,timestamp,value
2868,2014-08-29 18:00:00,20797
2869,2014-08-29 18:30:00,21449
2870,2014-08-29 19:00:00,22077
2871,2014-08-29 19:30:00,21483
2872,2014-08-29 20:00:00,20415
2873,2014-08-29 20:30:00,20436
2874,2014-08-29 21:00:00,19315
2875,2014-08-29 21:30:00,19328
2876,2014-08-29 22:00:00,19660
2877,2014-08-29 22:30:00,21469
2878,2014-08-29 23:00:00,20853
2879,2014-08-29 23:30:00,21452
2880,2014-08-30 00:00:00,20564
2881,2014-08-30 00:30:00,19267
2882,2014-08-30 01:00:00,17439
2883,2014-08-30 01:30:00,14848
2884,2014-08-30 02:00:00,13900
2885,2014-08-30 02:30:00,12731
2886,2014-08-30 03:00:00,10776
2887,2014-08-30 03:30:00,9550
2888,2014-08-30 04:00:00,8605
2889,2014-08-30 04:30:00,5547
2890,2014-08-30 05:00:00,3605
2891,2014-08-30 05:30:00,3238
2892,2014-08-30 06:00:00,3520
2893,2014-08-30 06:30:00,4315
2894,2014-08-30 07:00:00,5116
2895,2014-08-30 07:30:00,5918
2896,2014-08-30 08:00:00,6383
2897,2014-08-30 08:30:00,8259
2898,2014-08-30 09:00:00,9430
2899,2014-08-30 09:30:00,11656
2900,2014-08-30 10:00:00,11833
2901,2014-08-30 10:30:00,13393
2902,2014-08-30 11:00:00,13778
2903,2014-08-30 11:30:00,15204
2904,2014-08-30 12:00:00,15367
2905,2014-08-30 12:30:00,15775
2906,2014-08-30 13:00:00,16045
2907,2014-08-30 13:30:00,16499
2908,2014-08-30 14:00:00,16113
2909,2014-08-30 14:30:00,16651
2910,2014-08-30 15:00:00,16507
2911,2014-08-30 15:30:00,16868
2912,2014-08-30 16:00:00,15594
2913,2014-08-30 16:30:00,16037
2914,2014-08-30 17:00:00,16973
2915,2014-08-30 17:30:00,18390
2916,2014-08-30 18:00:00,18681
2917,2014-08-30 18:30:00,19196
2918,2014-08-30 19:00:00,19744
2919,2014-08-30 19:30:00,19564
2920,2014-08-30 20:00:00,17522
2921,2014-08-30 20:30:00,17731
2922,2014-08-30 21:00:00,17364
2923,2014-08-30 21:30:00,17483
2924,2014-08-30 22:00:00,18037
2925,2014-08-30 22:30:00,19559
2926,2014-08-30 23:00:00,19421
2927,2014-08-30 23:30:00,19857
2928,2014-08-31 00:00:00,19205
2929,2014-08-31 00:30:00,18139
2930,2014-08-31 01:00:00,16686
2931,2014-08-31 01:30:00,14841
2932,2014-08-31 02:00:00,14018
2933,2014-08-31 02:30:00,12187
2934,2014-08-31 03:00:00,10536
2935,2014-08-31 03:30:00,9591
2936,2014-08-31 04:00:00,8665
2937,2014-08-31 04:30:00,5317
2938,2014-08-31 05:00:00,3597
2939,2014-08-31 05:30:00,2783
2940,2014-08-31 06:00:00,2587
2941,2014-08-31 06:30:00,2914
2942,2014-08-31 07:00:00,3167
2943,2014-08-31 07:30:00,4212
2944,2014-08-31 08:00:00,4502
2945,2014-08-31 08:30:00,5730
2946,2014-08-31 09:00:00,7102
2947,2014-08-31 09:30:00,9054
2948,2014-08-31 10:00:00,10152
2949,2014-08-31 10:30:00,13059
2950,2014-08-31 11:00:00,13923
2951,2014-08-31 11:30:00,14755
2952,2014-08-31 12:00:00,15186
2953,2014-08-31 12:30:00,16404
2954,2014-08-31 13:00:00,16652
2955,2014-08-31 13:30:00,17446
2956,2014-08-31 14:00:00,17493
2957,2014-08-31 14:30:00,17264
2958,2014-08-31 15:00:00,16546
2959,2014-08-31 15:30:00,17090
2960,2014-08-31 16:00:00,17297
2961,2014-08-31 16:30:00,16546
2962,2014-08-31 17:00:00,16474
2963,2014-08-31 17:30:00,16959
2964,2014-08-31 18:00:00,16567
2965,2014-08-31 18:30:00,17590
2966,2014-08-31 19:00:00,17053
2967,2014-08-31 19:30:00,16561
2968,2014-08-31 20:00:00,16870
2969,2014-08-31 20:30:00,16514
2970,2014-08-31 21:00:00,15871
2971,2014-08-31 21:30:00,15529
2972,2014-08-31 22:00:00,15049
2973,2014-08-31 22:30:00,15675
2974,2014-08-31 23:00:00,15673
2975,2014-08-31 23:30:00,15524
2976,2014-09-01 00:00:00,14618
2977,2014-09-01 00:30:00,12908
2978,2014-09-01 01:00:00,10842
2979,2014-09-01 01:30:00,9248
2980,2014-09-01 02:00:00,8588
2981,2014-09-01 02:30:00,7631
2982,2014-09-01 03:00:00,6519
2983,2014-09-01 03:30:00,5657
2984,2014-09-01 04:00:00,5214
2985,2014-09-01 04:30:00,3827
2986,2014-09-01 05:00:00,2939
2987,2014-09-01 05:30:00,2872
2988,2014-09-01 06:00:00,2994
2989,2014-09-01 06:30:00,3708
2990,2014-09-01 07:00:00,3547
2991,2014-09-01 07:30:00,4761
2992,2014-09-01 08:00:00,5038
2993,2014-09-01 08:30:00,5875
2994,2014-09-01 09:00:00,6910
2995,2014-09-01 09:30:00,8800
2996,2014-09-01 10:00:00,9782
2997,2014-09-01 10:30:00,11506
2998,2014-09-01 11:00:00,12291
2999,2014-09-01 11:30:00,13600
3000,2014-09-01 12:00:00,14040
3001,2014-09-01 12:30:00,15063
3002,2014-09-01 13:00:00,15073
3003,2014-09-01 13:30:00,15834
3004,2014-09-01 14:00:00,16567
3005,2014-09-01 14:30:00,16955
3006,2014-09-01 15:00:00,17408
3007,2014-09-01 15:30:00,16857
3008,2014-09-01 16:00:00,16002
3009,2014-09-01 16:30:00,15826
3010,2014-09-01 17:00:00,16961
3011,2014-09-01 17:30:00,17779
3012,2014-09-01 18:00:00,17578
3013,2014-09-01 18:30:00,17777
3014,2014-09-01 19:00:00,17764
3015,2014-09-01 19:30:00,17130
3016,2014-09-01 20:00:00,16641
3017,2014-09-01 20:30:00,16884
3018,2014-09-01 21:00:00,15068
3019,2014-09-01 21:30:00,15557
3020,2014-09-01 22:00:00,13766
3021,2014-09-01 22:30:00,13377
3022,2014-09-01 23:00:00,11025
3023,2014-09-01 23:30:00,9707
3024,2014-09-02 00:00:00,8043
3025,2014-09-02 00:30:00,5630
3026,2014-09-02 01:00:00,4347
3027,2014-09-02 01:30:00,3606
3028,2014-09-02 02:00:00,2588
3029,2014-09-02 02:30:00,1969
3030,2014-09-02 03:00:00,1876
3031,2014-09-02 03:30:00,1431
3032,2014-09-02 04:00:00,1752
3033,2014-09-02 04:30:00,2044
3034,2014-09-02 05:00:00,2447
3035,2014-09-02 05:30:00,4617
3036,2014-09-02 06:00:00,6988
3037,2014-09-02 06:30:00,11616
3038,2014-09-02 07:00:00,14774
3039,2014-09-02 07:30:00,17823
3040,2014-09-02 08:00:00,18623
3041,2014-09-02 08:30:00,18814
3042,2014-09-02 09:00:00,19221
3043,2014-09-02 09:30:00,18627
3044,2014-09-02 10:00:00,16650
3045,2014-09-02 10:30:00,17378
3046,2014-09-02 11:00:00,16414
3047,2014-09-02 11:30:00,17230
3048,2014-09-02 12:00:00,17557
3049,2014-09-02 12:30:00,18262
3050,2014-09-02 13:00:00,17698
3051,2014-09-02 13:30:00,18863
3052,2014-09-02 14:00:00,18234
3053,2014-09-02 14:30:00,18514
3054,2014-09-02 15:00:00,18364
3055,2014-09-02 15:30:00,17952
3056,2014-09-02 16:00:00,15781
3057,2014-09-02 16:30:00,14487
3058,2014-09-02 17:00:00,16062
3059,2014-09-02 17:30:00,18952
3060,2014-09-02 18:00:00,21395
3061,2014-09-02 18:30:00,23040
3062,2014-09-02 19:00:00,22890
3063,2014-09-02 19:30:00,22306
3064,2014-09-02 20:00:00,21704
3065,2014-09-02 20:30:00,20543
3066,2014-09-02 21:00:00,19896
3067,2014-09-02 21:30:00,19857
3068,2014-09-02 22:00:00,17841
3069,2014-09-02 22:30:00,16192
3070,2014-09-02 23:00:00,14116
3071,2014-09-02 23:30:00,12865
3072,2014-09-03 00:00:00,10465
3073,2014-09-03 00:30:00,8215
3074,2014-09-03 01:00:00,6481
3075,2014-09-03 01:30:00,4265
3076,2014-09-03 02:00:00,3434
3077,2014-09-03 02:30:00,2726
3078,2014-09-03 03:00:00,2358
3079,2014-09-03 03:30:00,2019
3080,2014-09-03 04:00:00,2137
3081,2014-09-03 04:30:00,1903
3082,2014-09-03 05:00:00,2252
3083,2014-09-03 05:30:00,4206
3084,2014-09-03 06:00:00,6545
3085,2014-09-03 06:30:00,11780
3086,2014-09-03 07:00:00,14707
3087,2014-09-03 07:30:00,18624
3088,2014-09-03 08:00:00,19178
3089,2014-09-03 08:30:00,20265
3090,2014-09-03 09:00:00,19277
3091,2014-09-03 09:30:00,19042
3092,2014-09-03 10:00:00,18108
3093,2014-09-03 10:30:00,18275
3094,2014-09-03 11:00:00,17300
3095,2014-09-03 11:30:00,18631
3096,2014-09-03 12:00:00,18582
3097,2014-09-03 12:30:00,18037
3098,2014-09-03 13:00:00,17899
3099,2014-09-03 13:30:00,18984
3100,2014-09-03 14:00:00,18491
3101,2014-09-03 14:30:00,19072
3102,2014-09-03 15:00:00,18693
3103,2014-09-03 15:30:00,17268
3104,2014-09-03 16:00:00,15918
3105,2014-09-03 16:30:00,14478
3106,2014-09-03 17:00:00,16540
3107,2014-09-03 17:30:00,19765
3108,2014-09-03 18:00:00,22526
3109,2014-09-03 18:30:00,23454
3110,2014-09-03 19:00:00,24380
3111,2014-09-03 19:30:00,24477
3112,2014-09-03 20:00:00,24234
3113,2014-09-03 20:30:00,23319
3114,2014-09-03 21:00:00,23387
3115,2014-09-03 21:30:00,22963
3116,2014-09-03 22:00:00,22006
3117,2014-09-03 22:30:00,20301
3118,2014-09-03 23:00:00,18259
3119,2014-09-03 23:30:00,15608
3120,2014-09-04 00:00:00,12990
3121,2014-09-04 00:30:00,10273
3122,2014-09-04 01:00:00,8434
3123,2014-09-04 01:30:00,6378
3124,2014-09-04 02:00:00,5549
3125,2014-09-04 02:30:00,4131
3126,2014-09-04 03:00:00,3241
3127,2014-09-04 03:30:00,2410
3128,2014-09-04 04:00:00,2804
3129,2014-09-04 04:30:00,2320
3130,2014-09-04 05:00:00,2431
3131,2014-09-04 05:30:00,4222
3132,2014-09-04 06:00:00,6633
3133,2014-09-04 06:30:00,12006
3134,2014-09-04 07:00:00,15589
3135,2014-09-04 07:30:00,20359
3136,2014-09-04 08:00:00,20593
3137,2014-09-04 08:30:00,19590
3138,2014-09-04 09:00:00,19637
3139,2014-09-04 09:30:00,19026
3140,2014-09-04 10:00:00,18629
3141,2014-09-04 10:30:00,18568
3142,2014-09-04 11:00:00,18041
3143,2014-09-04 11:30:00,18695
3144,2014-09-04 12:00:00,19692
3145,2014-09-04 12:30:00,19173
3146,2014-09-04 13:00:00,17824
3147,2014-09-04 13:30:00,19684
3148,2014-09-04 14:00:00,20139
3149,2014-09-04 14:30:00,20320
3150,2014-09-04 15:00:00,19468
3151,2014-09-04 15:30:00,17391
3152,2014-09-04 16:00:00,15218
3153,2014-09-04 16:30:00,13649
3154,2014-09-04 17:00:00,16052
3155,2014-09-04 17:30:00,18987
3156,2014-09-04 18:00:00,21967
3157,2014-09-04 18:30:00,24107
3158,2014-09-04 19:00:00,25260
3159,2014-09-04 19:30:00,25638
3160,2014-09-04 20:00:00,26045
3161,2014-09-04 20:30:00,25045
3162,2014-09-04 21:00:00,24846
3163,2014-09-04 21:30:00,24703
3164,2014-09-04 22:00:00,24863
3165,2014-09-04 22:30:00,23610
3166,2014-09-04 23:00:00,21637
3167,2014-09-04 23:30:00,21643
3168,2014-09-05 00:00:00,18962
3169,2014-09-05 00:30:00,15475
3170,2014-09-05 01:00:00,11955
3171,2014-09-05 01:30:00,9339
3172,2014-09-05 02:00:00,7967
3173,2014-09-05 02:30:00,6372
3174,2014-09-05 03:00:00,5132
3175,2014-09-05 03:30:00,4357
3176,2014-09-05 04:00:00,4305
3177,2014-09-05 04:30:00,3195
3178,2014-09-05 05:00:00,2878
3179,2014-09-05 05:30:00,4762
3180,2014-09-05 06:00:00,7294
3181,2014-09-05 06:30:00,12886
3182,2014-09-05 07:00:00,15820
3183,2014-09-05 07:30:00,19874
3184,2014-09-05 08:00:00,20367
3185,2014-09-05 08:30:00,20091
3186,2014-09-05 09:00:00,19600
3187,2014-09-05 09:30:00,19283
3188,2014-09-05 10:00:00,18413
3189,2014-09-05 10:30:00,18745
3190,2014-09-05 11:00:00,17998
3191,2014-09-05 11:30:00,19325
3192,2014-09-05 12:00:00,19004
3193,2014-09-05 12:30:00,18450
3194,2014-09-05 13:00:00,18029
3195,2014-09-05 13:30:00,18057
3196,2014-09-05 14:00:00,19315
3197,2014-09-05 14:30:00,20057
3198,2014-09-05 15:00:00,19211
3199,2014-09-05 15:30:00,16903
3200,2014-09-05 16:00:00,15288
3201,2014-09-05 16:30:00,13729
3202,2014-09-05 17:00:00,17003
3203,2014-09-05 17:30:00,20142
3204,2014-09-05 18:00:00,23177
3205,2014-09-05 18:30:00,25036
3206,2014-09-05 19:00:00,27337
3207,2014-09-05 19:30:00,26812
3208,2014-09-05 20:00:00,26592
3209,2014-09-05 20:30:00,26243
3210,2014-09-05 21:00:00,25919
3211,2014-09-05 21:30:00,25898
3212,2014-09-05 22:00:00,26603
3213,2014-09-05 22:30:00,26899
3214,2014-09-05 23:00:00,26900
3215,2014-09-05 23:30:00,26763
3216,2014-09-06 00:00:00,25721
3217,2014-09-06 00:30:00,24590
3218,2014-09-06 01:00:00,22118
3219,2014-09-06 01:30:00,20378
3220,2014-09-06 02:00:00,19093
3221,2014-09-06 02:30:00,16717
3222,2014-09-06 03:00:00,14043
3223,2014-09-06 03:30:00,12077
3224,2014-09-06 04:00:00,10212
3225,2014-09-06 04:30:00,6328
3226,2014-09-06 05:00:00,4440
3227,2014-09-06 05:30:00,3603
3228,2014-09-06 06:00:00,3781
3229,2014-09-06 06:30:00,4846
3230,2014-09-06 07:00:00,5444
3231,2014-09-06 07:30:00,7701
3232,2014-09-06 08:00:00,8375
3233,2014-09-06 08:30:00,11334
3234,2014-09-06 09:00:00,12747
3235,2014-09-06 09:30:00,15930
3236,2014-09-06 10:00:00,16567
3237,2014-09-06 10:30:00,18716
3238,2014-09-06 11:00:00,18722
3239,2014-09-06 11:30:00,20103
3240,2014-09-06 12:00:00,20287
3241,2014-09-06 12:30:00,21127
3242,2014-09-06 13:00:00,21259
3243,2014-09-06 13:30:00,21946
3244,2014-09-06 14:00:00,21655
3245,2014-09-06 14:30:00,21830
3246,2014-09-06 15:00:00,22886
3247,2014-09-06 15:30:00,20736
3248,2014-09-06 16:00:00,18209
3249,2014-09-06 16:30:00,17090
3250,2014-09-06 17:00:00,19270
3251,2014-09-06 17:30:00,22270
3252,2014-09-06 18:00:00,24264
3253,2014-09-06 18:30:00,25210
3254,2014-09-06 19:00:00,25976
3255,2014-09-06 19:30:00,25765
3256,2014-09-06 20:00:00,24487
3257,2014-09-06 20:30:00,23499
3258,2014-09-06 21:00:00,23210
3259,2014-09-06 21:30:00,23487
3260,2014-09-06 22:00:00,24515
3261,2014-09-06 22:30:00,30313
3262,2014-09-06 23:00:00,30373
3263,2014-09-06 23:30:00,28464
3264,2014-09-07 00:00:00,25818
3265,2014-09-07 00:30:00,24635
3266,2014-09-07 01:00:00,23410
3267,2014-09-07 01:30:00,21481
3268,2014-09-07 02:00:00,19800
3269,2014-09-07 02:30:00,17674
3270,2014-09-07 03:00:00,15215
3271,2014-09-07 03:30:00,13501
3272,2014-09-07 04:00:00,10896
3273,2014-09-07 04:30:00,6766
3274,2014-09-07 05:00:00,4261
3275,2014-09-07 05:30:00,3415
3276,2014-09-07 06:00:00,3220
3277,2014-09-07 06:30:00,4160
3278,2014-09-07 07:00:00,4345
3279,2014-09-07 07:30:00,5963
3280,2014-09-07 08:00:00,6887
3281,2014-09-07 08:30:00,8834
3282,2014-09-07 09:00:00,10042
3283,2014-09-07 09:30:00,13188
3284,2014-09-07 10:00:00,14600
3285,2014-09-07 10:30:00,18209
3286,2014-09-07 11:00:00,18446
3287,2014-09-07 11:30:00,20350
3288,2014-09-07 12:00:00,20838
3289,2014-09-07 12:30:00,22183
3290,2014-09-07 13:00:00,20582
3291,2014-09-07 13:30:00,20506
3292,2014-09-07 14:00:00,20109
3293,2014-09-07 14:30:00,20198
3294,2014-09-07 15:00:00,18873
3295,2014-09-07 15:30:00,19041
3296,2014-09-07 16:00:00,19295
3297,2014-09-07 16:30:00,18868
3298,2014-09-07 17:00:00,18851
3299,2014-09-07 17:30:00,20518
3300,2014-09-07 18:00:00,21710
3301,2014-09-07 18:30:00,20895
3302,2014-09-07 19:00:00,20761
3303,2014-09-07 19:30:00,19916
3304,2014-09-07 20:00:00,19740
3305,2014-09-07 20:30:00,18975
3306,2014-09-07 21:00:00,17866
3307,2014-09-07 21:30:00,17750
3308,2014-09-07 22:00:00,16820
3309,2014-09-07 22:30:00,15292
3310,2014-09-07 23:00:00,13219
3311,2014-09-07 23:30:00,12246
3312,2014-09-08 00:00:00,9733
3313,2014-09-08 00:30:00,7542
3314,2014-09-08 01:00:00,5518
3315,2014-09-08 01:30:00,4348
3316,2014-09-08 02:00:00,3828
3317,2014-09-08 02:30:00,3083
3318,2014-09-08 03:00:00,2583
3319,2014-09-08 03:30:00,2328
3320,2014-09-08 04:00:00,2523
3321,2014-09-08 04:30:00,2579
3322,2014-09-08 05:00:00,2901
3323,2014-09-08 05:30:00,4963
3324,2014-09-08 06:00:00,7013
3325,2014-09-08 06:30:00,11830
3326,2014-09-08 07:00:00,14665
3327,2014-09-08 07:30:00,18099
3328,2014-09-08 08:00:00,18601
3329,2014-09-08 08:30:00,18329
3330,2014-09-08 09:00:00,18506
3331,2014-09-08 09:30:00,17983
3332,2014-09-08 10:00:00,16869
3333,2014-09-08 10:30:00,16771
3334,2014-09-08 11:00:00,16010
3335,2014-09-08 11:30:00,17370
3336,2014-09-08 12:00:00,17526
3337,2014-09-08 12:30:00,17910
3338,2014-09-08 13:00:00,16565
3339,2014-09-08 13:30:00,18380
3340,2014-09-08 14:00:00,18294
3341,2014-09-08 14:30:00,19585
3342,2014-09-08 15:00:00,19323
3343,2014-09-08 15:30:00,18113
3344,2014-09-08 16:00:00,16472
3345,2014-09-08 16:30:00,16007
3346,2014-09-08 17:00:00,18299
3347,2014-09-08 17:30:00,20385
3348,2014-09-08 18:00:00,22906
3349,2014-09-08 18:30:00,24153
3350,2014-09-08 19:00:00,24545
3351,2014-09-08 19:30:00,23635
3352,2014-09-08 20:00:00,23773
3353,2014-09-08 20:30:00,23212
3354,2014-09-08 21:00:00,21918
3355,2014-09-08 21:30:00,21096
3356,2014-09-08 22:00:00,21563
3357,2014-09-08 22:30:00,17989
3358,2014-09-08 23:00:00,15442
3359,2014-09-08 23:30:00,12815
3360,2014-09-09 00:00:00,10436
3361,2014-09-09 00:30:00,8092
3362,2014-09-09 01:00:00,6061
3363,2014-09-09 01:30:00,5058
3364,2014-09-09 02:00:00,4073
3365,2014-09-09 02:30:00,3310
3366,2014-09-09 03:00:00,2623
3367,2014-09-09 03:30:00,2364
3368,2014-09-09 04:00:00,2333
3369,2014-09-09 04:30:00,2287
3370,2014-09-09 05:00:00,2444
3371,2014-09-09 05:30:00,4427
3372,2014-09-09 06:00:00,6661
3373,2014-09-09 06:30:00,12136
3374,2014-09-09 07:00:00,15910
3375,2014-09-09 07:30:00,20003
3376,2014-09-09 08:00:00,19956
3377,2014-09-09 08:30:00,19897
3378,2014-09-09 09:00:00,18719
3379,2014-09-09 09:30:00,18485
3380,2014-09-09 10:00:00,17235
3381,2014-09-09 10:30:00,17705
3382,2014-09-09 11:00:00,17089
3383,2014-09-09 11:30:00,18334
3384,2014-09-09 12:00:00,18564
3385,2014-09-09 12:30:00,18599
3386,2014-09-09 13:00:00,17715
3387,2014-09-09 13:30:00,18692
3388,2014-09-09 14:00:00,19276
3389,2014-09-09 14:30:00,20557
3390,2014-09-09 15:00:00,19505
3391,2014-09-09 15:30:00,16820
3392,2014-09-09 16:00:00,14005
3393,2014-09-09 16:30:00,13683
3394,2014-09-09 17:00:00,16918
3395,2014-09-09 17:30:00,20051
3396,2014-09-09 18:00:00,22624
3397,2014-09-09 18:30:00,23987
3398,2014-09-09 19:00:00,24069
3399,2014-09-09 19:30:00,24933
3400,2014-09-09 20:00:00,24928
3401,2014-09-09 20:30:00,24390
3402,2014-09-09 21:00:00,24199
3403,2014-09-09 21:30:00,24277
3404,2014-09-09 22:00:00,23154
3405,2014-09-09 22:30:00,21090
3406,2014-09-09 23:00:00,18854
3407,2014-09-09 23:30:00,16194
3408,2014-09-10 00:00:00,13226
3409,2014-09-10 00:30:00,9866
3410,2014-09-10 01:00:00,8085
3411,2014-09-10 01:30:00,6177
3412,2014-09-10 02:00:00,5324
3413,2014-09-10 02:30:00,4177
3414,2014-09-10 03:00:00,3464
3415,2014-09-10 03:30:00,2855
3416,2014-09-10 04:00:00,2850
3417,2014-09-10 04:30:00,2361
3418,2014-09-10 05:00:00,2675
3419,2014-09-10 05:30:00,4589
3420,2014-09-10 06:00:00,6868
3421,2014-09-10 06:30:00,12256
3422,2014-09-10 07:00:00,16024
3423,2014-09-10 07:30:00,20193
3424,2014-09-10 08:00:00,20747
3425,2014-09-10 08:30:00,20007
3426,2014-09-10 09:00:00,18782
3427,2014-09-10 09:30:00,18657
3428,2014-09-10 10:00:00,17331
3429,2014-09-10 10:30:00,17989
3430,2014-09-10 11:00:00,17529
3431,2014-09-10 11:30:00,18953
3432,2014-09-10 12:00:00,18567
3433,2014-09-10 12:30:00,17872
3434,2014-09-10 13:00:00,17411
3435,2014-09-10 13:30:00,18792
3436,2014-09-10 14:00:00,18899
3437,2014-09-10 14:30:00,19548
3438,2014-09-10 15:00:00,19093
3439,2014-09-10 15:30:00,16956
3440,2014-09-10 16:00:00,14987
3441,2014-09-10 16:30:00,13895
3442,2014-09-10 17:00:00,17078
3443,2014-09-10 17:30:00,20224
3444,2014-09-10 18:00:00,22805
3445,2014-09-10 18:30:00,24418
3446,2014-09-10 19:00:00,25720
3447,2014-09-10 19:30:00,25891
3448,2014-09-10 20:00:00,26138
3449,2014-09-10 20:30:00,25149
3450,2014-09-10 21:00:00,24908
3451,2014-09-10 21:30:00,24260
3452,2014-09-10 22:00:00,24620
3453,2014-09-10 22:30:00,22813
3454,2014-09-10 23:00:00,20948
3455,2014-09-10 23:30:00,18271
3456,2014-09-11 00:00:00,14939
3457,2014-09-11 00:30:00,11332
3458,2014-09-11 01:00:00,8890
3459,2014-09-11 01:30:00,6980
3460,2014-09-11 02:00:00,5659
3461,2014-09-11 02:30:00,4679
3462,2014-09-11 03:00:00,3550
3463,2014-09-11 03:30:00,2761
3464,2014-09-11 04:00:00,3009
3465,2014-09-11 04:30:00,2596
3466,2014-09-11 05:00:00,2755
3467,2014-09-11 05:30:00,4554
3468,2014-09-11 06:00:00,6964
3469,2014-09-11 06:30:00,12814
3470,2014-09-11 07:00:00,16360
3471,2014-09-11 07:30:00,20658
3472,2014-09-11 08:00:00,21352
3473,2014-09-11 08:30:00,20521
3474,2014-09-11 09:00:00,19759
3475,2014-09-11 09:30:00,19670
3476,2014-09-11 10:00:00,18301
3477,2014-09-11 10:30:00,17768
3478,2014-09-11 11:00:00,16583
3479,2014-09-11 11:30:00,18179
3480,2014-09-11 12:00:00,18896
3481,2014-09-11 12:30:00,18611
3482,2014-09-11 13:00:00,17662
3483,2014-09-11 13:30:00,19057
3484,2014-09-11 14:00:00,18951
3485,2014-09-11 14:30:00,19997
3486,2014-09-11 15:00:00,19260
3487,2014-09-11 15:30:00,17088
3488,2014-09-11 16:00:00,15367
3489,2014-09-11 16:30:00,13915
3490,2014-09-11 17:00:00,17107
3491,2014-09-11 17:30:00,20299
3492,2014-09-11 18:00:00,23029
3493,2014-09-11 18:30:00,24408
3494,2014-09-11 19:00:00,25778
3495,2014-09-11 19:30:00,26274
3496,2014-09-11 20:00:00,26475
3497,2014-09-11 20:30:00,25326
3498,2014-09-11 21:00:00,24557
3499,2014-09-11 21:30:00,24984
3500,2014-09-11 22:00:00,25001
3501,2014-09-11 22:30:00,24112
3502,2014-09-11 23:00:00,23100
3503,2014-09-11 23:30:00,20158
3504,2014-09-12 00:00:00,17954
3505,2014-09-12 00:30:00,14466
3506,2014-09-12 01:00:00,11632
3507,2014-09-12 01:30:00,9400
3508,2014-09-12 02:00:00,7816
3509,2014-09-12 02:30:00,6678
3510,2014-09-12 03:00:00,5499
3511,2014-09-12 03:30:00,4088
3512,2014-09-12 04:00:00,4312
3513,2014-09-12 04:30:00,3433
3514,2014-09-12 05:00:00,3156
3515,2014-09-12 05:30:00,4545
3516,2014-09-12 06:00:00,6802
3517,2014-09-12 06:30:00,11555
3518,2014-09-12 07:00:00,15447
3519,2014-09-12 07:30:00,20385
3520,2014-09-12 08:00:00,20562
3521,2014-09-12 08:30:00,20191
3522,2014-09-12 09:00:00,19405
3523,2014-09-12 09:30:00,18903
3524,2014-09-12 10:00:00,17251
3525,2014-09-12 10:30:00,17874
3526,2014-09-12 11:00:00,17024
3527,2014-09-12 11:30:00,18267
3528,2014-09-12 12:00:00,18351
3529,2014-09-12 12:30:00,17253
3530,2014-09-12 13:00:00,17098
3531,2014-09-12 13:30:00,17885
3532,2014-09-12 14:00:00,18868
3533,2014-09-12 14:30:00,19352
3534,2014-09-12 15:00:00,18035
3535,2014-09-12 15:30:00,15737
3536,2014-09-12 16:00:00,14420
3537,2014-09-12 16:30:00,13148
3538,2014-09-12 17:00:00,16354
3539,2014-09-12 17:30:00,20087
3540,2014-09-12 18:00:00,22814
3541,2014-09-12 18:30:00,25027
3542,2014-09-12 19:00:00,25983
3543,2014-09-12 19:30:00,27090
3544,2014-09-12 20:00:00,26622
3545,2014-09-12 20:30:00,25560
3546,2014-09-12 21:00:00,25141
3547,2014-09-12 21:30:00,25495
3548,2014-09-12 22:00:00,26737
3549,2014-09-12 22:30:00,26657
3550,2014-09-12 23:00:00,27379
3551,2014-09-12 23:30:00,27284
3552,2014-09-13 00:00:00,26227
3553,2014-09-13 00:30:00,24744
3554,2014-09-13 01:00:00,23304
3555,2014-09-13 01:30:00,21293
3556,2014-09-13 02:00:00,19870
3557,2014-09-13 02:30:00,17657
3558,2014-09-13 03:00:00,15100
3559,2014-09-13 03:30:00,12932
3560,2014-09-13 04:00:00,10574
3561,2014-09-13 04:30:00,6546
3562,2014-09-13 05:00:00,4531
3563,2014-09-13 05:30:00,3807
3564,2014-09-13 06:00:00,3672
3565,2014-09-13 06:30:00,5070
3566,2014-09-13 07:00:00,5484
3567,2014-09-13 07:30:00,7528
3568,2014-09-13 08:00:00,8713
3569,2014-09-13 08:30:00,11686
3570,2014-09-13 09:00:00,12432
3571,2014-09-13 09:30:00,16216
3572,2014-09-13 10:00:00,16126
3573,2014-09-13 10:30:00,18527
3574,2014-09-13 11:00:00,18755
3575,2014-09-13 11:30:00,20352
3576,2014-09-13 12:00:00,21020
3577,2014-09-13 12:30:00,20732
3578,2014-09-13 13:00:00,21345
3579,2014-09-13 13:30:00,21500
3580,2014-09-13 14:00:00,20453
3581,2014-09-13 14:30:00,23821
3582,2014-09-13 15:00:00,26150
3583,2014-09-13 15:30:00,24051
3584,2014-09-13 16:00:00,19433
3585,2014-09-13 16:30:00,17521
3586,2014-09-13 17:00:00,19137
3587,2014-09-13 17:30:00,22602
3588,2014-09-13 18:00:00,25039
3589,2014-09-13 18:30:00,25988
3590,2014-09-13 19:00:00,26920
3591,2014-09-13 19:30:00,26845
3592,2014-09-13 20:00:00,26733
3593,2014-09-13 20:30:00,24954
3594,2014-09-13 21:00:00,22317
3595,2014-09-13 21:30:00,22581
3596,2014-09-13 22:00:00,23544
3597,2014-09-13 22:30:00,25662
3598,2014-09-13 23:00:00,26615
3599,2014-09-13 23:30:00,27542
3600,2014-09-14 00:00:00,27320
3601,2014-09-14 00:30:00,25627
3602,2014-09-14 01:00:00,23964
3603,2014-09-14 01:30:00,22332
