From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2023-02-07 20:00:00,2023-02-07 21:00:00,96.21,223.41,4.14,8.89,10.55,,15.06,2.48,10.49,0.0,,,,,,1.0,,,937.44,0.0,24.55
2023-02-07 21:00:00,2023-02-07 22:00:00,123.64,286.31,4.15,8.9,10.56,0.01,11.89,1.39,39.84,0.0,,,,,,1.0,,,937.77,0.0,24.49
2023-02-07 22:00:00,2023-02-07 23:00:00,115.61,241.12,4.17,8.91,10.56,0.01,10.48,0.72,80.22,0.0,,,,,34.93,1.0,,,937.86,0.0,23.88
2023-02-07 23:00:00,2023-02-08 00:00:00,101.2,193.57,4.19,8.92,10.54,0.01,10.11,0.52,88.61,0.61,,,,,56.4,1.0,,,937.88,0.0,22.91
2023-02-08 00:00:00,2023-02-08 01:00:00,90.48,134.72,4.19,8.91,10.53,0.02,14.37,0.58,70.95,0.0,,,,,,1.0,,,937.71,0.0,22.21
2023-02-08 01:00:00,2023-02-08 02:00:00,85.65,125.44,4.18,8.91,10.55,0.01,8.88,0.41,104.96,0.0,,,,,,1.0,,,937.3,0.0,21.88
2023-02-08 02:00:00,2023-02-08 03:00:00,72.53,119.61,4.19,8.91,10.54,0.01,7.29,0.38,106.9,0.0,,,,,,1.0,,,937.01,0.0,21.62
2023-02-08 03:00:00,2023-02-08 04:00:00,65.57,113.24,4.15,8.89,10.56,,7.09,0.51,87.52,0.0,,,,,,1.0,,,936.88,0.0,21.13
2023-02-08 04:00:00,2023-02-08 05:00:00,64.76,106.71,4.15,8.89,10.54,0.01,6.97,0.43,89.57,0.0,,,,,,1.0,,,936.91,0.0,20.99
2023-02-08 05:00:00,2023-02-08 06:00:00,65.48,103.26,4.18,8.91,10.54,0.01,7.91,0.43,83.2,0.48,,,,,,0.75,,,937.17,0.0,21.08
2023-02-08 06:00:00,2023-02-08 07:00:00,72.46,121.05,4.2,8.94,10.56,,10.21,0.66,61.08,0.0,,,,,51.66,1.0,,,937.74,0.0,20.47
2023-02-08 07:00:00,2023-02-08 08:00:00,84.5,146.6,4.22,8.96,10.57,,25.86,0.81,86.87,0.0,,,,,62.82,1.0,,,938.24,0.0,21.35
2023-02-08 08:00:00,2023-02-08 09:00:00,92.35,169.45,4.25,8.96,10.54,0.01,23.99,0.74,103.44,0.0,,,,,,1.0,,,938.76,0.0,22.79
2023-02-08 09:00:00,2023-02-08 10:00:00,86.67,142.17,4.21,8.94,10.56,0.01,18.51,0.74,124.8,0.0,,,,,,1.0,,,939.2,0.0,24.8
2023-02-08 10:00:00,2023-02-08 11:00:00,79.24,130.47,4.16,8.91,10.57,0.01,17.3,0.55,155.04,0.0,,,,,,1.0,,,939.11,0.0,26.44
2023-02-08 11:00:00,2023-02-08 12:00:00,71.93,127.32,4.12,8.88,10.57,,15.25,0.47,166.84,0.0,,,,,15.98,1.0,,,938.65,0.0,27.8
2023-02-08 12:00:00,2023-02-08 13:00:00,66.14,118.64,4.13,8.87,10.53,0.01,13.02,0.37,165.42,0.0,,,,,,0.75,,,937.98,0.0,28.51
2023-02-08 13:00:00,2023-02-08 14:00:00,63.69,108.44,4.16,8.89,10.53,0.01,10.75,0.38,155.49,0.0,,,,,,0.75,,,937.19,0.0,29.58
2023-02-08 14:00:00,2023-02-08 15:00:00,55.42,97.34,4.14,8.88,10.54,0.01,10.25,0.34,159.05,0.0,,,,,,0.25,,,936.46,0.0,29.91
2023-02-08 15:00:00,2023-02-08 16:00:00,53.39,105.96,4.11,8.87,10.57,,11.53,0.36,147.9,0.0,,,,,,0.75,,,936.1,0.0,30.08
2023-02-08 16:00:00,2023-02-08 17:00:00,52.98,105.47,4.04,8.81,10.55,0.01,13.92,0.32,143.46,0.0,,,,,,,,,936.09,0.0,29.46
2023-02-08 17:00:00,2023-02-08 18:00:00,46.78,130.06,4.03,8.79,10.54,0.02,10.12,0.47,123.91,0.0,,,,,,1.0,,,936.38,0.0,27.91
2023-02-08 18:00:00,2023-02-08 19:00:00,47.41,131.67,4.06,8.81,10.54,0.01,9.7,0.76,83.69,0.76,,,,,,1.0,,,936.75,0.0,26.23
2023-02-08 19:00:00,2023-02-08 20:00:00,54.25,133.51,4.09,8.85,10.54,0.01,10.79,0.96,57.96,0.45,,,,,19.37,1.0,,,937.31,0.0,25.27
2023-02-08 20:00:00,2023-02-08 21:00:00,60.25,147.26,4.14,8.9,10.57,,11.63,1.16,33.23,1.98,,,,,35.9,1.0,,,937.91,0.0,24.58
2023-02-08 21:00:00,2023-02-08 22:00:00,73.24,170.07,4.15,8.9,10.56,0.01,21.28,0.65,134.0,0.0,,,,,48.14,1.0,,,938.39,0.0,24.26
2023-02-08 22:00:00,2023-02-08 23:00:00,75.5,166.48,4.17,8.91,10.54,0.01,16.31,0.48,131.27,0.0,,,,,52.52,1.25,,,938.51,0.0,23.52
2023-02-08 23:00:00,2023-02-09 00:00:00,74.04,155.75,4.14,8.89,10.55,,13.24,0.49,118.53,0.0,,,,,28.37,1.0,,,938.43,0.0,22.85
2023-02-09 00:00:00,2023-02-09 01:00:00,77.82,142.47,4.22,8.93,10.52,0.01,8.85,0.26,119.75,0.0,,,,,43.75,1.0,,,938.21,0.0,22.35
2023-02-09 01:00:00,2023-02-09 02:00:00,76.22,135.07,4.23,8.95,10.54,0.02,13.17,0.25,140.1,0.0,,,,,53.94,1.0,,,937.84,0.0,22.08
2023-02-09 02:00:00,2023-02-09 03:00:00,75.15,140.63,4.25,8.98,10.56,0.01,13.48,0.25,150.71,0.0,,,,,65.05,1.0,,,937.36,0.0,21.89
2023-02-09 03:00:00,2023-02-09 04:00:00,84.22,151.98,4.32,9.04,10.58,0.01,10.43,0.39,128.25,0.0,,,,,66.64,1.0,,,937.11,0.0,21.31
2023-02-09 04:00:00,2023-02-09 05:00:00,91.99,162.76,4.32,9.03,10.54,,9.6,0.36,122.36,0.0,,,,,67.26,1.0,,,937.08,0.0,20.9
2023-02-09 05:00:00,2023-02-09 06:00:00,99.23,164.56,4.33,9.04,10.55,0.01,10.07,0.38,111.38,0.0,,,,,64.81,1.0,,,937.29,0.0,20.67
2023-02-09 06:00:00,2023-02-09 07:00:00,102.16,168.34,4.31,9.04,10.58,,10.56,0.62,69.48,0.0,,,,,65.84,1.0,,,937.82,0.0,20.43
2023-02-09 07:00:00,2023-02-09 08:00:00,104.02,184.93,4.3,9.02,10.57,,11.31,0.82,47.86,0.0,,,,,59.55,1.0,,,938.28,0.0,20.76
2023-02-09 08:00:00,2023-02-09 09:00:00,90.87,177.04,4.28,9.0,10.55,,13.3,0.65,92.87,0.0,,,,,44.99,1.0,,,938.72,0.0,22.39
2023-02-09 09:00:00,2023-02-09 10:00:00,40.4,96.93,4.26,8.99,10.56,0.02,15.21,0.62,124.81,0.0,,,,,40.76,1.0,,,939.17,0.0,24.87
2023-02-09 10:00:00,2023-02-09 11:00:00,32.28,84.76,4.24,8.98,10.57,0.01,11.55,0.34,144.44,0.0,,,,,42.19,1.0,,,939.33,0.0,26.09
2023-02-09 11:00:00,2023-02-09 12:00:00,28.89,74.27,4.22,8.96,10.56,,14.02,0.27,146.69,0.0,,,,,42.86,0.75,,,938.9,0.0,27.35
2023-02-09 12:00:00,2023-02-09 13:00:00,21.2,71.55,4.15,8.89,10.55,,11.75,0.22,139.83,0.0,,,,,44.75,1.0,,,938.34,0.0,28.24
2023-02-09 13:00:00,2023-02-09 14:00:00,15.48,68.44,4.08,8.84,10.56,,8.79,0.21,135.55,0.0,,,,,,1.0,,,937.56,0.0,29.48
2023-02-09 14:00:00,2023-02-09 15:00:00,19.53,65.69,4.04,8.8,10.54,0.01,13.86,0.21,128.08,0.0,,,,,,1.0,,,936.86,0.0,30.13
2023-02-09 15:00:00,2023-02-09 16:00:00,20.25,71.22,4.01,8.78,10.54,,12.97,0.2,121.08,0.0,,,,,,0.75,,,936.63,0.0,29.89
2023-02-09 16:00:00,2023-02-09 17:00:00,21.51,70.53,4.05,8.81,10.55,0.01,9.35,0.21,115.41,0.0,,,,,,1.0,,,936.62,0.0,29.37
2023-02-09 17:00:00,2023-02-09 18:00:00,20.64,84.08,4.08,8.85,10.58,0.01,8.4,0.36,98.27,0.0,,,,,,1.0,,,936.95,0.0,27.56
2023-02-09 18:00:00,2023-02-09 19:00:00,20.5,87.69,4.1,8.86,10.56,0.01,10.27,0.77,39.94,0.0,,,,,,1.0,,,937.55,0.0,25.69
2023-02-09 19:00:00,2023-02-09 20:00:00,24.55,98.74,4.08,8.85,10.58,0.01,17.54,1.29,9.78,0.0,,,,,,1.0,,,938.17,0.0,24.55
2023-02-09 20:00:00,2023-02-09 21:00:00,29.83,121.97,4.07,8.82,10.55,0.01,7.85,0.86,60.27,2.26,,,,,,1.0,,,938.82,0.0,24.32
2023-02-09 21:00:00,2023-02-09 22:00:00,35.13,120.78,4.06,8.82,10.55,0.01,8.57,0.47,98.73,0.0,,,,,,1.0,,,939.29,0.0,23.84
2023-02-09 22:00:00,2023-02-09 23:00:00,37.88,119.91,4.08,8.83,10.55,,7.82,0.38,100.0,0.59,,,,,,1.0,,,939.38,0.0,23.14
2023-02-09 23:00:00,2023-02-10 00:00:00,35.88,119.13,4.11,8.85,10.53,0.01,8.38,0.31,106.12,0.0,,,,,,1.0,,,939.35,0.0,22.73
2023-02-10 00:00:00,2023-02-10 01:00:00,35.49,100.88,4.33,9.03,10.55,0.03,7.03,0.49,97.78,0.0,,,,,,1.0,,,939.05,0.0,22.0
2023-02-10 01:00:00,2023-02-10 02:00:00,36.5,94.22,4.34,9.06,10.57,,8.28,0.48,112.43,0.0,,,,,,1.0,,,938.65,0.0,21.62
2023-02-10 02:00:00,2023-02-10 03:00:00,37.28,92.39,4.35,9.05,10.55,0.01,8.86,0.46,131.92,0.0,,,,,,1.0,,,938.42,0.0,21.48
2023-02-10 03:00:00,2023-02-10 04:00:00,37.33,91.49,4.36,9.06,10.56,,8.54,0.44,128.21,0.0,,,,,,1.25,,,938.19,0.0,21.25
2023-02-10 04:00:00,2023-02-10 05:00:00,36.44,86.85,4.34,9.05,10.57,0.01,7.76,0.48,121.0,0.0,,,,,,1.0,,,938.1,0.0,20.9
2023-02-10 05:00:00,2023-02-10 06:00:00,33.11,92.51,4.33,9.05,10.57,0.01,8.7,0.51,113.82,0.0,,,,,,1.0,,,938.38,0.0,20.63
2023-02-10 06:00:00,2023-02-10 07:00:00,35.33,92.28,4.38,9.08,10.55,,14.73,0.63,103.16,0.0,,,,,23.72,1.0,,,938.92,0.0,20.46
2023-02-10 07:00:00,2023-02-10 08:00:00,46.65,97.72,4.38,9.09,10.58,,18.27,0.91,81.9,0.0,,,,,67.85,1.0,,,939.46,0.0,20.95
2023-02-10 08:00:00,2023-02-10 09:00:00,48.6,115.78,4.37,9.08,10.58,,16.8,0.88,96.61,0.0,,,,,53.35,1.0,,,939.88,0.0,22.62
2023-02-10 09:00:00,2023-02-10 10:00:00,42.38,101.56,4.35,9.05,10.55,,12.59,0.79,109.91,0.79,,,,,,1.0,,,940.26,0.0,24.77
2023-02-10 10:00:00,2023-02-10 11:00:00,38.19,105.46,4.29,9.0,10.55,0.01,14.84,0.54,129.47,0.0,,,,,,1.0,,,940.27,0.0,26.26
2023-02-10 11:00:00,2023-02-10 12:00:00,34.55,94.28,4.24,8.97,10.56,0.01,19.59,0.42,125.73,0.0,,,,,,1.0,,,939.83,0.0,27.52
2023-02-10 12:00:00,2023-02-10 13:00:00,29.85,86.48,4.2,8.93,10.55,0.01,10.58,0.38,115.97,0.0,,,,,,1.0,,,939.08,0.0,28.59
2023-02-10 13:00:00,2023-02-10 14:00:00,29.26,81.05,4.16,8.9,10.54,0.01,5.72,0.3,110.03,0.0,,,,,,1.0,,,938.26,0.0,29.58
2023-02-10 14:00:00,2023-02-10 15:00:00,25.86,77.94,4.17,8.91,10.55,0.01,10.88,0.32,103.25,0.0,,,,,,1.0,,,937.66,0.0,30.2
2023-02-10 15:00:00,2023-02-10 16:00:00,21.4,72.95,4.13,8.9,10.59,,7.29,0.32,97.96,0.0,,,,,,1.0,,,937.17,0.0,29.93
2023-02-10 16:00:00,2023-02-10 17:00:00,17.87,63.65,4.08,8.84,10.55,0.01,8.53,0.36,92.95,0.0,,,,,,1.0,,,937.17,0.0,28.86
2023-02-10 17:00:00,2023-02-10 18:00:00,14.43,67.45,4.07,8.82,10.54,0.02,12.35,0.45,77.98,0.0,,,,,,1.0,,,937.58,0.0,27.15
2023-02-10 18:00:00,2023-02-10 19:00:00,14.76,68.62,4.07,8.82,10.55,0.02,5.98,0.54,63.79,0.2,,,,,,1.0,,,937.95,0.0,25.49
2023-02-10 19:00:00,2023-02-10 20:00:00,15.81,65.13,4.07,8.84,10.57,0.01,5.46,0.76,39.07,2.44,,,,,,1.0,,,938.44,0.0,24.39
2023-02-10 20:00:00,2023-02-10 21:00:00,19.64,73.5,4.12,8.88,10.58,,24.5,0.8,22.15,3.16,,,,,,1.0,,,938.98,0.0,23.92
2023-02-10 21:00:00,2023-02-10 22:00:00,22.94,81.31,4.16,8.91,10.56,,10.7,0.86,27.57,0.0,,,,,,1.0,,,939.49,0.0,23.51
2023-02-10 22:00:00,2023-02-10 23:00:00,26.16,89.47,4.17,8.92,10.58,0.01,6.95,0.81,49.58,0.0,,,,,,1.0,,,939.68,0.0,23.17
2023-02-10 23:00:00,2023-02-11 00:00:00,34.66,97.8,4.19,8.93,10.56,0.01,10.45,0.62,82.83,0.0,,,,,5.41,1.0,,,939.6,0.0,22.7
2023-02-11 00:00:00,2023-02-11 01:00:00,36.69,96.98,4.35,9.05,10.54,0.01,9.6,0.41,97.62,0.0,,,,,20.0,1.0,,,939.34,0.0,22.12
2023-02-11 01:00:00,2023-02-11 02:00:00,38.88,98.44,4.35,9.06,10.56,,12.68,0.39,102.3,0.0,,,,,23.24,1.0,,,938.86,0.0,21.69
2023-02-11 02:00:00,2023-02-11 03:00:00,38.71,101.79,4.36,9.07,10.55,,15.71,0.35,125.91,0.0,,,,,35.78,1.0,,,938.45,0.0,21.32
2023-02-11 03:00:00,2023-02-11 04:00:00,37.03,95.5,4.41,9.1,10.55,0.01,15.6,0.42,109.23,0.0,,,,,54.18,1.0,,,938.13,0.0,20.7
2023-02-11 04:00:00,2023-02-11 05:00:00,38.49,104.88,4.43,9.12,10.55,0.01,15.21,0.52,85.94,0.0,,,,,25.89,1.0,,,938.19,0.0,20.17
2023-02-11 05:00:00,2023-02-11 06:00:00,45.91,112.79,4.42,9.12,10.57,0.01,16.42,0.51,89.13,0.0,,,,,51.56,1.0,,,938.38,0.0,20.3
2023-02-11 06:00:00,2023-02-11 07:00:00,53.03,119.48,4.43,9.12,10.57,,14.76,0.67,56.45,0.0,,,,,29.23,1.0,,,938.86,0.0,20.02
2023-02-11 07:00:00,2023-02-11 08:00:00,65.33,177.49,4.43,9.12,10.56,0.01,73.41,1.36,26.23,0.0,,,,,65.79,,,,939.45,0.0,19.76
2023-02-11 08:00:00,2023-02-11 09:00:00,84.54,302.97,4.42,9.11,10.54,0.01,25.02,0.96,63.45,0.0,,,,,53.92,1.0,,,939.85,0.0,21.73
2023-02-11 09:00:00,2023-02-11 10:00:00,73.2,148.58,4.38,9.09,10.56,0.01,21.35,0.64,100.3,0.0,,,,,,1.0,,,940.2,0.0,24.4
2023-02-11 10:00:00,2023-02-11 11:00:00,40.13,54.62,4.36,9.06,10.55,0.01,18.04,0.33,117.85,0.0,,,,,17.9,1.0,,,940.18,0.0,26.12
2023-02-11 11:00:00,2023-02-11 12:00:00,27.88,36.75,4.32,9.05,10.58,,10.48,0.25,121.42,0.48,,,,,16.34,0.75,,,939.77,0.0,27.8
2023-02-11 12:00:00,2023-02-11 13:00:00,17.81,32.69,4.28,9.01,10.57,,7.41,0.23,110.38,0.0,,,,,,0.5,,,939.13,0.0,28.78
2023-02-11 13:00:00,2023-02-11 14:00:00,13.08,44.68,4.2,8.94,10.57,0.01,7.49,0.18,116.88,0.0,,,,,,0.75,,,938.41,0.0,29.85
2023-02-11 14:00:00,2023-02-11 15:00:00,12.5,48.25,4.17,8.91,10.54,,7.33,0.2,118.53,0.0,,,,,,0.75,,,937.79,0.0,29.57
2023-02-11 15:00:00,2023-02-11 16:00:00,11.63,32.33,4.15,8.89,10.54,0.01,5.55,0.15,98.9,0.0,,,,,23.14,0.5,,,937.39,0.0,29.79
2023-02-11 16:00:00,2023-02-11 17:00:00,8.7,55.02,4.13,8.88,10.56,0.01,6.22,0.21,92.24,0.0,,,,,43.63,1.0,,,937.38,0.0,29.43
2023-02-11 17:00:00,2023-02-11 18:00:00,7.34,90.71,4.16,8.9,10.56,0.01,5.5,0.26,89.07,0.0,,,,,54.6,0.75,,,937.69,0.0,27.58
2023-02-11 18:00:00,2023-02-11 19:00:00,11.41,73.37,4.22,8.94,10.54,,9.3,0.67,43.19,0.0,,,,,62.53,0.5,,,938.16,0.0,25.25
2023-02-11 19:00:00,2023-02-11 20:00:00,15.67,98.05,4.22,8.96,10.57,,13.17,1.09,11.6,0.0,,,,,69.12,1.0,,,938.78,0.0,24.11
2023-02-11 20:00:00,2023-02-11 21:00:00,19.71,137.49,4.24,8.97,10.56,,7.99,1.08,12.64,0.0,,,,,51.06,1.0,,,939.3,0.0,23.86
2023-02-11 21:00:00,2023-02-11 22:00:00,26.75,134.43,4.23,8.96,10.55,0.01,6.15,0.95,13.45,0.0,,,,,53.68,1.0,,,939.68,0.0,23.57
2023-02-11 22:00:00,2023-02-11 23:00:00,29.48,124.76,4.22,8.96,10.58,,6.66,0.64,44.45,0.0,,,,,60.44,1.0,,,939.79,0.0,23.23
2023-02-11 23:00:00,2023-02-12 00:00:00,31.21,124.09,4.25,8.99,10.58,,7.13,0.64,73.33,0.0,,,,,61.46,1.0,,,939.69,0.0,22.81
2023-02-12 00:00:00,2023-02-12 01:00:00,34.06,95.95,4.25,8.99,10.59,0.01,8.39,0.48,75.11,0.0,,,,,56.31,1.0,,,939.5,0.0,22.24
2023-02-12 01:00:00,2023-02-12 02:00:00,33.36,108.57,4.27,9.0,10.57,,13.58,0.44,89.41,0.8,,,,,64.59,1.0,,,939.06,0.0,22.07
2023-02-12 02:00:00,2023-02-12 03:00:00,33.7,107.5,4.3,9.02,10.56,0.01,8.72,0.38,78.42,0.0,,,,,68.26,1.0,,,938.53,0.0,21.41
2023-02-12 03:00:00,2023-02-12 04:00:00,33.41,93.84,4.3,9.03,10.56,0.01,9.02,0.37,79.5,0.0,,,,,56.52,1.0,,,938.3,0.0,20.84
2023-02-12 04:00:00,2023-02-12 05:00:00,33.74,85.44,4.31,9.04,10.57,,10.15,0.37,82.32,0.0,,,,,,1.0,,,938.28,0.0,20.39
2023-02-12 05:00:00,2023-02-12 06:00:00,35.72,90.6,4.31,9.04,10.56,,10.49,0.4,79.94,0.0,,,,,,1.0,,,938.6,0.0,19.69
2023-02-12 06:00:00,2023-02-12 07:00:00,37.87,90.86,4.33,9.05,10.57,,9.18,0.73,41.12,0.0,,,,,,0.33,,,939.15,0.0,19.02
2023-02-12 07:00:00,2023-02-12 08:00:00,51.19,140.67,4.37,9.08,10.56,0.01,9.76,0.88,31.02,0.0,,,,,14.32,1.0,,,939.57,0.0,19.75
2023-02-12 08:00:00,2023-02-12 09:00:00,57.55,152.78,4.37,9.08,10.56,,12.22,0.66,75.06,0.0,,,,,16.0,1.0,,,939.93,0.0,22.39
2023-02-12 09:00:00,2023-02-12 10:00:00,47.3,126.85,4.35,9.06,10.58,,10.01,0.36,105.33,0.0,,,,,,1.0,,,940.19,0.0,25.07
2023-02-12 10:00:00,2023-02-12 11:00:00,35.88,91.6,4.29,9.01,10.55,,7.63,0.28,110.09,0.0,,,,,,1.0,,,940.25,0.0,26.67
2023-02-12 11:00:00,2023-02-12 12:00:00,29.23,69.24,4.22,8.95,10.56,0.01,6.33,0.2,106.29,0.0,,,,,,1.0,,,939.88,0.0,28.55
2023-02-12 12:00:00,2023-02-12 13:00:00,22.65,54.33,4.14,8.89,10.56,0.01,5.8,0.21,108.12,0.0,,,,,,1.25,,,939.18,0.0,29.72
2023-02-12 13:00:00,2023-02-12 14:00:00,16.83,49.82,4.13,8.88,10.55,0.01,6.21,0.18,112.76,0.0,,,,,,1.25,,,938.43,0.0,30.8
2023-02-12 14:00:00,2023-02-12 15:00:00,16.15,52.82,4.16,8.9,10.55,0.01,5.92,0.19,115.33,0.0,,,,,,0.75,,,937.79,0.0,31.3
2023-02-12 15:00:00,2023-02-12 16:00:00,15.78,44.31,4.17,8.91,10.55,0.01,6.64,0.18,119.78,0.0,,,,,,1.0,,,937.42,0.0,31.15
2023-02-12 16:00:00,2023-02-12 17:00:00,12.47,41.64,4.16,8.9,10.56,0.01,6.88,0.18,116.44,0.0,,,,,,1.0,,,937.36,0.0,30.28
2023-02-12 17:00:00,2023-02-12 18:00:00,10.62,42.62,4.12,8.87,10.57,0.01,6.44,0.23,108.34,0.0,,,,,,1.0,,,937.71,0.0,28.24
2023-02-12 18:00:00,2023-02-12 19:00:00,10.6,46.95,4.09,8.85,10.56,0.01,7.53,0.41,83.43,0.0,,,,,,1.0,,,938.1,0.0,26.55
2023-02-12 19:00:00,2023-02-12 20:00:00,12.88,57.22,4.14,8.88,10.55,0.01,8.3,0.7,35.67,0.0,,,,,,1.0,,,938.64,0.0,25.08
2023-02-12 20:00:00,2023-02-12 21:00:00,17.52,67.0,4.16,8.9,10.55,,8.07,0.75,36.41,0.0,,,,,,1.0,,,939.34,0.0,24.22
2023-02-12 21:00:00,2023-02-12 22:00:00,25.04,77.72,4.2,8.93,10.54,0.01,7.66,0.68,48.62,0.0,,,,,,1.0,,,939.82,0.0,23.79
2023-02-12 22:00:00,2023-02-12 23:00:00,26.63,86.26,4.23,8.95,10.55,0.02,9.05,0.61,68.79,1.07,,,,,,1.0,,,939.84,0.0,23.43
2023-02-12 23:00:00,2023-02-13 00:00:00,26.8,90.95,4.22,8.95,10.56,0.01,14.82,0.48,87.81,0.0,,,,,,1.0,,,939.7,0.0,22.67
2023-02-13 00:00:00,2023-02-13 01:00:00,30.66,91.72,4.25,8.99,10.58,,12.94,0.53,78.46,0.0,,,,,,1.0,,,939.55,0.0,21.8
2023-02-13 01:00:00,2023-02-13 02:00:00,34.35,96.31,4.24,8.96,10.56,0.01,13.47,0.45,69.45,0.0,,,,,,1.0,,,939.12,0.0,21.06
2023-02-13 02:00:00,2023-02-13 03:00:00,34.43,99.49,4.24,8.97,10.57,0.01,13.92,0.41,81.81,0.0,,,,,,1.0,,,938.75,0.0,20.57
2023-02-13 03:00:00,2023-02-13 04:00:00,33.75,97.25,4.24,8.96,10.55,0.01,13.41,0.39,85.34,0.0,,,,,,1.0,,,938.35,0.0,20.37
2023-02-13 04:00:00,2023-02-13 05:00:00,34.87,90.3,4.3,9.02,10.57,0.01,12.54,0.42,78.52,0.0,,,,,12.11,1.0,,,938.36,0.0,20.16
2023-02-13 05:00:00,2023-02-13 06:00:00,37.21,87.44,4.29,9.0,10.52,0.01,11.44,0.45,60.28,0.65,,,,,22.27,1.0,,,938.58,0.0,19.86
2023-02-13 06:00:00,2023-02-13 07:00:00,35.34,95.71,4.29,9.01,10.56,,10.32,0.8,24.66,0.0,,,,,16.9,1.0,,,939.05,0.0,19.5
2023-02-13 07:00:00,2023-02-13 08:00:00,37.63,101.28,4.28,9.01,10.57,,11.06,0.83,17.93,0.0,,,,,30.01,1.0,,,939.63,0.0,20.28
2023-02-13 08:00:00,2023-02-13 09:00:00,41.76,115.53,4.27,9.0,10.56,0.01,16.86,0.75,55.53,0.0,,,,,4.5,1.0,,,940.16,0.0,22.54
2023-02-13 09:00:00,2023-02-13 10:00:00,37.5,118.5,4.24,8.96,10.54,0.01,17.38,0.58,102.97,0.0,,,,,,1.0,,,940.51,0.0,25.07
2023-02-13 10:00:00,2023-02-13 11:00:00,36.47,119.7,4.25,8.97,10.54,0.01,18.88,0.42,133.33,0.0,,,,,,1.75,,,940.34,0.0,26.62
2023-02-13 11:00:00,2023-02-13 12:00:00,32.86,105.84,4.25,8.98,10.56,0.01,17.51,0.33,132.37,0.0,,,,,16.04,1.0,,,939.87,0.0,28.28
2023-02-13 12:00:00,2023-02-13 13:00:00,30.5,100.06,4.25,8.96,10.54,,15.24,0.32,138.32,0.0,,,,,9.32,1.0,,,939.2,0.0,29.34
2023-02-13 13:00:00,2023-02-13 14:00:00,27.07,90.44,4.22,8.95,10.56,0.01,16.78,0.3,142.72,0.0,,,,,,1.0,,,938.43,0.0,30.51
2023-02-13 14:00:00,2023-02-13 15:00:00,22.8,87.81,4.17,8.89,10.53,0.02,16.02,0.33,144.5,0.0,,,,,,1.0,,,937.75,0.0,30.79
2023-02-13 15:00:00,2023-02-13 16:00:00,21.11,88.63,4.13,8.88,10.55,0.01,16.5,0.32,140.42,0.0,,,,,,1.0,,,937.24,0.0,30.74
2023-02-13 16:00:00,2023-02-13 17:00:00,21.19,77.03,4.13,8.87,10.54,0.01,17.27,0.38,134.27,0.0,,,,,,1.25,,,937.18,0.0,29.92
2023-02-13 17:00:00,2023-02-13 18:00:00,19.84,87.13,4.12,8.86,10.54,0.01,17.45,0.45,121.98,0.0,,,,,,1.25,,,937.52,0.0,28.05
2023-02-13 18:00:00,2023-02-13 19:00:00,18.31,90.39,4.18,8.92,10.56,0.01,19.7,0.8,77.81,0.0,,,,,12.26,1.0,,,937.94,0.0,26.45
2023-02-13 19:00:00,2023-02-13 20:00:00,22.4,91.16,4.22,8.95,10.55,0.01,25.71,1.21,25.3,0.0,,,,,20.7,1.0,,,938.57,0.0,25.14
2023-02-13 20:00:00,2023-02-13 21:00:00,28.26,111.5,4.25,8.98,10.57,,14.65,1.02,59.86,0.0,,,,,16.2,1.0,,,939.38,0.0,24.91
2023-02-13 21:00:00,2023-02-13 22:00:00,28.88,114.73,4.22,8.96,10.56,,13.27,0.75,73.26,0.0,,,,,,1.25,,,939.76,0.0,24.36
2023-02-13 22:00:00,2023-02-13 23:00:00,29.02,113.64,4.2,8.93,10.55,0.01,11.68,0.56,89.97,0.0,,,,,,1.0,,,939.82,0.0,23.74
2023-02-13 23:00:00,2023-02-14 00:00:00,30.79,107.86,4.21,8.95,10.56,0.02,14.26,0.58,76.99,0.0,,,,,,1.0,,,939.77,0.0,22.97
2023-02-14 00:00:00,2023-02-14 01:00:00,32.38,105.3,4.29,9.02,10.57,,15.89,0.23,92.69,0.0,,,,,11.68,1.0,,,939.61,0.0,22.38
2023-02-14 01:00:00,2023-02-14 02:00:00,33.13,101.98,4.34,9.06,10.58,,27.05,0.22,122.42,0.0,,,,,29.83,1.0,,,939.19,0.0,22.03
2023-02-14 02:00:00,2023-02-14 03:00:00,34.1,100.69,4.37,9.06,10.52,0.01,27.89,0.21,120.37,0.0,,,,,35.45,1.0,,,938.57,0.0,21.55
2023-02-14 03:00:00,2023-02-14 04:00:00,34.05,103.08,4.33,9.04,10.55,0.01,20.85,0.21,111.4,0.0,,,,,40.46,1.0,,,938.39,0.0,20.98
2023-02-14 04:00:00,2023-02-14 05:00:00,34.57,98.64,4.34,9.05,10.56,,18.87,0.36,93.55,0.0,,,,,16.09,1.0,,,938.5,0.0,20.44
2023-02-14 05:00:00,2023-02-14 06:00:00,34.77,103.52,4.36,9.05,10.54,,16.27,0.25,85.19,0.0,,,,,,1.0,,,938.82,0.0,20.4
