From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3)
2023-01-23 18:00:00,2023-01-23 19:00:00,77.89,190.26,5.68,13.59,11.69,11.09,0.35
2023-01-23 19:00:00,2023-01-23 20:00:00,109.68,253.24,5.7,14.15,12.0,13.38,0.41
2023-01-23 20:00:00,2023-01-23 21:00:00,125.16,283.13,4.92,16.77,12.74,14.33,0.43
2023-01-23 21:00:00,2023-01-23 22:00:00,94.81,198.7,4.12,18.74,9.32,9.48,0.37
2023-01-23 22:00:00,2023-01-23 23:00:00,74.05,155.94,0.43,36.46,0.24,11.26,0.33
2023-01-23 23:00:00,2023-01-24 00:00:00,63.63,109.53,6.63,15.41,13.4,16.39,0.33
2023-01-24 00:00:00,2023-01-24 01:00:00,59.96,106.29,5.4,13.75,11.55,9.83,0.41
2023-01-24 01:00:00,2023-01-24 02:00:00,58.87,92.39,5.86,10.42,10.18,7.62,0.38
2023-01-24 02:00:00,2023-01-24 03:00:00,64.82,109.16,5.86,10.42,10.18,6.26,0.36
2023-01-24 03:00:00,2023-01-24 04:00:00,58.67,91.65,5.11,17.49,13.27,11.14,0.34
2023-01-24 04:00:00,2023-01-24 05:00:00,51.49,75.26,5.62,14.57,10.3,6.75,0.36
2023-01-24 05:00:00,2023-01-24 06:00:00,43.77,45.05,2.52,19.55,12.23,7.86,0.34
2023-01-24 06:00:00,2023-01-24 07:00:00,36.57,62.19,8.09,10.65,12.09,13.7,0.38
2023-01-24 07:00:00,2023-01-24 08:00:00,43.13,57.9,13.54,8.27,15.22,16.68,0.4
2023-01-24 08:00:00,2023-01-24 09:00:00,54.74,123.46,14.63,8.01,15.95,11.31,0.38
2023-01-24 09:00:00,2023-01-24 10:00:00,51.06,92.45,14.63,8.01,15.95,11.31,0.38
2023-01-24 10:00:00,2023-01-24 11:00:00,41.3,86.51,11.06,9.66,13.95,12.69,0.39
2023-01-24 11:00:00,2023-01-24 12:00:00,37.39,86.69,5.71,15.68,9.84,11.77,0.39
2023-01-24 12:00:00,2023-01-24 13:00:00,43.27,133.84,2.65,13.2,9.06,11.12,0.48
2023-01-24 13:00:00,2023-01-24 14:00:00,46.86,141.2,4.91,14.77,11.69,10.74,0.53
2023-01-24 14:00:00,2023-01-24 15:00:00,51.73,125.29,6.34,13.63,12.24,14.61,0.47
2023-01-24 15:00:00,2023-01-24 16:00:00,48.44,98.13,2.07,19.95,12.11,17.94,0.38
2023-01-24 16:00:00,2023-01-24 17:00:00,56.04,99.53,0.21,23.49,12.47,21.73,0.41
2023-01-24 17:00:00,2023-01-24 18:00:00,60.25,99.73,0.21,25.34,13.44,24.06,0.42
2023-01-24 18:00:00,2023-01-24 19:00:00,80.34,166.7,5.65,14.11,11.94,13.07,0.46
2023-01-24 19:00:00,2023-01-24 20:00:00,109.73,220.61,5.37,9.94,9.53,5.59,0.44
2023-01-24 20:00:00,2023-01-24 21:00:00,101.6,218.81,4.41,15.71,11.78,2.31,0.39
2023-01-24 21:00:00,2023-01-24 22:00:00,84.78,153.06,5.74,14.18,12.05,4.8,0.43
2023-01-24 22:00:00,2023-01-24 23:00:00,74.94,127.88,5.27,16.01,9.79,6.17,0.51
2023-01-24 23:00:00,2023-01-25 00:00:00,73.59,116.24,2.83,19.72,7.78,3.49,0.47
2023-01-25 00:00:00,2023-01-25 01:00:00,61.92,96.29,,10.82,0.0,9.82,0.4
2023-01-25 01:00:00,2023-01-25 02:00:00,59.07,89.43,10.4,13.17,10.62,13.9,0.39
2023-01-25 02:00:00,2023-01-25 03:00:00,52.92,78.08,11.37,18.2,18.66,11.06,0.41
2023-01-25 03:00:00,2023-01-25 04:00:00,44.28,73.42,10.91,19.0,18.71,9.46,0.32
2023-01-25 04:00:00,2023-01-25 05:00:00,42.69,60.42,10.91,19.0,18.71,9.67,0.37
2023-01-25 05:00:00,2023-01-25 06:00:00,43.4,47.14,8.23,11.08,12.42,14.6,0.41
2023-01-25 06:00:00,2023-01-25 07:00:00,37.42,71.63,8.46,10.44,12.28,9.07,0.39
2023-01-25 07:00:00,2023-01-25 08:00:00,54.22,96.91,7.03,9.29,10.53,7.31,0.42
2023-01-25 08:00:00,2023-01-25 09:00:00,84.39,162.54,2.2,8.61,3.21,8.57,0.39
2023-01-25 09:00:00,2023-01-25 10:00:00,70.12,134.54,8.16,15.1,7.08,9.39,0.36
2023-01-25 10:00:00,2023-01-25 11:00:00,60.2,111.1,9.96,17.91,17.38,7.53,0.34
2023-01-25 11:00:00,2023-01-25 12:00:00,50.73,89.56,9.86,18.43,17.57,9.21,0.3
2023-01-25 12:00:00,2023-01-25 13:00:00,39.98,86.31,8.65,17.91,16.33,13.82,0.4
2023-01-25 13:00:00,2023-01-25 14:00:00,27.48,48.12,4.85,19.45,14.09,11.59,0.34
2023-01-25 14:00:00,2023-01-25 15:00:00,36.73,57.82,1.84,21.96,12.98,7.53,0.37
2023-01-25 15:00:00,2023-01-25 16:00:00,34.16,37.33,5.87,13.03,11.55,7.2,0.4
2023-01-25 16:00:00,2023-01-25 17:00:00,40.66,52.57,12.92,6.9,14.0,9.99,0.36
2023-01-25 17:00:00,2023-01-25 18:00:00,49.5,62.2,9.0,5.27,10.01,6.24,0.33
2023-01-25 18:00:00,2023-01-25 19:00:00,66.64,135.54,9.31,3.97,9.58,14.05,0.46
2023-01-25 19:00:00,2023-01-25 20:00:00,121.96,236.95,1.77,21.5,12.68,19.54,0.43
2023-01-25 20:00:00,2023-01-25 21:00:00,136.98,282.51,4.33,19.34,13.62,24.67,0.46
2023-01-25 21:00:00,2023-01-25 22:00:00,111.83,211.79,0.4,23.98,12.88,24.75,0.43
2023-01-25 22:00:00,2023-01-25 23:00:00,78.3,147.31,10.41,8.48,10.56,27.32,0.29
2023-01-25 23:00:00,2023-01-26 00:00:00,74.3,125.91,10.71,5.37,11.43,30.03,0.31
2023-01-26 00:00:00,2023-01-26 01:00:00,70.97,160.85,14.4,14.12,18.91,11.72,
2023-01-26 01:00:00,2023-01-26 02:00:00,58.83,122.95,14.38,9.53,16.54,4.26,
2023-01-26 02:00:00,2023-01-26 03:00:00,60.75,100.46,14.53,8.47,16.11,5.34,
2023-01-26 03:00:00,2023-01-26 04:00:00,52.82,89.61,11.77,11.12,15.28,8.97,
2023-01-26 04:00:00,2023-01-26 05:00:00,51.03,64.06,5.76,23.3,16.83,6.32,
2023-01-26 05:00:00,2023-01-26 06:00:00,,,2.95,21.32,11.14,5.84,
2023-01-26 06:00:00,2023-01-26 07:00:00,44.0,53.25,1.55,19.51,11.47,7.18,
2023-01-26 07:00:00,2023-01-26 08:00:00,,,4.42,19.19,13.61,10.65,
2023-01-26 08:00:00,2023-01-26 09:00:00,67.29,107.03,6.52,21.13,16.3,4.55,
2023-01-26 09:00:00,2023-01-26 10:00:00,76.74,154.5,7.96,19.3,16.5,4.62,
2023-01-26 10:00:00,2023-01-26 11:00:00,78.7,209.74,5.18,24.66,7.67,9.68,
2023-01-26 11:00:00,2023-01-26 12:00:00,93.51,252.36,6.41,14.63,12.82,24.79,
2023-01-26 12:00:00,2023-01-26 13:00:00,99.84,299.47,6.51,12.42,11.74,15.36,
2023-01-26 13:00:00,2023-01-26 14:00:00,90.53,263.51,9.24,8.47,11.88,23.41,
2023-01-26 14:00:00,2023-01-26 15:00:00,74.74,194.99,9.87,8.58,12.43,31.32,
2023-01-26 15:00:00,2023-01-26 16:00:00,60.52,143.75,7.55,9.79,11.21,31.73,
2023-01-26 16:00:00,2023-01-26 17:00:00,65.31,134.97,6.35,12.55,11.69,25.82,
2023-01-26 17:00:00,2023-01-26 18:00:00,61.58,133.66,3.37,20.28,7.29,23.26,
2023-01-26 18:00:00,2023-01-26 19:00:00,112.05,255.25,13.03,15.59,15.93,9.18,
2023-01-26 19:00:00,2023-01-26 20:00:00,133.77,295.81,16.09,11.95,19.18,0.47,
2023-01-26 20:00:00,2023-01-26 21:00:00,139.75,283.5,4.29,21.61,14.77,,
2023-01-26 21:00:00,2023-01-26 22:00:00,126.31,224.32,6.63,17.58,14.54,,
2023-01-26 22:00:00,2023-01-26 23:00:00,110.28,214.87,3.22,20.35,13.25,0.01,
2023-01-26 23:00:00,2023-01-27 00:00:00,88.36,138.37,1.95,21.54,12.86,,
2023-01-27 00:00:00,2023-01-27 01:00:00,71.64,119.75,5.23,13.38,11.22,11.12,
2023-01-27 01:00:00,2023-01-27 02:00:00,57.85,95.19,10.53,4.8,10.98,15.29,
2023-01-27 02:00:00,2023-01-27 03:00:00,62.58,102.7,17.54,7.16,17.84,12.9,
2023-01-27 03:00:00,2023-01-27 04:00:00,56.62,78.27,18.31,6.61,18.17,8.95,
2023-01-27 04:00:00,2023-01-27 05:00:00,57.76,65.88,12.3,11.43,13.27,7.78,
2023-01-27 05:00:00,2023-01-27 06:00:00,51.84,62.11,2.98,14.17,9.12,10.86,
2023-01-27 06:00:00,2023-01-27 07:00:00,45.67,69.36,,18.08,8.41,11.57,
2023-01-27 07:00:00,2023-01-27 08:00:00,49.48,59.7,6.72,12.67,10.29,8.48,
2023-01-27 08:00:00,2023-01-27 09:00:00,58.97,114.65,8.48,8.41,11.23,7.38,
2023-01-27 09:00:00,2023-01-27 10:00:00,58.74,100.15,3.52,15.67,11.05,9.84,
2023-01-27 10:00:00,2023-01-27 11:00:00,65.02,141.15,3.66,12.48,9.49,5.69,
2023-01-27 11:00:00,2023-01-27 12:00:00,56.36,79.08,3.7,12.36,9.46,6.64,
2023-01-27 12:00:00,2023-01-27 13:00:00,,,4.52,13.93,10.93,17.68,
2023-01-27 13:00:00,2023-01-27 14:00:00,,,5.62,17.8,13.84,22.16,
2023-01-27 14:00:00,2023-01-27 15:00:00,73.88,,2.84,20.63,13.09,23.3,
2023-01-27 15:00:00,2023-01-27 16:00:00,67.09,,7.1,10.35,11.13,38.82,
2023-01-27 16:00:00,2023-01-27 17:00:00,68.25,,9.08,9.71,12.39,59.05,
2023-01-27 17:00:00,2023-01-27 18:00:00,53.96,110.0,6.33,12.23,11.51,60.84,0.4
2023-01-27 18:00:00,2023-01-27 19:00:00,82.79,228.42,5.97,12.77,11.49,18.86,0.39
2023-01-27 19:00:00,2023-01-27 20:00:00,93.78,248.6,7.12,8.66,10.27,9.56,0.37
2023-01-27 20:00:00,2023-01-27 21:00:00,95.36,204.12,7.72,10.65,11.79,7.13,0.41
2023-01-27 21:00:00,2023-01-27 22:00:00,83.19,184.11,6.99,15.48,7.98,0.27,0.39
2023-01-27 22:00:00,2023-01-27 23:00:00,71.22,152.01,,31.76,0.0,0.06,0.31
2023-01-27 23:00:00,2023-01-28 00:00:00,80.14,143.81,,31.76,0.0,0.1,0.39
2023-01-28 00:00:00,2023-01-28 01:00:00,73.47,129.69,6.09,11.42,10.77,5.82,0.43
2023-01-28 01:00:00,2023-01-28 02:00:00,72.9,116.81,2.24,11.54,7.86,0.48,0.39
2023-01-28 02:00:00,2023-01-28 03:00:00,67.03,93.06,7.49,2.88,7.55,0.29,0.34
2023-01-28 03:00:00,2023-01-28 04:00:00,50.85,84.29,6.49,10.15,10.55,1.58,0.36
2023-01-28 04:00:00,2023-01-28 05:00:00,52.89,73.43,3.39,24.24,15.41,0.31,0.38
2023-01-28 05:00:00,2023-01-28 06:00:00,54.07,75.16,2.64,21.04,11.94,0.12,0.34
2023-01-28 06:00:00,2023-01-28 07:00:00,64.32,72.85,,15.09,6.15,4.56,0.32
2023-01-28 07:00:00,2023-01-28 08:00:00,70.06,107.21,9.87,18.47,17.39,9.02,0.37
2023-01-28 08:00:00,2023-01-28 09:00:00,96.33,151.63,11.59,19.56,19.55,3.35,0.38
2023-01-28 09:00:00,2023-01-28 10:00:00,74.02,139.96,6.38,14.22,5.38,2.72,0.36
2023-01-28 10:00:00,2023-01-28 11:00:00,66.8,118.33,2.95,14.94,9.96,5.15,0.33
2023-01-28 11:00:00,2023-01-28 12:00:00,54.34,108.91,4.21,14.43,10.96,10.11,0.34
2023-01-28 12:00:00,2023-01-28 13:00:00,53.81,95.49,4.4,13.49,10.61,6.68,0.39
2023-01-28 13:00:00,2023-01-28 14:00:00,51.84,95.52,4.53,13.68,10.82,4.29,0.36
2023-01-28 14:00:00,2023-01-28 15:00:00,37.65,87.6,5.33,14.5,11.89,5.53,0.39
2023-01-28 15:00:00,2023-01-28 16:00:00,34.03,88.52,4.65,16.52,10.33,3.55,0.55
2023-01-28 16:00:00,2023-01-28 17:00:00,46.67,88.67,3.06,22.24,1.42,0.58,0.4
2023-01-28 17:00:00,2023-01-28 18:00:00,45.12,104.72,4.9,13.84,11.2,0.31,0.35
2023-01-28 18:00:00,2023-01-28 19:00:00,63.39,83.53,6.9,13.05,12.39,7.55,0.42
2023-01-28 19:00:00,2023-01-28 20:00:00,,,5.57,13.41,11.52,4.21,0.44
2023-01-28 20:00:00,2023-01-28 21:00:00,,,5.37,14.3,11.81,0.88,0.41
2023-01-28 21:00:00,2023-01-28 22:00:00,,,5.47,14.92,12.22,2.82,0.48
2023-01-28 22:00:00,2023-01-28 23:00:00,,,7.28,10.89,11.56,9.27,0.54
2023-01-28 23:00:00,2023-01-29 00:00:00,68.58,8.22,5.05,12.99,10.87,5.92,0.53
2023-01-29 00:00:00,2023-01-29 01:00:00,,,7.05,7.02,9.36,6.59,0.41
2023-01-29 01:00:00,2023-01-29 02:00:00,,,5.35,17.69,13.57,11.33,0.43
2023-01-29 02:00:00,2023-01-29 03:00:00,,,16.18,14.0,20.32,12.21,0.46
2023-01-29 03:00:00,2023-01-29 04:00:00,,,17.35,13.17,20.82,7.39,0.38
2023-01-29 04:00:00,2023-01-29 05:00:00,,,17.35,13.17,20.82,6.88,0.38
2023-01-29 05:00:00,2023-01-29 06:00:00,,,6.16,12.85,11.69,11.61,0.45
2023-01-29 06:00:00,2023-01-29 07:00:00,,,3.3,13.02,9.48,10.57,0.48
2023-01-29 07:00:00,2023-01-29 08:00:00,,,2.35,10.36,5.06,8.0,0.43
2023-01-29 08:00:00,2023-01-29 09:00:00,57.37,,,7.32,0.0,6.6,0.38
2023-01-29 09:00:00,2023-01-29 10:00:00,70.72,128.45,5.41,14.7,12.05,9.99,0.38
2023-01-29 10:00:00,2023-01-29 11:00:00,56.58,174.11,4.0,15.82,11.51,7.53,0.33
2023-01-29 11:00:00,2023-01-29 12:00:00,57.53,194.54,5.31,12.41,10.78,5.51,0.31
2023-01-29 12:00:00,2023-01-29 13:00:00,55.2,153.94,2.43,20.22,12.55,10.8,0.41
2023-01-29 13:00:00,2023-01-29 14:00:00,56.01,117.52,4.81,16.31,12.41,13.65,0.43
2023-01-29 14:00:00,2023-01-29 15:00:00,52.99,99.64,2.73,21.76,10.73,7.88,0.38
2023-01-29 15:00:00,2023-01-29 16:00:00,44.25,86.67,4.82,15.5,11.99,5.32,0.36
2023-01-29 16:00:00,2023-01-29 17:00:00,47.8,92.93,5.15,15.93,12.48,9.64,0.42
2023-01-29 17:00:00,2023-01-29 18:00:00,44.87,105.69,3.94,18.08,12.64,8.79,0.46
2023-01-29 18:00:00,2023-01-29 19:00:00,73.61,138.93,1.2,22.55,12.78,7.88,0.41
2023-01-29 19:00:00,2023-01-29 20:00:00,75.22,152.07,1.2,22.55,12.78,10.34,0.45
2023-01-29 20:00:00,2023-01-29 21:00:00,90.14,169.65,7.65,10.87,11.85,19.43,0.42
2023-01-29 21:00:00,2023-01-29 22:00:00,75.65,156.24,3.14,19.39,12.68,16.91,0.44
2023-01-29 22:00:00,2023-01-29 23:00:00,69.55,137.73,0.58,25.42,13.78,15.38,0.39
2023-01-29 23:00:00,2023-01-30 00:00:00,65.38,118.57,0.5,19.29,10.11,18.88,0.37
2023-01-30 00:00:00,2023-01-30 01:00:00,60.18,97.08,6.45,11.97,11.46,10.77,0.4
2023-01-30 01:00:00,2023-01-30 02:00:00,50.32,74.53,4.99,13.92,11.31,4.33,0.38
2023-01-30 02:00:00,2023-01-30 03:00:00,39.8,63.87,1.16,24.35,1.21,3.5,0.31
2023-01-30 03:00:00,2023-01-30 04:00:00,34.27,38.84,7.72,12.0,12.5,5.14,0.29
2023-01-30 04:00:00,2023-01-30 05:00:00,37.0,46.48,9.7,8.07,12.03,6.58,0.39
2023-01-30 05:00:00,2023-01-30 06:00:00,37.16,48.64,8.36,10.42,12.19,2.24,0.34
2023-01-30 06:00:00,2023-01-30 07:00:00,47.62,48.64,8.38,10.62,12.31,8.56,0.36
2023-01-30 07:00:00,2023-01-30 08:00:00,54.3,79.03,6.09,13.26,11.85,12.98,0.39
2023-01-30 08:00:00,2023-01-30 09:00:00,72.0,94.22,5.66,10.68,10.15,8.64,0.42
2023-01-30 09:00:00,2023-01-30 10:00:00,67.38,99.6,5.43,9.11,9.15,6.14,0.42
2023-01-30 10:00:00,2023-01-30 11:00:00,67.72,117.42,3.8,16.62,11.77,6.63,0.39
2023-01-30 11:00:00,2023-01-30 12:00:00,51.6,97.18,5.63,18.71,14.33,14.45,0.4
2023-01-30 12:00:00,2023-01-30 13:00:00,57.95,85.5,0.93,24.08,13.36,13.11,0.38
2023-01-30 13:00:00,2023-01-30 14:00:00,58.89,82.68,6.32,6.71,8.61,15.78,0.45
2023-01-30 14:00:00,2023-01-30 15:00:00,50.3,101.34,9.04,3.64,9.19,16.94,0.52
2023-01-30 15:00:00,2023-01-30 16:00:00,47.4,94.4,4.32,14.06,10.85,17.2,0.57
2023-01-30 16:00:00,2023-01-30 17:00:00,42.11,83.07,3.81,12.23,9.48,12.15,0.36
2023-01-30 17:00:00,2023-01-30 18:00:00,50.13,94.2,3.11,13.73,9.71,13.64,0.29
2023-01-30 18:00:00,2023-01-30 19:00:00,67.97,154.0,6.25,12.14,11.39,9.48,0.31
2023-01-30 19:00:00,2023-01-30 20:00:00,81.86,172.98,8.89,8.27,11.49,6.71,0.38
2023-01-30 20:00:00,2023-01-30 21:00:00,80.77,172.17,7.85,8.54,10.09,1.18,0.41
2023-01-30 21:00:00,2023-01-30 22:00:00,64.04,142.18,8.69,17.52,8.1,1.14,0.41
2023-01-30 22:00:00,2023-01-30 23:00:00,67.55,120.78,15.04,10.54,17.6,6.43,0.44
2023-01-30 23:00:00,2023-01-31 00:00:00,54.21,90.92,13.84,12.09,17.45,4.34,0.44
2023-01-31 00:00:00,2023-01-31 01:00:00,47.46,74.21,12.46,23.11,7.85,7.19,0.38
2023-01-31 01:00:00,2023-01-31 02:00:00,,,2.58,17.89,9.58,10.07,0.36
2023-01-31 02:00:00,2023-01-31 03:00:00,35.61,36.15,4.39,15.87,11.84,12.75,0.39
2023-01-31 03:00:00,2023-01-31 04:00:00,37.36,46.05,2.27,17.17,10.82,7.09,0.36
2023-01-31 04:00:00,2023-01-31 05:00:00,49.16,52.96,2.67,16.28,10.68,6.28,0.41
2023-01-31 05:00:00,2023-01-31 06:00:00,37.47,49.89,8.69,7.25,10.79,8.45,0.45
2023-01-31 06:00:00,2023-01-31 07:00:00,46.93,55.34,3.73,16.36,11.57,12.41,0.45
2023-01-31 07:00:00,2023-01-31 08:00:00,50.98,78.62,4.0,14.25,10.69,8.47,0.46
2023-01-31 08:00:00,2023-01-31 09:00:00,77.41,99.8,4.69,12.51,10.33,8.8,0.44
2023-01-31 09:00:00,2023-01-31 10:00:00,73.41,103.01,5.86,16.2,13.2,13.97,0.43
2023-01-31 10:00:00,2023-01-31 11:00:00,41.99,71.61,4.53,18.84,13.51,11.52,0.47
2023-01-31 11:00:00,2023-01-31 12:00:00,7.62,96.53,3.9,19.71,13.45,12.91,0.61
2023-01-31 12:00:00,2023-01-31 13:00:00,52.02,167.28,5.48,14.96,12.25,14.07,0.46
2023-01-31 13:00:00,2023-01-31 14:00:00,59.63,179.26,7.96,11.86,12.61,19.22,0.43
2023-01-31 14:00:00,2023-01-31 15:00:00,49.11,131.19,7.73,7.67,10.25,18.1,0.34
2023-01-31 15:00:00,2023-01-31 16:00:00,49.59,95.15,8.11,9.06,11.28,26.06,0.24
2023-01-31 16:00:00,2023-01-31 17:00:00,48.38,57.38,5.85,14.54,12.32,36.4,0.37
2023-01-31 17:00:00,2023-01-31 18:00:00,38.73,90.35,16.9,13.13,20.45,37.63,0.36
2023-01-31 18:00:00,2023-01-31 19:00:00,53.21,130.3,16.42,13.3,20.08,11.73,0.31
2023-01-31 19:00:00,2023-01-31 20:00:00,84.53,194.81,,18.97,8.5,4.29,0.31
2023-01-31 20:00:00,2023-01-31 21:00:00,102.66,211.0,2.97,21.14,9.23,6.62,0.4
2023-01-31 21:00:00,2023-01-31 22:00:00,96.63,190.0,1.86,14.9,9.28,4.12,0.43
2023-01-31 22:00:00,2023-01-31 23:00:00,88.79,153.33,0.03,19.34,9.41,1.25,0.39
2023-01-31 23:00:00,2023-02-01 00:00:00,86.87,171.87,,19.44,9.43,2.32,0.39
2023-02-01 00:00:00,2023-02-01 01:00:00,61.51,108.29,9.14,7.21,11.11,8.45,0.38
2023-02-01 01:00:00,2023-02-01 02:00:00,49.9,75.83,5.39,7.92,8.49,4.8,0.35
2023-02-01 02:00:00,2023-02-01 03:00:00,39.76,41.79,7.6,11.72,7.76,4.3,0.31
2023-02-01 03:00:00,2023-02-01 04:00:00,37.45,41.98,11.94,20.76,3.83,4.88,0.26
2023-02-01 04:00:00,2023-02-01 05:00:00,,,14.35,14.16,18.94,7.91,0.36
2023-02-01 05:00:00,2023-02-01 06:00:00,,,12.18,16.53,18.44,2.83,0.31
2023-02-01 06:00:00,2023-02-01 07:00:00,,,10.19,15.1,16.09,8.21,0.34
2023-02-01 07:00:00,2023-02-01 08:00:00,,,6.71,11.98,11.68,10.48,0.33
2023-02-01 08:00:00,2023-02-01 09:00:00,62.65,68.57,5.47,14.05,11.77,8.86,0.36
2023-02-01 09:00:00,2023-02-01 10:00:00,55.81,65.27,4.25,15.43,11.5,5.73,0.37
2023-02-01 10:00:00,2023-02-01 11:00:00,33.84,80.56,5.72,13.72,11.79,6.27,0.37
2023-02-01 11:00:00,2023-02-01 12:00:00,35.83,82.85,9.28,11.97,13.73,11.89,0.57
2023-02-01 12:00:00,2023-02-01 13:00:00,50.86,138.61,1.37,20.29,11.73,12.61,0.37
2023-02-01 13:00:00,2023-02-01 14:00:00,39.9,107.92,2.42,19.12,11.96,26.61,0.2
2023-02-01 14:00:00,2023-02-01 15:00:00,21.87,57.08,3.24,17.69,11.88,55.64,0.08
2023-02-01 15:00:00,2023-02-01 16:00:00,22.26,57.8,6.53,13.16,11.74,72.74,0.11
2023-02-01 16:00:00,2023-02-01 17:00:00,22.31,31.02,5.26,13.02,11.06,60.65,0.4
2023-02-01 17:00:00,2023-02-01 18:00:00,,,5.26,13.02,11.06,47.81,0.36
2023-02-01 18:00:00,2023-02-01 19:00:00,44.68,70.05,6.09,12.97,11.7,11.57,0.43
2023-02-01 19:00:00,2023-02-01 20:00:00,60.91,149.08,5.66,14.89,12.35,3.22,0.48
2023-02-01 20:00:00,2023-02-01 21:00:00,77.79,149.58,2.95,19.64,12.66,,0.45
2023-02-01 21:00:00,2023-02-01 22:00:00,77.06,142.73,2.95,19.64,12.66,,0.47
2023-02-01 22:00:00,2023-02-01 23:00:00,70.19,100.03,7.56,11.04,11.86,0.27,0.45
2023-02-01 23:00:00,2023-02-02 00:00:00,57.36,86.15,8.25,7.78,10.72,,0.45
2023-02-02 00:00:00,2023-02-02 01:00:00,53.96,56.58,7.69,13.35,13.17,9.64,0.38
2023-02-02 01:00:00,2023-02-02 02:00:00,42.19,48.24,10.25,14.35,15.76,11.15,0.35
2023-02-02 02:00:00,2023-02-02 03:00:00,,,12.25,12.14,16.2,16.28,0.37
2023-02-02 03:00:00,2023-02-02 04:00:00,,,8.54,14.06,14.22,10.46,0.34
2023-02-02 04:00:00,2023-02-02 05:00:00,37.73,69.36,2.91,17.1,11.3,12.63,0.43
2023-02-02 05:00:00,2023-02-02 06:00:00,37.73,125.87,2.66,17.58,11.35,16.54,0.4
2023-02-02 06:00:00,2023-02-02 07:00:00,39.27,91.42,5.39,12.7,10.99,6.55,0.43
2023-02-02 07:00:00,2023-02-02 08:00:00,49.52,82.02,4.1,12.21,9.7,1.32,0.45
2023-02-02 08:00:00,2023-02-02 09:00:00,70.27,123.51,3.18,13.68,9.73,0.83,0.38
2023-02-02 09:00:00,2023-02-02 10:00:00,79.06,133.91,5.91,12.24,11.17,1.11,0.43
2023-02-02 10:00:00,2023-02-02 11:00:00,58.06,,10.15,8.73,12.73,9.29,0.43
2023-02-02 11:00:00,2023-02-02 12:00:00,0.27,0.4,7.02,12.03,11.89,29.32,0.54
2023-02-02 12:00:00,2023-02-02 13:00:00,52.16,125.47,6.96,10.9,11.3,17.04,0.35
2023-02-02 13:00:00,2023-02-02 14:00:00,43.96,102.59,10.68,8.57,13.07,23.78,0.35
2023-02-02 14:00:00,2023-02-02 15:00:00,41.94,64.86,6.96,10.16,10.93,26.59,0.37
2023-02-02 15:00:00,2023-02-02 16:00:00,36.18,60.96,6.88,10.15,10.86,28.8,0.3
2023-02-02 16:00:00,2023-02-02 17:00:00,34.0,63.25,6.96,10.26,10.98,32.06,0.35
2023-02-02 17:00:00,2023-02-02 18:00:00,62.83,104.97,7.6,12.5,12.66,37.74,0.39
2023-02-02 18:00:00,2023-02-02 19:00:00,57.71,123.22,7.42,13.43,13.0,6.59,0.34
2023-02-02 19:00:00,2023-02-02 20:00:00,62.47,137.52,7.42,13.43,13.0,1.22,0.37
2023-02-02 20:00:00,2023-02-02 21:00:00,92.46,150.57,5.75,13.62,11.76,0.23,0.44
2023-02-02 21:00:00,2023-02-02 22:00:00,82.84,126.68,2.9,13.98,9.66,0.08,0.45
2023-02-02 22:00:00,2023-02-02 23:00:00,72.55,85.7,2.52,15.14,9.97,,0.43
2023-02-02 23:00:00,2023-02-03 00:00:00,63.7,94.61,1.98,15.73,9.84,,0.39
2023-02-03 00:00:00,2023-02-03 01:00:00,47.87,69.08,6.72,18.43,15.05,12.84,0.42
2023-02-03 01:00:00,2023-02-03 02:00:00,34.95,40.26,4.45,13.81,10.81,10.2,0.42
2023-02-03 02:00:00,2023-02-03 03:00:00,31.8,34.61,3.38,15.14,10.64,7.69,0.39
2023-02-03 03:00:00,2023-02-03 04:00:00,,,0.69,22.83,12.52,7.13,0.36
2023-02-03 04:00:00,2023-02-03 05:00:00,,,7.95,10.1,11.68,9.44,0.4
2023-02-03 05:00:00,2023-02-03 06:00:00,,,8.72,7.04,10.71,4.54,0.38
2023-02-03 06:00:00,2023-02-03 07:00:00,,,2.23,15.75,9.66,6.04,0.36
2023-02-03 07:00:00,2023-02-03 08:00:00,,,1.7,17.96,10.78,5.2,0.35
2023-02-03 08:00:00,2023-02-03 09:00:00,,,3.08,14.61,10.14,2.75,0.37
2023-02-03 09:00:00,2023-02-03 10:00:00,42.45,45.48,1.26,18.6,10.76,1.88,0.37
2023-02-03 10:00:00,2023-02-03 11:00:00,42.11,45.88,4.43,13.97,11.38,9.16,0.45
2023-02-03 11:00:00,2023-02-03 12:00:00,21.95,84.29,,6.57,1.6,24.8,0.39
2023-02-03 12:00:00,2023-02-03 13:00:00,30.48,107.27,,,,29.12,0.42
2023-02-03 13:00:00,2023-02-03 14:00:00,26.45,70.34,,,,,0.32
2023-02-03 14:00:00,2023-02-03 15:00:00,21.39,43.21,,,,,0.37
2023-02-03 15:00:00,2023-02-03 16:00:00,19.39,38.19,14.56,,10.24,,0.34
2023-02-03 16:00:00,2023-02-03 17:00:00,12.94,27.58,2.02,25.27,14.74,12.86,0.36
2023-02-03 17:00:00,2023-02-03 18:00:00,15.66,41.69,4.56,25.06,16.78,7.79,0.36
2023-02-03 18:00:00,2023-02-03 19:00:00,46.71,126.57,0.71,26.84,14.63,10.11,0.32
