From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C)
2022-12-11 10:00:00,2022-12-11 11:00:00,16.3,39.13,3.0,78.57,44.18,3.34,4.03,0.37,24.51,0.01,1.79,0.1,0.29,0.2,81.97,0.14,15.88,147.04,1014.81,-1.82,0.0,23.89
2022-12-11 11:00:00,2022-12-11 12:00:00,17.72,42.53,3.0,54.8,31.55,13.08,4.03,0.35,28.13,0.01,1.8,0.1,0.29,0.2,81.11,0.18,46.54,152.94,1015.65,-1.81,0.0,24.15
2022-12-11 12:00:00,2022-12-11 13:00:00,18.73,44.94,3.0,27.06,16.79,27.84,4.04,0.4,34.52,0.01,1.78,0.1,0.29,0.2,75.01,0.13,55.01,269.08,1016.05,-1.82,0.0,25.01
2022-12-11 13:00:00,2022-12-11 14:00:00,16.32,39.16,3.0,23.0,14.63,30.0,3.97,0.35,39.29,0.01,1.79,0.1,0.29,0.2,70.7,0.18,48.82,248.75,1016.21,-1.82,0.0,25.72
2022-12-11 14:00:00,2022-12-11 15:00:00,15.95,38.28,3.0,25.96,16.2,28.43,3.99,0.39,35.55,0.01,1.79,0.1,0.29,0.2,80.04,0.21,28.6,41.32,1015.25,-1.82,0.0,24.48
2022-12-11 15:00:00,2022-12-11 16:00:00,17.03,40.87,3.0,34.61,20.8,23.83,4.0,0.35,27.64,0.01,1.8,0.1,0.29,0.2,90.11,0.17,245.15,53.94,1014.64,-1.81,0.0,23.49
2022-12-11 16:00:00,2022-12-11 17:00:00,15.79,37.89,3.0,58.38,33.45,12.0,4.02,0.32,23.05,0.01,1.8,0.1,0.29,0.2,88.41,0.22,182.3,60.23,1015.32,-1.82,0.0,23.7
2022-12-11 17:00:00,2022-12-11 18:00:00,15.88,38.12,3.0,76.97,43.34,1.32,3.98,0.31,24.25,0.01,1.79,0.1,0.29,0.2,88.19,0.12,58.95,21.64,1014.28,-1.8,0.0,23.61
2022-12-11 18:00:00,2022-12-11 19:00:00,15.6,37.44,3.0,80.58,45.26,1.29,4.01,0.32,16.79,0.01,1.8,0.1,0.29,0.2,92.35,0.15,119.19,,1014.64,-1.75,0.0,23.23
2022-12-11 19:00:00,2022-12-11 20:00:00,17.47,41.92,3.0,84.88,47.55,,3.99,0.3,15.02,0.01,1.79,0.1,0.29,0.2,93.98,0.21,117.13,,1015.08,-1.81,0.0,22.98
2022-12-11 20:00:00,2022-12-11 21:00:00,15.99,38.38,3.0,76.09,42.87,3.4,4.0,0.28,15.77,0.01,1.79,0.1,0.29,0.2,94.67,0.18,140.68,,1015.3,-1.73,0.0,22.88
2022-12-11 21:00:00,2022-12-11 22:00:00,12.77,30.64,3.0,41.0,24.21,20.42,3.97,0.28,16.64,0.01,1.79,0.1,0.29,0.2,94.48,0.23,141.89,,1015.6,-1.82,0.0,22.83
2022-12-11 22:00:00,2022-12-11 23:00:00,13.57,32.55,3.0,34.89,20.96,23.67,3.98,0.3,9.5,0.01,1.78,0.1,0.29,0.2,93.85,0.04,228.0,,1013.24,-1.82,0.0,22.82
2022-12-11 23:00:00,2022-12-12 00:00:00,15.04,36.1,3.0,37.97,22.59,22.04,3.97,0.28,6.92,0.01,1.78,0.1,0.29,0.2,95.03,0.11,226.53,,1013.58,-1.82,0.0,22.64
2022-12-12 00:00:00,2022-12-12 01:00:00,12.01,28.82,3.0,57.07,32.75,12.71,4.01,0.28,7.75,0.01,1.79,0.1,0.29,0.2,94.83,0.09,137.73,,1013.09,-1.82,0.0,22.69
2022-12-12 01:00:00,2022-12-12 02:00:00,12.4,29.76,3.0,54.93,31.62,13.07,3.98,0.28,7.7,0.01,1.79,0.1,0.29,0.2,95.31,0.06,151.47,,1013.24,-1.82,0.0,22.57
2022-12-12 02:00:00,2022-12-12 03:00:00,11.93,28.63,4.04,76.77,44.08,1.49,3.99,0.28,9.53,0.01,1.79,0.1,0.29,0.2,95.5,0.12,193.62,,1013.57,-1.82,0.0,22.56
2022-12-12 03:00:00,2022-12-12 04:00:00,12.55,30.11,5.09,81.92,47.67,,3.98,0.28,12.27,0.01,1.79,0.1,0.29,0.2,95.48,0.15,175.45,,1014.02,-1.82,0.0,22.57
2022-12-12 04:00:00,2022-12-12 05:00:00,12.87,30.89,5.18,81.37,47.45,,3.98,0.28,11.57,0.01,1.79,0.1,0.29,0.2,95.52,0.07,171.93,,1012.96,-1.81,0.0,22.58
2022-12-12 05:00:00,2022-12-12 06:00:00,13.88,33.3,5.29,85.52,49.75,,3.97,0.28,7.13,0.01,1.79,0.1,0.29,0.2,95.77,0.11,135.12,,1013.64,-1.81,0.0,22.54
2022-12-12 06:00:00,2022-12-12 07:00:00,13.37,32.1,5.26,85.25,49.58,3.67,3.99,0.28,3.64,0.01,1.78,0.1,0.29,0.2,95.63,0.05,92.73,3.44,1012.9,-1.81,0.0,22.48
2022-12-12 07:00:00,2022-12-12 08:00:00,11.79,28.3,3.34,63.93,36.68,8.8,3.98,0.32,3.47,0.01,1.79,0.1,0.29,0.2,95.3,0.15,164.95,17.11,1014.2,-1.81,0.0,22.58
2022-12-12 08:00:00,2022-12-12 09:00:00,13.28,31.85,4.18,76.44,44.01,4.64,4.0,0.31,1.65,0.01,1.79,0.1,0.29,0.2,95.39,0.1,233.66,11.4,1014.29,-1.82,0.0,22.67
2022-12-12 09:00:00,2022-12-12 10:00:00,13.03,31.27,8.88,99.99,60.36,0.12,3.99,0.55,1.22,0.01,1.79,0.1,0.29,0.2,95.76,0.13,179.55,35.67,1013.95,-1.82,0.0,22.84
2022-12-12 10:00:00,2022-12-12 11:00:00,12.54,30.08,10.99,114.62,69.86,0.75,3.97,0.84,1.74,0.01,1.8,0.1,0.29,0.2,95.63,0.13,228.94,43.06,1014.0,-1.82,0.0,23.08
2022-12-12 11:00:00,2022-12-12 12:00:00,16.97,40.72,9.72,119.48,71.41,0.18,4.0,0.46,3.31,0.01,1.8,0.1,0.29,0.2,95.58,0.14,181.48,69.42,1014.09,-1.82,0.0,23.27
2022-12-12 12:00:00,2022-12-12 13:00:00,16.85,40.44,7.82,115.42,67.7,,3.97,0.3,9.85,0.01,1.79,0.1,0.29,0.2,95.15,0.21,148.04,29.28,1015.71,-1.81,0.0,23.21
2022-12-12 13:00:00,2022-12-12 14:00:00,15.01,36.02,6.33,99.75,58.16,,4.03,0.29,12.78,0.01,1.79,0.1,0.29,0.2,96.28,0.09,262.83,74.23,1013.49,-1.8,0.0,23.02
2022-12-12 14:00:00,2022-12-12 15:00:00,12.64,30.34,6.78,107.82,62.82,,4.03,0.29,15.15,0.01,1.79,0.1,0.29,0.2,95.05,0.1,208.2,74.88,1013.92,-1.77,0.0,23.21
2022-12-12 15:00:00,2022-12-12 16:00:00,11.79,28.31,6.08,98.45,57.27,,4.04,0.28,18.51,0.01,1.79,0.1,0.29,0.2,92.43,0.28,176.73,96.03,1016.47,-1.77,0.0,23.33
2022-12-12 16:00:00,2022-12-12 17:00:00,10.73,25.76,3.95,67.41,39.02,11.25,4.0,0.28,23.69,0.01,1.8,0.1,0.29,0.2,89.46,0.14,170.47,42.98,1014.96,-1.8,0.0,23.38
2022-12-12 17:00:00,2022-12-12 18:00:00,10.34,24.81,3.03,47.82,27.86,17.03,4.0,0.3,19.64,0.01,1.79,0.1,0.29,0.2,91.28,0.04,277.05,7.2,1013.27,-1.82,0.0,23.11
2022-12-12 18:00:00,2022-12-12 19:00:00,8.12,19.5,3.61,84.7,47.95,3.15,4.0,0.66,6.38,0.01,1.79,0.1,0.29,0.2,93.6,0.08,186.03,,1013.62,-1.8,0.0,22.81
2022-12-12 19:00:00,2022-12-12 20:00:00,8.2,19.68,6.58,105.02,61.16,1.41,3.98,1.0,3.04,0.01,1.79,0.1,0.29,0.2,94.07,0.04,205.61,,1012.8,-1.81,0.0,22.79
2022-12-12 20:00:00,2022-12-12 21:00:00,11.32,27.16,4.76,101.49,57.81,,4.0,1.1,1.39,0.01,1.79,0.1,0.29,0.2,93.63,0.07,90.24,,1012.79,-1.82,0.0,22.9
2022-12-12 21:00:00,2022-12-12 22:00:00,12.68,30.45,13.98,147.37,89.71,,4.01,1.57,0.48,0.01,1.78,0.1,0.29,0.2,94.36,0.07,118.17,,1013.1,-1.82,0.0,22.67
2022-12-12 22:00:00,2022-12-12 23:00:00,14.94,35.85,16.02,169.02,102.88,,4.03,1.22,0.45,0.01,1.8,0.1,0.29,0.2,93.77,0.1,77.43,,1013.36,-1.81,0.0,22.66
2022-12-12 23:00:00,2022-12-13 00:00:00,14.26,34.23,7.06,117.14,68.0,,3.97,0.34,5.2,0.01,1.78,0.1,0.29,0.2,94.13,0.09,126.85,,1013.57,-1.81,0.0,22.6
2022-12-13 00:00:00,2022-12-13 01:00:00,13.14,31.55,3.02,66.81,37.95,6.79,3.99,0.28,7.83,0.01,1.79,0.1,0.29,0.2,94.69,0.08,75.16,,1013.64,-1.82,0.0,22.57
2022-12-13 01:00:00,2022-12-13 02:00:00,17.13,41.12,3.0,75.87,42.75,2.23,3.98,0.28,3.43,0.01,1.79,0.1,0.29,0.2,95.61,0.17,160.52,,1014.22,-1.82,0.0,22.47
2022-12-13 02:00:00,2022-12-13 03:00:00,21.38,51.32,3.0,36.08,21.59,23.04,3.95,0.28,6.5,0.01,1.78,0.1,0.29,0.2,96.25,0.12,101.48,,1013.91,-1.82,0.0,22.39
2022-12-13 03:00:00,2022-12-13 04:00:00,25.57,61.38,3.0,23.02,14.64,29.99,4.0,0.29,7.59,0.01,1.79,0.1,0.29,0.2,96.14,0.11,99.31,,1013.66,-1.82,0.0,22.44
2022-12-13 04:00:00,2022-12-13 05:00:00,25.63,61.52,3.0,23.07,14.67,29.96,4.02,0.29,8.93,0.01,1.79,0.1,0.29,0.2,96.09,0.11,61.91,,1013.8,-1.82,0.0,22.45
2022-12-13 05:00:00,2022-12-13 06:00:00,21.28,51.08,3.0,35.5,21.28,23.35,3.98,0.3,3.02,0.01,1.79,0.1,0.29,0.2,95.67,0.06,62.16,,1013.51,-1.82,0.0,22.52
2022-12-13 06:00:00,2022-12-13 07:00:00,20.07,48.17,3.0,52.84,30.5,14.13,4.02,0.38,1.06,0.01,1.78,0.1,0.29,0.2,95.78,0.15,125.75,13.64,1014.0,-1.82,0.0,22.5
2022-12-13 07:00:00,2022-12-13 08:00:00,19.7,47.29,3.0,83.51,46.82,1.34,4.05,0.32,2.82,0.01,1.78,0.1,0.29,0.2,96.26,0.23,144.42,62.55,1015.4,-1.82,0.0,22.65
2022-12-13 08:00:00,2022-12-13 09:00:00,22.11,53.07,3.0,80.21,45.06,2.29,4.01,0.29,7.29,0.01,1.79,0.1,0.29,0.2,88.71,0.33,146.98,291.3,1016.84,-1.82,0.0,23.92
2022-12-13 09:00:00,2022-12-13 10:00:00,21.62,51.9,3.0,65.7,37.34,7.29,4.0,0.28,15.67,0.01,1.8,0.1,0.29,0.2,76.69,0.27,105.84,466.5,1016.43,-1.82,0.0,25.71
2022-12-13 10:00:00,2022-12-13 11:00:00,19.52,46.83,3.0,56.54,32.47,12.16,4.01,0.28,22.9,0.01,1.8,0.1,0.29,0.2,70.31,0.16,65.1,619.47,1017.3,-1.82,0.0,26.79
2022-12-13 11:00:00,2022-12-13 12:00:00,19.16,45.97,3.0,38.42,22.83,21.8,3.99,0.28,22.95,0.01,1.79,0.1,0.29,0.2,67.33,0.3,26.38,449.51,1017.82,-1.82,0.0,27.24
2022-12-13 12:00:00,2022-12-13 13:00:00,14.4,34.56,3.0,23.0,14.63,30.0,3.98,0.28,20.41,0.01,1.79,0.1,0.29,0.2,68.2,0.34,20.23,204.05,1018.13,-1.82,0.0,26.72
2022-12-13 13:00:00,2022-12-13 14:00:00,12.14,29.14,3.0,23.0,14.63,30.0,4.01,0.28,23.42,0.01,1.79,0.1,0.29,0.2,62.76,0.31,28.2,205.49,1019.41,-1.82,0.0,27.63
2022-12-13 14:00:00,2022-12-13 15:00:00,12.26,29.44,3.0,23.0,14.63,30.0,4.0,0.29,19.88,0.01,1.79,0.1,0.29,0.2,66.98,0.42,15.64,145.76,1019.25,-1.82,0.0,26.84
2022-12-13 15:00:00,2022-12-13 16:00:00,12.01,28.83,3.0,23.0,14.63,30.0,4.0,0.28,16.28,0.01,1.79,0.1,0.29,0.2,67.8,0.42,13.37,196.04,1019.04,-1.82,0.0,26.8
2022-12-13 16:00:00,2022-12-13 17:00:00,10.59,25.43,3.0,35.3,21.17,23.46,4.02,0.3,12.86,0.01,1.79,0.1,0.29,0.2,71.69,0.48,183.08,52.63,1019.06,-1.82,0.0,25.98
2022-12-13 17:00:00,2022-12-13 18:00:00,13.59,32.61,3.0,67.56,38.33,6.3,4.0,0.3,6.82,0.01,1.78,0.1,0.29,0.2,78.88,0.33,93.18,8.33,1016.87,-1.82,0.0,25.12
2022-12-13 18:00:00,2022-12-13 19:00:00,12.57,30.16,3.0,77.32,43.52,2.31,4.0,0.32,3.83,0.01,1.8,0.1,0.29,0.2,81.45,0.28,90.34,,1016.11,-1.81,0.0,24.62
2022-12-13 19:00:00,2022-12-13 20:00:00,11.93,28.63,3.0,75.77,42.7,3.24,4.02,0.31,2.96,0.01,1.79,0.1,0.29,0.2,85.34,0.31,8.0,,1016.31,-1.82,0.0,24.35
2022-12-13 20:00:00,2022-12-13 21:00:00,11.22,26.93,3.0,70.94,40.13,4.56,4.01,0.3,2.85,0.01,1.8,0.1,0.29,0.2,86.3,0.25,12.04,,1015.48,-1.81,0.0,24.05
2022-12-13 21:00:00,2022-12-13 22:00:00,8.55,20.51,3.0,47.02,27.41,17.22,3.98,0.33,2.94,0.01,1.8,0.1,0.29,0.2,84.92,0.18,19.27,,1014.52,-1.81,0.0,23.91
2022-12-13 22:00:00,2022-12-13 23:00:00,5.98,14.36,3.0,29.89,18.3,26.33,4.05,0.3,2.74,0.01,1.8,0.1,0.29,0.2,87.89,0.11,125.78,,1013.31,-1.82,0.0,23.55
2022-12-13 23:00:00,2022-12-14 00:00:00,7.61,18.27,3.0,27.05,16.79,27.84,3.99,0.28,1.52,0.01,1.79,0.1,0.29,0.2,92.65,0.2,186.56,,1014.49,-1.82,0.0,23.1
2022-12-14 00:00:00,2022-12-14 01:00:00,11.07,26.57,4.55,66.05,38.78,8.9,3.99,0.29,0.16,0.01,1.79,0.1,0.29,0.2,93.63,0.07,181.03,,1012.7,-1.82,0.0,22.84
2022-12-14 01:00:00,2022-12-14 02:00:00,9.99,23.98,5.86,69.24,41.55,7.0,4.02,0.29,,0.01,1.79,0.1,0.29,0.2,94.7,0.03,143.41,,1012.52,-1.81,0.0,22.52
2022-12-14 02:00:00,2022-12-14 03:00:00,9.98,23.95,7.06,84.23,50.49,0.53,4.0,0.28,0.08,0.01,1.79,0.1,0.29,0.2,94.82,0.06,134.09,,1012.51,-1.8,0.0,22.49
2022-12-14 03:00:00,2022-12-14 04:00:00,8.89,21.32,7.58,85.46,51.58,,3.96,0.28,,0.01,1.79,0.1,0.29,0.2,94.69,0.09,121.32,,1012.92,-1.76,0.0,22.21
2022-12-14 04:00:00,2022-12-14 05:00:00,6.6,15.84,6.98,81.95,49.22,,4.03,0.28,0.09,0.01,1.79,0.1,0.29,0.2,95.16,0.09,115.01,,1013.35,-1.76,0.0,21.97
2022-12-14 05:00:00,2022-12-14 06:00:00,4.78,11.48,7.86,84.34,51.21,,4.02,0.28,0.06,0.01,1.79,0.1,0.29,0.2,95.44,0.08,100.82,,1013.09,-1.79,0.0,21.72
2022-12-14 06:00:00,2022-12-14 07:00:00,3.41,8.18,6.99,80.12,48.26,2.36,4.02,0.31,0.11,0.01,1.79,0.1,0.29,0.2,95.46,0.06,102.08,10.49,1012.82,-1.78,0.0,21.59
2022-12-14 07:00:00,2022-12-14 08:00:00,2.91,6.99,3.9,61.8,36.01,10.4,4.0,0.55,1.6,0.01,1.8,0.1,0.29,0.2,93.41,0.23,160.37,87.43,1015.21,-1.81,0.0,22.04
2022-12-14 08:00:00,2022-12-14 09:00:00,9.06,21.76,4.6,67.81,39.77,7.89,4.0,0.49,2.4,0.01,1.78,0.1,0.29,0.2,87.92,0.12,173.89,148.46,1014.04,-1.82,0.0,23.08
2022-12-14 09:00:00,2022-12-14 10:00:00,10.45,25.07,3.33,62.14,35.71,11.4,3.98,0.35,5.86,0.01,1.79,0.1,0.29,0.2,81.18,0.22,111.59,338.63,1016.06,-1.82,0.0,24.38
2022-12-14 10:00:00,2022-12-14 11:00:00,10.55,25.32,3.0,53.32,30.81,15.6,4.03,0.34,14.29,0.01,1.8,0.1,0.29,0.2,71.88,0.32,120.84,649.05,1019.69,-1.82,0.0,26.18
2022-12-14 11:00:00,2022-12-14 12:00:00,9.87,23.68,3.02,42.98,25.27,19.36,3.98,0.28,17.82,0.01,1.78,0.1,0.29,0.2,65.78,0.3,92.82,475.77,1020.0,-1.82,0.0,27.06
2022-12-14 12:00:00,2022-12-14 13:00:00,10.98,26.34,3.74,66.5,38.37,6.3,3.96,0.28,22.11,0.01,1.79,0.1,0.29,0.2,64.62,0.39,45.4,217.59,1019.59,-1.78,0.0,27.21
2022-12-14 13:00:00,2022-12-14 14:00:00,9.09,21.8,3.77,64.88,37.53,7.1,3.98,0.28,22.93,0.01,1.79,0.1,0.29,0.2,62.03,0.42,43.99,204.41,1020.01,-1.82,0.0,27.52
2022-12-14 14:00:00,2022-12-14 15:00:00,7.35,17.64,3.45,63.02,36.28,8.35,4.02,0.28,21.85,0.01,1.78,0.1,0.29,0.2,64.01,0.29,34.66,179.82,1019.18,-1.81,0.0,27.33
2022-12-14 15:00:00,2022-12-14 16:00:00,7.09,17.01,3.39,61.34,35.34,9.29,3.98,0.28,19.3,0.01,1.8,0.1,0.29,0.2,63.03,0.37,67.24,228.13,1020.1,-1.82,0.0,27.51
2022-12-14 16:00:00,2022-12-14 17:00:00,7.36,17.66,3.19,54.68,31.64,12.99,3.97,0.28,18.16,0.01,1.79,0.1,0.29,0.2,67.2,0.37,32.59,69.67,1019.58,-1.82,0.0,26.63
2022-12-14 17:00:00,2022-12-14 18:00:00,6.0,14.39,3.0,45.19,26.43,18.43,4.0,0.3,14.02,0.01,1.78,0.1,0.29,0.2,74.77,0.4,21.51,10.3,1018.9,-1.82,0.0,25.73
2022-12-14 18:00:00,2022-12-14 19:00:00,7.67,18.41,3.04,54.46,31.39,14.47,3.97,0.32,12.05,0.01,1.78,0.1,0.29,0.2,80.91,0.39,20.35,,1018.98,-1.82,0.0,24.92
2022-12-14 19:00:00,2022-12-14 20:00:00,8.68,20.82,3.0,57.89,33.19,12.98,4.0,0.3,13.5,0.01,1.8,0.1,0.29,0.2,82.47,0.3,39.06,,1017.43,-1.82,0.0,24.47
2022-12-14 20:00:00,2022-12-14 21:00:00,10.23,24.56,3.0,50.98,29.51,15.86,4.03,0.29,15.8,0.01,1.79,0.1,0.29,0.2,84.36,0.33,54.08,,1017.73,-1.82,0.0,24.13
2022-12-14 21:00:00,2022-12-14 22:00:00,16.42,39.41,4.09,75.53,43.47,8.44,3.98,0.29,13.04,0.01,1.78,0.1,0.29,0.2,86.76,0.25,107.22,,1015.64,-1.79,0.0,23.76
2022-12-14 22:00:00,2022-12-14 23:00:00,15.77,37.84,5.47,92.17,53.43,,4.04,0.28,9.59,0.01,1.8,0.1,0.29,0.2,85.25,0.23,25.08,,1015.08,-1.77,0.0,23.52
2022-12-14 23:00:00,2022-12-15 00:00:00,14.98,35.95,5.47,89.67,52.1,,3.96,0.28,7.54,0.01,1.8,0.1,0.29,0.2,88.66,0.12,67.01,,1013.4,-1.8,0.0,22.93
2022-12-15 00:00:00,2022-12-15 01:00:00,16.1,38.64,3.02,68.38,38.78,5.9,3.98,0.28,4.05,0.01,1.79,0.1,0.29,0.2,93.81,0.07,97.69,,1012.74,-1.8,0.0,22.34
2022-12-15 01:00:00,2022-12-15 02:00:00,14.64,35.13,3.13,68.45,38.91,6.09,3.97,0.3,2.57,0.01,1.79,0.1,0.29,0.2,94.05,0.24,117.8,,1014.91,-1.78,0.0,21.94
2022-12-15 02:00:00,2022-12-15 03:00:00,10.44,25.05,3.03,55.76,32.07,12.64,4.01,0.33,0.21,0.01,1.79,0.1,0.29,0.2,93.93,0.06,88.38,,1013.0,-1.82,0.0,21.56
2022-12-15 03:00:00,2022-12-15 04:00:00,8.87,21.28,3.0,28.77,17.7,26.93,3.99,0.31,2.51,0.01,1.79,0.1,0.29,0.2,93.31,0.12,106.35,,1013.69,-1.82,0.0,21.13
2022-12-15 04:00:00,2022-12-15 05:00:00,8.21,19.7,3.0,23.0,14.63,30.0,3.97,0.35,5.15,0.01,1.79,0.1,0.29,0.2,94.8,0.06,122.99,,1013.76,-1.82,0.0,20.96
2022-12-15 05:00:00,2022-12-15 06:00:00,10.55,25.32,3.0,23.0,14.63,30.0,4.04,0.44,3.96,0.01,1.79,0.1,0.29,0.2,94.66,0.12,137.6,,1014.5,-1.82,0.0,20.72
2022-12-15 06:00:00,2022-12-15 07:00:00,10.82,25.95,3.0,29.7,18.19,26.44,4.0,0.55,2.38,0.01,1.79,0.1,0.29,0.2,94.79,0.08,98.24,4.75,1013.79,-1.82,0.0,20.47
2022-12-15 07:00:00,2022-12-15 08:00:00,9.21,22.11,3.0,63.04,35.93,8.7,4.01,0.53,2.59,0.01,1.79,0.1,0.29,0.2,91.36,0.18,141.15,72.35,1014.85,-1.81,0.0,20.81
2022-12-15 08:00:00,2022-12-15 09:00:00,9.26,22.23,3.04,70.01,39.67,4.97,3.99,0.44,4.7,0.01,1.79,0.1,0.29,0.2,88.45,0.21,161.73,257.62,1015.66,-1.77,0.0,22.01
2022-12-15 09:00:00,2022-12-15 10:00:00,11.14,26.74,3.0,70.21,39.74,4.89,4.0,0.35,10.78,0.01,1.79,0.1,0.29,0.2,80.35,0.47,151.71,485.69,1018.87,-1.79,0.0,23.5
2022-12-15 10:00:00,2022-12-15 11:00:00,13.15,31.55,3.0,58.01,33.25,11.38,4.0,0.33,25.66,0.01,1.79,0.1,0.29,0.2,69.06,0.3,128.12,705.57,1018.85,-1.81,0.0,25.29
2022-12-15 11:00:00,2022-12-15 12:00:00,14.54,34.91,3.0,43.4,25.48,19.15,4.02,0.36,38.26,0.01,1.79,0.1,0.29,0.2,63.98,0.38,99.71,495.9,1020.36,-1.82,0.0,26.0
2022-12-15 12:00:00,2022-12-15 13:00:00,13.07,31.38,3.0,23.0,14.63,30.0,4.0,0.52,38.94,0.01,1.79,0.1,0.29,0.2,56.72,0.24,69.86,171.13,1019.18,-1.82,0.0,26.85
2022-12-15 13:00:00,2022-12-15 14:00:00,12.41,29.78,3.0,23.0,14.63,30.0,3.99,0.44,38.95,0.01,1.78,0.1,0.29,0.2,49.18,0.27,71.65,105.38,1018.48,-1.82,0.0,27.36
2022-12-15 14:00:00,2022-12-15 15:00:00,16.18,38.82,3.0,23.35,14.81,29.82,4.02,0.81,38.57,0.01,1.79,0.1,0.29,0.2,43.01,0.27,30.14,66.32,1018.25,-1.82,0.0,27.7
2022-12-15 15:00:00,2022-12-15 16:00:00,18.14,43.54,3.0,24.16,15.24,29.39,4.0,1.25,37.84,0.01,1.78,0.1,0.29,0.2,45.29,0.22,47.49,204.15,1018.74,-1.82,0.0,27.5
2022-12-15 16:00:00,2022-12-15 17:00:00,17.17,41.2,3.0,38.36,22.8,21.83,3.95,1.32,34.23,0.01,1.79,0.1,0.29,0.2,49.81,0.28,13.28,67.04,1017.52,-1.82,0.0,26.21
2022-12-15 17:00:00,2022-12-15 18:00:00,17.61,42.26,3.0,60.36,34.5,10.13,4.01,1.52,26.38,0.01,1.78,0.1,0.29,0.2,60.2,0.24,267.31,11.49,1016.25,-1.82,0.0,25.04
2022-12-15 18:00:00,2022-12-15 19:00:00,19.31,46.35,3.0,79.28,44.57,2.77,3.97,1.67,20.66,0.01,1.79,0.1,0.29,0.2,64.66,0.19,95.78,,1015.17,-1.81,0.0,24.3
2022-12-15 19:00:00,2022-12-15 20:00:00,20.62,49.51,3.0,106.14,58.85,,4.01,2.01,11.14,0.01,1.79,0.1,0.29,0.2,68.75,0.17,70.51,,1014.51,-1.82,0.0,23.84
2022-12-15 20:00:00,2022-12-15 21:00:00,22.95,55.09,3.63,120.69,67.1,,4.0,1.98,1.82,0.01,1.79,0.1,0.29,0.2,77.9,0.07,136.75,,1013.69,-1.8,0.0,22.66
2022-12-15 21:00:00,2022-12-15 22:00:00,23.23,55.76,3.0,77.52,43.63,8.29,3.99,1.15,5.62,0.01,1.78,0.1,0.29,0.2,80.18,0.21,131.72,,1015.04,-1.82,0.0,21.88
2022-12-15 22:00:00,2022-12-15 23:00:00,21.43,51.43,3.0,52.94,30.55,14.08,4.02,0.9,6.12,0.01,1.79,0.1,0.29,0.2,84.12,0.12,132.59,,1014.1,-1.81,0.0,21.22
2022-12-15 23:00:00,2022-12-16 00:00:00,18.5,44.4,3.0,39.76,23.55,21.08,4.0,0.72,8.11,0.01,1.79,0.1,0.29,0.2,85.41,0.11,110.59,,1013.76,-1.82,0.0,20.81
2022-12-16 00:00:00,2022-12-16 01:00:00,17.2,41.27,3.0,54.37,31.31,13.32,4.05,0.28,8.81,0.01,1.79,0.1,0.29,0.2,85.94,0.11,105.5,,1013.92,-1.82,0.0,20.43
2022-12-16 01:00:00,2022-12-16 02:00:00,15.94,38.25,3.0,48.3,28.09,16.54,3.99,0.28,12.77,0.01,1.79,0.1,0.29,0.2,85.13,0.15,105.05,,1014.56,-1.82,0.0,20.11
2022-12-16 02:00:00,2022-12-16 03:00:00,13.41,32.19,3.03,63.94,36.43,8.2,3.97,0.29,11.21,0.01,1.79,0.1,0.29,0.2,86.41,0.07,67.92,,1013.69,-1.82,0.0,19.61
2022-12-16 03:00:00,2022-12-16 04:00:00,10.51,25.23,3.0,62.46,35.62,9.01,3.96,0.29,13.95,0.01,1.79,0.1,0.29,0.2,83.63,0.08,76.07,,1014.0,-1.81,0.0,19.28
2022-12-16 04:00:00,2022-12-16 05:00:00,9.76,23.44,3.0,63.18,36.01,8.62,4.02,0.35,15.41,0.01,1.79,0.1,0.29,0.2,79.63,0.07,66.53,,1013.6,-1.77,0.0,19.02
2022-12-16 05:00:00,2022-12-16 06:00:00,9.09,21.81,3.0,64.15,36.52,8.11,3.98,0.45,15.18,0.01,1.8,0.1,0.29,0.2,76.89,0.16,115.67,,1014.7,-1.81,0.0,18.7
2022-12-16 06:00:00,2022-12-16 07:00:00,7.57,18.18,3.0,68.75,38.97,5.67,4.01,0.61,12.41,0.01,1.79,0.1,0.29,0.2,76.61,0.09,59.68,11.16,1013.56,-1.77,0.0,18.4
2022-12-16 07:00:00,2022-12-16 08:00:00,10.7,25.67,3.0,68.01,38.57,7.16,4.01,0.87,11.16,0.01,1.79,0.1,0.29,0.2,66.16,0.1,137.08,161.26,1014.33,-1.82,0.0,20.33
2022-12-16 08:00:00,2022-12-16 09:00:00,12.73,30.56,3.04,79.44,44.68,3.46,4.02,0.91,13.11,0.01,1.79,0.1,0.29,0.2,53.47,0.1,148.73,382.64,1014.36,-1.82,0.0,23.14
2022-12-16 09:00:00,2022-12-16 10:00:00,14.56,34.94,3.16,78.06,44.05,5.01,4.0,0.96,24.67,0.01,1.79,0.1,0.29,0.2,45.03,0.12,102.52,564.35,1014.88,-1.82,0.0,25.3
