From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2020-01-22 14:00:00,2020-01-22 15:00:00,34.37,58.51,0.65,7.41,8.3,3.51,10.49,0.18,74.53,0.0,0.0,,,38.87,12.4,268.62,637.12,,31.8,0.0
2020-01-22 15:00:00,2020-01-22 16:00:00,30.81,51.49,0.61,11.14,12.18,1.43,9.12,0.15,61.49,0.0,0.0,,,37.95,13.9,264.69,483.17,,32.16,0.0
2020-01-22 16:00:00,2020-01-22 17:00:00,27.9,44.55,0.68,9.52,10.24,,10.49,0.2,65.47,0.0,0.0,,,36.92,14.29,262.43,293.72,,31.76,0.0
2020-01-22 17:00:00,2020-01-22 18:00:00,27.48,42.55,0.95,21.43,22.36,,10.33,0.26,60.17,0.0,0.0,,,38.58,10.66,268.61,117.63,,31.03,0.0
2020-01-22 18:00:00,2020-01-22 19:00:00,27.59,43.28,1.33,35.66,37.05,,8.66,0.41,49.03,0.0,0.0,,,45.7,8.3,272.35,27.46,,29.37,0.0
2020-01-22 19:00:00,2020-01-22 20:00:00,33.43,47.97,1.24,37.16,38.34,,7.58,0.41,38.59,0.02,0.0,,,51.39,8.39,284.75,22.48,,28.25,0.0
2020-01-22 20:00:00,2020-01-22 21:00:00,38.7,54.35,1.06,25.68,26.78,,7.32,0.37,43.25,0.03,0.0,,,56.81,8.79,283.82,22.49,,27.3,0.0
2020-01-22 21:00:00,2020-01-22 22:00:00,45.06,62.09,0.97,20.04,20.99,,8.91,0.24,55.88,0.02,0.0,,,62.6,8.21,276.45,22.48,,26.68,0.0
2020-01-22 22:00:00,2020-01-22 23:00:00,45.96,57.67,0.81,16.29,17.14,,8.35,0.18,50.38,0.01,0.0,,,68.91,9.76,277.65,22.48,,25.88,0.0
2020-01-22 23:00:00,2020-01-23 00:00:00,42.13,51.31,0.67,11.06,11.68,,7.74,0.1,41.01,0.0,0.0,,,74.54,10.39,278.75,22.48,,25.04,0.0
2020-01-23 00:00:00,2020-01-23 01:00:00,37.21,43.47,0.96,19.23,20.24,,7.65,0.14,30.97,0.0,0.0,,,79.23,8.5,256.96,22.47,,24.23,0.0
2020-01-23 01:00:00,2020-01-23 02:00:00,33.57,43.46,0.86,15.64,16.44,,8.09,0.13,29.43,0.0,0.0,,,82.02,10.24,251.58,22.49,,23.78,0.0
2020-01-23 02:00:00,2020-01-23 03:00:00,31.51,38.17,1.0,23.72,24.68,,8.46,0.1,28.48,0.0,0.0,,,85.54,8.79,240.95,22.48,,23.13,0.0
2020-01-23 03:00:00,2020-01-23 04:00:00,30.0,35.01,1.03,21.32,22.31,,8.3,0.14,22.49,0.0,0.0,,,87.21,8.05,250.83,22.48,,22.83,0.0
2020-01-23 04:00:00,2020-01-23 05:00:00,29.66,35.3,1.07,24.33,25.38,,8.09,0.15,17.05,0.0,0.0,,,86.63,7.06,236.52,22.49,,22.73,0.0
2020-01-23 05:00:00,2020-01-23 06:00:00,32.9,36.31,1.03,21.59,22.6,,8.48,0.3,13.06,0.0,0.0,,,87.15,6.81,250.94,22.49,,22.69,0.0
2020-01-23 06:00:00,2020-01-23 07:00:00,35.39,39.02,1.05,23.14,24.26,,10.53,0.22,14.32,0.0,0.0,,,85.41,9.71,237.91,24.12,,23.11,0.0
2020-01-23 07:00:00,2020-01-23 08:00:00,37.08,41.19,0.86,8.96,9.89,,11.4,0.32,20.08,0.0,0.0,,,83.41,10.99,248.91,72.71,,23.54,0.0
2020-01-23 08:00:00,2020-01-23 09:00:00,41.74,47.59,0.69,7.36,8.31,1.79,13.27,0.49,23.62,0.0,0.0,,,80.93,13.49,249.54,185.75,,24.21,0.0
2020-01-23 09:00:00,2020-01-23 10:00:00,48.41,56.44,0.79,10.4,11.29,3.66,14.85,0.58,26.32,0.01,0.0,,,73.26,12.11,247.66,311.99,,25.49,0.0
2020-01-23 10:00:00,2020-01-23 11:00:00,53.14,64.49,0.44,,,5.58,13.34,0.4,40.12,0.01,0.0,,,67.71,14.04,249.46,533.09,,26.63,0.0
2020-01-23 11:00:00,2020-01-23 12:00:00,50.99,68.59,0.3,,,7.53,12.86,0.34,46.57,0.03,0.0,,,62.21,14.49,247.68,523.22,,27.67,0.0
2020-01-23 12:00:00,2020-01-23 13:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 13:00:00,2020-01-23 14:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 14:00:00,2020-01-23 15:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 15:00:00,2020-01-23 16:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 16:00:00,2020-01-23 17:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 17:00:00,2020-01-23 18:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 18:00:00,2020-01-23 19:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 19:00:00,2020-01-23 20:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 20:00:00,2020-01-23 21:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 21:00:00,2020-01-23 22:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-23 22:00:00,2020-01-23 23:00:00,96.07,108.88,1.31,23.04,24.37,,10.38,0.78,7.57,0.01,0.0,,0.07,68.87,7.13,271.12,22.48,,25.45,0.0
2020-01-23 23:00:00,2020-01-24 00:00:00,84.25,95.31,1.19,21.84,23.04,,8.78,0.39,24.28,0.01,0.0,,0.06,74.14,7.59,268.97,22.48,,24.67,0.0
2020-01-24 00:00:00,2020-01-24 01:00:00,67.03,76.22,0.94,10.83,11.8,,7.29,0.25,35.06,0.01,0.0,,0.05,82.56,8.66,269.24,22.48,,24.16,0.0
2020-01-24 01:00:00,2020-01-24 02:00:00,54.16,62.2,1.07,25.78,26.87,,7.03,0.3,24.37,0.02,0.0,,0.04,87.09,7.75,248.99,22.48,,23.47,0.0
2020-01-24 02:00:00,2020-01-24 03:00:00,49.19,53.16,0.96,17.84,18.82,,6.87,0.35,24.38,0.02,0.0,,0.02,89.84,8.5,251.15,22.5,,23.05,0.0
2020-01-24 03:00:00,2020-01-24 04:00:00,51.37,52.87,0.81,12.43,13.17,,9.61,0.26,22.1,0.01,0.0,,,90.36,8.55,267.09,22.49,,22.96,0.0
2020-01-24 04:00:00,2020-01-24 05:00:00,,,0.94,18.33,19.28,,11.36,0.34,20.6,0.01,0.0,,,88.99,7.9,260.53,22.49,,23.13,0.0
2020-01-24 05:00:00,2020-01-24 06:00:00,,,0.96,19.6,20.59,,10.15,0.34,20.4,0.02,0.0,,,88.65,7.17,265.99,22.48,,23.02,0.0
2020-01-24 06:00:00,2020-01-24 07:00:00,,,1.01,18.16,19.15,,9.11,0.42,12.52,0.02,0.0,,,90.75,6.72,265.69,25.09,,22.34,0.0
2020-01-24 07:00:00,2020-01-24 08:00:00,,,1.05,17.2,18.27,,7.9,0.59,10.93,0.01,0.0,,,91.99,7.5,262.12,100.21,,22.37,0.0
2020-01-24 08:00:00,2020-01-24 09:00:00,,,0.81,7.07,7.99,4.23,9.92,0.55,17.22,0.01,0.0,,,87.49,11.4,251.5,227.71,,23.21,0.0
2020-01-24 09:00:00,2020-01-24 10:00:00,63.11,66.15,0.71,,,2.9,11.52,0.44,24.18,0.02,0.01,,,86.47,12.3,245.0,428.15,,24.71,0.0
2020-01-24 10:00:00,2020-01-24 11:00:00,63.22,74.99,0.7,1.41,2.09,1.87,10.16,0.28,42.47,0.02,0.04,,,82.07,12.05,245.2,549.11,,26.15,0.0
2020-01-24 11:00:00,2020-01-24 12:00:00,61.01,80.34,0.42,,,8.12,11.7,0.2,51.49,0.01,0.03,,,71.58,14.33,266.31,674.22,,28.03,0.0
2020-01-24 12:00:00,2020-01-24 13:00:00,55.58,79.95,0.53,,,5.9,11.82,0.11,58.06,0.0,0.02,,,62.13,12.63,253.15,739.75,,29.64,0.0
2020-01-24 13:00:00,2020-01-24 14:00:00,50.01,77.5,0.82,2.9,2.19,0.93,10.36,0.15,65.82,0.0,0.01,,,58.5,11.69,241.4,676.27,,30.54,0.0
2020-01-24 14:00:00,2020-01-24 15:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-24 15:00:00,2020-01-24 16:00:00,,,,,,,,,,,,,,,,,,,,
2020-01-24 16:00:00,2020-01-24 17:00:00,,,12.0,29.8,31.25,26.39,9.4,0.97,60.48,0.0,0.01,,,26.22,9.63,261.62,294.32,,32.2,0.0
2020-01-24 17:00:00,2020-01-24 18:00:00,,,1.25,35.01,36.33,,7.04,0.57,53.16,0.01,0.0,,,28.14,10.1,267.8,122.76,,31.34,0.0
2020-01-24 18:00:00,2020-01-24 19:00:00,,,1.28,39.58,40.83,,7.55,0.68,44.38,0.01,0.0,,,33.62,7.74,279.16,25.87,,29.36,0.0
2020-01-24 19:00:00,2020-01-24 20:00:00,,,1.31,41.57,42.85,,6.8,0.68,34.69,0.02,0.0,,,38.61,6.79,281.77,22.48,,28.02,0.0
2020-01-24 20:00:00,2020-01-24 21:00:00,,,1.15,36.36,37.49,,7.26,0.67,27.92,0.04,0.0,,,43.76,6.46,279.69,22.49,,26.91,0.0
2020-01-24 21:00:00,2020-01-24 22:00:00,,,1.17,35.36,36.53,,6.6,0.51,36.27,0.03,0.0,,,50.72,5.94,270.27,22.48,,26.12,0.0
2020-01-24 22:00:00,2020-01-24 23:00:00,10.79,10.84,1.39,47.55,48.98,,11.05,0.6,31.39,0.03,0.0,,,55.12,5.21,209.47,22.48,,25.31,0.0
2020-01-24 23:00:00,2020-01-25 00:00:00,17.91,19.08,1.6,56.64,58.33,,14.33,0.53,35.49,0.02,0.0,,,55.76,4.18,186.02,22.47,,25.19,0.0
2020-01-25 00:00:00,2020-01-25 01:00:00,26.64,32.76,1.28,43.64,44.95,,10.85,0.47,42.18,0.03,0.0,,,58.36,5.58,221.62,22.45,,24.6,0.0
2020-01-25 01:00:00,2020-01-25 02:00:00,26.64,41.07,0.97,29.16,30.14,,9.3,0.36,36.47,0.02,0.0,,,63.8,6.69,237.92,22.45,,23.55,0.0
2020-01-25 02:00:00,2020-01-25 03:00:00,26.64,38.76,0.91,22.04,22.94,,7.96,0.38,30.47,0.03,0.0,,,72.29,7.63,245.62,22.46,,22.74,0.0
2020-01-25 03:00:00,2020-01-25 04:00:00,26.64,36.75,0.84,20.8,21.65,,7.95,0.39,27.72,0.02,0.0,,,76.35,7.18,247.23,22.46,,22.01,0.0
2020-01-25 04:00:00,2020-01-25 05:00:00,26.64,36.62,0.84,20.42,21.27,,14.89,0.49,19.11,0.02,0.0,,,78.59,5.95,251.96,22.46,,21.42,0.0
2020-01-25 05:00:00,2020-01-25 06:00:00,26.64,39.07,0.79,16.98,17.78,,11.58,0.45,16.33,0.04,0.0,,,83.59,4.72,254.73,22.46,,20.93,0.0
2020-01-25 06:00:00,2020-01-25 07:00:00,26.64,41.64,0.82,16.53,17.35,,9.57,0.68,8.21,0.02,0.0,,,85.95,4.79,270.66,24.83,,20.36,0.0
2020-01-25 07:00:00,2020-01-25 08:00:00,26.64,45.77,0.83,15.17,16.0,,9.79,0.65,14.16,0.02,0.0,,,88.45,6.05,258.39,95.78,,20.24,0.0
2020-01-25 08:00:00,2020-01-25 09:00:00,26.64,52.05,0.83,15.64,16.47,,13.62,0.57,21.58,0.02,0.0,,,82.54,8.51,250.97,306.92,,21.41,0.0
2020-01-25 09:00:00,2020-01-25 10:00:00,26.64,54.67,0.87,18.86,19.84,,16.62,0.54,34.9,0.02,0.0,,,67.74,8.91,250.27,510.26,,23.81,0.0
2020-01-25 10:00:00,2020-01-25 11:00:00,26.64,53.87,0.9,23.09,23.95,,15.4,0.49,57.83,0.02,0.0,,,57.68,9.04,239.98,660.52,,25.76,0.0
2020-01-25 11:00:00,2020-01-25 12:00:00,26.64,52.96,0.99,32.38,33.3,,14.46,0.46,80.35,0.03,0.0,,,46.06,8.65,251.79,758.55,,28.07,0.0
2020-01-25 12:00:00,2020-01-25 13:00:00,26.64,48.17,0.78,20.5,21.42,,13.54,0.39,87.16,0.03,0.0,,,36.74,10.86,273.15,809.84,,29.63,0.0
2020-01-25 13:00:00,2020-01-25 14:00:00,26.64,42.32,0.94,22.34,23.26,,10.8,0.35,94.2,0.02,0.0,,,31.76,11.09,255.97,761.58,,30.63,0.0
2020-01-25 14:00:00,2020-01-25 15:00:00,26.64,39.63,0.78,20.69,21.4,,12.77,0.27,103.32,0.0,0.0,,0.03,26.81,11.25,251.82,662.95,,31.57,0.0
2020-01-25 15:00:00,2020-01-25 16:00:00,26.64,36.9,1.13,39.07,40.24,,12.35,0.34,102.47,0.0,0.0,,0.03,24.21,7.92,266.3,499.59,,32.31,0.0
2020-01-25 16:00:00,2020-01-25 17:00:00,26.64,37.95,1.24,44.43,45.75,,12.78,0.33,111.96,0.0,0.0,,0.03,24.12,9.04,247.2,305.98,,31.92,0.0
2020-01-25 17:00:00,2020-01-25 18:00:00,26.64,42.17,1.61,58.55,60.1,,12.29,0.52,103.23,0.01,0.0,,0.03,25.48,7.25,265.92,118.28,,31.36,0.0
2020-01-25 18:00:00,2020-01-25 19:00:00,26.64,52.48,1.34,48.26,49.61,,9.86,0.68,55.1,0.02,0.0,,0.03,27.66,6.65,273.62,27.12,,28.82,0.0
2020-01-25 19:00:00,2020-01-25 20:00:00,26.64,65.15,1.09,35.26,36.38,,8.14,0.7,40.56,0.03,0.0,,0.04,29.25,6.1,274.73,22.45,,27.1,0.0
2020-01-25 20:00:00,2020-01-25 21:00:00,26.64,75.59,1.25,41.43,42.63,,12.87,1.12,19.87,0.03,0.0,,0.04,32.31,5.11,237.61,22.44,,26.16,0.0
2020-01-25 21:00:00,2020-01-25 22:00:00,26.64,90.44,1.41,45.85,47.29,,20.08,0.92,23.27,0.01,0.0,,0.04,38.32,5.23,176.64,22.46,,25.19,0.0
2020-01-25 22:00:00,2020-01-25 23:00:00,26.64,97.56,1.28,35.65,36.89,,18.52,0.78,19.83,0.01,0.0,,0.04,44.13,5.29,186.27,22.45,,23.95,0.0
2020-01-25 23:00:00,2020-01-26 00:00:00,26.64,92.66,1.12,31.03,32.14,,25.84,0.6,25.94,0.01,0.0,,0.03,48.85,5.5,166.68,22.45,,23.0,0.0
2020-01-26 00:00:00,2020-01-26 01:00:00,26.64,78.64,1.09,31.5,32.59,,13.24,0.48,41.74,0.0,0.0,,0.03,51.74,6.45,223.79,22.46,,23.46,0.0
2020-01-26 01:00:00,2020-01-26 02:00:00,26.64,69.66,0.8,18.96,19.79,,14.05,0.49,40.52,0.01,0.0,,0.02,65.3,8.48,250.62,22.46,,22.77,0.0
2020-01-26 02:00:00,2020-01-26 03:00:00,26.64,72.1,0.87,21.82,22.69,,10.29,0.32,33.45,0.01,0.0,,,75.31,7.08,245.36,22.46,,21.75,0.0
2020-01-26 03:00:00,2020-01-26 04:00:00,26.64,62.72,0.81,16.14,16.96,,7.81,0.29,30.54,0.01,0.0,,,84.03,7.2,252.43,22.45,,21.48,0.0
2020-01-26 04:00:00,2020-01-26 05:00:00,26.64,51.73,0.81,15.86,16.7,,7.66,0.36,26.27,0.01,0.0,,,86.97,4.64,263.51,22.47,,21.18,0.0
2020-01-26 05:00:00,2020-01-26 06:00:00,26.64,43.95,0.81,16.85,17.65,,6.56,0.28,22.43,0.02,0.0,,,90.4,5.48,234.28,22.47,,20.57,0.0
2020-01-26 06:00:00,2020-01-26 07:00:00,26.64,38.48,0.88,19.53,20.37,,7.27,0.3,19.38,0.02,0.0,,,89.41,4.83,179.45,25.41,,20.41,0.0
2020-01-26 07:00:00,2020-01-26 08:00:00,26.64,39.29,0.83,15.73,16.54,,7.77,0.43,17.07,0.03,0.0,,,86.08,4.64,247.35,76.11,,20.69,0.0
2020-01-26 08:00:00,2020-01-26 09:00:00,26.64,42.98,0.91,18.24,19.17,,7.85,0.29,23.24,0.03,0.0,,,86.48,6.47,274.31,240.67,,21.71,0.0
2020-01-26 09:00:00,2020-01-26 10:00:00,26.64,40.93,0.9,23.25,24.11,,12.3,0.36,36.65,0.03,0.0,,,70.41,7.51,262.27,497.49,,23.99,0.0
2020-01-26 10:00:00,2020-01-26 11:00:00,26.64,39.02,1.06,31.84,32.9,,17.52,0.27,55.58,0.01,0.0,,,54.8,7.3,246.09,676.23,,25.9,0.0
2020-01-26 11:00:00,2020-01-26 12:00:00,26.64,36.15,1.1,32.63,33.74,,17.55,0.24,79.36,0.01,0.0,,,45.3,8.9,253.61,775.41,,27.92,0.0
2020-01-26 12:00:00,2020-01-26 13:00:00,26.64,34.95,1.11,35.51,36.7,,14.88,0.27,92.25,0.01,0.0,,,39.88,10.39,241.69,792.29,,29.28,0.0
2020-01-26 13:00:00,2020-01-26 14:00:00,26.64,35.09,1.15,37.4,38.52,,10.92,0.3,110.09,0.0,0.0,,,31.36,8.2,265.41,761.37,,31.29,0.0
2020-01-26 14:00:00,2020-01-26 15:00:00,26.64,33.26,1.08,33.81,34.83,,10.06,0.21,104.42,0.0,0.0,,,27.6,9.8,241.63,664.22,,31.9,0.0
2020-01-26 15:00:00,2020-01-26 16:00:00,26.64,30.75,1.43,53.0,54.51,,12.15,0.17,111.57,0.0,0.0,,,26.53,7.5,274.29,464.77,,32.51,0.0
2020-01-26 16:00:00,2020-01-26 17:00:00,26.64,29.75,1.42,49.21,50.56,,10.44,0.17,111.33,0.0,0.0,,,23.25,7.67,257.65,318.84,,32.6,0.0
2020-01-26 17:00:00,2020-01-26 18:00:00,26.64,29.77,2.03,78.36,80.4,,9.34,0.21,100.41,0.0,0.0,,,22.23,5.19,265.26,144.58,,32.48,0.0
2020-01-26 18:00:00,2020-01-26 19:00:00,26.64,34.35,2.25,82.12,84.25,,10.26,0.79,58.66,0.0,0.0,,,28.72,3.39,281.11,27.48,,29.82,0.0
2020-01-26 19:00:00,2020-01-26 20:00:00,26.64,56.0,1.43,51.23,52.61,,9.24,0.66,46.24,0.01,0.0,,,34.84,5.01,276.26,22.45,,27.6,0.0
2020-01-26 20:00:00,2020-01-26 21:00:00,26.64,65.71,1.5,51.92,53.4,,8.21,0.55,46.71,0.04,0.0,,,37.33,4.18,246.98,22.45,,26.43,0.0
2020-01-26 21:00:00,2020-01-26 22:00:00,26.64,70.28,1.62,53.82,55.45,,8.48,0.84,32.77,0.02,0.0,,,46.89,5.88,141.13,22.45,,24.96,0.0
2020-01-26 22:00:00,2020-01-26 23:00:00,26.64,74.39,1.43,43.4,44.8,,8.04,0.63,33.27,0.02,0.0,,,49.35,4.91,167.15,22.46,,24.32,0.0
2020-01-26 23:00:00,2020-01-27 00:00:00,26.64,73.02,1.31,40.8,42.16,,7.88,0.56,33.66,0.01,0.0,,,57.21,5.5,134.22,22.45,,23.13,0.0
2020-01-27 00:00:00,2020-01-27 01:00:00,26.64,66.28,1.16,32.27,33.44,,6.96,0.54,23.67,0.01,0.0,,,60.22,5.54,145.74,22.46,,22.5,0.0
2020-01-27 01:00:00,2020-01-27 02:00:00,26.64,61.07,1.1,29.37,30.5,,6.78,0.51,18.02,0.01,0.0,,,63.01,4.64,159.4,22.46,,22.45,0.0
2020-01-27 02:00:00,2020-01-27 03:00:00,26.64,57.88,1.03,26.83,27.85,,7.09,0.31,35.66,0.01,0.0,,,67.68,5.99,175.46,22.46,,21.79,0.0
2020-01-27 03:00:00,2020-01-27 04:00:00,26.64,55.34,0.91,22.61,23.54,,6.96,0.25,28.68,0.02,0.0,,,77.27,5.67,230.84,22.46,,21.66,0.0
2020-01-27 04:00:00,2020-01-27 05:00:00,26.64,48.66,0.97,23.77,24.73,,7.03,0.26,28.89,0.01,0.0,,,83.81,5.09,203.61,22.47,,21.29,0.0
2020-01-27 05:00:00,2020-01-27 06:00:00,26.64,46.49,0.93,20.37,21.31,,7.35,0.32,21.36,0.02,0.0,,,90.92,4.53,191.0,22.47,,20.94,0.0
2020-01-27 06:00:00,2020-01-27 07:00:00,26.64,50.56,0.92,19.05,19.97,,7.6,0.42,15.16,0.02,0.0,,,91.39,6.3,171.99,25.42,,20.38,0.0
2020-01-27 07:00:00,2020-01-27 08:00:00,26.64,54.13,0.96,20.5,21.48,,8.29,0.46,22.44,0.02,0.0,,,89.86,6.11,174.38,126.35,,20.68,0.0
2020-01-27 08:00:00,2020-01-27 09:00:00,26.64,61.36,1.3,28.0,29.3,,12.89,0.47,39.19,0.01,0.0,,,80.7,9.21,167.99,324.72,,22.74,0.0
2020-01-27 09:00:00,2020-01-27 10:00:00,26.64,66.57,1.48,37.9,39.38,,21.75,0.54,51.7,0.02,0.0,,,67.68,7.23,206.05,508.82,,25.37,0.0
2020-01-27 10:00:00,2020-01-27 11:00:00,26.64,67.74,1.24,32.72,33.92,,19.68,0.34,66.14,0.01,0.0,,,55.52,8.38,255.21,669.22,,27.79,0.0
2020-01-27 11:00:00,2020-01-27 12:00:00,5.18,60.7,1.23,39.9,41.05,,17.32,0.3,85.27,0.02,0.0,,,52.8,7.26,252.43,759.05,,29.24,0.0
2020-01-27 12:00:00,2020-01-27 13:00:00,,58.98,1.06,37.8,38.98,,15.02,0.28,94.39,0.01,0.0,,,47.35,7.55,230.51,791.52,,30.59,0.0
2020-01-27 13:00:00,2020-01-27 14:00:00,,56.57,1.19,41.6,42.85,,12.59,0.22,105.89,0.01,0.0,,,42.62,7.06,227.78,750.99,,31.63,0.0
2020-01-27 14:00:00,2020-01-27 15:00:00,0.11,54.72,1.58,63.98,65.55,,12.67,0.19,104.8,0.0,0.0,,,36.45,6.93,217.56,639.97,,32.99,0.0
2020-01-27 15:00:00,2020-01-27 16:00:00,10.73,55.69,1.97,77.49,79.4,,10.59,0.26,103.36,0.01,0.0,,,26.34,6.12,235.38,478.62,,33.73,0.0
2020-01-27 16:00:00,2020-01-27 17:00:00,25.66,52.59,2.27,82.67,84.94,,9.47,0.24,91.25,0.0,0.0,,,24.74,5.33,237.68,281.29,,34.12,0.0
2020-01-27 17:00:00,2020-01-27 18:00:00,33.7,49.73,2.33,82.22,84.62,,8.51,0.32,79.69,0.0,0.0,,,25.35,5.52,238.4,117.44,,33.19,0.0
2020-01-27 18:00:00,2020-01-27 19:00:00,39.96,52.71,2.77,94.33,97.05,,8.66,0.7,39.39,0.0,0.0,,,30.97,3.04,283.48,26.54,,30.45,0.0
2020-01-27 19:00:00,2020-01-27 20:00:00,53.06,70.69,2.39,80.84,83.27,,9.22,0.83,32.22,0.01,0.0,,0.02,42.03,4.94,187.34,22.48,,28.14,0.0
2020-01-27 20:00:00,2020-01-27 21:00:00,64.83,82.42,1.96,67.01,68.94,,7.88,0.94,58.09,0.03,0.0,,0.05,67.95,5.27,89.17,22.48,,26.06,0.0
2020-01-27 21:00:00,2020-01-27 22:00:00,65.94,75.27,1.84,61.65,63.56,,7.04,0.67,52.39,0.03,0.0,,0.04,76.04,4.91,94.49,22.48,,24.98,0.0
2020-01-27 22:00:00,2020-01-27 23:00:00,65.43,70.34,1.63,50.31,51.93,,6.88,0.96,37.69,0.02,0.0,,0.04,81.07,4.18,130.95,22.47,,24.27,0.0
2020-01-27 23:00:00,2020-01-28 00:00:00,65.47,68.28,1.57,47.84,49.43,,6.67,1.06,35.33,0.02,0.0,,0.03,84.47,4.08,121.63,22.48,,23.7,0.0
2020-01-28 00:00:00,2020-01-28 01:00:00,62.23,63.17,1.6,50.23,51.8,,6.96,0.44,33.42,0.01,0.0,,0.03,88.0,3.4,84.84,22.47,,23.06,0.0
2020-01-28 01:00:00,2020-01-28 02:00:00,61.95,59.34,1.4,40.46,41.86,,6.29,0.47,16.77,0.0,0.0,,0.03,84.41,2.25,194.49,22.47,,22.59,0.0
2020-01-28 02:00:00,2020-01-28 03:00:00,,,1.33,36.99,38.3,,6.57,0.4,24.77,0.01,0.0,,0.03,75.13,4.76,124.47,22.47,,22.45,0.0
2020-01-28 03:00:00,2020-01-28 04:00:00,,,1.17,30.16,31.34,,6.8,0.34,27.08,0.01,0.0,,0.03,73.92,3.38,169.32,22.48,,21.84,0.0
2020-01-28 04:00:00,2020-01-28 05:00:00,,,1.14,29.14,30.25,,6.62,0.39,23.8,0.01,0.0,,0.03,73.9,3.58,219.63,22.48,,22.07,0.0
2020-01-28 05:00:00,2020-01-28 06:00:00,57.84,58.21,1.11,24.97,26.06,,6.43,0.27,38.94,0.02,0.0,,0.03,73.57,7.88,219.06,22.49,,22.28,0.0
2020-01-28 06:00:00,2020-01-28 07:00:00,52.74,54.88,1.18,29.61,30.82,,6.79,0.34,26.12,0.02,0.0,,,78.3,5.92,190.27,24.61,,21.62,0.0
2020-01-28 07:00:00,2020-01-28 08:00:00,51.71,56.0,1.19,30.36,31.54,,6.97,0.47,23.57,0.01,0.0,,,79.39,5.75,205.25,108.28,,21.98,0.0
2020-01-28 08:00:00,2020-01-28 09:00:00,53.96,60.71,1.31,33.19,34.51,,7.36,0.5,32.46,0.04,0.0,,,75.8,8.17,218.35,301.16,,23.55,0.0
2020-01-28 09:00:00,2020-01-28 10:00:00,52.25,62.03,1.44,42.19,43.62,,9.36,0.46,48.7,0.02,0.0,,,65.26,8.42,214.65,490.07,,25.57,0.0
2020-01-28 10:00:00,2020-01-28 11:00:00,49.15,60.55,1.38,46.31,47.7,,9.67,0.4,59.84,0.03,0.0,,,57.06,7.18,246.69,645.53,,27.44,0.0
2020-01-28 11:00:00,2020-01-28 12:00:00,44.74,57.66,1.39,45.23,46.63,,10.3,0.32,77.36,0.02,0.0,,,47.85,6.22,223.51,739.38,,29.27,0.0
2020-01-28 12:00:00,2020-01-28 13:00:00,50.81,116.82,1.46,56.0,57.42,,9.04,0.3,88.24,0.01,0.0,,,42.6,5.91,199.04,754.52,,30.58,0.0
2020-01-28 13:00:00,2020-01-28 14:00:00,83.91,311.26,1.26,45.94,47.53,,6.59,0.23,96.5,0.0,0.0,,,37.58,6.27,241.5,721.33,,32.0,0.0
2020-01-28 14:00:00,2020-01-28 15:00:00,78.03,325.19,1.96,68.73,70.78,,8.72,0.03,93.44,0.0,0.0,,,32.94,6.24,195.2,615.86,,33.09,0.0
2020-01-28 15:00:00,2020-01-28 16:00:00,60.22,223.07,2.13,76.41,78.44,,8.27,,101.28,0.0,0.0,,,32.13,5.44,174.16,451.98,,33.32,0.0
2020-01-28 16:00:00,2020-01-28 17:00:00,47.47,140.25,2.46,84.88,87.33,,8.12,,101.24,0.0,0.0,,,30.3,4.12,206.44,264.91,,34.14,0.0
2020-01-28 17:00:00,2020-01-28 18:00:00,42.47,92.77,2.42,85.31,87.72,,8.65,0.01,106.39,0.0,0.0,,,35.84,5.43,156.6,107.29,,32.72,0.0
2020-01-28 18:00:00,2020-01-28 19:00:00,47.09,76.84,2.36,84.56,86.92,,7.98,0.08,109.55,0.0,0.0,,,49.35,6.33,57.89,28.28,,29.95,0.0
2020-01-28 19:00:00,2020-01-28 20:00:00,59.95,82.22,2.17,72.67,74.81,,8.32,0.25,73.22,0.01,0.0,,,53.5,3.79,163.12,22.45,,28.8,0.0
2020-01-28 20:00:00,2020-01-28 21:00:00,68.33,89.03,2.17,69.73,71.85,,7.54,0.48,57.55,0.01,0.0,,,59.97,4.75,150.29,22.44,,27.8,0.0
2020-01-28 21:00:00,2020-01-28 22:00:00,70.67,87.63,1.77,55.82,57.58,,7.7,0.41,38.59,0.02,0.0,,,70.91,4.54,190.05,22.45,,26.36,0.0
