From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2022-12-23 23:00:00,2022-12-24 00:00:00,,,0.4,30.97,16.79,1.46,6.12,0.58,26.36,3.16,10.4,2.25,3.71,1.66,59.42,1.27,47.22,0.0,944.63,0.0,21.06
2022-12-24 00:00:00,2022-12-24 01:00:00,,,1.82,34.58,19.88,3.8,6.02,0.49,19.35,3.1,10.36,2.38,2.78,1.21,62.9,0.76,37.84,0.0,944.65,0.0,14.82
2022-12-24 01:00:00,2022-12-24 02:00:00,,,11.28,42.79,31.93,19.41,6.18,0.77,10.03,4.79,11.13,4.39,3.79,1.55,69.14,0.61,224.19,0.0,944.35,0.0,12.99
2022-12-24 02:00:00,2022-12-24 03:00:00,,,13.91,42.51,33.91,23.74,5.86,0.76,9.76,7.79,11.46,7.37,5.73,2.1,75.31,0.56,161.41,0.0,944.04,0.0,12.34
2022-12-24 03:00:00,2022-12-24 04:00:00,,,8.29,38.0,26.95,14.48,5.71,0.64,13.04,6.45,10.91,5.81,5.45,2.0,69.69,0.9,58.58,0.0,943.92,0.0,16.02
2022-12-24 04:00:00,2022-12-24 05:00:00,,,6.05,42.23,27.38,10.79,5.92,0.51,12.84,3.33,9.12,2.29,3.01,1.29,64.72,1.11,33.12,0.0,944.05,0.0,14.45
2022-12-24 05:00:00,2022-12-24 06:00:00,,,3.42,43.53,25.94,6.44,6.25,0.44,19.56,2.64,8.7,2.21,4.15,1.83,63.19,1.23,40.73,0.0,944.24,0.0,15.83
2022-12-24 06:00:00,2022-12-24 07:00:00,,,13.57,38.87,31.7,23.19,6.13,0.77,16.84,3.5,8.19,2.48,3.29,1.46,72.41,0.53,166.97,0.0,944.69,0.0,14.3
2022-12-24 07:00:00,2022-12-24 08:00:00,,,34.54,37.45,47.99,57.78,6.04,1.16,10.06,7.99,13.84,5.69,9.48,3.88,73.5,0.51,208.13,57.44,945.25,0.0,15.48
2022-12-24 08:00:00,2022-12-24 09:00:00,,,22.19,46.64,42.85,37.41,6.64,1.13,12.0,7.33,15.15,4.11,8.11,3.51,49.58,0.6,240.28,252.82,945.58,0.0,26.75
2022-12-24 09:00:00,2022-12-24 10:00:00,,,2.47,39.21,22.86,4.87,6.45,0.73,31.61,5.93,13.97,2.58,5.91,2.73,40.65,1.01,311.89,416.45,945.72,0.0,35.6
2022-12-24 10:00:00,2022-12-24 11:00:00,,,0.42,23.75,12.98,1.5,6.29,0.47,40.77,3.32,10.81,1.53,3.4,1.77,33.89,0.65,156.77,515.87,945.66,0.0,30.46
2022-12-24 11:00:00,2022-12-24 12:00:00,,,0.33,18.52,10.11,1.33,6.11,0.37,44.14,0.0,0.0,,,,34.02,0.92,187.13,90.11,945.38,0.0,24.84
2022-12-24 12:00:00,2022-12-24 13:00:00,,,0.59,17.08,9.56,1.77,6.1,0.33,39.35,0.0,0.0,,,,32.64,0.89,92.5,14.45,944.51,0.0,23.71
2022-12-24 13:00:00,2022-12-24 14:00:00,,,1.01,19.07,10.96,2.46,6.21,0.29,36.19,0.0,0.0,,,,29.63,1.22,98.38,11.63,943.74,0.0,24.5
2022-12-24 14:00:00,2022-12-24 15:00:00,,,0.28,16.21,8.86,1.27,6.11,0.28,41.27,0.0,0.0,,,,29.15,1.42,13.84,0.66,943.09,0.0,27.7
2022-12-24 15:00:00,2022-12-24 16:00:00,,,0.67,18.38,10.32,1.9,6.42,0.29,41.19,0.0,0.0,,,,32.04,1.47,260.96,2.46,942.92,0.0,25.58
2022-12-24 16:00:00,2022-12-24 17:00:00,,,0.48,21.31,11.72,1.59,6.22,0.34,39.05,0.0,0.0,,,,32.81,1.43,173.82,32.39,942.95,0.0,28.33
2022-12-24 17:00:00,2022-12-24 18:00:00,,,1.63,28.86,16.68,3.5,7.08,0.42,21.97,0.0,0.0,,,,35.1,1.42,16.68,10.6,943.19,0.0,26.63
2022-12-24 18:00:00,2022-12-24 19:00:00,,,3.12,39.16,23.36,5.94,6.63,0.7,13.65,0.0,0.0,,,,45.85,0.95,21.34,0.0,943.64,0.0,23.98
2022-12-24 19:00:00,2022-12-24 20:00:00,,,2.88,37.89,22.5,5.55,6.78,0.84,17.2,0.0,0.0,,,,58.27,1.15,25.91,0.0,944.27,0.0,23.37
2022-12-24 20:00:00,2022-12-24 21:00:00,,,0.49,26.64,14.58,1.61,5.92,0.61,26.54,0.0,0.0,,,,67.72,1.51,34.3,0.0,944.83,0.0,22.28
2022-12-24 21:00:00,2022-12-24 22:00:00,,,0.47,23.04,12.63,1.57,5.71,0.56,21.89,0.0,0.0,,,,73.63,0.8,34.72,0.0,945.01,0.0,22.45
2022-12-24 22:00:00,2022-12-24 23:00:00,,,2.67,30.59,18.44,5.2,6.11,0.87,12.96,0.0,0.0,,,,79.31,1.03,329.95,0.0,944.91,0.0,20.88
2022-12-24 23:00:00,2022-12-25 00:00:00,,,3.35,30.85,19.14,6.33,6.02,0.97,11.35,0.0,0.0,,,,82.03,0.89,174.66,0.0,944.85,0.0,22.17
2022-12-25 00:00:00,2022-12-25 01:00:00,,,2.86,29.14,17.83,5.53,5.45,0.54,10.74,0.0,0.0,,,,83.01,0.73,67.55,0.0,944.7,0.0,21.3
2022-12-25 01:00:00,2022-12-25 02:00:00,,,5.13,27.1,18.58,9.27,5.34,0.44,10.06,0.0,0.0,,,,86.59,0.33,227.83,0.0,944.3,0.0,22.75
2022-12-25 02:00:00,2022-12-25 03:00:00,,,16.59,27.88,28.32,28.16,5.33,0.59,9.02,0.0,0.0,,,,87.7,0.64,279.45,0.0,944.15,0.0,18.79
2022-12-25 03:00:00,2022-12-25 04:00:00,,,7.75,28.24,21.32,13.58,5.25,0.6,9.24,0.0,0.0,,,,86.51,0.64,290.7,0.0,944.0,0.0,20.21
2022-12-25 04:00:00,2022-12-25 05:00:00,,,9.65,29.84,23.72,16.72,5.25,0.58,9.65,0.0,0.0,,,,85.54,1.16,302.19,0.0,943.99,0.0,22.76
2022-12-25 05:00:00,2022-12-25 06:00:00,,,14.6,30.67,28.18,24.89,5.25,0.63,8.38,0.0,0.0,,,,87.81,0.97,286.3,0.0,943.98,0.0,21.61
2022-12-25 06:00:00,2022-12-25 07:00:00,,,10.61,29.55,24.34,18.3,5.37,0.67,9.94,0.0,0.0,,,,88.48,1.29,96.56,0.0,944.45,0.0,21.11
2022-12-25 07:00:00,2022-12-25 08:00:00,,,13.19,28.5,25.88,22.57,5.34,0.71,8.76,0.0,0.0,,,,86.79,0.69,265.25,0.0,945.0,0.0,19.57
2022-12-25 08:00:00,2022-12-25 09:00:00,,,14.69,26.79,26.19,25.04,5.39,0.78,9.05,0.0,0.0,,,,83.96,0.7,225.6,4.58,945.4,0.0,22.41
2022-12-25 09:00:00,2022-12-25 10:00:00,,,5.57,28.88,19.89,9.99,5.46,0.64,13.31,0.0,0.0,,,,81.35,1.31,174.13,12.38,945.81,0.0,22.69
2022-12-25 10:00:00,2022-12-25 11:00:00,,,1.12,20.64,11.89,2.66,5.29,0.41,20.52,0.0,0.0,,,,80.38,1.29,105.31,31.24,945.84,0.0,27.52
2022-12-25 11:00:00,2022-12-25 12:00:00,,,2.15,22.1,13.5,4.34,5.35,0.49,18.78,0.0,0.0,,,,77.98,1.29,178.03,62.31,945.47,0.0,26.29
2022-12-25 12:00:00,2022-12-25 13:00:00,,,0.99,19.28,11.06,2.43,5.23,0.42,23.53,0.0,0.0,,,,74.59,1.19,20.06,94.7,945.0,0.0,30.48
2022-12-25 13:00:00,2022-12-25 14:00:00,,,0.41,15.55,8.6,1.48,5.48,0.42,28.25,0.0,0.0,,,,73.44,1.25,347.8,105.17,944.35,0.0,28.14
2022-12-25 14:00:00,2022-12-25 15:00:00,,,0.39,13.19,7.34,1.44,5.42,0.4,30.79,0.0,0.0,,,,71.99,1.37,94.09,74.39,943.89,0.0,29.22
2022-12-25 15:00:00,2022-12-25 16:00:00,,,0.41,14.28,7.92,1.47,5.39,0.41,30.26,0.0,0.0,,,,71.44,1.46,33.56,52.48,943.66,0.0,28.26
2022-12-25 16:00:00,2022-12-25 17:00:00,,,0.4,14.82,8.21,1.47,5.47,0.62,29.79,0.0,0.0,,,,71.14,1.24,24.57,21.43,943.65,0.0,31.9
2022-12-25 17:00:00,2022-12-25 18:00:00,,,0.35,17.52,9.6,1.37,5.41,0.67,27.84,0.0,0.0,,,,75.25,1.39,40.26,2.5,943.93,0.0,25.51
2022-12-25 18:00:00,2022-12-25 19:00:00,,,0.45,18.29,10.1,1.54,5.32,0.63,23.77,0.0,0.0,,,,78.73,1.19,40.14,0.0,944.49,0.0,27.46
2022-12-25 19:00:00,2022-12-25 20:00:00,,,0.57,18.03,10.06,1.75,5.27,0.55,22.3,0.0,0.0,,,,81.87,1.33,35.31,0.0,945.19,0.0,26.41
2022-12-25 20:00:00,2022-12-25 21:00:00,,,0.72,16.02,9.11,1.98,5.24,0.45,19.36,0.0,0.0,,,,90.93,1.33,34.66,0.0,945.76,0.0,25.42
2022-12-25 21:00:00,2022-12-25 22:00:00,,,0.79,17.18,9.78,2.1,5.22,0.44,14.49,0.0,0.0,,,,91.31,1.52,37.5,0.0,945.93,0.0,19.38
2022-12-25 22:00:00,2022-12-25 23:00:00,,,0.84,14.29,8.28,2.19,5.12,0.4,16.61,0.0,0.0,,,,91.06,1.52,36.37,0.0,945.88,0.0,22.05
2022-12-25 23:00:00,2022-12-26 00:00:00,,,1.0,15.33,8.96,2.45,5.23,0.45,11.93,0.0,0.0,,,,95.26,1.55,63.53,0.0,945.55,0.0,18.12
2022-12-26 00:00:00,2022-12-26 01:00:00,,,0.73,14.21,8.15,2.01,5.41,0.23,13.27,0.0,0.0,,,,91.48,1.71,86.87,0.0,945.41,0.0,19.52
2022-12-26 01:00:00,2022-12-26 02:00:00,,,0.59,11.96,6.84,1.77,5.38,0.16,15.0,0.0,0.0,,,,88.36,2.04,82.14,0.0,944.99,0.0,17.74
2022-12-26 02:00:00,2022-12-26 03:00:00,,,0.54,9.52,5.5,1.68,5.31,0.12,15.09,0.0,0.0,,,,87.5,1.99,84.07,0.0,944.62,0.0,24.42
2022-12-26 03:00:00,2022-12-26 04:00:00,,,0.46,9.27,5.3,1.56,5.36,0.14,15.92,0.0,0.0,,,,85.4,2.0,83.5,0.0,944.14,0.0,22.95
2022-12-26 04:00:00,2022-12-26 05:00:00,,,0.51,10.39,5.94,1.64,5.4,0.15,14.74,0.0,0.0,,,,86.46,1.95,82.47,0.0,944.14,0.0,23.6
2022-12-26 05:00:00,2022-12-26 06:00:00,,,1.04,12.72,7.61,2.52,5.48,0.24,12.37,0.0,0.0,,,,86.69,2.23,64.13,0.0,944.37,0.0,18.07
2022-12-26 06:00:00,2022-12-26 07:00:00,,,2.34,14.7,9.72,4.65,5.46,0.34,10.19,0.0,0.0,,,,88.36,2.37,77.06,0.0,944.85,0.0,22.01
2022-12-26 07:00:00,2022-12-26 08:00:00,,,2.17,14.6,9.53,4.37,5.45,0.33,11.72,0.0,0.0,,,,84.2,2.14,61.31,0.75,945.33,0.0,21.57
2022-12-26 08:00:00,2022-12-26 09:00:00,,,1.96,13.92,9.0,4.03,5.53,0.34,14.26,0.0,0.0,,,,74.81,2.74,80.66,133.91,945.97,0.0,21.02
2022-12-26 09:00:00,2022-12-26 10:00:00,,,2.09,11.0,7.55,4.25,5.46,0.26,17.45,0.0,0.0,,,,72.23,2.48,78.03,148.3,946.48,0.0,22.65
2022-12-26 10:00:00,2022-12-26 11:00:00,,,1.57,11.63,7.46,3.4,5.48,0.25,17.65,0.0,0.0,,,,70.52,2.75,86.41,79.23,946.47,0.0,23.12
2022-12-26 11:00:00,2022-12-26 12:00:00,,37.34,1.71,12.71,8.15,3.62,5.66,0.24,19.34,0.0,0.0,,,,67.8,2.7,93.29,115.77,946.27,0.0,25.31
2022-12-26 12:00:00,2022-12-26 13:00:00,,31.0,0.98,14.03,8.26,2.42,5.92,0.34,21.44,0.0,0.0,,,,61.21,2.49,82.12,147.08,945.53,0.0,29.74
2022-12-26 13:00:00,2022-12-26 14:00:00,,,0.52,10.1,5.79,1.65,5.52,0.24,24.48,0.0,0.0,,,,60.02,2.48,68.45,112.83,945.06,0.0,34.64
2022-12-26 14:00:00,2022-12-26 15:00:00,67.98,75.06,0.59,9.19,5.37,1.77,5.5,0.21,23.82,0.0,0.0,,,,56.96,2.46,78.7,91.0,944.54,0.0,41.27
2022-12-26 15:00:00,2022-12-26 16:00:00,52.43,75.86,0.51,8.19,4.77,1.64,5.49,0.18,27.09,0.0,0.0,,,,55.75,3.12,83.8,24.51,944.19,0.0,38.62
2022-12-26 16:00:00,2022-12-26 17:00:00,39.33,67.36,0.28,7.82,4.38,1.26,5.39,0.18,25.88,0.0,0.0,,,,59.49,2.85,79.79,19.93,944.42,0.0,34.68
2022-12-26 17:00:00,2022-12-26 18:00:00,28.95,64.89,0.96,11.98,7.15,2.38,5.41,0.28,19.72,0.0,0.0,,,,65.72,2.19,75.65,0.0,944.83,0.0,33.18
2022-12-26 18:00:00,2022-12-26 19:00:00,23.44,83.0,1.32,17.71,10.5,2.99,5.54,0.4,14.23,0.0,0.0,,,,71.78,2.16,95.66,0.0,945.4,0.0,31.44
2022-12-26 19:00:00,2022-12-26 20:00:00,24.58,91.88,1.06,17.84,10.35,2.55,5.49,0.4,15.7,0.0,0.0,,,,73.72,2.63,87.91,0.0,946.17,0.0,30.15
2022-12-26 20:00:00,2022-12-26 21:00:00,27.06,73.02,0.49,15.95,8.88,1.61,5.77,0.42,16.46,0.0,0.0,,,,77.37,2.37,95.4,0.0,946.62,0.0,19.92
2022-12-26 21:00:00,2022-12-26 22:00:00,28.7,64.14,1.3,16.26,9.7,2.95,5.8,0.38,14.32,0.0,0.0,,,,81.68,2.31,79.15,0.0,946.88,0.0,34.76
2022-12-26 22:00:00,2022-12-26 23:00:00,29.06,68.97,0.78,13.96,8.05,2.08,5.47,0.26,16.07,0.0,0.0,,,,82.43,2.45,82.46,0.0,946.94,0.0,28.35
2022-12-26 23:00:00,2022-12-27 00:00:00,27.04,61.92,0.41,12.15,6.8,1.48,5.44,0.28,17.64,0.0,0.0,,,,80.64,2.54,79.84,0.0,946.92,0.0,20.12
2022-12-27 00:00:00,2022-12-27 01:00:00,22.28,53.36,0.71,12.36,7.15,1.97,5.42,0.18,17.04,0.0,0.0,,,,85.05,2.0,121.16,0.0,946.81,0.0,16.22
2022-12-27 01:00:00,2022-12-27 02:00:00,22.72,56.9,1.37,13.89,8.51,3.07,5.51,0.22,13.72,0.0,0.0,,,,85.44,1.88,98.75,0.0,946.4,0.0,15.7
2022-12-27 02:00:00,2022-12-27 03:00:00,33.5,59.16,0.81,12.65,7.39,2.13,5.44,0.18,15.16,0.0,0.0,,,,87.7,2.09,83.14,0.0,945.82,0.0,15.29
2022-12-27 03:00:00,2022-12-27 04:00:00,34.78,59.77,2.54,14.49,9.77,5.0,5.5,0.23,11.41,0.0,0.0,,,,88.82,1.0,189.42,0.0,945.51,0.0,14.81
2022-12-27 04:00:00,2022-12-27 05:00:00,31.96,68.38,2.15,14.46,9.44,4.34,5.64,0.23,12.06,0.0,0.0,,,,85.98,1.73,94.69,0.0,945.59,0.0,15.4
2022-12-27 05:00:00,2022-12-27 06:00:00,26.66,46.84,0.59,11.3,6.49,1.77,5.63,0.2,15.69,0.0,0.0,,,,83.28,2.62,86.84,0.0,945.67,0.0,16.66
2022-12-27 06:00:00,2022-12-27 07:00:00,24.32,50.25,0.68,10.77,6.29,1.93,5.58,0.21,14.68,0.0,0.0,,,,84.02,2.15,89.25,0.0,946.19,0.0,18.41
2022-12-27 07:00:00,2022-12-27 08:00:00,23.62,48.32,1.48,13.73,8.51,3.24,5.62,0.27,12.28,0.0,0.0,,,,83.66,2.19,83.78,2.72,946.77,0.0,17.11
2022-12-27 08:00:00,2022-12-27 09:00:00,23.75,43.97,1.06,10.19,6.28,2.54,5.5,0.2,16.18,0.0,0.0,,,,77.03,2.82,77.0,114.61,947.3,0.0,25.17
2022-12-27 09:00:00,2022-12-27 10:00:00,24.65,50.21,3.99,12.82,10.06,7.38,5.53,0.22,17.3,0.0,0.0,,,,70.0,2.98,82.06,247.03,947.55,0.0,21.81
2022-12-27 10:00:00,2022-12-27 11:00:00,27.41,50.42,1.19,10.9,6.77,2.77,5.54,0.22,21.73,0.0,0.0,,,,61.36,2.62,76.08,507.15,947.37,0.0,24.3
2022-12-27 11:00:00,2022-12-27 12:00:00,31.14,46.43,0.82,10.51,6.26,2.16,5.68,0.27,23.44,0.0,0.0,,,,61.35,2.57,85.82,166.53,946.9,0.0,25.41
2022-12-27 12:00:00,2022-12-27 13:00:00,32.34,47.46,0.82,10.7,6.35,2.14,5.75,0.27,23.55,0.0,0.0,,,,64.86,2.52,86.82,130.17,946.32,0.0,26.94
2022-12-27 13:00:00,2022-12-27 14:00:00,52.57,71.12,0.59,9.15,5.35,1.77,5.62,0.23,24.93,0.0,0.0,,,,61.99,2.41,80.06,118.34,945.53,0.0,28.21
2022-12-27 14:00:00,2022-12-27 15:00:00,45.05,68.25,0.88,8.21,5.08,2.25,5.52,0.21,26.11,0.0,0.0,,,,62.52,2.73,79.11,98.4,945.12,0.0,28.34
2022-12-27 15:00:00,2022-12-27 16:00:00,43.85,70.66,1.88,13.54,8.74,3.91,5.53,0.23,21.14,0.0,0.0,,,,61.53,2.56,75.33,57.2,945.07,0.0,21.99
2022-12-27 16:00:00,2022-12-27 17:00:00,41.77,65.89,1.84,15.23,9.6,3.84,5.58,0.31,19.91,0.0,0.0,,,,63.29,2.39,58.1,3.46,945.24,0.0,20.57
2022-12-27 17:00:00,2022-12-27 18:00:00,34.57,91.67,4.68,19.89,14.16,8.52,5.56,0.33,17.36,0.0,0.0,,,,68.36,2.52,82.54,0.0,945.68,0.0,19.55
2022-12-27 18:00:00,2022-12-27 19:00:00,31.17,91.33,2.37,20.58,12.87,4.7,5.57,0.32,14.09,0.0,0.0,,,,73.09,2.01,89.57,0.0,946.05,0.0,18.52
2022-12-27 19:00:00,2022-12-27 20:00:00,33.77,91.2,0.92,18.98,10.84,2.31,5.85,0.45,13.6,0.0,0.0,,,,74.79,1.63,92.43,0.0,946.47,0.0,18.1
2022-12-27 20:00:00,2022-12-27 21:00:00,41.09,92.29,0.66,15.52,8.79,1.9,5.66,0.35,15.61,0.0,0.0,,,,74.71,1.54,96.43,0.0,946.92,0.0,18.18
2022-12-27 21:00:00,2022-12-27 22:00:00,43.11,92.19,2.89,18.68,12.28,5.56,5.75,0.4,12.67,0.0,0.0,,,,75.95,1.44,122.73,0.0,947.18,0.0,18.02
2022-12-27 22:00:00,2022-12-27 23:00:00,39.89,85.26,0.81,14.61,8.43,2.14,5.93,0.37,14.21,0.0,0.0,,,,79.98,1.61,97.29,0.0,947.28,0.0,17.54
2022-12-27 23:00:00,2022-12-28 00:00:00,40.58,89.59,0.46,13.64,7.63,1.56,5.86,0.36,13.19,0.0,0.0,,,,83.1,1.94,106.72,0.0,947.06,0.0,17.02
2022-12-28 00:00:00,2022-12-28 01:00:00,47.34,76.19,0.55,13.65,7.71,1.7,5.79,0.35,15.76,0.0,0.0,,,,84.86,2.45,99.4,0.0,946.84,0.0,16.65
2022-12-28 01:00:00,2022-12-28 02:00:00,57.67,85.84,0.36,12.07,6.71,1.4,5.57,0.3,21.44,0.0,0.0,,,,86.21,2.26,91.47,0.0,946.6,0.0,16.33
2022-12-28 02:00:00,2022-12-28 03:00:00,69.34,81.99,0.2,9.21,5.06,1.12,5.77,0.28,25.72,0.0,0.0,,,,88.27,2.08,103.28,0.0,946.26,0.0,15.81
2022-12-28 03:00:00,2022-12-28 04:00:00,55.85,77.65,0.14,6.94,3.8,1.03,6.19,0.28,27.78,0.0,0.0,,,,88.43,2.22,99.87,0.0,945.9,0.0,15.41
2022-12-28 04:00:00,2022-12-28 05:00:00,49.4,68.78,0.23,9.35,5.16,1.18,6.1,0.29,21.53,0.0,0.0,,,,87.79,1.4,98.4,0.0,945.99,0.0,15.61
2022-12-28 05:00:00,2022-12-28 06:00:00,42.61,61.27,0.78,12.61,7.34,2.09,5.93,0.26,16.01,0.0,0.0,,,,87.42,1.68,90.77,0.0,946.34,0.0,15.43
2022-12-28 06:00:00,2022-12-28 07:00:00,43.1,67.58,7.94,18.03,16.05,13.91,5.62,0.4,10.47,0.0,0.0,,,,89.59,1.25,165.05,0.0,946.81,0.0,14.76
2022-12-28 07:00:00,2022-12-28 08:00:00,58.57,76.28,9.63,17.67,17.23,16.68,5.52,0.44,10.66,0.0,0.0,,,,85.19,1.63,95.34,31.75,947.44,0.0,16.43
2022-12-28 08:00:00,2022-12-28 09:00:00,48.18,83.02,2.19,13.12,8.76,4.41,5.49,0.34,15.32,0.0,0.0,,,,72.94,1.75,92.64,190.03,948.06,0.0,19.82
2022-12-28 09:00:00,2022-12-28 10:00:00,37.02,76.06,1.38,11.66,7.32,3.08,5.69,0.32,19.1,0.0,0.0,,,,66.02,1.56,86.0,361.91,948.37,0.0,21.79
2022-12-28 10:00:00,2022-12-28 11:00:00,36.73,69.0,1.97,14.73,9.37,4.04,5.59,0.38,19.42,0.0,0.0,,,,58.34,1.44,92.31,518.08,948.18,0.0,23.13
2022-12-28 11:00:00,2022-12-28 12:00:00,28.84,67.62,0.84,12.14,7.15,2.19,5.43,0.32,24.48,0.0,0.0,,,,55.56,1.65,72.49,86.81,947.83,0.0,22.83
2022-12-28 12:00:00,2022-12-28 13:00:00,32.32,62.59,0.5,8.89,5.13,1.62,5.4,0.29,26.64,0.0,0.0,,,,52.68,1.7,94.52,78.58,947.17,0.0,23.06
2022-12-28 13:00:00,2022-12-28 14:00:00,40.03,79.8,0.65,9.7,5.68,1.86,5.4,0.27,27.28,0.0,0.0,,,,48.28,1.69,80.0,56.87,946.41,0.0,24.18
2022-12-28 14:00:00,2022-12-28 15:00:00,38.82,77.01,0.75,10.77,6.34,2.03,5.39,0.28,26.44,0.0,0.0,,,,45.89,1.82,76.45,44.78,945.71,0.0,24.03
2022-12-28 15:00:00,2022-12-28 16:00:00,38.72,71.5,2.31,14.64,9.66,4.61,5.61,0.42,22.04,0.0,0.0,,,,45.22,1.88,52.1,8.31,945.38,0.0,24.37
2022-12-28 16:00:00,2022-12-28 17:00:00,38.52,82.92,2.75,18.65,12.15,5.32,5.47,0.33,16.71,0.0,0.0,,,,45.29,1.98,47.63,24.11,945.4,0.0,24.18
2022-12-28 17:00:00,2022-12-28 18:00:00,35.27,89.09,3.61,21.5,14.37,6.75,5.51,0.38,16.75,0.0,0.0,,,,46.27,2.24,49.38,8.34,945.71,0.0,23.74
2022-12-28 18:00:00,2022-12-28 19:00:00,38.5,130.08,5.65,25.74,18.29,10.12,5.56,0.43,11.47,0.0,0.0,,,,52.6,1.88,58.87,0.0,946.26,0.0,25.7
2022-12-28 19:00:00,2022-12-28 20:00:00,42.78,172.14,4.42,26.06,17.46,8.09,5.54,0.57,10.6,0.0,0.0,,,,58.74,1.68,80.25,0.0,946.88,0.0,21.99
2022-12-28 20:00:00,2022-12-28 21:00:00,67.84,201.73,7.92,28.04,21.35,13.86,5.72,0.69,10.09,0.0,0.0,,,,63.67,1.87,95.71,0.0,947.4,0.0,18.57
2022-12-28 21:00:00,2022-12-28 22:00:00,85.94,209.8,1.98,24.14,14.45,4.06,5.51,0.47,13.52,0.0,0.0,,,,67.2,2.19,87.63,0.0,947.87,0.0,17.66
2022-12-28 22:00:00,2022-12-28 23:00:00,73.38,154.91,0.76,18.57,10.49,2.05,5.34,0.38,15.53,0.0,0.0,,,,71.62,2.04,81.09,0.0,947.98,0.0,16.74
2022-12-28 23:00:00,2022-12-29 00:00:00,58.12,115.51,1.42,19.89,11.74,3.15,5.58,0.48,12.5,0.0,0.0,,,,77.65,1.99,101.1,0.0,947.82,0.0,15.93
2022-12-29 00:00:00,2022-12-29 01:00:00,56.67,111.86,0.19,14.65,7.95,1.11,5.62,0.37,16.41,0.0,0.0,,,,82.54,1.79,117.38,0.0,947.55,0.0,15.41
2022-12-29 01:00:00,2022-12-29 02:00:00,58.29,107.31,0.19,13.88,7.53,1.1,5.48,0.37,16.05,0.0,0.0,,,,86.29,1.69,122.64,0.0,947.29,0.0,14.89
2022-12-29 02:00:00,2022-12-29 03:00:00,54.62,101.94,0.14,15.0,8.09,1.04,5.25,0.36,14.48,0.0,0.0,,,,88.14,1.71,121.95,0.0,946.99,0.0,14.9
2022-12-29 03:00:00,2022-12-29 04:00:00,53.68,76.2,5.67,19.15,14.8,10.16,5.71,0.53,9.74,0.0,0.0,,,,89.38,1.13,91.17,0.0,946.86,0.0,14.54
2022-12-29 04:00:00,2022-12-29 05:00:00,75.32,102.35,19.38,21.74,27.31,32.77,6.13,0.62,8.47,0.0,0.0,,,,90.85,1.11,178.85,0.0,947.0,0.0,14.09
2022-12-29 05:00:00,2022-12-29 06:00:00,74.7,108.31,11.82,16.57,18.43,20.31,5.55,0.57,7.87,0.0,0.0,,,,93.96,1.17,190.93,0.0,947.34,0.0,13.28
2022-12-29 06:00:00,2022-12-29 07:00:00,76.36,112.05,18.46,13.95,22.44,31.26,5.35,0.64,8.2,0.0,0.0,,,,95.26,1.26,196.83,0.0,947.84,0.0,12.9
2022-12-29 07:00:00,2022-12-29 08:00:00,93.09,128.84,23.84,16.05,27.93,40.14,5.41,0.83,8.31,0.0,0.0,,,,87.7,1.27,164.56,46.45,948.39,0.0,15.89
2022-12-29 08:00:00,2022-12-29 09:00:00,91.69,145.33,10.65,20.98,19.81,18.37,5.29,0.67,12.79,0.0,0.0,,,,75.94,1.94,131.75,237.31,948.86,0.0,18.97
2022-12-29 09:00:00,2022-12-29 10:00:00,69.13,122.84,2.52,24.24,14.95,4.97,5.27,0.57,16.59,0.0,0.0,,,,69.01,1.98,140.65,412.15,948.98,0.0,19.67
2022-12-29 10:00:00,2022-12-29 11:00:00,44.14,85.89,0.99,20.68,11.8,2.42,5.26,0.49,26.2,0.0,0.0,,,,53.95,1.53,118.27,513.95,948.86,0.0,22.09
2022-12-29 11:00:00,2022-12-29 12:00:00,27.12,66.22,1.56,16.29,9.94,3.38,5.29,0.32,29.06,0.0,0.0,,,,38.93,2.38,61.3,188.16,948.43,0.0,24.01
2022-12-29 12:00:00,2022-12-29 13:00:00,28.99,64.51,0.53,12.03,6.83,1.68,5.25,0.25,35.47,0.0,0.0,,,,38.62,2.69,70.89,51.48,947.8,0.0,23.77
2022-12-29 13:00:00,2022-12-29 14:00:00,39.58,84.7,0.41,12.21,6.83,1.48,5.36,0.26,38.17,0.0,0.0,,,,36.41,2.34,72.45,15.79,946.99,0.0,24.49
2022-12-29 14:00:00,2022-12-29 15:00:00,42.44,89.51,0.51,11.39,6.48,1.64,5.31,0.25,42.17,0.0,0.0,,,,36.16,2.64,69.3,0.39,946.44,0.0,23.63
2022-12-29 15:00:00,2022-12-29 16:00:00,39.79,87.06,0.47,11.09,6.28,1.57,5.27,0.24,44.69,0.0,0.0,,,,35.88,2.47,57.75,5.94,946.2,0.0,24.1
2022-12-29 16:00:00,2022-12-29 17:00:00,37.55,94.31,1.05,17.12,9.96,2.53,5.62,0.32,36.46,0.0,0.0,,,,35.51,2.15,49.63,25.25,946.31,0.0,27.89
2022-12-29 17:00:00,2022-12-29 18:00:00,37.91,102.73,0.96,19.8,11.31,2.39,5.52,0.37,30.82,0.0,0.0,,,,37.45,2.23,49.22,8.79,946.69,0.0,30.99
