From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-12-19 05:00:00,2021-12-19 06:00:00,122.25,133.0,0.8,31.2,17.25,15.78,,0.0,30.07,,,,,59.5,0.72,229.0,10.25,,21.9,0.0
2021-12-19 06:00:00,2021-12-19 07:00:00,130.5,210.75,0.75,30.72,16.95,16.4,,0.0,31.0,,,,,59.5,0.57,263.25,16.5,,21.82,0.0
2021-12-19 07:00:00,2021-12-19 08:00:00,137.5,135.0,2.1,34.63,20.1,16.5,,0.0,28.55,,,,,57.5,0.6,264.75,46.0,,22.23,0.0
2021-12-19 08:00:00,2021-12-19 09:00:00,156.0,271.0,2.2,34.75,20.25,16.2,0.25,0.0,28.88,,,,,54.75,0.82,243.25,106.75,,22.98,0.0
2021-12-19 09:00:00,2021-12-19 10:00:00,217.0,,1.62,34.75,19.82,17.38,0.6,0.0,33.7,,,,,51.25,0.7,245.0,151.0,,24.05,0.0
2021-12-19 10:00:00,2021-12-19 11:00:00,219.0,327.0,1.4,35.65,20.1,18.07,0.75,0.0,37.2,,,,,47.75,0.88,250.25,182.25,,25.12,0.0
2021-12-19 11:00:00,2021-12-19 12:00:00,211.5,246.0,1.3,35.33,19.85,18.52,1.27,0.0,41.1,,,,,36.25,1.0,249.5,191.0,,26.1,0.0
2021-12-19 12:00:00,2021-12-19 13:00:00,183.25,329.5,1.05,34.35,19.1,17.58,4.82,0.0,45.55,,,,,28.75,1.02,250.75,170.5,,26.65,0.0
2021-12-19 13:00:00,2021-12-19 14:00:00,133.0,219.75,0.77,34.02,18.73,16.9,6.0,0.0,48.33,,,,,26.0,0.93,254.25,132.75,,26.88,0.0
2021-12-19 14:00:00,2021-12-19 15:00:00,113.5,232.33,0.7,33.15,18.2,16.5,2.2,0.0,46.98,,,,,28.0,0.85,253.25,81.75,,26.88,0.0
2021-12-19 15:00:00,2021-12-19 16:00:00,110.75,228.25,0.52,37.85,20.57,16.73,1.93,0.0,44.55,,,,,33.75,0.62,259.5,39.5,,26.52,0.0
2021-12-19 16:00:00,2021-12-19 17:00:00,131.75,259.0,0.7,45.98,25.02,16.48,1.57,0.0,40.52,,,,,42.5,0.42,248.75,15.0,,25.73,0.0
2021-12-19 17:00:00,2021-12-19 18:00:00,164.75,300.0,1.6,64.83,35.77,15.68,0.85,0.0,32.23,,,,,50.0,0.3,244.25,10.0,,24.97,0.0
2021-12-19 18:00:00,2021-12-19 19:00:00,222.25,300.0,1.3,63.45,34.83,17.2,0.73,0.0,28.88,,,,,53.0,0.38,250.0,10.0,,24.45,0.0
2021-12-19 19:00:00,2021-12-19 20:00:00,249.0,430.0,1.35,60.62,33.38,18.0,0.5,0.0,26.8,,,,,54.75,0.57,235.75,10.0,,24.12,0.0
2021-12-19 20:00:00,2021-12-19 21:00:00,276.0,,0.8,53.25,29.0,19.33,0.33,0.0,27.53,,,,,56.25,0.73,243.25,10.25,,23.75,0.0
2021-12-19 21:00:00,2021-12-19 22:00:00,274.5,418.5,1.35,45.0,25.05,19.57,0.25,0.0,27.73,,,,,56.5,0.68,247.25,10.25,,23.32,0.0
2021-12-19 22:00:00,2021-12-19 23:00:00,262.0,324.0,0.17,39.38,21.1,19.47,0.1,0.0,31.1,,,,,57.5,0.5,239.0,10.0,,23.05,0.0
2021-12-19 23:00:00,2021-12-20 00:00:00,248.0,391.0,0.38,36.85,19.9,19.3,0.1,0.0,32.02,,,,,58.75,0.38,236.0,10.0,,22.87,0.0
2021-12-20 00:00:00,2021-12-20 01:00:00,223.0,,1.45,37.47,21.12,19.77,,0.0,32.28,,,,,59.75,0.27,237.75,10.0,,22.65,0.0
2021-12-20 01:00:00,2021-12-20 02:00:00,218.5,327.0,0.3,35.5,19.1,19.45,,0.0,33.57,,,,,61.5,0.33,226.0,10.0,,22.55,0.0
2021-12-20 02:00:00,2021-12-20 03:00:00,205.0,237.0,0.1,32.92,17.52,20.0,,0.0,34.67,,,,,63.5,0.35,240.25,10.0,,22.3,0.0
2021-12-20 03:00:00,2021-12-20 04:00:00,198.0,315.0,0.4,32.22,17.48,19.8,,0.0,35.15,,,,,65.0,0.4,202.25,10.0,,22.15,0.0
2021-12-20 04:00:00,2021-12-20 05:00:00,182.0,,0.2,32.15,17.25,19.55,,0.0,37.12,,,,,64.25,0.43,243.25,10.25,,22.15,0.0
2021-12-20 05:00:00,2021-12-20 06:00:00,183.5,277.5,0.38,32.25,17.47,19.45,,0.0,37.92,,,,,65.5,0.5,248.0,10.0,,22.05,0.0
2021-12-20 06:00:00,2021-12-20 07:00:00,199.5,237.25,1.7,39.82,22.55,18.98,,0.0,33.43,,,,,67.0,0.45,202.0,16.0,,21.95,0.0
2021-12-20 07:00:00,2021-12-20 08:00:00,237.5,417.67,2.5,44.13,25.57,20.13,0.2,0.0,29.5,,,,,65.75,0.8,235.25,45.0,,22.25,0.0
2021-12-20 08:00:00,2021-12-20 09:00:00,282.5,503.75,2.45,37.95,22.15,18.8,0.2,0.0,29.03,,,,,61.75,0.72,254.75,96.75,,23.05,0.0
2021-12-20 09:00:00,2021-12-20 10:00:00,291.25,455.75,2.33,40.75,23.57,21.6,0.47,0.0,34.55,,,,,56.0,0.8,244.5,137.75,,24.3,0.0
2021-12-20 10:00:00,2021-12-20 11:00:00,299.25,486.0,4.15,48.4,29.1,21.35,1.1,0.0,44.17,0.55,2.2,0.9,2.95,48.0,0.9,257.25,170.5,1.4,25.4,0.0
2021-12-20 11:00:00,2021-12-20 12:00:00,276.0,478.5,1.9,45.15,25.58,22.53,1.15,0.0,41.88,0.73,2.48,0.92,2.97,42.75,0.8,260.5,176.5,1.2,26.2,0.0
2021-12-20 12:00:00,2021-12-20 13:00:00,256.0,447.0,2.05,44.72,25.45,20.75,0.97,0.0,37.12,0.73,2.17,0.83,2.47,38.25,0.95,281.0,159.25,0.97,26.8,0.0
2021-12-20 13:00:00,2021-12-20 14:00:00,223.25,396.5,1.75,42.95,24.27,20.05,2.85,0.0,41.4,0.6,2.1,0.9,2.48,35.5,1.02,271.25,121.25,1.0,27.08,0.0
2021-12-20 14:00:00,2021-12-20 15:00:00,186.0,326.75,2.0,46.6,26.43,18.73,6.55,0.0,39.88,0.5,2.02,1.18,1.83,33.25,0.77,284.75,79.25,0.95,27.23,0.0
2021-12-20 15:00:00,2021-12-20 16:00:00,164.75,325.75,1.55,46.35,25.9,18.6,2.55,0.0,36.35,0.57,2.23,2.05,0.83,36.5,0.57,311.5,38.5,1.07,26.97,0.0
2021-12-20 16:00:00,2021-12-20 17:00:00,167.5,335.0,1.93,60.42,33.7,16.73,1.05,0.0,33.52,0.68,3.2,1.75,2.27,44.75,0.42,331.0,15.0,1.07,26.23,0.0
2021-12-20 17:00:00,2021-12-20 18:00:00,219.25,450.0,3.47,87.1,49.17,16.0,0.82,0.0,17.15,0.95,5.0,3.6,1.43,53.25,0.22,287.0,10.25,1.43,25.47,0.0
2021-12-20 18:00:00,2021-12-20 19:00:00,346.25,642.5,2.73,89.9,26.7,18.07,0.85,0.0,6.03,1.8,5.42,3.82,1.9,58.25,0.25,315.75,10.5,2.65,24.98,0.0
2021-12-20 19:00:00,2021-12-20 20:00:00,434.0,724.5,0.2,0.23,0.2,20.07,0.6,0.0,3.0,1.62,4.47,2.8,2.38,60.75,0.23,243.5,10.5,1.47,24.67,0.0
2021-12-20 20:00:00,2021-12-20 21:00:00,405.5,641.0,0.3,0.1,0.25,21.88,0.65,0.0,3.17,1.1,3.1,1.95,1.9,62.75,0.28,239.75,10.0,1.48,24.3,0.0
2021-12-20 21:00:00,2021-12-20 22:00:00,379.0,603.75,0.1,0.2,0.1,24.02,0.68,0.0,3.68,0.7,2.62,2.0,1.05,64.5,0.3,235.25,10.75,0.47,24.0,0.0
2021-12-20 22:00:00,2021-12-20 23:00:00,404.0,600.25,0.2,0.2,0.22,23.72,0.6,0.0,3.23,0.72,1.73,1.75,0.25,67.75,0.3,220.25,10.0,0.28,23.73,0.0
2021-12-20 23:00:00,2021-12-21 00:00:00,367.5,559.5,0.1,0.2,0.1,24.45,0.4,0.0,4.17,1.0,2.1,0.85,1.08,69.5,0.38,237.75,10.5,0.33,23.45,0.0
2021-12-21 00:00:00,2021-12-21 01:00:00,364.0,549.25,0.15,0.12,0.18,24.15,0.1,0.0,3.98,0.8,2.12,0.77,1.2,70.75,0.43,249.75,10.25,0.25,23.27,0.0
2021-12-21 01:00:00,2021-12-21 02:00:00,355.5,531.75,0.23,0.15,0.15,23.98,,0.0,3.65,0.95,2.23,0.88,1.07,74.0,0.43,245.75,10.5,0.32,22.98,0.0
2021-12-21 02:00:00,2021-12-21 03:00:00,344.0,514.75,0.35,0.2,0.27,23.97,,0.0,4.3,1.0,1.98,0.75,0.98,75.75,0.33,249.0,10.0,0.3,22.73,0.0
2021-12-21 03:00:00,2021-12-21 04:00:00,316.5,478.0,0.33,0.1,0.28,23.3,0.1,0.0,3.8,0.9,1.8,0.5,1.2,76.5,0.28,246.0,10.25,0.3,22.65,0.0
2021-12-21 04:00:00,2021-12-21 05:00:00,297.75,458.5,0.2,0.17,0.2,22.4,,0.0,3.45,0.9,1.7,0.5,1.12,77.5,0.2,277.25,10.25,0.3,22.58,0.0
2021-12-21 05:00:00,2021-12-21 06:00:00,283.5,456.5,0.3,0.15,0.15,22.35,,0.0,3.0,0.9,1.75,0.43,1.12,78.25,0.28,239.25,10.25,0.3,22.48,0.0
2021-12-21 06:00:00,2021-12-21 07:00:00,283.0,455.5,0.13,0.2,0.27,22.03,,0.0,1.47,0.98,1.88,0.53,1.22,79.0,0.28,228.5,16.5,0.3,22.3,0.0
2021-12-21 07:00:00,2021-12-21 08:00:00,319.5,493.25,0.2,0.27,0.23,22.23,0.1,0.0,3.1,1.05,2.05,0.55,1.4,76.5,0.45,230.75,48.0,0.3,22.68,0.0
2021-12-21 08:00:00,2021-12-21 09:00:00,328.25,511.25,4.4,41.75,25.8,20.33,0.15,0.0,5.35,1.1,2.18,0.65,1.65,68.75,0.53,236.25,111.0,0.43,23.75,0.0
2021-12-21 09:00:00,2021-12-21 10:00:00,347.5,523.0,3.88,42.2,25.6,21.75,0.45,0.0,13.18,0.97,1.98,1.0,0.78,61.75,0.62,245.25,134.25,0.7,24.82,0.0
2021-12-21 10:00:00,2021-12-21 11:00:00,330.75,486.75,2.95,46.6,27.2,22.73,0.65,0.0,19.57,0.73,2.35,1.43,1.52,57.5,0.6,246.5,135.25,0.9,25.67,0.0
2021-12-21 11:00:00,2021-12-21 12:00:00,302.5,480.25,2.5,43.83,25.35,22.1,0.98,0.0,24.98,0.95,2.97,1.88,1.82,43.0,0.75,266.25,186.75,0.8,27.0,0.0
2021-12-21 12:00:00,2021-12-21 13:00:00,216.75,419.0,1.8,41.72,23.68,20.78,0.95,0.0,26.1,0.65,3.38,2.4,1.52,37.5,0.75,273.75,148.25,1.17,27.65,0.0
2021-12-21 13:00:00,2021-12-21 14:00:00,158.5,306.5,1.55,37.58,21.27,19.75,0.8,0.0,42.8,0.45,2.5,2.33,0.8,32.5,0.7,283.0,133.0,1.0,28.12,0.0
2021-12-21 14:00:00,2021-12-21 15:00:00,123.25,221.5,1.3,37.62,21.08,18.43,0.7,0.0,28.1,0.33,2.57,2.45,0.25,29.25,0.78,301.0,81.5,0.68,28.12,0.0
2021-12-21 15:00:00,2021-12-21 16:00:00,94.0,198.5,1.57,41.0,23.07,16.65,0.73,0.0,21.73,0.33,2.27,1.6,1.33,28.75,0.42,303.75,38.75,0.75,27.93,0.0
2021-12-21 16:00:00,2021-12-21 17:00:00,75.25,196.75,1.07,57.38,31.4,15.05,0.85,0.0,17.1,0.47,3.05,2.12,1.68,38.0,0.25,265.75,15.0,1.43,26.98,0.0
2021-12-21 17:00:00,2021-12-21 18:00:00,110.25,286.0,34.77,99.58,81.22,10.0,1.2,0.0,7.8,0.7,5.57,4.2,2.3,48.75,0.15,252.5,10.0,2.42,25.97,0.0
2021-12-21 18:00:00,2021-12-21 19:00:00,207.75,480.5,15.9,101.9,67.1,14.75,1.23,0.0,4.2,1.4,7.33,4.43,4.67,52.5,0.2,300.0,10.0,2.55,25.45,0.0
2021-12-21 19:00:00,2021-12-21 20:00:00,309.0,593.25,12.6,94.03,60.25,15.38,1.1,0.0,4.78,1.25,5.25,4.7,1.03,55.75,0.2,248.25,10.0,1.4,25.05,0.0
2021-12-21 20:00:00,2021-12-21 21:00:00,305.0,522.75,13.32,84.78,55.88,17.68,0.78,0.0,4.55,1.15,4.7,3.0,3.12,58.5,0.2,232.0,10.25,2.9,24.7,0.0
2021-12-21 21:00:00,2021-12-21 22:00:00,287.75,484.75,3.25,72.5,41.2,18.62,0.4,0.0,9.8,0.97,3.02,1.52,2.45,59.25,0.2,252.0,10.0,1.58,24.43,0.0
2021-12-21 22:00:00,2021-12-21 23:00:00,270.5,424.75,2.08,65.2,36.38,20.55,0.15,0.0,11.4,0.8,2.5,1.23,1.65,62.5,0.28,222.75,10.25,0.95,24.12,0.0
2021-12-21 23:00:00,2021-12-22 00:00:00,263.5,420.0,0.33,56.62,30.4,22.1,0.1,0.0,13.65,0.62,2.5,1.28,1.02,65.75,0.28,226.75,10.0,0.45,23.82,0.0
2021-12-22 00:00:00,2021-12-22 01:00:00,281.75,439.0,0.38,50.7,27.28,22.73,0.1,0.0,15.65,0.8,2.7,0.7,2.0,68.5,0.42,208.0,10.0,0.6,23.47,0.0
2021-12-22 01:00:00,2021-12-22 02:00:00,293.5,435.5,0.2,44.17,23.65,23.75,0.1,0.0,17.2,0.8,2.7,0.7,2.0,69.5,0.4,250.5,10.0,0.6,23.28,0.0
2021-12-22 02:00:00,2021-12-22 03:00:00,301.5,441.0,0.25,42.28,22.7,24.0,,0.0,17.73,0.8,2.7,0.7,2.0,70.25,0.4,239.0,10.0,0.6,23.2,0.0
2021-12-22 03:00:00,2021-12-22 04:00:00,298.75,448.25,0.32,46.52,25.05,23.23,,0.0,17.52,0.8,2.7,0.7,2.0,71.0,0.33,253.5,10.0,0.6,23.1,0.0
2021-12-22 04:00:00,2021-12-22 05:00:00,288.0,424.75,0.4,47.0,25.35,22.85,,0.0,18.48,0.8,2.7,0.7,2.0,71.75,0.25,240.75,10.0,0.6,22.95,0.0
2021-12-22 05:00:00,2021-12-22 06:00:00,269.25,411.0,0.8,44.18,24.12,23.48,,0.0,19.48,0.8,2.7,0.7,2.0,72.75,0.3,237.0,10.0,0.6,22.82,0.0
2021-12-22 06:00:00,2021-12-22 07:00:00,279.75,421.25,4.65,49.75,30.22,21.77,,0.0,17.03,0.8,2.7,0.7,2.0,74.5,0.33,224.5,15.75,0.6,22.68,0.0
2021-12-22 07:00:00,2021-12-22 08:00:00,321.5,509.0,7.3,51.17,33.17,21.97,0.1,0.0,16.15,0.8,2.7,0.7,2.0,71.5,0.6,249.5,43.75,0.6,22.95,0.0
2021-12-22 08:00:00,2021-12-22 09:00:00,359.0,654.75,3.55,51.95,30.5,21.83,0.3,0.0,14.4,0.8,2.7,0.7,2.0,64.0,0.62,244.5,108.25,0.6,23.85,0.0
2021-12-22 09:00:00,2021-12-22 10:00:00,370.25,537.75,2.45,47.5,27.3,23.62,0.75,0.0,25.83,0.8,2.7,0.7,2.0,52.75,0.62,249.25,154.75,0.6,25.23,0.0
2021-12-22 10:00:00,2021-12-22 11:00:00,334.5,492.75,1.18,43.55,24.15,23.98,0.93,0.0,58.52,0.75,2.48,0.75,2.45,44.0,0.62,273.25,179.75,0.95,26.35,0.0
2021-12-22 11:00:00,2021-12-22 12:00:00,296.5,459.25,1.2,43.98,24.38,23.07,2.4,0.0,62.4,0.82,2.15,1.55,0.57,36.25,0.75,284.75,185.75,0.8,27.3,0.0
2021-12-22 12:00:00,2021-12-22 13:00:00,240.0,417.5,1.02,43.27,23.88,20.47,2.1,0.0,65.9,0.52,1.35,1.12,0.97,32.5,0.77,302.0,170.75,0.38,27.9,0.0
2021-12-22 13:00:00,2021-12-22 14:00:00,186.5,332.0,0.85,37.08,20.43,18.92,21.1,0.0,38.58,0.55,1.5,0.95,0.8,30.5,0.62,256.25,134.5,0.38,28.3,0.0
2021-12-22 14:00:00,2021-12-22 15:00:00,133.25,253.0,1.07,36.05,20.02,19.43,,0.0,32.05,0.45,1.82,0.9,1.52,30.25,0.43,248.75,80.75,0.77,28.35,0.0
2021-12-22 15:00:00,2021-12-22 16:00:00,107.75,233.5,1.5,45.9,25.65,18.23,1.5,0.0,38.2,0.43,1.7,1.18,1.0,34.0,0.45,241.25,40.0,0.72,28.05,0.0
2021-12-22 16:00:00,2021-12-22 17:00:00,125.75,307.0,5.4,78.95,46.4,15.08,,0.0,25.97,0.68,2.95,2.2,1.05,43.25,0.28,218.5,14.75,1.5,27.18,0.0
2021-12-22 17:00:00,2021-12-22 18:00:00,189.0,449.5,6.12,94.83,55.42,17.52,1.87,0.0,16.35,1.38,5.33,2.8,4.0,52.0,0.3,212.25,10.25,3.15,26.33,0.0
2021-12-22 18:00:00,2021-12-22 19:00:00,326.0,625.0,7.87,94.98,56.92,20.5,1.67,0.0,11.22,1.28,5.12,2.95,3.67,58.5,0.3,215.0,10.0,1.87,25.75,0.0
2021-12-22 19:00:00,2021-12-22 20:00:00,396.75,674.0,5.0,85.65,49.62,20.48,0.5,0.0,12.97,1.45,4.3,3.38,1.05,62.25,0.25,207.5,10.0,2.35,25.35,0.0
2021-12-22 20:00:00,2021-12-22 21:00:00,388.75,621.25,2.15,36.05,20.07,23.65,0.25,0.0,12.7,1.4,4.7,4.3,0.2,64.5,0.25,261.0,10.0,2.7,25.02,0.0
2021-12-22 21:00:00,2021-12-22 22:00:00,392.25,599.0,0.15,0.33,0.08,24.68,,0.0,7.28,1.4,4.7,4.3,0.2,67.25,0.22,228.5,10.0,2.7,24.65,0.0
2021-12-22 22:00:00,2021-12-22 23:00:00,405.0,591.25,0.15,0.1,0.05,26.52,0.15,0.0,4.2,1.4,4.7,4.3,0.2,68.75,0.33,212.25,10.0,2.7,24.32,0.0
2021-12-22 23:00:00,2021-12-23 00:00:00,388.5,548.25,0.2,0.1,0.1,26.58,,0.0,5.05,1.4,4.7,4.3,0.2,70.5,0.2,277.25,10.0,2.7,24.05,0.0
2021-12-23 00:00:00,2021-12-23 01:00:00,346.75,523.0,0.13,0.2,0.18,26.9,,0.0,4.35,1.4,4.7,4.3,0.2,71.25,0.28,233.5,10.25,2.7,23.93,0.0
2021-12-23 01:00:00,2021-12-23 02:00:00,341.5,493.5,0.27,0.33,0.32,27.18,,0.0,4.55,1.4,4.7,4.3,0.2,72.0,0.27,253.25,10.25,2.7,23.62,0.0
2021-12-23 02:00:00,2021-12-23 03:00:00,325.25,483.5,0.25,0.35,0.25,26.47,,0.0,4.25,1.4,4.7,4.3,0.2,73.0,0.7,324.5,10.0,2.7,23.55,0.0
2021-12-23 03:00:00,2021-12-23 04:00:00,318.75,464.0,0.4,,0.28,24.8,,0.0,2.98,1.4,4.7,4.3,0.2,73.25,0.42,237.75,10.25,2.7,23.35,0.0
2021-12-23 04:00:00,2021-12-23 05:00:00,311.0,460.5,0.35,,0.23,24.27,,0.0,1.3,1.4,4.7,4.3,0.2,74.0,0.28,185.25,10.0,2.7,23.2,0.0
2021-12-23 05:00:00,2021-12-23 06:00:00,300.5,459.0,0.2,0.4,0.3,24.2,,0.0,2.0,1.25,4.15,2.75,1.95,74.5,0.23,226.25,10.0,2.35,23.05,0.0
2021-12-23 06:00:00,2021-12-23 07:00:00,302.25,449.5,13.6,40.4,32.5,25.2,,0.0,3.5,0.93,2.6,0.72,2.35,74.75,0.25,223.0,15.5,0.77,22.92,0.0
2021-12-23 07:00:00,2021-12-23 08:00:00,330.75,481.75,11.63,53.23,37.77,25.37,0.2,0.0,5.8,1.23,2.3,0.62,1.68,72.0,0.47,217.5,45.75,0.33,23.27,0.0
2021-12-23 08:00:00,2021-12-23 09:00:00,379.0,570.75,5.85,51.9,32.35,23.73,0.55,0.0,10.18,1.18,2.38,0.65,1.88,64.0,0.62,245.5,111.25,0.45,24.23,0.0
2021-12-23 09:00:00,2021-12-23 10:00:00,337.25,518.5,2.23,45.23,25.88,24.95,1.25,0.0,22.23,0.97,2.03,0.55,1.62,55.0,0.57,248.0,162.5,0.68,25.57,0.0
2021-12-23 10:00:00,2021-12-23 11:00:00,302.0,475.75,1.8,45.2,25.5,22.88,2.1,0.0,37.45,0.85,1.98,1.08,0.88,42.0,0.62,282.25,190.0,0.57,27.0,0.0
2021-12-23 11:00:00,2021-12-23 12:00:00,219.25,419.0,1.15,39.73,22.03,21.88,2.45,0.0,51.47,0.55,5.1,2.0,1.88,33.5,0.7,283.5,198.75,1.02,27.95,0.0
2021-12-23 12:00:00,2021-12-23 13:00:00,118.5,240.0,0.97,36.17,20.0,21.5,2.3,0.0,65.03,0.43,2.23,0.78,2.12,31.0,0.67,293.0,174.5,0.83,28.4,0.0
2021-12-23 13:00:00,2021-12-23 14:00:00,128.0,212.75,1.68,36.23,20.6,20.08,,0.0,42.5,0.4,1.48,0.68,1.15,29.5,0.67,281.0,134.75,0.55,28.58,0.0
2021-12-23 14:00:00,2021-12-23 15:00:00,171.5,251.75,1.1,32.12,17.98,18.52,1.55,0.0,38.02,0.33,1.5,0.45,1.45,29.0,0.55,279.5,88.75,0.6,28.65,0.0
2021-12-23 15:00:00,2021-12-23 16:00:00,81.0,341.25,1.25,34.67,19.48,17.98,1.3,0.0,41.67,0.3,1.38,0.42,1.55,31.25,0.4,246.25,40.75,0.55,28.43,0.0
2021-12-23 16:00:00,2021-12-23 17:00:00,69.25,198.25,9.2,77.05,48.5,21.55,4.3,0.0,20.5,0.55,2.73,1.73,2.57,39.75,0.2,241.25,15.25,1.45,27.62,0.0
2021-12-23 17:00:00,2021-12-23 18:00:00,115.75,353.0,92.85,109.12,133.53,8.0,5.5,0.0,4.33,1.52,8.8,3.4,8.97,50.25,0.15,228.75,10.0,4.5,26.68,0.0
2021-12-23 18:00:00,2021-12-23 19:00:00,205.0,681.75,164.28,118.1,196.35,2.55,7.83,0.0,1.57,3.12,18.73,10.15,13.58,58.0,0.12,215.25,10.25,9.0,25.98,0.0
2021-12-23 19:00:00,2021-12-23 20:00:00,315.75,929.0,100.28,103.98,136.85,13.43,6.67,0.0,1.55,3.5,19.55,8.25,16.88,61.0,0.17,216.25,10.0,9.17,25.7,0.0
2021-12-23 20:00:00,2021-12-23 21:00:00,415.0,901.25,,0.93,0.23,23.1,3.78,0.0,1.82,2.3,10.7,5.97,6.6,62.25,0.22,174.5,10.0,5.4,25.3,0.0
2021-12-23 21:00:00,2021-12-23 22:00:00,412.0,758.0,0.2,0.23,0.08,27.95,2.43,0.0,1.45,1.55,5.28,4.38,2.7,63.5,0.15,225.25,10.0,1.33,25.08,0.0
2021-12-23 22:00:00,2021-12-23 23:00:00,330.25,517.5,0.1,0.23,0.1,29.45,1.58,0.0,1.6,1.03,3.28,1.93,2.22,65.5,0.2,200.5,10.0,1.1,24.82,0.0
2021-12-23 23:00:00,2021-12-24 00:00:00,271.5,363.0,0.1,0.18,0.15,29.62,0.63,0.0,2.15,0.65,2.0,2.42,0.55,68.25,0.15,180.5,10.0,0.32,24.45,0.0
2021-12-24 00:00:00,2021-12-24 01:00:00,245.5,369.75,0.25,0.1,0.2,28.58,0.17,0.0,2.05,0.73,2.25,1.32,0.88,69.75,0.12,163.75,10.0,0.35,24.23,0.0
2021-12-24 01:00:00,2021-12-24 02:00:00,225.75,311.25,0.13,,0.05,27.5,0.1,0.0,2.8,0.67,2.1,0.72,1.35,69.25,0.12,170.25,10.0,0.5,24.15,0.0
2021-12-24 02:00:00,2021-12-24 03:00:00,211.0,313.75,,0.1,0.0,27.68,,0.0,3.02,0.6,2.15,0.57,1.58,71.25,0.12,210.5,10.0,0.53,23.98,0.0
2021-12-24 03:00:00,2021-12-24 04:00:00,210.5,299.5,0.17,0.1,0.1,25.6,,0.0,2.4,0.6,2.03,1.02,0.8,74.0,0.25,332.25,10.0,0.4,23.97,0.0
2021-12-24 04:00:00,2021-12-24 05:00:00,221.75,324.75,0.1,0.15,0.08,23.6,0.28,0.0,0.6,0.82,2.5,1.02,1.53,77.75,0.2,310.25,10.0,0.57,23.62,0.0
2021-12-24 05:00:00,2021-12-24 06:00:00,254.5,380.0,0.27,0.1,0.23,25.5,0.1,0.0,0.62,0.68,2.3,1.6,0.55,77.75,0.17,176.25,10.0,0.38,23.58,0.0
2021-12-24 06:00:00,2021-12-24 07:00:00,259.75,380.75,0.3,0.17,0.1,23.37,0.53,0.0,0.53,0.6,2.42,1.73,0.85,78.25,0.23,183.5,15.75,0.57,23.62,0.0
2021-12-24 07:00:00,2021-12-24 08:00:00,280.5,335.0,0.4,0.2,0.13,22.8,0.8,0.0,2.0,0.78,3.33,2.42,0.8,70.5,0.52,114.0,43.75,0.95,24.33,0.0
2021-12-24 08:00:00,2021-12-24 09:00:00,309.75,526.25,4.8,60.75,36.25,21.05,1.75,0.0,5.65,0.88,3.2,1.65,1.4,61.25,0.62,116.75,102.75,0.62,25.15,0.0
2021-12-24 09:00:00,2021-12-24 10:00:00,300.75,457.0,4.55,57.83,34.43,24.33,3.28,0.0,16.05,0.77,2.82,1.77,1.2,46.75,0.32,185.0,144.25,1.23,26.57,0.0
2021-12-24 10:00:00,2021-12-24 11:00:00,251.25,444.0,2.05,52.22,29.48,26.0,6.05,0.0,29.38,0.75,2.08,1.35,1.07,41.25,0.47,206.75,162.75,0.43,27.2,0.0
2021-12-24 11:00:00,2021-12-24 12:00:00,230.75,400.5,2.8,51.38,29.62,24.88,6.38,0.0,34.2,0.93,3.17,1.23,3.03,37.5,0.65,145.25,164.5,1.48,27.92,0.0
2021-12-24 12:00:00,2021-12-24 13:00:00,175.75,335.75,0.82,41.18,22.6,23.45,6.0,0.0,36.07,0.43,2.38,1.35,1.18,35.75,0.55,188.0,133.75,0.78,28.15,0.0
2021-12-24 13:00:00,2021-12-24 14:00:00,144.5,284.75,1.32,37.8,21.2,22.62,5.05,0.0,38.03,0.43,1.82,1.62,,34.75,0.83,109.0,109.5,0.7,28.23,0.0
2021-12-24 14:00:00,2021-12-24 15:00:00,128.25,278.5,2.38,45.98,26.38,21.22,3.88,0.0,34.95,0.4,1.8,1.6,,34.75,0.7,143.5,73.75,0.7,28.35,0.0
2021-12-24 15:00:00,2021-12-24 16:00:00,,,,54.9,27.4,39.3,,0.0,24.3,,,,,41.0,0.4,244.0,27.0,,27.8,0.0
2021-12-24 16:00:00,2021-12-24 17:00:00,,495.0,7.58,81.33,49.43,18.15,3.6,0.0,23.15,0.45,2.9,0.95,3.0,45.25,0.17,224.0,15.25,1.45,27.35,0.0
2021-12-24 17:00:00,2021-12-24 18:00:00,196.0,598.25,89.07,87.53,118.93,8.5,7.3,0.0,2.23,2.58,16.93,4.92,15.93,56.5,0.1,209.5,10.0,7.35,26.38,0.0
2021-12-24 18:00:00,2021-12-24 19:00:00,321.0,938.0,64.05,59.85,83.9,15.2,8.68,0.0,2.1,4.07,24.25,7.35,23.35,60.75,0.15,262.25,10.0,10.93,25.95,0.0
2021-12-24 19:00:00,2021-12-24 20:00:00,469.25,951.0,107.03,121.93,151.9,18.77,6.7,0.0,1.42,3.42,19.15,6.3,18.23,64.25,0.28,325.75,10.25,8.75,25.75,0.0
