From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2022-05-13 22:00:00,2022-05-13 23:00:00,36.75,139.5,14.32,38.0,31.85,,1.18,,2.33,0.1,0.4,0.2,0.7,,87.75,1.12,186.5,8.0,,0.2,0.0,26.88
2022-05-13 23:00:00,2022-05-14 00:00:00,33.5,158.5,15.12,36.17,31.58,,1.37,,2.37,0.1,0.4,0.2,0.7,,89.25,1.23,185.75,7.75,,0.2,0.0,25.88
2022-05-14 00:00:00,2022-05-14 01:00:00,40.25,140.5,13.6,38.1,31.32,,2.45,,2.0,0.03,0.33,0.2,0.67,,88.75,1.07,173.25,7.75,,0.15,0.0,25.18
2022-05-14 01:00:00,2022-05-14 02:00:00,31.0,95.0,9.97,37.08,27.82,,2.38,,4.1,0.0,0.3,0.2,0.55,,91.25,1.15,173.25,7.5,,0.1,0.0,24.3
2022-05-14 02:00:00,2022-05-14 03:00:00,33.5,101.25,7.93,35.07,25.1,,2.05,,2.02,0.0,0.22,0.18,0.5,,90.25,1.25,175.75,7.75,,0.1,0.0,24.38
2022-05-14 03:00:00,2022-05-14 04:00:00,27.25,97.75,7.05,34.85,24.27,,1.68,,1.48,0.0,0.2,0.15,0.57,,92.75,1.05,162.0,7.25,,0.1,0.0,24.18
2022-05-14 04:00:00,2022-05-14 05:00:00,28.25,113.0,9.62,36.17,27.1,,2.0,,3.42,0.0,0.2,0.17,0.58,,94.75,1.08,156.25,7.75,,0.1,0.0,24.08
2022-05-14 05:00:00,2022-05-14 06:00:00,29.0,109.0,12.77,32.2,27.5,,2.13,,1.6,0.0,0.23,0.2,0.67,,96.33,1.3,99.0,15.33,,0.17,0.0,24.23
2022-05-14 06:00:00,2022-05-14 07:00:00,,,15.13,27.77,27.07,,3.0,,4.15,0.0,0.3,0.2,0.7,,86.67,1.0,210.33,48.33,,0.2,0.0,22.9
2022-05-14 07:00:00,2022-05-14 08:00:00,,,16.77,32.77,31.08,,3.3,,5.4,0.0,0.3,0.2,0.7,,89.25,1.18,212.0,69.5,,0.2,0.0,23.8
2022-05-14 08:00:00,2022-05-14 09:00:00,16.0,140.0,18.4,44.53,38.63,,3.07,,7.7,0.0,0.3,0.2,0.67,,86.67,1.23,192.33,115.33,,0.17,0.0,24.63
2022-05-14 09:00:00,2022-05-14 10:00:00,,,16.8,37.5,33.6,,1.6,,1.37,0.0,0.3,0.2,0.6,,80.33,0.93,158.33,204.0,,0.1,0.0,28.0
2022-05-14 10:00:00,2022-05-14 11:00:00,,,16.23,40.55,34.75,,1.42,,2.35,0.0,0.3,0.18,0.67,,75.75,1.12,166.25,311.75,,0.1,0.0,31.12
2022-05-14 11:00:00,2022-05-14 12:00:00,21.0,117.5,12.53,44.52,33.88,,0.9,,1.7,0.05,0.3,0.17,0.62,,74.0,1.18,170.75,488.25,,0.1,0.0,32.55
2022-05-14 12:00:00,2022-05-14 13:00:00,24.0,124.0,10.45,48.53,34.28,,1.15,,3.5,0.05,0.3,0.17,0.65,,71.75,1.2,166.0,469.75,,0.17,0.0,33.33
2022-05-14 13:00:00,2022-05-14 14:00:00,,,10.0,36.5,27.5,,,,6.05,,,,,,70.0,1.25,184.0,422.5,,,0.0,34.35
2022-05-14 14:00:00,2022-05-14 15:00:00,,,12.43,38.52,30.6,,0.97,,2.42,0.03,0.33,0.2,0.63,,70.75,1.2,150.75,330.75,,0.17,0.0,34.68
2022-05-14 15:00:00,2022-05-14 16:00:00,,134.0,15.3,38.6,32.95,,0.7,,1.0,0.1,0.4,0.2,0.7,,72.5,1.1,164.5,157.0,,0.2,0.0,34.45
2022-05-14 16:00:00,2022-05-14 17:00:00,,,16.0,42.4,35.57,,0.97,,1.97,0.1,0.37,0.17,0.57,,77.75,1.08,163.25,60.75,,0.1,0.0,33.42
2022-05-14 17:00:00,2022-05-14 18:00:00,25.0,124.75,15.7,42.35,35.27,,0.43,,0.95,0.1,0.4,0.2,0.62,,83.5,1.0,145.75,25.75,,0.1,0.0,31.57
2022-05-14 18:00:00,2022-05-14 19:00:00,,,19.5,31.7,16.35,,,,1.0,,,,,,93.0,1.1,139.0,8.0,,,0.0,28.2
2022-05-14 19:00:00,2022-05-14 20:00:00,,,21.33,32.42,34.58,,1.27,,2.38,0.1,0.4,0.17,0.57,,94.25,0.95,148.0,7.5,,0.07,0.0,27.22
2022-05-14 20:00:00,2022-05-14 21:00:00,38.5,138.0,22.92,35.6,37.58,,1.18,,2.57,0.1,0.5,0.22,0.7,,94.25,0.9,166.0,7.25,,0.2,0.0,26.62
2022-05-14 21:00:00,2022-05-14 22:00:00,55.25,185.0,29.1,35.3,42.45,,1.25,,3.1,0.1,0.5,0.2,0.73,,96.75,0.83,169.75,7.25,,0.2,0.0,26.03
2022-05-14 22:00:00,2022-05-14 23:00:00,52.25,183.25,33.85,34.2,45.75,,0.78,,3.27,0.1,0.5,0.25,0.75,,99.0,0.88,164.0,7.0,,0.2,0.0,25.57
2022-05-14 23:00:00,2022-05-15 00:00:00,53.0,186.5,35.42,32.1,45.88,,1.2,,0.53,0.1,0.43,0.22,0.75,,,0.85,146.25,7.25,,0.2,0.0,25.1
2022-05-15 00:00:00,2022-05-15 01:00:00,50.5,129.75,35.97,31.98,46.25,,2.52,,1.12,0.08,0.38,0.2,0.7,,,1.02,172.0,7.0,,0.12,0.0,24.68
2022-05-15 01:00:00,2022-05-15 02:00:00,39.0,93.0,29.83,31.5,41.03,,2.0,,0.37,0.08,0.3,0.2,0.6,,,0.95,183.5,7.0,,0.1,0.0,25.0
2022-05-15 02:00:00,2022-05-15 03:00:00,29.75,93.5,24.17,31.2,36.27,,1.75,,1.35,0.03,0.3,0.2,0.6,,,1.1,198.0,7.0,,0.1,0.0,24.9
2022-05-15 03:00:00,2022-05-15 04:00:00,27.25,77.25,20.9,32.42,34.25,,1.15,,2.12,0.0,0.2,0.17,0.6,,,1.05,193.75,7.0,,0.1,0.0,25.12
2022-05-15 04:00:00,2022-05-15 05:00:00,37.0,96.25,21.9,34.23,36.0,,1.45,,3.12,0.03,0.25,0.2,0.65,,,1.12,202.75,7.5,,0.12,0.0,25.15
2022-05-15 05:00:00,2022-05-15 06:00:00,42.25,112.25,25.95,32.9,38.62,,1.38,,2.33,0.0,0.3,0.2,0.7,,,1.2,194.75,17.0,,0.2,0.0,25.23
2022-05-15 06:00:00,2022-05-15 07:00:00,48.75,114.0,30.08,32.85,41.93,,1.45,,1.2,0.08,0.3,0.2,0.7,,98.0,1.05,176.75,53.25,,0.2,0.0,26.1
2022-05-15 07:00:00,2022-05-15 08:00:00,51.75,169.0,34.17,31.75,44.7,,1.38,,5.2,0.1,0.3,0.2,0.7,,95.25,0.97,139.25,132.5,,0.2,0.0,27.62
2022-05-15 08:00:00,2022-05-15 09:00:00,50.75,139.75,33.07,32.67,44.3,,1.4,,2.1,0.08,0.3,0.2,0.65,,87.5,1.07,147.75,278.0,,0.15,0.0,31.23
2022-05-15 09:00:00,2022-05-15 10:00:00,50.0,152.0,25.4,33.5,38.5,,1.8,,2.4,0.1,0.3,0.2,0.7,,80.0,1.1,165.0,253.33,,0.2,0.0,34.87
2022-05-15 10:00:00,2022-05-15 11:00:00,,,18.33,35.38,33.7,,1.73,,2.05,0.1,0.3,0.2,0.6,,75.5,,,316.5,,0.1,0.0,36.6
2022-05-15 11:00:00,2022-05-15 12:00:00,47.25,167.0,11.8,40.9,31.38,,1.15,,2.33,0.08,0.3,0.1,0.6,,72.75,,,448.5,,0.1,0.0,37.83
2022-05-15 12:00:00,2022-05-15 13:00:00,45.25,167.75,7.8,38.72,26.93,,1.8,,4.17,0.08,0.3,0.18,0.6,,70.0,,,422.25,,0.17,0.0,39.0
2022-05-15 13:00:00,2022-05-15 14:00:00,48.75,154.75,5.88,39.52,25.8,,1.6,,1.88,0.1,0.3,0.2,0.6,,68.5,,,401.5,,0.2,0.0,39.62
2022-05-15 14:00:00,2022-05-15 15:00:00,44.5,159.25,5.9,41.38,26.82,,1.73,,2.58,0.03,0.3,0.2,0.6,,66.5,,,301.5,,0.2,0.0,39.95
2022-05-15 15:00:00,2022-05-15 16:00:00,46.5,165.5,5.28,43.4,27.43,,1.5,,1.68,0.03,0.3,0.2,0.6,,66.5,,,177.0,,0.15,0.0,39.75
2022-05-15 16:00:00,2022-05-15 17:00:00,48.5,167.5,3.77,44.02,26.47,,1.4,,2.65,0.0,0.3,0.2,0.55,,68.5,,,63.0,,0.1,0.0,38.83
2022-05-15 17:00:00,2022-05-15 18:00:00,47.0,165.0,4.13,43.5,26.5,,0.77,,1.3,0.0,0.3,0.2,0.6,,73.0,,,27.67,,0.1,0.0,37.43
2022-05-15 18:00:00,2022-05-15 19:00:00,,,9.0,45.23,31.37,,2.45,,2.6,0.1,0.3,0.1,0.5,,80.67,0.9,138.33,7.33,,0.1,0.0,34.9
2022-05-15 19:00:00,2022-05-15 20:00:00,,,11.15,46.62,33.88,,2.27,,3.0,0.1,0.47,0.2,0.65,,83.25,1.0,168.25,7.0,,0.1,0.0,33.72
2022-05-15 20:00:00,2022-05-15 21:00:00,67.75,189.25,11.85,41.2,31.57,,2.25,,1.6,0.1,0.5,0.2,0.7,,86.25,1.1,182.25,6.75,,0.2,0.0,32.73
2022-05-15 21:00:00,2022-05-15 22:00:00,65.25,173.5,13.07,39.05,31.38,,2.45,,2.37,0.1,0.43,0.2,0.7,,88.0,1.0,156.75,5.25,,0.12,0.0,32.0
2022-05-15 22:00:00,2022-05-15 23:00:00,70.75,181.5,15.27,35.95,31.52,7.35,2.62,,1.85,0.1,0.4,0.2,0.68,,90.5,0.88,143.75,2.0,,0.15,0.0,30.77
2022-05-15 23:00:00,2022-05-16 00:00:00,97.75,202.5,18.95,31.85,32.38,7.0,2.53,,3.53,0.1,0.35,0.2,0.65,,93.75,0.93,127.5,2.75,,0.12,0.0,29.73
2022-05-16 00:00:00,2022-05-16 01:00:00,65.25,182.5,19.33,28.4,30.8,7.0,2.75,,0.43,0.08,0.3,0.2,0.65,,96.25,0.93,142.5,2.75,,0.2,0.0,28.83
2022-05-16 01:00:00,2022-05-16 02:00:00,53.0,154.5,18.8,25.92,29.07,6.95,2.33,,0.6,0.05,0.3,0.2,0.6,,97.75,0.88,132.5,3.0,,0.12,0.0,28.25
2022-05-16 02:00:00,2022-05-16 03:00:00,45.0,118.25,19.77,24.08,28.88,7.0,2.17,,1.5,0.0,0.25,0.2,0.53,,98.0,0.77,181.75,3.0,,0.12,0.0,27.78
2022-05-16 03:00:00,2022-05-16 04:00:00,45.5,143.25,20.4,23.23,28.93,6.97,2.7,,3.02,0.0,0.23,0.2,0.6,,,0.8,130.75,2.0,,0.12,0.0,27.1
2022-05-16 04:00:00,2022-05-16 05:00:00,44.5,128.5,22.82,20.35,29.38,6.95,3.33,,2.4,0.0,0.3,0.2,0.62,,,0.82,139.5,2.5,,0.15,0.0,26.73
2022-05-16 05:00:00,2022-05-16 06:00:00,48.25,131.75,27.55,19.98,33.02,7.0,3.27,,6.8,0.0,0.3,0.2,0.65,,,0.93,158.75,25.25,,0.17,0.0,27.0
2022-05-16 06:00:00,2022-05-16 07:00:00,58.0,193.0,32.17,21.53,37.6,6.95,2.9,,2.05,0.0,0.3,0.2,0.7,,94.5,1.13,181.33,98.0,,0.2,0.0,28.6
2022-05-16 07:00:00,2022-05-16 08:00:00,,,29.77,24.85,37.45,,2.68,,2.45,0.0,0.3,0.2,0.57,,86.0,1.2,180.0,216.5,,0.1,0.0,30.65
2022-05-16 08:00:00,2022-05-16 09:00:00,31.5,148.75,21.47,28.4,32.57,,1.97,,4.75,0.0,0.3,0.2,0.6,,79.0,1.32,174.0,330.0,,0.1,0.0,32.52
2022-05-16 09:00:00,2022-05-16 10:00:00,37.5,150.75,6.6,37.45,25.3,,2.1,,2.4,0.0,0.25,0.15,0.55,,73.25,1.3,174.0,268.75,,0.1,0.0,35.15
2022-05-16 10:00:00,2022-05-16 11:00:00,36.5,148.25,4.97,44.7,27.85,,1.93,,3.4,0.05,0.28,0.12,0.5,,69.0,1.27,174.75,311.0,,0.12,0.0,37.07
2022-05-16 11:00:00,2022-05-16 12:00:00,40.5,178.5,5.4,46.58,29.12,7.05,2.6,,3.77,0.1,0.32,0.15,0.57,,65.5,1.15,168.75,463.5,,0.1,0.0,38.8
2022-05-16 12:00:00,2022-05-16 13:00:00,50.25,259.5,9.53,51.0,34.85,6.73,2.67,,3.3,0.1,0.43,0.2,0.62,,64.75,1.2,172.0,430.0,,0.1,0.0,39.9
2022-05-16 13:00:00,2022-05-16 14:00:00,51.0,231.0,3.75,45.7,27.4,,2.65,,3.85,0.1,0.35,0.15,0.6,,67.0,1.25,173.5,393.0,,0.1,0.0,39.75
2022-05-16 14:00:00,2022-05-16 15:00:00,,,2.33,34.6,19.85,,1.3,,3.45,0.05,0.3,0.1,0.45,,70.75,,,296.25,,0.1,0.0,38.95
2022-05-16 15:00:00,2022-05-16 16:00:00,,,2.88,40.05,23.62,,1.05,,4.3,0.0,0.3,0.15,0.53,,72.0,,,164.25,,0.1,0.0,38.17
2022-05-16 16:00:00,2022-05-16 17:00:00,44.0,178.0,2.6,51.45,29.5,,0.45,,4.05,0.05,0.3,0.1,0.5,,73.0,,,77.0,,0.1,0.0,37.5
2022-05-16 17:00:00,2022-05-16 18:00:00,,,4.4,55.58,33.15,1.05,1.4,,2.9,0.05,0.25,0.1,0.4,,75.5,1.12,161.0,24.0,,0.0,0.0,35.77
2022-05-16 18:00:00,2022-05-16 19:00:00,,,8.85,52.95,35.35,1.6,1.5,,2.75,0.1,0.3,,0.5,,79.5,1.1,156.0,9.0,,0.1,0.0,33.95
2022-05-16 19:00:00,2022-05-16 20:00:00,,,13.02,48.67,36.5,,1.17,,3.88,0.1,0.37,0.2,0.63,,82.25,1.1,159.75,7.75,,0.1,0.0,32.62
2022-05-16 20:00:00,2022-05-16 21:00:00,48.75,164.25,19.22,43.77,38.92,,0.93,,1.23,0.1,0.4,0.28,0.7,,84.75,1.12,152.0,8.0,,0.2,0.0,31.67
2022-05-16 21:00:00,2022-05-16 22:00:00,54.25,179.0,24.55,42.25,42.42,,0.8,,2.6,0.08,0.4,0.3,0.77,,87.75,1.08,127.0,8.0,,0.2,0.0,30.77
2022-05-16 22:00:00,2022-05-16 23:00:00,50.0,155.5,24.6,40.15,41.35,,0.93,,2.33,0.05,0.3,0.3,0.8,,90.75,1.38,98.0,7.5,,0.2,0.0,29.75
2022-05-16 23:00:00,2022-05-17 00:00:00,39.25,120.5,19.38,41.62,37.88,,0.97,,1.47,0.0,0.3,0.3,0.75,,88.5,1.48,121.5,8.0,,0.2,0.0,29.48
2022-05-17 00:00:00,2022-05-17 01:00:00,27.5,97.5,14.57,43.42,34.98,,1.67,,0.95,0.0,0.22,0.3,0.8,,94.5,1.02,145.5,8.0,,0.22,0.0,27.77
2022-05-17 01:00:00,2022-05-17 02:00:00,26.5,94.75,16.68,42.17,35.95,,1.92,,0.9,0.0,0.22,0.3,0.8,,96.75,0.92,200.25,7.5,,0.3,0.0,27.1
2022-05-17 02:00:00,2022-05-17 03:00:00,29.25,65.5,17.57,41.85,36.55,,1.6,,1.05,0.0,0.25,0.3,0.88,,97.75,0.88,227.75,7.75,,0.3,0.0,25.9
2022-05-17 03:00:00,2022-05-17 04:00:00,30.0,118.75,20.02,40.1,37.6,2.0,2.35,,2.77,0.0,0.3,0.3,0.9,,95.75,1.0,213.75,7.0,,0.3,0.0,24.7
2022-05-17 04:00:00,2022-05-17 05:00:00,32.5,128.25,23.4,37.38,38.9,1.2,1.9,,1.55,0.0,0.3,0.38,0.93,,95.75,0.8,160.25,7.0,,0.3,0.0,24.48
2022-05-17 05:00:00,2022-05-17 06:00:00,39.5,134.75,30.75,38.55,45.5,,2.38,,2.17,0.0,0.3,0.4,1.0,,98.0,0.8,157.0,23.0,,0.3,0.0,24.55
2022-05-17 06:00:00,2022-05-17 07:00:00,42.25,145.25,37.95,39.83,52.05,,2.32,,1.53,0.0,0.4,0.5,1.0,,94.25,0.93,159.5,84.5,,0.35,0.0,25.52
2022-05-17 07:00:00,2022-05-17 08:00:00,45.0,168.5,39.32,46.73,56.82,,2.2,,1.5,0.03,0.43,0.43,0.92,,87.75,1.02,148.0,203.75,,0.3,0.0,28.02
2022-05-17 08:00:00,2022-05-17 09:00:00,46.75,200.25,39.53,48.27,57.83,,2.07,,2.5,0.1,0.5,0.4,0.9,,82.75,1.08,132.0,316.75,,0.35,0.0,30.78
2022-05-17 09:00:00,2022-05-17 10:00:00,34.25,184.0,35.3,46.4,53.35,,1.85,,1.55,0.1,0.5,0.45,0.95,,78.5,1.15,168.5,270.0,,0.38,0.0,33.68
2022-05-17 10:00:00,2022-05-17 11:00:00,36.25,213.75,28.05,49.78,49.25,,1.75,,2.22,0.1,0.5,0.45,0.9,,76.5,1.12,170.0,346.5,,0.32,0.0,35.4
2022-05-17 11:00:00,2022-05-17 12:00:00,39.5,152.75,20.88,49.33,43.2,,1.9,,2.45,0.1,0.6,0.5,1.0,,72.5,1.1,144.75,456.0,,0.4,0.0,37.33
2022-05-17 12:00:00,2022-05-17 13:00:00,44.25,166.75,17.1,55.3,43.33,,1.88,,1.9,0.1,0.6,0.6,1.0,,71.25,1.2,179.25,416.5,,0.43,0.0,38.6
2022-05-17 13:00:00,2022-05-17 14:00:00,42.5,169.25,14.85,59.85,43.9,,1.7,,1.65,0.1,0.6,0.6,1.0,,69.75,1.23,187.75,387.5,,0.5,0.0,39.3
2022-05-17 14:00:00,2022-05-17 15:00:00,44.0,143.25,12.67,64.03,44.35,,1.82,,2.5,0.1,0.6,0.6,1.0,,69.5,1.25,199.0,308.0,,0.5,0.0,39.27
2022-05-17 15:00:00,2022-05-17 16:00:00,42.0,127.0,9.62,66.8,43.38,,1.32,,2.2,0.0,0.6,0.6,0.93,,69.5,1.12,181.25,186.75,,0.4,0.0,39.27
2022-05-17 16:00:00,2022-05-17 17:00:00,48.25,145.75,10.15,67.38,44.05,,1.25,,1.37,0.0,0.6,0.62,1.0,,72.25,1.17,189.5,62.25,,0.45,0.0,37.9
2022-05-17 17:00:00,2022-05-17 18:00:00,46.0,136.0,12.67,64.87,44.8,,1.55,,1.53,0.0,0.6,0.7,1.0,,79.0,1.07,175.0,25.0,,0.4,0.0,35.97
2022-05-17 18:00:00,2022-05-17 19:00:00,,,15.3,64.17,46.6,,2.48,,2.95,0.03,0.62,0.72,1.02,,86.25,1.17,191.25,9.75,,0.53,0.0,33.58
2022-05-17 19:00:00,2022-05-17 20:00:00,50.0,140.0,17.88,56.42,44.55,,2.3,,2.57,0.0,0.7,0.8,1.1,,90.25,1.0,177.75,8.25,,0.62,0.0,31.58
2022-05-17 20:00:00,2022-05-17 21:00:00,51.5,136.5,23.67,57.75,49.92,,2.17,,2.4,0.0,0.7,0.85,1.12,,92.25,1.1,183.5,8.5,,0.67,0.0,29.95
2022-05-17 21:00:00,2022-05-17 22:00:00,57.25,167.0,29.2,58.15,54.65,7.3,2.4,,1.87,0.0,0.7,0.88,1.2,,94.5,1.05,174.0,8.75,,0.7,0.0,28.83
2022-05-17 22:00:00,2022-05-17 23:00:00,61.25,174.25,31.27,55.1,54.72,10.43,2.12,,2.3,0.0,0.67,0.88,1.12,,96.0,1.0,169.0,9.0,,0.62,0.0,27.95
2022-05-17 23:00:00,2022-05-18 00:00:00,64.75,161.0,27.33,48.8,48.2,10.47,2.1,,0.97,0.0,0.6,0.72,1.0,,96.5,1.0,153.75,8.75,,0.5,0.0,27.05
2022-05-18 00:00:00,2022-05-18 01:00:00,43.0,126.25,25.27,45.7,44.83,10.53,2.23,,0.95,0.0,0.6,0.8,1.08,,96.25,1.02,172.5,8.75,,0.6,0.0,26.52
2022-05-18 01:00:00,2022-05-18 02:00:00,39.0,91.25,23.7,42.62,41.9,10.5,2.15,,0.8,0.0,0.6,0.78,1.1,,95.5,1.12,148.5,9.0,,0.6,0.0,26.48
2022-05-18 02:00:00,2022-05-18 03:00:00,38.5,102.0,21.7,40.7,39.3,10.5,2.2,,2.52,0.0,0.6,0.77,1.1,,94.0,1.02,134.0,8.5,,0.58,0.0,26.7
2022-05-18 03:00:00,2022-05-18 04:00:00,33.25,123.75,24.45,37.95,40.02,10.42,2.4,,1.63,0.0,0.6,0.8,1.15,,94.5,1.05,164.5,8.0,,0.6,0.0,26.7
2022-05-18 04:00:00,2022-05-18 05:00:00,33.5,122.0,26.28,42.38,43.9,10.43,2.27,,1.38,0.0,0.6,0.82,1.2,,95.5,1.25,203.5,9.0,,0.67,0.0,26.25
2022-05-18 05:00:00,2022-05-18 06:00:00,28.5,117.75,12.08,39.6,30.85,10.5,2.42,,2.92,0.0,0.5,0.7,1.17,,96.5,1.2,198.75,22.0,,0.55,0.0,25.82
2022-05-18 06:00:00,2022-05-18 07:00:00,36.5,120.75,9.82,36.58,27.45,,1.82,,2.7,0.05,0.2,0.17,0.62,,95.5,1.18,199.75,76.25,,0.17,0.0,26.68
2022-05-18 07:00:00,2022-05-18 08:00:00,49.0,160.5,11.45,41.5,31.4,,0.73,,2.53,0.12,0.23,0.1,0.5,,91.75,0.97,172.0,155.25,,0.23,0.0,28.95
2022-05-18 08:00:00,2022-05-18 09:00:00,71.5,232.75,8.37,40.2,28.2,,,,3.35,0.12,0.27,0.15,0.53,,86.0,1.1,171.25,264.75,,0.3,0.0,31.28
2022-05-18 09:00:00,2022-05-18 10:00:00,53.75,184.5,5.05,32.9,21.6,1.85,1.65,,5.45,0.1,0.22,0.1,0.33,,81.25,1.23,171.25,263.25,,0.08,0.0,33.62
2022-05-18 10:00:00,2022-05-18 11:00:00,52.75,173.25,3.23,33.2,20.3,1.82,1.85,,7.68,0.1,0.28,0.05,0.3,,75.75,1.17,175.25,327.75,,0.0,0.0,36.1
2022-05-18 11:00:00,2022-05-18 12:00:00,56.75,172.5,1.85,31.45,18.23,0.95,2.33,,9.22,0.1,0.25,0.03,0.3,,71.5,1.18,165.0,464.0,,0.0,0.0,37.83
2022-05-18 12:00:00,2022-05-18 13:00:00,58.5,178.25,3.12,42.4,25.08,,2.23,,8.15,0.1,0.3,0.08,0.35,,67.5,1.08,158.5,446.0,,0.05,0.0,40.05
2022-05-18 13:00:00,2022-05-18 14:00:00,58.0,227.75,2.48,45.98,26.45,,1.73,,11.72,0.1,0.38,0.08,0.45,,66.0,1.2,187.25,391.0,,0.1,0.0,40.65
2022-05-18 14:00:00,2022-05-18 15:00:00,60.25,195.5,1.08,39.35,21.8,,1.05,,10.55,0.1,0.3,0.1,0.35,,65.0,1.02,185.75,300.0,,0.1,0.0,41.35
2022-05-18 15:00:00,2022-05-18 16:00:00,52.5,161.25,1.02,40.5,22.38,,0.4,,11.42,0.1,0.8,0.1,0.33,,65.75,0.95,178.0,168.5,,0.05,0.0,41.33
2022-05-18 16:00:00,2022-05-18 17:00:00,51.5,193.0,1.2,42.17,23.38,3.75,0.65,,11.22,0.1,0.45,0.08,0.38,,67.25,1.0,197.75,63.0,,0.03,0.0,40.4
2022-05-18 17:00:00,2022-05-18 18:00:00,,,0.87,51.13,27.87,,2.05,,7.37,0.1,0.4,0.2,0.5,,72.67,0.87,203.0,22.0,,0.3,0.0,38.5
2022-05-18 18:00:00,2022-05-18 19:00:00,,,2.72,53.32,30.55,8.32,4.97,,6.95,0.1,0.45,0.17,0.58,,76.75,0.8,169.75,8.75,,0.1,0.0,37.18
2022-05-18 19:00:00,2022-05-18 20:00:00,85.75,284.25,13.62,58.27,42.12,10.9,5.28,,3.35,0.1,0.5,0.2,0.65,,81.75,0.75,117.25,8.0,,0.1,0.0,35.45
2022-05-18 20:00:00,2022-05-18 21:00:00,103.5,321.0,10.93,53.67,37.42,9.18,5.05,,3.02,0.1,0.5,0.1,0.57,,84.0,0.77,128.75,8.0,,0.1,0.0,34.33
2022-05-18 21:00:00,2022-05-18 22:00:00,102.25,327.25,17.83,56.17,44.38,8.65,4.83,,2.75,0.1,0.43,0.08,0.5,,86.5,0.83,159.75,8.0,,0.1,0.0,33.65
2022-05-18 22:00:00,2022-05-18 23:00:00,100.25,338.75,7.85,56.45,36.42,,2.53,,2.4,0.1,0.3,0.15,0.4,,87.25,1.02,204.75,8.75,,0.25,0.0,33.08
2022-05-18 23:00:00,2022-05-19 00:00:00,90.75,248.25,8.6,55.83,36.63,,1.4,,1.7,0.1,0.3,0.43,,,89.25,0.88,172.25,9.75,,0.4,0.0,32.45
2022-05-19 00:00:00,2022-05-19 01:00:00,95.5,247.5,9.32,54.38,36.55,,2.5,,1.75,0.1,0.3,0.5,0.07,,92.25,0.77,152.5,9.0,,0.4,0.0,31.57
2022-05-19 01:00:00,2022-05-19 02:00:00,93.0,230.5,6.73,44.8,29.3,4.5,3.53,,2.9,0.1,0.08,0.5,0.17,,96.0,0.93,178.0,9.25,,0.2,0.0,30.52
2022-05-19 02:00:00,2022-05-19 03:00:00,108.0,209.25,9.05,31.7,24.17,8.0,6.18,,2.32,0.1,0.28,0.12,0.45,,96.75,0.88,145.25,8.5,,0.25,0.0,29.95
2022-05-19 03:00:00,2022-05-19 04:00:00,119.5,243.5,11.72,29.12,25.02,12.73,6.53,,3.28,0.1,0.2,0.05,0.3,,97.25,0.78,143.25,8.0,,0.05,0.0,29.38
2022-05-19 04:00:00,2022-05-19 05:00:00,115.5,233.5,14.7,26.85,26.23,11.95,6.5,,3.1,0.1,0.2,,0.22,,,0.83,135.0,8.5,,0.0,0.0,28.77
2022-05-19 05:00:00,2022-05-19 06:00:00,106.5,246.0,24.95,30.42,36.5,7.63,5.73,,2.8,0.1,0.2,0.05,0.2,,,0.9,163.0,20.75,,0.08,0.0,28.42
2022-05-19 06:00:00,2022-05-19 07:00:00,105.0,267.75,24.73,36.12,39.33,,3.7,,0.15,0.1,0.3,0.15,0.28,,98.0,0.97,171.75,52.75,,0.28,0.0,28.95
2022-05-19 07:00:00,2022-05-19 08:00:00,99.0,281.5,22.1,43.83,41.23,,2.58,,1.45,0.17,0.17,0.45,,,93.25,1.0,168.25,139.5,,0.5,0.0,30.82
2022-05-19 08:00:00,2022-05-19 09:00:00,125.0,318.25,107.85,37.58,107.72,,2.3,,2.7,0.22,0.0,0.55,0.2,,87.75,1.2,173.5,149.25,,0.17,0.0,32.48
2022-05-19 09:00:00,2022-05-19 10:00:00,70.75,192.5,55.7,21.2,56.53,12.05,4.9,,3.58,0.15,0.15,0.55,0.35,,83.75,1.2,182.25,242.0,,0.28,0.0,34.55
2022-05-19 10:00:00,2022-05-19 11:00:00,68.5,188.0,3.5,31.57,19.62,15.53,6.45,,6.42,0.1,0.3,0.12,0.53,,80.25,1.12,163.75,264.0,,0.05,0.0,35.77
2022-05-19 11:00:00,2022-05-19 12:00:00,74.25,216.75,2.17,33.5,19.58,14.32,6.5,,8.7,0.1,0.3,0.08,0.38,,74.5,1.2,161.75,454.0,,0.08,0.0,37.65
2022-05-19 12:00:00,2022-05-19 13:00:00,54.5,197.0,1.45,35.72,20.15,8.95,6.27,,13.67,0.1,0.3,0.05,0.35,,72.5,1.32,186.5,415.0,,0.05,0.0,38.67
2022-05-19 13:00:00,2022-05-19 14:00:00,50.0,169.25,0.57,35.77,19.52,6.55,5.2,,11.8,0.1,0.25,0.1,0.17,,71.0,1.1,194.0,360.5,,0.08,0.0,40.0
