From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-01-05 12:00:00,2021-01-05 13:00:00,91.25,114.5,1.1,18.9,11.0,39.43,21.15,0.8,80.68,,,,,,47.5,1.02,195.75,685.25,742.5,,25.85,0.0
2021-01-05 13:00:00,2021-01-05 14:00:00,70.75,86.5,1.1,17.27,10.05,37.9,19.4,0.85,83.55,,,,,,44.75,0.9,171.25,674.75,741.5,,26.93,0.0
2021-01-05 14:00:00,2021-01-05 15:00:00,60.5,78.0,1.17,18.57,10.8,36.17,20.07,0.99,60.92,,,,,,43.75,0.75,198.0,641.5,741.0,,27.4,0.0
2021-01-05 15:00:00,2021-01-05 16:00:00,64.5,83.75,1.4,22.12,12.9,35.1,21.93,0.68,66.6,,,,,,48.0,0.75,147.5,546.25,741.0,,26.35,0.0
2021-01-05 16:00:00,2021-01-05 17:00:00,83.75,113.75,1.45,25.32,14.65,32.15,25.55,0.74,69.52,,,,,,55.5,0.73,160.0,244.5,741.0,,24.62,0.0
2021-01-05 17:00:00,2021-01-05 18:00:00,99.75,133.0,1.3,38.23,21.4,33.4,23.27,1.08,61.85,,,,,,68.0,0.4,158.0,20.0,741.0,,21.7,0.0
2021-01-05 18:00:00,2021-01-05 19:00:00,125.75,157.0,1.02,33.27,18.5,36.8,21.83,1.27,54.22,,,,,,77.5,0.33,131.75,11.5,741.0,,19.27,0.0
2021-01-05 19:00:00,2021-01-05 20:00:00,137.5,164.25,1.07,67.8,36.92,37.42,16.85,1.73,27.45,,,,,,85.0,0.3,49.0,11.5,742.0,,17.27,0.0
2021-01-05 20:00:00,2021-01-05 21:00:00,157.75,193.5,1.45,59.8,33.0,41.45,15.4,1.51,24.5,,,,,,90.0,0.3,49.0,12.25,742.0,,16.03,0.0
2021-01-05 21:00:00,2021-01-05 22:00:00,176.0,204.75,1.18,41.2,22.85,40.23,16.15,1.17,31.97,,,,,,90.75,0.32,138.25,10.75,743.0,,16.4,0.0
2021-01-05 22:00:00,2021-01-05 23:00:00,140.25,166.0,1.05,22.3,12.73,38.02,20.57,1.03,44.35,,,,,,84.0,0.4,189.5,11.5,743.0,,17.3,0.0
2021-01-05 23:00:00,2021-01-06 00:00:00,129.25,147.25,0.7,21.12,11.83,36.55,17.2,0.7,43.42,,,,,,82.75,0.38,262.5,12.0,743.0,,16.73,0.0
2021-01-06 00:00:00,2021-01-06 01:00:00,118.75,135.25,0.7,19.67,11.05,34.8,16.03,0.88,44.85,,,,,,84.25,0.55,201.5,11.75,742.0,,16.45,0.0
2021-01-06 01:00:00,2021-01-06 02:00:00,111.75,133.0,0.9,19.9,11.3,33.25,19.03,0.9,44.47,,,,,,82.25,0.33,198.5,11.5,742.25,,16.55,0.0
2021-01-06 02:00:00,2021-01-06 03:00:00,114.0,136.0,0.53,18.77,10.4,33.85,17.22,0.97,38.78,,,,,,88.0,0.32,204.0,11.5,742.0,,15.45,0.0
2021-01-06 03:00:00,2021-01-06 04:00:00,120.75,141.0,0.7,19.98,11.18,33.3,17.18,0.96,36.45,,,,,,86.0,0.43,169.5,12.5,741.0,,15.82,0.0
2021-01-06 04:00:00,2021-01-06 05:00:00,112.5,131.0,0.6,21.18,11.72,31.25,26.08,1.02,28.62,,,,,,88.0,0.3,121.75,9.75,741.0,,15.35,0.0
2021-01-06 05:00:00,2021-01-06 06:00:00,107.75,123.25,0.72,19.92,11.17,30.73,32.97,1.16,26.22,,,,,,88.75,0.32,131.5,9.5,741.5,,15.15,0.0
2021-01-06 06:00:00,2021-01-06 07:00:00,107.75,119.75,0.8,22.9,12.8,30.17,28.32,1.16,19.25,,,,,,89.75,0.33,121.75,11.0,742.0,,14.7,0.0
2021-01-06 07:00:00,2021-01-06 08:00:00,114.5,131.0,0.92,24.65,13.88,32.62,25.7,0.69,16.73,,,,,,92.0,0.33,189.0,40.5,742.5,,14.7,0.0
2021-01-06 08:00:00,2021-01-06 09:00:00,128.5,148.25,1.33,21.7,12.6,31.8,25.8,0.69,14.63,,,,,,88.0,0.3,58.75,266.0,743.25,,17.25,0.0
2021-01-06 09:00:00,2021-01-06 10:00:00,136.75,160.75,4.35,42.8,26.3,36.8,27.7,0.97,24.1,,,,,,74.75,0.42,224.25,488.25,744.0,,20.6,0.0
2021-01-06 10:00:00,2021-01-06 11:00:00,158.0,211.25,3.67,41.9,25.27,39.02,31.3,0.82,36.17,,,,,,64.5,0.53,159.5,656.0,743.75,,23.27,0.0
2021-01-06 11:00:00,2021-01-06 12:00:00,160.5,226.25,3.13,38.77,23.17,42.73,31.1,0.85,49.42,,,,,,62.25,0.95,216.25,679.0,742.75,,23.8,0.0
2021-01-06 12:00:00,2021-01-06 13:00:00,153.25,207.75,1.8,30.7,17.8,42.7,31.57,0.7,65.22,,,,,,57.5,0.88,198.75,684.0,741.5,,25.45,0.0
2021-01-06 13:00:00,2021-01-06 14:00:00,132.25,179.0,1.45,27.15,15.62,40.05,32.35,0.65,,,,,,,56.5,1.0,206.75,584.0,740.75,,25.55,0.0
2021-01-06 14:00:00,2021-01-06 15:00:00,120.25,160.0,1.02,28.68,16.1,40.55,31.7,0.72,70.03,,,,,,63.0,0.8,205.5,529.0,740.0,,24.38,0.0
2021-01-06 15:00:00,2021-01-06 16:00:00,119.0,167.25,1.58,28.25,16.3,40.2,29.12,0.91,73.05,,,,,,62.25,0.9,212.5,503.75,739.25,,24.42,0.0
2021-01-06 16:00:00,2021-01-06 17:00:00,123.0,171.0,1.25,29.75,16.83,39.05,29.57,1.0,69.5,,,,,,66.25,0.6,232.25,228.0,740.0,,23.35,0.0
2021-01-06 17:00:00,2021-01-06 18:00:00,128.25,176.0,1.75,48.42,27.2,38.35,27.93,1.25,50.25,,,,,,74.75,0.38,277.75,19.25,740.25,,21.07,0.0
2021-01-06 18:00:00,2021-01-06 19:00:00,142.75,194.25,1.38,54.2,29.98,42.73,27.67,0.98,37.0,,,,,,82.0,0.8,278.25,10.0,741.0,,20.4,0.0
2021-01-06 19:00:00,2021-01-06 20:00:00,170.25,206.75,1.12,39.67,22.0,46.72,21.05,0.84,43.52,,,,,,84.5,1.27,265.5,12.5,742.0,,19.68,0.0
2021-01-06 20:00:00,2021-01-06 21:00:00,182.0,210.67,1.03,31.82,17.77,46.7,20.6,0.75,40.62,,,,,,87.25,1.38,249.0,12.0,743.0,,18.55,0.0
2021-01-06 21:00:00,2021-01-06 22:00:00,186.0,211.75,1.35,32.1,18.17,48.78,23.12,0.91,31.12,,,,,,89.0,1.15,277.25,10.0,743.0,,17.73,0.0
2021-01-06 22:00:00,2021-01-06 23:00:00,214.5,251.5,1.77,37.38,21.32,52.05,24.32,1.04,19.5,,,,,,89.75,1.22,261.75,11.5,743.0,,17.27,0.0
2021-01-06 23:00:00,2021-01-07 00:00:00,226.5,271.75,1.35,32.38,18.33,52.68,20.47,1.12,20.38,,,,,,91.25,0.8,257.0,10.5,743.0,,16.47,0.0
2021-01-07 00:00:00,2021-01-07 01:00:00,192.5,235.5,1.42,30.75,17.5,49.9,12.85,0.98,21.18,,,,,,91.5,1.4,289.5,10.5,743.0,,16.17,0.0
2021-01-07 01:00:00,2021-01-07 02:00:00,184.5,226.5,0.98,31.77,17.68,49.6,12.55,0.69,22.85,,,,,,90.5,1.38,282.25,11.25,742.75,,16.17,0.0
2021-01-07 02:00:00,2021-01-07 03:00:00,181.0,218.0,0.85,29.23,16.2,49.2,12.43,0.41,23.22,,,,,,90.75,1.2,248.75,11.75,742.0,,15.95,0.0
2021-01-07 03:00:00,2021-01-07 04:00:00,165.75,195.0,1.23,21.55,12.47,45.97,11.6,0.4,30.05,,,,,,92.0,1.45,291.0,10.25,741.75,,15.5,0.0
2021-01-07 04:00:00,2021-01-07 05:00:00,134.75,159.25,1.02,18.77,10.8,43.75,10.82,0.42,31.32,,,,,,92.25,1.0,220.25,10.25,741.25,,15.23,0.0
2021-01-07 05:00:00,2021-01-07 06:00:00,117.5,143.0,0.68,20.2,11.27,39.42,14.45,0.39,23.55,,,,,,93.5,0.93,240.25,11.5,742.0,,14.62,0.0
2021-01-07 06:00:00,2021-01-07 07:00:00,88.25,111.25,1.12,20.0,11.55,36.7,16.1,0.49,22.05,,,,,,94.0,1.45,274.5,12.0,742.5,,14.17,0.0
2021-01-07 07:00:00,2021-01-07 08:00:00,66.75,87.25,0.95,19.55,11.2,36.6,15.8,0.75,23.97,,,,,,94.0,0.83,235.0,10.75,743.25,,14.2,0.0
2021-01-07 08:00:00,2021-01-07 09:00:00,67.0,94.25,1.27,21.35,12.38,37.45,9.57,0.77,24.67,,,,,,94.25,0.5,212.5,32.5,744.0,,14.7,0.0
2021-01-07 09:00:00,2021-01-07 10:00:00,83.5,127.5,2.27,23.38,14.28,40.0,10.8,0.7,21.5,,,,,,93.75,0.65,206.75,212.5,745.0,,15.35,0.0
2021-01-07 10:00:00,2021-01-07 11:00:00,103.5,144.0,1.55,21.98,12.97,41.08,9.9,0.49,36.05,,,,,,87.0,0.6,225.75,260.5,744.5,,16.65,0.0
2021-01-07 11:00:00,2021-01-07 12:00:00,126.25,149.5,0.63,21.13,11.77,42.47,7.7,0.57,38.5,,,,,,85.0,0.8,215.75,295.0,743.75,,17.02,0.0
2021-01-07 12:00:00,2021-01-07 13:00:00,135.5,166.0,0.15,22.7,12.2,41.5,12.03,0.64,44.62,,,,,,83.75,1.2,275.25,346.5,742.75,,17.4,0.0
2021-01-07 13:00:00,2021-01-07 14:00:00,135.25,168.75,1.18,23.73,13.6,41.38,15.03,0.67,42.55,,,,,,83.25,0.88,258.75,287.5,742.0,,17.65,0.0
2021-01-07 14:00:00,2021-01-07 15:00:00,142.5,179.75,1.52,27.35,15.8,44.23,14.2,0.78,40.7,,,,,,83.5,1.05,271.75,188.25,741.0,,17.57,0.0
2021-01-07 15:00:00,2021-01-07 16:00:00,154.75,190.75,1.3,28.38,16.12,46.5,12.77,0.93,37.35,,,,,,84.0,0.75,262.25,108.0,741.0,,17.5,0.0
2021-01-07 16:00:00,2021-01-07 17:00:00,160.5,198.5,1.27,29.0,16.45,45.77,11.25,0.95,43.77,,,,,,84.5,0.48,229.25,19.75,741.0,,17.3,0.0
2021-01-07 17:00:00,2021-01-07 18:00:00,164.0,200.25,1.27,31.88,18.02,44.72,10.1,1.04,42.6,,,,,,85.0,0.4,198.5,11.75,741.0,,17.0,0.0
2021-01-07 18:00:00,2021-01-07 19:00:00,171.25,210.75,1.27,33.15,18.7,43.8,10.52,1.19,41.05,,,,,,86.5,0.45,154.0,11.75,741.25,,16.73,0.0
2021-01-07 19:00:00,2021-01-07 20:00:00,172.0,210.25,1.07,28.62,16.12,43.02,10.35,1.19,44.65,,,,,,86.75,0.43,170.25,12.5,742.0,,16.42,0.0
2021-01-07 20:00:00,2021-01-07 21:00:00,156.75,193.25,0.78,23.75,13.25,40.38,12.9,1.21,56.3,,,,,,87.75,0.38,240.25,12.5,742.0,,16.2,0.0
2021-01-07 21:00:00,2021-01-07 22:00:00,138.25,168.25,0.97,19.68,11.23,39.0,13.85,1.24,59.55,,,,,,88.0,0.33,164.25,11.0,742.0,,16.12,0.0
2021-01-07 22:00:00,2021-01-07 23:00:00,139.0,173.75,0.9,20.75,11.77,38.6,16.35,1.33,58.23,,,,,,88.0,0.4,244.75,11.25,742.0,,15.97,0.0
2021-01-07 23:00:00,2021-01-08 00:00:00,139.5,179.75,0.57,20.25,11.27,39.35,16.83,0.67,55.98,,,,,,89.0,0.35,216.25,10.75,741.25,,15.85,0.0
2021-01-08 00:00:00,2021-01-08 01:00:00,139.5,178.0,0.57,18.2,10.12,39.67,15.92,0.63,58.15,,,,,,89.0,0.3,262.0,11.75,741.0,,15.8,0.0
2021-01-08 01:00:00,2021-01-08 02:00:00,133.0,162.75,0.45,16.15,8.95,37.22,17.23,0.63,61.5,,,,,,89.0,0.33,100.25,10.75,741.0,,15.7,0.0
2021-01-08 02:00:00,2021-01-08 03:00:00,123.5,150.75,0.6,15.97,9.0,36.97,17.95,0.78,57.62,,,,,,89.0,0.32,159.5,10.25,740.25,,15.58,0.0
2021-01-08 03:00:00,2021-01-08 04:00:00,115.0,143.75,0.68,16.52,9.35,35.6,17.47,0.85,62.95,,,,,,87.5,0.33,153.25,11.25,740.25,,15.7,0.0
2021-01-08 04:00:00,2021-01-08 05:00:00,120.25,143.5,0.7,17.05,9.65,34.85,20.68,0.78,62.15,,,,,,87.25,0.3,169.75,12.0,741.0,,15.7,0.0
2021-01-08 05:00:00,2021-01-08 06:00:00,117.25,144.75,0.85,18.6,10.6,33.0,22.68,0.86,58.08,,,,,,87.75,0.35,97.25,10.75,741.0,,15.47,0.0
2021-01-08 06:00:00,2021-01-08 07:00:00,115.5,144.5,0.6,19.05,10.62,33.3,23.3,0.88,61.32,,,,,,87.25,0.32,98.0,10.75,741.0,,15.3,0.0
2021-01-08 07:00:00,2021-01-08 08:00:00,118.25,150.0,0.75,23.7,13.22,35.98,21.02,0.64,41.07,,,,,,89.25,0.38,149.5,11.75,742.25,,14.88,0.0
2021-01-08 08:00:00,2021-01-08 09:00:00,122.5,159.75,1.07,22.62,12.93,34.98,16.68,0.61,41.67,,,,,,89.75,0.43,117.25,59.75,743.0,,15.1,0.0
2021-01-08 09:00:00,2021-01-08 10:00:00,124.5,155.5,1.68,24.05,14.15,36.38,19.1,0.53,37.35,,,,,,86.5,0.5,131.75,282.25,743.5,,16.15,0.0
2021-01-08 10:00:00,2021-01-08 11:00:00,124.25,157.0,1.25,19.15,11.2,35.05,19.1,0.31,53.25,,,,,,80.25,0.78,156.0,552.5,743.75,,17.8,0.0
2021-01-08 11:00:00,2021-01-08 12:00:00,119.75,140.25,0.93,17.07,9.8,35.6,13.35,0.33,65.03,,,,,,73.75,0.7,181.75,544.75,743.0,,19.15,0.0
2021-01-08 12:00:00,2021-01-08 13:00:00,124.5,147.5,1.35,23.0,13.3,37.37,18.77,0.45,51.15,,,,,,80.75,0.68,159.5,259.5,742.25,,17.8,0.0
2021-01-08 13:00:00,2021-01-08 14:00:00,132.75,159.5,1.78,26.02,15.3,35.23,19.43,0.58,44.98,,,,,,83.5,0.47,192.75,332.75,741.0,,17.73,0.0
2021-01-08 14:00:00,2021-01-08 15:00:00,134.25,165.25,2.3,27.12,16.3,36.65,19.57,0.64,48.88,,,,,,75.75,0.6,153.0,592.25,740.75,,19.62,0.0
2021-01-08 15:00:00,2021-01-08 16:00:00,132.0,167.75,2.35,25.65,15.55,36.55,19.85,0.81,43.8,,,,,,75.5,0.65,119.0,453.25,740.0,,19.62,0.0
2021-01-08 16:00:00,2021-01-08 17:00:00,133.0,165.25,1.45,25.43,14.73,37.8,18.48,0.93,49.07,,,,,,81.5,0.6,102.25,133.0,740.0,,17.62,0.0
2021-01-08 17:00:00,2021-01-08 18:00:00,137.25,169.75,1.82,27.47,16.08,37.17,17.58,1.02,42.8,,,,,,84.75,0.38,118.0,9.25,741.0,,16.42,0.0
2021-01-08 18:00:00,2021-01-08 19:00:00,144.75,176.0,1.8,31.77,18.38,38.75,17.9,1.08,37.85,,,,,,86.5,0.4,110.5,12.25,741.0,,15.72,0.0
2021-01-08 19:00:00,2021-01-08 20:00:00,161.0,195.5,1.0,38.02,21.05,39.92,18.45,1.3,30.3,,,,,,88.5,0.33,117.75,11.25,742.0,,15.07,0.0
2021-01-08 20:00:00,2021-01-08 21:00:00,174.75,217.5,1.55,40.95,23.05,40.88,21.7,1.44,24.43,,,,,,90.75,0.3,161.25,10.0,742.25,,14.38,0.0
2021-01-08 21:00:00,2021-01-08 22:00:00,171.5,219.5,2.08,45.62,25.95,40.25,24.3,1.34,17.45,,,,,,91.0,0.4,166.0,11.5,743.0,,14.4,0.0
2021-01-08 22:00:00,2021-01-08 23:00:00,171.25,225.5,2.25,44.5,25.48,40.35,24.5,1.2,13.72,,,,,,91.5,0.3,260.75,10.75,743.0,,13.88,0.0
2021-01-08 23:00:00,2021-01-09 00:00:00,159.75,205.0,2.52,40.15,23.38,39.92,25.73,0.97,12.25,,,,,,93.0,0.3,253.75,11.25,742.5,,13.25,0.0
2021-01-09 00:00:00,2021-01-09 01:00:00,136.0,178.75,2.18,34.7,20.2,38.77,18.4,0.8,11.07,,,,,,93.75,0.3,167.75,11.75,742.0,,12.68,0.0
2021-01-09 01:00:00,2021-01-09 02:00:00,119.5,164.25,2.07,31.17,18.3,37.05,18.6,0.75,12.12,,,,,,94.0,0.3,216.0,11.5,742.0,,12.5,0.0
2021-01-09 02:00:00,2021-01-09 03:00:00,111.75,165.0,3.72,32.3,20.22,36.95,17.32,0.86,11.72,,,,,,94.75,0.35,225.75,11.5,742.0,,12.6,0.0
2021-01-09 03:00:00,2021-01-09 04:00:00,96.25,148.25,2.15,32.1,18.8,33.73,17.02,0.83,12.18,,,,,,94.25,0.5,244.25,8.75,742.0,,12.78,0.0
2021-01-09 04:00:00,2021-01-09 05:00:00,76.5,119.5,1.75,31.45,18.15,30.85,21.4,0.94,11.53,,,,,,94.0,0.3,154.75,10.75,741.0,,12.55,0.0
2021-01-09 05:00:00,2021-01-09 06:00:00,74.25,112.5,4.9,32.55,21.33,31.35,22.75,1.02,10.53,,,,,,95.0,0.72,272.75,10.5,742.0,,12.6,0.0
2021-01-09 06:00:00,2021-01-09 07:00:00,89.0,140.25,6.7,32.45,22.68,33.05,23.22,1.04,13.07,,,,,,95.0,0.45,209.25,11.0,742.5,,12.62,0.0
2021-01-09 07:00:00,2021-01-09 08:00:00,88.5,149.0,2.72,32.3,19.4,37.28,23.65,0.86,12.6,,,,,,95.0,0.47,206.5,14.75,743.0,,12.82,0.0
2021-01-09 08:00:00,2021-01-09 09:00:00,99.5,191.25,3.85,31.3,19.8,41.8,17.75,0.85,14.2,,,,,,94.5,0.57,291.5,76.25,744.25,,13.32,0.0
2021-01-09 09:00:00,2021-01-09 10:00:00,126.0,227.75,4.85,32.08,21.02,45.3,19.8,0.85,11.9,,,,,,90.0,0.73,281.0,312.5,745.0,,14.43,0.0
2021-01-09 10:00:00,2021-01-09 11:00:00,181.5,252.5,4.5,30.1,19.68,44.67,20.6,0.85,19.45,,,,,,82.5,0.4,225.5,465.0,744.75,,16.07,0.0
2021-01-09 11:00:00,2021-01-09 12:00:00,209.5,257.0,4.77,35.33,22.67,52.4,16.5,0.94,32.55,,,,,,74.75,0.47,176.25,604.0,744.0,,17.82,0.0
2021-01-09 12:00:00,2021-01-09 13:00:00,225.5,284.75,2.4,39.65,23.05,53.2,21.9,1.05,57.62,,,,,,68.0,0.6,196.0,682.25,742.5,,19.62,0.0
2021-01-09 13:00:00,2021-01-09 14:00:00,220.0,283.75,2.5,36.67,21.52,53.12,23.33,1.27,78.85,,,,,,63.25,0.67,144.25,676.0,741.5,,21.1,0.0
2021-01-09 14:00:00,2021-01-09 15:00:00,207.5,272.75,2.17,34.27,20.0,53.58,24.5,1.47,88.27,,,,,,63.75,0.72,182.75,626.0,740.75,,21.5,0.0
2021-01-09 15:00:00,2021-01-09 16:00:00,208.75,271.75,1.73,31.77,18.32,54.65,23.25,1.04,85.67,,,,,,69.5,0.93,213.0,460.0,740.0,,20.4,0.0
2021-01-09 16:00:00,2021-01-09 17:00:00,215.0,275.75,1.45,32.08,18.23,52.7,23.48,1.1,82.8,,,,,,72.25,0.77,246.5,135.5,740.5,,19.38,0.0
2021-01-09 17:00:00,2021-01-09 18:00:00,205.5,260.0,1.18,37.33,20.8,51.85,22.58,1.2,79.48,,,,,,77.5,0.53,271.5,14.25,741.0,,18.22,0.0
2021-01-09 18:00:00,2021-01-09 19:00:00,199.5,253.25,1.05,55.15,30.18,53.08,21.85,1.39,54.98,,,,,,81.0,0.6,294.25,11.0,741.5,,17.5,0.0
2021-01-09 19:00:00,2021-01-09 20:00:00,218.75,267.75,1.75,66.8,36.95,52.12,22.02,1.6,29.58,,,,,,84.25,0.33,230.0,9.5,742.0,,16.6,0.0
2021-01-09 20:00:00,2021-01-09 21:00:00,237.0,293.0,19.12,79.0,57.6,53.43,23.48,2.0,12.45,,,,,,87.0,0.3,180.75,12.0,742.75,,16.1,0.0
2021-01-09 21:00:00,2021-01-09 22:00:00,236.25,297.5,9.52,75.2,47.75,52.42,25.77,1.92,14.32,,,,,,88.0,0.33,275.5,11.5,743.0,,15.75,0.0
2021-01-09 22:00:00,2021-01-09 23:00:00,215.25,276.75,4.88,63.02,37.48,49.58,28.38,1.62,22.27,,,,,,86.25,0.32,230.75,11.75,743.0,,16.18,0.0
2021-01-09 23:00:00,2021-01-10 00:00:00,179.75,218.75,0.88,36.2,19.95,45.95,28.73,0.82,41.1,,,,,,85.5,0.33,265.25,11.5,742.75,,15.8,0.0
2021-01-10 00:00:00,2021-01-10 01:00:00,157.5,190.25,1.02,30.75,17.18,46.55,16.47,0.76,34.5,,,,,,89.0,0.3,255.0,13.0,743.0,,14.75,0.0
2021-01-10 01:00:00,2021-01-10 02:00:00,144.0,185.25,1.2,30.08,16.98,44.17,13.67,0.77,31.42,,,,,,91.0,0.38,286.0,11.5,743.0,,13.97,0.0
2021-01-10 02:00:00,2021-01-10 03:00:00,133.75,171.0,0.88,21.95,12.38,43.03,12.3,0.64,41.25,,,,,,87.0,0.42,214.5,11.0,742.25,,14.4,0.0
2021-01-10 03:00:00,2021-01-10 04:00:00,131.0,155.25,0.65,22.45,12.47,41.45,13.9,0.61,39.42,,,,,,86.5,0.95,300.0,10.5,742.0,,14.38,0.0
2021-01-10 04:00:00,2021-01-10 05:00:00,133.25,160.75,0.95,20.28,11.53,40.08,22.88,0.64,47.6,,,,,,81.5,1.02,285.75,12.5,742.0,,15.08,0.0
2021-01-10 05:00:00,2021-01-10 06:00:00,134.75,160.5,0.8,22.32,12.53,39.83,22.65,0.71,45.92,,,,,,81.25,1.17,266.0,10.25,742.0,,14.9,0.0
2021-01-10 06:00:00,2021-01-10 07:00:00,147.5,174.25,0.72,23.0,12.8,41.7,23.15,0.75,43.7,,,,,,82.0,1.07,262.25,12.5,743.0,,14.68,0.0
2021-01-10 07:00:00,2021-01-10 08:00:00,153.5,186.5,0.95,24.3,13.7,42.83,22.28,0.7,44.58,,,,,,82.25,1.38,254.0,23.75,743.25,,14.18,0.0
2021-01-10 08:00:00,2021-01-10 09:00:00,162.0,194.75,2.0,26.67,15.85,46.88,20.75,0.47,40.5,,,,,,81.25,1.42,262.5,312.75,744.25,,14.03,0.0
2021-01-10 09:00:00,2021-01-10 10:00:00,161.75,188.75,2.57,26.1,16.0,43.92,23.73,0.41,59.55,,,,,,63.0,1.27,244.5,642.5,745.0,,15.88,0.0
2021-01-10 10:00:00,2021-01-10 11:00:00,118.0,154.75,2.6,24.77,15.25,38.88,22.7,0.3,69.83,,,,,,53.0,1.43,243.0,710.25,745.0,,17.73,0.0
2021-01-10 11:00:00,2021-01-10 12:00:00,92.5,123.75,2.27,24.23,14.77,35.9,15.25,0.28,83.8,,,,,,49.5,1.6,244.5,722.5,744.75,,19.02,0.0
2021-01-10 12:00:00,2021-01-10 13:00:00,87.0,123.75,2.05,29.1,17.15,37.47,18.27,0.33,98.45,,,,,,52.5,1.7,259.0,721.25,743.75,,20.0,0.0
2021-01-10 13:00:00,2021-01-10 14:00:00,109.75,152.25,1.77,27.05,15.83,36.9,22.3,0.35,109.93,,,,,,53.5,1.48,254.25,707.0,742.5,,20.75,0.0
2021-01-10 14:00:00,2021-01-10 15:00:00,103.75,147.25,1.52,24.93,14.47,37.05,20.48,0.37,113.2,,,,,,53.75,1.08,199.5,659.0,742.0,,21.6,0.0
2021-01-10 15:00:00,2021-01-10 16:00:00,98.5,138.75,1.43,24.02,13.92,37.25,18.27,0.74,108.85,,,,,,58.25,1.05,234.0,603.75,741.0,,21.15,0.0
2021-01-10 16:00:00,2021-01-10 17:00:00,104.5,141.25,1.12,24.9,14.2,38.23,17.35,0.78,102.03,,,,,,62.5,0.93,250.25,256.5,741.0,,20.12,0.0
2021-01-10 17:00:00,2021-01-10 18:00:00,109.75,152.75,0.85,29.7,16.5,38.27,15.35,0.89,80.78,,,,,,73.0,0.35,103.25,23.25,741.0,,17.67,0.0
2021-01-10 18:00:00,2021-01-10 19:00:00,120.5,166.25,0.6,43.67,23.73,40.35,13.97,1.19,45.08,,,,,,84.5,0.3,154.0,10.0,741.75,,14.6,0.0
2021-01-10 19:00:00,2021-01-10 20:00:00,148.25,197.25,22.33,66.78,53.65,40.4,14.4,1.75,13.88,,,,,,90.0,0.3,154.0,10.75,742.0,,13.65,0.0
2021-01-10 20:00:00,2021-01-10 21:00:00,158.75,225.5,65.25,75.53,93.22,43.62,15.35,2.27,11.35,,,,,,92.0,0.3,142.25,11.0,743.0,,13.28,0.0
2021-01-10 21:00:00,2021-01-10 22:00:00,160.0,239.5,5.07,56.05,33.9,39.83,18.82,1.18,25.18,,,,,,90.0,0.47,202.75,12.5,743.0,,13.75,0.0
2021-01-10 22:00:00,2021-01-10 23:00:00,129.75,189.0,1.15,33.5,18.75,36.9,19.65,0.83,52.85,,,,,,81.25,1.55,287.75,12.0,743.0,,14.25,0.0
2021-01-10 23:00:00,2021-01-11 00:00:00,130.0,167.0,0.98,26.48,14.9,36.6,19.4,0.79,54.72,,,,,,76.0,1.4,260.0,13.5,743.0,,13.43,0.0
2021-01-11 00:00:00,2021-01-11 01:00:00,131.25,160.75,1.25,25.67,14.65,36.7,19.05,0.7,49.22,,,,,,75.0,1.25,221.75,13.0,743.0,,12.32,0.0
2021-01-11 01:00:00,2021-01-11 02:00:00,121.25,146.5,1.05,23.52,13.35,33.92,20.95,0.73,50.47,,,,,,75.0,1.47,238.0,13.0,743.0,,11.0,0.0
2021-01-11 02:00:00,2021-01-11 03:00:00,113.5,139.75,0.88,23.08,12.97,36.05,19.45,0.69,54.1,,,,,,79.25,1.12,214.25,11.5,743.0,,10.43,0.0
2021-01-11 03:00:00,2021-01-11 04:00:00,138.25,166.25,1.07,25.55,14.45,38.27,20.85,0.64,55.45,,,,,,77.5,1.75,271.5,12.75,743.0,,10.75,0.0
2021-01-11 04:00:00,2021-01-11 05:00:00,152.0,182.0,0.68,27.57,15.2,37.15,26.7,0.62,54.1,,,,,,77.5,1.27,272.5,10.25,743.0,,10.52,0.0
2021-01-11 05:00:00,2021-01-11 06:00:00,145.75,174.5,0.72,30.48,16.8,36.75,32.5,0.67,45.78,,,,,,79.25,1.27,284.5,10.75,743.0,,10.25,0.0
2021-01-11 06:00:00,2021-01-11 07:00:00,141.5,173.5,1.08,29.18,16.42,36.48,31.3,0.72,44.02,,,,,,81.75,0.43,255.0,11.75,743.25,,9.8,0.0
2021-01-11 07:00:00,2021-01-11 08:00:00,130.75,156.75,1.5,29.5,16.9,36.02,29.8,1.66,47.0,,,,,,80.5,0.65,283.25,29.75,744.5,,10.38,0.0
2021-01-11 08:00:00,2021-01-11 09:00:00,126.0,152.25,1.68,28.0,16.3,36.15,27.25,1.87,60.4,,,,,,75.0,0.98,288.75,341.25,745.25,,11.43,0.0
2021-01-11 09:00:00,2021-01-11 10:00:00,106.5,134.0,1.42,23.47,13.7,33.55,24.82,1.71,81.8,,,,,,61.0,1.55,276.75,673.0,746.0,,13.68,0.0
2021-01-11 10:00:00,2021-01-11 11:00:00,77.75,106.0,1.05,21.6,12.3,28.57,23.87,1.67,91.97,,,,,,50.0,1.7,269.0,738.25,746.0,,15.85,0.0
