From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2021-05-14 08:00:00,2021-05-14 09:00:00,46.62,68.63,20.16,31.7,51.86,1.68,6.25,0.0,,,,
2021-05-14 09:00:00,2021-05-14 10:00:00,47.63,70.19,19.16,30.21,49.38,1.58,9.0,0.0,,,,
2021-05-14 10:00:00,2021-05-14 11:00:00,42.2,61.61,17.85,28.25,46.1,1.46,9.75,0.0,,,,
2021-05-14 11:00:00,2021-05-14 12:00:00,33.3,47.84,18.45,29.15,47.61,1.52,12.25,0.0,,,,
2021-05-14 12:00:00,2021-05-14 13:00:00,32.65,46.02,18.86,29.76,48.29,1.56,14.33,0.0,,,,
2021-05-14 13:00:00,2021-05-14 14:00:00,34.66,49.95,17.87,28.28,46.15,1.46,14.25,0.0,,,,
2021-05-14 14:00:00,2021-05-14 15:00:00,32.61,46.77,18.16,28.72,46.88,1.49,13.75,0.0,,,,
2021-05-14 15:00:00,2021-05-14 16:00:00,31.3,44.72,18.13,28.24,46.76,1.49,14.0,0.0,,,,
2021-05-14 16:00:00,2021-05-14 17:00:00,67.46,100.81,22.95,35.9,58.85,2.0,6.33,0.0,,,,
2021-05-14 17:00:00,2021-05-14 18:00:00,71.02,106.73,19.01,29.99,49.0,1.56,10.5,0.0,,,,
2021-05-14 18:00:00,2021-05-14 19:00:00,54.67,81.21,17.51,27.74,45.25,1.42,12.0,0.0,,,,
2021-05-14 19:00:00,2021-05-14 20:00:00,53.17,78.78,17.76,28.11,45.85,1.47,11.75,0.0,,,,
2021-05-14 20:00:00,2021-05-14 21:00:00,44.24,65.42,17.42,27.59,45.01,1.47,10.75,0.0,,,,
2021-05-14 21:00:00,2021-05-14 22:00:00,37.31,54.04,,,,1.7,9.75,0.0,,,,
2021-05-14 22:00:00,2021-05-14 23:00:00,38.98,56.75,21.9,34.32,56.22,1.87,7.33,0.0,,,,
2021-05-14 23:00:00,2021-05-15 00:00:00,34.64,49.93,18.65,29.44,48.09,1.56,8.0,0.0,,,,
2021-05-15 00:00:00,2021-05-15 01:00:00,37.83,54.86,20.12,31.65,51.77,1.71,8.5,0.0,,,,
2021-05-15 01:00:00,2021-05-15 02:00:00,46.27,67.98,18.34,28.98,47.31,1.51,9.25,0.0,,,,
2021-05-15 02:00:00,2021-05-15 03:00:00,45.26,66.55,18.55,29.3,47.86,1.53,7.25,0.0,,,,
2021-05-15 03:00:00,2021-05-15 04:00:00,27.78,38.6,,,,,5.0,0.0,,,,
2021-05-15 04:00:00,2021-05-15 05:00:00,29.1,41.3,22.94,35.87,58.81,1.79,5.5,0.0,,,,
2021-05-15 05:00:00,2021-05-15 06:00:00,34.43,49.61,18.3,28.93,47.23,1.5,5.75,0.0,,,,
2021-05-15 06:00:00,2021-05-15 07:00:00,33.54,48.18,16.76,26.61,43.37,1.35,6.75,0.0,,,,
2021-05-15 07:00:00,2021-05-15 08:00:00,39.73,57.86,17.04,27.02,44.05,1.39,7.75,0.0,,,,
2021-05-15 08:00:00,2021-05-15 09:00:00,42.84,62.77,18.81,29.69,48.5,1.55,7.0,0.0,,,,
2021-05-15 09:00:00,2021-05-15 10:00:00,51.47,76.19,18.68,29.5,48.18,1.54,9.75,0.0,,,,
2021-05-15 10:00:00,2021-05-15 11:00:00,50.41,74.53,18.75,29.59,48.34,1.55,10.0,0.0,,,,
2021-05-15 11:00:00,2021-05-15 12:00:00,,,,,,,,,,,,
2021-05-15 12:00:00,2021-05-15 13:00:00,,,,,,,,,,,,
2021-05-15 13:00:00,2021-05-15 14:00:00,30.43,44.4,,,,,7.0,0.0,,,,
2021-05-15 14:00:00,2021-05-15 15:00:00,28.88,40.95,20.24,31.83,52.07,1.53,10.5,0.0,,,,
2021-05-15 15:00:00,2021-05-15 16:00:00,29.23,41.56,18.35,28.99,47.34,1.52,12.25,0.0,,,,
2021-05-15 16:00:00,2021-05-15 17:00:00,32.61,46.77,18.52,29.25,47.77,1.51,12.0,0.0,,,,
2021-05-15 17:00:00,2021-05-15 18:00:00,,,,,,,,,,,,
2021-05-15 18:00:00,2021-05-15 19:00:00,,,,,,,,,,,,
2021-05-15 19:00:00,2021-05-15 20:00:00,,,,,,,,,,,,
2021-05-15 20:00:00,2021-05-15 21:00:00,,,,,,,,,,,,
2021-05-15 21:00:00,2021-05-15 22:00:00,,,,,,,,,,,,
2021-05-15 22:00:00,2021-05-15 23:00:00,,,,,,,,,,,,
2021-05-15 23:00:00,2021-05-16 00:00:00,,,,,,,,,,,,
2021-05-16 00:00:00,2021-05-16 01:00:00,,,,,,,,,,,,
2021-05-16 01:00:00,2021-05-16 02:00:00,,,,,,,,,,,,
2021-05-16 02:00:00,2021-05-16 03:00:00,,,,,,,,,,,,
2021-05-16 03:00:00,2021-05-16 04:00:00,,,,,,,,,,,,
2021-05-16 04:00:00,2021-05-16 05:00:00,,,,,,,,,,,,
2021-05-16 05:00:00,2021-05-16 06:00:00,,,,,,,,,,,,
2021-05-16 06:00:00,2021-05-16 07:00:00,,,,,,,,,,,,
2021-05-16 07:00:00,2021-05-16 08:00:00,,,,,,,,,,,,
2021-05-16 08:00:00,2021-05-16 09:00:00,,,,,,,,,,,,
2021-05-16 09:00:00,2021-05-16 10:00:00,,,,,,,,,,,,
2021-05-16 10:00:00,2021-05-16 11:00:00,,,,,,,,,,,,
2021-05-16 11:00:00,2021-05-16 12:00:00,,,,,,,,,,,,
2021-05-16 12:00:00,2021-05-16 13:00:00,,,,,,,,,,,,
2021-05-16 13:00:00,2021-05-16 14:00:00,,,,,,,,,,,,
2021-05-16 14:00:00,2021-05-16 15:00:00,,,,,,,,,,,,
2021-05-16 15:00:00,2021-05-16 16:00:00,,,,,,,,,,,,
2021-05-16 16:00:00,2021-05-16 17:00:00,23.38,,,,,,10.33,0.0,,,,
2021-05-16 17:00:00,2021-05-16 18:00:00,24.72,34.47,18.34,28.98,47.33,1.51,10.25,0.0,,,,
2021-05-16 18:00:00,2021-05-16 19:00:00,25.78,36.12,19.77,31.12,50.89,1.64,9.0,0.0,,,,
2021-05-16 19:00:00,2021-05-16 20:00:00,28.86,40.91,17.78,28.14,45.93,1.46,8.0,0.0,,,,
2021-05-16 20:00:00,2021-05-16 21:00:00,26.89,37.85,17.05,27.05,44.11,1.39,8.0,0.0,,,,
2021-05-16 21:00:00,2021-05-16 22:00:00,25.38,35.49,16.23,25.81,42.04,1.31,8.0,0.0,,,,
2021-05-16 22:00:00,2021-05-16 23:00:00,25.4,35.52,15.73,25.07,40.81,1.27,8.0,0.0,,,,
2021-05-16 23:00:00,2021-05-17 00:00:00,25.58,35.81,15.4,24.58,39.98,1.23,8.0,0.0,,,,
2021-05-17 00:00:00,2021-05-17 01:00:00,26.88,37.95,15.32,24.46,39.78,1.23,7.75,0.0,,,,
2021-05-17 01:00:00,2021-05-17 02:00:00,31.45,44.94,14.65,23.45,38.09,1.17,8.0,0.0,,,,
2021-05-17 02:00:00,2021-05-17 03:00:00,28.76,40.76,14.82,23.71,38.53,1.18,8.0,0.0,,,,
2021-05-17 03:00:00,2021-05-17 04:00:00,27.97,39.55,14.73,23.56,38.29,1.17,7.75,0.0,,,,
2021-05-17 04:00:00,2021-05-17 05:00:00,25.43,35.57,14.88,23.79,38.66,1.19,7.0,0.0,,,,
2021-05-17 05:00:00,2021-05-17 06:00:00,25.71,35.96,14.81,23.69,38.51,1.17,6.75,0.0,,,,
2021-05-17 06:00:00,2021-05-17 07:00:00,28.36,40.14,15.73,25.06,40.8,1.26,6.25,0.0,,,,
2021-05-17 07:00:00,2021-05-17 08:00:00,31.54,45.31,16.82,26.71,43.53,1.38,6.0,0.0,,,,
2021-05-17 08:00:00,2021-05-17 09:00:00,43.86,64.33,17.4,27.57,44.97,1.42,6.0,0.0,,,,
2021-05-17 09:00:00,2021-05-17 10:00:00,35.29,50.88,18.79,29.65,48.44,1.55,6.0,0.0,,,,
2021-05-17 10:00:00,2021-05-17 11:00:00,24.2,33.65,18.06,28.56,46.63,1.46,5.75,0.0,,,,
2021-05-17 11:00:00,2021-05-17 12:00:00,24.95,34.81,16.0,25.46,41.46,1.29,6.0,0.0,,,,
2021-05-17 12:00:00,2021-05-17 13:00:00,24.77,34.52,16.2,25.76,41.95,1.29,6.5,0.0,,,,
2021-05-17 13:00:00,2021-05-17 14:00:00,24.98,34.86,17.1,27.12,44.23,1.4,7.75,0.0,,,,
2021-05-17 14:00:00,2021-05-17 15:00:00,25.39,35.49,18.51,29.23,47.74,1.52,7.25,0.0,,,,
2021-05-17 15:00:00,2021-05-17 16:00:00,24.61,34.27,20.41,32.08,52.49,1.69,6.33,0.0,,,,
2021-05-17 16:00:00,2021-05-17 17:00:00,28.71,41.08,,,,,4.0,0.0,,,,
2021-05-17 17:00:00,2021-05-17 18:00:00,,,,,,,,,,,,
2021-05-17 18:00:00,2021-05-17 19:00:00,,,,,,,,,,,,
2021-05-17 19:00:00,2021-05-17 20:00:00,,,,,,,,,,,,
2021-05-17 20:00:00,2021-05-17 21:00:00,,,,,,,,,,,,
2021-05-17 21:00:00,2021-05-17 22:00:00,,,,,,,,,,,,
2021-05-17 22:00:00,2021-05-17 23:00:00,,,,,,,,,,,,
2021-05-17 23:00:00,2021-05-18 00:00:00,,,,,,,,,,,,
2021-05-18 00:00:00,2021-05-18 01:00:00,,,,,,,,,,,,
2021-05-18 01:00:00,2021-05-18 02:00:00,,,,,,,,,,,,
2021-05-18 02:00:00,2021-05-18 03:00:00,,,,,,,,,,,,
2021-05-18 03:00:00,2021-05-18 04:00:00,,,,,,,,,,,,
2021-05-18 04:00:00,2021-05-18 05:00:00,,,,,,,,,,,,
2021-05-18 05:00:00,2021-05-18 06:00:00,,,,,,,,,,,,
2021-05-18 06:00:00,2021-05-18 07:00:00,,,,,,,,,,,,
2021-05-18 07:00:00,2021-05-18 08:00:00,,,,,,,,,,,,
2021-05-18 08:00:00,2021-05-18 09:00:00,,,,,,,,,,,,
2021-05-18 09:00:00,2021-05-18 10:00:00,,,,,,,,,,,,
2021-05-18 10:00:00,2021-05-18 11:00:00,,,,,,,,,,,,
2021-05-18 11:00:00,2021-05-18 12:00:00,,,,,,,,,,,,
2021-05-18 12:00:00,2021-05-18 13:00:00,,,,,,,,,,,,
2021-05-18 13:00:00,2021-05-18 14:00:00,,,,,,,,,,,,
2021-05-18 14:00:00,2021-05-18 15:00:00,,,,,,,,,,,,
2021-05-18 15:00:00,2021-05-18 16:00:00,,,,,,,,,,,,
2021-05-18 16:00:00,2021-05-18 17:00:00,,,,,,,,,,,,
2021-05-18 17:00:00,2021-05-18 18:00:00,,,,,,,,,,,,
2021-05-18 18:00:00,2021-05-18 19:00:00,,,,,,,,,,,,
2021-05-18 19:00:00,2021-05-18 20:00:00,,,,,,,,,,,,
2021-05-18 20:00:00,2021-05-18 21:00:00,,,,,,,,,,,,
2021-05-18 21:00:00,2021-05-18 22:00:00,,,,,,,,,,,,
2021-05-18 22:00:00,2021-05-18 23:00:00,,,,,,,,,,,,
2021-05-18 23:00:00,2021-05-19 00:00:00,,,,,,,,,,,,
2021-05-19 00:00:00,2021-05-19 01:00:00,,,,,,,,,,,,
2021-05-19 01:00:00,2021-05-19 02:00:00,,,,,,,,,,,,
2021-05-19 02:00:00,2021-05-19 03:00:00,,,,,,,,,,,,
2021-05-19 03:00:00,2021-05-19 04:00:00,,,,,,,,,,,,
2021-05-19 04:00:00,2021-05-19 05:00:00,,,,,,,,,,,,
2021-05-19 05:00:00,2021-05-19 06:00:00,,,,,,,,,,,,
2021-05-19 06:00:00,2021-05-19 07:00:00,34.22,49.34,19.04,30.02,49.06,1.56,5.0,0.0,,,,
2021-05-19 07:00:00,2021-05-19 08:00:00,42.13,61.62,20.0,31.47,51.47,1.66,4.5,0.0,,,,
2021-05-19 08:00:00,2021-05-19 09:00:00,45.8,67.34,19.03,30.02,49.05,1.57,5.0,0.0,,,,
2021-05-19 09:00:00,2021-05-19 10:00:00,49.09,72.39,19.2,30.28,49.48,1.59,5.25,0.0,,,,
2021-05-19 10:00:00,2021-05-19 11:00:00,57.61,85.79,19.09,30.1,49.19,1.57,5.0,0.0,,,,
2021-05-19 11:00:00,2021-05-19 12:00:00,53.27,79.14,18.51,29.23,47.75,1.52,5.5,0.0,,,,
2021-05-19 12:00:00,2021-05-19 13:00:00,44.68,65.61,18.91,29.85,48.77,1.56,5.5,0.0,,,,
2021-05-19 13:00:00,2021-05-19 14:00:00,,,,,,,,,,,,
2021-05-19 14:00:00,2021-05-19 15:00:00,,,,,,,,,,,,
2021-05-19 15:00:00,2021-05-19 16:00:00,,,,,,,,,,,,
2021-05-19 16:00:00,2021-05-19 17:00:00,,,,,,,,,,,,
2021-05-19 17:00:00,2021-05-19 18:00:00,,,,,,,,,,,,
2021-05-19 18:00:00,2021-05-19 19:00:00,,,,,,,,,,,,
2021-05-19 19:00:00,2021-05-19 20:00:00,,,,,,,,,,,,
2021-05-19 20:00:00,2021-05-19 21:00:00,,,,,,,,,,,,
2021-05-19 21:00:00,2021-05-19 22:00:00,,,,,,,,,,,,
2021-05-19 22:00:00,2021-05-19 23:00:00,,,,,,,,,,,,
2021-05-19 23:00:00,2021-05-20 00:00:00,,,,,,,,,,,,
2021-05-20 00:00:00,2021-05-20 01:00:00,58.25,86.74,15.16,24.2,39.36,1.22,6.5,0.0,,,,
2021-05-20 01:00:00,2021-05-20 02:00:00,58.41,87.02,14.45,23.15,37.59,1.15,6.0,0.0,,,,
2021-05-20 02:00:00,2021-05-20 03:00:00,56.11,83.44,14.61,23.38,37.99,1.16,5.25,0.0,,,,
2021-05-20 03:00:00,2021-05-20 04:00:00,56.66,84.27,14.04,22.52,36.56,1.1,5.0,0.0,,,,
2021-05-20 04:00:00,2021-05-20 05:00:00,47.32,69.69,13.64,21.94,35.59,1.07,4.5,0.0,,,,
2021-05-20 05:00:00,2021-05-20 06:00:00,48.87,72.1,15.01,23.98,38.99,1.2,5.0,0.0,,,,
2021-05-20 06:00:00,2021-05-20 07:00:00,54.85,81.46,16.61,26.38,42.98,1.34,5.0,0.0,,,,
2021-05-20 07:00:00,2021-05-20 08:00:00,55.47,82.51,17.73,28.07,45.81,1.45,4.5,0.0,,,,
2021-05-20 08:00:00,2021-05-20 09:00:00,59.89,89.29,14.38,23.04,37.41,1.14,5.5,0.0,,,,
2021-05-20 09:00:00,2021-05-20 10:00:00,55.35,82.24,13.64,21.96,35.62,1.07,5.75,0.0,,,,
2021-05-20 10:00:00,2021-05-20 11:00:00,,,,,,,,,,,,
2021-05-20 11:00:00,2021-05-20 12:00:00,,,,,,,,,,,,
2021-05-20 12:00:00,2021-05-20 13:00:00,48.1,70.94,,,,,14.0,0.0,,,,
2021-05-20 13:00:00,2021-05-20 14:00:00,48.75,71.96,15.56,24.82,40.38,1.25,14.75,0.0,,,,
2021-05-20 14:00:00,2021-05-20 15:00:00,49.17,72.56,16.42,26.1,42.52,1.34,15.25,0.0,,,,
2021-05-20 15:00:00,2021-05-20 16:00:00,51.06,75.44,17.02,26.99,44.01,1.39,17.5,0.0,,,,
2021-05-20 16:00:00,2021-05-20 17:00:00,61.11,91.26,18.29,28.9,47.18,1.5,19.5,0.0,,,,
2021-05-20 17:00:00,2021-05-20 18:00:00,57.48,85.63,18.11,28.82,47.06,1.49,21.67,0.0,,,,
2021-05-20 18:00:00,2021-05-20 19:00:00,,,,,,,,,,,,
2021-05-20 19:00:00,2021-05-20 20:00:00,,,,,,,,,,,,
2021-05-20 20:00:00,2021-05-20 21:00:00,,,,,,,,,,,,
2021-05-20 21:00:00,2021-05-20 22:00:00,,,,,,,,,,,,
2021-05-20 22:00:00,2021-05-20 23:00:00,,,,,,,,,,,,
2021-05-20 23:00:00,2021-05-21 00:00:00,,,,,,,,,,,,
2021-05-21 00:00:00,2021-05-21 01:00:00,,,,,,,,,,,,
2021-05-21 01:00:00,2021-05-21 02:00:00,,,,,,,,,,,,
2021-05-21 02:00:00,2021-05-21 03:00:00,,,,,,,,,,,,
2021-05-21 03:00:00,2021-05-21 04:00:00,,,,,,,,,,,,
2021-05-21 04:00:00,2021-05-21 05:00:00,,,,,,,,,,,,
2021-05-21 05:00:00,2021-05-21 06:00:00,,,,,,,,,,,,
2021-05-21 06:00:00,2021-05-21 07:00:00,,,,,,,,,,,,
2021-05-21 07:00:00,2021-05-21 08:00:00,71.14,92.34,19.07,29.61,47.58,1.55,6.0,0.0,,,,
2021-05-21 08:00:00,2021-05-21 09:00:00,56.76,84.5,21.47,33.68,55.16,1.77,6.0,0.0,,,,
2021-05-21 09:00:00,2021-05-21 10:00:00,27.74,38.79,17.84,28.23,46.07,1.47,11.25,0.0,,,,
2021-05-21 10:00:00,2021-05-21 11:00:00,41.25,60.25,16.38,26.04,42.43,1.32,10.75,0.0,,,,
2021-05-21 11:00:00,2021-05-21 12:00:00,42.08,61.55,16.25,25.83,42.07,1.3,12.0,0.0,,,,
2021-05-21 12:00:00,2021-05-21 13:00:00,47.84,70.28,16.25,25.85,42.1,1.28,12.5,0.0,,,,
2021-05-21 13:00:00,2021-05-21 14:00:00,60.44,90.32,15.09,24.1,39.19,1.21,14.0,0.0,,,,
2021-05-21 14:00:00,2021-05-21 15:00:00,57.46,85.51,,,,,16.0,0.0,,,,
2021-05-21 15:00:00,2021-05-21 16:00:00,59.61,88.87,,,,,15.75,0.0,,,,
2021-05-21 16:00:00,2021-05-21 17:00:00,48.31,71.44,,,,,16.5,0.0,,,,
2021-05-21 17:00:00,2021-05-21 18:00:00,43.17,63.31,,,,,16.0,0.0,,,,
2021-05-21 18:00:00,2021-05-21 19:00:00,48.89,72.19,17.84,28.23,46.07,1.45,16.0,0.0,,,,
2021-05-21 19:00:00,2021-05-21 20:00:00,51.04,75.49,19.11,30.13,49.24,1.59,14.0,0.0,,,,
2021-05-21 20:00:00,2021-05-21 21:00:00,55.01,81.78,17.8,28.16,45.96,1.47,11.5,0.0,,,,
2021-05-21 21:00:00,2021-05-21 22:00:00,56.61,84.42,16.63,26.41,43.04,1.35,8.25,0.0,,,,
2021-05-21 22:00:00,2021-05-21 23:00:00,48.95,72.25,15.3,24.41,39.71,1.23,8.0,0.0,,,,
2021-05-21 23:00:00,2021-05-22 00:00:00,48.27,71.2,14.97,23.92,38.89,1.19,8.0,0.0,,,,
2021-05-22 00:00:00,2021-05-22 01:00:00,52.11,77.29,15.36,24.5,39.85,1.22,6.75,0.0,,,,
2021-05-22 01:00:00,2021-05-22 02:00:00,58.92,87.77,16.84,26.74,43.58,1.36,5.75,0.0,,,,
2021-05-22 02:00:00,2021-05-22 03:00:00,53.15,78.82,17.03,27.01,44.04,1.38,8.25,0.0,,,,
2021-05-22 03:00:00,2021-05-22 04:00:00,55.73,82.89,16.89,26.81,43.71,1.38,6.0,0.0,,,,
2021-05-22 04:00:00,2021-05-22 05:00:00,59.42,88.87,16.14,25.68,41.81,1.29,5.5,0.0,,,,
2021-05-22 05:00:00,2021-05-22 06:00:00,49.36,72.87,16.45,26.15,42.61,1.34,5.0,0.0,,,,
2021-05-22 06:00:00,2021-05-22 07:00:00,50.4,74.57,16.96,26.92,43.89,1.39,5.0,0.0,,,,
2021-05-22 07:00:00,2021-05-22 08:00:00,58.91,87.75,18.67,29.47,48.14,1.53,5.0,0.0,,,,
2021-05-22 08:00:00,2021-05-22 09:00:00,61.09,91.2,17.06,27.07,44.13,1.39,5.5,0.0,,,,
2021-05-22 09:00:00,2021-05-22 10:00:00,46.79,69.18,18.65,29.45,48.1,1.54,6.25,0.0,,,,
2021-05-22 10:00:00,2021-05-22 11:00:00,55.81,82.46,16.14,25.67,41.8,1.29,8.25,0.0,,,,
2021-05-22 11:00:00,2021-05-22 12:00:00,44.04,64.61,15.55,24.8,40.36,1.25,9.0,0.0,,,,
2021-05-22 12:00:00,2021-05-22 13:00:00,45.15,66.33,14.01,22.49,36.5,1.11,11.5,0.0,,,,
2021-05-22 13:00:00,2021-05-22 14:00:00,42.79,62.72,14.49,23.21,37.7,1.15,11.75,0.0,,,,
2021-05-22 14:00:00,2021-05-22 15:00:00,38.23,55.54,14.96,23.91,38.88,1.19,14.0,0.0,,,,
2021-05-22 15:00:00,2021-05-22 16:00:00,45.21,66.44,16.01,25.48,41.5,1.29,14.75,0.0,,,,
2021-05-22 16:00:00,2021-05-22 17:00:00,48.09,71.09,16.61,26.38,42.99,1.34,16.0,0.0,,,,
2021-05-22 17:00:00,2021-05-22 18:00:00,41.77,61.14,15.14,24.18,39.32,1.21,16.75,0.0,,,,
2021-05-22 18:00:00,2021-05-22 19:00:00,50.7,74.98,16.09,25.6,41.69,1.3,14.25,0.0,,,,
2021-05-22 19:00:00,2021-05-22 20:00:00,53.31,79.04,17.08,27.09,44.17,1.39,10.25,0.0,,,,
2021-05-22 20:00:00,2021-05-22 21:00:00,55.4,82.35,16.84,26.73,43.57,1.37,8.25,0.0,,,,
2021-05-22 21:00:00,2021-05-22 22:00:00,55.12,81.88,16.52,26.25,42.77,1.35,7.0,0.0,,,,
2021-05-22 22:00:00,2021-05-22 23:00:00,53.79,79.76,16.23,25.82,42.05,1.31,6.5,0.0,,,,
2021-05-22 23:00:00,2021-05-23 00:00:00,48.19,71.06,16.58,26.34,42.93,1.33,6.0,0.0,,,,
2021-05-23 00:00:00,2021-05-23 01:00:00,46.61,68.65,15.28,24.39,39.67,1.23,6.0,0.0,,,,
2021-05-23 01:00:00,2021-05-23 02:00:00,42.9,62.84,14.69,23.5,38.19,1.17,6.0,0.0,,,,
2021-05-23 02:00:00,2021-05-23 03:00:00,43.78,64.4,15.09,24.11,39.19,1.21,5.75,0.0,,,,
2021-05-23 03:00:00,2021-05-23 04:00:00,50.77,74.83,15.55,24.79,40.34,1.26,5.0,0.0,,,,
2021-05-23 04:00:00,2021-05-23 05:00:00,41.52,60.62,16.09,25.6,41.69,1.3,5.0,0.0,,,,
2021-05-23 05:00:00,2021-05-23 06:00:00,44.23,64.82,14.64,23.42,38.06,1.17,5.0,0.0,,,,
2021-05-23 06:00:00,2021-05-23 07:00:00,40.4,58.84,16.2,25.78,41.99,1.31,5.0,0.0,,,,
2021-05-23 07:00:00,2021-05-23 08:00:00,45.42,66.67,16.14,25.68,41.82,1.31,5.25,0.0,,,,
2021-05-23 08:00:00,2021-05-23 09:00:00,45.34,66.78,15.51,24.73,40.24,1.24,5.75,0.0,,,,
2021-05-23 09:00:00,2021-05-23 10:00:00,42.01,61.41,14.97,23.93,38.91,1.2,6.75,0.0,,,,
2021-05-23 10:00:00,2021-05-23 11:00:00,49.78,73.47,14.69,23.51,38.2,1.17,7.75,0.0,,,,
2021-05-23 11:00:00,2021-05-23 12:00:00,40.91,59.73,15.23,24.31,39.53,1.21,9.25,0.0,,,,
2021-05-23 12:00:00,2021-05-23 13:00:00,42.84,62.72,14.5,23.23,37.73,1.15,11.25,0.0,,,,
2021-05-23 13:00:00,2021-05-23 14:00:00,42.62,62.23,13.81,22.18,35.99,1.08,12.0,0.0,,,,
2021-05-23 14:00:00,2021-05-23 15:00:00,33.75,48.5,13.25,21.34,34.59,1.03,12.75,0.0,,,,
2021-05-23 15:00:00,2021-05-23 16:00:00,34.53,49.8,13.71,22.04,35.76,1.07,13.0,0.0,,,,
2021-05-23 16:00:00,2021-05-23 17:00:00,44.85,65.75,13.78,22.14,35.93,1.09,13.75,0.0,,,,
2021-05-23 17:00:00,2021-05-23 18:00:00,37.84,54.93,14.02,22.5,36.52,1.11,13.75,0.0,,,,
2021-05-23 18:00:00,2021-05-23 19:00:00,39.33,57.27,16.35,26.0,42.34,1.32,12.75,0.0,,,,
2021-05-23 19:00:00,2021-05-23 20:00:00,43.17,63.16,15.84,25.22,41.06,1.28,13.25,0.0,,,,
2021-05-23 20:00:00,2021-05-23 21:00:00,45.17,66.31,17.21,27.28,44.49,1.4,13.0,0.0,,,,
2021-05-23 21:00:00,2021-05-23 22:00:00,41.6,60.83,17.27,27.38,44.64,1.4,11.25,0.0,,,,
2021-05-23 22:00:00,2021-05-23 23:00:00,45.52,66.9,16.48,26.19,42.67,1.34,8.0,0.0,,,,
2021-05-23 23:00:00,2021-05-24 00:00:00,43.99,64.53,17.54,27.78,45.31,1.44,5.0,0.0,,,,
2021-05-24 00:00:00,2021-05-24 01:00:00,44.72,65.69,15.48,24.69,40.18,1.24,5.0,0.0,,,,
2021-05-24 01:00:00,2021-05-24 02:00:00,45.94,67.47,14.43,23.11,37.54,1.15,5.0,0.0,,,,
2021-05-24 02:00:00,2021-05-24 03:00:00,37.95,55.14,14.07,22.58,36.66,1.11,5.0,0.0,,,,
2021-05-24 03:00:00,2021-05-24 04:00:00,39.92,58.17,14.63,23.42,38.06,1.16,5.0,0.0,,,,
2021-05-24 04:00:00,2021-05-24 05:00:00,40.72,59.3,15.01,23.98,38.99,1.19,5.0,0.0,,,,
2021-05-24 05:00:00,2021-05-24 06:00:00,46.09,67.79,14.54,23.28,37.82,1.15,5.0,0.0,,,,
2021-05-24 06:00:00,2021-05-24 07:00:00,45.43,66.77,15.23,24.31,39.53,1.23,5.0,0.0,,,,
2021-05-24 07:00:00,2021-05-24 08:00:00,48.02,70.71,16.18,25.74,41.92,1.31,5.75,0.0,,,,
2021-05-24 08:00:00,2021-05-24 09:00:00,49.98,73.91,14.86,23.76,38.62,1.18,5.5,0.0,,,,
2021-05-24 09:00:00,2021-05-24 10:00:00,45.84,67.43,14.82,23.71,38.53,1.18,6.0,0.0,,,,
2021-05-24 10:00:00,2021-05-24 11:00:00,41.97,61.22,15.5,24.73,40.23,1.25,6.75,0.0,,,,
2021-05-24 11:00:00,2021-05-24 12:00:00,36.26,52.48,14.63,23.42,38.06,1.16,7.25,0.0,,,,
2021-05-24 12:00:00,2021-05-24 13:00:00,48.5,70.14,13.91,22.33,36.24,1.12,8.0,0.0,,,,
2021-05-24 13:00:00,2021-05-24 14:00:00,64.07,95.61,13.96,22.41,36.37,1.1,8.5,0.0,,,,
2021-05-24 14:00:00,2021-05-24 15:00:00,51.63,76.44,12.94,20.87,33.81,1.01,9.5,0.0,,,,
2021-05-24 15:00:00,2021-05-24 16:00:00,47.58,70.12,12.58,20.34,32.91,0.97,10.0,0.0,,,,
2021-05-24 16:00:00,2021-05-24 17:00:00,,,,,,,,,,,,
2021-05-24 17:00:00,2021-05-24 18:00:00,,,,,,,,,,,,
2021-05-24 18:00:00,2021-05-24 19:00:00,,,,,,,,,,,,
2021-05-24 19:00:00,2021-05-24 20:00:00,,,,,,,,,,,,
2021-05-24 20:00:00,2021-05-24 21:00:00,,,,,,,,,,,,
2021-05-24 21:00:00,2021-05-24 22:00:00,,,,,,,,,,,,
2021-05-24 22:00:00,2021-05-24 23:00:00,,,,,,,,,,,,
2021-05-24 23:00:00,2021-05-25 00:00:00,,,,,,,,,,,,
2021-05-25 00:00:00,2021-05-25 01:00:00,,,,,,,,,,,,
2021-05-25 01:00:00,2021-05-25 02:00:00,,,,,,,,,,,,
2021-05-25 02:00:00,2021-05-25 03:00:00,,,,,,,,,,,,
2021-05-25 03:00:00,2021-05-25 04:00:00,,,,,,,,,,,,
2021-05-25 04:00:00,2021-05-25 05:00:00,,,,,,,,,,,,
2021-05-25 05:00:00,2021-05-25 06:00:00,,,,,,,,,,,,
2021-05-25 06:00:00,2021-05-25 07:00:00,,,,,,,,,,,,
2021-05-25 07:00:00,2021-05-25 08:00:00,,,,,,,,,,,,
2021-05-25 08:00:00,2021-05-25 09:00:00,,,,,,,,,,,,
2021-05-25 09:00:00,2021-05-25 10:00:00,48.84,64.96,15.61,24.88,40.48,1.26,6.75,0.0,,,,
