From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-14 10:00:00,2023-02-14 11:00:00,16.0,83.0,4.25,13.0,10.4,,4.55,0.37,81.6,0.55,2.75,0.62,0.05,0.08,12.75,1.15,128.5,261.0,23.77,,
2023-02-14 11:00:00,2023-02-14 12:00:00,28.0,99.5,3.52,8.78,7.52,,4.78,0.28,86.05,0.33,2.33,0.33,0.05,0.03,9.25,0.85,128.5,295.5,24.67,,
2023-02-14 12:00:00,2023-02-14 13:00:00,,46.0,3.52,7.4,6.8,,5.35,0.27,91.25,0.3,2.27,0.3,0.05,,9.5,0.7,128.5,310.75,25.35,,
2023-02-14 13:00:00,2023-02-14 14:00:00,2.0,37.25,4.0,10.53,8.88,,6.0,0.29,95.33,0.25,2.38,0.3,0.08,0.1,9.5,0.75,128.5,271.25,25.62,,
2023-02-14 14:00:00,2023-02-14 15:00:00,1.75,44.75,4.15,12.5,10.08,,7.22,0.29,93.67,0.2,2.85,0.3,0.05,0.05,,0.77,128.5,,,,
2023-02-14 15:00:00,2023-02-14 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 16:00:00,2023-02-14 17:00:00,,36.0,4.6,15.5,11.9,,7.6,0.31,101.2,0.2,3.8,0.3,0.1,0.1,,0.6,128.0,,,,
2023-02-14 17:00:00,2023-02-14 18:00:00,,38.5,4.07,16.02,11.85,,6.45,0.26,90.95,0.2,3.65,0.23,,0.05,12.75,0.2,128.5,36.5,25.8,,
2023-02-14 18:00:00,2023-02-14 19:00:00,14.0,72.5,3.52,28.43,17.98,,4.4,0.69,30.03,0.38,4.5,0.78,0.08,0.23,22.75,0.23,128.5,61.75,23.55,,
2023-02-14 19:00:00,2023-02-14 20:00:00,23.75,172.0,7.58,39.92,27.4,,3.97,1.55,2.25,1.45,9.57,2.8,0.28,0.12,28.75,0.25,128.5,61.5,22.25,,
2023-02-14 20:00:00,2023-02-14 21:00:00,51.75,253.25,29.6,46.22,48.65,,4.15,2.27,0.65,2.72,16.2,5.3,0.55,0.25,32.5,0.15,128.5,59.25,21.5,,
2023-02-14 21:00:00,2023-02-14 22:00:00,80.25,307.5,52.62,46.55,67.53,,4.68,2.23,0.72,3.55,18.15,5.8,0.65,0.1,35.25,0.28,128.5,59.0,21.05,,
2023-02-14 22:00:00,2023-02-14 23:00:00,98.5,350.25,42.8,42.52,57.42,,4.58,1.01,2.3,2.27,12.55,3.82,0.42,0.1,31.25,0.2,128.5,58.0,20.98,,
2023-02-14 23:00:00,2023-02-15 00:00:00,46.0,174.0,38.2,42.25,53.53,,3.92,0.75,,1.1,7.2,2.55,0.25,0.12,32.5,0.22,128.5,56.25,20.68,,
2023-02-15 00:00:00,2023-02-15 01:00:00,29.25,122.75,48.23,37.4,59.07,,2.95,0.64,0.7,0.97,7.08,2.4,0.22,0.1,39.75,0.22,128.5,54.5,19.95,,
2023-02-15 01:00:00,2023-02-15 02:00:00,34.0,137.0,43.67,34.92,54.08,,3.07,0.47,6.6,0.7,6.03,1.45,0.18,0.08,39.5,0.2,128.5,53.0,19.85,,
2023-02-15 02:00:00,2023-02-15 03:00:00,21.5,93.25,28.8,31.95,40.38,,2.5,0.41,9.55,0.55,5.22,1.03,0.1,0.1,39.5,0.12,128.25,52.0,19.7,,
2023-02-15 03:00:00,2023-02-15 04:00:00,15.5,76.5,22.38,31.2,34.77,,1.8,0.36,17.2,0.55,5.1,1.12,0.1,0.08,39.0,0.15,128.5,50.75,19.42,,
2023-02-15 04:00:00,2023-02-15 05:00:00,16.75,68.75,15.73,29.02,28.2,,1.78,0.33,27.7,0.47,4.3,0.93,0.08,,34.5,0.12,128.5,49.5,19.5,,
2023-02-15 05:00:00,2023-02-15 06:00:00,23.0,73.75,12.98,34.23,28.8,,1.65,0.38,9.68,0.55,4.15,0.9,0.08,0.03,34.75,0.18,128.5,49.25,19.4,,
2023-02-15 06:00:00,2023-02-15 07:00:00,38.5,108.75,10.92,34.08,27.0,,1.65,0.53,13.17,0.8,4.25,0.95,0.1,,35.0,0.12,128.5,52.0,19.33,,
2023-02-15 07:00:00,2023-02-15 08:00:00,42.0,129.5,14.9,39.7,33.25,,1.65,0.88,6.52,1.55,5.05,1.35,0.1,,32.25,0.17,128.33,53.75,20.02,,
2023-02-15 08:00:00,2023-02-15 09:00:00,71.5,213.25,16.98,38.85,34.5,,2.2,1.11,29.8,1.8,5.87,1.35,0.15,,26.5,0.22,128.5,85.5,22.45,,
2023-02-15 09:00:00,2023-02-15 10:00:00,80.25,235.25,12.77,31.5,27.15,,2.72,0.82,75.83,1.75,7.15,1.75,0.2,,19.25,0.6,128.5,170.0,24.02,,
2023-02-15 10:00:00,2023-02-15 11:00:00,64.0,228.5,6.65,27.05,19.8,,3.05,0.43,79.7,0.9,5.08,0.95,0.12,0.03,16.75,0.9,128.5,266.0,24.35,,
2023-02-15 11:00:00,2023-02-15 12:00:00,33.0,123.0,4.5,21.53,15.07,,3.33,0.36,90.97,0.53,4.33,0.6,0.05,0.05,15.0,0.6,128.5,212.0,25.5,,
2023-02-15 12:00:00,2023-02-15 13:00:00,12.0,76.75,4.05,18.15,12.97,,3.1,0.34,102.88,0.4,3.98,0.4,0.05,0.05,13.75,0.67,128.25,312.5,26.17,,
2023-02-15 13:00:00,2023-02-15 14:00:00,8.75,63.0,4.55,19.85,14.25,,3.05,0.35,107.22,0.4,4.2,0.5,0.08,0.1,12.25,0.72,128.5,319.75,26.65,,
2023-02-15 14:00:00,2023-02-15 15:00:00,8.75,62.0,5.3,23.38,16.73,,2.93,0.34,102.55,0.38,4.3,0.45,0.08,0.08,11.0,0.65,128.5,277.5,26.92,,
2023-02-15 15:00:00,2023-02-15 16:00:00,9.25,59.25,5.73,23.78,17.3,,2.75,0.33,101.27,0.3,4.42,0.4,0.08,0.05,12.0,0.6,128.5,207.5,26.98,,
2023-02-15 16:00:00,2023-02-15 17:00:00,7.25,58.0,6.22,23.2,17.38,,3.2,0.32,99.5,0.3,4.53,0.47,0.1,0.03,12.25,0.5,128.5,104.25,26.93,,
2023-02-15 17:00:00,2023-02-15 18:00:00,8.0,61.25,4.82,22.3,15.78,,2.8,0.31,90.33,0.3,4.08,0.43,0.08,0.08,15.5,0.22,128.5,68.0,26.55,,
2023-02-15 18:00:00,2023-02-15 19:00:00,11.25,89.75,4.72,33.35,21.58,,2.73,0.78,26.15,0.38,4.78,1.12,0.1,,24.75,0.23,128.5,61.75,24.2,,
2023-02-15 19:00:00,2023-02-15 20:00:00,26.75,178.25,9.62,44.0,31.23,,2.33,1.29,1.7,1.27,10.15,3.25,0.33,0.15,26.25,0.17,128.5,59.0,23.15,,
2023-02-15 20:00:00,2023-02-15 21:00:00,45.75,235.75,20.6,45.17,40.77,,2.52,1.04,0.2,1.4,9.67,3.03,0.33,0.2,31.25,0.33,128.5,58.25,22.23,,
2023-02-15 21:00:00,2023-02-15 22:00:00,49.33,257.67,17.83,39.5,35.47,,2.47,0.74,7.37,1.0,7.07,1.17,0.23,0.03,33.67,0.43,128.33,58.0,21.73,,
2023-02-15 22:00:00,2023-02-15 23:00:00,34.0,140.25,17.77,42.1,36.85,,1.95,0.63,4.27,0.8,6.5,1.5,0.2,0.05,29.25,0.32,128.5,58.0,22.05,,
2023-02-15 23:00:00,2023-02-16 00:00:00,38.25,135.25,27.15,45.47,46.27,,2.12,0.74,,0.77,6.75,1.43,0.17,0.1,33.75,0.15,128.5,56.5,21.35,,
2023-02-16 00:00:00,2023-02-16 01:00:00,46.25,153.75,44.23,38.95,56.65,,2.25,0.7,,0.75,6.73,1.3,0.2,0.1,42.25,0.22,128.5,55.0,20.45,,
2023-02-16 01:00:00,2023-02-16 02:00:00,45.5,149.5,35.88,35.53,48.08,,1.67,0.44,5.47,0.53,5.22,0.95,0.12,0.03,40.25,0.15,128.5,53.25,20.35,,
2023-02-16 02:00:00,2023-02-16 03:00:00,24.75,88.0,27.05,34.8,40.5,,1.4,0.36,16.98,0.43,4.83,0.95,0.1,0.05,37.5,0.23,128.5,52.0,20.58,,
2023-02-16 03:00:00,2023-02-16 04:00:00,23.0,78.0,20.77,34.0,34.98,,1.27,0.32,20.83,0.4,4.95,0.83,0.1,,36.0,0.38,128.25,50.75,20.75,,
2023-02-16 04:00:00,2023-02-16 05:00:00,19.75,70.75,14.6,29.18,27.4,,1.1,0.26,49.42,0.3,4.08,0.55,0.08,0.03,32.25,0.23,128.5,50.5,20.95,,
2023-02-16 05:00:00,2023-02-16 06:00:00,18.0,67.0,12.58,32.85,27.68,,0.65,0.54,12.68,0.38,4.15,0.68,0.08,,41.75,0.17,128.33,49.75,19.93,,
2023-02-16 06:00:00,2023-02-16 07:00:00,22.75,90.25,12.95,34.15,28.65,,0.65,0.69,5.45,0.5,4.6,0.8,0.1,0.1,46.25,0.17,128.5,49.25,19.5,,
2023-02-16 07:00:00,2023-02-16 08:00:00,57.5,172.0,24.23,39.83,40.9,,1.55,1.65,2.72,2.18,7.0,1.65,0.2,,42.0,0.25,128.5,54.0,20.08,,
2023-02-16 08:00:00,2023-02-16 09:00:00,143.75,394.5,29.85,46.15,48.82,,2.32,2.07,14.97,3.85,8.68,2.73,0.28,,35.75,0.12,128.5,91.25,22.48,,
2023-02-16 09:00:00,2023-02-16 10:00:00,158.5,392.0,23.98,38.17,39.8,,1.68,0.93,59.8,2.7,8.55,2.25,0.25,,23.75,0.3,128.67,189.0,24.8,,
2023-02-16 10:00:00,2023-02-16 11:00:00,67.75,210.75,6.65,26.8,19.62,,2.02,0.39,84.35,1.02,5.93,0.9,0.12,,20.5,0.8,128.5,193.25,24.95,,
2023-02-16 11:00:00,2023-02-16 12:00:00,26.25,119.5,4.22,19.85,14.0,,1.65,0.34,93.22,0.67,4.35,0.6,0.1,0.08,17.5,0.78,128.5,319.75,26.0,,
2023-02-16 12:00:00,2023-02-16 13:00:00,21.0,92.75,4.03,16.6,12.05,,1.2,0.28,102.67,0.47,3.85,0.48,0.1,0.08,15.25,0.75,128.25,333.25,26.82,,
2023-02-16 13:00:00,2023-02-16 14:00:00,12.25,58.0,3.85,15.27,11.28,,1.1,0.25,94.65,0.4,3.88,0.4,0.08,0.15,13.0,0.65,128.5,312.5,27.3,,
2023-02-16 14:00:00,2023-02-16 15:00:00,7.0,38.0,3.8,13.73,10.35,,1.25,0.25,95.28,0.3,3.67,0.43,0.08,0.12,12.5,0.75,128.5,272.0,27.45,,
2023-02-16 15:00:00,2023-02-16 16:00:00,3.75,37.25,4.25,15.7,11.82,,1.2,0.25,98.05,0.3,3.4,0.45,0.05,0.05,12.25,0.75,128.5,212.75,27.57,,
2023-02-16 16:00:00,2023-02-16 17:00:00,4.25,41.25,4.92,18.08,13.65,,1.4,0.24,98.8,0.27,3.55,0.38,0.1,,12.0,0.5,128.5,120.75,27.65,,
2023-02-16 17:00:00,2023-02-16 18:00:00,6.5,47.5,5.15,19.62,14.57,,1.3,0.4,84.88,0.2,3.22,0.33,0.05,,16.25,0.17,128.33,24.75,27.1,,
2023-02-16 18:00:00,2023-02-16 19:00:00,20.5,103.0,8.7,34.53,25.42,,0.83,1.07,16.43,0.73,5.83,1.35,0.2,,24.5,0.3,128.25,8.75,24.7,,
2023-02-16 19:00:00,2023-02-16 20:00:00,52.75,221.0,13.3,40.48,32.33,,0.65,1.36,2.95,1.17,10.72,3.85,0.32,0.2,30.75,0.32,128.5,19.0,23.4,,
2023-02-16 20:00:00,2023-02-16 21:00:00,51.0,245.25,18.62,42.42,37.67,,0.47,1.5,0.63,2.02,13.8,5.22,0.5,0.3,27.25,0.33,128.5,39.5,23.23,,
2023-02-16 21:00:00,2023-02-16 22:00:00,58.75,229.5,22.5,41.83,40.55,,0.4,1.23,0.4,1.32,10.52,3.77,0.33,0.22,29.5,0.28,128.5,52.0,22.6,,
2023-02-16 22:00:00,2023-02-16 23:00:00,42.25,162.75,20.9,39.55,38.05,,0.3,0.88,3.83,1.23,10.57,4.12,0.35,0.17,31.25,0.25,128.5,53.25,22.32,,
2023-02-16 23:00:00,2023-02-17 00:00:00,38.5,167.25,30.65,37.5,44.88,,0.68,0.69,0.1,0.8,7.85,3.32,0.27,0.2,35.75,0.2,128.5,55.75,21.65,,
2023-02-17 00:00:00,2023-02-17 01:00:00,34.5,161.5,25.67,36.92,40.53,,1.8,0.43,4.97,0.55,6.07,1.57,0.18,0.1,37.25,0.47,128.5,55.75,21.3,,
2023-02-17 01:00:00,2023-02-17 02:00:00,21.0,81.5,18.9,27.55,30.02,,1.78,0.35,38.4,0.4,4.6,0.9,0.1,0.05,34.75,0.4,128.5,55.0,21.68,,
2023-02-17 02:00:00,2023-02-17 03:00:00,15.5,60.75,15.45,28.65,27.8,,1.83,0.35,27.67,0.4,4.9,1.08,0.1,0.03,38.25,0.33,128.5,57.0,21.3,,
2023-02-17 03:00:00,2023-02-17 04:00:00,17.75,71.75,12.07,25.85,23.55,,1.45,0.38,31.05,0.4,5.07,1.02,0.1,0.03,38.75,0.33,128.25,56.25,21.4,,
2023-02-17 04:00:00,2023-02-17 05:00:00,16.5,69.25,9.5,25.65,21.38,,1.27,0.39,31.9,0.4,5.62,1.25,0.12,0.1,38.75,0.33,128.5,56.75,21.1,,
2023-02-17 05:00:00,2023-02-17 06:00:00,21.25,95.75,8.88,28.05,22.15,,1.1,0.43,10.3,0.45,5.62,1.32,0.1,0.1,44.0,0.17,128.5,56.25,20.25,,
2023-02-17 06:00:00,2023-02-17 07:00:00,27.25,132.0,10.6,31.55,25.4,,1.02,0.51,6.5,0.5,5.02,1.18,0.1,0.1,43.5,0.12,128.5,55.25,20.2,,
2023-02-17 07:00:00,2023-02-17 08:00:00,39.25,132.5,14.1,34.02,29.55,,1.3,0.99,5.9,0.85,5.82,1.73,0.17,0.08,39.5,0.2,128.33,59.25,21.08,,
2023-02-17 08:00:00,2023-02-17 09:00:00,53.75,201.5,16.4,31.6,30.12,,1.75,0.72,35.9,1.23,6.55,2.15,0.2,0.08,29.5,0.52,128.5,94.5,23.45,,
2023-02-17 09:00:00,2023-02-17 10:00:00,52.5,175.25,8.53,20.35,17.77,,2.35,0.43,72.55,0.55,4.62,1.1,0.1,,23.5,0.82,128.5,145.0,24.78,,
2023-02-17 10:00:00,2023-02-17 11:00:00,20.25,91.0,3.77,13.8,10.4,,2.65,0.33,81.72,0.43,4.05,0.82,0.08,0.1,19.5,0.68,128.5,202.5,25.9,,
2023-02-17 11:00:00,2023-02-17 12:00:00,12.5,59.0,3.7,11.47,9.08,,2.4,0.28,86.23,0.33,3.4,0.5,0.05,0.08,14.5,0.68,128.5,252.75,26.78,,
2023-02-17 12:00:00,2023-02-17 13:00:00,8.25,37.5,4.15,13.55,10.57,,2.65,0.26,97.47,0.3,3.35,0.43,0.05,0.03,13.0,0.73,128.25,267.25,27.07,,
2023-02-17 13:00:00,2023-02-17 14:00:00,10.75,37.75,4.1,15.75,11.73,,2.53,0.29,104.68,0.25,3.35,0.45,0.08,0.03,12.75,0.7,128.5,256.5,27.6,,
2023-02-17 14:00:00,2023-02-17 15:00:00,17.75,43.5,4.1,15.22,11.43,,2.85,0.3,110.82,0.22,3.5,0.4,0.08,,12.5,0.7,128.5,227.0,27.82,,
2023-02-17 15:00:00,2023-02-17 16:00:00,8.0,46.75,4.22,16.62,12.3,,2.85,0.3,107.25,0.22,3.58,0.4,0.08,,11.0,0.68,128.5,208.5,28.05,,
2023-02-17 16:00:00,2023-02-17 17:00:00,7.5,51.0,4.92,20.43,14.88,,2.73,0.29,106.85,0.25,3.67,0.53,0.1,,11.5,0.55,128.5,124.0,27.82,,
2023-02-17 17:00:00,2023-02-17 18:00:00,6.25,60.75,5.28,22.85,16.45,,2.78,0.29,88.47,0.2,3.38,0.32,0.08,,15.0,0.23,128.5,29.25,27.4,,
2023-02-17 18:00:00,2023-02-17 19:00:00,11.5,80.75,5.97,30.65,21.15,,2.4,0.72,37.7,0.33,4.25,0.8,0.1,0.03,21.5,0.23,128.5,45.0,25.18,,
2023-02-17 19:00:00,2023-02-17 20:00:00,27.0,153.5,11.9,40.45,31.15,,1.98,1.5,13.03,0.78,7.33,2.12,0.23,0.08,28.5,0.2,128.5,6.5,23.7,,
2023-02-17 20:00:00,2023-02-17 21:00:00,52.0,218.25,21.6,38.38,37.98,,1.92,0.93,12.97,1.95,12.95,6.95,0.52,0.25,31.75,0.35,128.5,51.0,22.83,,
2023-02-17 21:00:00,2023-02-17 22:00:00,65.25,229.75,14.68,25.0,25.2,,1.23,0.47,56.27,0.6,5.35,1.77,0.15,0.05,26.75,0.33,128.5,48.25,22.95,,
2023-02-17 22:00:00,2023-02-17 23:00:00,26.75,101.5,13.6,32.05,28.12,,0.9,0.68,19.3,0.5,5.05,1.38,0.12,0.08,29.0,0.32,128.5,50.0,22.4,,
2023-02-17 23:00:00,2023-02-18 00:00:00,28.25,108.75,14.98,39.45,33.15,,0.83,0.61,9.67,0.55,5.93,1.95,0.2,0.12,28.25,0.23,128.25,47.75,22.5,,
2023-02-18 00:00:00,2023-02-18 01:00:00,29.0,99.0,14.45,35.65,30.73,,1.45,0.46,31.23,0.5,5.5,1.55,0.18,0.05,26.5,0.35,128.5,39.25,22.48,,
2023-02-18 01:00:00,2023-02-18 02:00:00,26.75,82.0,14.4,38.68,32.3,,1.5,0.37,11.22,0.35,4.47,0.93,0.1,0.05,32.25,0.3,128.5,49.5,21.7,,
2023-02-18 02:00:00,2023-02-18 03:00:00,19.0,60.5,12.73,32.05,27.38,,1.25,0.33,45.75,0.3,4.28,0.85,0.1,0.03,26.5,0.48,128.5,52.25,22.43,,
2023-02-18 03:00:00,2023-02-18 04:00:00,14.0,53.25,11.65,32.03,26.5,,1.6,0.33,21.62,0.3,4.0,0.7,0.1,0.08,34.0,0.25,128.5,51.75,21.4,,
2023-02-18 04:00:00,2023-02-18 05:00:00,17.75,86.5,13.5,36.15,30.23,,1.27,0.41,3.1,0.35,4.35,0.95,0.1,0.08,40.5,0.17,128.5,53.0,20.45,,
2023-02-18 05:00:00,2023-02-18 06:00:00,26.75,139.75,12.03,35.05,28.43,,1.12,0.44,7.0,0.4,4.8,1.15,0.1,0.05,43.25,0.17,128.5,53.0,20.27,,
2023-02-18 06:00:00,2023-02-18 07:00:00,32.0,113.0,10.75,37.88,28.88,,1.33,0.61,8.22,0.65,4.97,1.33,0.15,0.03,42.0,0.15,128.5,52.75,20.38,,
2023-02-18 07:00:00,2023-02-18 08:00:00,59.0,207.0,22.35,35.92,37.25,,1.4,1.36,3.33,1.33,5.7,1.73,0.15,,47.25,0.18,128.5,58.75,20.4,,
2023-02-18 08:00:00,2023-02-18 09:00:00,100.25,294.0,23.17,42.7,41.55,,1.82,1.67,23.55,2.83,6.88,2.2,0.2,,39.0,0.2,128.25,104.0,22.95,,
2023-02-18 09:00:00,2023-02-18 10:00:00,113.5,312.0,16.77,30.22,29.7,,1.68,0.6,85.85,1.9,6.42,1.9,0.15,,27.75,0.4,128.5,158.75,24.82,,
2023-02-18 10:00:00,2023-02-18 11:00:00,60.25,184.5,7.08,23.95,18.48,,1.88,0.45,106.92,0.72,4.9,0.88,0.1,0.1,21.75,0.55,128.5,222.75,25.98,,
2023-02-18 11:00:00,2023-02-18 12:00:00,18.5,87.5,4.05,21.95,15.0,,2.1,0.4,115.28,0.72,4.9,0.88,0.1,,16.75,0.68,128.5,243.5,26.78,,
2023-02-18 12:00:00,2023-02-18 13:00:00,17.5,76.75,3.9,21.48,14.57,,1.75,0.32,108.77,0.47,3.95,0.45,0.1,,12.75,1.0,128.5,263.5,27.12,,
2023-02-18 13:00:00,2023-02-18 14:00:00,10.0,47.75,3.75,21.4,14.4,,1.75,0.3,112.53,0.4,3.78,0.53,0.1,,12.0,1.02,128.5,264.75,27.27,,
2023-02-18 14:00:00,2023-02-18 15:00:00,7.75,51.5,4.1,22.2,15.15,,2.07,0.3,114.95,0.3,3.55,0.4,0.08,,12.0,0.78,128.5,233.5,27.7,,
2023-02-18 15:00:00,2023-02-18 16:00:00,6.75,50.0,3.95,18.62,13.1,,2.62,0.3,122.47,0.3,3.38,0.35,0.05,,13.25,0.7,128.5,177.5,27.75,,
2023-02-18 16:00:00,2023-02-18 17:00:00,6.75,53.25,3.42,15.18,10.82,,2.55,0.29,122.92,0.3,2.75,0.38,0.03,0.1,13.75,0.55,128.5,118.75,27.73,,
2023-02-18 17:00:00,2023-02-18 18:00:00,9.0,59.25,3.8,18.4,12.88,,2.12,0.35,117.92,0.3,2.55,0.3,,0.08,16.0,0.53,128.5,64.5,27.2,,
2023-02-18 18:00:00,2023-02-18 19:00:00,26.75,109.5,3.65,22.0,14.65,,1.32,0.59,85.0,0.53,3.5,0.82,0.1,0.03,22.5,0.17,128.25,51.5,25.1,,
2023-02-18 19:00:00,2023-02-18 20:00:00,67.75,253.75,4.7,31.25,20.42,,1.02,0.97,42.48,0.88,5.88,2.23,0.2,0.05,26.5,0.2,128.5,47.75,23.8,,
2023-02-18 20:00:00,2023-02-18 21:00:00,71.0,262.75,6.72,32.12,22.55,,0.58,0.62,50.83,1.0,6.25,2.23,0.23,0.05,28.0,0.4,128.5,45.75,23.27,,
2023-02-18 21:00:00,2023-02-18 22:00:00,36.75,142.5,7.0,31.3,22.35,,0.3,0.71,38.7,0.6,4.38,1.08,0.1,0.05,26.5,0.32,128.5,42.75,23.05,,
2023-02-18 22:00:00,2023-02-18 23:00:00,26.0,132.25,7.55,30.95,22.6,,0.25,0.47,58.9,0.57,4.47,1.23,0.12,0.1,28.0,0.42,128.5,41.25,22.8,,
2023-02-18 23:00:00,2023-02-19 00:00:00,24.25,100.0,7.75,32.17,23.43,,0.38,0.59,39.78,0.5,3.95,0.85,0.1,,35.0,0.23,128.5,38.75,22.32,,
2023-02-19 00:00:00,2023-02-19 01:00:00,26.5,124.25,8.12,34.1,24.75,,1.68,0.74,34.1,0.65,5.83,1.7,0.15,0.08,40.25,0.17,128.5,36.75,21.9,,
2023-02-19 01:00:00,2023-02-19 02:00:00,32.0,137.25,9.55,37.6,27.77,,1.9,0.54,24.42,0.65,5.62,1.63,0.15,0.1,42.5,0.42,128.5,37.0,21.58,,
2023-02-19 02:00:00,2023-02-19 03:00:00,32.25,98.0,9.18,32.0,24.48,,1.85,0.41,54.98,0.4,3.7,0.68,0.1,,41.0,0.17,128.5,38.25,21.43,,
2023-02-19 03:00:00,2023-02-19 04:00:00,20.75,80.25,8.1,30.55,22.82,,2.12,0.43,39.12,0.4,3.67,0.67,0.1,0.03,44.5,0.38,128.25,40.0,20.85,,
2023-02-19 04:00:00,2023-02-19 05:00:00,19.75,88.0,7.72,31.48,23.02,,1.83,0.41,37.92,0.4,3.33,0.55,0.08,0.03,42.0,0.45,128.5,39.75,20.85,,
2023-02-19 05:00:00,2023-02-19 06:00:00,19.75,101.25,6.6,27.43,19.93,,2.17,0.36,57.1,0.35,3.08,0.42,0.03,,41.5,0.5,128.5,41.0,20.57,,
2023-02-19 06:00:00,2023-02-19 07:00:00,22.75,70.5,5.68,27.88,19.4,,1.98,0.46,32.05,0.35,3.2,0.5,0.08,0.05,48.25,0.27,128.5,41.75,19.85,,
2023-02-19 07:00:00,2023-02-19 08:00:00,34.75,101.75,6.52,32.25,22.45,,2.12,0.89,31.83,0.78,4.07,0.85,0.08,,39.75,0.55,128.5,46.75,21.18,,
2023-02-19 08:00:00,2023-02-19 09:00:00,59.75,176.0,10.2,36.45,27.68,,2.2,1.13,40.77,1.48,4.68,1.12,0.1,0.1,35.25,0.35,128.5,73.5,23.35,,
2023-02-19 09:00:00,2023-02-19 10:00:00,75.0,219.25,11.05,33.27,26.67,,2.7,0.64,88.78,1.38,5.0,1.3,0.12,,24.75,0.33,128.5,122.25,25.6,,
2023-02-19 10:00:00,2023-02-19 11:00:00,54.5,161.0,7.18,24.57,18.9,,3.08,0.39,111.7,0.43,3.32,0.5,0.03,0.03,21.75,0.6,128.5,145.75,25.85,,
2023-02-19 11:00:00,2023-02-19 12:00:00,10.5,53.75,5.53,23.68,17.05,,3.12,0.39,113.0,0.4,3.25,0.4,0.03,,19.75,0.65,128.5,172.5,26.43,,
2023-02-19 12:00:00,2023-02-19 13:00:00,10.25,51.75,4.75,21.97,15.55,,3.35,0.33,116.33,0.35,3.17,0.73,0.08,,19.75,0.85,128.5,194.25,26.55,,
2023-02-19 13:00:00,2023-02-19 14:00:00,12.5,56.25,4.43,21.95,15.3,,3.42,0.33,115.98,0.3,3.1,0.33,0.03,,17.5,0.75,128.25,189.5,27.02,,
2023-02-19 14:00:00,2023-02-19 15:00:00,11.0,52.5,4.25,19.98,14.07,,3.7,0.33,116.53,0.3,3.1,0.33,0.05,0.03,18.75,1.05,128.5,151.0,27.08,,
2023-02-19 15:00:00,2023-02-19 16:00:00,10.5,55.0,4.22,17.7,12.88,,3.6,0.3,117.6,0.3,3.2,0.38,0.05,,15.25,1.0,128.5,123.0,27.25,,
2023-02-19 16:00:00,2023-02-19 17:00:00,9.25,57.0,4.12,17.15,12.45,,3.85,0.31,125.67,0.25,3.05,0.4,0.05,,17.0,0.82,128.5,94.0,27.2,,
2023-02-19 17:00:00,2023-02-19 18:00:00,10.25,58.5,4.05,17.5,12.63,,3.77,0.31,123.25,0.3,3.17,0.73,0.1,,20.5,0.53,128.5,61.5,26.7,,
2023-02-19 18:00:00,2023-02-19 19:00:00,14.0,78.25,4.68,21.75,15.4,,3.23,0.41,99.25,0.35,3.75,1.55,0.12,0.05,26.5,0.38,128.5,51.5,25.2,,
2023-02-19 19:00:00,2023-02-19 20:00:00,23.0,136.0,5.47,24.15,17.27,,3.08,0.49,94.28,0.47,4.15,1.07,0.1,0.03,29.25,0.3,128.5,48.75,24.1,,
2023-02-19 20:00:00,2023-02-19 21:00:00,29.0,158.75,5.68,25.1,18.0,,2.85,0.58,87.2,0.55,4.17,0.97,0.1,,31.75,0.3,128.5,46.75,23.52,,
2023-02-19 21:00:00,2023-02-19 22:00:00,31.0,113.75,5.75,25.47,18.23,,2.42,0.6,82.75,0.55,4.05,0.83,0.1,,33.25,0.22,128.5,44.5,23.25,,
2023-02-19 22:00:00,2023-02-19 23:00:00,33.5,132.5,6.1,31.7,21.78,,2.2,0.73,57.7,0.68,5.28,2.75,0.2,0.15,34.5,0.3,128.5,42.25,23.08,,
2023-02-19 23:00:00,2023-02-20 00:00:00,42.25,128.75,6.35,30.4,21.38,,2.2,0.54,69.2,0.8,5.43,2.12,0.18,0.1,33.5,0.57,128.25,40.75,23.0,,
2023-02-20 00:00:00,2023-02-20 01:00:00,35.0,129.0,5.53,30.5,20.73,,1.95,0.42,71.9,0.65,3.53,0.6,0.1,,32.75,0.78,128.5,39.0,22.85,,
2023-02-20 01:00:00,2023-02-20 02:00:00,26.0,92.5,5.17,26.95,18.55,,1.9,0.38,79.3,0.43,3.17,0.45,0.05,0.05,31.75,0.47,128.5,38.25,22.52,,
2023-02-20 02:00:00,2023-02-20 03:00:00,20.5,70.5,4.9,24.48,17.02,,1.45,0.35,72.53,0.4,3.12,0.43,0.08,0.08,29.25,0.38,128.5,37.0,22.47,,
2023-02-20 03:00:00,2023-02-20 04:00:00,18.25,69.75,5.33,22.7,16.4,,1.85,0.35,64.1,0.4,3.08,0.45,0.03,0.03,29.0,0.55,128.5,36.75,22.35,,
