From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-01-17 05:00:00,2023-01-17 06:00:00,112.0,178.0,1.77,26.8,15.7,10.97,4.35,1.28,9.37,1.35,,,,,30.1,93.0,1.0,47.25,10.25,11.75,0.0
2023-01-17 06:00:00,2023-01-17 07:00:00,110.25,180.25,1.63,20.5,12.23,8.57,4.1,1.19,7.55,1.23,,,,,23.75,94.25,0.77,176.25,25.0,11.55,0.0
2023-01-17 07:00:00,2023-01-17 08:00:00,100.25,182.0,7.1,29.3,21.35,14.9,4.45,1.54,8.28,1.6,,,,,22.08,92.0,1.03,125.75,67.75,13.23,0.0
2023-01-17 08:00:00,2023-01-17 09:00:00,129.5,250.75,4.5,29.7,19.45,13.6,8.05,1.44,40.38,1.85,,,,,22.0,80.25,1.5,49.0,113.5,15.88,0.0
2023-01-17 09:00:00,2023-01-17 10:00:00,164.5,257.25,1.93,16.95,10.55,7.38,9.05,1.28,86.68,1.6,,,,,21.55,67.5,1.65,40.75,167.25,18.1,0.0
2023-01-17 10:00:00,2023-01-17 11:00:00,155.5,238.0,1.83,22.0,13.2,9.25,22.27,1.37,99.08,1.35,,,,,25.73,64.75,2.35,102.75,215.5,18.93,0.0
2023-01-17 11:00:00,2023-01-17 12:00:00,164.25,254.0,1.65,22.2,13.17,9.22,32.42,1.35,119.5,1.45,,,,,29.97,59.0,1.98,100.0,227.25,20.3,0.0
2023-01-17 12:00:00,2023-01-17 13:00:00,163.75,245.25,1.2,20.15,11.7,8.2,31.35,1.33,126.35,1.28,,,,,30.4,57.75,1.8,247.5,191.25,21.1,0.0
2023-01-17 13:00:00,2023-01-17 14:00:00,158.5,235.0,1.25,18.8,11.0,7.67,25.37,1.31,125.9,1.23,,,,,31.05,56.0,1.85,325.5,163.75,21.55,0.0
2023-01-17 14:00:00,2023-01-17 15:00:00,150.25,220.5,0.9,14.15,8.25,5.77,19.68,1.3,124.15,1.12,,,,,25.1,57.25,1.67,294.75,104.75,21.52,0.0
2023-01-17 15:00:00,2023-01-17 16:00:00,136.5,208.5,1.27,23.23,13.35,9.38,15.9,1.31,105.7,1.1,,,,,22.35,60.5,1.55,271.75,50.75,20.92,0.0
2023-01-17 16:00:00,2023-01-17 17:00:00,133.25,216.0,1.95,39.2,22.4,15.7,11.2,1.43,66.33,1.25,,,,,21.35,69.25,1.18,220.25,15.25,19.25,0.0
2023-01-17 17:00:00,2023-01-17 18:00:00,148.5,259.25,2.97,77.62,43.73,30.62,10.88,1.85,16.07,1.65,,,,,25.68,77.75,0.9,149.25,10.0,17.58,0.0
2023-01-17 18:00:00,2023-01-17 19:00:00,199.25,347.75,4.3,69.85,40.65,28.45,9.1,2.26,13.73,4.12,,,,,29.6,80.25,1.0,138.25,8.25,17.18,0.0
2023-01-17 19:00:00,2023-01-17 20:00:00,237.5,371.25,11.3,68.2,45.47,31.85,7.8,2.1,4.55,4.15,,,,,30.25,83.25,0.95,199.5,9.5,16.35,0.0
2023-01-17 20:00:00,2023-01-17 21:00:00,222.5,341.5,18.12,67.05,50.4,35.3,7.32,2.24,0.53,3.48,,,,,30.13,87.25,0.88,175.0,9.75,15.5,0.0
2023-01-17 21:00:00,2023-01-17 22:00:00,205.0,313.0,9.4,43.48,30.8,21.57,7.0,1.64,9.5,2.82,,,,,30.15,87.5,1.25,210.75,10.0,14.83,0.0
2023-01-17 22:00:00,2023-01-17 23:00:00,158.25,232.5,1.75,37.22,21.23,14.85,7.47,1.72,17.02,2.0,,,,,28.75,88.25,1.38,162.5,9.5,14.57,0.0
2023-01-17 23:00:00,2023-01-18 00:00:00,160.25,236.75,1.2,36.88,20.6,14.4,7.27,1.01,19.6,2.12,,,,,28.88,88.5,0.92,178.75,7.5,14.25,0.0
2023-01-18 00:00:00,2023-01-18 01:00:00,149.75,223.75,0.98,33.77,18.78,13.12,8.25,1.0,31.13,2.02,,,,,27.93,87.5,1.0,142.75,7.0,14.23,0.0
2023-01-18 01:00:00,2023-01-18 02:00:00,163.0,235.75,1.12,31.07,17.43,12.2,5.83,0.85,17.88,1.9,,,,,27.4,90.25,1.45,205.0,7.5,13.07,0.0
2023-01-18 02:00:00,2023-01-18 03:00:00,142.25,201.25,0.9,27.25,15.22,10.65,3.68,0.79,19.65,1.5,,,,,29.12,91.25,1.2,155.5,7.75,12.75,0.0
2023-01-18 03:00:00,2023-01-18 04:00:00,122.5,181.75,1.07,24.62,14.0,9.78,2.75,0.75,16.02,1.48,,,,,30.05,92.25,1.45,195.75,10.0,12.23,0.0
2023-01-18 04:00:00,2023-01-18 05:00:00,110.25,168.75,2.05,25.9,15.45,10.8,2.97,0.7,18.2,1.23,,,,,30.08,90.75,1.45,173.0,10.0,12.27,0.0
2023-01-18 05:00:00,2023-01-18 06:00:00,105.5,150.5,3.9,23.32,15.6,10.88,2.97,0.64,17.13,1.1,,,,,30.02,89.25,1.4,181.0,10.25,12.28,0.0
2023-01-18 06:00:00,2023-01-18 07:00:00,98.5,143.25,10.3,37.43,28.27,19.8,3.8,0.71,8.6,1.15,,,,,28.53,91.25,0.98,180.5,22.5,11.88,0.0
2023-01-18 07:00:00,2023-01-18 08:00:00,107.5,166.75,14.3,46.1,36.15,25.25,4.35,1.04,10.57,1.65,,,,,29.53,89.25,1.0,194.25,56.75,12.85,0.0
2023-01-18 08:00:00,2023-01-18 09:00:00,131.0,193.0,17.35,47.25,39.27,27.5,6.78,0.98,23.5,1.98,,,,,28.1,81.75,1.0,188.5,114.75,15.1,0.0
2023-01-18 09:00:00,2023-01-18 10:00:00,158.75,222.0,2.23,22.67,13.82,9.72,10.25,0.71,69.65,1.5,,,,,26.88,68.75,1.32,259.75,166.25,17.07,0.0
2023-01-18 10:00:00,2023-01-18 11:00:00,128.25,178.0,1.45,19.48,11.52,8.05,13.42,0.7,94.5,1.3,,,,,27.2,64.5,1.83,326.25,204.25,18.23,0.0
2023-01-18 11:00:00,2023-01-18 12:00:00,144.0,205.75,1.03,16.2,9.43,6.62,14.12,0.64,98.57,1.2,,,,,32.0,62.0,1.8,340.25,224.0,19.07,0.0
2023-01-18 12:00:00,2023-01-18 13:00:00,127.5,175.0,1.07,16.82,9.82,6.85,10.75,0.59,106.38,1.1,,,,,32.2,59.0,1.88,182.0,200.5,19.93,0.0
2023-01-18 13:00:00,2023-01-18 14:00:00,130.5,181.0,0.9,16.7,9.65,6.72,9.32,0.58,117.67,1.0,,,,,32.15,57.25,1.58,99.75,179.5,20.55,0.0
2023-01-18 14:00:00,2023-01-18 15:00:00,132.0,181.5,0.6,15.23,8.62,6.03,7.15,0.61,122.22,1.0,,,,,26.05,58.75,1.58,90.0,115.5,20.48,0.0
2023-01-18 15:00:00,2023-01-18 16:00:00,131.5,196.75,0.78,17.38,9.85,6.9,6.88,0.75,108.85,1.0,,,,,22.27,63.0,1.27,11.75,51.75,19.73,0.0
2023-01-18 16:00:00,2023-01-18 17:00:00,130.75,208.5,1.07,38.62,21.43,14.97,6.1,0.77,76.17,0.97,,,,,21.35,70.5,0.97,51.75,15.75,18.23,0.0
2023-01-18 17:00:00,2023-01-18 18:00:00,132.5,221.25,6.1,59.73,36.77,25.75,5.08,0.91,44.38,1.02,,,,,21.5,79.0,0.9,115.0,10.25,16.35,0.0
2023-01-18 18:00:00,2023-01-18 19:00:00,159.25,275.25,36.77,89.43,77.5,54.25,5.2,1.94,3.63,2.08,,,,,25.43,85.0,0.83,174.25,10.25,15.05,0.0
2023-01-18 19:00:00,2023-01-18 20:00:00,250.0,414.5,17.85,71.8,52.7,36.9,5.28,1.73,0.55,3.73,,,,,31.67,87.5,0.88,189.25,8.25,14.32,0.0
2023-01-18 20:00:00,2023-01-18 21:00:00,235.0,352.5,11.3,65.9,44.25,30.95,4.3,1.75,0.7,3.08,,,,,32.15,90.5,0.85,93.0,8.0,13.48,0.0
2023-01-18 21:00:00,2023-01-18 22:00:00,203.0,300.75,13.27,60.05,42.75,29.93,3.88,1.57,0.1,2.9,,,,,32.15,91.25,0.88,170.75,8.25,13.07,0.0
2023-01-18 22:00:00,2023-01-18 23:00:00,179.0,284.75,18.98,56.55,45.52,31.88,3.7,1.32,0.3,2.62,,,,,25.57,91.75,1.1,197.0,8.5,12.78,0.0
2023-01-18 23:00:00,2023-01-19 00:00:00,161.0,271.0,4.0,43.43,26.37,18.47,3.53,1.01,2.3,2.0,,,,,21.57,92.33,1.07,189.0,10.67,12.23,0.0
2023-01-19 00:00:00,2023-01-19 01:00:00,149.25,259.75,11.47,47.23,34.42,24.12,3.75,0.96,1.35,1.55,,,,,22.17,93.25,0.9,124.75,11.0,11.78,0.0
2023-01-19 01:00:00,2023-01-19 02:00:00,120.0,210.0,3.9,31.9,20.15,14.12,2.75,0.91,7.17,1.48,,,,,22.3,95.0,1.1,135.0,11.0,11.62,0.0
2023-01-19 02:00:00,2023-01-19 03:00:00,104.75,196.0,0.85,24.33,13.65,9.53,2.6,0.83,6.5,1.35,,,,,26.02,95.25,0.85,166.25,10.5,10.9,0.0
2023-01-19 03:00:00,2023-01-19 04:00:00,92.75,164.0,1.05,25.57,14.43,10.12,2.52,0.89,4.05,1.3,,,,,31.37,96.75,0.93,204.25,8.75,10.7,0.0
2023-01-19 04:00:00,2023-01-19 05:00:00,83.0,138.25,16.1,39.1,33.88,23.7,2.7,0.96,0.2,1.52,,,,,31.5,96.25,0.78,165.75,9.0,10.82,0.0
2023-01-19 05:00:00,2023-01-19 06:00:00,101.25,173.75,2.65,31.23,18.77,13.12,2.52,0.86,2.55,1.4,,,,,31.28,95.5,0.92,126.75,9.0,10.65,0.0
2023-01-19 06:00:00,2023-01-19 07:00:00,89.0,162.25,9.8,29.97,23.93,16.73,2.6,0.89,2.05,1.5,,,,,25.57,95.25,1.02,167.0,21.5,10.85,0.0
2023-01-19 07:00:00,2023-01-19 08:00:00,110.5,212.5,8.45,34.95,25.4,17.8,3.4,1.07,6.38,2.17,,,,,21.88,93.0,0.95,148.5,60.75,12.03,0.0
2023-01-19 08:00:00,2023-01-19 09:00:00,142.0,287.0,8.62,35.85,26.08,18.28,3.95,1.0,18.92,1.95,,,,,21.83,86.25,1.05,238.5,115.25,14.42,0.0
2023-01-19 09:00:00,2023-01-19 10:00:00,131.67,244.33,4.83,24.8,17.13,12.0,5.67,0.95,46.03,1.6,,,,,21.67,79.33,1.43,245.0,172.33,16.53,0.0
2023-01-19 10:00:00,2023-01-19 11:00:00,160.25,241.75,3.28,28.7,17.93,12.55,11.55,1.05,73.65,1.58,,,,,25.0,72.5,1.82,181.0,218.0,18.75,0.0
2023-01-19 11:00:00,2023-01-19 12:00:00,183.75,276.25,2.38,31.47,18.7,13.1,19.45,0.95,104.57,1.58,,,,,31.65,62.75,2.23,5.0,231.0,20.45,0.0
2023-01-19 12:00:00,2023-01-19 13:00:00,173.5,238.25,1.23,25.77,14.7,10.3,23.12,0.89,126.65,1.28,,,,,32.18,59.5,2.45,181.0,194.5,21.43,0.0
2023-01-19 13:00:00,2023-01-19 14:00:00,139.75,199.75,1.32,21.52,12.55,8.78,18.23,0.81,128.0,1.15,,,,,31.93,58.0,2.23,341.5,171.25,21.75,0.0
2023-01-19 14:00:00,2023-01-19 15:00:00,127.25,182.5,0.9,16.8,9.65,6.75,17.95,0.73,128.22,1.05,,,,,26.57,54.75,1.8,340.0,108.75,21.78,0.0
2023-01-19 15:00:00,2023-01-19 16:00:00,109.25,160.0,0.75,17.07,9.7,6.78,15.12,0.68,119.0,0.88,,,,,22.2,54.75,1.05,271.25,51.75,21.33,0.0
2023-01-19 16:00:00,2023-01-19 17:00:00,99.0,153.0,3.4,52.15,30.5,21.35,11.98,0.76,76.8,0.8,,,,,21.32,62.75,0.8,98.5,16.5,19.62,0.0
2023-01-19 17:00:00,2023-01-19 18:00:00,112.5,196.5,13.35,96.8,62.38,43.65,10.15,1.46,17.58,1.6,,,,,21.6,74.5,1.17,127.25,10.75,17.48,0.0
2023-01-19 18:00:00,2023-01-19 19:00:00,183.5,323.5,13.45,84.6,55.95,39.15,11.15,1.62,2.6,3.25,,,,,25.12,81.0,0.85,180.75,10.5,15.85,0.0
2023-01-19 19:00:00,2023-01-19 20:00:00,221.75,377.75,15.47,72.28,51.0,35.7,7.7,1.52,1.43,2.85,,,,,29.93,85.75,0.85,134.5,9.5,14.75,0.0
2023-01-19 20:00:00,2023-01-19 21:00:00,170.0,255.5,9.03,62.23,40.48,28.3,5.28,1.47,2.0,2.52,,,,,30.25,90.25,0.78,61.0,10.0,13.62,0.0
2023-01-19 21:00:00,2023-01-19 22:00:00,169.75,255.0,16.98,54.62,42.85,30.03,5.6,1.36,2.97,2.38,,,,,30.2,91.0,0.97,180.75,10.0,13.78,0.0
2023-01-19 22:00:00,2023-01-19 23:00:00,145.33,228.0,5.63,48.83,30.57,21.4,5.27,1.11,5.93,2.17,,,,,26.97,88.33,0.97,154.67,9.67,13.77,0.0
2023-01-19 23:00:00,2023-01-20 00:00:00,133.5,215.5,1.88,40.2,22.88,16.02,3.98,0.96,5.55,1.57,,,,,22.05,90.5,0.93,155.75,11.0,12.95,0.0
2023-01-20 00:00:00,2023-01-20 01:00:00,118.5,188.25,4.22,42.62,26.12,18.3,3.25,1.06,1.1,1.27,,,,,22.25,93.0,1.02,127.5,11.0,12.38,0.0
2023-01-20 01:00:00,2023-01-20 02:00:00,104.25,177.0,5.05,39.88,25.27,17.73,3.2,0.9,0.23,1.27,,,,,22.4,94.25,0.88,158.75,11.0,11.57,0.0
2023-01-20 02:00:00,2023-01-20 03:00:00,91.25,146.5,2.92,34.88,20.93,14.65,2.98,0.78,6.75,1.12,,,,,25.7,93.75,1.2,170.5,10.75,11.7,0.0
2023-01-20 03:00:00,2023-01-20 04:00:00,87.0,138.0,0.82,24.53,13.7,9.6,2.93,0.86,13.95,1.05,,,,,29.95,94.5,1.2,131.5,10.0,11.77,0.0
2023-01-20 04:00:00,2023-01-20 05:00:00,88.75,147.0,1.92,27.75,16.28,11.4,2.9,0.85,10.15,1.2,,,,,30.25,95.0,0.85,215.75,9.5,11.35,0.0
2023-01-20 05:00:00,2023-01-20 06:00:00,85.5,157.25,13.9,37.35,31.12,21.77,2.88,0.95,5.9,1.18,,,,,30.2,95.25,0.9,149.25,10.25,11.03,0.0
2023-01-20 06:00:00,2023-01-20 07:00:00,88.5,191.5,34.57,35.33,46.9,32.87,3.2,0.92,0.6,1.57,,,,,25.92,95.5,0.88,202.25,24.25,10.57,0.0
2023-01-20 07:00:00,2023-01-20 08:00:00,94.0,170.0,30.7,48.25,50.65,35.45,4.7,0.99,4.4,1.6,,,,,22.13,92.67,1.07,210.67,76.0,13.0,0.0
2023-01-20 08:00:00,2023-01-20 09:00:00,120.25,225.0,24.23,61.1,52.17,36.55,17.45,1.23,14.1,1.68,,,,,21.73,86.0,1.65,18.25,122.25,15.47,0.0
2023-01-20 09:00:00,2023-01-20 10:00:00,197.5,329.0,14.0,57.78,42.12,29.45,30.77,0.96,44.3,1.95,,,,,21.45,75.0,1.7,95.75,187.75,18.02,0.0
2023-01-20 10:00:00,2023-01-20 11:00:00,203.75,315.75,5.05,38.85,24.8,17.35,36.02,0.6,95.67,1.8,,,,,24.15,63.25,2.08,15.0,235.25,20.4,0.0
2023-01-20 11:00:00,2023-01-20 12:00:00,162.75,255.25,1.75,22.27,13.28,9.3,40.1,0.29,116.88,1.5,,,,,31.2,55.75,2.55,11.5,257.5,21.75,0.0
2023-01-20 12:00:00,2023-01-20 13:00:00,113.25,158.25,1.18,16.32,9.6,6.75,26.1,0.16,116.3,1.07,,,,,31.3,51.5,2.58,24.75,204.25,22.62,0.0
2023-01-20 13:00:00,2023-01-20 14:00:00,90.25,125.25,0.85,13.52,7.88,5.55,17.62,0.09,114.2,0.85,,,,,31.2,48.0,2.15,12.75,189.75,23.1,0.0
2023-01-20 14:00:00,2023-01-20 15:00:00,77.0,108.5,0.62,13.97,7.93,5.58,15.28,0.04,112.72,0.7,,,,,27.27,47.0,1.75,24.0,123.75,23.23,0.0
2023-01-20 15:00:00,2023-01-20 16:00:00,73.5,105.5,0.95,21.7,12.32,8.62,13.18,0.0,99.28,0.6,,,,,22.97,50.25,1.4,271.0,56.0,22.43,0.0
2023-01-20 16:00:00,2023-01-20 17:00:00,72.0,114.0,7.7,41.6,28.35,19.85,10.57,0.01,73.78,0.6,,,,,21.97,58.25,0.9,69.5,16.75,20.5,0.0
2023-01-20 17:00:00,2023-01-20 18:00:00,84.25,148.25,9.82,80.47,50.78,35.55,9.57,0.58,18.62,0.97,,,,,21.48,69.75,1.03,145.25,10.75,18.1,0.0
2023-01-20 18:00:00,2023-01-20 19:00:00,139.75,290.25,17.2,79.47,56.27,39.35,7.77,0.86,2.4,4.0,,,,,23.98,78.5,0.88,168.5,10.75,16.45,0.0
2023-01-20 19:00:00,2023-01-20 20:00:00,179.5,376.0,8.0,69.9,43.67,30.57,6.15,0.94,1.3,2.77,,,,,31.23,83.5,0.8,127.75,8.75,15.15,0.0
2023-01-20 20:00:00,2023-01-20 21:00:00,139.75,226.0,10.97,62.98,42.42,29.7,5.97,0.65,3.53,2.55,,,,,31.92,85.0,0.82,196.25,8.25,14.43,0.0
2023-01-20 21:00:00,2023-01-20 22:00:00,129.0,191.5,9.78,61.35,40.58,28.38,5.35,0.8,1.72,1.65,,,,,32.05,86.25,0.88,142.25,8.25,13.95,0.0
2023-01-20 22:00:00,2023-01-20 23:00:00,116.75,177.0,11.83,55.35,39.08,27.33,4.77,0.48,3.72,2.1,,,,,27.25,86.25,1.27,179.5,8.75,13.72,0.0
2023-01-20 23:00:00,2023-01-21 00:00:00,111.75,170.25,1.4,31.7,18.0,12.6,4.1,0.21,21.48,1.2,,,,,21.72,86.75,1.1,116.0,10.25,13.45,0.0
2023-01-21 00:00:00,2023-01-21 01:00:00,87.25,137.5,0.72,29.95,16.53,11.57,3.58,0.24,12.2,0.95,,,,,22.2,91.5,0.97,74.75,11.0,12.23,0.0
2023-01-21 01:00:00,2023-01-21 02:00:00,85.0,138.25,8.9,37.53,27.18,19.02,3.27,0.34,1.0,1.18,,,,,22.3,92.5,0.85,140.5,11.0,12.05,0.0
2023-01-21 02:00:00,2023-01-21 03:00:00,86.5,145.5,6.83,34.93,24.12,16.9,3.08,0.27,12.07,1.23,,,,,24.68,93.25,1.23,163.75,11.0,11.95,0.0
2023-01-21 03:00:00,2023-01-21 04:00:00,84.25,135.25,1.0,20.7,11.85,8.3,3.38,0.15,22.17,1.0,,,,,31.12,92.0,1.23,170.75,9.25,12.03,0.0
2023-01-21 04:00:00,2023-01-21 05:00:00,71.5,108.5,5.3,28.95,19.73,13.78,3.17,0.21,14.23,0.95,,,,,31.67,93.25,1.05,127.0,9.0,11.57,0.0
2023-01-21 05:00:00,2023-01-21 06:00:00,78.0,114.75,4.67,31.6,20.62,14.43,3.05,0.22,5.4,1.0,,,,,31.55,94.25,0.82,122.75,9.25,10.97,0.0
2023-01-21 06:00:00,2023-01-21 07:00:00,74.25,114.0,3.7,32.17,20.17,14.1,2.83,0.27,3.8,1.12,,,,,27.1,95.25,0.8,103.0,23.5,10.88,0.0
2023-01-21 07:00:00,2023-01-21 08:00:00,77.5,131.75,12.6,38.1,30.5,21.35,4.0,0.42,9.77,1.23,,,,,21.83,90.75,1.0,193.0,68.0,12.83,0.0
2023-01-21 08:00:00,2023-01-21 09:00:00,96.0,169.75,12.33,42.25,32.5,22.75,6.35,0.52,24.02,1.4,,,,,21.75,81.25,1.07,123.0,122.25,16.18,0.0
2023-01-21 09:00:00,2023-01-21 10:00:00,131.0,210.5,4.65,26.62,17.95,12.57,16.83,0.36,67.0,1.38,,,,,21.53,67.75,1.4,194.25,189.0,19.25,0.0
2023-01-21 10:00:00,2023-01-21 11:00:00,131.0,207.5,3.05,28.35,17.57,12.3,20.12,0.36,92.88,1.15,,,,,23.25,61.0,1.88,10.67,229.0,20.98,0.0
2023-01-21 11:00:00,2023-01-21 12:00:00,136.25,204.75,1.88,24.82,14.7,10.3,22.07,0.35,122.63,1.1,,,,,31.32,55.0,2.02,17.75,247.5,22.43,0.0
2023-01-21 12:00:00,2023-01-21 13:00:00,114.25,171.5,0.93,18.38,10.58,7.38,21.63,0.22,132.67,1.0,,,,,32.3,47.75,1.7,188.75,204.25,23.3,0.0
2023-01-21 13:00:00,2023-01-21 14:00:00,89.25,130.75,0.75,14.82,8.5,5.95,21.58,0.13,130.43,0.75,,,,,31.8,45.25,1.8,92.25,192.0,23.77,0.0
2023-01-21 14:00:00,2023-01-21 15:00:00,72.0,105.0,0.82,15.55,8.93,6.25,25.52,0.16,142.05,0.62,,,,,28.1,46.25,1.45,235.0,117.25,23.73,0.0
2023-01-21 15:00:00,2023-01-21 16:00:00,81.25,134.0,0.8,20.12,11.38,7.95,25.5,0.2,130.97,0.7,,,,,22.97,51.0,1.5,299.75,55.25,22.85,0.0
2023-01-21 16:00:00,2023-01-21 17:00:00,88.0,139.25,0.75,27.87,15.4,10.8,17.27,0.23,97.45,0.7,,,,,21.85,59.75,0.93,38.0,16.75,21.02,0.0
2023-01-21 17:00:00,2023-01-21 18:00:00,91.75,147.5,4.0,65.12,37.88,26.52,13.62,0.6,44.47,0.93,,,,,21.27,68.75,0.72,127.0,10.75,19.12,0.0
2023-01-21 18:00:00,2023-01-21 19:00:00,130.5,234.5,6.62,85.32,50.77,35.55,11.77,1.05,6.95,2.38,,,,,23.12,73.75,0.82,163.0,11.0,18.3,0.0
2023-01-21 19:00:00,2023-01-21 20:00:00,207.75,382.75,16.93,77.85,55.15,38.62,8.95,1.18,1.33,3.25,,,,,28.7,80.5,0.88,116.75,10.75,16.68,0.0
2023-01-21 20:00:00,2023-01-21 21:00:00,172.0,286.25,8.55,62.55,40.23,28.15,7.03,1.03,9.32,2.9,,,,,29.25,80.75,1.15,154.25,10.5,16.18,0.0
2023-01-21 21:00:00,2023-01-21 22:00:00,144.0,217.75,2.3,51.4,29.23,20.45,6.38,0.64,12.5,2.08,,,,,29.17,81.25,1.12,184.75,11.0,15.45,0.0
2023-01-21 22:00:00,2023-01-21 23:00:00,113.0,171.5,2.02,39.88,22.88,16.0,6.47,0.48,23.32,1.35,,,,,26.52,83.0,1.05,166.5,11.0,14.97,0.0
2023-01-21 23:00:00,2023-01-22 00:00:00,98.75,159.25,1.0,32.62,18.15,12.72,5.88,0.39,20.77,1.12,,,,,22.1,86.75,0.9,150.75,11.0,13.8,0.0
2023-01-22 00:00:00,2023-01-22 01:00:00,93.25,145.25,2.28,36.05,21.05,14.72,4.8,0.39,7.98,1.02,,,,,22.27,90.5,0.88,184.0,10.75,12.95,0.0
2023-01-22 01:00:00,2023-01-22 02:00:00,91.5,147.75,8.05,48.5,32.33,22.65,4.75,0.41,2.15,0.97,,,,,22.12,90.25,1.25,138.25,11.0,13.18,0.0
2023-01-22 02:00:00,2023-01-22 03:00:00,91.0,139.5,1.82,32.58,18.83,13.18,4.08,0.36,5.62,0.95,,,,,23.65,92.5,1.07,100.25,11.0,12.22,0.0
2023-01-22 03:00:00,2023-01-22 04:00:00,83.5,124.0,1.38,29.2,16.65,11.65,3.95,0.34,11.62,0.9,,,,,28.67,92.25,1.12,158.25,11.25,12.6,0.0
2023-01-22 04:00:00,2023-01-22 05:00:00,79.5,120.0,6.32,34.88,23.7,16.6,3.58,0.36,3.0,0.93,,,,,29.15,93.75,0.88,99.5,11.5,11.85,0.0
2023-01-22 05:00:00,2023-01-22 06:00:00,84.25,138.5,11.03,38.33,29.38,20.57,3.8,0.41,0.1,1.05,,,,,29.25,94.25,0.97,165.25,11.25,11.72,0.0
2023-01-22 06:00:00,2023-01-22 07:00:00,88.5,189.75,8.57,33.6,24.83,17.4,3.63,0.52,1.4,1.27,,,,,26.62,95.0,0.85,72.75,25.5,11.52,0.0
2023-01-22 07:00:00,2023-01-22 08:00:00,96.75,157.0,18.6,41.4,37.1,26.0,4.9,0.51,5.0,1.32,,,,,22.15,92.0,0.78,197.75,68.25,13.18,0.0
2023-01-22 08:00:00,2023-01-22 09:00:00,96.25,169.25,15.55,41.75,34.85,24.4,8.18,0.61,20.07,1.3,,,,,21.98,80.25,0.93,145.0,124.0,16.57,0.0
2023-01-22 09:00:00,2023-01-22 10:00:00,133.5,202.75,7.7,36.5,25.67,17.97,18.2,0.58,53.48,1.42,,,,,21.6,69.25,1.32,215.25,185.5,19.43,0.0
2023-01-22 10:00:00,2023-01-22 11:00:00,142.5,210.5,2.65,23.12,14.48,10.15,20.4,0.44,94.98,1.23,,,,,22.8,60.5,1.55,354.5,232.25,21.1,0.0
2023-01-22 11:00:00,2023-01-22 12:00:00,127.5,195.0,1.62,19.93,11.95,8.38,16.1,0.36,115.65,0.95,,,,,28.95,53.25,1.68,265.25,248.0,22.73,0.0
2023-01-22 12:00:00,2023-01-22 13:00:00,106.5,162.75,1.43,19.3,11.43,8.0,14.55,0.32,136.93,0.88,,,,,30.12,48.0,1.77,173.75,201.25,23.73,0.0
2023-01-22 13:00:00,2023-01-22 14:00:00,98.5,186.0,0.95,17.08,9.85,6.9,12.8,0.23,138.22,0.73,,,,,30.7,45.0,1.77,183.75,199.0,24.15,0.0
2023-01-22 14:00:00,2023-01-22 15:00:00,79.0,114.33,0.87,15.37,8.9,6.23,12.13,0.23,141.37,0.6,,,,,27.67,44.33,1.5,223.67,132.0,24.27,0.0
2023-01-22 15:00:00,2023-01-22 16:00:00,81.25,117.0,1.2,18.88,11.0,7.72,17.65,0.2,119.08,0.6,,,,,23.2,48.25,1.73,292.5,59.75,23.43,0.0
2023-01-22 16:00:00,2023-01-22 17:00:00,74.5,125.0,2.48,32.28,19.15,13.4,19.05,0.25,81.38,0.6,,,,,22.17,57.25,1.07,282.0,17.0,21.22,0.0
2023-01-22 17:00:00,2023-01-22 18:00:00,87.5,161.0,3.47,78.92,44.8,31.35,15.0,0.86,22.55,0.95,,,,,21.33,69.0,1.02,129.0,10.25,18.82,0.0
2023-01-22 18:00:00,2023-01-22 19:00:00,144.0,263.0,7.95,82.45,50.35,35.23,9.55,1.1,3.27,2.3,,,,,22.48,76.0,0.88,182.5,11.0,17.6,0.0
2023-01-22 19:00:00,2023-01-22 20:00:00,164.75,303.75,4.88,63.53,37.7,26.43,7.9,0.81,10.68,2.25,,,,,28.53,77.0,1.18,190.0,10.75,17.48,0.0
2023-01-22 20:00:00,2023-01-22 21:00:00,132.25,201.5,1.88,49.3,27.75,19.43,6.97,0.67,23.05,1.62,,,,,29.4,77.5,1.35,169.75,11.0,16.98,0.0
2023-01-22 21:00:00,2023-01-22 22:00:00,112.5,182.5,1.15,42.95,23.78,16.62,6.55,0.71,21.95,1.35,,,,,29.4,81.5,0.92,116.25,10.75,15.77,0.0
2023-01-22 22:00:00,2023-01-22 23:00:00,110.0,170.75,1.88,47.1,26.57,18.6,5.27,0.84,9.35,1.75,,,,,27.05,85.25,0.88,138.25,11.0,14.82,0.0
2023-01-22 23:00:00,2023-01-23 00:00:00,111.0,180.75,8.88,46.83,32.12,22.48,4.75,0.96,3.3,1.75,,,,,22.15,89.25,1.02,90.5,11.0,13.72,0.0
2023-01-23 00:00:00,2023-01-23 01:00:00,124.5,203.75,7.5,41.73,28.3,19.8,3.08,0.85,,1.73,,,,,22.15,91.75,0.85,193.75,11.0,12.97,0.0
