From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C)
2022-12-28 00:00:00,2022-12-28 01:00:00,10.48,73.28,6.45,30.75,25.16,11.39,,0.46,33.79,0.66,0.29,0.02,,0.01,58.69,1.0,276.9,45.8,,,0.0,18.23
2022-12-28 01:00:00,2022-12-28 02:00:00,10.99,84.44,6.62,29.76,24.76,12.77,19.12,0.47,38.66,0.72,0.72,0.04,,0.02,62.35,1.16,277.94,45.9,,,0.0,17.6
2022-12-28 02:00:00,2022-12-28 03:00:00,12.36,90.07,6.83,35.71,28.11,12.67,,0.54,33.59,0.87,0.65,0.04,,0.02,64.5,0.96,279.19,45.89,,,0.0,17.28
2022-12-28 03:00:00,2022-12-28 04:00:00,12.58,89.38,7.53,59.34,41.24,12.79,,0.7,24.12,1.83,0.49,0.04,,0.02,63.79,0.75,280.31,45.88,,,0.0,17.33
2022-12-28 04:00:00,2022-12-28 05:00:00,12.47,84.67,6.77,32.4,26.3,12.36,,0.49,26.02,1.08,0.28,0.03,,0.01,63.95,0.39,298.84,46.12,,,0.0,17.05
2022-12-28 05:00:00,2022-12-28 06:00:00,12.22,84.18,8.81,65.96,45.81,11.76,,0.6,21.2,1.16,0.33,0.04,,0.01,72.3,0.69,276.97,46.45,,,0.0,15.49
2022-12-28 06:00:00,2022-12-28 07:00:00,12.02,105.36,9.82,90.67,59.77,12.44,,0.82,4.89,1.93,0.83,0.08,,0.04,80.91,0.68,279.73,55.84,,,0.0,14.47
2022-12-28 07:00:00,2022-12-28 08:00:00,11.93,145.16,10.17,93.95,61.8,12.78,,0.99,2.93,2.95,1.34,0.14,,0.06,78.81,0.64,272.17,98.4,,,0.0,15.43
2022-12-28 08:00:00,2022-12-28 09:00:00,11.94,183.22,10.79,91.2,60.84,13.0,17.76,1.01,3.01,3.89,1.67,0.17,,0.08,72.81,0.39,267.96,141.34,,,0.0,17.22
2022-12-28 09:00:00,2022-12-28 10:00:00,12.1,207.98,7.94,67.31,45.81,13.76,15.02,0.96,8.88,4.27,1.82,0.18,,0.08,58.78,0.25,157.27,171.14,,,0.0,20.48
2022-12-28 10:00:00,2022-12-28 11:00:00,12.52,195.42,7.09,46.13,33.85,13.03,8.16,0.69,18.14,3.19,1.59,0.15,,0.08,44.56,0.31,276.32,413.44,,,0.0,21.65
2022-12-28 11:00:00,2022-12-28 12:00:00,12.93,156.06,7.03,37.59,29.27,12.48,5.94,0.54,19.88,2.07,1.41,0.13,,0.07,41.32,0.31,262.21,564.48,,,0.0,22.32
2022-12-28 12:00:00,2022-12-28 13:00:00,13.4,121.46,6.83,30.09,25.12,11.95,7.72,0.52,24.23,1.44,1.1,0.1,,0.06,45.16,0.34,246.65,557.03,,,0.0,21.93
2022-12-28 13:00:00,2022-12-28 14:00:00,13.85,107.59,6.75,29.14,24.55,11.08,15.23,0.56,29.59,1.87,0.71,0.07,,0.04,50.77,0.37,223.58,456.17,,,0.0,21.57
2022-12-28 14:00:00,2022-12-28 15:00:00,13.83,105.77,6.57,29.33,24.5,11.09,12.03,0.61,33.09,2.44,0.53,0.04,,0.03,52.94,0.62,271.44,361.51,,,0.0,21.13
2022-12-28 15:00:00,2022-12-28 16:00:00,12.65,115.84,6.53,35.53,27.77,11.27,14.16,0.71,38.2,3.53,1.05,0.07,,0.05,55.82,0.74,277.12,194.55,,,0.0,19.95
2022-12-28 16:00:00,2022-12-28 17:00:00,11.65,123.19,6.8,47.99,34.61,11.48,17.9,0.64,32.63,3.26,0.71,0.06,,0.03,54.9,0.17,314.38,87.41,,,0.0,19.23
2022-12-28 17:00:00,2022-12-28 18:00:00,10.98,119.72,6.71,45.99,33.47,12.73,12.03,0.6,29.46,2.06,0.67,0.06,,0.03,54.97,0.62,283.15,46.87,,,0.0,18.03
2022-12-28 18:00:00,2022-12-28 19:00:00,10.51,125.81,7.08,51.2,36.55,13.31,7.7,0.53,28.11,1.69,1.09,0.08,,0.05,52.85,0.76,282.59,45.66,,,0.0,17.84
2022-12-28 19:00:00,2022-12-28 20:00:00,10.84,132.2,6.77,42.76,31.8,12.93,9.63,0.46,26.44,1.26,0.92,0.08,,0.05,53.18,0.16,229.88,46.34,,,0.0,17.36
2022-12-28 20:00:00,2022-12-28 21:00:00,11.86,129.44,6.75,53.83,37.68,12.97,11.11,0.42,25.44,0.89,0.32,0.03,,0.02,50.84,0.3,296.63,45.73,,,0.0,17.3
2022-12-28 21:00:00,2022-12-28 22:00:00,11.46,120.99,6.85,44.1,32.58,11.98,10.48,0.41,25.65,0.95,0.39,0.05,,0.02,51.12,0.74,282.57,45.62,,,0.0,17.14
2022-12-28 22:00:00,2022-12-28 23:00:00,11.08,114.77,6.76,37.26,28.88,11.23,9.21,0.36,29.14,1.01,0.58,0.08,,0.03,47.58,0.97,285.91,45.76,,,0.0,16.37
2022-12-28 23:00:00,2022-12-29 00:00:00,10.8,105.03,6.6,33.08,26.52,11.09,14.58,0.33,30.49,0.89,0.67,0.07,,0.03,47.29,0.54,313.4,45.87,,,0.0,15.77
2022-12-29 00:00:00,2022-12-29 01:00:00,10.6,98.94,6.97,52.78,37.3,11.35,16.98,0.52,27.37,1.86,0.86,0.1,,0.04,49.31,0.46,242.73,46.06,,,0.0,15.49
2022-12-29 01:00:00,2022-12-29 02:00:00,11.0,104.14,6.57,51.22,36.14,11.94,19.64,0.52,27.5,1.89,0.81,0.09,,0.04,58.67,0.51,321.05,45.91,,,0.0,14.04
2022-12-29 02:00:00,2022-12-29 03:00:00,12.25,111.35,6.94,51.76,36.73,13.0,18.89,0.54,31.86,1.64,1.04,0.13,,0.06,57.65,0.63,300.77,45.81,,,0.0,12.98
2022-12-29 03:00:00,2022-12-29 04:00:00,12.79,118.08,6.8,55.13,38.41,13.12,,0.6,24.78,1.67,1.1,0.2,,0.08,63.93,0.5,299.63,45.74,,,0.0,12.15
2022-12-29 04:00:00,2022-12-29 05:00:00,12.78,134.61,6.88,54.93,38.37,13.13,,0.53,25.27,1.98,1.29,0.24,,0.09,61.51,0.39,177.74,45.67,,,0.0,12.16
2022-12-29 05:00:00,2022-12-29 06:00:00,12.23,145.71,6.86,46.44,33.84,12.61,17.07,0.51,33.23,2.12,1.25,0.18,,0.07,56.51,0.33,164.0,45.78,,,0.0,12.3
2022-12-29 06:00:00,2022-12-29 07:00:00,11.57,152.81,6.84,50.62,36.03,11.71,13.77,0.7,29.66,2.37,1.15,0.14,,0.06,60.97,0.57,205.78,53.89,,,0.0,12.07
2022-12-29 07:00:00,2022-12-29 08:00:00,11.15,165.53,7.04,58.05,40.16,11.79,13.41,0.73,24.99,3.24,1.61,0.17,,0.08,56.68,0.31,179.56,79.97,,,0.0,14.02
2022-12-29 08:00:00,2022-12-29 09:00:00,10.92,173.85,7.5,58.8,40.93,11.75,14.4,0.61,20.2,2.59,1.42,0.14,,0.07,39.43,0.18,154.67,96.3,,,0.0,17.58
2022-12-29 09:00:00,2022-12-29 10:00:00,10.64,152.36,7.35,52.22,37.31,11.71,12.94,0.48,19.22,1.77,1.37,0.13,,0.07,27.19,0.22,189.08,110.47,,,0.0,19.61
2022-12-29 10:00:00,2022-12-29 11:00:00,9.0,15.0,6.93,33.3,26.9,11.88,15.31,0.34,58.64,1.15,1.09,0.1,,0.05,32.94,0.45,151.06,432.56,,,0.0,20.84
2022-12-29 11:00:00,2022-12-29 12:00:00,60.95,93.23,6.93,30.1,25.2,12.6,15.11,0.35,76.77,,,,,,34.36,0.57,181.56,633.68,,,0.0,20.25
2022-12-29 12:00:00,2022-12-29 13:00:00,71.23,110.15,6.96,29.02,24.65,11.44,12.66,0.33,68.31,0.42,0.11,0.02,,,37.22,0.43,189.61,607.56,,,0.0,20.07
2022-12-29 13:00:00,2022-12-29 14:00:00,53.3,89.62,7.08,23.36,21.74,10.8,10.13,0.18,59.11,0.56,0.17,0.02,,0.01,29.08,0.49,201.24,562.85,,,0.0,20.13
2022-12-29 14:00:00,2022-12-29 15:00:00,48.45,77.99,7.23,29.84,25.31,11.54,14.05,0.24,41.45,0.47,0.16,0.01,,0.01,29.88,0.31,248.28,437.0,,,0.0,20.44
2022-12-29 15:00:00,2022-12-29 16:00:00,40.85,86.58,7.24,35.37,28.25,11.83,16.45,0.27,39.91,0.77,0.25,0.03,,0.01,29.8,0.24,278.27,235.06,,,0.0,20.11
2022-12-29 16:00:00,2022-12-29 17:00:00,44.32,85.5,8.03,65.89,45.14,12.09,18.2,0.28,34.21,0.7,0.18,0.02,,0.01,35.6,0.51,290.56,99.93,,,0.0,18.35
2022-12-29 17:00:00,2022-12-29 18:00:00,50.51,112.96,7.23,54.23,38.28,12.11,16.14,0.31,33.1,0.9,0.36,0.04,,0.02,38.72,1.02,290.08,47.13,,,0.0,16.37
2022-12-29 18:00:00,2022-12-29 19:00:00,50.91,111.27,7.26,49.8,35.95,13.03,19.71,0.38,36.36,1.1,0.43,0.04,,0.02,37.07,0.73,282.38,45.76,,,0.0,15.97
2022-12-29 19:00:00,2022-12-29 20:00:00,48.1,108.1,7.52,60.12,41.65,13.22,,0.37,31.59,0.94,0.29,0.02,,0.01,33.91,0.58,275.37,45.8,,,0.0,16.25
2022-12-29 20:00:00,2022-12-29 21:00:00,45.05,107.06,6.95,32.48,26.48,12.71,,0.26,33.56,0.66,0.22,0.02,,0.01,37.02,0.28,180.06,46.51,,,0.0,15.79
2022-12-29 21:00:00,2022-12-29 22:00:00,47.62,95.09,7.06,36.03,28.47,12.54,,0.22,37.96,0.54,0.14,0.01,,,34.02,0.27,272.69,45.95,,,0.0,15.99
2022-12-29 22:00:00,2022-12-29 23:00:00,41.43,89.45,6.97,43.67,32.45,11.71,,0.13,35.41,0.24,0.11,0.01,,,32.95,0.57,283.02,45.51,,,0.0,16.23
2022-12-29 23:00:00,2022-12-30 00:00:00,38.71,89.69,6.79,36.73,28.61,11.41,,0.17,37.64,0.29,0.11,0.01,,0.01,34.61,0.45,279.41,45.89,,,0.0,15.93
2022-12-30 00:00:00,2022-12-30 01:00:00,39.07,81.62,7.37,46.75,34.41,11.39,,0.16,40.82,0.33,0.12,0.01,,,36.39,0.31,295.75,46.13,,,0.0,15.26
2022-12-30 01:00:00,2022-12-30 02:00:00,38.36,79.63,6.55,31.92,25.86,11.14,,0.17,36.46,0.3,0.11,0.01,,,37.47,0.31,166.54,46.15,,,0.0,14.84
2022-12-30 02:00:00,2022-12-30 03:00:00,37.76,76.91,6.56,31.97,25.89,11.7,,0.19,39.25,0.31,0.11,0.01,,,37.76,0.3,160.28,45.86,,,0.0,14.71
2022-12-30 03:00:00,2022-12-30 04:00:00,38.9,76.33,7.31,60.74,41.81,12.54,,0.48,31.24,0.62,0.14,0.01,,,36.76,0.22,168.23,45.54,,,0.0,14.68
2022-12-30 04:00:00,2022-12-30 05:00:00,36.0,72.27,7.12,42.0,31.68,12.09,14.64,0.24,35.45,0.67,0.15,0.02,,,35.45,0.26,257.63,45.88,,,0.0,14.69
2022-12-30 05:00:00,2022-12-30 06:00:00,31.08,72.72,13.35,59.1,45.85,12.6,13.53,0.21,31.04,0.28,0.12,0.01,,,35.14,0.2,173.98,46.2,,,0.0,14.48
2022-12-30 06:00:00,2022-12-30 07:00:00,29.55,67.43,7.98,58.23,41.02,12.16,14.81,0.15,21.35,0.51,0.15,0.02,,,34.62,0.24,255.77,52.89,,,0.0,14.43
2022-12-30 07:00:00,2022-12-30 08:00:00,31.11,71.06,12.5,94.14,63.8,11.98,16.77,0.18,15.6,0.46,0.22,0.02,,0.01,32.88,0.31,305.18,75.49,,,0.0,15.81
2022-12-30 08:00:00,2022-12-30 09:00:00,36.91,82.89,8.66,74.59,50.27,11.33,15.91,0.23,12.32,0.68,0.56,0.06,,0.03,29.49,0.22,304.45,91.06,,,0.0,18.5
2022-12-30 09:00:00,2022-12-30 10:00:00,39.57,91.83,8.83,55.63,40.32,10.95,,0.24,17.59,0.45,0.37,0.04,,0.02,32.32,0.16,162.13,101.96,,,0.0,20.28
2022-12-30 10:00:00,2022-12-30 11:00:00,39.36,92.61,7.87,42.22,32.41,10.76,18.94,0.14,21.23,0.35,0.29,0.03,,0.01,28.93,0.36,266.25,426.54,,,0.0,20.45
2022-12-30 11:00:00,2022-12-30 12:00:00,38.01,88.21,7.29,35.25,28.23,10.78,15.78,0.1,28.13,0.27,0.53,0.05,0.01,0.03,29.3,0.73,279.27,631.44,,,0.0,20.24
2022-12-30 12:00:00,2022-12-30 13:00:00,33.31,82.4,7.16,30.05,25.36,10.82,12.4,0.14,33.73,0.23,0.43,0.05,,0.03,29.77,0.58,276.23,610.62,,,0.0,20.48
2022-12-30 13:00:00,2022-12-30 14:00:00,30.57,71.42,6.97,25.3,22.68,10.67,8.76,0.12,37.75,0.23,0.31,0.04,,0.02,28.11,0.73,277.39,551.8,,,0.0,20.44
2022-12-30 14:00:00,2022-12-30 15:00:00,25.55,65.68,7.03,25.76,22.98,10.99,9.58,0.18,38.82,0.15,0.18,0.03,,0.01,29.21,0.53,265.35,437.22,,,0.0,20.86
2022-12-30 15:00:00,2022-12-30 16:00:00,27.4,69.38,6.61,27.7,23.66,11.03,14.2,0.25,37.42,0.25,0.13,0.02,,0.01,30.93,0.19,207.84,231.86,,,0.0,21.11
2022-12-30 16:00:00,2022-12-30 17:00:00,24.43,71.96,6.37,28.88,24.1,10.95,19.66,0.21,39.18,0.51,0.11,0.01,,,36.38,0.17,152.58,98.04,,,0.0,19.27
2022-12-30 17:00:00,2022-12-30 18:00:00,25.18,71.18,6.27,32.99,26.21,11.15,,0.23,40.25,0.62,0.11,0.01,,,39.14,0.15,42.34,47.7,,,0.0,17.69
2022-12-30 18:00:00,2022-12-30 19:00:00,36.38,73.74,6.2,29.85,24.48,11.24,,0.26,41.46,0.78,0.12,0.01,,,41.7,0.22,166.82,46.5,,,0.0,17.1
2022-12-30 19:00:00,2022-12-30 20:00:00,32.44,72.36,6.34,20.16,19.43,11.89,,0.22,41.25,0.57,0.1,,,,41.04,0.25,165.03,46.44,,,0.0,16.98
2022-12-30 20:00:00,2022-12-30 21:00:00,34.27,70.53,6.48,19.55,19.22,12.01,,0.23,41.82,0.49,0.09,,,,42.32,0.4,141.36,46.35,,,0.0,16.54
2022-12-30 21:00:00,2022-12-30 22:00:00,33.31,59.19,6.53,22.47,20.81,12.18,,0.24,41.66,0.49,0.1,,,,41.59,0.58,150.1,45.89,,,0.0,16.56
2022-12-30 22:00:00,2022-12-30 23:00:00,28.7,63.98,6.57,32.55,26.21,12.39,,0.24,37.12,0.37,0.11,0.01,,,39.22,0.44,158.74,45.96,,,0.0,17.06
2022-12-30 23:00:00,2022-12-31 00:00:00,35.11,68.61,6.42,30.94,25.24,11.73,,0.24,33.32,0.38,0.11,0.01,,,41.67,0.43,138.24,46.48,,,0.0,16.22
2022-12-31 00:00:00,2022-12-31 01:00:00,30.37,70.56,6.42,33.89,26.8,11.48,,0.24,29.81,0.34,0.11,0.01,,,41.63,0.43,141.66,46.3,,,0.0,16.28
2022-12-31 01:00:00,2022-12-31 02:00:00,34.6,74.81,6.36,33.45,26.52,11.58,,0.36,33.38,0.44,0.12,0.01,,,37.3,0.53,159.62,45.84,,,0.0,17.18
2022-12-31 02:00:00,2022-12-31 03:00:00,42.78,71.27,6.35,32.45,25.98,11.47,,0.33,38.82,0.6,0.16,0.01,,,37.35,0.47,156.83,46.23,,,0.0,16.95
2022-12-31 03:00:00,2022-12-31 04:00:00,47.13,85.28,6.49,31.87,25.78,12.12,,0.36,40.09,0.51,0.14,0.01,,,36.95,0.27,163.97,46.4,,,0.0,16.96
2022-12-31 04:00:00,2022-12-31 05:00:00,52.5,76.98,6.61,35.7,27.92,12.15,,0.37,40.77,0.58,0.15,0.01,,,37.2,0.31,156.33,46.17,,,0.0,16.97
2022-12-31 05:00:00,2022-12-31 06:00:00,60.86,90.67,6.64,35.27,27.71,12.2,,0.39,40.46,0.6,0.15,0.01,,,36.89,0.43,159.0,46.05,,,0.0,17.12
2022-12-31 06:00:00,2022-12-31 07:00:00,63.67,95.29,6.7,29.92,24.92,12.17,,0.36,43.16,0.59,0.15,0.01,,,39.3,0.39,159.57,54.04,,,0.0,16.61
2022-12-31 07:00:00,2022-12-31 08:00:00,59.19,98.72,6.88,41.85,31.41,11.83,,0.39,37.4,0.57,0.15,0.01,,,40.59,0.28,130.67,83.03,,,0.0,16.94
2022-12-31 08:00:00,2022-12-31 09:00:00,61.16,96.24,6.62,30.32,25.07,11.39,,0.4,35.27,0.57,0.16,0.01,,,39.23,0.32,119.76,108.54,,,0.0,19.23
2022-12-31 09:00:00,2022-12-31 10:00:00,58.96,99.33,6.45,27.71,23.54,11.48,,0.44,39.17,0.68,0.2,0.01,,,37.75,0.39,154.84,128.84,,,0.0,21.03
2022-12-31 10:00:00,2022-12-31 11:00:00,67.74,99.57,6.48,28.46,23.96,11.43,,0.42,43.6,0.7,0.19,0.01,,,33.93,0.59,193.89,400.85,,,0.0,21.14
2022-12-31 11:00:00,2022-12-31 12:00:00,74.68,108.15,6.67,32.32,26.17,11.44,,0.39,44.62,0.66,0.19,0.01,,,35.02,0.52,185.27,583.15,,,0.0,21.47
2022-12-31 12:00:00,2022-12-31 13:00:00,69.21,106.13,6.65,29.04,24.41,11.35,,0.41,48.92,0.62,0.18,0.01,,,33.15,0.54,179.68,572.69,,,0.0,22.04
2022-12-31 13:00:00,2022-12-31 14:00:00,68.2,112.58,6.57,25.0,22.19,11.05,,0.37,52.79,0.55,0.14,0.01,,,34.3,0.64,174.06,518.01,,,0.0,22.38
2022-12-31 14:00:00,2022-12-31 15:00:00,63.69,107.98,6.62,26.95,23.27,11.34,,0.36,53.61,0.51,0.12,0.01,,,35.62,0.5,173.49,409.82,,,0.0,22.11
2022-12-31 15:00:00,2022-12-31 16:00:00,62.42,99.65,6.65,29.41,24.6,11.73,,0.42,51.63,0.54,0.12,,,,38.42,0.36,167.61,220.56,,,0.0,21.58
2022-12-31 16:00:00,2022-12-31 17:00:00,67.23,88.84,6.48,27.57,23.49,11.87,,0.42,48.7,0.65,0.12,,,,42.66,0.27,152.77,94.62,,,0.0,20.03
2022-12-31 17:00:00,2022-12-31 18:00:00,61.59,88.74,6.39,27.32,23.28,11.98,,0.47,49.98,0.75,0.12,0.01,,,44.6,0.24,144.86,47.61,,,0.0,18.57
2022-12-31 18:00:00,2022-12-31 19:00:00,60.39,91.72,6.48,27.62,23.52,11.93,,0.45,50.72,0.67,0.13,0.01,,,47.56,0.16,155.68,47.04,,,0.0,17.99
2022-12-31 19:00:00,2022-12-31 20:00:00,58.02,91.81,6.5,25.83,22.58,12.19,,0.46,50.68,0.63,0.12,0.01,,,48.7,0.17,140.4,47.03,,,0.0,17.81
2022-12-31 20:00:00,2022-12-31 21:00:00,61.61,86.92,6.92,25.31,22.64,12.69,,0.34,53.55,0.62,0.12,,,,48.2,0.23,144.58,46.65,,,0.0,17.79
2022-12-31 21:00:00,2022-12-31 22:00:00,60.93,82.52,6.89,24.09,21.98,12.66,,0.34,55.75,0.67,0.12,,,,49.24,0.28,144.66,46.54,,,0.0,17.65
2022-12-31 22:00:00,2022-12-31 23:00:00,60.43,83.95,6.92,26.46,23.26,12.71,,0.37,55.66,0.76,0.14,,,,51.48,0.26,173.62,46.28,,,0.0,17.3
2022-12-31 23:00:00,2023-01-01 00:00:00,61.87,87.46,7.13,35.57,28.27,12.89,,0.46,51.34,1.16,0.24,0.03,,0.01,51.74,0.25,247.34,46.23,,,0.0,17.15
2023-01-01 00:00:00,2023-01-01 01:00:00,59.38,96.98,7.91,85.93,55.7,13.22,,0.57,37.14,1.46,0.38,0.05,,0.02,60.45,0.66,306.02,45.96,,,0.0,15.18
2023-01-01 01:00:00,2023-01-01 02:00:00,63.87,110.29,6.3,63.17,42.29,12.59,,0.64,34.64,1.56,0.49,0.07,,0.03,62.02,0.51,100.06,46.06,,,0.0,14.63
2023-01-01 02:00:00,2023-01-01 03:00:00,71.27,118.04,6.24,54.79,37.78,12.29,,0.66,34.91,1.61,0.47,0.09,,0.03,66.2,0.28,252.62,46.0,,,0.0,13.66
2023-01-01 03:00:00,2023-01-01 04:00:00,70.67,122.55,6.25,51.05,35.8,12.49,,0.68,33.77,1.75,0.48,0.07,,0.03,71.3,0.39,181.11,45.9,,,0.0,13.13
2023-01-01 04:00:00,2023-01-01 05:00:00,78.97,133.84,6.28,38.02,28.89,13.2,19.12,0.61,39.6,1.71,0.53,0.08,,0.03,86.73,0.44,87.73,45.88,,,0.0,12.84
2023-01-01 05:00:00,2023-01-01 06:00:00,90.26,139.62,6.66,40.1,30.3,13.15,12.97,0.58,41.2,1.47,0.32,0.05,,0.02,88.22,0.36,246.4,45.96,,,0.0,12.8
2023-01-01 06:00:00,2023-01-01 07:00:00,88.44,133.16,6.91,42.96,32.02,13.45,10.13,0.51,35.58,1.67,0.37,0.07,,0.03,88.45,0.26,182.61,53.63,,,0.0,12.91
2023-01-01 07:00:00,2023-01-01 08:00:00,87.84,132.56,8.1,56.67,40.29,13.56,12.35,0.62,29.24,1.92,0.46,0.09,,0.03,86.02,0.34,162.0,88.02,,,0.0,13.69
2023-01-01 08:00:00,2023-01-01 09:00:00,94.06,141.99,8.08,61.66,42.93,13.05,,0.74,18.65,2.54,0.73,0.14,,0.05,75.92,0.36,295.01,122.57,,,0.0,15.76
2023-01-01 09:00:00,2023-01-01 10:00:00,97.5,149.7,6.65,30.43,25.15,12.48,,0.59,23.87,1.91,0.45,0.08,,0.03,65.9,0.46,131.41,154.87,,,0.0,18.59
2023-01-01 10:00:00,2023-01-01 11:00:00,91.67,134.02,6.52,25.55,22.45,12.07,,0.55,29.2,1.37,0.24,0.03,,0.01,60.3,0.48,134.91,383.4,,,0.0,20.3
2023-01-01 11:00:00,2023-01-01 12:00:00,85.89,129.69,6.38,24.32,21.68,11.96,,0.56,29.89,1.3,0.21,0.02,,0.01,59.89,0.52,186.97,501.23,,,0.0,20.63
2023-01-01 12:00:00,2023-01-01 13:00:00,79.78,131.32,6.42,26.48,22.86,12.07,,0.52,33.92,1.34,0.21,0.02,,0.01,57.51,0.36,210.81,526.96,,,0.0,21.07
2023-01-01 13:00:00,2023-01-01 14:00:00,83.54,129.66,6.44,26.05,22.64,12.06,,0.54,35.27,1.37,0.22,0.02,,0.01,55.51,0.27,218.51,483.17,,,0.0,21.31
2023-01-01 14:00:00,2023-01-01 15:00:00,87.54,124.71,6.35,23.44,21.18,11.97,,0.52,37.65,1.23,0.2,0.02,,0.01,53.38,0.52,183.66,378.36,,,0.0,21.16
2023-01-01 15:00:00,2023-01-01 16:00:00,89.49,119.81,6.45,25.07,22.13,12.08,,0.5,39.48,0.99,0.15,0.01,,0.01,54.2,0.32,173.23,209.48,,,0.0,20.8
2023-01-01 16:00:00,2023-01-01 17:00:00,84.21,114.75,6.48,32.47,26.1,12.3,,0.56,35.42,1.04,0.14,0.01,,,62.09,0.23,223.15,92.06,,,0.0,19.28
2023-01-01 17:00:00,2023-01-01 18:00:00,85.7,126.1,6.16,38.81,29.21,12.45,,0.66,33.37,2.0,0.27,0.04,,0.02,74.81,0.46,296.29,47.45,,,0.0,17.22
2023-01-01 18:00:00,2023-01-01 19:00:00,85.64,129.31,6.12,44.55,32.23,12.64,,0.68,34.7,1.96,0.3,0.05,,0.02,75.64,0.29,171.98,46.05,,,0.0,16.71
2023-01-01 19:00:00,2023-01-01 20:00:00,91.63,138.69,6.16,45.05,32.53,13.06,,0.96,32.12,3.27,0.7,0.11,,0.04,76.73,0.33,181.76,46.07,,,0.0,16.12
2023-01-01 20:00:00,2023-01-01 21:00:00,114.64,160.75,6.38,55.38,38.2,13.9,,1.19,32.44,4.55,1.09,0.13,,0.05,78.82,0.37,248.12,45.95,,,0.0,15.38
2023-01-01 21:00:00,2023-01-01 22:00:00,123.21,177.85,6.38,45.45,32.91,14.15,,1.31,36.14,4.6,1.09,0.14,,0.05,79.16,0.45,15.49,46.02,,,0.0,14.82
2023-01-01 22:00:00,2023-01-01 23:00:00,138.8,197.53,6.44,38.13,29.08,14.04,18.13,1.13,39.63,5.21,1.15,0.12,,0.05,82.04,0.61,303.93,45.88,,,0.0,14.58
2023-01-01 23:00:00,2023-01-02 00:00:00,150.72,205.74,6.4,33.74,26.7,13.77,10.62,1.0,37.42,4.12,0.86,0.1,,0.04,84.89,0.51,148.75,46.08,,,0.0,14.25
2023-01-02 00:00:00,2023-01-02 01:00:00,142.2,189.98,6.65,31.24,25.57,13.53,5.52,0.91,35.45,3.81,0.68,0.07,,0.03,88.06,0.36,308.55,46.12,,,0.0,13.96
2023-01-02 01:00:00,2023-01-02 02:00:00,127.74,178.48,6.45,27.39,23.37,12.7,3.71,0.86,34.52,3.54,0.63,0.06,,0.02,89.53,0.3,172.72,46.4,,,0.0,13.93
2023-01-02 02:00:00,2023-01-02 03:00:00,124.06,169.96,6.41,30.61,25.05,12.77,3.23,0.86,31.43,3.37,0.6,0.06,,0.02,90.11,0.27,326.25,46.48,,,0.0,13.83
2023-01-02 03:00:00,2023-01-02 04:00:00,114.42,158.62,6.4,30.57,25.02,12.78,2.71,0.88,30.32,3.41,0.61,0.06,,0.03,90.47,0.23,94.27,46.38,,,0.0,13.71
2023-01-02 04:00:00,2023-01-02 05:00:00,112.09,146.25,6.44,32.95,26.32,13.08,2.43,0.92,28.21,3.29,0.59,0.06,,0.02,90.85,0.2,35.26,46.3,,,0.0,13.72
2023-01-02 05:00:00,2023-01-02 06:00:00,104.6,142.41,6.78,35.45,27.93,13.8,2.57,1.02,24.8,3.52,0.65,0.06,,0.03,91.2,0.2,99.56,46.29,,,0.0,13.82
2023-01-02 06:00:00,2023-01-02 07:00:00,95.54,138.36,6.8,33.42,26.86,13.68,2.85,0.88,22.9,3.34,0.63,0.07,,0.03,91.25,0.23,26.9,51.47,,,0.0,13.77
2023-01-02 07:00:00,2023-01-02 08:00:00,88.34,127.41,7.29,48.58,35.32,13.87,4.87,0.88,19.9,2.81,0.62,0.08,,0.03,91.27,0.23,21.05,86.09,,,0.0,14.01
2023-01-02 08:00:00,2023-01-02 09:00:00,89.65,125.34,8.06,55.79,39.78,13.85,11.15,0.78,14.61,3.2,0.7,0.11,,0.04,91.27,0.26,56.84,167.34,,,0.0,14.89
2023-01-02 09:00:00,2023-01-02 10:00:00,94.89,126.84,7.22,35.73,28.44,13.07,14.88,0.66,15.49,2.29,0.58,0.07,,0.03,78.2,0.42,101.31,230.09,,,0.0,17.44
2023-01-02 10:00:00,2023-01-02 11:00:00,102.38,126.57,6.49,22.0,20.54,12.48,17.49,0.47,20.79,1.38,0.28,0.03,,0.01,66.39,0.54,140.3,376.79,,,0.0,18.98
2023-01-02 11:00:00,2023-01-02 12:00:00,95.8,127.57,6.6,24.41,21.91,12.44,18.34,0.44,23.73,0.94,0.2,0.02,,0.01,60.45,0.45,200.26,435.44,,,0.0,19.61
2023-01-02 12:00:00,2023-01-02 13:00:00,90.18,119.88,6.49,23.87,21.53,12.53,,0.54,28.68,1.11,0.24,0.02,,0.01,57.51,0.4,218.05,566.98,,,0.0,20.48
2023-01-02 13:00:00,2023-01-02 14:00:00,83.89,117.3,6.55,26.15,22.8,12.42,,0.51,33.95,1.23,0.23,0.02,,0.01,55.2,0.23,214.68,477.82,,,0.0,21.0
