From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2021-03-18 11:00:00,2021-03-18 12:00:00,62.59,111.64,28.58,35.72,64.3,1.78,23.67,0.52,,,2.02,
2021-03-18 12:00:00,2021-03-18 13:00:00,57.28,102.29,29.61,32.52,62.13,1.7,24.75,0.51,,,1.96,
2021-03-18 13:00:00,2021-03-18 14:00:00,48.59,86.63,22.0,24.94,46.94,0.81,34.0,0.49,,,1.47,
2021-03-18 14:00:00,2021-03-18 15:00:00,36.78,65.86,25.2,33.92,59.13,1.61,23.5,0.46,,,1.17,
2021-03-18 15:00:00,2021-03-18 16:00:00,40.8,72.8,18.28,21.53,39.8,0.72,33.25,0.45,,,0.97,
2021-03-18 16:00:00,2021-03-18 17:00:00,34.61,61.79,23.65,29.27,52.92,1.83,26.5,0.48,,,1.05,
2021-03-18 17:00:00,2021-03-18 18:00:00,31.14,55.6,18.21,23.04,41.26,1.0,27.25,0.43,,,0.94,
2021-03-18 18:00:00,2021-03-18 19:00:00,39.94,71.35,16.96,26.77,43.73,1.62,28.25,0.52,,,1.74,
2021-03-18 19:00:00,2021-03-18 20:00:00,36.5,64.66,17.12,24.62,41.73,1.96,32.25,0.46,,,1.06,
2021-03-18 20:00:00,2021-03-18 21:00:00,50.31,89.87,16.79,23.48,40.28,1.15,27.25,0.49,,,1.59,
2021-03-18 21:00:00,2021-03-18 22:00:00,43.01,76.78,17.03,21.39,38.42,1.13,30.75,0.43,,,0.84,
2021-03-18 22:00:00,2021-03-18 23:00:00,41.2,73.55,17.0,28.0,44.99,1.29,23.75,0.46,,,1.09,
2021-03-18 23:00:00,2021-03-19 00:00:00,37.06,66.18,16.07,18.64,34.71,0.85,27.67,0.46,,,0.69,
2021-03-19 00:00:00,2021-03-19 01:00:00,30.17,53.84,16.75,22.0,38.75,0.96,23.0,0.4,,,0.45,
2021-03-19 01:00:00,2021-03-19 02:00:00,36.21,64.67,18.74,21.22,39.97,0.75,22.75,0.4,,,0.37,
2021-03-19 02:00:00,2021-03-19 03:00:00,32.46,57.99,18.27,20.08,38.35,0.95,22.5,0.39,,,0.31,
2021-03-19 03:00:00,2021-03-19 04:00:00,35.12,62.74,25.21,25.15,50.36,1.12,19.0,0.41,,,0.33,
2021-03-19 04:00:00,2021-03-19 05:00:00,31.75,56.77,27.46,28.17,55.64,1.23,18.5,0.39,,,0.32,
2021-03-19 05:00:00,2021-03-19 06:00:00,37.0,66.09,23.79,28.95,52.73,1.26,27.0,0.39,,,0.43,
2021-03-19 06:00:00,2021-03-19 07:00:00,41.16,73.47,26.84,28.4,55.24,1.89,23.75,0.41,,,0.46,
2021-03-19 07:00:00,2021-03-19 08:00:00,50.13,89.52,45.52,35.28,80.8,2.45,17.75,0.49,,,1.24,
2021-03-19 08:00:00,2021-03-19 09:00:00,53.05,94.75,22.5,31.15,53.66,1.53,20.75,0.49,,,1.49,
2021-03-19 09:00:00,2021-03-19 10:00:00,55.84,99.67,24.95,29.4,54.36,2.12,22.25,0.48,,,1.38,
2021-03-19 10:00:00,2021-03-19 11:00:00,48.88,87.28,23.64,29.89,53.53,1.72,25.75,0.53,,,1.92,
2021-03-19 11:00:00,2021-03-19 12:00:00,49.23,87.89,28.98,31.7,60.68,2.18,25.25,0.46,,,1.72,
2021-03-19 12:00:00,2021-03-19 13:00:00,48.47,86.53,31.32,32.35,63.67,1.96,22.75,0.54,,,1.54,
2021-03-19 13:00:00,2021-03-19 14:00:00,37.24,66.55,19.16,20.94,40.1,0.94,34.25,0.45,,,1.15,
2021-03-19 14:00:00,2021-03-19 15:00:00,29.94,53.37,29.26,32.59,61.85,1.39,22.25,0.46,,,1.09,
2021-03-19 15:00:00,2021-03-19 16:00:00,35.5,63.41,23.01,29.01,52.02,1.47,23.0,0.5,,,1.4,
2021-03-19 16:00:00,2021-03-19 17:00:00,33.86,60.44,30.55,29.16,59.71,1.48,19.25,0.5,,,1.39,
2021-03-19 17:00:00,2021-03-19 18:00:00,34.88,62.31,29.53,31.09,60.62,2.23,16.5,0.51,,,1.79,
2021-03-19 18:00:00,2021-03-19 19:00:00,39.49,70.5,28.85,33.23,62.08,2.5,15.75,0.54,,,2.64,
2021-03-19 19:00:00,2021-03-19 20:00:00,44.69,79.8,35.49,40.46,75.96,3.33,15.67,0.55,,,3.05,
2021-03-19 20:00:00,2021-03-19 21:00:00,90.1,159.52,,,,6.96,14.33,0.28,,,0.87,
2021-03-19 21:00:00,2021-03-19 22:00:00,69.75,125.26,,,,0.41,19.0,0.54,,,2.12,
2021-03-19 22:00:00,2021-03-19 23:00:00,53.17,94.83,,,,0.78,18.5,0.47,,,1.08,
2021-03-19 23:00:00,2021-03-20 00:00:00,43.05,76.88,,,,1.6,16.33,0.49,,,1.17,
2021-03-20 00:00:00,2021-03-20 01:00:00,51.68,92.07,,,,0.64,28.5,0.48,,,1.29,
2021-03-20 01:00:00,2021-03-20 02:00:00,36.18,64.58,,,,1.06,29.25,0.5,,,0.7,
2021-03-20 02:00:00,2021-03-20 03:00:00,49.79,88.98,,,,1.12,27.75,0.63,,,0.7,
2021-03-20 03:00:00,2021-03-20 04:00:00,48.3,86.37,,,,1.03,27.5,0.46,,,0.63,
2021-03-20 04:00:00,2021-03-20 05:00:00,53.47,95.51,,,,0.99,35.0,0.5,,,0.57,
2021-03-20 05:00:00,2021-03-20 06:00:00,51.64,92.33,,,,1.18,32.75,0.55,,,0.67,
2021-03-20 06:00:00,2021-03-20 07:00:00,62.62,111.77,,,,1.52,32.0,0.57,,,0.8,
2021-03-20 07:00:00,2021-03-20 08:00:00,77.73,138.25,,,,1.98,30.0,0.56,,,0.83,
2021-03-20 08:00:00,2021-03-20 09:00:00,69.31,122.34,,,,2.79,20.5,0.58,,,0.9,
2021-03-20 09:00:00,2021-03-20 10:00:00,,,,,,3.21,16.75,0.67,,,3.3,
2021-03-20 10:00:00,2021-03-20 11:00:00,,,,,,3.75,16.75,0.29,,,1.5,
2021-03-20 11:00:00,2021-03-20 12:00:00,,,68.17,67.88,105.12,2.26,21.25,0.58,,,3.79,
2021-03-20 12:00:00,2021-03-20 13:00:00,,,37.45,41.02,78.47,1.57,19.0,0.67,,,3.4,
2021-03-20 13:00:00,2021-03-20 14:00:00,,,30.29,32.58,62.88,0.95,24.25,0.53,,,1.98,
2021-03-20 14:00:00,2021-03-20 15:00:00,,,38.11,38.69,76.8,1.23,19.0,0.53,,,1.89,
2021-03-20 15:00:00,2021-03-20 16:00:00,,,23.02,25.82,48.84,0.73,28.5,0.57,,,2.24,
2021-03-20 16:00:00,2021-03-20 17:00:00,,,18.26,14.47,32.74,0.34,33.25,0.37,,,0.44,
2021-03-20 17:00:00,2021-03-20 18:00:00,,,20.76,30.13,50.89,1.01,22.75,0.46,,,0.89,
2021-03-20 18:00:00,2021-03-20 19:00:00,,,19.15,22.49,41.64,0.86,32.0,0.47,,,1.28,
2021-03-20 19:00:00,2021-03-20 20:00:00,,,16.91,29.0,45.91,1.18,21.75,0.45,,,1.01,
2021-03-20 20:00:00,2021-03-20 21:00:00,,,17.17,22.84,40.02,1.08,25.5,0.49,,,1.62,
2021-03-20 21:00:00,2021-03-20 22:00:00,,,31.55,35.91,67.46,1.83,19.5,0.52,,,1.91,
2021-03-20 22:00:00,2021-03-20 23:00:00,,,27.0,39.38,66.38,1.49,21.5,0.59,,,3.68,
2021-03-20 23:00:00,2021-03-21 00:00:00,,,23.9,31.74,55.96,1.05,20.0,0.59,,,2.73,
2021-03-21 00:00:00,2021-03-21 01:00:00,,,19.84,32.32,52.16,1.0,26.25,0.69,,,2.33,
2021-03-21 01:00:00,2021-03-21 02:00:00,,,24.6,31.95,56.56,0.93,22.25,0.74,,,2.66,
2021-03-21 02:00:00,2021-03-21 03:00:00,,,16.99,21.79,38.78,0.41,35.25,0.57,,,1.27,
2021-03-21 03:00:00,2021-03-21 04:00:00,,,15.12,18.55,33.67,0.47,37.25,0.41,,,0.48,
2021-03-21 04:00:00,2021-03-21 05:00:00,,,18.12,17.36,35.48,0.44,32.75,0.42,,,0.43,
2021-03-21 05:00:00,2021-03-21 06:00:00,,,15.97,18.88,34.86,0.61,37.75,0.41,,,0.38,
2021-03-21 06:00:00,2021-03-21 07:00:00,,,20.87,26.23,47.1,1.0,31.0,0.51,,,0.52,
2021-03-21 07:00:00,2021-03-21 08:00:00,,,21.23,29.51,50.73,1.03,27.5,0.5,,,0.76,
2021-03-21 08:00:00,2021-03-21 09:00:00,,,30.55,27.46,58.01,1.33,25.0,0.41,,,0.66,
2021-03-21 09:00:00,2021-03-21 10:00:00,,,31.13,27.54,58.67,1.21,27.0,0.52,,,1.78,
2021-03-21 10:00:00,2021-03-21 11:00:00,,,20.21,21.5,41.7,0.82,34.25,0.4,,,0.83,
2021-03-21 11:00:00,2021-03-21 12:00:00,,,18.27,18.64,36.92,0.89,35.0,0.4,,,0.57,
2021-03-21 12:00:00,2021-03-21 13:00:00,,,26.01,28.52,54.53,1.28,26.5,0.42,,,0.8,
2021-03-21 13:00:00,2021-03-21 14:00:00,24.77,44.34,25.88,28.67,54.55,1.14,22.75,0.47,,,1.23,
2021-03-21 14:00:00,2021-03-21 15:00:00,24.87,44.45,24.29,25.42,49.71,1.03,28.0,0.45,,,1.03,
2021-03-21 15:00:00,2021-03-21 16:00:00,26.34,47.12,21.34,18.77,40.11,0.7,33.0,0.43,,,0.73,
2021-03-21 16:00:00,2021-03-21 17:00:00,24.88,44.06,17.81,17.38,35.19,1.08,29.75,0.36,,,0.36,
2021-03-21 17:00:00,2021-03-21 18:00:00,32.98,59.79,31.78,34.45,66.24,1.98,16.0,0.48,,,1.15,
2021-03-21 18:00:00,2021-03-21 19:00:00,41.78,75.28,30.28,33.02,63.3,1.59,15.5,0.6,,,3.52,
2021-03-21 19:00:00,2021-03-21 20:00:00,36.15,64.73,23.71,24.52,48.24,1.24,24.0,0.49,,,2.08,
2021-03-21 20:00:00,2021-03-21 21:00:00,35.77,63.98,27.2,28.86,56.06,1.29,18.25,0.52,,,2.13,
2021-03-21 21:00:00,2021-03-21 22:00:00,34.47,62.32,25.0,26.92,51.92,0.84,25.5,0.49,,,2.53,
2021-03-21 22:00:00,2021-03-21 23:00:00,41.99,74.68,29.71,33.69,63.4,1.4,19.5,0.49,,,1.68,
2021-03-21 23:00:00,2021-03-22 00:00:00,46.74,83.49,22.26,31.02,53.28,0.97,25.33,0.45,,,1.94,
2021-03-22 00:00:00,2021-03-22 01:00:00,44.89,80.1,17.47,22.88,40.35,0.71,28.25,0.49,,,1.35,
2021-03-22 01:00:00,2021-03-22 02:00:00,41.68,74.35,20.57,27.82,48.4,0.81,27.75,0.5,,,1.19,
2021-03-22 02:00:00,2021-03-22 03:00:00,46.46,82.7,19.26,26.59,45.85,0.76,28.25,0.48,,,1.12,
2021-03-22 03:00:00,2021-03-22 04:00:00,51.6,92.71,16.99,23.39,40.38,0.73,30.75,0.47,,,0.87,
2021-03-22 04:00:00,2021-03-22 05:00:00,47.18,84.15,24.22,26.54,50.77,0.87,28.75,0.56,,,1.06,
2021-03-22 05:00:00,2021-03-22 06:00:00,51.62,91.99,28.26,29.91,58.16,0.82,23.5,0.51,,,1.12,
2021-03-22 06:00:00,2021-03-22 07:00:00,56.22,101.07,16.61,23.05,39.66,0.96,32.75,0.49,,,0.82,
2021-03-22 07:00:00,2021-03-22 08:00:00,62.29,111.5,17.87,21.38,39.24,1.2,33.25,0.52,,,0.85,
2021-03-22 08:00:00,2021-03-22 09:00:00,69.66,124.21,29.61,30.21,59.82,1.54,25.0,0.55,,,1.13,
2021-03-22 09:00:00,2021-03-22 10:00:00,69.73,125.45,33.11,29.2,62.31,1.64,26.0,0.49,,,1.47,
2021-03-22 10:00:00,2021-03-22 11:00:00,57.08,102.32,26.97,27.99,54.96,1.21,30.25,0.57,,,3.13,
2021-03-22 11:00:00,2021-03-22 12:00:00,48.45,87.25,26.28,29.25,55.52,1.29,28.25,0.44,,,1.31,
2021-03-22 12:00:00,2021-03-22 13:00:00,36.55,66.11,28.82,30.83,59.65,1.16,22.75,0.51,,,1.81,
2021-03-22 13:00:00,2021-03-22 14:00:00,27.78,49.23,21.97,22.6,44.57,0.85,33.25,0.46,,,1.32,
2021-03-22 14:00:00,2021-03-22 15:00:00,21.55,38.54,40.38,38.28,78.66,1.57,17.25,0.49,,,1.8,
2021-03-22 15:00:00,2021-03-22 16:00:00,26.4,47.16,39.43,36.22,75.64,1.24,16.25,0.51,,,2.47,
2021-03-22 16:00:00,2021-03-22 17:00:00,36.0,63.54,22.93,28.27,51.2,0.75,22.0,0.47,,,1.67,
2021-03-22 17:00:00,2021-03-22 18:00:00,41.94,74.59,32.0,27.87,59.87,1.34,21.5,0.44,,,1.19,
2021-03-22 18:00:00,2021-03-22 19:00:00,38.46,68.69,27.48,27.36,54.83,1.41,20.25,0.54,,,3.55,
2021-03-22 19:00:00,2021-03-22 20:00:00,35.97,64.09,33.2,27.61,60.81,1.43,18.75,0.47,,,2.08,
2021-03-22 20:00:00,2021-03-22 21:00:00,32.77,58.81,18.54,27.08,45.62,0.76,23.67,0.55,,,3.22,
2021-03-22 21:00:00,2021-03-22 22:00:00,36.5,65.03,18.13,22.0,40.14,0.73,27.75,0.51,,,1.7,
2021-03-22 22:00:00,2021-03-22 23:00:00,42.84,75.7,16.84,22.0,38.86,1.25,27.33,0.35,,,1.12,
2021-03-22 23:00:00,2021-03-23 00:00:00,47.57,84.64,,,,0.72,19.0,0.49,,,1.69,
2021-03-23 00:00:00,2021-03-23 01:00:00,44.9,80.19,,,,1.39,20.25,0.62,,,6.21,
2021-03-23 01:00:00,2021-03-23 02:00:00,53.24,94.0,,,,1.43,19.5,0.61,,,6.61,
2021-03-23 02:00:00,2021-03-23 03:00:00,59.39,106.76,,,,0.92,25.0,0.59,,,4.0,
2021-03-23 03:00:00,2021-03-23 04:00:00,47.27,84.91,,,,0.36,30.25,0.48,,,1.6,
2021-03-23 04:00:00,2021-03-23 05:00:00,39.07,69.75,,,,0.41,27.0,0.44,,,0.81,
2021-03-23 05:00:00,2021-03-23 06:00:00,35.38,63.35,,,,0.59,33.0,0.4,,,0.5,
2021-03-23 06:00:00,2021-03-23 07:00:00,37.41,66.86,,,,0.81,31.5,0.4,,,0.55,
2021-03-23 07:00:00,2021-03-23 08:00:00,38.32,68.31,34.15,34.89,69.04,1.27,28.25,0.44,,,0.71,
2021-03-23 08:00:00,2021-03-23 09:00:00,41.9,74.89,46.15,32.44,78.59,2.0,22.5,0.48,,,1.62,
2021-03-23 09:00:00,2021-03-23 10:00:00,46.48,83.17,23.12,26.71,49.84,1.02,31.25,0.5,,,2.84,
2021-03-23 10:00:00,2021-03-23 11:00:00,44.7,79.9,21.24,20.52,39.96,0.95,33.5,0.34,,,1.36,
2021-03-23 11:00:00,2021-03-23 12:00:00,42.48,75.82,33.26,34.42,40.74,2.33,17.0,0.38,,,1.39,
2021-03-23 12:00:00,2021-03-23 13:00:00,38.8,69.29,39.61,30.4,69.23,1.67,17.5,0.56,,,3.91,
2021-03-23 13:00:00,2021-03-23 14:00:00,37.63,67.18,25.03,24.27,49.3,0.65,26.25,0.47,,,2.08,
2021-03-23 14:00:00,2021-03-23 15:00:00,33.29,59.45,20.98,19.45,40.43,0.85,34.75,0.43,,,1.06,
2021-03-23 15:00:00,2021-03-23 16:00:00,32.52,58.04,24.79,25.66,50.45,1.19,26.0,0.43,,,1.01,
2021-03-23 16:00:00,2021-03-23 17:00:00,35.28,62.38,25.98,27.64,53.62,1.27,20.25,0.42,,,1.13,
2021-03-23 17:00:00,2021-03-23 18:00:00,40.75,72.79,21.83,26.45,48.28,1.14,19.75,0.41,,,1.12,
2021-03-23 18:00:00,2021-03-23 19:00:00,38.34,68.27,22.15,26.58,48.73,1.14,16.5,0.43,,,1.38,
2021-03-23 19:00:00,2021-03-23 20:00:00,37.2,66.38,17.92,24.71,42.64,1.03,19.75,0.43,,,1.32,
2021-03-23 20:00:00,2021-03-23 21:00:00,40.72,72.68,20.43,26.1,46.53,1.15,17.25,0.46,,,1.52,
2021-03-23 21:00:00,2021-03-23 22:00:00,45.82,82.74,15.22,21.29,36.5,0.94,21.0,0.51,,,1.81,
2021-03-23 22:00:00,2021-03-23 23:00:00,53.47,95.29,50.95,30.31,81.26,1.81,18.75,0.56,,,1.77,
2021-03-23 23:00:00,2021-03-24 00:00:00,56.4,99.54,74.86,38.08,112.93,1.9,14.67,0.63,,,4.21,
2021-03-24 00:00:00,2021-03-24 01:00:00,71.68,127.31,24.89,27.84,52.73,0.9,20.5,0.56,,,3.16,
2021-03-24 01:00:00,2021-03-24 02:00:00,64.66,115.5,21.65,24.88,46.53,0.39,18.75,0.46,,,1.52,
2021-03-24 02:00:00,2021-03-24 03:00:00,64.41,114.93,16.53,17.39,33.92,0.38,27.75,0.41,,,0.56,
2021-03-24 03:00:00,2021-03-24 04:00:00,61.27,109.23,15.77,16.37,32.13,0.47,27.75,0.41,,,0.46,
2021-03-24 04:00:00,2021-03-24 05:00:00,54.05,96.0,16.6,19.7,36.3,0.49,26.75,0.39,,,0.48,
2021-03-24 05:00:00,2021-03-24 06:00:00,44.03,78.48,19.45,22.09,41.54,0.6,28.25,0.38,,,0.36,
2021-03-24 06:00:00,2021-03-24 07:00:00,40.69,72.97,16.43,19.5,35.93,0.71,30.0,0.38,,,0.38,
2021-03-24 07:00:00,2021-03-24 08:00:00,45.0,80.51,17.33,23.92,41.25,1.19,27.5,0.41,,,0.5,
2021-03-24 08:00:00,2021-03-24 09:00:00,49.02,87.27,28.61,26.3,51.44,1.48,26.0,0.4,,,0.75,
2021-03-24 09:00:00,2021-03-24 10:00:00,50.01,89.78,28.79,25.85,54.65,1.47,26.25,0.44,,,1.61,
2021-03-24 10:00:00,2021-03-24 11:00:00,42.2,75.41,20.59,20.33,40.92,0.65,34.0,0.41,,,1.34,
2021-03-24 11:00:00,2021-03-24 12:00:00,34.59,61.76,21.91,25.47,47.38,0.95,31.0,0.45,,,1.08,
2021-03-24 12:00:00,2021-03-24 13:00:00,32.62,57.87,23.72,26.45,50.18,1.21,28.75,0.45,,,1.19,
2021-03-24 13:00:00,2021-03-24 14:00:00,27.04,48.16,30.54,31.61,62.15,1.59,21.0,0.43,,,1.22,
2021-03-24 14:00:00,2021-03-24 15:00:00,28.46,50.66,22.94,28.04,50.98,0.87,25.75,0.48,,,1.81,
2021-03-24 15:00:00,2021-03-24 16:00:00,35.27,63.16,35.61,31.49,67.11,1.4,22.75,0.44,,,1.11,
2021-03-24 16:00:00,2021-03-24 17:00:00,32.28,57.72,23.89,22.96,46.85,0.76,27.0,0.46,,,1.72,
2021-03-24 17:00:00,2021-03-24 18:00:00,32.71,58.42,17.86,17.61,35.47,0.67,28.75,0.44,,,1.06,
2021-03-24 18:00:00,2021-03-24 19:00:00,32.21,57.64,15.35,12.51,27.86,0.66,26.25,0.39,,,0.41,
2021-03-24 19:00:00,2021-03-24 20:00:00,35.01,62.45,16.29,14.69,30.98,0.95,24.25,0.4,,,0.45,
2021-03-24 20:00:00,2021-03-24 21:00:00,33.72,59.94,19.9,23.19,43.09,1.37,19.5,0.43,,,1.19,
2021-03-24 21:00:00,2021-03-24 22:00:00,29.97,53.33,21.56,20.67,42.23,1.13,20.0,0.45,,,1.36,
2021-03-24 22:00:00,2021-03-24 23:00:00,37.31,66.56,25.73,24.71,50.45,1.36,18.5,0.48,,,1.73,
2021-03-24 23:00:00,2021-03-25 00:00:00,37.88,67.72,40.14,28.54,68.68,1.48,18.0,0.5,,,1.37,
2021-03-25 00:00:00,2021-03-25 01:00:00,38.52,68.85,25.06,28.82,53.87,1.08,21.25,0.55,,,2.5,
2021-03-25 01:00:00,2021-03-25 02:00:00,44.72,79.87,17.41,23.11,40.52,0.98,28.0,0.59,,,2.29,
2021-03-25 02:00:00,2021-03-25 03:00:00,44.89,80.61,15.29,20.32,35.61,0.78,26.75,0.65,,,2.0,
2021-03-25 03:00:00,2021-03-25 04:00:00,42.23,75.56,20.99,25.5,46.49,0.97,26.75,0.66,,,1.68,
2021-03-25 04:00:00,2021-03-25 05:00:00,45.64,81.47,21.17,24.76,45.92,0.81,27.5,0.67,,,2.32,
2021-03-25 05:00:00,2021-03-25 06:00:00,45.51,81.42,27.95,28.51,56.46,1.08,26.5,0.62,,,2.09,
2021-03-25 06:00:00,2021-03-25 07:00:00,48.57,85.5,22.05,24.69,46.74,1.17,29.25,0.68,,,2.28,
2021-03-25 07:00:00,2021-03-25 08:00:00,70.82,126.37,19.44,23.63,43.06,1.43,26.0,0.83,,,2.35,
2021-03-25 08:00:00,2021-03-25 09:00:00,77.92,138.96,26.62,29.53,56.15,1.25,18.25,0.71,,,2.11,
2021-03-25 09:00:00,2021-03-25 10:00:00,78.42,140.65,30.16,26.62,56.78,0.96,23.75,0.56,,,2.38,
2021-03-25 10:00:00,2021-03-25 11:00:00,57.16,102.64,29.56,27.35,56.91,1.19,23.25,0.49,,,1.56,
2021-03-25 11:00:00,2021-03-25 12:00:00,45.56,80.33,23.18,23.92,47.1,0.76,31.5,0.5,,,2.06,
2021-03-25 12:00:00,2021-03-25 13:00:00,32.34,57.91,30.17,29.55,59.72,1.12,23.0,0.46,,,1.3,
2021-03-25 13:00:00,2021-03-25 14:00:00,25.84,46.24,26.78,25.95,52.73,0.88,24.75,0.47,,,1.53,
2021-03-25 14:00:00,2021-03-25 15:00:00,20.17,36.31,29.46,26.41,55.88,0.77,22.25,0.46,,,1.39,
2021-03-25 15:00:00,2021-03-25 16:00:00,13.97,25.09,28.52,25.41,53.93,1.09,24.5,0.44,,,0.96,
2021-03-25 16:00:00,2021-03-25 17:00:00,21.65,38.47,31.38,28.09,59.47,0.93,19.0,0.49,,,1.6,
2021-03-25 17:00:00,2021-03-25 18:00:00,27.61,49.25,24.7,19.27,43.98,0.51,25.75,0.43,,,1.49,
2021-03-25 18:00:00,2021-03-25 19:00:00,24.55,43.87,21.29,27.73,49.02,1.0,16.0,0.4,,,0.7,
2021-03-25 19:00:00,2021-03-25 20:00:00,27.99,49.45,31.46,30.43,61.89,1.59,13.0,0.51,,,2.19,
2021-03-25 20:00:00,2021-03-25 21:00:00,34.22,61.31,48.22,33.7,81.91,1.64,15.0,0.56,,,3.94,
2021-03-25 21:00:00,2021-03-25 22:00:00,38.2,68.13,47.43,31.77,79.2,1.09,14.0,0.59,,,3.92,
2021-03-25 22:00:00,2021-03-25 23:00:00,37.14,66.32,27.19,29.36,56.55,0.86,24.75,0.55,,,3.05,
2021-03-25 23:00:00,2021-03-26 00:00:00,38.59,68.31,17.06,24.37,41.43,0.87,30.0,0.64,,,3.15,
2021-03-26 00:00:00,2021-03-26 01:00:00,70.59,125.88,15.59,21.53,37.12,0.79,31.75,0.82,,,2.9,
2021-03-26 01:00:00,2021-03-26 02:00:00,68.76,122.77,18.13,20.57,38.7,0.64,35.0,0.76,,,2.26,
2021-03-26 02:00:00,2021-03-26 03:00:00,54.03,96.64,16.14,19.81,35.95,0.54,36.25,0.84,,,2.35,
2021-03-26 03:00:00,2021-03-26 04:00:00,46.36,83.03,18.97,21.56,40.53,0.46,35.75,0.76,,,2.1,
2021-03-26 04:00:00,2021-03-26 05:00:00,41.62,74.31,21.27,26.2,47.47,0.61,32.75,0.85,,,3.34,
2021-03-26 05:00:00,2021-03-26 06:00:00,45.16,80.91,34.19,33.82,68.02,0.92,26.5,0.81,,,2.8,
2021-03-26 06:00:00,2021-03-26 07:00:00,59.47,107.02,20.51,25.31,45.82,0.95,32.25,0.71,,,3.11,
2021-03-26 07:00:00,2021-03-26 08:00:00,78.62,138.49,22.7,26.46,49.16,2.15,29.0,0.31,,,0.74,
2021-03-26 08:00:00,2021-03-26 09:00:00,99.7,180.06,,,,1.8,15.0,0.71,,,2.71,
2021-03-26 09:00:00,2021-03-26 10:00:00,108.61,196.67,32.49,30.44,62.93,0.91,19.5,0.55,,,1.98,
2021-03-26 10:00:00,2021-03-26 11:00:00,71.08,126.32,28.96,28.94,57.91,0.81,24.5,0.53,,,1.98,
2021-03-26 11:00:00,2021-03-26 12:00:00,40.67,71.89,29.27,30.14,59.41,1.05,25.0,0.5,,,1.44,
2021-03-26 12:00:00,2021-03-26 13:00:00,33.64,60.73,33.64,32.86,66.5,0.97,21.25,0.52,,,1.87,
2021-03-26 13:00:00,2021-03-26 14:00:00,26.36,47.49,34.71,33.61,68.32,0.95,18.75,0.52,,,1.64,
2021-03-26 14:00:00,2021-03-26 15:00:00,22.16,39.55,30.14,31.03,61.17,1.07,20.5,0.54,,,1.76,
2021-03-26 15:00:00,2021-03-26 16:00:00,21.77,38.8,33.22,32.23,65.46,1.2,24.75,0.48,,,1.26,
2021-03-26 16:00:00,2021-03-26 17:00:00,21.84,39.49,35.44,34.01,69.46,1.44,23.5,0.51,,,1.57,
2021-03-26 17:00:00,2021-03-26 18:00:00,28.68,50.69,21.09,20.69,41.78,0.74,28.5,0.47,,,1.48,
2021-03-26 18:00:00,2021-03-26 19:00:00,35.44,63.34,19.7,32.13,51.83,1.36,15.5,0.47,,,0.97,
2021-03-26 19:00:00,2021-03-26 20:00:00,37.4,66.72,18.08,29.77,47.86,1.56,18.5,0.52,,,1.8,
2021-03-26 20:00:00,2021-03-26 21:00:00,48.34,89.44,69.29,42.44,111.73,4.32,15.75,0.69,,,6.35,
2021-03-26 21:00:00,2021-03-26 22:00:00,71.76,127.25,57.17,43.19,100.36,1.95,16.0,0.73,,,13.29,
2021-03-26 22:00:00,2021-03-26 23:00:00,82.94,147.97,35.42,37.7,73.13,1.19,16.75,0.73,,,9.11,
2021-03-26 23:00:00,2021-03-27 00:00:00,92.01,164.31,29.08,37.77,66.86,1.11,20.33,0.82,,,7.25,
2021-03-27 00:00:00,2021-03-27 01:00:00,87.22,155.64,28.42,35.98,64.4,0.92,,0.92,,,6.31,
2021-03-27 01:00:00,2021-03-27 02:00:00,84.56,149.14,20.48,32.89,53.37,0.59,,0.93,,,5.21,
2021-03-27 02:00:00,2021-03-27 03:00:00,75.41,134.12,19.48,27.96,47.44,0.37,,1.09,,,4.33,
2021-03-27 03:00:00,2021-03-27 04:00:00,67.43,120.33,16.95,24.52,41.47,0.34,,1.01,,,3.42,
2021-03-27 04:00:00,2021-03-27 05:00:00,69.26,123.56,17.55,26.38,43.93,0.37,,1.0,,,2.9,
2021-03-27 05:00:00,2021-03-27 06:00:00,69.18,123.52,21.23,30.02,51.25,0.56,,0.94,,,2.87,
2021-03-27 06:00:00,2021-03-27 07:00:00,76.38,135.59,28.5,34.52,63.02,1.04,,0.89,,,2.91,
2021-03-27 07:00:00,2021-03-27 08:00:00,89.88,160.06,34.39,36.53,70.93,1.58,,0.87,,,2.88,
2021-03-27 08:00:00,2021-03-27 09:00:00,109.75,196.16,34.44,44.19,78.64,1.66,,0.81,,,3.41,
2021-03-27 09:00:00,2021-03-27 10:00:00,113.34,205.95,52.25,38.63,90.89,1.73,,0.67,,,3.43,
2021-03-27 10:00:00,2021-03-27 11:00:00,77.47,138.48,28.47,30.49,58.96,0.69,,0.6,,,3.56,
2021-03-27 11:00:00,2021-03-27 12:00:00,57.08,99.29,34.15,35.28,69.43,0.81,,0.52,,,1.78,
2021-03-27 12:00:00,2021-03-27 13:00:00,39.8,71.62,26.69,31.79,58.48,0.61,,0.54,,,1.85,
2021-03-27 13:00:00,2021-03-27 14:00:00,30.27,54.87,40.05,37.84,77.9,1.25,,0.55,,,1.76,
