From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-08-13 20:00:00,2021-08-13 21:00:00,40.77,69.22,4.97,8.12,13.1,7.41,5.71,0.97,21.66,5.76,,0.86,,,34.3,0.15,59.45,,0.01,28.81,0.0
2021-08-13 21:00:00,2021-08-13 22:00:00,42.7,73.05,5.51,8.51,13.99,7.4,6.23,1.09,14.82,5.46,,0.92,,,34.02,0.15,57.82,,0.07,28.67,0.0
2021-08-13 22:00:00,2021-08-13 23:00:00,46.85,90.05,5.32,7.56,12.74,7.61,6.09,1.05,14.11,7.03,,1.1,,,33.75,0.22,56.75,,0.17,28.61,0.0
2021-08-13 23:00:00,2021-08-14 00:00:00,28.27,52.93,5.1,9.25,14.35,6.38,9.01,0.76,20.24,2.4,,0.46,,,34.28,0.41,56.87,,0.01,28.8,0.0
2021-08-14 00:00:00,2021-08-14 01:00:00,30.4,52.17,5.49,8.24,13.73,9.0,9.47,0.92,13.24,1.31,,0.04,,,33.71,0.58,54.28,,0.0,27.91,0.0
2021-08-14 01:00:00,2021-08-14 02:00:00,33.65,59.2,5.49,8.89,14.38,7.59,8.6,0.82,14.51,1.13,,0.03,,,33.03,0.67,54.27,,0.0,27.22,0.0
2021-08-14 02:00:00,2021-08-14 03:00:00,33.23,60.62,5.6,8.85,14.46,7.22,7.61,0.82,14.14,1.24,,0.08,,,32.78,1.03,53.43,,0.01,26.75,0.0
2021-08-14 03:00:00,2021-08-14 04:00:00,29.55,53.03,6.94,8.84,15.79,8.5,7.23,0.84,12.76,1.2,,0.03,,,32.41,0.78,52.05,,0.01,26.42,0.0
2021-08-14 04:00:00,2021-08-14 05:00:00,26.8,48.8,5.47,8.9,14.37,7.83,5.57,0.83,12.01,1.12,,,,,32.09,0.55,50.44,,0.0,26.04,0.0
2021-08-14 05:00:00,2021-08-14 06:00:00,27.2,50.23,5.44,8.88,14.32,7.31,5.61,0.78,12.45,0.92,,,,,32.01,0.42,48.1,,0.0,25.98,0.0
2021-08-14 06:00:00,2021-08-14 07:00:00,26.15,48.1,5.2,8.38,13.59,7.51,5.2,0.81,13.12,0.97,,,,,32.43,0.61,54.84,,0.0,25.94,0.0
2021-08-14 07:00:00,2021-08-14 08:00:00,20.72,37.48,5.11,8.77,13.88,7.7,4.87,0.85,12.82,1.3,,,,,34.26,0.6,59.3,,0.0,26.39,0.0
2021-08-14 08:00:00,2021-08-14 09:00:00,21.65,39.02,5.75,8.85,14.6,7.65,4.38,0.95,16.43,1.25,,0.01,,,37.83,0.85,58.68,,0.0,27.26,0.0
2021-08-14 09:00:00,2021-08-14 10:00:00,21.8,37.92,6.49,9.26,15.75,7.69,3.94,0.89,19.32,1.13,,,,,40.39,0.69,58.23,,0.0,28.24,0.0
2021-08-14 10:00:00,2021-08-14 11:00:00,22.85,38.85,4.36,8.62,12.99,7.56,3.09,0.93,22.38,1.04,,0.01,,,40.81,0.77,56.54,,0.0,28.85,0.0
2021-08-14 11:00:00,2021-08-14 12:00:00,23.15,42.4,4.66,8.7,13.35,7.96,2.69,0.94,26.2,0.89,,0.02,,,42.18,0.81,55.05,,0.0,29.98,0.0
2021-08-14 12:00:00,2021-08-14 13:00:00,25.73,54.8,5.6,9.08,14.68,7.4,3.63,0.99,33.93,0.83,,0.03,,,43.73,0.81,54.55,,0.0,30.95,0.0
2021-08-14 13:00:00,2021-08-14 14:00:00,18.12,32.77,6.2,9.02,15.22,6.76,3.36,1.05,33.8,0.98,,0.01,,,44.5,0.88,55.39,,0.01,31.82,0.0
2021-08-14 14:00:00,2021-08-14 15:00:00,21.38,34.93,5.28,9.24,14.53,7.53,3.1,1.0,33.7,0.83,,0.03,,,44.84,1.01,52.31,,0.01,32.42,0.0
2021-08-14 15:00:00,2021-08-14 16:00:00,30.28,48.98,6.69,9.07,15.75,6.84,2.91,1.03,30.99,0.74,,0.03,,,44.17,1.0,51.46,,0.0,33.02,0.0
2021-08-14 16:00:00,2021-08-14 17:00:00,41.7,66.08,7.44,8.87,16.3,7.13,3.34,1.0,30.88,0.7,,0.02,,,42.77,0.92,50.12,,0.0,32.82,0.0
2021-08-14 17:00:00,2021-08-14 18:00:00,35.95,55.97,5.38,8.06,13.44,7.71,3.32,1.04,31.6,0.62,,0.07,,,40.49,0.83,51.55,,0.0,32.65,0.0
2021-08-14 18:00:00,2021-08-14 19:00:00,36.55,59.52,5.21,9.31,14.52,6.7,3.25,0.99,29.71,0.58,,0.01,,,38.42,0.39,60.48,,0.01,32.04,0.0
2021-08-14 19:00:00,2021-08-14 20:00:00,30.52,51.52,5.08,8.09,13.18,7.38,3.77,0.92,26.19,1.19,,0.1,,,36.33,0.18,59.89,,0.02,30.98,0.0
2021-08-14 20:00:00,2021-08-14 21:00:00,28.38,48.95,5.14,8.9,14.04,7.19,5.54,0.97,16.84,3.5,,0.93,,,34.84,0.49,58.04,,0.11,29.54,0.0
2021-08-14 21:00:00,2021-08-14 22:00:00,36.58,66.25,4.53,8.42,12.95,7.84,7.39,0.92,18.37,2.97,,0.57,,,34.37,0.58,57.26,,0.06,28.92,0.0
2021-08-14 22:00:00,2021-08-14 23:00:00,32.73,57.4,4.3,7.73,12.04,7.66,14.4,0.93,13.04,3.81,,0.44,,,33.72,0.47,55.34,,0.03,28.31,0.0
2021-08-14 23:00:00,2021-08-15 00:00:00,32.4,56.37,5.56,8.41,13.98,7.84,15.95,0.99,9.52,4.9,,0.04,,,33.09,0.18,56.55,,0.04,27.8,0.0
2021-08-15 00:00:00,2021-08-15 01:00:00,27.15,50.27,4.97,8.36,13.33,7.06,11.91,0.8,14.5,3.34,,,,,33.34,0.56,53.68,,0.03,28.0,0.0
2021-08-15 01:00:00,2021-08-15 02:00:00,40.55,111.5,3.61,7.92,11.53,6.57,8.38,0.76,13.34,0.97,,0.01,,,32.95,0.44,54.57,,0.0,27.41,0.0
2021-08-15 02:00:00,2021-08-15 03:00:00,21.93,47.05,4.75,9.07,13.82,6.76,7.43,0.8,12.9,0.95,,,,,32.61,1.0,54.42,,0.0,26.98,0.0
2021-08-15 03:00:00,2021-08-15 04:00:00,22.82,43.33,3.55,8.64,12.19,6.59,8.13,0.84,11.81,1.24,,0.02,,,32.33,0.55,52.41,,0.01,26.52,0.0
2021-08-15 04:00:00,2021-08-15 05:00:00,23.47,44.05,5.14,8.34,13.48,7.97,6.26,0.79,11.18,0.95,,0.03,,,31.91,0.41,52.45,,0.01,25.93,0.0
2021-08-15 05:00:00,2021-08-15 06:00:00,22.57,42.58,6.06,8.4,14.46,7.34,5.44,0.77,11.8,1.5,,0.01,,,31.74,0.34,48.95,,0.01,25.65,0.0
2021-08-15 06:00:00,2021-08-15 07:00:00,20.02,38.6,6.27,8.77,15.04,7.47,4.37,0.81,12.08,1.13,,,,,31.84,0.35,48.85,,0.02,25.52,0.0
2021-08-15 07:00:00,2021-08-15 08:00:00,21.95,39.9,5.36,8.41,13.76,7.51,4.69,0.88,12.71,1.0,,,,,33.66,0.6,57.36,,0.0,26.27,0.0
2021-08-15 08:00:00,2021-08-15 09:00:00,21.45,38.03,4.58,8.98,13.56,7.18,4.68,0.92,15.59,1.1,,,,,37.38,0.72,59.84,,0.0,27.08,0.0
2021-08-15 09:00:00,2021-08-15 10:00:00,18.2,32.58,5.03,8.89,13.91,6.78,3.78,0.92,18.43,1.0,,,,,40.8,0.7,58.01,,0.0,28.12,0.0
2021-08-15 10:00:00,2021-08-15 11:00:00,18.4,31.3,4.77,8.98,13.76,7.42,4.26,0.9,22.29,0.74,,,,,42.45,0.72,57.77,,0.0,29.46,0.0
2021-08-15 11:00:00,2021-08-15 12:00:00,28.05,56.1,6.08,8.8,14.89,7.66,3.78,0.95,25.37,0.76,,,,,42.87,0.89,57.13,,0.01,29.91,0.0
2021-08-15 12:00:00,2021-08-15 13:00:00,21.15,47.02,6.11,8.73,14.84,7.71,3.66,1.0,28.21,0.74,,0.02,,,45.6,0.78,55.28,,0.0,31.41,0.0
2021-08-15 13:00:00,2021-08-15 14:00:00,13.6,21.88,6.11,7.71,13.82,7.85,3.46,1.01,30.53,0.63,,0.04,,,45.23,0.62,55.17,,0.02,32.12,0.0
2021-08-15 14:00:00,2021-08-15 15:00:00,28.17,43.4,7.19,9.43,16.61,7.81,3.59,0.98,31.19,0.53,,,,,45.81,0.53,53.14,,0.0,32.65,0.0
2021-08-15 15:00:00,2021-08-15 16:00:00,22.23,35.35,5.11,7.64,12.65,8.49,3.25,1.0,34.24,0.48,,0.01,,,45.41,0.51,54.07,,0.0,33.33,0.0
2021-08-15 16:00:00,2021-08-15 17:00:00,18.57,29.12,5.84,8.54,14.37,7.57,3.54,1.01,36.33,0.44,,0.01,,,43.93,0.45,53.07,,0.01,33.3,0.0
2021-08-15 17:00:00,2021-08-15 18:00:00,34.72,54.33,5.15,8.58,13.73,7.36,4.0,0.96,35.98,0.41,,0.03,,,41.56,0.39,48.11,,0.01,32.98,0.0
2021-08-15 18:00:00,2021-08-15 19:00:00,30.85,47.75,4.74,7.95,12.51,7.46,4.74,0.94,33.33,0.39,,0.01,,,38.18,0.18,50.0,,0.0,32.03,0.0
2021-08-15 19:00:00,2021-08-15 20:00:00,31.95,54.98,5.69,8.26,13.95,7.98,4.96,1.03,24.31,1.31,,0.03,,,35.41,0.11,60.52,,0.0,30.7,0.0
2021-08-15 20:00:00,2021-08-15 21:00:00,22.7,38.4,4.25,8.39,13.34,8.26,6.77,0.98,18.81,3.26,,0.27,,,35.25,0.18,59.73,,0.01,29.95,0.0
2021-08-15 21:00:00,2021-08-15 22:00:00,35.07,61.85,4.33,9.32,13.62,6.74,7.4,0.92,17.11,5.14,,0.33,,,34.12,0.31,58.1,,0.02,29.36,0.0
2021-08-15 22:00:00,2021-08-15 23:00:00,33.83,59.65,5.39,8.9,14.28,7.35,7.23,0.8,16.87,4.0,,0.12,,,33.47,0.74,56.44,,0.03,28.66,0.0
2021-08-15 23:00:00,2021-08-16 00:00:00,39.03,68.5,5.71,8.21,13.92,7.52,8.93,0.83,14.2,1.82,,0.09,,,33.23,0.38,54.89,,0.01,28.26,0.0
2021-08-16 00:00:00,2021-08-16 01:00:00,32.2,58.1,5.56,8.18,13.74,7.95,9.74,0.87,10.63,3.21,,,0.01,,32.81,0.29,53.95,,0.01,27.71,0.0
2021-08-16 01:00:00,2021-08-16 02:00:00,23.05,42.38,4.97,9.14,14.11,7.19,8.31,0.82,14.59,1.79,,0.01,,,32.19,0.51,54.1,,0.0,27.41,0.0
2021-08-16 02:00:00,2021-08-16 03:00:00,23.75,44.48,4.83,8.65,13.48,7.02,5.95,0.79,14.21,0.85,,0.01,,,31.86,0.49,54.23,,0.0,26.79,0.0
2021-08-16 03:00:00,2021-08-16 04:00:00,24.62,46.35,6.43,9.2,15.63,7.83,6.0,0.75,12.32,0.67,,,,,31.56,0.25,52.56,,0.0,26.3,0.0
2021-08-16 04:00:00,2021-08-16 05:00:00,32.0,59.98,3.73,8.89,12.63,6.78,5.98,0.84,11.13,0.54,,,,,31.64,0.21,51.23,,0.01,25.83,0.0
2021-08-16 05:00:00,2021-08-16 06:00:00,24.2,44.42,5.95,9.12,15.07,7.47,5.55,0.83,9.79,0.41,,,,,31.65,0.2,49.2,,0.0,25.36,0.0
2021-08-16 06:00:00,2021-08-16 07:00:00,23.02,41.88,4.98,8.82,13.8,7.03,5.49,0.86,9.35,1.36,,,,,32.02,0.28,49.1,,0.0,25.67,0.0
2021-08-16 07:00:00,2021-08-16 08:00:00,23.6,41.92,6.51,8.71,15.22,7.24,6.53,0.94,9.9,2.61,,,,,33.33,0.27,53.71,,0.01,26.43,0.0
2021-08-16 08:00:00,2021-08-16 09:00:00,23.3,40.27,4.79,8.28,13.07,7.61,7.4,0.95,14.16,2.43,,,,,37.52,0.62,58.9,,0.0,27.96,0.0
2021-08-16 09:00:00,2021-08-16 10:00:00,22.4,38.42,5.72,8.85,14.57,7.87,5.98,0.92,18.58,1.19,,,,,41.61,0.67,58.61,,0.01,29.27,0.0
2021-08-16 10:00:00,2021-08-16 11:00:00,17.85,31.52,5.67,8.58,14.25,7.23,5.54,0.94,23.65,1.0,,,,,42.52,0.5,56.63,,0.0,29.98,0.0
2021-08-16 11:00:00,2021-08-16 12:00:00,25.73,47.12,5.12,8.44,13.56,8.17,4.49,0.95,29.41,1.05,,,,,43.04,0.57,57.01,,0.0,31.03,0.0
2021-08-16 12:00:00,2021-08-16 13:00:00,35.12,64.7,5.01,7.34,12.35,8.66,3.98,1.01,32.2,0.96,,,,,45.1,0.64,55.74,,0.0,31.82,0.0
2021-08-16 13:00:00,2021-08-16 14:00:00,18.35,31.17,8.06,9.05,17.12,8.75,3.51,1.01,31.1,0.77,,0.01,,,45.5,0.62,55.56,,0.0,32.61,0.0
2021-08-16 14:00:00,2021-08-16 15:00:00,25.1,40.25,6.97,9.43,16.4,7.34,3.69,1.01,32.87,0.68,,0.01,,,45.49,0.46,53.54,,0.0,32.94,0.0
2021-08-16 15:00:00,2021-08-16 16:00:00,48.8,80.53,5.31,8.46,13.77,7.64,3.68,1.02,36.92,0.59,,,,,45.86,0.41,52.7,,0.0,33.45,0.0
2021-08-16 16:00:00,2021-08-16 17:00:00,24.17,38.88,5.52,8.95,14.46,7.9,3.73,1.06,38.98,0.58,,,,,44.81,0.46,52.37,,0.0,33.5,0.0
2021-08-16 17:00:00,2021-08-16 18:00:00,25.42,40.67,5.66,9.05,14.7,7.61,3.66,1.04,40.15,0.72,,0.01,,,41.84,0.26,49.8,,0.0,33.15,0.0
2021-08-16 18:00:00,2021-08-16 19:00:00,39.15,64.97,4.54,7.93,12.3,7.24,4.1,0.99,35.27,0.91,,,,,39.04,0.07,53.22,,0.0,32.39,0.0
2021-08-16 19:00:00,2021-08-16 20:00:00,45.38,76.58,5.43,8.32,13.75,7.66,8.38,1.04,37.61,1.67,,0.09,,,35.27,0.03,60.01,,0.01,31.16,0.0
2021-08-16 20:00:00,2021-08-16 21:00:00,41.5,80.65,5.95,8.91,14.86,7.5,7.57,1.02,33.15,6.04,,1.01,,,33.4,0.03,58.29,,0.07,30.39,0.0
2021-08-16 21:00:00,2021-08-16 22:00:00,33.88,77.3,4.62,8.78,13.4,7.25,7.0,0.96,22.15,7.44,,1.57,,,32.77,0.08,58.64,,0.05,29.92,0.0
2021-08-16 22:00:00,2021-08-16 23:00:00,39.3,72.38,4.82,8.7,13.52,7.21,6.48,1.08,11.41,9.58,,2.41,,,32.82,0.03,56.8,,0.1,29.22,0.0
2021-08-16 23:00:00,2021-08-17 00:00:00,50.73,88.97,5.22,8.06,13.28,8.92,10.01,1.32,2.51,21.31,,8.06,0.03,,32.57,0.18,56.32,,1.23,28.89,0.0
2021-08-17 00:00:00,2021-08-17 01:00:00,68.03,119.53,4.52,8.63,13.14,7.01,11.61,1.03,6.98,20.68,,6.47,0.03,,32.41,0.23,54.14,,1.58,28.06,0.0
2021-08-17 01:00:00,2021-08-17 02:00:00,89.27,169.82,5.29,7.79,13.08,8.37,10.59,0.92,10.18,5.98,,0.62,,,32.54,0.16,54.63,,0.05,27.66,0.0
2021-08-17 02:00:00,2021-08-17 03:00:00,50.8,120.2,6.56,9.13,15.69,6.98,5.94,0.89,7.48,2.2,,0.24,,,32.61,0.21,54.12,,0.01,27.23,0.0
2021-08-17 03:00:00,2021-08-17 04:00:00,34.65,81.95,5.5,8.16,13.66,8.01,4.98,0.9,12.0,1.72,,0.16,,,32.1,0.29,52.67,,0.01,27.14,0.0
2021-08-17 04:00:00,2021-08-17 05:00:00,30.95,64.25,5.48,8.44,13.91,7.67,4.97,0.89,8.84,1.69,,0.14,,,31.9,0.28,51.58,,0.0,26.62,0.0
2021-08-17 05:00:00,2021-08-17 06:00:00,26.4,50.33,5.53,8.19,13.72,7.82,6.49,0.82,5.87,1.98,,,,,31.29,0.18,47.99,,0.0,26.2,0.0
2021-08-17 06:00:00,2021-08-17 07:00:00,30.57,61.05,6.32,9.17,15.49,7.22,6.36,0.86,5.76,2.19,,,,,31.32,0.26,49.93,,0.0,25.86,0.0
2021-08-17 07:00:00,2021-08-17 08:00:00,31.57,65.53,5.84,8.68,14.52,7.77,6.68,0.9,6.99,2.56,,,,,32.48,0.36,56.26,,0.0,26.29,0.0
2021-08-17 08:00:00,2021-08-17 09:00:00,29.7,56.15,4.92,8.46,13.37,7.61,5.52,0.96,11.07,2.28,,0.03,,,37.0,1.02,59.11,,0.01,28.16,0.0
2021-08-17 09:00:00,2021-08-17 10:00:00,28.2,49.02,5.23,8.88,14.11,7.58,4.01,0.92,17.06,1.95,,,,,38.05,1.22,58.12,,0.0,29.71,0.0
2021-08-17 10:00:00,2021-08-17 11:00:00,30.1,50.5,5.48,8.42,13.9,7.79,4.15,0.95,23.77,1.44,,0.03,,,39.4,1.12,57.45,,0.01,31.14,0.0
2021-08-17 11:00:00,2021-08-17 12:00:00,28.9,51.08,3.89,8.43,12.32,7.6,3.59,1.02,25.91,1.25,,0.01,,,39.62,1.14,56.0,,0.0,32.33,0.0
2021-08-17 12:00:00,2021-08-17 13:00:00,28.88,46.33,5.41,9.19,14.6,6.42,3.38,1.01,28.39,1.03,,0.02,,,40.92,1.16,55.58,,0.01,33.51,0.0
2021-08-17 13:00:00,2021-08-17 14:00:00,39.25,62.98,5.37,8.22,13.59,7.18,3.11,1.0,31.81,0.79,,0.02,,,41.13,1.02,54.99,,0.0,33.99,0.0
2021-08-17 14:00:00,2021-08-17 15:00:00,43.18,71.87,5.02,9.1,13.6,7.35,3.57,0.99,33.57,0.68,,0.02,,,40.89,0.82,53.61,,0.0,34.14,0.0
2021-08-17 15:00:00,2021-08-17 16:00:00,43.48,71.28,5.37,9.08,14.45,7.6,3.43,1.02,35.24,0.52,,,,,40.76,0.87,52.7,,0.01,34.93,0.0
2021-08-17 16:00:00,2021-08-17 17:00:00,33.5,52.17,6.46,9.36,15.83,6.84,3.17,1.04,37.03,0.55,,,,,39.45,0.78,51.52,,0.0,34.74,0.0
2021-08-17 17:00:00,2021-08-17 18:00:00,38.25,60.03,5.99,8.42,14.41,7.12,3.03,1.0,36.29,0.58,,0.04,,,38.02,0.69,51.67,,0.0,34.38,0.0
2021-08-17 18:00:00,2021-08-17 19:00:00,36.02,59.15,5.56,9.16,14.72,7.78,3.56,1.0,29.99,0.45,,0.04,,,36.47,0.92,57.17,,0.0,33.73,0.0
2021-08-17 19:00:00,2021-08-17 20:00:00,34.2,55.6,5.51,8.8,14.29,7.0,3.64,1.1,19.76,1.89,,,,,34.74,0.41,59.2,,0.0,32.58,0.0
2021-08-17 20:00:00,2021-08-17 21:00:00,47.3,77.4,4.88,8.69,13.58,6.59,3.51,1.01,16.5,3.29,,0.11,,,33.74,0.12,60.0,,0.01,31.83,0.0
2021-08-17 21:00:00,2021-08-17 22:00:00,49.38,87.2,5.5,8.35,13.84,8.26,4.19,0.94,10.49,3.85,,0.51,,,33.54,0.35,58.25,,0.0,31.18,0.0
2021-08-17 22:00:00,2021-08-17 23:00:00,37.4,66.3,6.66,8.36,15.01,7.49,5.52,0.82,24.18,5.39,,0.6,,,52.9,1.56,57.34,,0.08,27.86,0.6
2021-08-17 23:00:00,2021-08-18 00:00:00,58.87,107.77,4.57,8.52,13.09,7.6,4.72,0.82,23.85,1.86,,0.11,,,68.27,0.9,55.52,,0.0,25.0,0.07
2021-08-18 00:00:00,2021-08-18 01:00:00,41.15,75.8,4.88,8.19,13.07,7.67,3.71,0.68,21.39,1.49,,0.03,,,69.51,0.43,54.72,,0.0,24.39,0.0
2021-08-18 01:00:00,2021-08-18 02:00:00,30.95,58.5,5.05,8.41,13.46,8.45,3.99,0.76,19.46,1.28,,0.22,,,65.06,0.57,54.04,,0.01,23.91,0.0
2021-08-18 02:00:00,2021-08-18 03:00:00,21.45,40.48,4.9,8.81,13.71,7.64,4.2,0.8,16.36,3.25,,0.09,,,63.3,0.18,55.03,,0.01,23.98,0.0
2021-08-18 03:00:00,2021-08-18 04:00:00,21.43,37.7,3.37,7.99,11.36,7.51,4.66,0.79,12.23,2.49,,0.08,,,63.72,0.08,49.11,,0.01,24.31,0.0
2021-08-18 04:00:00,2021-08-18 05:00:00,19.4,34.95,5.95,8.52,14.48,7.39,4.08,0.9,8.45,2.5,,0.03,,,64.36,0.11,50.49,,0.0,24.58,0.0
2021-08-18 05:00:00,2021-08-18 06:00:00,18.43,32.65,5.28,8.95,14.23,7.38,4.09,0.96,7.19,3.0,,0.15,,,63.22,0.27,48.92,,0.01,25.06,0.0
2021-08-18 06:00:00,2021-08-18 07:00:00,19.2,34.02,4.05,7.8,11.85,7.7,3.58,1.03,2.61,6.29,,0.87,,,67.01,0.2,50.17,,0.01,25.4,0.0
2021-08-18 07:00:00,2021-08-18 08:00:00,22.68,39.0,5.26,8.39,13.65,7.46,4.24,0.98,6.84,4.67,,0.18,,,63.27,0.65,56.25,,0.0,26.32,0.0
2021-08-18 08:00:00,2021-08-18 09:00:00,20.38,34.9,5.91,8.78,14.69,8.26,5.28,0.95,9.5,4.18,,0.03,,,45.77,1.04,58.87,,0.01,27.0,0.0
2021-08-18 09:00:00,2021-08-18 10:00:00,23.68,39.33,5.04,8.47,13.51,7.85,4.98,1.02,11.23,2.83,,0.01,,,33.72,1.27,57.72,,0.04,27.66,0.0
2021-08-18 10:00:00,2021-08-18 11:00:00,27.25,46.42,4.92,9.5,14.3,7.32,4.18,0.98,15.67,1.92,,0.01,,,34.51,1.53,56.97,,0.01,28.13,0.0
2021-08-18 11:00:00,2021-08-18 12:00:00,29.88,49.77,6.77,8.53,15.3,8.07,3.89,0.92,17.46,1.83,,0.01,,,34.08,1.02,57.52,,0.01,28.65,0.0
2021-08-18 12:00:00,2021-08-18 13:00:00,32.6,54.62,5.77,8.97,14.75,6.88,4.59,0.98,19.37,2.16,,0.11,0.01,,36.03,0.91,54.91,,0.0,29.04,0.0
2021-08-18 13:00:00,2021-08-18 14:00:00,29.3,46.92,5.66,8.02,13.67,7.87,4.9,0.98,23.23,2.12,,0.27,,,37.22,0.45,54.61,,0.01,30.0,0.0
2021-08-18 14:00:00,2021-08-18 15:00:00,33.77,55.1,4.9,8.35,13.26,7.46,4.11,0.98,24.65,2.36,,0.14,,,37.55,0.39,52.91,,0.01,30.39,0.0
2021-08-18 15:00:00,2021-08-18 16:00:00,40.0,69.55,3.72,8.51,12.23,6.96,3.75,1.03,24.27,1.6,,0.1,,,38.14,0.29,51.81,,0.0,30.76,0.0
2021-08-18 16:00:00,2021-08-18 17:00:00,29.2,53.43,5.94,8.82,14.75,6.96,4.42,1.13,27.93,2.05,,0.25,,,37.61,0.35,49.93,,0.02,30.55,0.0
2021-08-18 17:00:00,2021-08-18 18:00:00,30.58,48.6,4.14,7.41,11.55,8.06,6.61,1.26,25.16,5.18,,1.28,,,35.53,0.64,50.2,,0.07,28.72,0.0
2021-08-18 18:00:00,2021-08-18 19:00:00,56.78,115.97,5.29,8.82,14.11,7.29,10.73,1.24,16.75,5.8,,2.01,,,33.5,0.54,56.55,,0.16,27.98,0.0
2021-08-18 19:00:00,2021-08-18 20:00:00,40.95,104.33,5.17,9.0,14.18,6.57,10.76,1.38,10.14,6.21,,2.29,,,32.69,0.39,59.28,,0.03,27.53,0.0
2021-08-18 20:00:00,2021-08-18 21:00:00,25.23,42.3,5.42,8.08,13.49,7.48,6.45,1.43,5.62,10.24,,4.93,,,32.19,0.28,58.46,,0.98,27.31,0.0
2021-08-18 21:00:00,2021-08-18 22:00:00,43.55,72.65,3.99,8.13,12.12,7.56,4.9,1.34,3.84,10.78,,3.73,,,32.13,0.32,57.26,,1.0,27.12,0.0
2021-08-18 22:00:00,2021-08-18 23:00:00,49.95,84.12,5.33,8.88,14.21,7.32,6.2,1.31,5.6,13.81,,3.91,,,32.38,0.47,55.8,,0.97,27.39,0.0
2021-08-18 23:00:00,2021-08-19 00:00:00,48.03,80.27,4.94,8.73,13.67,7.02,9.57,1.21,8.17,12.37,,0.94,,,32.1,0.44,56.03,,0.34,27.22,0.0
2021-08-19 00:00:00,2021-08-19 01:00:00,49.12,83.75,5.68,8.7,14.37,7.83,8.58,1.03,12.72,7.6,,0.68,,,31.64,0.49,55.17,,0.11,26.87,0.0
2021-08-19 01:00:00,2021-08-19 02:00:00,45.55,76.3,6.25,8.93,15.19,8.4,6.68,1.01,6.55,2.46,,,,,31.08,0.33,54.3,,0.01,26.66,0.0
2021-08-19 02:00:00,2021-08-19 03:00:00,39.32,66.52,5.04,8.68,13.72,7.47,6.17,1.02,4.65,1.6,,,,,30.89,0.23,54.23,,0.02,26.41,0.0
2021-08-19 03:00:00,2021-08-19 04:00:00,33.8,58.33,6.27,9.03,15.3,7.39,5.87,1.05,6.78,2.1,,0.11,,,30.2,0.18,51.99,,0.01,26.27,0.0
2021-08-19 04:00:00,2021-08-19 05:00:00,28.4,50.52,6.58,9.23,15.81,7.66,4.73,0.97,8.56,1.8,,0.01,,,30.46,0.29,50.59,,0.0,26.45,0.0
2021-08-19 05:00:00,2021-08-19 06:00:00,25.22,43.35,4.88,8.66,13.54,7.31,4.82,0.98,7.03,2.05,,0.02,,,30.66,0.35,48.2,,0.0,26.3,0.0
2021-08-19 06:00:00,2021-08-19 07:00:00,22.55,39.05,5.13,9.07,14.2,7.47,5.33,1.0,8.44,1.45,,,,,30.73,0.28,52.97,,0.0,26.22,0.0
2021-08-19 07:00:00,2021-08-19 08:00:00,23.75,42.15,5.43,8.83,14.26,7.28,5.37,1.01,8.51,1.52,,,,,31.72,0.35,59.64,,0.0,26.47,0.0
2021-08-19 08:00:00,2021-08-19 09:00:00,24.23,41.45,5.14,8.97,14.12,7.04,5.49,1.06,11.52,2.27,,,,,33.17,0.67,59.42,,0.01,26.92,0.0
2021-08-19 09:00:00,2021-08-19 10:00:00,29.17,50.33,5.71,8.54,14.25,7.84,4.71,1.11,14.8,1.92,,,,,34.97,0.66,57.63,,0.0,27.63,0.0
2021-08-19 10:00:00,2021-08-19 11:00:00,25.7,43.42,6.39,8.1,14.49,8.43,4.06,1.05,18.18,1.47,,0.04,0.01,,35.15,0.65,57.72,,0.0,27.92,0.0
2021-08-19 11:00:00,2021-08-19 12:00:00,25.42,42.88,5.2,9.0,14.2,6.96,3.73,1.04,19.84,1.28,,0.03,,,36.9,0.39,57.31,,0.0,28.82,0.0
2021-08-19 12:00:00,2021-08-19 13:00:00,30.67,49.8,5.62,8.58,14.2,8.35,3.69,0.94,21.47,1.24,,,,,37.43,0.44,55.93,,0.0,29.61,0.0
2021-08-19 13:00:00,2021-08-19 14:00:00,27.67,44.62,5.55,8.75,14.3,7.71,3.79,0.99,22.68,0.97,,,0.01,,38.63,0.36,54.56,,0.0,30.08,0.0
2021-08-19 14:00:00,2021-08-19 15:00:00,32.6,52.8,4.74,8.41,13.15,7.79,4.23,1.04,25.82,0.94,,0.04,,,38.83,0.25,51.7,,0.0,30.56,0.0
2021-08-19 15:00:00,2021-08-19 16:00:00,35.62,125.85,4.91,9.41,14.32,7.02,4.85,1.34,27.59,2.26,,0.38,,,38.86,0.31,51.31,,0.01,30.04,0.0
2021-08-19 16:00:00,2021-08-19 17:00:00,72.58,317.35,6.11,9.21,15.32,7.47,6.68,1.49,29.84,8.35,,3.34,,,37.55,0.44,49.78,,0.46,28.7,0.0
