From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C)
2022-09-26 09:00:00,2022-09-26 10:00:00,27.6,,30.87,12.17,43.03,8.29,29.77,0.9,20.55,,,,,,24.02,0.7,90.03,,27.28
2022-09-26 10:00:00,2022-09-26 11:00:00,24.4,,33.42,11.09,44.72,5.9,29.56,0.91,20.63,,,,,,24.0,0.7,97.95,,28.55
2022-09-26 11:00:00,2022-09-26 12:00:00,26.1,,30.06,13.23,43.26,6.11,29.51,0.91,20.64,,,,,,24.0,0.6,101.98,,29.75
2022-09-26 12:00:00,2022-09-26 13:00:00,16.11,,29.6,21.14,50.7,3.05,27.99,0.93,20.32,,,,,,24.0,0.7,115.96,,30.4
2022-09-26 13:00:00,2022-09-26 14:00:00,13.4,,17.74,8.15,25.88,3.52,26.57,0.94,20.27,,,,,,24.0,0.6,102.08,,31.2
2022-09-26 14:00:00,2022-09-26 15:00:00,12.9,,20.43,12.11,32.54,2.37,26.96,0.94,20.71,,,,,,30.4,0.8,89.0,,31.36
2022-09-26 15:00:00,2022-09-26 16:00:00,16.78,,25.83,13.77,39.6,1.29,27.29,0.95,20.95,,,,,,68.69,1.0,97.97,,31.84
2022-09-26 16:00:00,2022-09-26 17:00:00,20.11,,20.13,10.69,30.85,4.33,28.19,0.94,21.33,,,,,,67.2,1.2,84.04,,31.36
2022-09-26 17:00:00,2022-09-26 18:00:00,18.89,,30.71,16.77,47.47,10.38,30.4,0.92,20.99,,,,,,46.46,1.4,89.98,,30.4
2022-09-26 18:00:00,2022-09-26 19:00:00,21.3,,40.23,17.06,57.23,8.28,29.85,0.92,20.54,,,,,,22.47,1.2,90.0,,29.2
2022-09-26 19:00:00,2022-09-26 20:00:00,20.2,,36.36,13.09,49.37,8.24,29.56,0.92,20.45,,,,,,22.4,0.8,91.99,,27.53
2022-09-26 20:00:00,2022-09-26 21:00:00,15.4,,27.41,10.97,38.38,5.76,29.27,0.93,20.7,,,,,,24.0,0.7,91.0,,26.56
2022-09-26 21:00:00,2022-09-26 22:00:00,14.0,,28.54,12.55,41.11,2.68,26.66,0.94,20.34,,,,,,24.0,0.6,92.0,,25.92
2022-09-26 22:00:00,2022-09-26 23:00:00,14.6,,19.07,6.84,25.91,3.45,27.19,0.94,20.62,,,,,,25.59,0.1,93.0,,25.36
2022-09-26 23:00:00,2022-09-27 00:00:00,15.4,,18.92,4.76,23.68,3.26,27.31,0.95,20.36,,,,,,25.6,0.2,90.01,,24.88
2022-09-27 00:00:00,2022-09-27 01:00:00,15.8,,20.49,4.91,25.39,3.66,27.41,0.94,20.31,,,,,,25.6,,85.02,,24.48
2022-09-27 01:00:00,2022-09-27 02:00:00,23.27,,26.47,11.72,38.18,7.9,29.83,0.93,20.47,,,,,,27.2,,106.94,,24.4
2022-09-27 02:00:00,2022-09-27 03:00:00,31.3,,27.82,14.21,42.03,8.13,29.42,0.92,20.18,,,,,,22.41,,82.07,,24.48
2022-09-27 03:00:00,2022-09-27 04:00:00,32.0,,25.33,12.29,37.62,7.71,29.26,0.92,20.19,,,,,,24.0,,104.94,,24.24
2022-09-27 04:00:00,2022-09-27 05:00:00,33.48,,22.89,14.48,37.37,8.51,29.33,0.92,20.32,,,,,,25.59,,102.01,,23.92
2022-09-27 05:00:00,2022-09-27 06:00:00,41.46,,22.06,16.23,38.29,7.79,27.61,0.93,20.16,,,,,,24.0,0.3,100.0,,23.84
2022-09-27 06:00:00,2022-09-27 07:00:00,47.24,,18.38,17.12,35.49,5.95,26.88,0.93,19.66,,,,,,24.0,0.2,113.96,,23.76
2022-09-27 07:00:00,2022-09-27 08:00:00,37.19,,28.55,18.52,47.07,5.38,27.28,0.93,19.94,,,,,,25.59,0.1,102.03,,23.6
2022-09-27 08:00:00,2022-09-27 09:00:00,37.6,,23.74,14.71,38.45,5.53,27.24,0.92,20.29,,,,,,25.6,0.1,120.95,,25.28
2022-09-27 09:00:00,2022-09-27 10:00:00,32.3,,27.03,17.04,43.89,6.82,28.64,0.91,20.33,,,,,,25.6,0.5,92.16,,27.03
2022-09-27 10:00:00,2022-09-27 11:00:00,33.0,,24.98,13.52,38.53,6.6,29.86,0.9,20.43,,,,,,24.01,0.6,103.93,,28.71
2022-09-27 11:00:00,2022-09-27 12:00:00,30.9,,24.28,11.89,36.17,6.14,29.6,0.9,20.61,,,,,,24.0,0.6,102.0,,29.84
2022-09-27 12:00:00,2022-09-27 13:00:00,24.5,,21.37,12.17,33.53,6.88,29.7,0.91,20.62,,,,,,22.41,0.6,106.98,,30.48
2022-09-27 13:00:00,2022-09-27 14:00:00,19.33,,20.34,13.2,33.53,6.62,28.79,0.92,20.26,,,,,,20.81,0.7,88.14,,31.43
2022-09-27 14:00:00,2022-09-27 15:00:00,16.0,,22.5,15.97,38.39,3.59,25.95,0.93,19.95,,,,,,22.39,0.5,69.07,,31.44
2022-09-27 15:00:00,2022-09-27 16:00:00,15.11,,16.76,10.54,27.3,3.25,27.06,0.94,20.49,,,,,,36.75,0.9,77.97,,31.6
2022-09-27 16:00:00,2022-09-27 17:00:00,15.97,,16.33,12.79,29.11,1.8,27.15,0.94,20.96,,,,,,71.87,1.1,84.97,,31.2
2022-09-27 17:00:00,2022-09-27 18:00:00,23.6,,20.71,18.05,38.74,4.11,28.06,0.94,21.97,,,,,,70.41,1.2,87.99,,30.56
2022-09-27 18:00:00,2022-09-27 19:00:00,28.87,,26.41,15.71,42.12,15.07,30.33,0.92,20.87,,,,,,41.81,1.3,91.97,,28.73
2022-09-27 19:00:00,2022-09-27 20:00:00,35.9,,35.6,19.05,54.65,8.94,29.9,0.92,20.09,,,,,,22.47,1.1,92.0,,27.29
2022-09-27 20:00:00,2022-09-27 21:00:00,44.67,,37.27,12.98,50.3,11.0,29.78,0.92,20.38,,,,,,23.99,0.9,95.99,,26.16
2022-09-27 21:00:00,2022-09-27 22:00:00,61.25,,30.72,9.75,40.47,7.48,29.6,0.92,20.06,,,,,,24.0,0.5,95.0,,25.52
2022-09-27 22:00:00,2022-09-27 23:00:00,24.3,,27.68,10.32,38.0,3.34,27.18,0.93,20.74,,,,,,25.59,0.2,91.01,,25.04
2022-09-27 23:00:00,2022-09-28 00:00:00,23.2,,21.38,8.84,30.23,3.4,27.11,0.94,20.62,,,,,,28.8,0.2,85.0,,24.8
2022-09-28 00:00:00,2022-09-28 01:00:00,18.7,,20.35,6.16,26.52,3.44,27.5,0.94,20.64,,,,,,28.8,,346.0,,24.64
2022-09-28 01:00:00,2022-09-28 02:00:00,17.4,,22.23,4.91,27.13,3.4,27.49,0.95,20.36,,,,,,25.6,,104.0,,24.32
2022-09-28 02:00:00,2022-09-28 03:00:00,23.5,,26.33,13.64,39.98,7.1,29.41,0.93,20.36,,,,,,27.2,,67.0,,24.16
2022-09-28 03:00:00,2022-09-28 04:00:00,38.03,,27.92,11.36,39.27,6.83,29.54,0.92,20.44,,,,,,27.2,,107.0,,24.08
2022-09-28 04:00:00,2022-09-28 05:00:00,32.8,,26.85,10.42,37.28,7.38,29.62,0.92,20.29,,,,,,25.6,,176.0,,24.08
2022-09-28 05:00:00,2022-09-28 06:00:00,36.11,,24.08,10.99,35.07,6.53,29.39,0.91,20.44,,,,,,25.6,,83.0,,24.16
2022-09-28 06:00:00,2022-09-28 07:00:00,34.0,,21.83,12.45,34.28,6.11,28.2,0.93,19.94,,,,,,19.2,,125.0,,23.92
2022-09-28 07:00:00,2022-09-28 08:00:00,36.67,,26.48,20.94,47.45,7.21,27.1,0.93,20.2,,,,,,17.6,,184.0,,23.76
2022-09-28 08:00:00,2022-09-28 09:00:00,41.22,,22.02,15.54,37.56,5.2,27.43,0.93,21.07,,,,,,27.2,0.3,91.0,,25.2
2022-09-28 09:00:00,2022-09-28 10:00:00,34.03,,21.77,15.82,37.56,3.95,27.23,0.92,21.48,,,,,,24.0,0.6,102.0,,27.04
2022-09-28 10:00:00,2022-09-28 11:00:00,24.33,,18.88,9.12,28.01,4.46,27.98,0.92,20.61,,,,,,25.6,1.0,92.0,,28.32
2022-09-28 11:00:00,2022-09-28 12:00:00,19.3,,25.1,12.58,37.66,7.14,30.32,0.91,20.55,,,,,,24.0,0.7,105.0,,29.84
2022-09-28 12:00:00,2022-09-28 13:00:00,19.1,,25.0,12.71,37.7,6.87,29.79,0.92,21.07,,,,,,24.0,0.6,88.05,,31.51
2022-09-28 13:00:00,2022-09-28 14:00:00,18.82,,24.9,19.46,44.44,7.99,29.84,0.92,21.4,,,,,,24.0,0.6,86.01,,31.04
2022-09-28 14:00:00,2022-09-28 15:00:00,19.4,,23.5,13.48,36.96,6.91,29.65,0.92,21.36,,,,,,22.41,0.6,88.99,,31.12
2022-09-28 15:00:00,2022-09-28 16:00:00,11.6,,21.47,12.66,34.14,2.57,26.22,0.94,21.66,,,,,,22.4,1.0,89.0,,31.36
2022-09-28 16:00:00,2022-09-28 17:00:00,13.3,,24.09,12.73,36.6,1.24,27.32,0.94,21.88,,,,,,24.0,1.2,80.0,,30.64
2022-09-28 17:00:00,2022-09-28 18:00:00,16.7,,30.84,34.82,65.6,0.94,27.49,0.94,20.96,,,,,,25.59,1.2,88.97,,30.32
2022-09-28 18:00:00,2022-09-28 19:00:00,22.7,,34.23,21.19,55.39,1.82,27.93,0.94,19.62,,,,,,78.25,1.2,90.0,,29.04
2022-09-28 19:00:00,2022-09-28 20:00:00,21.11,,35.43,15.11,50.51,14.24,30.38,0.92,19.01,,,,,,84.78,0.9,90.0,,27.52
2022-09-28 20:00:00,2022-09-28 21:00:00,19.6,,46.73,18.7,65.29,8.92,30.15,0.92,18.64,,,,,,83.2,0.7,92.0,,26.56
2022-09-28 21:00:00,2022-09-28 22:00:00,20.4,,39.65,11.76,51.39,6.16,29.79,0.92,19.07,,,,,,84.8,0.3,95.99,,26.0
2022-09-28 22:00:00,2022-09-28 23:00:00,27.4,,38.87,13.96,52.83,6.92,29.68,0.92,19.19,,,,,,84.8,0.1,90.03,,25.52
2022-09-28 23:00:00,2022-09-29 00:00:00,38.6,,31.3,8.65,39.92,4.45,27.93,0.93,20.02,,,,,,84.8,0.2,92.99,,25.2
2022-09-29 00:00:00,2022-09-29 01:00:00,15.13,,23.11,6.55,29.66,2.88,27.11,0.94,20.42,,,,,,83.2,0.2,90.01,,24.96
2022-09-29 01:00:00,2022-09-29 02:00:00,7.49,,23.22,7.78,31.01,3.02,27.56,0.95,20.5,,,,,,80.01,0.1,93.99,,24.8
2022-09-29 02:00:00,2022-09-29 03:00:00,18.2,,24.27,14.46,38.74,4.51,27.45,0.94,20.33,,,,,,75.23,0.3,92.01,,24.56
2022-09-29 03:00:00,2022-09-29 04:00:00,38.94,,25.52,17.66,43.17,7.25,28.9,0.93,20.36,,,,,,83.18,0.3,94.0,,24.56
2022-09-29 04:00:00,2022-09-29 05:00:00,50.1,,27.18,17.21,44.39,9.12,30.1,0.91,20.23,,,,,,80.02,0.2,101.95,,24.32
2022-09-29 05:00:00,2022-09-29 06:00:00,52.3,,26.66,16.6,43.26,7.78,29.59,0.91,20.37,,,,,,76.8,0.2,108.0,,24.08
2022-09-29 06:00:00,2022-09-29 07:00:00,48.4,,26.18,18.62,44.8,8.13,29.59,0.91,20.01,,,,,,79.99,0.1,107.0,,24.0
2022-09-29 07:00:00,2022-09-29 08:00:00,48.0,,28.3,18.47,46.78,7.51,29.19,0.92,19.61,,,,,,81.59,,117.97,,24.0
2022-09-29 08:00:00,2022-09-29 09:00:00,37.0,,26.84,20.13,46.97,5.56,27.0,0.92,20.64,,,,,,76.81,0.2,102.05,,25.2
2022-09-29 09:00:00,2022-09-29 10:00:00,42.2,,23.62,14.59,38.21,4.35,27.33,0.92,20.79,,,,,,76.8,0.8,90.03,,26.87
2022-09-29 10:00:00,2022-09-29 11:00:00,34.43,,19.08,9.99,29.07,3.16,27.2,0.93,20.83,,,,,,67.23,0.9,95.98,,28.16
2022-09-29 11:00:00,2022-09-29 12:00:00,26.0,,24.56,12.62,37.21,4.83,27.99,0.93,21.01,,,,,,16.14,0.8,83.03,,29.04
2022-09-29 12:00:00,2022-09-29 13:00:00,26.0,,25.08,21.53,46.55,8.64,30.42,0.91,21.84,,,,,,66.91,0.9,89.96,,30.63
2022-09-29 13:00:00,2022-09-29 14:00:00,29.9,,34.34,17.06,51.45,7.31,29.89,0.92,21.71,,,,,,14.55,0.8,99.97,,30.4
2022-09-29 14:00:00,2022-09-29 15:00:00,35.7,,28.96,12.44,41.41,7.0,29.99,0.92,21.83,,,,,,8.02,1.0,90.03,,30.8
2022-09-29 15:00:00,2022-09-29 16:00:00,31.6,,33.88,35.07,68.94,6.99,30.22,0.92,19.75,,,,,,8.0,0.9,93.0,,30.96
2022-09-29 16:00:00,2022-09-29 17:00:00,35.8,,40.09,14.36,53.57,4.08,27.45,0.93,19.93,,,,,,12.79,0.7,95.0,,29.21
2022-09-29 17:00:00,2022-09-29 18:00:00,25.4,,27.46,15.83,43.3,1.93,27.6,0.94,18.94,,,,,,14.39,1.1,90.03,,29.28
2022-09-29 18:00:00,2022-09-29 19:00:00,22.8,,28.17,15.72,43.89,1.59,27.7,0.94,18.97,,,,,,12.8,1.2,90.0,,28.32
2022-09-29 19:00:00,2022-09-29 20:00:00,21.5,,31.37,18.35,49.76,1.05,28.03,0.94,18.86,,,,,,12.8,1.0,95.97,,27.29
2022-09-29 20:00:00,2022-09-29 21:00:00,26.8,,29.85,10.26,40.12,2.35,29.87,0.92,18.14,,,,,,12.8,0.7,95.0,,26.72
2022-09-29 21:00:00,2022-09-29 22:00:00,43.0,,44.43,23.16,67.58,20.3,30.31,0.92,18.28,,,,,,14.4,0.7,91.0,,26.56
2022-09-29 22:00:00,2022-09-29 23:00:00,57.5,,40.41,16.53,56.95,6.85,29.95,0.92,18.24,,,,,,16.0,0.3,101.97,,26.32
2022-09-29 23:00:00,2022-09-30 00:00:00,29.3,,55.45,15.89,71.25,6.87,30.02,0.92,18.54,,,,,,17.59,,102.0,,26.24
2022-09-30 00:00:00,2022-09-30 01:00:00,31.6,,42.46,14.31,56.86,4.74,28.84,0.93,18.88,,,,,,20.79,,109.98,,25.76
2022-09-30 01:00:00,2022-09-30 02:00:00,20.8,,27.8,9.21,37.0,1.91,27.23,0.94,19.04,,,,,,19.21,0.2,93.05,,25.44
2022-09-30 02:00:00,2022-09-30 03:00:00,28.3,,24.85,8.97,33.81,1.8,27.75,0.94,19.17,,,,,,24.0,0.1,90.0,,25.36
2022-09-30 03:00:00,2022-09-30 04:00:00,34.2,,25.51,4.86,30.37,0.42,27.91,0.94,18.98,,,,,,20.81,,85.02,,25.36
2022-09-30 04:00:00,2022-09-30 05:00:00,29.7,,26.48,5.43,31.91,0.74,28.53,0.94,18.68,,,,,,22.4,,49.1,,25.52
2022-09-30 05:00:00,2022-09-30 06:00:00,34.1,,33.8,10.63,44.44,13.58,30.61,0.92,18.53,,,,,,73.6,0.1,86.0,,25.6
2022-09-30 06:00:00,2022-09-30 07:00:00,48.7,,39.12,16.57,55.69,8.55,30.21,0.92,18.56,,,,,,84.8,0.1,105.0,,25.52
2022-09-30 07:00:00,2022-09-30 08:00:00,62.5,,42.07,22.38,64.45,9.54,30.12,0.91,18.82,,,,,,86.4,,88.0,,25.44
2022-09-30 08:00:00,2022-09-30 09:00:00,78.2,,40.91,22.15,63.06,8.94,29.98,0.9,18.37,,,,,,84.8,0.1,102.0,,26.16
2022-09-30 09:00:00,2022-09-30 10:00:00,72.53,,38.51,16.18,54.68,6.44,27.57,0.91,18.35,,,,,,81.6,0.5,90.0,,27.12
2022-09-30 10:00:00,2022-09-30 11:00:00,51.44,,24.84,8.65,33.29,1.96,27.54,0.91,18.65,,,,,,67.2,0.6,96.0,,28.88
2022-09-30 11:00:00,2022-09-30 12:00:00,43.67,,21.63,12.73,34.35,0.93,27.83,0.92,18.79,,,,,,9.81,0.7,106.96,,29.28
2022-09-30 12:00:00,2022-09-30 13:00:00,39.93,,24.62,19.99,44.61,0.81,27.78,0.92,19.72,,,,,,14.38,0.6,103.01,,30.71
2022-09-30 13:00:00,2022-09-30 14:00:00,53.33,,25.73,24.45,50.18,0.45,30.68,0.91,18.71,,,,,,14.4,0.6,122.93,,31.36
2022-09-30 14:00:00,2022-09-30 15:00:00,56.67,,46.5,26.76,73.25,14.66,30.72,0.91,17.51,,,,,,12.8,0.6,94.0,,28.32
2022-09-30 15:00:00,2022-09-30 16:00:00,36.8,,42.12,28.17,70.29,6.84,30.76,0.91,17.71,,,,,,16.0,1.1,75.0,,28.8
2022-09-30 16:00:00,2022-09-30 17:00:00,33.7,,42.13,24.37,66.48,5.37,30.67,0.9,17.11,,,,,,12.8,0.8,65.0,,28.24
2022-09-30 17:00:00,2022-09-30 18:00:00,29.43,,35.57,21.78,57.34,5.32,29.28,0.92,20.64,,,,,,12.8,1.1,91.0,,27.84
2022-09-30 18:00:00,2022-09-30 19:00:00,21.3,,27.8,42.72,70.44,4.14,27.79,0.92,21.86,,,,,,12.8,1.1,100.0,,24.8
2022-09-30 19:00:00,2022-09-30 20:00:00,22.6,,26.2,47.28,73.48,1.9,28.13,0.92,20.93,,,,,,12.8,0.1,113.95,,23.29
2022-09-30 20:00:00,2022-09-30 21:00:00,24.3,,41.97,48.11,90.07,2.72,28.18,0.92,19.64,,,,,,12.8,0.1,49.24,,23.84
2022-09-30 21:00:00,2022-09-30 22:00:00,33.7,,23.97,39.38,63.35,4.72,29.11,0.91,18.89,,,,,,16.0,,38.0,,24.24
2022-09-30 22:00:00,2022-09-30 23:00:00,54.0,,21.98,13.4,35.37,8.06,30.68,0.9,18.13,,,,,,12.8,0.1,123.0,,24.16
2022-09-30 23:00:00,2022-10-01 00:00:00,44.7,,21.35,10.04,31.38,7.31,30.14,0.91,17.9,,,,,,12.8,0.8,97.0,,24.24
2022-10-01 00:00:00,2022-10-01 01:00:00,21.79,,19.99,7.38,27.37,6.87,30.17,0.92,17.81,,,,,,12.8,0.7,97.0,,24.4
2022-10-01 01:00:00,2022-10-01 02:00:00,22.3,,18.51,8.24,26.75,7.5,29.64,0.92,18.12,,,,,,12.8,0.7,96.0,,24.48
2022-10-01 02:00:00,2022-10-01 03:00:00,32.4,,20.43,15.96,36.4,6.01,27.28,0.93,19.15,,,,,,11.2,0.8,95.0,,24.48
2022-10-01 03:00:00,2022-10-01 04:00:00,34.1,,16.72,10.55,27.27,3.41,27.91,0.94,18.8,,,,,,16.0,0.3,92.0,,24.48
2022-10-01 04:00:00,2022-10-01 05:00:00,30.7,,18.59,13.56,32.16,2.89,27.59,0.93,18.8,,,,,,20.8,0.4,94.0,,24.64
2022-10-01 05:00:00,2022-10-01 06:00:00,40.7,,22.24,12.04,34.28,1.54,28.17,0.93,18.56,,,,,,20.8,0.2,90.0,,24.72
2022-10-01 06:00:00,2022-10-01 07:00:00,34.5,,26.98,17.27,44.26,13.99,30.55,0.91,17.34,,,,,,17.61,0.3,90.0,,24.88
2022-10-01 07:00:00,2022-10-01 08:00:00,37.4,,32.3,13.2,45.5,7.52,30.21,0.91,17.39,,,,,,17.6,0.7,96.0,,24.88
2022-10-01 08:00:00,2022-10-01 09:00:00,33.0,,31.22,10.8,42.03,6.75,30.04,0.91,17.32,,,,,,19.2,0.5,95.0,,25.6
2022-10-01 09:00:00,2022-10-01 10:00:00,26.9,,29.8,12.34,42.14,6.73,30.05,0.92,16.85,,,,,,19.2,1.1,89.0,,27.12
2022-10-01 10:00:00,2022-10-01 11:00:00,27.8,,37.08,19.09,56.16,3.0,27.86,0.93,18.12,,,,,,14.4,0.9,91.0,,27.84
2022-10-01 11:00:00,2022-10-01 12:00:00,27.7,,28.72,18.25,46.9,1.38,27.32,0.93,18.14,,,,,,14.4,0.9,89.0,,28.88
2022-10-01 12:00:00,2022-10-01 13:00:00,34.0,,29.52,24.82,54.33,0.43,27.68,0.93,18.59,,,,,,12.8,0.9,82.0,,29.52
2022-10-01 13:00:00,2022-10-01 14:00:00,34.6,,28.65,26.93,55.58,0.3,27.63,0.93,18.54,,,,,,12.8,1.1,86.0,,29.92
2022-10-01 14:00:00,2022-10-01 15:00:00,34.8,,48.59,35.29,83.85,0.51,29.84,0.92,17.69,,,,,,12.8,1.0,92.97,,29.92
2022-10-01 15:00:00,2022-10-01 16:00:00,32.3,,52.14,34.59,86.7,14.16,30.83,0.89,17.42,,,,,,16.0,0.8,85.0,,29.68
2022-10-01 16:00:00,2022-10-01 17:00:00,30.6,,40.1,39.22,79.31,5.42,30.48,0.9,17.95,,,,,,14.41,1.0,99.94,,27.53
2022-10-01 17:00:00,2022-10-01 18:00:00,23.5,,60.83,51.37,112.35,5.69,30.59,0.89,17.51,,,,,,11.21,0.3,72.1,,24.89
2022-10-01 18:00:00,2022-10-01 19:00:00,23.0,,44.01,26.62,70.59,6.25,29.53,0.9,18.31,,,,,,12.8,0.7,95.0,,25.36
2022-10-01 19:00:00,2022-10-01 20:00:00,34.84,,37.21,35.19,72.38,2.31,27.79,0.91,18.9,,,,,,12.8,0.3,102.0,,25.28
2022-10-01 20:00:00,2022-10-01 21:00:00,46.91,,28.5,25.16,53.67,0.49,28.1,0.91,18.44,,,,,,11.2,0.2,86.0,,25.2
2022-10-01 21:00:00,2022-10-01 22:00:00,41.2,,27.05,16.33,43.42,1.16,28.12,0.91,18.72,,,,,,12.8,0.6,93.0,,25.12
2022-10-01 22:00:00,2022-10-01 23:00:00,23.0,,27.09,20.39,47.48,2.33,28.88,0.91,18.52,,,,,,12.8,0.4,91.0,,25.04
2022-10-01 23:00:00,2022-10-02 00:00:00,23.59,,34.27,18.32,52.6,13.73,30.92,0.9,18.25,,,,,,12.8,0.3,97.0,,25.04
2022-10-02 00:00:00,2022-10-02 01:00:00,29.46,,33.43,14.58,48.02,6.49,30.28,0.9,17.61,,,,,,14.39,0.1,78.05,,24.88
2022-10-02 01:00:00,2022-10-02 02:00:00,33.64,,27.41,6.96,34.36,6.3,29.99,0.91,17.86,,,,,,17.6,0.3,90.0,,24.64
2022-10-02 02:00:00,2022-10-02 03:00:00,18.7,,24.01,6.39,30.39,5.85,29.83,0.92,18.95,,,,,,17.6,0.2,78.0,,24.32
2022-10-02 03:00:00,2022-10-02 04:00:00,20.1,,20.36,7.03,27.38,3.98,27.37,0.94,19.88,,,,,,17.6,,94.0,,23.92
2022-10-02 04:00:00,2022-10-02 05:00:00,24.4,,15.45,5.53,20.98,3.5,27.51,0.94,20.49,,,,,,25.6,,107.0,,23.36
2022-10-02 05:00:00,2022-10-02 06:00:00,23.3,,14.25,5.3,19.55,3.94,27.58,0.94,19.91,,,,,,16.0,0.2,97.0,,23.68
2022-10-02 06:00:00,2022-10-02 07:00:00,26.4,,14.93,6.43,21.36,4.5,27.75,0.94,19.57,,,,,,16.0,0.4,100.99,,23.84
2022-10-02 07:00:00,2022-10-02 08:00:00,33.5,,18.35,6.83,25.18,7.13,29.91,0.93,17.97,,,,,,14.4,0.7,95.0,,24.16
2022-10-02 08:00:00,2022-10-02 09:00:00,36.4,,27.8,9.51,37.31,6.92,30.09,0.93,18.09,,,,,,14.4,0.3,97.0,,25.2
2022-10-02 09:00:00,2022-10-02 10:00:00,33.0,,24.59,6.48,31.08,7.29,29.91,0.93,17.75,,,,,,14.4,0.7,95.0,,26.56
2022-10-02 10:00:00,2022-10-02 11:00:00,32.3,,25.34,8.42,33.73,8.15,29.67,0.93,18.04,,,,,,14.4,0.8,99.97,,28.0
2022-10-02 11:00:00,2022-10-02 12:00:00,34.55,,25.66,9.54,35.2,4.25,28.07,0.94,19.68,,,,,,14.4,0.9,93.0,,29.36
2022-10-02 12:00:00,2022-10-02 13:00:00,22.9,,17.43,8.09,25.52,2.4,26.69,0.95,20.32,,,,,,25.6,0.9,96.0,,30.4
2022-10-02 13:00:00,2022-10-02 14:00:00,26.2,,16.51,10.46,26.98,1.54,27.27,0.95,20.59,,,,,,84.64,0.8,97.0,,30.72
2022-10-02 14:00:00,2022-10-02 15:00:00,29.6,,21.5,20.68,42.17,1.1,27.46,0.94,21.02,,,,,,87.99,0.7,123.92,,31.28
2022-10-02 15:00:00,2022-10-02 16:00:00,30.7,,28.0,21.03,49.07,3.58,28.89,0.93,19.48,,,,,,88.0,0.6,93.09,,30.88
2022-10-02 16:00:00,2022-10-02 17:00:00,27.27,,29.0,21.61,50.62,11.53,30.58,0.92,20.19,,,,,,88.0,1.2,84.03,,30.08
2022-10-02 17:00:00,2022-10-02 18:00:00,27.05,,31.86,21.23,53.06,6.87,29.88,0.91,18.68,,,,,,86.4,1.1,82.0,,29.68
2022-10-02 18:00:00,2022-10-02 19:00:00,36.2,,30.83,23.36,54.19,7.29,29.88,0.92,18.65,,,,,,84.81,0.6,143.83,,27.13
2022-10-02 19:00:00,2022-10-02 20:00:00,28.0,,29.69,19.73,49.42,5.93,29.42,0.92,18.38,,,,,,83.2,0.4,91.15,,25.13
2022-10-02 20:00:00,2022-10-02 21:00:00,31.4,,32.22,17.08,49.29,2.12,27.28,0.93,19.05,,,,,,89.58,0.5,91.0,,25.6
2022-10-02 21:00:00,2022-10-02 22:00:00,21.8,,30.65,17.17,47.81,0.59,27.69,0.93,19.23,,,,,,84.81,0.5,92.0,,25.68
2022-10-02 22:00:00,2022-10-02 23:00:00,21.42,,25.8,10.52,36.32,0.6,27.68,0.93,19.24,,,,,,86.39,0.4,90.01,,25.36
2022-10-02 23:00:00,2022-10-03 00:00:00,27.0,,23.5,6.04,29.53,1.63,28.01,0.93,19.16,,,,,,72.04,0.5,93.99,,25.2
2022-10-03 00:00:00,2022-10-03 01:00:00,24.58,,28.21,6.55,34.76,13.29,30.25,0.92,19.09,,,,,,6.58,0.5,96.0,,24.96
2022-10-03 01:00:00,2022-10-03 02:00:00,19.0,,31.49,4.87,36.35,6.77,30.04,0.92,19.03,,,,,,6.4,,102.0,,24.56
2022-10-03 02:00:00,2022-10-03 03:00:00,18.1,,29.09,4.87,33.96,6.1,29.74,0.92,18.78,,,,,,8.0,,90.03,,24.4
2022-10-03 03:00:00,2022-10-03 04:00:00,16.9,,25.51,4.24,29.75,6.12,29.7,0.93,18.61,,,,,,6.4,0.1,103.96,,24.08
2022-10-03 04:00:00,2022-10-03 05:00:00,17.48,,22.26,4.19,26.44,4.27,27.73,0.94,19.59,,,,,,6.4,0.3,105.0,,24.0
2022-10-03 05:00:00,2022-10-03 06:00:00,14.91,,19.89,7.24,27.12,3.06,27.18,0.95,20.05,,,,,,9.59,,57.13,,23.76
2022-10-03 06:00:00,2022-10-03 07:00:00,21.24,,17.62,11.07,28.69,3.98,27.51,0.94,20.23,,,,,,11.2,,85.92,,23.6
2022-10-03 07:00:00,2022-10-03 08:00:00,31.3,,20.93,12.26,33.19,3.25,27.69,0.95,19.11,,,,,,9.61,0.1,106.94,,23.6
2022-10-03 08:00:00,2022-10-03 09:00:00,30.2,,23.03,5.94,28.97,4.71,29.06,0.94,18.46,,,,,,8.0,0.3,102.02,,24.56
2022-10-03 09:00:00,2022-10-03 10:00:00,27.21,,27.45,6.79,34.24,7.75,30.02,0.93,18.21,,,,,,6.4,0.7,101.0,,26.4
2022-10-03 10:00:00,2022-10-03 11:00:00,30.3,,34.06,17.69,51.76,7.73,29.62,0.92,18.23,,,,,,4.81,0.6,96.02,,28.23
2022-10-03 11:00:00,2022-10-03 12:00:00,31.61,,36.21,23.55,59.8,6.6,30.05,0.92,18.95,,,,,,6.39,0.7,135.78,,29.43
