From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C)
2023-02-07 22:00:00,2023-02-07 23:00:00,89.51,137.07,5.69,5.8,0.16,2.54,1.18,0.33,85.39,0.89,2.17,1.17,1.28,,60.34,0.33,217.18,0.78,784.61,-0.03,0.0,25.53
2023-02-07 23:00:00,2023-02-08 00:00:00,78.71,120.54,5.6,5.64,0.1,2.48,1.2,0.3,85.41,0.91,2.18,1.12,1.26,,63.18,0.36,227.43,0.62,785.21,0.17,0.0,24.99
2023-02-08 00:00:00,2023-02-08 01:00:00,64.04,98.07,10.57,11.4,0.83,5.04,1.11,0.33,81.3,0.89,2.22,1.16,1.26,,60.66,0.21,218.13,0.51,783.48,0.2,0.0,24.79
2023-02-08 01:00:00,2023-02-08 02:00:00,62.98,96.46,15.4,16.39,0.99,7.2,6.11,0.37,68.17,0.88,2.2,1.17,1.26,,64.85,0.17,233.61,0.66,783.93,2.41,0.0,24.16
2023-02-08 02:00:00,2023-02-08 03:00:00,65.55,100.39,14.69,15.59,0.9,6.87,11.52,0.38,61.78,0.92,2.22,1.15,1.25,,67.6,0.13,243.39,0.4,782.2,0.12,0.0,23.71
2023-02-08 03:00:00,2023-02-08 04:00:00,66.77,102.25,8.52,8.88,0.36,3.92,13.0,0.37,71.69,0.9,2.2,1.17,1.28,,68.54,0.16,246.67,0.42,782.45,0.15,0.0,23.42
2023-02-08 04:00:00,2023-02-08 05:00:00,70.16,107.45,9.29,9.66,0.38,4.26,21.9,0.41,66.85,0.89,2.24,1.17,1.26,,70.84,0.18,254.99,0.42,783.47,0.2,0.0,22.99
2023-02-08 05:00:00,2023-02-08 06:00:00,73.18,112.08,14.34,16.29,1.96,7.22,28.96,0.49,66.67,0.89,2.2,1.17,1.27,,70.06,0.18,252.27,0.4,783.23,0.18,0.0,22.89
2023-02-08 06:00:00,2023-02-08 07:00:00,90.35,138.36,12.95,13.73,0.78,6.09,19.09,0.45,67.35,0.91,2.16,1.16,1.25,,69.28,0.26,249.38,1.5,783.88,0.11,0.0,22.82
2023-02-08 07:00:00,2023-02-08 08:00:00,96.01,147.03,12.62,14.06,1.44,5.93,4.53,0.41,72.62,0.88,2.17,1.18,1.27,,66.97,0.18,241.13,17.85,783.16,0.3,0.0,23.02
2023-02-08 08:00:00,2023-02-08 09:00:00,91.79,140.56,10.77,11.56,0.79,5.1,1.69,0.43,80.0,0.88,2.2,1.18,1.26,,61.2,0.27,219.34,39.04,783.77,-0.13,0.0,24.16
2023-02-08 09:00:00,2023-02-08 10:00:00,85.21,130.48,12.3,13.72,1.42,5.98,1.65,0.44,94.14,0.92,2.27,1.16,1.27,,50.62,0.3,181.69,52.22,784.43,0.14,0.0,25.57
2023-02-08 10:00:00,2023-02-08 11:00:00,68.84,105.43,8.8,9.37,0.57,4.08,1.71,0.4,116.77,0.89,2.15,1.18,1.25,,39.65,0.36,142.33,57.07,784.8,0.02,0.0,27.07
2023-02-08 11:00:00,2023-02-08 12:00:00,60.91,93.28,6.57,7.3,0.72,3.63,1.88,0.34,129.03,0.9,2.2,1.19,1.27,,34.3,0.39,123.36,62.14,785.24,0.27,0.0,28.05
2023-02-08 12:00:00,2023-02-08 13:00:00,54.75,83.84,7.97,9.46,1.49,4.38,1.2,0.35,126.37,0.93,2.18,1.17,1.28,,31.43,0.48,112.85,66.38,786.04,-0.04,0.0,29.05
2023-02-08 13:00:00,2023-02-08 14:00:00,52.85,80.93,12.55,13.98,1.42,6.3,1.62,0.37,117.68,0.89,2.19,1.15,1.25,,30.27,0.43,108.66,78.77,786.12,0.24,0.0,29.7
2023-02-08 14:00:00,2023-02-08 15:00:00,56.09,85.89,6.92,7.69,0.76,3.41,1.8,0.34,130.97,0.92,2.24,1.17,1.26,,28.37,0.4,101.84,65.84,786.0,0.32,0.0,30.0
2023-02-08 15:00:00,2023-02-08 16:00:00,59.79,91.57,8.95,9.71,0.75,4.2,0.89,0.35,133.72,0.9,2.24,1.18,1.27,,28.75,0.35,103.21,81.85,785.28,0.28,0.0,30.11
2023-02-08 16:00:00,2023-02-08 17:00:00,60.5,92.65,9.21,9.85,0.64,3.96,0.78,0.4,127.29,0.91,2.24,1.19,1.29,,31.15,0.41,111.86,40.77,785.52,-0.05,0.0,29.82
2023-02-08 17:00:00,2023-02-08 18:00:00,64.25,98.39,14.7,15.88,1.18,6.78,0.77,0.47,107.17,0.91,2.21,1.17,1.27,,36.88,0.34,132.54,19.24,784.9,0.15,0.0,28.92
2023-02-08 18:00:00,2023-02-08 19:00:00,70.26,107.6,10.68,11.33,0.66,4.99,8.45,0.55,92.55,0.92,2.21,1.16,1.27,,45.05,0.29,162.23,1.9,784.22,-0.03,0.0,27.61
2023-02-08 19:00:00,2023-02-08 20:00:00,83.8,128.32,13.87,15.77,1.9,6.69,4.13,0.46,89.44,0.91,2.17,1.15,1.27,,50.45,0.39,181.63,0.85,785.39,0.2,0.0,26.88
2023-02-08 20:00:00,2023-02-08 21:00:00,87.76,134.39,9.54,10.5,0.95,4.58,1.57,0.43,95.78,0.91,2.21,1.17,1.28,,56.5,0.32,203.43,0.71,784.41,0.09,0.0,26.31
2023-02-08 21:00:00,2023-02-08 22:00:00,76.92,117.79,9.49,9.99,0.51,4.61,1.29,0.43,89.53,0.91,2.18,1.17,1.24,,58.34,0.31,210.03,0.67,784.25,0.15,0.0,25.8
2023-02-08 22:00:00,2023-02-08 23:00:00,67.82,103.85,8.16,8.36,0.21,3.7,1.39,0.39,83.84,0.9,2.2,1.17,1.24,,60.07,0.34,216.16,0.71,784.56,0.24,0.0,25.39
2023-02-08 23:00:00,2023-02-09 00:00:00,64.59,98.91,6.71,7.03,0.32,3.1,0.76,0.35,77.04,0.93,2.19,1.18,1.23,,63.18,0.36,227.42,0.67,784.77,0.03,0.0,24.89
2023-02-09 00:00:00,2023-02-09 01:00:00,62.77,96.13,6.14,6.31,0.16,2.8,0.46,0.3,73.45,0.91,2.2,1.17,1.25,,64.53,0.24,232.33,0.44,784.14,0.31,0.0,24.61
2023-02-09 01:00:00,2023-02-09 02:00:00,58.74,89.95,5.21,5.26,0.05,2.32,0.43,0.28,71.75,0.9,2.19,1.17,1.25,,66.69,0.23,240.08,0.63,783.76,0.1,0.0,24.18
2023-02-09 02:00:00,2023-02-09 03:00:00,55.45,84.91,6.54,6.59,0.05,2.91,0.52,0.3,66.27,0.9,2.23,1.19,1.26,,69.69,0.17,250.95,0.49,782.94,0.2,0.0,23.63
2023-02-09 03:00:00,2023-02-09 04:00:00,53.8,82.39,8.65,8.88,0.23,3.91,19.85,0.38,56.54,0.88,2.16,1.17,1.26,,72.21,0.2,259.89,0.42,783.25,0.21,0.0,23.17
2023-02-09 04:00:00,2023-02-09 05:00:00,64.69,99.06,13.14,13.52,0.38,5.95,36.23,0.43,48.84,0.91,2.25,1.18,1.23,,73.81,0.2,265.69,0.41,783.3,0.19,0.0,22.87
2023-02-09 05:00:00,2023-02-09 06:00:00,82.88,126.92,21.69,23.57,1.88,10.27,47.65,0.76,37.9,0.89,2.2,1.17,1.26,,75.37,0.21,271.29,0.38,783.32,0.22,0.0,22.58
2023-02-09 06:00:00,2023-02-09 07:00:00,176.91,270.93,15.62,16.68,1.05,7.24,12.21,0.44,34.48,0.89,2.18,1.17,1.26,,76.66,0.15,275.84,1.08,782.46,0.17,0.0,22.3
2023-02-09 07:00:00,2023-02-09 08:00:00,211.36,323.67,25.11,31.46,6.35,13.89,18.67,0.71,32.94,0.92,2.15,1.19,1.24,,73.83,0.16,265.7,15.92,782.51,0.18,0.0,22.63
2023-02-09 08:00:00,2023-02-09 09:00:00,125.52,192.22,26.74,32.16,5.43,14.23,7.79,0.92,44.53,0.89,2.22,1.15,1.25,,66.75,0.23,240.4,35.17,783.46,0.41,0.0,23.83
2023-02-09 09:00:00,2023-02-09 10:00:00,124.09,190.02,37.15,45.85,8.71,20.47,5.13,1.19,64.95,0.89,2.24,1.18,1.24,,58.39,0.28,210.74,49.41,784.28,0.34,0.0,25.2
2023-02-09 10:00:00,2023-02-09 11:00:00,101.1,154.81,27.77,31.42,3.65,14.02,5.01,0.71,95.1,0.91,2.24,1.16,1.26,,44.95,0.32,161.34,58.55,785.01,0.52,0.0,26.74
2023-02-09 11:00:00,2023-02-09 12:00:00,63.08,96.59,14.32,16.38,2.05,7.7,3.43,0.38,116.24,0.88,2.21,1.17,1.25,,35.53,0.37,127.82,57.29,785.49,0.48,0.0,28.41
2023-02-09 12:00:00,2023-02-09 13:00:00,35.9,54.97,8.84,9.38,0.54,4.0,1.32,0.37,126.81,0.89,2.17,1.16,1.27,,32.61,0.54,117.19,61.58,787.04,0.26,0.0,29.36
2023-02-09 13:00:00,2023-02-09 14:00:00,47.71,73.06,7.29,7.91,7.29,3.58,1.14,0.31,126.92,0.9,2.15,1.15,1.25,,31.09,0.48,111.98,80.22,786.35,0.17,0.0,29.64
2023-02-09 14:00:00,2023-02-09 15:00:00,60.96,93.36,0.63,11.87,9.93,3.6,1.33,0.37,130.74,0.91,2.18,1.17,1.25,,29.67,0.47,106.76,63.36,786.43,0.37,0.0,29.8
2023-02-09 15:00:00,2023-02-09 16:00:00,58.36,89.36,0.31,9.65,5.39,2.38,1.3,0.31,125.63,0.94,2.18,1.18,1.3,,28.23,0.41,101.55,90.51,785.66,0.21,0.0,29.75
2023-02-09 16:00:00,2023-02-09 17:00:00,60.18,92.17,0.49,10.51,5.99,2.6,0.97,0.33,121.4,0.88,2.25,1.17,1.25,,27.82,0.36,99.95,38.93,784.78,0.03,0.0,29.62
2023-02-09 17:00:00,2023-02-09 18:00:00,70.69,108.27,0.54,26.36,14.46,6.37,1.1,0.49,109.9,0.91,2.18,1.16,1.27,,30.52,0.27,110.02,20.58,772.64,0.12,0.0,28.75
2023-02-09 18:00:00,2023-02-09 19:00:00,84.13,128.84,2.41,39.42,22.93,9.56,9.28,0.64,100.66,0.89,2.21,1.18,1.27,,37.95,0.27,136.56,2.1,743.72,0.17,0.0,27.53
2023-02-09 19:00:00,2023-02-09 20:00:00,102.01,156.22,2.39,36.46,21.34,9.43,21.97,0.67,95.94,0.9,2.19,1.18,1.28,,43.94,0.29,158.38,0.74,744.18,0.08,0.0,26.66
2023-02-09 20:00:00,2023-02-09 21:00:00,105.67,161.81,1.03,29.66,16.62,7.46,4.19,0.44,100.84,0.92,2.21,1.16,1.25,,43.17,0.26,155.51,0.59,744.05,0.08,0.0,26.3
2023-02-09 21:00:00,2023-02-09 22:00:00,88.97,136.24,0.34,22.94,12.48,5.54,10.63,0.43,94.15,0.87,2.18,1.17,1.26,,47.18,0.23,169.73,0.74,743.68,0.27,0.0,25.72
2023-02-09 22:00:00,2023-02-09 23:00:00,77.99,119.43,5.58,42.86,27.33,12.11,3.03,0.51,63.52,0.91,2.19,1.19,1.26,,52.53,0.2,189.31,0.57,743.45,0.25,0.0,25.25
2023-02-09 23:00:00,2023-02-10 00:00:00,67.63,103.57,0.48,15.11,8.43,3.77,2.23,0.34,72.8,0.9,2.18,1.16,1.3,,58.32,0.17,209.95,0.57,742.78,0.11,0.0,24.73
2023-02-10 00:00:00,2023-02-10 01:00:00,65.7,100.62,0.31,13.81,7.6,3.33,0.93,0.32,63.66,0.89,2.19,1.18,1.26,,63.59,0.15,228.87,0.48,742.73,0.16,0.0,24.31
2023-02-10 01:00:00,2023-02-10 02:00:00,64.44,98.67,0.26,16.38,8.92,3.93,5.69,0.35,57.4,0.89,2.15,1.16,1.25,,67.52,0.21,242.97,0.46,743.22,0.17,0.0,23.77
2023-02-10 02:00:00,2023-02-10 03:00:00,58.05,88.9,0.38,18.74,10.28,4.49,17.38,0.39,48.37,0.9,2.22,1.16,1.26,,69.29,0.15,249.64,0.38,742.63,0.18,0.0,23.47
2023-02-10 03:00:00,2023-02-10 04:00:00,79.34,121.5,0.51,32.72,17.82,7.84,76.9,0.56,41.3,0.92,2.21,1.18,1.27,,72.73,0.18,261.87,0.37,742.88,0.3,0.0,23.02
2023-02-10 04:00:00,2023-02-10 05:00:00,116.28,178.08,1.81,31.39,18.17,8.01,37.03,0.45,35.73,0.91,2.18,1.17,1.27,,75.83,0.19,272.85,0.32,742.9,0.21,0.0,22.61
2023-02-10 05:00:00,2023-02-10 06:00:00,115.34,176.64,1.05,28.28,15.89,6.89,13.85,0.41,34.79,0.9,2.17,1.17,1.27,,76.9,0.18,276.44,0.36,742.93,-0.02,0.0,22.33
2023-02-10 06:00:00,2023-02-10 07:00:00,87.42,133.87,0.92,35.51,19.63,8.64,42.98,0.63,31.04,0.9,2.19,1.18,1.24,,77.09,0.21,277.62,1.71,743.34,-0.07,0.0,22.07
2023-02-10 07:00:00,2023-02-10 08:00:00,107.17,164.12,1.73,40.52,22.96,10.09,28.15,0.63,39.43,0.91,2.17,1.19,1.27,,72.47,0.21,261.15,16.66,743.35,0.04,0.0,22.44
2023-02-10 08:00:00,2023-02-10 09:00:00,117.45,179.86,4.69,53.88,32.47,14.33,28.93,0.81,57.97,0.89,2.19,1.15,1.24,,62.58,0.22,225.22,34.65,743.5,0.22,0.0,23.79
2023-02-10 09:00:00,2023-02-10 10:00:00,121.69,186.34,4.78,66.82,39.43,17.21,7.67,1.25,85.09,0.91,2.17,1.17,1.26,,58.58,0.31,210.73,47.05,744.62,0.47,0.0,25.04
2023-02-10 10:00:00,2023-02-10 11:00:00,128.84,197.3,3.79,56.62,33.2,14.71,5.37,0.93,110.13,0.9,2.16,1.17,1.28,,50.13,0.4,180.33,50.27,745.79,0.82,0.0,26.39
2023-02-10 11:00:00,2023-02-10 12:00:00,112.78,172.71,3.23,46.5,27.36,12.01,3.04,0.73,121.94,0.92,2.16,1.17,1.27,,42.29,0.46,152.47,53.31,746.69,1.18,0.0,27.67
2023-02-10 12:00:00,2023-02-10 13:00:00,84.99,130.16,2.11,24.85,14.93,6.56,1.38,0.44,116.69,0.91,2.22,1.18,1.27,,33.62,0.51,120.91,57.68,746.59,0.46,0.0,29.1
2023-02-10 13:00:00,2023-02-10 14:00:00,67.35,103.14,1.23,20.03,11.66,5.2,1.16,0.35,106.92,0.91,2.16,1.16,1.25,,28.06,0.36,100.68,76.87,745.0,0.35,0.0,29.89
2023-02-10 14:00:00,2023-02-10 15:00:00,60.78,93.08,0.81,12.83,7.49,3.39,0.64,0.3,104.64,0.9,2.22,1.18,1.25,,26.0,0.42,93.54,61.94,745.59,0.27,0.0,30.24
2023-02-10 15:00:00,2023-02-10 16:00:00,53.02,81.19,0.52,10.09,5.79,2.52,1.11,0.29,103.9,0.91,2.17,1.15,1.26,,28.56,0.33,102.74,77.9,744.89,0.17,0.0,30.04
2023-02-10 16:00:00,2023-02-10 17:00:00,54.21,83.01,1.33,16.42,9.81,4.51,2.0,0.33,100.83,0.92,2.17,1.2,1.26,,29.02,0.32,104.31,36.12,744.74,0.14,0.0,29.76
2023-02-10 17:00:00,2023-02-10 18:00:00,56.85,87.06,1.14,21.21,12.2,5.25,4.66,0.42,90.82,0.92,2.18,1.16,1.26,,30.69,0.24,110.29,15.38,743.73,-0.02,0.0,28.84
2023-02-10 18:00:00,2023-02-10 19:00:00,67.85,103.9,2.24,35.25,20.57,8.94,13.57,0.64,72.81,0.89,2.18,1.2,1.24,,35.89,0.16,129.22,2.17,742.49,-0.24,0.0,27.5
2023-02-10 19:00:00,2023-02-10 20:00:00,86.97,133.18,2.35,49.5,28.25,12.53,26.42,0.77,62.84,0.87,2.2,1.18,1.25,,39.03,0.21,140.54,0.66,743.24,0.14,0.0,26.63
2023-02-10 20:00:00,2023-02-10 21:00:00,105.46,161.5,0.67,30.19,16.6,7.33,1.84,0.48,81.88,0.91,2.18,1.17,1.24,,39.64,0.27,142.48,0.49,744.02,0.08,0.0,26.61
2023-02-10 21:00:00,2023-02-10 22:00:00,93.29,142.86,15.62,65.05,47.3,20.59,2.31,0.91,49.76,0.89,2.2,1.19,1.25,,43.52,0.13,156.71,0.67,742.15,0.11,0.0,25.9
2023-02-10 22:00:00,2023-02-10 23:00:00,92.03,140.93,16.81,98.2,65.9,28.97,4.15,1.04,15.26,0.9,2.19,1.17,1.26,,48.88,0.13,176.02,0.54,741.7,-0.7,0.0,24.97
2023-02-10 23:00:00,2023-02-11 00:00:00,92.39,141.48,4.29,58.02,34.35,15.11,2.19,0.57,50.62,0.89,2.19,1.17,1.25,,50.22,0.12,180.65,0.34,742.08,0.19,0.0,24.7
2023-02-11 00:00:00,2023-02-11 01:00:00,89.44,136.97,2.25,55.1,31.14,13.65,7.41,0.45,44.75,0.91,2.16,1.17,1.25,,54.5,0.11,196.32,0.34,741.92,0.22,0.0,24.16
2023-02-11 01:00:00,2023-02-11 02:00:00,88.46,135.46,0.94,40.59,22.35,9.9,5.14,0.37,60.67,0.87,2.16,1.16,1.29,,59.66,0.12,214.62,0.4,742.58,0.17,0.0,23.62
2023-02-11 02:00:00,2023-02-11 03:00:00,85.91,131.58,2.22,38.12,22.08,9.71,5.23,0.3,58.39,0.9,2.19,1.17,1.28,,61.68,0.16,222.16,0.32,742.84,0.13,0.0,23.37
2023-02-11 03:00:00,2023-02-11 04:00:00,76.31,116.87,0.99,34.46,19.13,8.35,6.47,0.32,62.83,0.89,2.15,1.15,1.26,,62.39,0.16,224.7,0.36,742.79,0.18,0.0,23.12
2023-02-11 04:00:00,2023-02-11 05:00:00,71.89,110.09,10.81,71.18,46.65,20.54,5.21,0.46,23.63,0.87,2.2,1.19,1.27,,65.52,0.08,236.07,0.3,741.84,0.14,0.0,22.77
2023-02-11 05:00:00,2023-02-11 06:00:00,74.81,114.56,43.99,90.2,83.75,36.55,4.33,0.81,9.99,0.88,2.24,1.18,1.25,,66.93,0.13,240.98,0.17,742.46,0.02,0.0,22.2
2023-02-11 06:00:00,2023-02-11 07:00:00,89.96,137.77,28.51,94.44,73.41,32.28,2.58,1.05,7.15,0.91,2.22,1.17,1.26,,67.02,0.2,241.09,1.04,743.7,0.48,0.0,22.06
2023-02-11 07:00:00,2023-02-11 08:00:00,103.21,158.06,20.98,76.1,57.54,25.19,1.24,0.89,19.36,0.9,2.2,1.16,1.28,,65.74,0.33,236.32,13.12,744.96,0.36,0.0,21.66
2023-02-11 08:00:00,2023-02-11 09:00:00,106.42,162.97,15.41,74.73,52.28,22.92,1.65,0.86,30.86,0.89,2.21,1.16,1.27,,62.53,0.38,224.94,33.11,745.92,0.89,0.0,22.38
2023-02-11 09:00:00,2023-02-11 10:00:00,109.03,166.97,5.76,73.59,43.82,19.28,2.23,0.89,57.29,0.9,2.24,1.18,1.25,,55.8,0.33,200.59,46.69,745.57,0.41,0.0,24.05
2023-02-11 10:00:00,2023-02-11 11:00:00,107.72,164.96,2.54,70.59,39.61,17.31,2.53,0.9,103.34,0.9,2.19,1.18,1.26,,47.73,0.36,171.43,52.5,746.67,1.05,0.0,25.73
2023-02-11 11:00:00,2023-02-11 12:00:00,106.11,162.49,2.43,59.54,33.65,14.76,2.75,0.89,119.6,0.89,2.23,1.17,1.27,,39.48,0.46,142.16,55.34,747.67,1.05,0.0,27.26
2023-02-11 12:00:00,2023-02-11 13:00:00,100.25,153.51,2.83,36.59,21.76,9.55,2.1,0.61,123.58,0.91,2.19,1.16,1.23,,33.77,0.47,121.51,56.35,747.82,1.08,0.0,28.78
2023-02-11 13:00:00,2023-02-11 14:00:00,85.08,130.29,2.58,36.68,21.6,9.58,1.16,0.47,112.02,0.93,2.18,1.18,1.26,,30.04,0.38,107.8,80.32,746.4,0.86,0.0,29.69
2023-02-11 14:00:00,2023-02-11 15:00:00,72.57,111.13,0.75,19.18,10.81,4.72,1.05,0.27,117.12,0.89,2.18,1.17,1.26,,26.8,0.38,96.48,75.18,745.6,0.05,0.0,29.99
2023-02-11 15:00:00,2023-02-11 16:00:00,67.66,103.62,0.16,10.48,5.7,2.53,2.04,0.3,118.86,0.9,2.16,1.17,1.25,,30.31,0.29,108.91,80.64,744.56,0.2,0.0,29.77
2023-02-11 16:00:00,2023-02-11 17:00:00,63.42,97.13,0.16,10.22,5.56,2.46,2.2,0.29,112.17,0.89,2.15,1.2,1.25,,31.36,0.32,112.66,47.29,744.79,0.16,0.0,29.47
2023-02-11 17:00:00,2023-02-11 18:00:00,69.32,106.17,0.23,15.43,8.4,3.65,8.28,0.34,99.69,0.9,2.18,1.17,1.26,,32.42,0.28,116.7,18.75,744.15,0.12,0.0,28.46
2023-02-11 18:00:00,2023-02-11 19:00:00,71.97,110.22,1.19,28.75,16.25,7.04,10.16,0.42,85.69,0.89,2.22,1.17,1.25,,35.2,0.31,126.65,1.91,744.32,0.11,0.0,27.32
2023-02-11 19:00:00,2023-02-11 20:00:00,79.07,121.09,1.81,48.06,27.03,11.87,19.7,0.66,67.37,0.89,2.21,1.18,1.24,,35.86,0.21,129.03,0.58,743.05,0.05,0.0,26.41
2023-02-11 20:00:00,2023-02-11 21:00:00,87.52,134.03,28.98,93.04,73.05,31.86,8.83,1.37,37.16,0.91,2.2,1.17,1.27,,37.97,0.17,136.71,0.38,743.04,0.27,0.0,26.08
2023-02-11 21:00:00,2023-02-11 22:00:00,103.44,158.41,33.45,118.73,90.34,39.66,5.59,1.59,13.2,0.9,2.16,1.17,1.27,,42.11,0.19,151.29,0.69,,,0.0,25.14
2023-02-11 22:00:00,2023-02-11 23:00:00,121.27,185.71,28.67,114.59,84.26,37.1,1.15,1.21,11.59,0.9,2.21,1.19,1.27,,45.43,0.13,163.41,0.51,,,0.0,24.41
2023-02-11 23:00:00,2023-02-12 00:00:00,133.57,204.55,14.83,86.56,58.1,25.59,4.82,0.75,22.58,0.9,2.19,1.19,1.27,,47.36,0.12,170.77,0.36,,,0.0,24.12
2023-02-12 00:00:00,2023-02-12 01:00:00,122.14,187.06,1.65,36.8,20.91,9.08,16.31,0.54,51.95,0.9,2.2,1.15,1.24,,52.02,0.11,187.26,0.43,,,0.0,23.63
2023-02-12 01:00:00,2023-02-12 02:00:00,106.69,163.38,0.24,20.77,11.25,4.97,24.94,0.44,67.0,0.91,2.23,1.19,1.27,,54.95,0.15,197.46,0.38,,,0.0,23.09
2023-02-12 02:00:00,2023-02-12 03:00:00,96.98,148.51,0.14,20.64,11.09,4.89,37.23,0.46,72.08,0.93,2.23,1.16,1.26,,56.73,0.14,204.34,0.26,,,0.0,22.84
2023-02-12 03:00:00,2023-02-12 04:00:00,93.86,143.74,0.04,17.26,9.2,4.05,29.67,0.4,77.71,0.89,2.22,1.18,1.27,,57.52,0.13,206.96,0.29,,,0.0,22.77
2023-02-12 04:00:00,2023-02-12 05:00:00,90.68,138.87,14.89,87.91,58.86,25.92,17.41,0.55,15.58,0.91,2.16,1.17,1.25,,60.6,0.09,218.08,0.23,,,0.0,22.45
2023-02-12 05:00:00,2023-02-12 06:00:00,93.75,143.57,9.8,59.98,39.87,17.52,4.35,0.58,25.61,0.9,2.21,1.2,1.26,,60.77,0.36,219.43,0.33,,,0.0,21.88
2023-02-12 06:00:00,2023-02-12 07:00:00,92.68,141.93,20.05,74.17,55.75,24.55,1.62,0.77,11.46,0.88,2.24,1.18,1.27,,64.2,0.19,230.58,1.27,,,0.0,21.13
2023-02-12 07:00:00,2023-02-12 08:00:00,244.48,374.39,37.08,99.54,83.09,36.29,1.95,1.27,4.95,0.89,2.19,1.16,1.26,,65.82,0.08,236.91,10.23,,,0.0,21.31
2023-02-12 08:00:00,2023-02-12 09:00:00,249.5,382.09,10.28,79.81,50.81,22.4,2.39,1.2,40.5,0.91,2.15,1.18,1.27,,55.42,0.24,199.26,32.65,,,0.0,23.0
2023-02-12 09:00:00,2023-02-12 10:00:00,167.16,255.99,4.8,57.98,34.74,15.43,2.3,0.89,85.33,0.9,2.21,1.18,1.27,,50.89,0.5,183.08,42.89,,,0.0,24.22
2023-02-12 10:00:00,2023-02-12 11:00:00,125.16,191.66,4.44,61.32,36.22,16.09,2.36,0.86,108.97,0.89,2.25,1.18,1.25,,42.89,0.44,154.49,46.48,,,0.0,26.0
2023-02-12 11:00:00,2023-02-12 12:00:00,104.41,159.9,1.31,40.5,22.61,10.11,3.26,0.69,143.92,0.88,2.24,1.18,1.29,,37.02,0.4,132.95,50.02,,,0.0,28.02
2023-02-12 12:00:00,2023-02-12 13:00:00,74.33,113.84,0.62,21.64,12.02,5.33,1.86,0.41,127.73,0.89,2.19,1.18,1.27,,29.94,0.49,107.8,52.02,,,0.0,29.91
2023-02-12 13:00:00,2023-02-12 14:00:00,63.37,97.05,,9.19,4.75,2.12,1.56,0.29,132.3,0.9,2.21,1.17,1.25,,26.65,0.58,95.72,72.23,,,0.0,30.66
2023-02-12 14:00:00,2023-02-12 15:00:00,66.62,102.03,0.4,10.58,5.62,2.52,1.52,0.27,133.62,0.89,2.16,1.17,1.26,,25.41,0.63,90.75,75.45,,,0.0,30.8
2023-02-12 15:00:00,2023-02-12 16:00:00,46.06,70.54,,8.04,4.17,1.83,1.5,0.26,134.45,0.9,2.17,1.18,1.26,,25.55,0.49,91.86,99.56,,,0.0,30.78
2023-02-12 16:00:00,2023-02-12 17:00:00,45.11,69.08,,9.08,4.75,2.09,3.37,0.28,125.99,0.88,2.18,1.19,1.24,,26.54,0.39,95.41,37.53,,,0.0,30.67
2023-02-12 17:00:00,2023-02-12 18:00:00,57.15,87.52,0.03,10.31,5.51,2.42,4.29,0.35,108.57,0.88,2.23,1.18,1.26,,29.85,0.27,107.46,22.38,,,0.0,29.61
2023-02-12 18:00:00,2023-02-12 19:00:00,58.07,88.93,0.07,16.66,8.92,3.94,23.43,0.46,97.84,0.9,2.14,1.17,1.25,,33.96,0.2,122.23,2.31,,,0.0,28.12
2023-02-12 19:00:00,2023-02-12 20:00:00,82.89,126.94,0.35,38.55,20.79,9.16,59.11,0.72,81.25,0.89,2.24,1.17,1.27,,37.39,0.22,134.64,0.67,,,0.0,27.13
2023-02-12 20:00:00,2023-02-12 21:00:00,105.81,162.04,0.57,27.15,14.91,6.56,4.17,0.47,89.55,0.91,2.24,1.19,1.26,,38.57,0.18,138.87,0.56,,,0.0,26.73
2023-02-12 21:00:00,2023-02-12 22:00:00,95.34,146.01,14.67,111.31,71.14,31.35,3.33,1.32,27.06,0.93,2.16,1.16,1.25,,39.98,0.18,143.7,0.61,,,0.0,26.27
2023-02-12 22:00:00,2023-02-12 23:00:00,82.43,126.23,1.08,34.5,19.23,8.39,3.78,0.5,74.25,0.89,2.21,1.16,1.26,,40.35,0.2,145.25,0.4,,,0.0,25.8
2023-02-12 23:00:00,2023-02-13 00:00:00,69.96,107.14,0.1,17.52,9.4,4.14,0.94,0.33,83.94,0.9,2.21,1.16,1.23,,38.31,0.2,137.89,0.43,,,0.0,25.71
2023-02-13 00:00:00,2023-02-13 01:00:00,49.79,76.25,1.5,24.64,14.32,6.29,0.59,0.28,77.27,0.93,2.22,1.19,1.24,,41.23,0.21,148.36,0.41,,,0.0,25.12
2023-02-13 01:00:00,2023-02-13 02:00:00,54.24,83.06,3.25,48.39,28.38,12.38,12.74,0.32,54.03,0.94,2.2,1.19,1.27,,45.11,0.24,161.92,0.49,,,0.0,24.32
2023-02-13 02:00:00,2023-02-13 03:00:00,59.78,91.54,8.73,75.37,47.19,20.79,3.84,0.35,28.51,0.89,2.15,1.15,1.27,,49.53,0.14,178.1,0.36,,,0.0,23.78
