From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-02-24 21:00:00,2021-02-24 22:00:00,55.34,478.57,45.59,1.07,37.12,6.23,9.12,1.87,2.12,13.44,87.98,16.01,18.35,55.16,0.86,125.38,,11.07,20.89,0.0
2021-02-24 22:00:00,2021-02-24 23:00:00,71.23,550.56,45.55,1.08,37.09,6.23,7.55,2.04,2.25,12.68,88.85,14.23,21.75,59.62,0.86,125.28,,10.01,19.62,0.0
2021-02-24 23:00:00,2021-02-25 00:00:00,75.75,457.58,45.62,1.06,37.13,6.23,7.59,2.39,2.5,0.0,0.0,,,63.73,0.85,125.23,,0.0,18.86,0.0
2021-02-25 00:00:00,2021-02-25 01:00:00,102.43,615.36,45.74,1.07,37.23,6.22,5.59,2.28,2.48,0.0,0.0,,,65.29,0.84,125.18,,0.0,18.41,0.0
2021-02-25 01:00:00,2021-02-25 02:00:00,128.07,698.64,46.14,0.93,37.49,6.23,3.37,2.15,1.72,0.0,0.0,,,67.38,0.84,125.14,,0.0,17.92,0.0
2021-02-25 02:00:00,2021-02-25 03:00:00,130.71,444.17,46.12,1.08,37.55,6.21,4.03,1.94,1.5,0.0,0.0,,,71.48,0.84,125.1,,0.0,17.23,0.0
2021-02-25 03:00:00,2021-02-25 04:00:00,120.48,375.25,45.91,1.06,37.37,6.22,7.57,1.74,1.04,0.0,0.0,,,69.94,0.84,125.1,,0.0,17.52,0.0
2021-02-25 04:00:00,2021-02-25 05:00:00,111.42,312.24,45.77,0.92,37.18,6.23,9.35,1.69,0.99,0.0,0.0,,,70.91,0.84,125.1,,0.0,17.47,0.0
2021-02-25 05:00:00,2021-02-25 06:00:00,97.43,335.33,45.67,1.06,37.18,6.23,9.18,1.72,1.19,0.0,0.0,,,75.45,0.84,125.09,,0.0,16.9,0.0
2021-02-25 06:00:00,2021-02-25 07:00:00,96.88,355.9,45.68,1.05,37.18,6.22,10.52,1.75,1.63,0.0,0.0,,,81.69,0.83,125.05,0.56,0.0,16.88,0.0
2021-02-25 07:00:00,2021-02-25 08:00:00,98.98,397.42,45.95,1.06,37.4,6.23,11.27,1.84,2.79,0.0,0.0,,,86.3,0.84,125.1,22.57,0.0,17.96,0.0
2021-02-25 08:00:00,2021-02-25 09:00:00,111.95,564.31,46.06,1.08,37.5,6.22,11.45,2.27,5.2,0.0,0.0,,,65.77,0.87,125.41,68.62,0.0,21.28,0.0
2021-02-25 09:00:00,2021-02-25 10:00:00,133.31,858.26,46.0,1.09,37.46,6.22,11.47,1.95,17.78,0.0,0.0,,,44.34,0.91,125.83,204.01,0.0,24.92,0.0
2021-02-25 10:00:00,2021-02-25 11:00:00,125.53,561.14,45.63,1.07,37.15,6.22,16.88,1.49,40.07,0.0,0.0,,,30.35,0.96,126.25,385.36,0.0,28.02,0.0
2021-02-25 11:00:00,2021-02-25 12:00:00,97.35,380.94,45.52,1.07,37.07,6.22,10.41,0.92,42.7,0.05,0.41,0.05,0.07,25.93,0.98,126.45,461.09,0.04,29.94,0.0
2021-02-25 12:00:00,2021-02-25 13:00:00,70.44,312.84,45.55,1.06,37.08,6.22,9.31,0.69,47.12,8.32,69.65,7.74,7.96,24.87,0.99,126.59,655.08,5.83,31.19,0.0
2021-02-25 13:00:00,2021-02-25 14:00:00,53.24,248.57,45.63,1.06,37.15,6.23,9.28,0.61,49.66,6.75,65.17,6.68,7.89,23.41,1.0,126.66,642.62,5.29,32.16,0.0
2021-02-25 14:00:00,2021-02-25 15:00:00,44.2,268.27,46.08,1.19,37.57,6.18,9.56,0.45,48.66,5.63,64.01,6.13,10.61,23.76,1.0,126.66,572.24,5.31,32.27,0.0
2021-02-25 15:00:00,2021-02-25 16:00:00,38.56,312.78,46.24,1.08,37.64,6.22,9.03,0.46,47.47,4.4,55.91,5.06,9.09,24.47,1.0,126.67,433.61,4.59,32.36,0.0
2021-02-25 16:00:00,2021-02-25 17:00:00,29.18,324.1,46.09,1.07,37.52,6.22,9.23,0.4,44.39,3.72,53.11,4.52,7.05,26.44,0.99,126.54,263.75,4.22,31.4,0.0
2021-02-25 17:00:00,2021-02-25 18:00:00,31.99,230.13,45.63,1.05,37.14,6.24,10.01,0.36,38.87,3.23,53.48,4.11,2.98,29.73,0.95,126.23,78.36,3.88,29.75,0.0
2021-02-25 18:00:00,2021-02-25 19:00:00,33.83,260.61,45.61,1.06,37.13,6.23,13.35,0.55,20.32,3.02,51.77,3.52,2.28,40.5,0.92,125.91,1.05,3.28,26.83,0.0
2021-02-25 19:00:00,2021-02-25 20:00:00,32.95,314.94,45.67,0.95,37.12,6.22,12.38,0.8,4.51,4.55,65.67,6.83,8.68,49.14,0.9,125.66,,4.54,24.21,0.0
2021-02-25 20:00:00,2021-02-25 21:00:00,61.62,400.61,45.84,1.06,37.32,6.22,10.24,0.77,3.63,1.36,16.79,2.4,1.24,49.64,0.89,125.61,,1.39,24.06,0.0
2021-02-25 21:00:00,2021-02-25 22:00:00,68.03,328.21,46.03,1.05,37.46,6.23,11.36,0.75,3.55,0.0,0.0,,,53.4,0.88,125.55,,0.0,23.15,0.0
2021-02-25 22:00:00,2021-02-25 23:00:00,59.46,244.32,46.06,1.04,37.47,6.22,13.8,0.76,15.96,0.0,0.0,,,53.65,0.89,125.58,,0.0,23.94,0.0
2021-02-25 23:00:00,2021-02-26 00:00:00,62.53,254.51,45.78,1.06,37.27,6.23,17.34,0.72,22.29,0.0,0.0,,,52.16,0.89,125.6,,0.0,24.09,0.0
2021-02-26 00:00:00,2021-02-26 01:00:00,51.74,221.39,45.64,1.05,37.15,6.22,13.75,0.66,15.13,0.0,0.0,,,53.41,0.89,125.54,,0.0,22.94,0.0
2021-02-26 01:00:00,2021-02-26 02:00:00,47.45,215.45,45.65,1.08,37.17,6.22,18.71,0.67,16.91,0.0,0.0,,,53.05,0.88,125.49,,0.0,22.73,0.0
2021-02-26 02:00:00,2021-02-26 03:00:00,50.7,240.85,45.7,1.06,37.2,6.23,21.19,0.68,15.95,0.0,0.0,,,58.33,0.87,125.43,,0.0,21.65,0.0
2021-02-26 03:00:00,2021-02-26 04:00:00,63.01,227.94,46.02,1.05,37.45,6.22,15.05,0.66,18.64,0.0,0.0,,,68.9,0.87,125.4,,0.0,21.4,0.0
2021-02-26 04:00:00,2021-02-26 05:00:00,59.92,224.01,46.09,1.06,37.52,6.21,9.45,0.68,15.57,0.0,0.0,,,74.98,0.86,125.32,,0.0,20.54,0.0
2021-02-26 05:00:00,2021-02-26 06:00:00,63.59,218.5,46.05,1.08,37.49,6.27,6.89,0.64,14.7,0.0,0.0,,,83.26,0.85,125.27,,0.0,20.72,0.0
2021-02-26 06:00:00,2021-02-26 07:00:00,62.66,189.63,45.73,1.04,37.22,6.23,10.06,0.63,10.8,0.0,0.0,,,82.88,0.85,125.22,1.46,0.0,17.73,0.0
2021-02-26 07:00:00,2021-02-26 08:00:00,58.62,188.18,45.71,1.06,37.2,6.23,11.95,0.64,15.45,0.0,0.0,,,,0.86,125.28,23.8,0.0,,0.0
2021-02-26 08:00:00,2021-02-26 09:00:00,51.25,204.77,45.66,1.03,37.15,6.23,14.8,0.63,21.36,0.0,0.0,,,71.25,0.88,125.5,60.65,0.0,22.97,0.0
2021-02-26 09:00:00,2021-02-26 10:00:00,41.13,222.03,45.81,1.06,37.28,6.23,13.24,0.58,31.84,0.0,0.0,,,,0.93,125.93,217.47,0.0,,0.0
2021-02-26 10:00:00,2021-02-26 11:00:00,35.09,255.44,45.94,1.05,37.39,6.22,8.0,0.53,39.77,0.0,0.0,,,39.21,0.97,126.39,432.75,0.0,27.71,0.0
2021-02-26 11:00:00,2021-02-26 12:00:00,36.17,295.86,45.93,1.05,37.38,6.22,7.75,0.45,45.7,1.46,29.31,1.74,3.04,26.86,0.98,126.48,462.32,1.57,30.38,0.0
2021-02-26 12:00:00,2021-02-26 13:00:00,33.6,273.73,45.73,1.09,37.23,6.21,6.57,0.46,44.34,3.31,69.36,3.61,7.25,25.18,0.99,126.58,668.01,3.8,31.63,0.0
2021-02-26 13:00:00,2021-02-26 14:00:00,39.06,394.41,45.73,1.05,37.22,6.23,6.69,0.35,36.93,2.71,53.41,2.54,3.15,26.11,0.99,126.59,647.97,3.09,32.0,0.0
2021-02-26 14:00:00,2021-02-26 15:00:00,47.08,657.16,45.6,1.06,37.12,6.23,6.11,0.32,36.47,1.95,36.27,1.5,3.84,25.21,1.0,126.65,580.69,2.24,32.73,0.0
2021-02-26 15:00:00,2021-02-26 16:00:00,37.5,494.17,45.61,1.04,37.12,6.24,6.45,0.3,36.29,2.08,35.69,1.67,2.14,26.85,1.0,126.68,442.2,2.34,32.66,0.0
2021-02-26 16:00:00,2021-02-26 17:00:00,49.39,375.17,45.94,0.94,37.33,6.23,6.81,0.31,32.18,1.88,39.5,1.69,4.57,27.96,0.99,126.61,266.66,2.54,32.36,0.0
2021-02-26 17:00:00,2021-02-26 18:00:00,40.79,254.37,46.03,1.06,37.46,6.22,8.45,0.33,29.29,1.85,44.11,1.96,3.94,30.57,0.97,126.33,78.57,2.69,31.07,0.0
2021-02-26 18:00:00,2021-02-26 19:00:00,38.55,203.09,45.96,1.09,37.42,6.22,9.25,0.49,8.02,1.97,52.73,2.39,2.29,39.14,0.93,126.02,0.56,2.68,27.7,0.0
2021-02-26 19:00:00,2021-02-26 20:00:00,49.78,326.21,45.66,1.07,37.18,6.23,11.66,1.84,4.28,6.59,61.88,13.88,8.67,49.34,0.91,125.8,,6.91,25.37,0.0
2021-02-26 20:00:00,2021-02-26 21:00:00,81.75,641.74,45.6,1.07,37.12,6.24,11.79,2.52,4.96,16.43,69.86,26.95,16.61,54.62,0.9,125.7,,14.07,24.41,0.0
2021-02-26 21:00:00,2021-02-26 22:00:00,115.52,793.96,45.61,1.04,37.12,6.23,8.23,1.98,2.75,17.36,75.51,13.22,14.16,58.68,0.89,125.62,,16.36,23.53,0.0
2021-02-26 22:00:00,2021-02-26 23:00:00,129.78,703.76,45.72,1.04,37.2,6.22,5.79,1.8,1.56,14.67,73.59,22.11,19.35,57.48,0.89,125.6,,11.46,23.56,0.0
2021-02-26 23:00:00,2021-02-27 00:00:00,110.86,445.03,45.92,1.07,37.38,6.24,5.36,1.62,1.81,13.51,75.03,18.09,21.33,58.79,0.89,125.57,,9.46,23.13,0.0
2021-02-27 00:00:00,2021-02-27 01:00:00,104.13,380.88,45.99,1.19,37.5,6.19,6.95,1.39,4.43,11.88,72.27,14.11,9.68,55.23,0.89,125.61,,7.57,23.73,0.0
2021-02-27 01:00:00,2021-02-27 02:00:00,78.02,324.91,45.87,1.09,37.35,6.21,6.98,1.25,3.82,11.08,78.27,13.3,8.6,58.22,0.89,125.56,,7.37,22.83,0.0
2021-02-27 02:00:00,2021-02-27 03:00:00,74.52,263.68,45.67,1.07,37.18,6.22,5.87,1.15,2.3,10.5,79.06,12.69,11.07,59.42,0.88,125.5,,7.21,22.2,0.0
2021-02-27 03:00:00,2021-02-27 04:00:00,67.7,267.93,45.66,1.08,37.17,6.23,5.08,1.11,2.63,9.87,77.53,13.12,6.98,60.43,0.87,125.43,,6.85,21.32,0.0
2021-02-27 04:00:00,2021-02-27 05:00:00,70.24,242.81,45.68,1.09,37.2,6.22,6.87,1.04,2.05,9.98,79.29,11.63,13.01,58.24,0.87,125.38,,6.46,20.86,0.0
2021-02-27 05:00:00,2021-02-27 06:00:00,67.4,286.63,45.88,1.05,37.34,6.23,6.69,0.93,2.61,9.68,83.82,10.16,4.0,52.75,0.86,125.37,,5.94,20.99,0.0
2021-02-27 06:00:00,2021-02-27 07:00:00,65.18,263.52,45.98,1.06,37.43,6.22,8.29,0.95,1.87,8.6,77.9,8.7,11.17,55.06,0.86,125.36,,5.08,20.44,0.0
2021-02-27 07:00:00,2021-02-27 08:00:00,53.55,235.33,45.95,1.06,37.4,6.23,8.34,0.85,3.43,8.23,86.92,8.59,5.58,55.86,0.86,125.39,26.29,5.5,20.92,0.0
2021-02-27 08:00:00,2021-02-27 09:00:00,52.98,276.37,45.67,1.04,37.17,6.23,10.85,0.77,10.77,7.33,77.63,6.88,3.88,49.82,0.89,125.56,79.17,4.71,22.75,0.0
2021-02-27 09:00:00,2021-02-27 10:00:00,53.8,323.12,45.59,1.06,37.11,6.24,14.39,0.69,16.87,6.51,75.19,6.38,7.95,45.91,0.91,125.81,172.53,4.45,24.69,0.0
2021-02-27 10:00:00,2021-02-27 11:00:00,50.7,303.08,45.55,1.06,37.08,6.23,17.22,0.61,28.78,5.5,70.72,5.61,6.08,37.13,0.95,126.21,414.53,4.12,27.56,0.0
2021-02-27 11:00:00,2021-02-27 12:00:00,43.14,298.87,45.59,1.09,37.13,6.22,16.93,0.44,34.59,4.53,66.93,5.33,5.21,30.49,0.96,126.33,471.03,3.85,28.91,0.0
2021-02-27 12:00:00,2021-02-27 13:00:00,40.45,274.81,45.77,1.06,37.26,6.23,8.77,0.35,38.35,3.18,64.59,3.92,6.4,22.84,0.98,126.49,665.82,3.21,30.67,0.0
2021-02-27 13:00:00,2021-02-27 14:00:00,30.34,243.65,45.88,1.07,37.35,6.22,3.36,0.31,39.19,2.72,56.98,3.2,5.03,20.88,0.99,126.55,647.72,3.43,31.29,0.0
2021-02-27 14:00:00,2021-02-27 15:00:00,92.08,668.82,45.85,1.07,37.33,6.23,5.8,0.29,39.11,2.62,58.7,3.14,3.96,20.15,1.0,126.61,583.87,3.52,31.78,0.0
2021-02-27 15:00:00,2021-02-27 16:00:00,67.5,261.51,45.63,1.07,37.15,6.23,3.87,0.3,38.2,2.62,52.91,2.86,5.79,18.77,1.0,126.62,447.84,3.23,31.77,0.0
2021-02-27 16:00:00,2021-02-27 17:00:00,58.35,270.7,45.62,1.03,37.12,6.23,1.47,0.27,36.52,2.13,49.75,1.39,1.64,19.67,0.98,126.48,257.58,2.89,30.89,0.0
2021-02-27 17:00:00,2021-02-27 18:00:00,43.04,158.73,45.57,1.04,37.09,6.24,2.93,0.29,34.22,1.98,50.63,2.13,3.51,24.8,0.95,126.24,72.4,2.81,29.56,0.0
2021-02-27 18:00:00,2021-02-27 19:00:00,29.96,179.75,45.67,1.05,37.18,6.23,3.26,0.36,16.5,2.19,52.8,2.3,3.67,31.92,0.92,125.9,0.78,2.67,26.43,0.0
2021-02-27 19:00:00,2021-02-27 20:00:00,28.65,195.61,45.8,1.07,37.28,6.23,2.71,0.79,1.33,3.24,58.03,3.15,6.32,37.38,0.9,125.69,,3.42,24.33,0.0
2021-02-27 20:00:00,2021-02-27 21:00:00,39.66,279.31,45.8,1.09,37.3,6.23,4.13,1.77,2.6,7.14,64.96,4.25,5.91,43.53,0.89,125.57,,5.43,23.15,0.0
2021-02-27 21:00:00,2021-02-27 22:00:00,68.42,523.76,45.65,1.06,37.16,6.22,4.87,1.88,3.07,21.25,78.77,9.48,13.7,47.51,0.88,125.51,,8.86,22.25,0.0
2021-02-27 22:00:00,2021-02-27 23:00:00,92.66,623.3,45.57,1.05,37.09,6.23,5.27,2.17,4.74,17.72,85.39,12.36,10.6,49.62,0.88,125.45,,9.49,21.43,0.0
2021-02-27 23:00:00,2021-02-28 00:00:00,92.03,564.21,45.59,1.05,37.11,6.23,5.54,2.39,4.61,17.58,89.79,20.17,9.56,50.78,0.87,125.42,,11.08,21.42,0.0
2021-02-28 00:00:00,2021-02-28 01:00:00,98.84,524.74,45.6,1.06,37.12,6.23,9.61,2.06,1.23,17.27,87.69,20.84,6.35,48.26,0.88,125.47,,11.43,21.95,0.0
2021-02-28 01:00:00,2021-02-28 02:00:00,106.0,488.82,45.79,1.06,37.27,6.22,10.89,2.04,0.94,16.36,92.86,18.54,11.61,50.72,0.87,125.41,,10.5,20.94,0.0
2021-02-28 02:00:00,2021-02-28 03:00:00,90.31,401.91,45.83,1.06,37.31,6.22,10.61,1.9,1.38,15.46,95.7,16.78,15.94,49.35,0.87,125.4,,9.87,20.67,0.0
2021-02-28 03:00:00,2021-02-28 04:00:00,78.96,317.12,45.81,1.06,37.3,6.23,12.83,1.52,0.67,14.27,92.26,14.38,15.53,51.43,0.87,125.39,,8.88,20.9,0.0
2021-02-28 04:00:00,2021-02-28 05:00:00,68.98,198.01,45.61,1.1,37.15,6.22,12.61,1.45,0.2,12.76,88.36,12.06,15.46,58.91,0.86,125.35,,7.76,21.41,0.0
2021-02-28 05:00:00,2021-02-28 06:00:00,58.96,183.03,45.58,1.04,37.1,6.24,11.93,1.22,0.15,11.75,90.68,10.87,8.31,64.89,0.86,125.29,,7.14,20.23,0.0
2021-02-28 06:00:00,2021-02-28 07:00:00,52.95,185.3,45.59,1.03,37.1,6.24,8.19,1.12,0.54,10.83,88.03,9.51,9.39,70.21,0.86,125.27,0.79,6.49,22.41,0.0
2021-02-28 07:00:00,2021-02-28 08:00:00,56.95,253.96,45.63,1.09,37.16,6.22,6.37,1.11,1.82,10.68,88.27,8.66,6.09,,0.86,125.31,28.37,6.09,,0.0
2021-02-28 08:00:00,2021-02-28 09:00:00,53.32,240.12,45.79,1.05,37.27,6.23,9.54,1.04,8.27,9.9,85.09,7.63,8.34,59.4,0.88,125.53,77.54,5.58,23.15,0.0
2021-02-28 09:00:00,2021-02-28 10:00:00,48.09,238.68,45.78,1.05,37.26,6.22,8.88,0.88,20.7,9.06,84.59,7.06,8.0,,0.93,126.01,244.95,5.5,,0.0
2021-02-28 10:00:00,2021-02-28 11:00:00,33.05,246.9,45.63,1.18,37.21,6.18,7.68,0.8,31.39,8.17,85.28,5.73,6.27,35.34,0.98,126.45,401.94,6.26,30.3,0.0
2021-02-28 11:00:00,2021-02-28 12:00:00,40.42,261.19,45.49,1.05,37.03,6.23,8.25,0.69,45.25,6.58,89.3,5.85,2.57,22.18,0.99,126.61,443.91,5.48,30.25,0.0
2021-02-28 12:00:00,2021-02-28 13:00:00,38.22,256.82,45.51,1.04,37.03,6.23,9.07,0.61,49.66,5.58,82.45,5.43,9.05,18.64,0.99,126.59,644.31,4.91,30.79,0.0
2021-02-28 13:00:00,2021-02-28 14:00:00,34.29,214.1,45.52,1.07,37.06,6.23,11.88,0.52,51.75,4.59,68.94,3.47,2.07,20.11,0.99,126.54,636.31,4.33,30.6,0.0
2021-02-28 14:00:00,2021-02-28 15:00:00,41.45,245.97,45.73,1.19,37.29,6.18,12.13,0.43,54.17,3.86,66.02,4.12,4.13,20.6,0.99,126.55,529.77,3.98,30.93,0.0
2021-02-28 15:00:00,2021-02-28 16:00:00,37.92,238.39,45.87,1.06,37.34,6.22,11.78,0.39,44.33,3.53,70.86,4.06,5.44,19.17,1.0,126.6,437.66,4.15,31.37,0.0
2021-02-28 16:00:00,2021-02-28 17:00:00,36.81,317.59,45.88,1.04,37.33,6.22,11.51,0.36,42.1,2.99,69.48,3.63,7.37,19.59,0.98,126.48,261.5,3.93,30.62,0.0
2021-02-28 17:00:00,2021-02-28 18:00:00,30.77,240.6,45.62,1.06,37.13,6.22,14.08,0.33,42.39,2.66,69.04,3.31,0.41,24.2,0.95,126.2,69.51,3.64,29.23,0.0
2021-02-28 18:00:00,2021-02-28 19:00:00,33.03,225.85,45.5,1.05,37.04,6.23,9.5,0.41,37.33,2.51,57.54,2.66,2.24,34.95,0.92,125.87,1.95,2.92,26.52,0.0
2021-02-28 19:00:00,2021-02-28 20:00:00,35.92,235.28,45.5,1.04,37.03,6.23,5.58,0.53,19.84,3.59,57.5,3.2,5.83,38.03,0.9,125.71,,3.24,25.0,0.0
2021-02-28 20:00:00,2021-02-28 21:00:00,38.08,254.66,45.53,1.07,37.07,6.23,5.38,0.6,11.88,3.84,59.2,3.77,6.65,39.98,0.89,125.62,,3.61,24.09,0.0
2021-02-28 21:00:00,2021-02-28 22:00:00,41.99,250.68,45.73,1.05,37.22,6.22,7.5,0.61,17.23,4.08,65.56,4.01,7.07,42.12,0.88,125.56,,3.89,23.33,0.0
2021-02-28 22:00:00,2021-02-28 23:00:00,43.93,242.92,45.73,1.09,37.24,6.22,8.33,0.61,16.13,3.76,68.55,3.79,5.26,43.64,0.88,125.47,,3.81,22.29,0.0
2021-02-28 23:00:00,2021-03-01 00:00:00,29.42,224.37,45.72,1.1,37.24,6.22,8.82,0.6,16.1,3.76,70.79,3.76,2.72,43.55,0.87,125.41,,3.84,21.53,0.0
2021-03-01 00:00:00,2021-03-01 01:00:00,34.04,194.89,45.52,1.06,37.06,6.23,3.62,0.52,13.43,3.56,69.45,3.48,3.25,43.88,0.86,125.35,,3.7,20.92,0.0
2021-03-01 01:00:00,2021-03-01 02:00:00,30.9,185.04,45.52,1.03,37.05,6.22,0.33,0.55,12.91,3.59,74.4,3.47,4.87,46.94,0.85,125.27,,3.72,19.91,0.0
2021-03-01 02:00:00,2021-03-01 03:00:00,32.89,175.14,45.52,1.03,37.05,6.24,0.03,0.48,16.78,3.39,73.47,3.19,3.08,47.73,0.85,125.22,,3.54,19.35,0.0
2021-03-01 03:00:00,2021-03-01 04:00:00,28.31,164.35,45.66,1.05,37.16,6.22,7.51,0.51,21.03,3.14,75.74,3.03,3.02,59.71,0.85,125.19,,3.46,18.2,0.0
2021-03-01 04:00:00,2021-03-01 05:00:00,24.19,153.65,45.77,1.03,37.25,6.23,8.1,0.51,14.72,3.12,79.73,3.02,6.01,64.37,0.84,125.14,,3.49,19.72,0.0
2021-03-01 05:00:00,2021-03-01 06:00:00,29.23,149.27,45.88,0.94,37.28,6.22,7.36,0.52,6.94,3.25,81.01,3.0,1.51,72.45,0.83,125.08,,3.48,20.24,0.0
2021-03-01 06:00:00,2021-03-01 07:00:00,35.58,159.64,45.62,1.06,37.14,6.22,4.72,0.51,5.92,3.52,86.21,2.38,1.52,74.46,0.83,125.0,1.6,3.6,16.7,0.0
2021-03-01 07:00:00,2021-03-01 08:00:00,36.55,167.87,45.52,1.08,37.07,6.22,,0.57,6.47,3.9,86.76,3.09,4.54,74.87,0.83,125.04,27.44,3.53,17.14,0.0
2021-03-01 08:00:00,2021-03-01 09:00:00,41.03,207.22,45.51,1.05,37.05,6.22,,0.62,14.11,4.5,81.56,2.98,4.35,68.96,0.86,125.33,71.63,3.42,20.64,0.0
2021-03-01 09:00:00,2021-03-01 10:00:00,41.55,264.28,45.55,0.93,37.02,6.24,13.71,0.59,31.55,4.62,79.39,3.0,4.48,,0.92,125.84,278.51,3.52,,0.0
2021-03-01 10:00:00,2021-03-01 11:00:00,35.16,275.97,45.61,1.07,37.13,6.23,16.67,0.6,39.96,4.43,82.19,3.31,3.84,,0.95,126.21,436.88,4.14,,0.0
2021-03-01 11:00:00,2021-03-01 12:00:00,34.38,269.83,45.6,1.06,37.13,6.23,22.35,0.56,57.73,3.92,78.21,3.11,4.86,36.89,0.96,126.23,466.52,3.97,28.03,0.0
2021-03-01 12:00:00,2021-03-01 13:00:00,32.16,304.99,45.61,1.05,37.12,6.22,10.07,0.42,51.95,3.31,69.67,2.54,6.19,19.76,0.96,126.27,695.74,3.44,28.43,0.0
2021-03-01 13:00:00,2021-03-01 14:00:00,34.74,532.2,45.62,1.04,37.12,6.23,6.39,0.39,50.93,2.68,58.74,2.04,5.38,18.66,0.97,126.31,696.15,2.97,28.48,0.0
2021-03-01 14:00:00,2021-03-01 15:00:00,42.58,446.3,45.66,1.05,37.16,6.23,6.12,0.33,50.35,2.5,55.59,2.0,4.02,20.11,0.97,126.32,611.92,2.98,28.52,0.0
2021-03-01 15:00:00,2021-03-01 16:00:00,44.16,460.16,45.72,1.08,37.23,6.23,8.71,0.34,50.39,2.33,51.25,1.91,4.86,20.39,0.96,126.27,489.5,2.78,28.02,0.0
2021-03-01 16:00:00,2021-03-01 17:00:00,50.83,466.0,45.75,1.04,37.23,6.24,10.05,0.32,48.51,2.04,48.96,1.67,2.19,21.23,0.95,126.19,317.44,2.51,27.45,0.0
2021-03-01 17:00:00,2021-03-01 18:00:00,43.35,355.48,45.74,1.17,37.29,6.18,10.79,0.31,48.08,2.0,54.77,1.73,3.25,25.37,0.93,125.93,99.64,2.52,26.12,0.0
2021-03-01 18:00:00,2021-03-01 19:00:00,41.84,255.13,45.68,1.05,37.17,6.23,9.74,0.36,41.38,2.08,58.12,1.83,2.07,29.08,0.9,125.66,3.6,2.42,24.31,0.0
2021-03-01 19:00:00,2021-03-01 20:00:00,33.34,202.01,45.69,1.03,37.17,6.22,9.26,0.45,29.11,2.46,64.5,2.43,2.32,33.74,0.88,125.52,,2.75,22.89,0.0
2021-03-01 20:00:00,2021-03-01 21:00:00,34.7,176.45,45.65,1.06,37.16,6.22,8.89,0.54,16.62,2.94,64.67,2.67,4.98,36.38,0.88,125.43,,2.93,21.91,0.0
2021-03-01 21:00:00,2021-03-01 22:00:00,37.46,210.88,45.67,1.08,37.19,6.22,6.94,0.55,11.22,3.38,69.94,2.92,4.08,37.75,0.86,125.34,,3.22,20.9,0.0
2021-03-01 22:00:00,2021-03-01 23:00:00,36.56,241.58,45.78,0.94,37.2,6.23,8.45,0.59,20.46,3.29,70.09,3.09,5.53,40.93,0.86,125.3,,3.17,20.33,0.0
2021-03-01 23:00:00,2021-03-02 00:00:00,39.31,222.59,45.76,1.05,37.24,6.23,10.05,0.6,18.45,3.41,74.35,2.87,4.0,44.54,0.86,125.26,,3.1,19.7,0.0
2021-03-02 00:00:00,2021-03-02 01:00:00,43.5,197.5,45.81,1.08,37.3,6.22,9.97,0.59,18.39,3.42,81.24,2.89,4.01,55.18,0.85,125.18,,3.17,18.23,0.0
2021-03-02 01:00:00,2021-03-02 02:00:00,43.39,166.38,45.83,1.03,37.29,6.23,11.54,0.56,27.62,3.21,80.95,2.58,2.46,57.87,0.85,125.19,,2.94,19.2,0.0
2021-03-02 02:00:00,2021-03-02 03:00:00,46.53,166.05,45.77,1.18,37.32,6.18,12.19,0.56,27.25,3.08,80.43,2.42,3.65,61.32,0.85,125.16,,2.76,20.01,0.0
2021-03-02 03:00:00,2021-03-02 04:00:00,44.4,197.76,45.73,1.05,37.23,6.22,6.99,0.49,25.46,3.07,83.5,3.0,4.78,64.8,0.84,125.1,,2.91,18.7,0.0
2021-03-02 04:00:00,2021-03-02 05:00:00,46.81,185.56,45.76,1.06,37.25,6.22,7.5,0.51,29.25,3.02,80.41,2.97,4.85,66.82,0.84,125.1,,2.71,18.74,0.0
2021-03-02 05:00:00,2021-03-02 06:00:00,51.93,188.47,45.76,1.07,37.25,6.23,8.48,0.51,26.19,3.0,80.77,2.42,4.21,66.19,0.83,125.05,,2.48,16.48,0.0
2021-03-02 06:00:00,2021-03-02 07:00:00,49.87,200.91,45.8,1.1,37.3,6.22,13.5,0.46,25.93,3.05,85.56,2.33,3.09,59.32,0.83,125.03,3.14,2.49,16.84,0.0
2021-03-02 07:00:00,2021-03-02 08:00:00,45.58,203.04,45.82,1.08,37.31,6.22,16.0,0.49,29.37,3.1,81.94,1.99,2.79,63.99,0.84,125.1,26.02,2.29,17.58,0.0
2021-03-02 08:00:00,2021-03-02 09:00:00,48.08,201.05,45.77,1.06,37.26,6.22,15.71,0.5,32.99,3.16,82.62,1.91,3.67,60.21,0.86,125.31,75.88,2.29,19.63,0.0
2021-03-02 09:00:00,2021-03-02 10:00:00,47.21,232.44,45.7,1.06,37.2,6.22,14.14,0.52,40.58,3.1,77.09,1.76,3.56,48.0,0.91,125.73,313.1,2.24,23.68,0.0
