From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-04-07 04:00:00,2021-04-07 05:00:00,19.55,55.33,154.1,0.35,152.57,38.92,42.29,0.43,10.15,0.03,,5.28,7.06,73.13,0.44,251.15,,,,25.0,
2021-04-07 05:00:00,2021-04-07 06:00:00,19.45,61.6,162.31,,159.14,37.28,41.83,0.42,8.63,0.04,,4.97,7.29,75.09,0.44,251.25,,,,24.66,
2021-04-07 06:00:00,2021-04-07 07:00:00,20.45,88.7,161.91,,158.9,35.24,43.65,0.55,4.6,0.05,,5.58,5.38,77.12,0.44,251.2,,,,24.51,
2021-04-07 07:00:00,2021-04-07 08:00:00,23.67,102.0,195.6,,190.81,38.04,47.02,1.03,0.11,0.02,,3.83,5.43,77.7,0.44,252.38,12.82,,,25.49,
2021-04-07 08:00:00,2021-04-07 09:00:00,36.78,140.17,223.1,,216.15,40.68,48.3,1.04,1.3,0.11,,4.47,6.83,71.62,0.44,252.68,41.06,,,28.35,
2021-04-07 09:00:00,2021-04-07 10:00:00,45.0,171.5,223.84,,218.74,36.59,45.55,0.88,19.68,0.08,,3.77,8.48,58.04,0.44,252.61,65.45,,,31.48,
2021-04-07 10:00:00,2021-04-07 11:00:00,44.02,278.52,218.25,1.4,215.64,34.76,42.02,0.68,46.66,0.05,,4.38,7.15,39.59,0.44,252.71,161.01,,,34.88,
2021-04-07 11:00:00,2021-04-07 12:00:00,49.0,215.77,178.84,8.48,187.31,34.69,41.23,0.62,67.97,0.04,,4.17,5.65,31.07,0.44,252.92,445.01,,,36.92,
2021-04-07 12:00:00,2021-04-07 13:00:00,49.45,181.99,129.0,29.06,158.04,33.39,40.52,0.62,68.38,0.11,,4.8,5.85,40.99,0.44,253.44,229.25,,,36.62,
2021-04-07 13:00:00,2021-04-07 14:00:00,45.55,247.27,81.65,34.62,116.26,32.45,41.89,0.52,70.89,0.05,,3.64,4.99,50.39,0.44,253.49,72.32,,,35.72,
2021-04-07 14:00:00,2021-04-07 15:00:00,33.78,199.93,61.19,29.25,90.47,32.47,43.88,0.49,59.57,0.06,,4.12,3.37,50.91,0.44,253.31,26.75,,,34.46,
2021-04-07 15:00:00,2021-04-07 16:00:00,27.79,181.5,165.65,18.95,184.58,35.63,45.28,0.43,78.8,0.09,,2.87,4.41,48.99,0.44,253.26,16.39,,,33.85,
2021-04-07 16:00:00,2021-04-07 17:00:00,34.45,183.43,171.2,11.64,182.84,34.22,44.06,0.4,78.59,0.04,,5.43,7.71,45.43,0.44,252.79,10.49,,,33.38,
2021-04-07 17:00:00,2021-04-07 18:00:00,36.42,144.1,154.62,7.68,162.29,32.98,44.6,0.4,69.36,0.03,,9.12,11.26,47.95,0.44,252.61,3.55,,,31.67,
2021-04-07 18:00:00,2021-04-07 19:00:00,28.87,149.43,139.02,7.1,146.1,32.17,43.42,0.46,52.86,0.05,,9.06,15.21,54.99,0.44,252.59,,,,30.35,
2021-04-07 19:00:00,2021-04-07 20:00:00,26.78,145.97,116.21,9.99,126.21,33.54,41.44,0.55,39.3,0.04,,10.9,15.33,55.49,0.44,252.69,,,,29.73,
2021-04-07 20:00:00,2021-04-07 21:00:00,30.79,148.67,100.92,14.43,115.35,32.78,41.87,1.11,6.89,0.01,,11.07,17.65,52.33,0.44,252.78,,,,29.44,
2021-04-07 21:00:00,2021-04-07 22:00:00,38.37,180.33,111.72,14.65,126.39,36.13,43.97,1.51,,0.02,,12.96,17.27,57.6,0.44,252.68,,,,28.5,
2021-04-07 22:00:00,2021-04-07 23:00:00,44.11,174.73,121.91,10.91,132.82,36.49,44.03,1.27,20.98,0.06,,13.59,17.88,62.03,0.44,252.54,,,,27.66,
2021-04-07 23:00:00,2021-04-08 00:00:00,34.05,130.7,128.83,7.77,136.61,35.35,46.81,0.45,42.09,0.1,,15.99,15.2,68.57,0.44,251.98,,,,28.51,
2021-04-08 00:00:00,2021-04-08 01:00:00,19.02,84.25,151.34,1.63,152.51,34.3,46.53,0.41,43.13,0.08,,13.3,18.87,57.88,0.44,251.82,,,,28.71,
2021-04-08 01:00:00,2021-04-08 02:00:00,19.82,72.41,165.17,0.54,165.02,34.88,47.17,0.68,1.88,0.07,,14.35,20.98,64.52,0.44,251.79,,,,27.56,
2021-04-08 02:00:00,2021-04-08 03:00:00,30.13,92.03,170.92,,168.88,37.2,48.06,0.7,1.38,0.05,,16.36,19.34,69.97,0.44,251.75,,,,26.75,
2021-04-08 03:00:00,2021-04-08 04:00:00,36.23,100.73,169.18,2.03,167.62,33.14,43.46,0.61,2.13,0.03,,13.83,22.99,72.89,0.44,251.77,,,,26.21,
2021-04-08 04:00:00,2021-04-08 05:00:00,35.45,100.63,153.36,3.52,156.69,37.4,45.06,0.56,0.64,0.07,,18.05,18.91,78.78,0.44,251.88,,,,25.53,
2021-04-08 05:00:00,2021-04-08 06:00:00,28.33,83.34,156.72,0.14,154.55,36.65,44.62,0.49,1.57,0.09,,15.63,20.67,81.88,0.44,252.52,,,,25.03,
2021-04-08 06:00:00,2021-04-08 07:00:00,21.0,72.37,160.83,0.15,159.63,38.15,45.22,0.6,0.65,0.04,,16.42,19.75,82.95,0.44,252.56,0.03,,,25.04,
2021-04-08 07:00:00,2021-04-08 08:00:00,21.78,87.83,170.91,0.21,170.38,35.34,47.56,1.03,1.92,0.05,,18.37,20.23,81.69,0.44,252.06,10.91,,,26.4,
2021-04-08 08:00:00,2021-04-08 09:00:00,26.78,132.94,189.06,,184.31,38.03,48.77,0.53,13.8,0.13,,17.95,20.27,77.04,0.44,252.38,31.55,,,28.13,
2021-04-08 09:00:00,2021-04-08 10:00:00,23.55,129.3,200.47,,193.41,34.84,47.84,0.58,19.57,0.08,,14.24,23.73,72.88,0.44,252.61,69.35,,,29.4,
2021-04-08 10:00:00,2021-04-08 11:00:00,26.11,178.06,199.74,,195.22,34.62,48.04,0.65,16.55,0.04,,15.23,21.41,70.95,0.44,252.56,97.43,,,30.41,
2021-04-08 11:00:00,2021-04-08 12:00:00,33.58,184.73,185.42,1.09,184.87,30.28,44.61,0.62,20.67,0.08,,10.9,26.27,70.66,0.44,252.65,233.75,,,30.61,
2021-04-08 12:00:00,2021-04-08 13:00:00,39.79,182.2,145.41,10.99,156.37,32.0,44.56,0.58,32.36,0.08,,15.28,18.8,63.94,0.44,253.04,174.33,,,32.7,
2021-04-08 13:00:00,2021-04-08 14:00:00,35.75,184.67,81.77,24.43,106.2,29.66,44.79,0.5,58.66,0.04,,13.03,16.99,65.22,0.44,253.05,108.2,,,32.53,
2021-04-08 14:00:00,2021-04-08 15:00:00,26.21,158.83,63.16,23.0,86.17,29.56,45.13,0.48,40.8,0.03,,11.75,15.08,70.11,0.44,252.91,70.92,,,31.39,
2021-04-08 15:00:00,2021-04-08 16:00:00,25.31,148.54,62.62,21.54,84.17,31.17,45.52,0.52,40.81,0.07,,11.87,14.1,68.26,0.44,253.59,55.04,,,31.81,
2021-04-08 16:00:00,2021-04-08 17:00:00,,,174.05,,169.38,33.84,46.54,0.62,24.44,0.19,,4.37,10.52,68.84,34.09,252.73,16.49,,,30.29,
2021-04-08 17:00:00,2021-04-08 18:00:00,26.0,146.0,200.06,,191.05,37.33,47.59,0.53,33.08,0.01,,8.38,18.1,69.5,34.09,252.74,7.39,,,30.05,
2021-04-08 18:00:00,2021-04-08 19:00:00,26.0,121.93,211.17,,200.49,34.98,46.71,0.67,23.84,0.01,,9.34,18.84,71.1,34.09,252.88,0.47,,,29.2,
2021-04-08 19:00:00,2021-04-08 20:00:00,24.21,151.07,199.91,,191.03,35.54,47.4,0.68,14.55,0.01,,10.22,17.72,75.12,34.09,253.06,,,,28.13,
2021-04-08 20:00:00,2021-04-08 21:00:00,26.47,136.73,177.58,,172.94,34.55,46.58,0.57,20.94,0.02,,10.18,18.19,77.82,34.09,253.07,,,,27.44,
2021-04-08 21:00:00,2021-04-08 22:00:00,32.89,116.53,148.7,3.68,150.63,33.11,42.63,0.59,13.17,0.02,,11.35,17.69,79.45,34.09,253.04,,,,26.93,
2021-04-08 22:00:00,2021-04-08 23:00:00,29.55,99.08,131.46,4.97,136.43,36.08,43.52,0.74,3.74,0.03,,12.31,17.67,82.78,34.09,252.95,,,,26.36,
2021-04-08 23:00:00,2021-04-09 00:00:00,23.55,95.6,126.72,5.95,132.67,36.59,43.79,0.66,4.76,0.01,,12.96,17.03,84.29,34.09,252.31,,,,26.16,
2021-04-09 00:00:00,2021-04-09 01:00:00,24.34,97.48,130.35,2.12,132.22,38.52,44.0,0.63,5.66,0.05,,13.95,15.6,85.3,34.09,252.31,,,,25.91,
2021-04-09 01:00:00,2021-04-09 02:00:00,22.87,70.67,134.39,0.97,134.43,33.83,45.61,0.51,7.55,0.06,,14.74,14.14,87.64,34.09,252.29,,,,25.41,
2021-04-09 02:00:00,2021-04-09 03:00:00,15.45,73.03,157.58,,154.07,35.92,47.86,0.4,7.98,0.04,,14.7,16.06,89.22,34.09,252.28,,,,25.09,
2021-04-09 03:00:00,2021-04-09 04:00:00,9.66,59.04,172.4,,164.16,36.62,48.47,0.4,3.79,0.01,,15.18,17.18,90.6,36.4,252.28,,,,24.84,
2021-04-09 04:00:00,2021-04-09 05:00:00,9.34,44.37,174.23,,166.48,34.89,47.68,0.45,0.86,0.02,,13.74,19.6,91.51,,252.26,,,,24.43,
2021-04-09 05:00:00,2021-04-09 06:00:00,15.0,44.0,168.47,,160.64,31.03,43.23,0.39,2.0,0.07,,11.48,22.75,92.08,,252.25,,,,24.2,
2021-04-09 06:00:00,2021-04-09 07:00:00,20.0,52.2,150.18,0.38,148.48,35.38,43.89,0.48,0.17,0.02,,15.88,14.45,92.34,,252.31,,,,24.02,
2021-04-09 07:00:00,2021-04-09 08:00:00,19.11,61.6,146.15,0.56,145.67,36.95,44.05,0.66,,0.01,,16.37,16.93,92.37,,252.59,10.04,,,24.77,
2021-04-09 08:00:00,2021-04-09 09:00:00,18.0,74.87,150.04,0.31,148.94,38.94,45.06,0.52,6.53,0.04,,16.29,18.15,84.36,35.12,252.59,43.69,,,27.03,
2021-04-09 09:00:00,2021-04-09 10:00:00,22.0,92.67,147.84,1.07,148.9,35.18,44.58,0.54,25.89,0.03,,16.24,15.64,72.95,34.09,252.55,69.91,,,29.42,
2021-04-09 10:00:00,2021-04-09 11:00:00,25.67,120.27,158.92,0.99,159.16,35.74,46.84,0.61,54.25,0.04,,15.92,17.99,61.06,34.09,252.79,143.75,,,31.91,
2021-04-09 11:00:00,2021-04-09 12:00:00,30.67,149.03,162.21,2.98,164.8,33.07,45.63,0.62,94.26,0.04,,15.24,19.09,56.25,34.09,253.0,391.61,,,32.92,
2021-04-09 12:00:00,2021-04-09 13:00:00,44.78,241.33,158.66,4.79,163.45,33.77,47.03,0.56,70.4,0.05,,13.69,18.26,53.86,34.09,253.01,247.32,,,34.27,
2021-04-09 13:00:00,2021-04-09 14:00:00,42.16,271.35,144.05,7.85,151.89,30.3,44.23,0.42,68.75,0.02,,11.37,20.96,49.47,34.09,252.89,82.46,,,34.13,
2021-04-09 14:00:00,2021-04-09 15:00:00,33.11,196.05,121.8,9.62,131.44,31.41,41.75,0.37,66.15,0.02,,12.08,15.16,50.43,34.09,252.74,46.02,,,33.45,
2021-04-09 15:00:00,2021-04-09 16:00:00,33.47,174.54,98.56,11.79,110.35,31.15,41.86,0.33,60.15,0.03,,13.73,15.83,47.57,34.09,252.65,28.41,,,32.66,
2021-04-09 16:00:00,2021-04-09 17:00:00,29.45,197.87,87.56,11.52,99.07,29.35,41.22,0.33,63.03,0.01,,11.2,15.38,49.8,34.09,252.61,24.45,,,32.19,
2021-04-09 17:00:00,2021-04-09 18:00:00,28.67,186.45,88.44,9.49,97.94,33.37,43.09,0.38,65.78,0.04,,13.08,11.95,59.02,34.09,252.42,10.97,,,30.83,
2021-04-09 18:00:00,2021-04-09 19:00:00,27.0,180.07,93.0,8.55,101.55,31.4,45.5,0.51,60.48,0.01,,12.46,10.9,65.23,34.09,252.26,0.05,,,29.41,
2021-04-09 19:00:00,2021-04-09 20:00:00,30.58,199.92,116.38,3.87,120.25,32.55,45.59,0.63,50.42,0.05,,11.4,15.54,68.92,34.09,252.24,,,,28.79,
2021-04-09 20:00:00,2021-04-09 21:00:00,35.0,213.52,131.09,3.14,134.23,31.62,46.49,0.55,53.02,0.01,,12.38,16.48,74.46,34.09,252.17,,,,28.05,
2021-04-09 21:00:00,2021-04-09 22:00:00,33.67,182.07,134.62,0.87,135.28,32.0,46.22,0.48,50.55,0.08,,11.53,15.22,78.45,34.09,252.14,,,,27.65,
2021-04-09 22:00:00,2021-04-09 23:00:00,31.56,151.6,130.04,1.94,131.88,28.49,41.56,0.46,28.92,0.06,,8.86,18.18,81.83,34.09,252.13,,,,27.11,
2021-04-09 23:00:00,2021-04-10 00:00:00,29.22,141.83,117.67,4.8,122.46,31.47,42.44,0.43,32.87,0.03,,11.21,15.03,85.03,34.09,252.11,,,,26.79,
2021-04-10 00:00:00,2021-04-10 01:00:00,27.0,141.25,112.47,4.32,116.75,32.24,42.37,0.4,33.34,0.01,,12.3,15.07,84.62,34.09,252.11,,,,26.59,
2021-04-10 01:00:00,2021-04-10 02:00:00,27.45,159.03,116.15,2.27,118.42,34.29,42.72,0.37,40.11,0.03,,12.98,13.28,84.29,34.09,252.1,,,,26.38,
2021-04-10 02:00:00,2021-04-10 03:00:00,25.78,143.78,121.64,1.02,122.3,32.38,44.17,0.35,50.11,0.03,,13.09,12.28,84.25,34.09,252.08,,,,26.09,
2021-04-10 03:00:00,2021-04-10 04:00:00,22.55,125.67,144.74,,139.82,34.32,46.33,0.37,32.78,0.01,,14.14,14.04,84.64,38.32,252.05,,,,25.08,
2021-04-10 04:00:00,2021-04-10 05:00:00,22.0,114.54,164.68,,158.52,35.03,47.0,0.4,20.12,0.03,,12.95,15.16,87.9,,252.01,,,,24.3,
2021-04-10 05:00:00,2021-04-10 06:00:00,23.78,104.57,173.31,,165.51,33.73,46.71,0.42,12.48,0.02,,13.35,17.72,89.62,,252.0,,,,24.35,
2021-04-10 06:00:00,2021-04-10 07:00:00,26.45,106.43,172.82,,165.75,30.38,43.63,0.47,3.58,0.01,,9.98,21.0,91.08,,251.99,,,,24.15,
2021-04-10 07:00:00,2021-04-10 08:00:00,31.47,115.97,155.13,0.2,152.57,30.64,42.99,0.59,4.12,0.02,,15.04,16.6,88.59,,251.93,10.85,,,25.16,
2021-04-10 08:00:00,2021-04-10 09:00:00,39.68,137.73,151.83,0.41,151.74,35.51,44.07,0.62,14.85,0.05,,14.78,16.27,79.48,35.09,252.09,42.5,,,27.48,
2021-04-10 09:00:00,2021-04-10 10:00:00,46.13,161.24,148.5,0.69,148.63,32.77,41.89,0.55,44.0,0.01,,12.07,17.44,59.19,34.09,252.25,65.12,,,30.9,
2021-04-10 10:00:00,2021-04-10 11:00:00,46.0,163.3,145.35,2.62,147.78,31.84,42.8,0.57,78.75,0.07,,12.71,16.8,42.59,34.09,252.64,139.11,,,34.82,
2021-04-10 11:00:00,2021-04-10 12:00:00,45.47,175.13,146.92,5.97,152.91,32.78,45.33,0.63,107.07,0.1,,14.08,14.16,42.02,34.09,252.76,435.62,,,35.9,
2021-04-10 12:00:00,2021-04-10 13:00:00,46.55,194.09,159.74,3.43,163.16,31.71,45.56,0.51,95.82,0.03,,12.04,17.7,47.57,24.12,123.25,263.27,,,35.73,
2021-04-10 13:00:00,2021-04-10 14:00:00,41.89,203.55,156.2,3.04,159.24,32.57,45.92,0.45,84.48,0.03,,11.9,14.78,47.39,28.86,184.93,75.05,,,35.48,
2021-04-10 14:00:00,2021-04-10 15:00:00,38.11,171.53,140.92,4.95,145.87,28.95,44.29,0.38,66.94,0.09,,11.43,16.32,47.78,34.09,252.98,68.95,,,34.63,
2021-04-10 15:00:00,2021-04-10 16:00:00,34.23,174.43,120.29,7.12,127.41,28.61,41.56,0.39,54.28,0.03,,10.96,16.95,53.06,34.09,252.83,32.95,,,33.03,
2021-04-10 16:00:00,2021-04-10 17:00:00,30.74,182.95,97.94,9.62,107.55,28.53,41.21,0.35,57.29,0.06,,10.37,14.27,54.73,34.09,252.76,15.15,,,31.59,
2021-04-10 17:00:00,2021-04-10 18:00:00,21.67,128.3,87.67,11.58,99.26,28.68,41.01,0.4,40.63,0.01,,11.11,12.45,58.0,34.09,252.73,12.09,,,30.84,
2021-04-10 18:00:00,2021-04-10 19:00:00,18.21,103.05,91.12,6.83,97.95,29.5,41.2,0.4,35.49,0.02,,10.89,13.0,65.85,34.09,252.66,,,,29.72,
2021-04-10 19:00:00,2021-04-10 20:00:00,19.11,106.0,95.57,5.54,101.11,29.22,43.95,0.5,34.64,0.01,,12.31,9.35,70.94,34.09,252.62,,,,28.93,
2021-04-10 20:00:00,2021-04-10 21:00:00,23.0,119.87,121.25,0.56,121.15,29.87,45.34,0.53,30.86,0.01,,11.16,13.93,77.47,34.09,252.59,,,,28.49,
2021-04-10 21:00:00,2021-04-10 22:00:00,26.11,117.28,152.96,0.68,152.65,30.97,45.65,0.57,30.94,0.01,,10.69,16.72,76.6,34.09,252.29,,,,28.4,
2021-04-10 22:00:00,2021-04-10 23:00:00,29.12,106.4,161.3,0.66,159.69,31.32,46.33,0.55,20.05,0.03,,10.89,16.52,78.8,34.09,252.27,,,,27.94,
2021-04-10 23:00:00,2021-04-11 00:00:00,29.33,96.3,159.91,0.57,157.81,28.96,42.32,0.52,14.33,0.03,,8.54,17.14,74.8,34.09,252.25,,,,27.19,
2021-04-11 00:00:00,2021-04-11 01:00:00,31.89,101.16,146.02,0.63,146.39,32.29,42.93,0.53,7.84,0.04,,12.33,13.62,71.27,34.09,252.21,,,,26.22,
2021-04-11 01:00:00,2021-04-11 02:00:00,29.9,90.87,143.38,1.27,143.56,30.64,41.88,0.5,7.02,0.0,,10.59,16.12,69.34,34.09,252.17,,,,25.38,
2021-04-11 02:00:00,2021-04-11 03:00:00,25.55,83.26,148.95,,146.04,32.54,43.06,0.48,12.63,0.02,,12.72,14.98,69.65,34.09,252.14,,,,25.15,
2021-04-11 03:00:00,2021-04-11 04:00:00,23.67,80.22,154.88,,151.11,32.06,43.59,0.45,16.56,0.08,,12.83,13.79,75.36,34.09,252.14,,,,25.1,
2021-04-11 04:00:00,2021-04-11 05:00:00,24.67,75.47,168.26,0.15,164.66,31.65,45.67,0.5,3.6,0.01,,13.95,15.38,79.35,34.09,252.15,,,,25.07,
2021-04-11 05:00:00,2021-04-11 06:00:00,28.0,77.78,187.96,,180.07,32.76,46.54,0.48,14.38,0.01,,13.23,15.56,82.95,34.09,252.16,,,,24.98,
2021-04-11 06:00:00,2021-04-11 07:00:00,24.89,78.74,197.94,,189.11,33.71,47.4,0.57,14.71,0.07,,12.89,15.55,84.47,34.09,252.11,,,,24.48,
2021-04-11 07:00:00,2021-04-11 08:00:00,25.89,83.05,204.53,,197.2,31.44,45.74,0.66,6.46,0.03,,11.34,19.93,82.69,,252.08,10.73,,,24.92,
2021-04-11 08:00:00,2021-04-11 09:00:00,39.55,111.33,185.71,0.57,183.42,29.43,42.61,0.72,19.7,0.07,,11.87,17.75,77.33,35.15,252.19,44.0,,,27.53,
2021-04-11 09:00:00,2021-04-11 10:00:00,45.87,132.18,170.05,1.42,169.75,31.7,42.64,0.56,44.62,0.07,,11.98,18.45,67.4,34.09,252.27,61.86,,,28.97,
2021-04-11 10:00:00,2021-04-11 11:00:00,42.0,135.48,157.7,1.99,159.67,31.52,41.86,0.56,64.22,0.03,,11.94,17.02,51.46,34.09,252.44,141.47,,,32.35,
2021-04-11 11:00:00,2021-04-11 12:00:00,40.22,132.1,153.06,3.37,156.43,32.64,43.17,0.46,62.21,0.04,,12.62,14.96,30.57,24.1,122.79,438.48,,,35.77,
2021-04-11 12:00:00,2021-04-11 13:00:00,30.0,103.25,151.32,3.83,155.15,31.31,45.31,0.44,80.21,0.1,,13.35,13.46,27.21,20.24,72.85,302.79,,,37.11,
2021-04-11 13:00:00,2021-04-11 14:00:00,25.32,129.88,158.88,2.15,161.01,29.66,45.79,0.51,104.89,0.07,,10.6,16.49,33.16,20.24,72.82,62.41,,,36.62,
2021-04-11 14:00:00,2021-04-11 15:00:00,32.0,134.1,146.68,6.46,153.13,30.25,45.65,0.51,119.42,0.12,,11.18,13.76,41.62,20.24,72.73,28.11,,,35.6,
2021-04-11 15:00:00,2021-04-11 16:00:00,32.0,125.8,127.6,10.08,137.67,27.85,44.53,0.48,112.43,0.03,,9.22,14.88,44.0,30.21,202.18,18.06,,,34.94,
2021-04-11 16:00:00,2021-04-11 17:00:00,31.55,129.26,107.06,12.82,119.88,26.45,40.57,0.44,95.98,0.05,,9.08,15.98,43.57,34.09,252.78,11.93,,,34.29,
2021-04-11 17:00:00,2021-04-11 18:00:00,27.0,123.67,86.82,14.0,100.82,27.62,41.52,0.39,69.03,0.05,,10.39,11.4,48.51,34.09,252.77,4.95,,,32.68,
2021-04-11 18:00:00,2021-04-11 19:00:00,21.11,167.92,75.25,12.69,87.94,26.59,40.5,0.45,43.89,0.02,,10.48,12.95,59.0,34.09,252.68,0.02,,,30.96,
2021-04-11 19:00:00,2021-04-11 20:00:00,17.78,131.05,79.28,8.78,88.06,27.44,41.14,0.44,27.12,0.0,,10.13,13.34,71.34,34.09,252.6,,,,29.6,
2021-04-11 20:00:00,2021-04-11 21:00:00,13.22,81.84,84.91,7.14,92.06,27.91,42.95,0.55,19.71,0.02,,11.23,9.14,72.97,34.09,252.54,,,,28.79,
2021-04-11 21:00:00,2021-04-11 22:00:00,15.89,74.78,109.6,1.46,110.14,32.25,44.99,0.78,5.29,0.04,,10.46,11.29,73.76,34.09,252.59,,,,28.04,
2021-04-11 22:00:00,2021-04-11 23:00:00,23.78,91.5,134.59,0.57,132.96,30.0,44.94,0.97,0.85,0.04,,10.05,14.18,76.08,34.09,253.01,,,,27.24,
2021-04-11 23:00:00,2021-04-12 00:00:00,25.11,87.33,148.22,0.01,143.22,31.01,45.56,0.83,0.83,0.08,,10.57,13.86,79.65,34.09,252.99,,,,26.97,
2021-04-12 00:00:00,2021-04-12 01:00:00,26.22,78.11,153.78,,149.67,28.96,44.0,0.73,3.62,0.05,,8.83,17.74,80.05,34.09,252.99,,,,27.28,
2021-04-12 01:00:00,2021-04-12 02:00:00,31.21,88.4,141.28,0.02,140.08,29.96,43.19,0.68,5.58,0.02,,11.42,13.45,79.73,34.09,252.99,,,,27.03,
2021-04-12 02:00:00,2021-04-12 03:00:00,30.45,94.37,135.9,0.88,134.86,29.87,42.28,0.52,14.35,0.04,,10.05,13.78,86.61,34.09,252.98,,,,27.06,
2021-04-12 03:00:00,2021-04-12 04:00:00,23.78,72.56,139.19,1.24,140.01,29.12,42.81,0.45,12.54,0.04,,11.17,12.71,87.51,34.09,252.99,,,,26.96,
2021-04-12 04:00:00,2021-04-12 05:00:00,19.21,52.4,147.09,2.44,149.29,28.55,43.81,0.46,6.54,0.03,,12.33,11.87,88.25,34.09,253.1,,,,26.64,
2021-04-12 05:00:00,2021-04-12 06:00:00,15.22,44.42,156.22,,150.19,29.83,44.93,0.51,11.73,0.02,,11.24,11.52,88.81,34.09,253.23,,,,26.37,
2021-04-12 06:00:00,2021-04-12 07:00:00,13.89,46.05,186.02,,175.5,33.43,46.83,0.6,5.87,0.01,,10.74,14.52,89.48,34.09,253.28,,,,25.95,
2021-04-12 07:00:00,2021-04-12 08:00:00,16.78,43.33,199.01,,187.58,31.09,46.27,0.57,9.52,0.01,,10.24,14.79,87.55,34.09,253.37,10.66,,,26.82,
2021-04-12 08:00:00,2021-04-12 09:00:00,27.45,66.48,198.24,,189.37,30.52,45.8,0.62,5.57,0.04,,9.32,15.83,83.35,34.09,253.43,34.63,,,28.0,
2021-04-12 09:00:00,2021-04-12 10:00:00,43.78,137.1,181.79,2.71,181.11,26.65,41.97,0.57,13.44,0.05,,9.97,15.87,75.43,34.09,253.53,80.06,,,30.26,
2021-04-12 10:00:00,2021-04-12 11:00:00,53.21,150.08,158.69,6.58,165.27,26.89,41.99,0.74,29.09,0.01,,11.06,14.71,65.83,34.09,253.7,136.03,,,32.7,
2021-04-12 11:00:00,2021-04-12 12:00:00,61.78,164.85,139.5,10.86,150.36,28.45,41.45,0.77,57.42,0.05,,11.35,13.9,57.05,34.09,253.75,392.34,,,34.56,
2021-04-12 12:00:00,2021-04-12 13:00:00,57.82,177.48,133.01,11.12,144.12,30.97,42.41,0.57,84.96,0.05,,11.19,12.13,46.95,24.12,124.28,264.61,,,35.62,
2021-04-12 13:00:00,2021-04-12 14:00:00,44.45,198.7,127.91,10.33,138.25,27.31,44.02,0.53,101.82,0.03,,10.84,13.76,47.32,20.24,73.8,60.17,,,35.72,
2021-04-12 14:00:00,2021-04-12 15:00:00,39.22,162.19,139.96,5.46,145.42,28.39,45.9,0.43,89.55,0.09,,9.75,12.18,49.16,30.24,203.78,27.21,,,34.62,
2021-04-12 15:00:00,2021-04-12 16:00:00,32.44,173.67,131.89,6.13,138.02,26.67,44.84,0.42,94.75,0.05,,9.8,13.05,51.99,34.09,253.58,18.81,,,33.52,
2021-04-12 16:00:00,2021-04-12 17:00:00,32.11,200.31,118.56,8.08,126.63,26.85,45.62,0.38,91.1,0.05,,10.01,10.97,52.13,34.09,253.45,11.88,,,32.73,
2021-04-12 17:00:00,2021-04-12 18:00:00,27.89,275.57,104.29,8.42,112.7,24.94,41.8,0.34,77.99,0.03,,7.43,13.45,50.4,34.09,253.6,5.26,,,32.39,
2021-04-12 18:00:00,2021-04-12 19:00:00,26.67,235.03,87.99,12.1,100.09,27.79,42.0,0.38,80.26,0.03,,9.15,11.35,44.52,34.09,253.58,0.5,,,32.54,
2021-04-12 19:00:00,2021-04-12 20:00:00,34.0,363.56,75.77,15.05,90.83,25.27,40.25,0.5,51.0,0.03,,6.84,11.32,50.67,34.09,253.55,,,,31.86,
2021-04-12 20:00:00,2021-04-12 21:00:00,34.55,248.2,72.63,14.23,86.86,25.85,40.32,0.6,43.24,0.05,,8.62,10.42,52.24,34.09,253.45,,,,31.19,
2021-04-12 21:00:00,2021-04-12 22:00:00,32.11,120.0,76.7,13.22,89.94,27.29,41.83,0.86,20.57,0.05,,9.16,8.77,57.09,34.09,253.39,,,,29.82,
2021-04-12 22:00:00,2021-04-12 23:00:00,41.78,113.67,94.26,7.73,102.0,28.66,44.83,1.11,9.34,0.07,,9.75,9.95,60.78,34.09,253.44,,,,28.26,
2021-04-12 23:00:00,2021-04-13 00:00:00,49.0,104.95,116.97,4.11,121.08,27.64,44.53,0.92,21.56,0.12,,8.61,13.11,57.7,34.09,253.43,,,,28.23,
2021-04-13 00:00:00,2021-04-13 01:00:00,42.82,98.22,129.74,2.9,132.64,27.89,44.69,0.69,35.66,0.17,,9.63,13.12,64.18,34.09,253.47,,,,29.1,
2021-04-13 01:00:00,2021-04-13 02:00:00,26.55,80.78,133.96,0.33,133.16,27.97,44.17,0.54,48.38,0.06,,8.4,14.29,63.25,34.09,253.49,,,,29.22,
2021-04-13 02:00:00,2021-04-13 03:00:00,28.77,83.03,125.89,4.03,129.92,26.83,41.37,0.76,5.03,0.04,,9.56,12.73,67.3,34.09,253.46,,,,28.54,
2021-04-13 03:00:00,2021-04-13 04:00:00,37.93,81.6,118.08,4.89,122.97,27.57,41.48,0.54,19.01,0.05,,9.33,13.58,72.34,34.09,253.42,,,,27.65,
