From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-05-29 20:00:00,2021-05-29 21:00:00,36.45,50.0,0.37,3.35,3.75,3.33,17.91,0.27,7.19,0.0,,,,48.42,0.16,110.43,16.77,729.05,,18.84,0.0
2021-05-29 21:00:00,2021-05-29 22:00:00,43.17,50.97,0.52,4.46,5.12,3.61,18.65,0.28,7.08,0.0,,0.01,0.08,46.61,0.22,112.46,15.26,752.53,,17.37,0.0
2021-05-29 22:00:00,2021-05-29 23:00:00,42.41,51.98,0.69,5.03,5.91,3.97,18.92,0.28,5.6,0.0,,,0.22,58.18,0.29,139.0,23.21,769.26,,20.43,0.0
2021-05-29 23:00:00,2021-05-30 00:00:00,42.23,56.83,0.34,5.18,5.49,3.83,18.19,0.25,4.54,0.0,,,0.16,68.01,0.32,119.62,21.51,802.45,,23.12,0.0
2021-05-30 00:00:00,2021-05-30 01:00:00,42.0,55.0,0.24,6.54,6.62,3.06,16.84,0.27,5.65,0.05,,,,55.97,0.27,109.9,11.69,780.03,,18.19,0.0
2021-05-30 01:00:00,2021-05-30 02:00:00,34.8,52.08,0.44,6.08,6.53,2.88,16.69,0.27,5.32,0.0,,,,47.84,0.27,105.57,12.98,701.87,,15.04,0.0
2021-05-30 02:00:00,2021-05-30 03:00:00,33.0,55.28,0.46,5.33,5.92,2.56,16.46,0.26,4.14,0.0,,,,35.76,0.16,67.39,15.74,,,11.0,0.0
2021-05-30 03:00:00,2021-05-30 04:00:00,31.3,46.3,0.44,4.0,4.54,2.5,16.91,0.28,1.75,0.0,,,,59.29,0.26,132.42,15.26,802.31,,18.16,0.0
2021-05-30 04:00:00,2021-05-30 05:00:00,28.08,46.97,0.71,4.04,4.99,2.94,17.77,0.25,0.13,0.0,,,,48.64,0.21,131.35,17.38,820.74,,15.1,0.0
2021-05-30 05:00:00,2021-05-30 06:00:00,32.02,47.0,1.14,4.65,6.23,3.15,18.16,0.22,0.14,0.01,,,0.01,56.21,0.33,134.25,24.1,702.28,,17.77,0.0
2021-05-30 06:00:00,2021-05-30 07:00:00,33.33,53.42,1.29,5.43,7.22,3.45,18.62,0.21,1.33,0.0,,,0.01,71.44,0.47,190.83,26.29,836.23,,26.35,0.0
2021-05-30 07:00:00,2021-05-30 08:00:00,37.0,62.64,0.71,4.71,5.63,3.02,18.15,0.17,7.39,0.0,,,0.03,45.95,0.32,132.28,21.91,912.21,,22.63,0.0
2021-05-30 08:00:00,2021-05-30 09:00:00,35.78,57.17,0.33,3.75,4.07,2.05,17.11,0.18,19.38,0.0,,,,30.44,0.34,108.93,13.71,,,18.59,0.0
2021-05-30 09:00:00,2021-05-30 10:00:00,32.6,59.27,0.15,3.15,3.15,1.32,16.74,0.18,32.95,0.0,,,,36.14,0.38,144.66,9.0,791.88,,25.29,0.0
2021-05-30 10:00:00,2021-05-30 11:00:00,37.33,66.86,0.12,2.24,2.22,0.97,16.55,0.18,36.17,0.0,,,,29.24,0.43,123.48,15.01,,,22.5,0.0
2021-05-30 11:00:00,2021-05-30 12:00:00,37.12,68.0,0.14,1.8,1.86,1.38,17.03,0.19,26.27,0.0,,,,30.62,0.33,131.71,15.98,802.41,,23.49,0.0
2021-05-30 12:00:00,2021-05-30 13:00:00,37.14,70.97,0.42,2.23,2.77,2.4,18.03,0.18,13.67,0.0,,,,28.02,0.42,131.43,21.94,701.29,,23.8,0.0
2021-05-30 13:00:00,2021-05-30 14:00:00,44.25,68.44,0.58,2.26,3.07,2.95,18.66,0.18,12.76,0.0,,,0.04,35.14,0.44,179.87,19.78,767.35,,33.26,0.0
2021-05-30 14:00:00,2021-05-30 15:00:00,35.25,68.05,0.52,2.71,3.41,3.27,19.33,0.15,17.06,0.0,,,0.1,22.52,0.35,133.3,21.42,,,22.75,0.0
2021-05-30 15:00:00,2021-05-30 16:00:00,41.33,70.1,0.31,2.42,2.57,2.48,18.7,0.14,24.16,0.0,,,0.09,35.6,0.39,181.2,21.91,849.43,,28.6,0.0
2021-05-30 16:00:00,2021-05-30 17:00:00,44.39,74.83,0.11,2.17,2.07,1.14,17.3,0.17,45.15,0.01,,,,39.08,0.36,181.52,18.2,828.36,,28.43,0.0
2021-05-30 17:00:00,2021-05-30 18:00:00,43.6,76.95,0.11,2.43,2.29,1.01,16.94,0.18,46.19,0.0,,,,35.76,0.2,135.97,20.45,,,22.76,0.0
2021-05-30 18:00:00,2021-05-30 19:00:00,38.72,71.15,0.09,3.43,3.25,1.41,16.93,0.21,46.2,0.0,,,,37.23,0.13,117.72,14.36,,,19.67,0.0
2021-05-30 19:00:00,2021-05-30 20:00:00,42.22,75.64,0.29,4.57,4.86,2.46,17.24,0.26,22.63,0.0,,,,45.13,0.18,131.68,20.53,788.55,,21.17,0.0
2021-05-30 20:00:00,2021-05-30 21:00:00,47.21,80.85,0.48,4.65,5.19,3.77,18.15,0.27,7.7,0.0,,,,46.23,0.27,135.84,17.98,753.27,,20.21,0.0
2021-05-30 21:00:00,2021-05-30 22:00:00,53.2,76.12,0.63,5.26,6.08,4.15,18.91,0.28,4.32,0.0,,,0.06,51.69,0.2,142.14,22.84,773.86,,20.52,0.0
2021-05-30 22:00:00,2021-05-30 23:00:00,44.0,72.11,0.84,5.95,7.03,4.61,19.2,0.27,3.62,0.0,,,0.13,50.4,0.16,124.26,21.72,805.43,,18.72,0.0
2021-05-30 23:00:00,2021-05-31 00:00:00,39.87,69.6,0.44,5.48,5.94,4.19,18.8,0.24,3.19,0.0,,,0.12,59.65,0.34,134.14,24.43,805.21,,21.28,0.0
2021-05-31 00:00:00,2021-05-31 01:00:00,41.0,64.0,0.3,4.19,4.5,2.24,16.76,0.24,6.14,0.0,,,0.02,46.12,0.34,92.91,18.34,700.12,,15.66,0.0
2021-05-31 01:00:00,2021-05-31 02:00:00,32.14,49.45,0.2,3.68,3.76,1.82,16.53,0.21,8.5,0.0,,,,55.54,0.37,123.28,14.12,899.47,,18.03,0.0
2021-05-31 02:00:00,2021-05-31 03:00:00,24.4,46.15,0.21,3.43,3.54,1.63,16.47,0.2,7.53,0.0,,,,41.23,0.28,89.51,12.09,,,13.22,0.0
2021-05-31 03:00:00,2021-05-31 04:00:00,21.58,47.56,0.26,3.26,3.45,1.72,16.75,0.2,3.76,0.0,,,0.01,37.35,0.23,93.55,20.16,727.01,,11.66,0.0
2021-05-31 04:00:00,2021-05-31 05:00:00,25.2,42.17,0.58,3.28,4.03,2.41,17.81,0.2,1.22,0.0,,,,52.93,0.27,123.06,22.77,818.49,,16.45,0.0
2021-05-31 05:00:00,2021-05-31 06:00:00,28.4,42.67,0.75,4.05,5.06,2.65,18.38,0.16,1.21,0.0,,,,72.3,0.38,138.99,24.23,855.13,,23.0,0.0
2021-05-31 06:00:00,2021-05-31 07:00:00,27.48,35.44,0.86,4.07,5.24,2.72,18.8,0.14,3.42,0.0,,,0.01,68.56,0.48,135.96,25.89,779.33,,24.82,0.0
2021-05-31 07:00:00,2021-05-31 08:00:00,29.6,50.88,0.52,3.47,4.16,2.75,18.54,0.12,5.74,0.0,,,0.05,60.65,0.59,155.7,23.57,834.81,,26.79,0.0
2021-05-31 08:00:00,2021-05-31 09:00:00,31.58,61.23,0.23,2.83,2.93,1.87,17.59,0.12,10.8,0.01,,,,48.1,0.62,149.37,21.83,773.17,,26.88,0.0
2021-05-31 09:00:00,2021-05-31 10:00:00,31.31,56.56,0.14,2.62,2.59,1.3,16.94,0.15,19.52,0.0,,,,38.55,0.46,107.11,15.49,800.53,,23.0,0.0
2021-05-31 10:00:00,2021-05-31 11:00:00,29.65,63.85,0.1,3.68,3.44,1.69,16.77,0.24,24.98,0.0,,,,36.57,0.61,118.62,16.32,700.05,,23.14,0.0
2021-05-31 11:00:00,2021-05-31 12:00:00,33.89,71.78,0.2,2.83,2.97,1.25,16.68,0.24,25.68,0.0,,,,42.2,0.42,125.38,16.12,799.86,,21.73,0.0
2021-05-31 12:00:00,2021-05-31 13:00:00,30.2,61.27,0.3,2.47,2.74,1.46,17.38,0.22,18.96,0.0,,,,72.91,0.56,171.07,27.82,872.77,,24.02,0.12
2021-05-31 13:00:00,2021-05-31 14:00:00,22.51,28.55,0.44,3.28,3.82,2.09,18.3,0.22,14.71,0.0,,,,76.8,0.53,230.45,36.48,956.14,,25.21,0.01
2021-05-31 14:00:00,2021-05-31 15:00:00,,,0.67,3.37,4.3,2.5,18.69,0.23,10.15,0.0,,,0.1,84.37,0.49,233.18,34.5,999.95,,26.22,0.02
2021-05-31 15:00:00,2021-05-31 16:00:00,,,0.63,3.83,4.68,3.0,18.65,0.21,9.99,0.0,,,0.19,77.19,0.49,194.41,37.35,956.17,,24.47,0.01
2021-05-31 16:00:00,2021-05-31 17:00:00,,,0.14,4.37,4.29,3.2,17.12,0.22,11.7,0.0,,,0.04,68.82,0.38,167.3,37.43,811.73,,21.92,0.01
2021-05-31 17:00:00,2021-05-31 18:00:00,,,0.23,4.52,4.61,2.37,16.15,0.23,16.67,0.0,,,0.04,62.05,0.26,125.11,29.33,800.11,,18.94,0.0
2021-05-31 18:00:00,2021-05-31 19:00:00,7.8,9.6,0.14,3.73,3.64,1.76,15.87,0.24,17.08,0.0,,,,62.56,0.49,144.44,27.31,800.08,,19.2,0.0
2021-05-31 19:00:00,2021-05-31 20:00:00,10.0,11.0,0.24,3.48,3.61,1.64,15.81,0.24,14.37,0.0,,0.02,,49.27,0.26,93.81,29.78,794.66,,15.87,0.0
2021-05-31 20:00:00,2021-05-31 21:00:00,10.89,11.89,0.27,2.96,3.24,2.18,16.67,0.27,4.77,0.0,,,,61.6,0.38,126.46,25.81,771.05,,20.26,0.0
2021-05-31 21:00:00,2021-05-31 22:00:00,14.0,14.93,0.29,3.19,3.52,2.15,17.28,0.25,5.09,0.0,,,,65.55,0.75,137.58,32.12,843.62,,21.74,0.0
2021-05-31 22:00:00,2021-05-31 23:00:00,16.39,19.39,0.5,3.22,3.88,1.98,17.72,0.23,4.74,0.0,,,,62.81,0.52,127.02,34.66,774.2,,20.38,0.0
2021-05-31 23:00:00,2021-06-01 00:00:00,17.6,16.4,0.45,2.73,3.32,1.95,17.9,0.21,3.64,0.0,,,,65.94,0.36,111.96,39.34,856.91,,21.75,0.0
2021-06-01 00:00:00,2021-06-01 01:00:00,12.57,15.0,0.16,1.64,1.77,1.21,16.51,0.16,10.07,0.01,,,,55.12,0.46,112.23,25.29,800.87,,18.4,0.0
2021-06-01 01:00:00,2021-06-01 02:00:00,7.97,11.75,0.15,1.44,1.47,0.66,15.91,0.17,14.76,0.0,,,,54.09,0.52,108.54,33.27,759.57,,17.43,0.0
2021-06-01 02:00:00,2021-06-01 03:00:00,,,0.28,3.0,3.26,1.42,15.66,0.16,12.58,0.0,,,,55.49,0.18,126.83,26.3,750.38,,16.99,0.0
2021-06-01 03:00:00,2021-06-01 04:00:00,13.0,18.0,0.52,4.83,5.46,2.29,15.67,0.17,5.7,0.0,,,0.01,65.62,0.29,139.76,27.59,872.94,,20.28,0.0
2021-06-01 04:00:00,2021-06-01 05:00:00,15.42,27.72,0.45,4.79,5.31,2.9,16.74,0.18,3.52,0.0,,,,51.8,0.29,109.26,32.07,808.49,,16.57,0.04
2021-06-01 05:00:00,2021-06-01 06:00:00,20.52,24.18,0.5,4.28,4.94,2.69,17.14,0.17,4.9,0.0,,,,71.78,0.71,138.49,43.42,909.82,,23.79,0.03
2021-06-01 06:00:00,2021-06-01 07:00:00,,,0.64,3.57,4.41,2.08,17.39,0.17,5.85,0.0,,,,71.24,0.7,135.82,38.73,914.14,,24.35,0.0
2021-06-01 07:00:00,2021-06-01 08:00:00,,,0.73,3.3,4.3,1.79,17.59,0.17,6.95,0.0,,,,69.81,0.67,136.96,41.21,835.08,,22.35,0.0
2021-06-01 08:00:00,2021-06-01 09:00:00,,,0.21,3.19,3.36,2.08,16.52,0.17,8.98,0.0,,,,66.79,0.5,123.56,33.95,813.78,,21.05,0.0
2021-06-01 09:00:00,2021-06-01 10:00:00,12.78,18.89,0.42,5.18,5.61,2.4,15.85,0.23,10.59,0.0,,,,55.58,0.3,122.28,29.68,801.69,,17.26,0.04
2021-06-01 10:00:00,2021-06-01 11:00:00,20.6,24.23,0.62,6.01,6.76,2.81,15.65,0.3,11.99,0.0,,,,56.03,0.3,165.43,43.02,820.25,,18.17,0.02
2021-06-01 11:00:00,2021-06-01 12:00:00,,,0.62,7.78,8.53,3.66,15.61,0.39,13.06,0.0,,,,56.82,0.23,154.39,37.28,865.72,,18.41,0.01
2021-06-01 12:00:00,2021-06-01 13:00:00,,,1.38,7.38,9.24,4.63,16.36,0.44,5.36,0.0,,,,64.7,0.29,127.27,35.39,870.99,,20.54,0.01
2021-06-01 13:00:00,2021-06-01 14:00:00,17.0,18.0,0.77,6.06,6.72,3.62,16.89,0.44,6.61,0.0,,,,73.64,0.41,160.72,34.91,780.5,,22.38,0.0
2021-06-01 14:00:00,2021-06-01 15:00:00,,,0.72,4.81,5.77,2.78,17.3,0.38,8.87,0.0,,,,69.47,0.4,116.04,39.54,784.93,,20.33,0.0
2021-06-01 15:00:00,2021-06-01 16:00:00,,,0.67,4.07,5.01,2.28,17.59,0.3,9.66,0.0,,,,60.04,0.37,115.61,36.59,850.47,,17.56,0.0
2021-06-01 16:00:00,2021-06-01 17:00:00,,,0.3,3.84,4.16,2.96,16.66,0.27,11.49,0.0,,,,64.16,0.35,122.66,29.92,850.18,,18.7,0.0
2021-06-01 17:00:00,2021-06-01 18:00:00,6.0,7.0,0.08,3.56,3.38,1.8,15.74,0.27,16.27,0.0,,,,72.13,0.37,139.59,33.21,803.02,,20.48,0.0
2021-06-01 18:00:00,2021-06-01 19:00:00,8.77,12.85,0.11,3.07,2.93,1.37,15.49,0.26,18.66,0.0,,,,57.34,0.35,120.65,29.78,700.82,,15.9,0.0
2021-06-01 19:00:00,2021-06-01 20:00:00,12.15,17.34,0.2,2.68,2.77,1.29,15.58,0.25,14.68,0.0,,,,67.4,0.34,149.29,39.54,765.38,,18.73,0.0
2021-06-01 20:00:00,2021-06-01 21:00:00,11.45,22.86,0.3,2.11,2.43,1.63,16.08,0.26,10.8,0.0,,,,57.05,0.46,110.68,31.18,727.99,,15.53,0.0
2021-06-01 21:00:00,2021-06-01 22:00:00,11.53,19.1,0.28,2.1,2.42,1.76,16.68,0.24,8.0,0.0,,,,67.12,0.5,126.37,36.66,777.12,,18.52,0.0
2021-06-01 22:00:00,2021-06-01 23:00:00,16.77,19.95,0.4,2.38,2.89,1.75,17.02,0.22,7.01,0.0,,,,70.66,0.52,137.25,35.74,777.86,,19.95,0.0
2021-06-01 23:00:00,2021-06-02 00:00:00,18.13,19.33,0.48,2.05,2.71,1.6,17.26,0.2,6.86,0.0,,,,61.24,0.53,103.19,39.23,811.09,,16.94,0.0
2021-06-02 00:00:00,2021-06-02 01:00:00,,,0.17,1.13,1.24,1.38,16.27,0.16,15.42,0.0,,,,67.56,0.42,114.96,32.27,810.82,,18.51,0.0
2021-06-02 01:00:00,2021-06-02 02:00:00,5.8,14.5,0.19,1.07,1.15,0.64,15.64,0.19,16.43,0.0,,,,67.67,0.37,117.74,36.9,755.88,,18.52,0.0
2021-06-02 02:00:00,2021-06-02 03:00:00,9.85,17.4,0.15,0.9,0.93,0.54,15.66,0.19,13.94,0.0,,,,62.53,0.46,126.37,32.17,795.27,,17.11,0.0
2021-06-02 03:00:00,2021-06-02 04:00:00,9.93,11.55,0.14,1.0,1.03,0.51,15.74,0.18,14.68,0.0,,,,58.96,0.36,107.28,39.05,800.63,,16.18,0.0
2021-06-02 04:00:00,2021-06-02 05:00:00,7.58,10.05,0.39,1.01,1.49,0.94,16.2,0.18,7.86,0.0,,,,66.79,0.21,164.31,25.7,700.73,,18.4,0.0
2021-06-02 05:00:00,2021-06-02 06:00:00,7.78,13.45,0.3,1.56,1.95,1.54,16.63,0.17,3.83,0.0,,,0.01,62.83,0.3,125.82,40.91,860.74,,17.61,0.0
2021-06-02 06:00:00,2021-06-02 07:00:00,13.4,17.45,0.5,2.79,3.47,1.88,17.17,0.18,5.84,0.0,,,,67.25,0.41,143.91,35.4,836.21,,20.95,0.0
2021-06-02 07:00:00,2021-06-02 08:00:00,16.23,20.4,0.76,3.56,4.62,2.1,17.52,0.18,7.46,0.0,,,,56.32,0.48,119.43,35.4,836.77,,21.81,0.0
2021-06-02 08:00:00,2021-06-02 09:00:00,19.72,22.55,0.54,4.12,4.75,2.51,17.13,0.18,12.41,0.0,,,,49.59,0.36,130.12,26.97,803.54,,20.77,0.0
2021-06-02 09:00:00,2021-06-02 10:00:00,21.27,32.77,0.23,4.57,4.72,2.34,16.23,0.21,21.13,0.0,,,,40.79,0.35,121.38,39.19,702.87,,17.32,0.0
2021-06-02 10:00:00,2021-06-02 11:00:00,29.0,33.0,0.14,3.61,3.52,1.59,16.16,0.22,34.34,0.0,,,,49.5,0.41,132.08,27.24,798.56,,25.94,0.0
2021-06-02 11:00:00,2021-06-02 12:00:00,28.44,30.0,0.18,2.41,2.42,0.94,15.96,0.2,47.92,0.0,,,,29.75,0.37,122.31,38.63,702.36,,16.86,0.0
2021-06-02 12:00:00,2021-06-02 13:00:00,20.0,26.31,0.16,1.3,1.39,0.67,16.4,0.21,40.03,0.0,,,,55.4,0.62,235.79,49.42,911.71,,35.39,0.0
2021-06-02 13:00:00,2021-06-02 14:00:00,22.0,27.75,0.24,1.72,1.93,1.3,17.31,0.21,33.63,0.0,,,,54.13,0.87,275.87,50.57,,,37.22,0.0
2021-06-02 14:00:00,2021-06-02 15:00:00,,,0.48,1.76,2.44,1.45,17.68,0.21,26.96,0.0,,,,53.15,0.74,237.43,41.11,860.76,,33.22,0.0
2021-06-02 15:00:00,2021-06-02 16:00:00,,,0.49,1.89,2.53,1.52,18.15,0.2,22.69,0.0,,,,30.79,0.45,157.8,31.89,800.9,,22.91,0.0
2021-06-02 16:00:00,2021-06-02 17:00:00,35.56,38.0,0.72,2.12,3.16,2.12,18.39,0.21,15.1,0.0,,,0.01,33.23,0.18,138.23,40.04,700.91,,21.24,0.0
2021-06-02 17:00:00,2021-06-02 18:00:00,39.22,41.89,0.68,2.66,3.57,2.54,18.52,0.21,14.66,0.0,,,,50.12,0.28,164.46,34.15,843.96,,25.77,0.0
2021-06-02 18:00:00,2021-06-02 19:00:00,37.23,43.8,0.57,3.54,4.21,2.58,18.45,0.22,12.57,0.0,,,0.05,49.17,0.23,134.68,37.93,701.57,,20.09,0.0
2021-06-02 19:00:00,2021-06-02 20:00:00,37.2,41.7,0.18,2.68,2.68,1.98,17.05,0.21,22.19,0.0,,,0.02,57.11,0.31,114.49,28.94,802.29,,20.94,0.0
2021-06-02 20:00:00,2021-06-02 21:00:00,30.0,32.0,0.16,2.64,2.58,1.19,16.26,0.23,21.06,0.0,,,,54.53,0.39,102.65,30.06,802.8,,18.24,0.0
2021-06-02 21:00:00,2021-06-02 22:00:00,19.33,30.11,0.1,3.0,2.89,1.33,16.07,0.24,19.28,0.0,,,,40.03,0.22,90.05,27.95,,,12.89,0.0
2021-06-02 22:00:00,2021-06-02 23:00:00,23.45,31.95,0.19,3.22,3.29,1.38,16.08,0.25,14.86,0.0,,,,47.87,0.24,99.02,24.58,702.65,,14.92,0.0
2021-06-02 23:00:00,2021-06-03 00:00:00,25.73,30.13,0.28,2.69,2.99,1.88,16.95,0.25,9.24,0.0,,,,56.87,0.32,112.72,33.71,702.56,,17.43,0.0
2021-06-03 00:00:00,2021-06-03 01:00:00,27.0,31.9,0.46,2.59,3.21,2.02,17.65,0.22,4.99,0.0,,,,73.6,0.38,158.16,40.46,827.46,,22.47,0.0
2021-06-03 01:00:00,2021-06-03 02:00:00,29.2,33.0,0.56,3.16,3.92,1.83,17.85,0.2,4.22,0.0,,,,56.19,0.28,112.81,34.7,902.26,,17.22,0.0
2021-06-03 02:00:00,2021-06-03 03:00:00,25.2,27.0,0.58,3.25,3.99,1.93,17.97,0.18,3.06,0.0,,,,69.0,0.33,152.43,36.66,868.74,,21.48,0.0
2021-06-03 03:00:00,2021-06-03 04:00:00,25.6,32.02,0.3,3.81,4.09,2.53,16.81,0.16,6.34,0.0,,,,58.65,0.3,137.85,31.61,734.98,,18.14,0.0
2021-06-03 04:00:00,2021-06-03 05:00:00,23.39,29.25,0.35,5.56,5.89,2.82,16.05,0.19,6.14,0.0,,,,58.23,0.33,120.75,36.24,752.24,,17.69,0.0
2021-06-03 05:00:00,2021-06-03 06:00:00,26.22,41.67,0.63,7.18,7.93,3.58,15.88,0.2,7.37,0.0,,,,42.89,0.18,86.54,30.01,821.02,,13.08,0.0
2021-06-03 06:00:00,2021-06-03 07:00:00,,,0.66,6.87,7.69,3.22,15.82,0.22,11.69,0.0,,,,45.27,0.23,105.11,33.71,703.19,,15.41,0.0
2021-06-03 07:00:00,2021-06-03 08:00:00,31.0,41.0,0.38,5.41,5.79,3.07,17.1,0.24,9.67,0.0,,,,51.34,0.33,101.65,30.06,753.99,,20.18,0.0
2021-06-03 08:00:00,2021-06-03 09:00:00,30.2,52.7,0.67,4.66,5.55,2.8,17.76,0.22,11.84,0.0,,,,59.95,0.49,183.38,34.71,863.71,,28.36,0.0
2021-06-03 09:00:00,2021-06-03 10:00:00,30.6,32.1,0.51,3.81,4.47,1.96,18.05,0.21,15.42,0.0,,,,42.18,0.41,151.18,46.78,808.96,,22.68,0.0
2021-06-03 10:00:00,2021-06-03 11:00:00,33.7,35.52,0.57,2.73,3.52,1.91,18.21,0.21,12.59,0.0,,0.01,,46.66,0.46,184.39,42.53,776.61,,27.62,0.0
2021-06-03 11:00:00,2021-06-03 12:00:00,32.82,40.91,0.15,1.68,1.72,1.54,17.24,0.19,29.99,0.0,,,,47.9,0.71,206.53,35.29,885.63,,33.19,0.0
2021-06-03 12:00:00,2021-06-03 13:00:00,32.0,37.05,0.12,1.77,1.69,0.86,16.56,0.21,34.38,0.0,,,,36.09,0.41,148.04,39.77,821.07,,26.96,0.0
2021-06-03 13:00:00,2021-06-03 14:00:00,32.8,40.73,0.16,1.25,1.29,0.61,16.45,0.2,38.14,0.0,,,,34.17,0.42,147.47,33.43,,,26.98,0.0
2021-06-03 14:00:00,2021-06-03 15:00:00,37.0,42.0,0.12,1.47,1.12,1.15,16.37,0.2,25.59,0.0,,,,54.12,0.62,172.79,37.66,774.99,,26.32,0.06
2021-06-03 15:00:00,2021-06-03 16:00:00,26.06,39.07,0.57,1.99,2.69,1.97,17.25,0.21,12.89,0.0,,,,61.06,0.37,133.28,39.34,784.09,,25.26,0.0
2021-06-03 16:00:00,2021-06-03 17:00:00,,,0.44,4.33,4.86,3.07,17.99,0.21,11.48,0.0,,,,63.62,0.54,129.99,35.16,853.18,,23.02,0.0
2021-06-03 17:00:00,2021-06-03 18:00:00,25.4,26.6,0.5,4.03,4.67,3.04,18.38,0.2,10.49,0.0,,,,67.47,0.41,133.64,44.0,818.94,,22.48,0.0
2021-06-03 18:00:00,2021-06-03 19:00:00,17.27,19.0,0.51,3.52,4.16,2.59,18.47,0.18,9.09,0.0,,,0.02,74.24,0.4,165.22,42.37,836.54,,23.75,0.0
2021-06-03 19:00:00,2021-06-03 20:00:00,,,0.12,2.8,2.71,2.51,17.19,0.16,10.23,0.01,,0.06,,65.03,0.42,124.91,43.77,762.32,,20.27,0.0
2021-06-03 20:00:00,2021-06-03 21:00:00,12.0,15.0,0.14,3.27,3.26,1.81,16.32,0.19,11.15,0.0,,,,69.17,0.42,140.41,36.67,867.17,,20.89,0.0
2021-06-03 21:00:00,2021-06-03 22:00:00,14.8,17.48,0.22,3.27,3.42,1.55,16.09,0.21,13.23,0.0,,,,54.75,0.28,95.57,38.06,712.83,,16.29,0.0
2021-06-03 22:00:00,2021-06-03 23:00:00,,,0.14,3.06,3.01,1.38,15.93,0.21,11.3,0.0,,,,58.07,0.28,113.95,24.68,798.75,,17.05,0.0
2021-06-03 23:00:00,2021-06-04 00:00:00,,,0.18,2.59,2.7,1.84,16.68,0.21,4.89,0.0,,,,58.51,0.28,101.62,38.61,913.38,,16.95,0.0
2021-06-04 00:00:00,2021-06-04 01:00:00,21.0,22.36,0.44,2.44,3.06,1.76,17.6,0.2,4.54,0.0,,,,81.35,0.49,173.28,44.22,878.97,,23.77,0.0
2021-06-04 01:00:00,2021-06-04 02:00:00,20.5,20.7,0.41,2.91,3.42,1.65,17.9,0.18,3.61,0.0,,,,83.4,0.43,172.78,41.79,909.61,,24.58,0.0
2021-06-04 02:00:00,2021-06-04 03:00:00,,,0.43,2.75,3.27,1.5,17.94,0.16,2.92,0.0,,,,82.19,0.35,151.7,50.19,889.88,,24.26,0.0
2021-06-04 03:00:00,2021-06-04 04:00:00,23.0,25.0,0.22,2.55,2.69,1.72,16.95,0.14,7.45,0.0,,,,79.19,0.35,143.75,40.39,845.79,,23.49,0.0
2021-06-04 04:00:00,2021-06-04 05:00:00,20.17,28.08,0.21,2.4,2.5,1.08,15.97,0.16,6.91,0.0,,,,63.79,0.37,116.14,36.38,788.46,,18.83,0.0
2021-06-04 05:00:00,2021-06-04 06:00:00,21.8,29.4,0.42,2.69,3.24,1.29,15.92,0.19,5.46,0.0,,,0.02,68.5,0.26,132.8,35.95,837.2,,20.89,0.0
2021-06-04 06:00:00,2021-06-04 07:00:00,22.6,31.18,0.76,3.26,4.32,1.62,15.82,0.2,6.14,0.0,,,,64.0,0.27,138.47,37.94,807.4,,22.67,0.0
2021-06-04 07:00:00,2021-06-04 08:00:00,23.4,43.65,0.87,3.15,4.4,2.04,16.93,0.21,6.6,0.0,,,,59.89,0.41,171.34,44.0,844.09,,25.37,0.0
2021-06-04 08:00:00,2021-06-04 09:00:00,32.08,35.25,0.61,2.94,3.82,2.16,17.68,0.2,6.77,0.0,,,,63.68,0.57,233.55,49.22,905.09,,34.26,0.0
2021-06-04 09:00:00,2021-06-04 10:00:00,32.41,35.0,0.57,2.9,3.67,1.78,18.08,0.2,10.25,0.0,,,,59.34,0.75,220.42,46.69,913.99,,33.98,0.0
2021-06-04 10:00:00,2021-06-04 11:00:00,30.0,33.9,0.55,2.66,3.39,1.75,18.23,0.21,11.6,0.0,,,,54.3,0.66,222.13,45.29,822.11,,32.96,0.0
2021-06-04 11:00:00,2021-06-04 12:00:00,33.17,38.95,0.24,1.57,1.78,1.44,17.59,0.2,29.54,0.0,,,,41.4,0.75,205.66,45.4,792.14,,30.11,0.0
2021-06-04 12:00:00,2021-06-04 13:00:00,35.65,38.05,0.15,1.14,1.12,0.59,16.98,0.21,36.7,0.0,,,,38.15,0.6,184.74,45.17,775.67,,27.93,0.0
2021-06-04 13:00:00,2021-06-04 14:00:00,26.5,34.2,0.12,1.03,0.98,0.46,16.7,0.2,37.73,0.0,,,,31.89,0.56,163.56,35.38,802.1,,26.58,0.0
2021-06-04 14:00:00,2021-06-04 15:00:00,24.22,36.95,0.13,0.94,0.89,0.4,16.75,0.2,40.56,0.0,,,,27.28,0.63,159.15,36.38,751.41,,24.07,0.0
2021-06-04 15:00:00,2021-06-04 16:00:00,29.6,33.3,0.23,1.01,1.16,1.19,17.37,0.21,19.65,0.0,,0.01,,33.34,0.42,154.1,41.44,773.37,,29.37,0.0
2021-06-04 16:00:00,2021-06-04 17:00:00,25.55,35.92,0.48,1.9,2.56,2.69,18.38,0.21,9.37,0.0,,,,42.23,0.46,197.28,46.27,835.33,,33.98,0.0
