From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-01-09 12:00:00,2023-01-09 13:00:00,93.75,149.75,1.43,18.77,11.15,21.72,31.57,0.39,72.5,0.8,,,,,27.6,27.0,1.77,104.75,283.25,25.9,0.0
2023-01-09 13:00:00,2023-01-09 14:00:00,78.25,181.25,1.23,17.77,10.45,23.62,23.93,0.4,82.97,0.88,,,,,27.05,27.25,1.8,10.75,282.75,25.95,0.0
2023-01-09 14:00:00,2023-01-09 15:00:00,81.0,136.0,1.3,17.1,10.17,28.7,23.48,0.29,81.0,0.92,,,,,26.7,28.0,1.5,181.75,290.25,25.75,0.0
2023-01-09 15:00:00,2023-01-09 16:00:00,65.75,145.0,1.58,26.65,15.45,32.83,20.62,0.65,62.38,0.8,,,,,26.7,32.75,0.88,216.0,291.25,25.12,0.0
2023-01-09 16:00:00,2023-01-09 17:00:00,77.75,138.75,1.57,37.15,21.05,39.62,57.3,0.71,31.13,1.15,,,,,26.7,48.25,0.8,86.5,291.25,21.6,0.0
2023-01-09 17:00:00,2023-01-09 18:00:00,114.0,319.0,2.62,44.47,25.82,35.4,154.18,0.62,20.93,1.72,,,,,27.02,56.5,0.8,125.75,290.75,19.18,0.0
2023-01-09 18:00:00,2023-01-09 19:00:00,132.75,242.0,2.55,47.7,27.43,31.5,92.08,1.07,7.88,1.98,,,,,27.42,62.5,0.75,89.0,286.5,17.75,0.0
2023-01-09 19:00:00,2023-01-09 20:00:00,157.0,325.5,3.65,52.47,30.88,32.02,65.25,1.43,2.82,3.38,,,,,27.5,65.25,0.73,160.75,285.0,17.08,0.0
2023-01-09 20:00:00,2023-01-09 21:00:00,204.0,297.5,8.18,51.48,34.03,31.47,35.33,1.36,0.2,3.92,,,,,27.5,68.5,0.73,181.5,285.25,15.95,0.0
2023-01-09 21:00:00,2023-01-09 22:00:00,293.0,615.0,23.3,43.03,41.85,28.55,21.65,1.15,1.5,3.15,,,,,26.98,70.25,0.72,140.25,287.75,15.22,0.0
2023-01-09 22:00:00,2023-01-09 23:00:00,347.0,714.0,39.18,41.45,53.9,30.43,28.12,0.92,0.68,2.45,,,,,26.6,71.0,0.75,166.33,297.5,14.72,0.0
2023-01-09 23:00:00,2023-01-10 00:00:00,359.0,697.75,37.23,35.32,49.08,29.95,22.5,0.8,0.28,2.05,,,,,26.6,72.0,0.73,143.0,300.75,14.15,0.0
2023-01-10 00:00:00,2023-01-10 01:00:00,383.0,584.5,44.42,34.27,54.35,30.05,39.95,0.86,0.28,2.17,,,,,26.6,72.75,0.7,110.5,301.5,13.62,0.0
2023-01-10 01:00:00,2023-01-10 02:00:00,358.5,682.75,36.38,29.43,45.23,27.23,34.27,0.69,0.1,2.23,,,,,26.9,73.0,0.7,186.67,299.75,13.15,0.0
2023-01-10 02:00:00,2023-01-10 03:00:00,342.5,459.5,23.9,27.18,33.88,21.17,17.65,0.59,,1.92,,,,,27.38,73.25,0.62,248.5,289.5,12.73,0.0
2023-01-10 03:00:00,2023-01-10 04:00:00,357.0,678.75,38.27,27.0,45.45,21.5,35.75,0.71,,2.17,,,,,27.4,74.0,0.65,271.5,287.25,12.32,0.0
2023-01-10 04:00:00,2023-01-10 05:00:00,376.25,535.5,55.3,26.4,58.97,20.88,32.08,0.69,,3.12,,,,,27.45,74.0,0.62,101.5,287.0,12.05,0.0
2023-01-10 05:00:00,2023-01-10 06:00:00,374.0,708.0,53.2,33.45,61.05,22.95,37.3,0.82,1.43,3.02,,,,,26.98,73.75,0.8,239.0,289.0,12.03,0.0
2023-01-10 06:00:00,2023-01-10 07:00:00,412.0,849.0,28.63,34.2,41.47,26.0,41.63,0.89,87.38,3.25,,,,,26.6,73.0,0.75,159.75,298.25,12.15,0.0
2023-01-10 07:00:00,2023-01-10 08:00:00,439.5,803.5,31.85,46.45,50.6,25.6,38.7,0.87,2.2,5.1,,,,,26.6,72.0,0.67,60.25,301.75,13.03,0.0
2023-01-10 08:00:00,2023-01-10 09:00:00,488.0,675.25,13.05,40.05,31.92,32.17,58.5,0.82,5.62,4.42,,,,,26.6,60.75,1.05,39.75,303.75,16.38,0.0
2023-01-10 09:00:00,2023-01-10 10:00:00,364.0,666.5,4.58,33.23,21.4,30.6,85.33,1.3,24.4,2.25,,,,,26.88,46.25,1.03,44.25,300.75,21.0,0.0
2023-01-10 10:00:00,2023-01-10 11:00:00,284.75,389.75,1.9,25.63,15.17,26.83,58.1,1.15,48.33,1.83,,,,,27.4,38.5,1.32,107.25,291.25,23.67,0.0
2023-01-10 11:00:00,2023-01-10 12:00:00,166.0,330.0,1.45,21.18,12.43,23.92,32.95,0.47,63.55,1.12,,,,,27.52,33.25,1.52,339.25,286.25,24.85,0.0
2023-01-10 12:00:00,2023-01-10 13:00:00,64.0,154.0,1.32,17.77,10.53,21.92,22.28,0.06,73.0,0.82,,,,,27.6,29.75,1.8,190.75,283.5,25.38,0.0
2023-01-10 13:00:00,2023-01-10 14:00:00,60.5,142.75,1.47,16.4,9.92,21.68,13.88,0.27,82.2,0.8,,,,,27.18,28.5,1.9,23.0,282.75,25.48,0.0
2023-01-10 14:00:00,2023-01-10 15:00:00,60.5,107.5,1.32,16.85,10.05,25.35,13.47,0.36,82.38,0.82,,,,,26.7,28.75,1.48,21.67,293.0,25.33,0.0
2023-01-10 15:00:00,2023-01-10 16:00:00,71.75,150.0,1.02,16.7,9.75,26.97,13.75,0.4,72.27,0.8,,,,,26.75,32.5,0.98,121.0,294.0,24.4,0.0
2023-01-10 16:00:00,2023-01-10 17:00:00,71.75,116.0,1.32,27.98,16.0,40.05,39.6,1.12,33.98,1.18,,,,,26.73,48.0,0.77,139.5,294.0,20.9,0.0
2023-01-10 17:00:00,2023-01-10 18:00:00,150.0,323.25,1.4,39.83,22.3,44.6,63.45,1.39,12.55,4.47,,,,,26.93,54.75,0.73,99.0,293.0,18.85,0.0
2023-01-10 18:00:00,2023-01-10 19:00:00,262.75,409.75,1.48,41.02,23.03,30.12,60.17,0.85,11.53,3.4,,,,,27.4,58.25,0.8,215.25,287.0,17.97,0.0
2023-01-10 19:00:00,2023-01-10 20:00:00,137.0,337.0,3.12,51.88,30.15,28.95,44.03,1.1,2.48,3.4,,,,,27.5,63.5,0.75,230.0,285.0,16.85,0.0
2023-01-10 20:00:00,2023-01-10 21:00:00,229.0,508.0,3.3,50.03,29.3,27.33,42.52,0.86,0.77,3.3,,,,,27.5,67.0,0.8,220.75,285.25,15.85,0.0
2023-01-10 21:00:00,2023-01-10 22:00:00,231.75,483.5,8.93,44.5,30.93,25.25,21.07,0.78,1.0,2.47,,,,,27.1,68.75,0.77,177.5,286.75,15.07,0.0
2023-01-10 22:00:00,2023-01-10 23:00:00,269.25,423.75,16.77,41.17,35.55,28.38,13.68,0.85,0.9,2.35,,,,,26.6,70.25,0.73,65.0,296.75,14.65,0.0
2023-01-10 23:00:00,2023-01-11 00:00:00,342.0,719.0,24.98,36.72,39.85,30.62,19.23,0.94,0.4,2.83,,,,,26.6,71.5,0.8,259.75,300.5,14.32,0.0
2023-01-11 00:00:00,2023-01-11 01:00:00,415.0,858.0,22.9,34.5,36.95,30.0,25.18,0.81,0.4,3.85,,,,,26.6,71.75,0.7,127.25,301.75,14.15,0.0
2023-01-11 01:00:00,2023-01-11 02:00:00,415.75,822.5,47.3,32.98,56.02,24.7,25.62,0.71,0.35,3.18,,,,,26.8,72.0,0.8,154.75,300.5,14.15,0.0
2023-01-11 02:00:00,2023-01-11 03:00:00,398.25,612.75,37.02,29.05,45.55,22.82,24.88,0.65,,2.77,,,,,27.38,73.0,0.73,93.0,289.75,13.98,0.0
2023-01-11 03:00:00,2023-01-11 04:00:00,356.0,760.0,23.67,28.07,34.2,21.8,18.27,0.59,,2.08,,,,,27.42,73.75,0.75,171.75,287.25,13.55,0.0
2023-01-11 04:00:00,2023-01-11 05:00:00,325.0,648.0,23.78,26.83,33.6,20.97,18.68,0.61,,2.15,,,,,27.48,74.0,0.73,219.25,286.75,13.02,0.0
2023-01-11 05:00:00,2023-01-11 06:00:00,327.5,613.25,39.75,29.1,47.75,23.6,25.88,0.71,1.55,3.2,,,,,27.1,74.0,0.73,146.5,288.25,12.95,0.0
2023-01-11 06:00:00,2023-01-11 07:00:00,339.5,460.0,37.23,34.43,48.57,24.33,64.67,0.78,87.77,3.05,,,,,26.6,73.0,0.85,239.0,296.75,13.18,0.0
2023-01-11 07:00:00,2023-01-11 08:00:00,338.0,615.0,16.85,36.15,32.95,27.65,58.4,0.7,2.42,3.17,,,,,26.6,70.75,0.77,181.5,300.5,13.88,0.0
2023-01-11 08:00:00,2023-01-11 09:00:00,429.0,899.0,14.28,38.33,31.95,33.05,,1.44,4.7,3.73,,,,,26.6,60.25,1.0,71.25,303.25,16.75,0.0
2023-01-11 09:00:00,2023-01-11 10:00:00,409.5,801.75,8.45,43.02,29.8,31.67,,1.09,15.5,4.5,,,,,26.8,46.0,1.15,40.25,301.75,20.78,0.0
2023-01-11 10:00:00,2023-01-11 11:00:00,293.75,451.75,2.75,28.23,17.28,24.82,103.3,1.87,53.45,2.75,,,,,27.4,35.0,1.52,35.75,292.25,23.77,0.0
2023-01-11 11:00:00,2023-01-11 12:00:00,132.75,301.75,1.57,23.7,13.88,22.98,46.9,0.62,70.42,1.2,,,,,27.52,30.0,1.4,178.75,286.5,24.98,0.0
2023-01-11 12:00:00,2023-01-11 13:00:00,79.25,160.75,1.47,21.77,12.75,21.67,32.27,0.4,75.62,0.92,,,,,27.6,26.0,1.38,331.5,283.25,25.95,0.0
2023-01-11 13:00:00,2023-01-11 14:00:00,61.0,174.75,1.3,16.27,9.72,19.62,14.43,0.31,76.97,0.68,,,,,27.25,23.0,1.62,13.0,281.0,25.92,0.0
2023-01-11 14:00:00,2023-01-11 15:00:00,44.0,84.75,1.38,16.35,9.8,22.55,18.75,0.3,78.67,0.6,,,,,26.7,26.0,1.65,12.25,289.0,25.35,0.0
2023-01-11 15:00:00,2023-01-11 16:00:00,53.0,110.5,1.2,17.12,10.08,24.62,17.1,0.33,74.1,0.75,,,,,26.7,28.25,1.15,181.5,290.75,24.47,0.0
2023-01-11 16:00:00,2023-01-11 17:00:00,52.25,91.75,1.25,23.85,13.7,29.03,17.57,0.49,43.5,0.85,,,,,26.7,42.25,0.75,139.25,291.5,21.25,0.0
2023-01-11 17:00:00,2023-01-11 18:00:00,81.0,203.5,1.6,44.4,24.9,34.02,46.62,0.77,20.82,1.67,,,,,26.85,52.25,0.8,238.25,292.25,18.6,0.0
2023-01-11 18:00:00,2023-01-11 19:00:00,156.0,281.5,2.17,50.88,28.85,28.5,62.72,0.92,9.47,2.33,,,,,27.38,59.5,0.85,270.25,287.25,17.12,0.0
2023-01-11 19:00:00,2023-01-11 20:00:00,175.0,411.0,3.58,53.2,31.2,26.98,54.47,1.17,2.8,3.15,,,,,27.5,63.75,0.77,266.0,286.0,16.1,0.0
2023-01-11 20:00:00,2023-01-11 21:00:00,268.0,576.0,5.5,51.07,31.67,25.93,37.37,1.11,0.5,3.13,,,,,27.5,67.33,0.8,261.33,286.0,15.23,0.0
2023-01-11 21:00:00,2023-01-11 22:00:00,270.5,550.0,36.25,47.9,54.95,22.88,25.37,1.2,1.8,2.65,,,,,27.2,69.0,0.73,182.25,286.75,14.78,0.0
2023-01-11 22:00:00,2023-01-11 23:00:00,291.0,475.25,50.1,43.25,63.78,26.7,18.25,1.11,1.0,2.8,,,,,26.6,70.5,0.75,106.25,296.0,14.35,0.0
2023-01-11 23:00:00,2023-01-12 00:00:00,376.5,761.0,82.3,43.02,89.77,28.2,28.27,0.99,0.2,2.8,,,,,26.6,71.25,0.7,170.5,300.5,13.98,0.0
2023-01-12 00:00:00,2023-01-12 01:00:00,360.75,510.25,60.4,37.3,68.97,28.17,48.53,0.81,0.4,3.23,,,,,26.6,72.0,0.7,139.0,302.25,13.52,0.0
2023-01-12 01:00:00,2023-01-12 02:00:00,290.75,588.0,44.05,32.17,52.95,25.62,32.78,0.62,,2.62,,,,,26.75,72.5,0.68,104.5,301.5,13.05,0.0
2023-01-12 02:00:00,2023-01-12 03:00:00,328.0,496.5,29.63,27.6,38.77,21.25,22.17,0.7,,2.35,,,,,27.33,73.0,0.68,249.5,291.5,12.68,0.0
2023-01-12 03:00:00,2023-01-12 04:00:00,347.0,639.0,46.5,25.73,51.48,18.3,19.98,0.82,0.6,2.12,,,,,27.4,73.5,0.67,256.75,288.0,12.4,0.0
2023-01-12 04:00:00,2023-01-12 05:00:00,397.0,792.0,28.0,27.8,37.55,20.02,16.95,0.8,0.5,2.48,,,,,27.4,74.0,0.65,163.25,287.5,12.18,0.0
2023-01-12 05:00:00,2023-01-12 06:00:00,397.5,757.25,46.52,26.92,52.18,18.82,12.97,0.98,1.9,2.68,,,,,27.15,74.0,0.7,147.67,288.5,11.9,0.0
2023-01-12 06:00:00,2023-01-12 07:00:00,399.0,588.75,43.4,31.23,51.93,20.67,12.07,1.11,88.82,4.12,,,,,26.6,74.0,0.68,175.75,296.25,11.93,0.0
2023-01-12 07:00:00,2023-01-12 08:00:00,436.0,821.25,32.2,45.5,50.35,26.15,18.4,0.85,2.4,5.18,,,,,26.6,72.25,0.82,89.0,300.75,13.15,0.0
2023-01-12 08:00:00,2023-01-12 09:00:00,460.75,681.25,11.42,39.85,30.48,34.83,50.67,0.86,4.95,3.92,,,,,26.6,61.5,0.83,64.5,303.75,16.38,0.0
2023-01-12 09:00:00,2023-01-12 10:00:00,499.0,968.0,7.78,42.45,28.9,33.95,,0.63,14.93,2.18,,,,,26.73,47.5,0.88,147.5,302.5,20.45,0.0
2023-01-12 10:00:00,2023-01-12 11:00:00,203.0,419.0,2.77,32.9,19.75,27.25,126.6,0.91,44.88,1.62,,,,,27.33,40.5,1.18,305.25,292.5,22.53,0.0
2023-01-12 11:00:00,2023-01-12 12:00:00,167.0,358.0,1.6,21.33,12.65,23.7,37.75,0.48,67.95,1.27,,,,,27.5,31.75,1.63,101.5,287.0,23.95,0.0
2023-01-12 12:00:00,2023-01-12 13:00:00,84.75,131.0,1.4,20.52,12.05,23.8,37.67,0.61,79.92,1.05,,,,,27.6,31.75,1.48,169.5,283.5,24.78,0.0
2023-01-12 13:00:00,2023-01-12 14:00:00,93.25,,1.25,20.27,11.83,23.7,26.28,0.62,85.15,1.23,,,,,27.35,30.75,1.23,240.33,281.0,24.73,0.0
2023-01-12 14:00:00,2023-01-12 15:00:00,86.75,,1.35,22.95,13.33,25.43,17.7,0.39,80.25,1.1,,,,,26.7,28.5,1.1,323.75,291.0,24.83,0.0
2023-01-12 15:00:00,2023-01-12 16:00:00,93.25,,1.45,28.7,16.43,24.9,24.12,0.29,58.9,0.85,,,,,26.7,32.5,0.93,15.67,294.0,23.27,0.0
2023-01-12 16:00:00,2023-01-12 17:00:00,56.25,,1.35,31.7,17.97,29.05,25.0,0.55,34.7,0.95,,,,,26.7,43.75,0.75,208.5,294.75,21.05,0.0
2023-01-12 17:00:00,2023-01-12 18:00:00,76.75,,1.6,41.15,23.15,32.3,27.7,0.87,18.35,1.7,,,,,26.8,52.75,0.75,119.33,295.25,18.97,0.0
2023-01-12 18:00:00,2023-01-12 19:00:00,110.75,,1.52,45.6,25.5,30.23,32.43,1.0,9.9,2.8,,,,,27.33,60.0,0.8,348.25,288.75,17.4,0.0
2023-01-12 19:00:00,2023-01-12 20:00:00,180.25,,5.35,50.12,30.98,28.5,41.15,1.07,2.82,3.42,,,,,27.45,63.25,0.8,175.0,286.0,16.98,0.0
2023-01-12 20:00:00,2023-01-12 21:00:00,281.25,,12.6,52.12,37.95,27.15,23.98,1.21,0.2,3.35,,,,,27.5,66.5,0.77,155.5,286.0,16.35,0.0
2023-01-12 21:00:00,2023-01-12 22:00:00,278.75,,26.17,46.03,45.75,24.35,29.0,0.98,0.9,3.07,,,,,27.3,68.5,0.78,126.25,285.75,15.73,0.0
2023-01-12 22:00:00,2023-01-12 23:00:00,297.25,,41.5,46.45,58.45,28.8,16.25,1.05,1.3,2.62,,,,,26.62,69.0,0.77,210.0,294.5,15.75,0.0
2023-01-12 23:00:00,2023-01-13 00:00:00,329.5,,71.9,43.28,81.47,32.55,20.55,1.16,0.33,2.7,,,,,26.6,69.75,0.7,178.0,299.75,15.57,0.0
2023-01-13 00:00:00,2023-01-13 01:00:00,336.75,,68.95,37.65,76.1,32.27,24.8,0.93,,3.1,,,,,26.6,71.5,0.7,128.0,301.0,14.8,0.0
2023-01-13 01:00:00,2023-01-13 02:00:00,357.25,,39.83,32.55,49.73,31.1,17.95,0.66,,2.55,,,,,26.7,72.5,0.75,186.75,301.5,14.05,0.0
2023-01-13 02:00:00,2023-01-13 03:00:00,392.5,,28.88,31.98,40.5,25.0,20.07,0.72,,2.45,,,,,27.27,73.25,0.78,141.25,292.25,13.88,0.0
2023-01-13 03:00:00,2023-01-13 04:00:00,372.75,,25.75,28.7,36.23,23.45,13.52,0.79,,2.43,,,,,27.4,73.25,0.7,150.75,287.5,13.57,0.0
2023-01-13 04:00:00,2023-01-13 05:00:00,359.0,,32.65,28.9,41.92,22.12,13.65,0.82,,2.32,,,,,27.42,74.0,0.72,190.5,287.25,13.3,0.0
2023-01-13 05:00:00,2023-01-13 06:00:00,340.5,,28.15,28.07,37.8,22.82,9.85,0.97,,2.9,,,,,27.27,74.0,0.7,82.0,287.25,12.85,0.0
2023-01-13 06:00:00,2023-01-13 07:00:00,370.5,,23.27,29.43,34.53,25.3,6.63,1.1,88.88,4.7,,,,,26.6,74.0,0.77,251.0,295.25,12.62,0.0
2023-01-13 07:00:00,2023-01-13 08:00:00,422.75,,4.6,33.25,21.4,28.5,37.95,2.7,5.33,5.22,,,,,26.6,67.75,1.18,181.75,300.25,14.25,0.0
2023-01-13 08:00:00,2023-01-13 09:00:00,396.25,,3.83,30.33,19.22,31.47,87.8,0.57,13.8,2.2,,,,,26.6,53.25,1.37,176.75,302.75,17.07,0.0
2023-01-13 09:00:00,2023-01-13 10:00:00,261.0,,3.45,31.12,19.38,29.3,148.2,0.57,30.52,1.67,,,,,26.68,42.0,1.25,189.75,302.75,20.05,0.0
2023-01-13 10:00:00,2023-01-13 11:00:00,224.0,,1.95,28.42,16.67,27.78,105.78,0.64,65.9,1.8,,,,,27.3,35.5,1.38,193.75,293.5,22.48,0.0
2023-01-13 11:00:00,2023-01-13 12:00:00,160.0,,1.4,24.95,14.43,26.08,25.93,0.61,92.68,1.5,,,,,27.5,31.75,1.4,176.25,287.25,23.6,0.0
2023-01-13 12:00:00,2023-01-13 13:00:00,100.5,,1.23,27.18,15.45,26.0,17.3,0.55,97.3,1.58,,,,,27.6,30.5,1.35,158.75,283.5,24.02,0.0
2023-01-13 13:00:00,2023-01-13 14:00:00,98.0,,1.5,29.7,17.0,25.4,12.5,0.53,84.05,1.5,,,,,27.48,30.5,1.3,259.75,282.0,24.12,0.0
2023-01-13 14:00:00,2023-01-13 15:00:00,94.0,220.0,1.6,31.82,18.25,24.93,27.75,0.54,86.53,1.45,,,,,26.7,24.25,1.25,211.75,290.0,24.27,0.0
2023-01-13 15:00:00,2023-01-13 16:00:00,186.0,413.0,1.55,40.2,22.65,25.65,57.1,0.61,76.33,1.32,,,,,26.7,26.75,0.95,265.5,294.25,23.25,0.0
2023-01-13 16:00:00,2023-01-13 17:00:00,175.0,382.0,1.77,41.4,23.45,30.92,60.85,0.83,50.7,1.42,,,,,26.7,43.5,0.83,124.5,295.0,20.0,0.0
2023-01-13 17:00:00,2023-01-13 18:00:00,130.5,249.5,1.85,46.95,26.47,35.55,85.75,1.0,32.05,1.75,,,,,26.73,54.0,0.85,104.75,296.0,17.58,0.0
2023-01-13 18:00:00,2023-01-13 19:00:00,165.0,396.0,1.68,44.72,25.15,32.7,78.47,1.08,21.15,2.68,,,,,27.3,60.25,0.85,215.5,290.0,15.95,0.0
2023-01-13 19:00:00,2023-01-13 20:00:00,302.0,532.0,1.52,53.62,29.77,30.3,50.65,1.39,6.25,3.65,,,,,27.48,65.5,0.7,184.5,285.5,14.7,0.0
2023-01-13 20:00:00,2023-01-13 21:00:00,323.75,518.5,4.0,54.23,32.12,28.52,35.38,1.29,1.38,3.95,,,,,27.5,67.75,0.75,216.0,285.25,14.23,0.0
2023-01-13 21:00:00,2023-01-13 22:00:00,356.0,441.75,20.73,53.6,45.38,25.75,40.17,1.21,0.67,3.2,,,,,27.4,68.5,0.8,265.75,285.25,14.12,0.0
2023-01-13 22:00:00,2023-01-13 23:00:00,353.75,603.0,33.15,58.7,58.18,29.12,78.45,1.07,3.25,6.15,,,,,26.62,66.5,1.03,192.0,293.5,14.5,0.0
2023-01-13 23:00:00,2023-01-14 00:00:00,374.25,508.75,14.38,54.98,40.92,28.38,,0.85,1.77,3.15,,,,,26.6,64.5,1.12,203.25,300.25,14.62,0.0
2023-01-14 00:00:00,2023-01-14 01:00:00,359.0,643.0,4.05,49.6,29.68,29.7,,0.78,4.15,1.85,,,,,26.6,64.0,1.32,186.25,302.0,14.45,0.0
2023-01-14 01:00:00,2023-01-14 02:00:00,341.0,602.0,2.15,42.48,24.35,28.75,,0.84,6.25,1.7,,,,,26.65,64.25,1.45,184.75,303.0,14.05,0.0
2023-01-14 02:00:00,2023-01-14 03:00:00,337.0,564.5,2.52,41.52,24.12,25.9,,0.81,5.15,1.83,,,,,27.23,64.75,1.02,191.75,294.0,13.65,0.0
2023-01-14 03:00:00,2023-01-14 04:00:00,327.5,405.5,7.8,42.83,29.07,23.3,190.12,1.17,2.25,1.93,,,,,27.45,66.25,1.05,199.25,286.25,13.12,0.0
2023-01-14 04:00:00,2023-01-14 05:00:00,331.75,545.5,2.03,37.38,21.55,23.88,191.57,1.11,7.78,3.58,,,,,27.5,64.0,1.35,191.25,285.75,13.15,0.0
2023-01-14 05:00:00,2023-01-14 06:00:00,392.75,494.0,2.02,39.98,22.9,22.53,,1.09,5.92,3.6,,,,,27.4,64.25,1.38,179.0,286.0,12.73,0.0
2023-01-14 06:00:00,2023-01-14 07:00:00,425.0,674.0,2.87,39.23,23.17,22.33,,0.89,92.1,2.58,,,,,26.65,62.75,1.23,190.25,293.25,12.65,0.0
2023-01-14 07:00:00,2023-01-14 08:00:00,403.0,726.0,3.75,30.65,19.3,22.75,106.5,2.99,12.45,1.97,,,,,26.6,59.25,1.2,175.75,300.5,13.27,0.0
2023-01-14 08:00:00,2023-01-14 09:00:00,381.5,662.5,2.9,32.3,19.52,23.85,139.15,0.79,19.2,1.57,,,,,26.6,53.25,1.17,185.5,303.0,14.8,0.0
2023-01-14 09:00:00,2023-01-14 10:00:00,320.0,454.0,3.6,34.2,21.12,25.85,117.7,0.75,23.65,1.58,,,,,26.63,46.75,1.25,222.75,303.75,17.15,0.0
2023-01-14 10:00:00,2023-01-14 11:00:00,248.0,473.0,3.0,33.82,20.45,27.27,110.93,0.76,48.97,1.62,,,,,27.23,36.5,1.02,154.0,295.25,20.2,0.0
2023-01-14 11:00:00,2023-01-14 12:00:00,221.5,417.0,1.75,26.53,15.55,26.17,53.28,0.7,70.6,1.57,,,,,27.48,30.0,1.25,314.75,288.5,22.02,0.0
2023-01-14 12:00:00,2023-01-14 13:00:00,136.25,196.75,1.35,26.88,15.4,25.9,23.95,0.62,79.45,1.5,,,,,27.58,26.75,1.23,298.5,285.5,23.07,0.0
2023-01-14 13:00:00,2023-01-14 14:00:00,109.5,217.5,1.48,30.75,17.57,26.15,17.12,0.61,91.45,1.5,,,,,27.55,27.25,1.58,181.75,283.0,23.07,0.0
2023-01-14 14:00:00,2023-01-14 15:00:00,118.75,180.5,1.6,32.75,18.75,28.25,6.37,0.67,91.35,1.45,,,,,26.73,29.0,1.5,103.0,289.75,22.7,0.0
2023-01-14 15:00:00,2023-01-14 16:00:00,125.0,281.0,1.38,34.35,19.38,32.6,12.2,0.68,78.65,1.4,,,,,26.7,34.5,1.02,186.5,294.5,21.73,0.0
2023-01-14 16:00:00,2023-01-14 17:00:00,130.0,359.0,1.4,34.3,19.35,38.2,10.3,1.06,49.7,1.53,,,,,26.7,47.75,0.75,126.0,295.5,19.4,0.0
2023-01-14 17:00:00,2023-01-14 18:00:00,164.0,391.0,2.35,59.28,33.42,41.28,11.7,1.64,20.32,3.1,,,,,26.63,57.5,0.97,184.5,298.25,16.1,0.0
2023-01-14 18:00:00,2023-01-14 19:00:00,,475.75,2.05,55.12,31.03,39.8,17.1,1.8,10.53,4.88,,,,,27.23,63.0,0.88,75.25,292.75,15.38,0.0
2023-01-14 19:00:00,2023-01-14 20:00:00,302.0,600.0,4.08,54.2,32.15,34.27,19.67,1.44,6.35,5.35,,,,,27.4,66.0,0.97,232.0,287.25,14.6,0.0
2023-01-14 20:00:00,2023-01-14 21:00:00,381.0,758.0,10.6,59.1,40.02,34.2,13.62,1.94,0.6,4.8,,,,,27.4,68.25,0.88,244.0,286.75,14.02,0.0
2023-01-14 21:00:00,2023-01-14 22:00:00,377.5,712.5,21.43,56.05,47.25,32.48,21.58,1.71,,5.67,,,,,27.37,70.5,0.82,147.75,286.5,13.35,0.0
2023-01-14 22:00:00,2023-01-14 23:00:00,364.5,520.25,35.2,49.85,55.12,33.45,3.92,1.86,1.45,5.05,,,,,26.62,70.75,0.75,263.0,294.25,12.85,0.0
2023-01-14 23:00:00,2023-01-15 00:00:00,421.5,773.25,41.62,43.45,56.92,36.1,16.55,1.9,0.53,5.08,,,,,26.6,71.75,0.73,199.25,301.25,12.4,0.0
2023-01-15 00:00:00,2023-01-15 01:00:00,432.5,615.5,38.35,39.8,52.35,37.85,42.45,1.48,0.3,5.12,,,,,26.6,72.25,0.8,254.75,303.0,12.12,0.0
2023-01-15 01:00:00,2023-01-15 02:00:00,398.0,752.0,28.92,34.78,42.02,36.05,30.5,1.21,,5.03,,,,,26.63,72.75,0.78,118.5,303.75,11.73,0.0
2023-01-15 02:00:00,2023-01-15 03:00:00,449.0,842.0,31.82,31.52,42.62,31.58,32.25,1.2,,5.57,,,,,27.12,73.0,0.75,243.25,297.0,11.43,0.0
2023-01-15 03:00:00,2023-01-15 04:00:00,447.75,827.75,27.88,29.25,38.23,28.32,29.2,1.14,,5.77,,,,,27.4,73.0,0.77,166.25,287.75,11.2,0.0
2023-01-15 04:00:00,2023-01-15 05:00:00,454.0,781.0,27.7,28.48,37.65,26.95,23.68,0.92,,5.53,,,,,27.4,73.5,0.77,164.75,287.0,11.15,0.0
2023-01-15 05:00:00,2023-01-15 06:00:00,405.0,695.0,20.9,34.12,35.12,24.4,32.4,0.66,,4.1,,,,,27.4,72.0,0.93,232.5,287.0,11.47,0.0
2023-01-15 06:00:00,2023-01-15 07:00:00,416.5,689.25,22.6,33.5,36.17,25.83,27.4,0.85,89.62,3.13,,,,,26.67,71.75,0.97,156.25,292.75,11.5,0.0
2023-01-15 07:00:00,2023-01-15 08:00:00,457.0,671.0,6.3,38.3,25.5,29.25,72.9,2.71,5.42,2.93,,,,,26.6,66.25,1.03,232.75,300.5,12.68,0.0
2023-01-15 08:00:00,2023-01-15 09:00:00,376.0,687.0,5.1,35.62,23.12,32.73,163.15,1.08,11.38,2.17,,,,,26.6,58.75,1.12,221.25,303.25,14.75,0.0
2023-01-15 09:00:00,2023-01-15 10:00:00,367.75,635.25,4.33,39.1,24.3,37.33,151.25,1.2,22.0,2.2,,,,,26.6,49.0,0.97,233.75,304.0,17.98,0.0
