From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2020-10-11 14:00:00,2020-10-11 15:00:00,97.6,156.79,4.83,6.29,7.99,25.1,2.74,1.01,2.2,0.27,0.62,5.54,3.58,29.91,0.69,310.12,415.1,4.16,33.7,
2020-10-11 15:00:00,2020-10-11 16:00:00,84.09,143.75,4.72,6.31,8.01,24.91,2.79,0.95,2.1,0.24,0.63,5.05,3.33,31.84,0.66,318.55,354.7,3.88,33.48,
2020-10-11 16:00:00,2020-10-11 17:00:00,78.54,136.19,4.68,6.27,7.98,24.95,3.54,0.89,2.24,0.23,0.63,4.68,3.15,32.01,0.61,308.22,202.93,3.73,32.88,
2020-10-11 17:00:00,2020-10-11 18:00:00,73.87,117.2,4.62,6.34,8.01,25.02,3.85,0.85,1.98,0.23,0.64,4.44,3.01,37.29,0.51,243.45,40.83,3.66,30.52,
2020-10-11 18:00:00,2020-10-11 19:00:00,68.37,110.6,4.59,6.37,8.03,24.89,4.92,0.86,1.33,0.25,0.69,4.6,3.13,46.72,0.53,104.7,,3.79,27.3,
2020-10-11 19:00:00,2020-10-11 20:00:00,75.48,117.88,4.67,6.33,8.0,25.05,4.28,0.88,,0.23,0.64,4.75,3.19,53.98,0.56,85.47,,3.92,25.8,
2020-10-11 20:00:00,2020-10-11 21:00:00,74.06,121.39,4.65,6.29,7.97,24.94,3.42,0.99,,0.3,0.62,5.25,3.51,62.91,0.64,97.35,,4.21,24.18,
2020-10-11 21:00:00,2020-10-11 22:00:00,81.58,142.13,4.67,6.29,7.97,24.84,3.29,1.06,0.1,0.39,0.61,5.7,3.82,68.67,0.61,95.83,,4.54,22.92,
2020-10-11 22:00:00,2020-10-11 23:00:00,92.67,155.22,4.71,6.37,8.0,24.93,3.82,1.15,0.22,0.4,0.61,6.01,4.01,72.53,0.56,96.18,,4.77,22.09,
2020-10-11 23:00:00,2020-10-12 00:00:00,98.16,170.3,4.72,6.31,8.0,25.08,4.88,1.2,0.33,0.45,0.66,6.33,4.23,79.25,0.56,59.37,,4.96,20.56,
2020-10-12 00:00:00,2020-10-12 01:00:00,97.61,170.92,4.76,6.33,8.0,25.09,3.74,1.19,,0.41,0.6,6.36,4.21,82.32,0.67,68.26,,5.12,19.99,
2020-10-12 01:00:00,2020-10-12 02:00:00,105.4,159.96,4.67,6.25,8.01,25.06,3.95,1.21,0.22,0.41,0.58,6.44,4.22,85.19,0.69,59.52,,5.19,19.5,
2020-10-12 02:00:00,2020-10-12 03:00:00,100.67,151.05,4.69,6.34,8.0,24.93,4.23,1.22,0.46,0.41,0.59,6.56,4.29,87.24,0.65,61.4,,5.25,19.03,
2020-10-12 03:00:00,2020-10-12 04:00:00,100.0,144.47,4.72,6.33,8.04,24.86,4.48,1.21,0.35,0.4,0.55,6.47,4.24,89.41,0.65,58.58,,5.21,18.83,
2020-10-12 04:00:00,2020-10-12 05:00:00,101.57,134.69,4.67,6.32,7.98,25.0,2.98,1.21,0.24,0.41,0.58,6.58,4.29,91.02,0.69,63.26,,5.24,18.59,
2020-10-12 05:00:00,2020-10-12 06:00:00,100.83,125.21,4.64,6.3,7.98,24.95,2.79,1.19,,0.38,0.55,7.81,4.53,91.76,0.66,66.13,,5.43,18.27,
2020-10-12 06:00:00,2020-10-12 07:00:00,97.85,122.99,4.67,6.31,7.96,24.87,2.98,1.21,,0.37,0.52,9.27,4.87,92.35,0.68,68.85,14.33,5.67,17.94,
2020-10-12 07:00:00,2020-10-12 08:00:00,107.86,119.44,4.75,6.32,8.01,25.04,3.34,1.21,,0.36,0.5,10.15,5.22,78.67,0.65,56.93,134.95,5.98,21.22,
2020-10-12 08:00:00,2020-10-12 09:00:00,118.49,138.47,4.83,6.27,7.99,25.04,4.61,1.27,0.6,0.38,0.54,10.35,5.49,61.91,0.58,233.62,304.35,6.17,25.64,
2020-10-12 09:00:00,2020-10-12 10:00:00,110.97,182.77,4.63,6.29,8.01,24.96,4.25,1.37,,0.42,0.58,9.99,5.53,50.57,0.54,133.92,444.35,6.21,29.33,
2020-10-12 10:00:00,2020-10-12 11:00:00,,194.61,4.75,6.25,8.02,25.18,3.6,1.34,,0.43,0.56,9.0,5.22,43.38,0.6,236.08,538.53,5.91,31.67,
2020-10-12 11:00:00,2020-10-12 12:00:00,,,4.71,6.26,8.04,25.05,4.62,1.19,,0.44,0.65,10.56,5.1,37.17,0.59,176.73,584.52,5.81,33.03,
2020-10-12 12:00:00,2020-10-12 13:00:00,150.75,182.82,4.63,6.17,7.94,24.99,2.15,1.13,,0.42,0.77,11.62,4.9,33.11,0.52,337.38,585.85,5.71,34.01,
2020-10-12 13:00:00,2020-10-12 14:00:00,143.32,176.4,4.71,6.41,8.02,25.02,2.02,1.06,6.67,0.42,0.89,10.23,4.6,29.79,0.79,254.86,527.75,5.43,34.27,
2020-10-12 14:00:00,2020-10-12 15:00:00,115.86,150.08,4.74,6.23,8.03,25.09,2.06,0.96,12.46,0.44,0.93,8.8,4.23,27.84,0.72,307.69,455.1,5.05,34.37,
2020-10-12 15:00:00,2020-10-12 16:00:00,104.28,155.22,4.68,6.38,7.99,25.02,1.43,0.88,5.5,0.31,0.92,5.69,3.11,29.25,0.54,311.45,286.57,3.75,33.61,
2020-10-12 16:00:00,2020-10-12 17:00:00,114.94,157.22,4.69,6.33,7.98,24.92,3.32,0.87,1.61,0.32,1.05,5.34,3.06,33.87,0.47,173.16,134.38,3.75,32.35,
2020-10-12 17:00:00,2020-10-12 18:00:00,111.01,152.34,4.71,6.33,8.01,25.01,3.51,0.87,3.89,0.32,1.04,5.46,3.19,43.16,0.49,48.27,27.87,3.91,29.39,
2020-10-12 18:00:00,2020-10-12 19:00:00,109.43,151.68,4.73,6.32,8.01,24.92,4.71,0.89,1.17,0.32,0.97,5.23,3.17,57.57,0.71,58.79,,3.89,25.67,
2020-10-12 19:00:00,2020-10-12 20:00:00,112.14,156.06,4.71,6.26,8.02,25.05,5.17,1.0,0.76,0.36,0.99,5.66,3.43,64.51,0.56,71.85,,4.21,24.2,
2020-10-12 20:00:00,2020-10-12 21:00:00,120.28,168.2,4.69,6.31,7.96,25.05,3.95,1.15,,0.51,0.96,6.38,3.91,71.16,0.73,63.87,,4.69,22.66,
2020-10-12 21:00:00,2020-10-12 22:00:00,119.06,169.19,4.78,6.26,8.01,25.04,4.23,1.24,,0.52,0.94,6.8,4.19,72.52,0.63,128.38,,4.98,21.91,
2020-10-12 22:00:00,2020-10-12 23:00:00,121.36,176.29,4.68,6.34,8.0,24.96,4.65,1.35,0.65,0.53,0.88,7.12,4.45,75.71,0.66,45.35,,5.28,21.34,
2020-10-12 23:00:00,2020-10-13 00:00:00,114.54,179.31,4.7,6.31,7.96,24.79,4.87,1.41,0.92,0.53,0.86,7.31,4.63,77.32,0.52,127.06,,5.49,21.03,
2020-10-13 00:00:00,2020-10-13 01:00:00,121.56,184.17,4.72,6.25,7.99,24.99,4.01,1.48,0.12,0.54,0.84,7.52,4.8,80.59,0.54,128.75,,5.77,20.61,
2020-10-13 01:00:00,2020-10-13 02:00:00,130.31,181.86,4.72,6.3,8.0,25.02,4.27,1.57,0.26,0.55,0.83,7.88,5.06,84.97,0.55,66.96,,6.17,20.05,
2020-10-13 02:00:00,2020-10-13 03:00:00,135.93,183.28,4.7,6.29,7.99,24.98,4.52,1.65,0.28,0.58,0.82,8.27,5.36,88.01,0.49,77.81,,6.58,19.41,
2020-10-13 03:00:00,2020-10-13 04:00:00,135.35,173.99,4.68,6.35,8.0,25.07,4.56,1.67,0.35,0.58,0.81,8.62,5.59,88.88,0.52,125.62,,6.93,19.1,
2020-10-13 04:00:00,2020-10-13 05:00:00,137.23,164.23,4.81,6.26,7.98,24.94,4.28,1.68,0.73,0.59,0.81,8.93,5.76,87.92,0.56,117.67,,7.17,19.23,
2020-10-13 05:00:00,2020-10-13 06:00:00,140.74,160.25,4.71,6.28,8.04,25.07,3.41,1.68,0.45,0.56,0.8,9.24,5.86,90.08,0.57,60.88,,7.33,19.13,
2020-10-13 06:00:00,2020-10-13 07:00:00,148.01,164.23,4.61,6.3,8.0,25.13,3.43,1.68,0.17,0.56,0.79,9.44,5.92,91.8,0.75,72.81,12.6,7.34,18.81,
2020-10-13 07:00:00,2020-10-13 08:00:00,153.77,166.6,4.65,6.28,7.98,24.93,3.44,1.72,0.53,0.57,0.77,9.75,6.07,82.16,0.62,54.23,110.38,7.53,21.44,
2020-10-13 08:00:00,2020-10-13 09:00:00,168.38,178.47,4.73,6.36,7.98,25.07,4.35,1.83,0.43,0.59,0.78,10.13,6.32,67.64,0.83,80.17,272.68,7.77,26.5,
2020-10-13 09:00:00,2020-10-13 10:00:00,186.73,214.32,4.72,6.31,7.98,25.03,4.64,1.79,0.44,0.61,0.8,10.22,6.37,57.55,0.99,127.18,410.02,7.74,29.11,
2020-10-13 10:00:00,2020-10-13 11:00:00,177.89,215.87,4.78,6.33,8.01,25.13,3.67,1.67,1.42,0.57,0.79,9.72,6.02,49.44,1.06,123.01,500.05,7.26,31.25,
2020-10-13 11:00:00,2020-10-13 12:00:00,171.35,199.81,4.64,6.27,7.96,25.17,2.2,1.42,3.47,0.48,0.7,7.19,4.66,46.61,1.28,132.85,524.88,5.6,32.44,
2020-10-13 12:00:00,2020-10-13 13:00:00,146.33,195.78,4.7,6.29,8.02,25.02,1.58,,0.01,0.24,0.54,3.71,2.77,37.35,1.37,128.59,532.22,3.29,33.12,
2020-10-13 13:00:00,2020-10-13 14:00:00,119.01,181.64,4.78,6.21,8.0,25.05,1.02,,,0.13,0.51,1.73,1.58,32.69,0.98,123.06,443.1,2.05,34.03,
2020-10-13 14:00:00,2020-10-13 15:00:00,124.04,174.8,4.56,6.21,7.88,24.72,2.34,0.4,,0.21,0.9,2.14,1.88,38.14,0.72,167.1,242.68,2.35,33.75,
2020-10-13 15:00:00,2020-10-13 16:00:00,127.47,198.32,,,,,1.85,0.32,,0.17,0.54,1.8,1.72,42.93,0.72,167.17,198.28,2.02,33.15,
2020-10-13 16:00:00,2020-10-13 17:00:00,127.18,216.32,,,,,8.66,0.17,,0.05,0.12,0.51,0.53,47.51,1.13,99.93,116.53,0.61,32.11,
2020-10-13 17:00:00,2020-10-13 18:00:00,112.23,173.13,2.85,22.59,12.89,14.88,,,9.43,0.09,0.27,0.77,0.59,49.06,0.81,61.52,97.6,0.78,31.91,
2020-10-13 18:00:00,2020-10-13 19:00:00,105.43,156.97,3.5,22.85,13.14,22.52,0.28,0.69,2.74,0.14,0.4,1.35,1.27,49.06,0.71,43.47,97.6,1.59,31.91,
2020-10-13 19:00:00,2020-10-13 20:00:00,109.67,158.35,3.48,16.24,9.67,29.96,1.22,0.74,1.89,0.17,0.58,2.2,1.98,49.06,0.7,45.79,97.6,2.41,31.91,
2020-10-13 20:00:00,2020-10-13 21:00:00,125.04,159.5,3.0,10.92,6.5,42.23,0.31,0.81,1.47,0.2,0.68,3.02,2.33,49.06,0.64,21.04,97.6,2.71,31.91,
2020-10-13 21:00:00,2020-10-13 22:00:00,135.77,159.47,3.3,9.75,6.14,49.11,0.52,0.92,1.9,0.21,0.72,3.96,2.73,49.06,0.55,47.55,97.6,3.29,31.91,
2020-10-13 22:00:00,2020-10-13 23:00:00,153.67,171.71,3.67,8.89,5.99,52.88,0.88,1.02,2.8,0.24,0.78,4.85,3.11,49.06,0.54,42.44,97.6,3.78,31.91,
2020-10-13 23:00:00,2020-10-14 00:00:00,159.36,167.43,3.8,9.32,6.31,52.39,1.31,1.07,2.19,0.24,0.8,5.49,3.36,49.06,0.56,226.02,97.6,4.08,31.91,
2020-10-14 00:00:00,2020-10-14 01:00:00,163.57,169.3,5.69,8.24,7.28,51.6,3.22,1.14,2.67,0.3,0.81,6.04,3.62,49.06,0.5,104.44,97.6,4.33,31.91,
2020-10-14 01:00:00,2020-10-14 02:00:00,153.73,161.46,8.76,8.39,9.81,60.02,3.47,1.17,3.25,0.39,0.82,6.68,3.92,49.06,0.52,50.43,97.6,4.65,31.91,
2020-10-14 02:00:00,2020-10-14 03:00:00,157.88,161.02,17.05,7.62,16.05,56.5,3.86,1.2,1.6,0.4,0.82,7.09,4.11,49.06,0.26,138.23,97.6,4.87,31.91,
2020-10-14 03:00:00,2020-10-14 04:00:00,145.16,149.0,26.2,6.84,22.98,54.56,4.13,1.23,1.2,0.4,0.83,7.34,4.22,49.06,0.4,122.23,97.6,4.97,31.91,
2020-10-14 04:00:00,2020-10-14 05:00:00,142.43,147.09,31.99,5.82,27.09,49.29,3.99,1.2,1.27,0.39,0.81,7.41,4.26,49.06,0.73,116.29,97.6,5.02,31.91,
2020-10-14 05:00:00,2020-10-14 06:00:00,135.35,140.95,37.19,5.65,31.17,54.32,3.84,1.2,1.3,0.38,0.79,7.43,4.29,49.06,0.54,200.8,97.6,5.07,31.91,
2020-10-14 06:00:00,2020-10-14 07:00:00,138.9,142.74,43.14,4.48,35.33,55.74,3.93,1.21,1.46,0.38,0.8,7.73,4.39,49.06,0.59,70.03,97.6,5.22,31.91,
2020-10-14 07:00:00,2020-10-14 08:00:00,139.36,145.5,52.54,3.01,42.11,51.65,4.0,1.22,1.15,0.39,0.8,8.04,4.54,49.06,0.63,59.68,97.6,5.37,31.91,
2020-10-14 08:00:00,2020-10-14 09:00:00,138.84,143.11,51.71,3.75,41.83,50.6,1.51,1.22,1.46,0.39,0.79,8.27,4.66,49.06,0.89,42.73,97.6,5.46,31.91,
2020-10-14 09:00:00,2020-10-14 10:00:00,140.45,149.57,41.9,8.69,36.53,48.75,0.66,1.22,1.42,0.39,0.79,8.43,4.73,49.06,0.86,17.52,97.6,5.56,31.91,
2020-10-14 10:00:00,2020-10-14 11:00:00,137.57,148.85,27.7,13.85,27.84,49.59,0.41,1.2,1.93,0.39,0.81,8.34,4.71,51.4,0.53,246.94,241.12,5.55,31.64,
2020-10-14 11:00:00,2020-10-14 12:00:00,109.94,153.16,15.13,15.54,18.65,50.67,,1.14,1.36,0.39,0.79,7.87,4.5,49.29,0.52,250.65,511.53,5.35,32.42,
2020-10-14 12:00:00,2020-10-14 13:00:00,93.1,146.37,6.62,15.74,11.93,47.89,1.28,1.08,1.94,0.39,0.81,7.33,4.31,44.13,0.59,205.66,523.35,5.18,33.36,
2020-10-14 13:00:00,2020-10-14 14:00:00,80.68,140.23,2.23,14.64,7.83,41.38,1.29,1.03,2.21,0.4,0.82,6.4,3.93,38.54,0.79,51.21,447.0,4.76,33.74,
2020-10-14 14:00:00,2020-10-14 15:00:00,72.61,138.31,2.2,13.03,6.96,36.15,1.36,0.99,2.3,0.42,0.9,6.12,3.84,37.0,0.64,50.14,359.42,4.68,33.95,
2020-10-14 15:00:00,2020-10-14 16:00:00,79.19,130.97,1.83,12.46,6.38,37.71,1.41,0.97,2.72,0.42,0.93,5.75,3.69,42.35,0.82,94.42,200.35,4.53,32.86,
2020-10-14 16:00:00,2020-10-14 17:00:00,86.73,137.02,1.66,13.13,6.58,36.41,0.52,1.05,2.08,0.44,1.0,5.77,3.7,46.67,0.76,36.56,80.02,4.58,31.61,
2020-10-14 17:00:00,2020-10-14 18:00:00,89.92,,1.86,12.92,6.64,26.28,,1.06,1.92,0.44,1.02,5.8,3.72,55.13,0.68,33.12,9.13,4.63,29.24,
2020-10-14 18:00:00,2020-10-14 19:00:00,104.0,170.21,1.69,15.21,7.7,1.15,24.62,1.11,1.7,0.46,0.99,6.03,3.88,66.39,0.7,55.75,,4.9,26.85,
2020-10-14 19:00:00,2020-10-14 20:00:00,107.57,199.51,1.92,16.49,8.55,0.27,1.39,1.17,1.81,0.47,0.91,6.06,3.96,71.26,0.64,138.07,,5.11,25.7,
2020-10-14 20:00:00,2020-10-14 21:00:00,125.42,195.25,2.29,14.2,7.65,0.18,4.86,1.23,0.76,0.5,0.92,6.45,4.2,76.58,0.6,58.62,,5.43,24.72,
2020-10-14 21:00:00,2020-10-14 22:00:00,133.19,197.04,4.62,13.4,9.1,0.11,5.66,1.32,1.81,0.52,0.89,6.81,4.4,80.8,0.62,56.67,,5.75,24.23,
2020-10-14 22:00:00,2020-10-14 23:00:00,135.84,196.51,10.52,12.82,13.54,0.1,6.14,1.43,1.29,0.54,0.9,7.35,4.74,83.75,0.65,63.09,,6.13,23.65,
2020-10-14 23:00:00,2020-10-15 00:00:00,140.95,199.08,17.55,11.63,18.55,0.07,6.51,1.55,1.19,0.56,0.91,7.76,5.01,80.52,0.57,142.96,,6.45,23.93,
2020-10-15 00:00:00,2020-10-15 01:00:00,140.3,202.84,36.72,9.29,32.7,0.06,1.42,1.69,2.12,0.61,0.92,8.51,5.52,84.86,0.39,181.24,,7.09,23.02,
2020-10-15 01:00:00,2020-10-15 02:00:00,138.79,200.72,48.64,8.13,41.66,0.04,0.53,1.82,1.44,0.63,0.93,9.11,5.95,85.52,0.54,127.1,,7.67,22.78,
2020-10-15 02:00:00,2020-10-15 03:00:00,137.87,197.44,60.17,6.36,49.97,0.03,0.76,1.95,1.42,0.67,0.94,9.83,6.44,81.94,0.53,90.3,,8.34,23.32,
2020-10-15 03:00:00,2020-10-15 04:00:00,142.55,203.08,68.55,5.35,56.16,0.02,0.9,2.04,1.45,0.71,0.95,10.43,6.88,77.08,0.71,181.69,,8.89,23.05,
2020-10-15 04:00:00,2020-10-15 05:00:00,153.93,202.35,66.76,6.12,55.13,0.06,8.98,2.05,0.87,0.72,0.94,10.68,7.05,71.57,0.47,106.53,,9.14,23.24,
2020-10-15 05:00:00,2020-10-15 06:00:00,176.94,204.42,68.22,7.86,57.21,,10.19,2.04,1.42,0.72,0.92,10.51,6.93,78.16,0.39,72.09,,8.95,22.04,
2020-10-15 06:00:00,2020-10-15 07:00:00,200.48,227.62,80.16,6.38,66.01,,9.97,2.07,1.85,0.71,0.92,10.44,6.87,84.61,0.54,97.28,8.77,8.87,21.09,
2020-10-15 07:00:00,2020-10-15 08:00:00,214.48,236.3,92.4,3.99,74.58,13.62,10.14,2.09,1.45,0.73,0.91,10.39,6.89,82.28,0.49,115.33,85.67,8.86,21.99,
2020-10-15 08:00:00,2020-10-15 09:00:00,217.59,241.78,96.4,3.46,77.51,17.98,1.21,2.1,1.12,0.71,0.9,10.34,6.86,69.13,0.64,105.04,231.35,8.81,25.58,
2020-10-15 09:00:00,2020-10-15 10:00:00,217.95,249.64,82.91,8.77,69.47,17.94,0.18,2.05,1.5,0.71,0.91,10.28,6.8,51.77,0.67,107.51,358.95,8.76,29.28,
2020-10-15 10:00:00,2020-10-15 11:00:00,,251.9,56.2,18.93,53.36,18.05,,1.94,,0.68,0.91,9.8,6.46,44.43,0.56,168.25,454.45,8.34,31.47,
2020-10-15 11:00:00,2020-10-15 12:00:00,105.75,155.82,17.36,27.33,26.6,18.32,,1.47,,0.59,0.84,8.41,5.65,35.0,0.45,172.27,505.28,7.3,33.35,
2020-10-15 12:00:00,2020-10-15 13:00:00,176.73,216.67,3.08,21.97,12.34,18.38,,1.19,,0.36,0.67,3.95,3.08,21.35,0.64,311.85,586.5,3.98,34.41,
2020-10-15 13:00:00,2020-10-15 14:00:00,133.51,175.74,2.67,15.97,8.88,18.33,5.33,1.12,3.98,0.38,0.75,4.41,3.37,19.61,0.67,322.71,555.15,4.37,34.63,
2020-10-15 14:00:00,2020-10-15 15:00:00,96.56,143.29,1.67,15.01,7.58,18.27,2.89,,3.34,0.35,0.72,3.98,3.07,20.96,0.57,319.08,474.87,4.02,34.41,
2020-10-15 15:00:00,2020-10-15 16:00:00,84.25,116.92,1.89,14.87,7.68,18.21,3.15,,2.87,0.24,0.74,3.15,2.44,19.05,0.59,319.59,372.65,3.24,34.22,
2020-10-15 16:00:00,2020-10-15 17:00:00,75.03,104.07,,15.74,7.97,,5.25,0.29,3.95,0.2,0.6,2.3,1.88,20.35,0.68,243.55,193.9,2.67,32.84,
2020-10-15 17:00:00,2020-10-15 18:00:00,66.29,103.82,,,,,6.02,0.32,1.73,0.2,0.68,2.25,1.88,34.28,0.77,60.93,34.83,2.75,28.59,
2020-10-15 18:00:00,2020-10-15 19:00:00,58.61,116.64,3.07,14.98,11.1,17.54,6.41,0.36,0.99,0.21,0.74,2.9,2.33,49.32,0.76,67.18,,3.2,24.31,
2020-10-15 19:00:00,2020-10-15 20:00:00,58.65,125.16,3.24,16.86,11.4,31.75,7.25,0.42,1.06,0.26,0.76,3.9,2.79,57.94,0.78,71.85,,3.69,22.51,
2020-10-15 20:00:00,2020-10-15 21:00:00,66.61,125.59,3.45,16.63,11.46,34.33,6.39,0.58,1.4,0.3,0.7,4.59,3.09,66.49,0.73,67.92,,3.97,20.84,
2020-10-15 21:00:00,2020-10-15 22:00:00,71.64,129.89,6.32,16.55,13.72,43.26,6.31,0.65,1.22,0.35,0.72,5.2,3.37,67.27,0.8,73.16,,4.4,20.26,
2020-10-15 22:00:00,2020-10-15 23:00:00,89.01,136.56,8.58,17.13,15.83,44.9,6.53,0.76,1.08,0.37,0.72,5.94,3.77,64.59,0.82,63.47,,4.95,20.03,
2020-10-15 23:00:00,2020-10-16 00:00:00,86.65,138.15,9.6,17.86,17.03,46.71,6.84,0.86,1.58,0.39,0.73,6.76,4.25,64.52,0.72,35.51,,5.56,19.5,
2020-10-16 00:00:00,2020-10-16 01:00:00,93.28,138.15,22.01,18.93,27.54,43.13,5.99,0.98,1.36,0.42,0.74,8.16,5.08,67.08,0.63,97.65,,6.64,19.15,
2020-10-16 01:00:00,2020-10-16 02:00:00,103.28,142.95,51.95,15.18,49.59,52.87,5.64,1.09,1.33,0.47,0.79,9.27,5.77,74.64,0.76,78.71,,7.53,17.86,
2020-10-16 02:00:00,2020-10-16 03:00:00,104.01,143.18,59.48,13.83,54.92,52.65,5.39,1.15,1.68,0.48,0.78,9.87,6.1,78.54,0.55,59.35,,7.97,17.13,
2020-10-16 03:00:00,2020-10-16 04:00:00,109.44,144.11,76.94,11.46,67.69,48.39,5.5,1.2,1.66,0.49,0.75,10.16,6.28,82.39,0.63,61.49,,8.21,16.63,
2020-10-16 04:00:00,2020-10-16 05:00:00,108.59,142.84,87.51,9.64,75.22,45.7,1.71,1.19,1.57,0.49,0.74,10.19,6.31,83.53,0.52,65.7,,8.31,16.24,
2020-10-16 05:00:00,2020-10-16 06:00:00,114.02,139.07,109.16,8.25,91.85,39.81,,1.2,1.21,0.48,0.75,10.09,6.29,83.44,0.57,41.81,,8.27,15.92,
2020-10-16 06:00:00,2020-10-16 07:00:00,125.01,139.85,125.45,6.18,103.83,46.41,,1.23,1.82,0.46,0.73,9.93,6.18,84.12,0.46,77.22,13.43,8.06,16.09,
2020-10-16 07:00:00,2020-10-16 08:00:00,131.92,156.45,149.24,3.53,121.52,40.67,,1.29,1.72,0.46,0.71,10.17,6.3,73.66,0.68,92.23,131.7,8.08,18.95,
2020-10-16 08:00:00,2020-10-16 09:00:00,139.94,184.46,177.96,3.03,144.29,36.57,3.52,1.37,2.64,0.49,0.72,11.15,6.75,53.22,0.84,60.17,314.48,8.42,24.7,
2020-10-16 09:00:00,2020-10-16 10:00:00,151.72,200.49,160.77,8.76,133.5,35.84,3.77,1.35,1.53,0.5,0.72,11.79,6.94,36.38,0.66,42.19,446.73,8.5,29.07,
2020-10-16 10:00:00,2020-10-16 11:00:00,140.25,187.59,123.95,13.31,106.35,34.55,12.99,1.23,2.38,0.48,0.72,11.21,6.55,26.6,0.71,260.24,550.95,7.99,31.2,
2020-10-16 11:00:00,2020-10-16 12:00:00,110.45,161.72,90.85,18.99,82.78,32.57,10.59,1.09,1.94,0.45,0.72,10.36,6.0,20.71,0.64,167.77,604.4,7.38,32.74,
2020-10-16 12:00:00,2020-10-16 13:00:00,94.51,142.09,24.47,50.34,45.92,38.13,1.66,0.75,3.72,0.42,0.68,8.85,5.24,17.45,0.61,164.75,612.82,6.47,33.48,
2020-10-16 13:00:00,2020-10-16 14:00:00,80.66,129.87,1.54,40.2,22.24,37.34,0.18,0.6,2.72,0.32,0.52,6.88,3.94,16.3,0.7,274.65,576.8,4.89,34.07,
2020-10-16 14:00:00,2020-10-16 15:00:00,73.32,112.2,0.65,32.15,17.32,35.66,0.14,0.5,2.93,0.3,0.53,5.54,3.35,18.52,0.75,286.32,493.98,4.21,33.91,
2020-10-16 15:00:00,2020-10-16 16:00:00,74.23,103.51,0.27,23.66,12.57,26.03,35.94,0.42,3.15,0.25,0.5,4.37,2.8,22.3,0.54,312.14,350.1,3.5,33.47,
2020-10-16 16:00:00,2020-10-16 17:00:00,58.94,108.38,0.46,22.98,12.37,33.32,3.41,0.43,2.03,0.2,0.61,3.65,2.47,27.29,0.6,259.0,157.1,3.11,31.73,
2020-10-16 17:00:00,2020-10-16 18:00:00,69.67,108.05,0.9,15.27,8.7,29.04,6.01,0.46,1.82,0.27,0.68,4.1,2.73,38.44,0.69,55.02,22.37,3.49,28.03,
2020-10-16 18:00:00,2020-10-16 19:00:00,70.91,120.04,0.2,20.91,11.09,19.49,5.4,0.51,1.37,0.16,0.4,2.65,2.05,52.89,0.77,61.07,,2.51,24.27,
2020-10-16 19:00:00,2020-10-16 20:00:00,94.18,139.46,0.74,17.92,9.96,17.58,5.54,0.61,1.84,0.19,0.39,2.76,2.18,52.29,0.89,45.33,,2.59,23.23,
2020-10-16 20:00:00,2020-10-16 21:00:00,114.98,161.52,1.28,16.74,9.77,15.92,1.94,0.69,2.71,0.25,0.39,3.59,2.62,53.08,0.79,64.72,,3.2,22.49,
2020-10-16 21:00:00,2020-10-16 22:00:00,118.47,164.89,8.26,16.71,15.36,14.74,,0.81,1.69,0.27,0.4,4.54,3.11,,0.73,70.26,,3.86,,
2020-10-16 22:00:00,2020-10-16 23:00:00,125.1,177.23,19.18,16.49,24.0,14.28,,0.94,2.05,0.3,0.4,5.38,3.61,,0.71,65.75,,4.49,,
2020-10-16 23:00:00,2020-10-17 00:00:00,131.77,185.97,29.46,15.08,31.51,13.93,,1.04,1.42,0.32,0.42,6.05,4.0,,0.73,66.21,,5.0,,
2020-10-17 00:00:00,2020-10-17 01:00:00,125.85,193.32,46.82,11.8,43.71,13.2,,1.17,2.27,0.35,0.43,6.9,4.48,,0.71,70.75,,5.63,,
2020-10-17 01:00:00,2020-10-17 02:00:00,126.89,192.61,64.64,9.42,56.76,12.95,,1.26,2.62,0.39,0.45,7.73,4.96,80.04,0.58,48.97,,6.3,17.25,
2020-10-17 02:00:00,2020-10-17 03:00:00,132.28,185.0,75.21,7.8,64.39,12.75,,1.34,1.62,0.41,0.46,8.48,5.37,82.76,0.72,72.88,,6.89,17.03,
2020-10-17 03:00:00,2020-10-17 04:00:00,124.31,165.79,73.44,6.64,62.36,12.88,,1.38,2.48,0.43,0.46,9.22,5.75,83.34,0.63,64.28,,7.54,16.57,
2020-10-17 04:00:00,2020-10-17 05:00:00,126.86,146.33,74.89,6.43,63.42,12.89,6.86,1.41,1.49,0.46,0.47,9.69,6.0,85.29,0.69,62.9,,7.89,16.18,
2020-10-17 05:00:00,2020-10-17 06:00:00,117.79,147.47,83.29,5.49,69.66,12.56,7.91,1.45,2.12,0.46,0.47,10.08,6.23,86.42,0.69,77.78,,8.2,16.01,
2020-10-17 06:00:00,2020-10-17 07:00:00,111.03,151.52,97.46,3.47,79.97,12.33,7.98,1.51,1.28,0.48,0.48,10.55,6.52,85.91,0.71,64.81,12.43,8.48,16.14,
