From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2021-05-08 07:00:00,2021-05-08 08:00:00,42.15,72.6,,,,,6.25,0.0,,,,
2021-05-08 08:00:00,2021-05-08 09:00:00,50.08,86.8,,,,,8.75,0.0,,,,
2021-05-08 09:00:00,2021-05-08 10:00:00,48.67,84.36,,,,,16.75,0.0,,,,
2021-05-08 10:00:00,2021-05-08 11:00:00,48.04,83.13,,,,,23.5,0.0,,,,
2021-05-08 11:00:00,2021-05-08 12:00:00,49.65,86.03,,,,,27.5,0.0,,,,
2021-05-08 12:00:00,2021-05-08 13:00:00,48.18,83.4,,,,,28.25,0.0,,,,
2021-05-08 13:00:00,2021-05-08 14:00:00,47.41,82.02,,,,,26.25,0.0,,,,
2021-05-08 14:00:00,2021-05-08 15:00:00,47.08,81.42,,,,,26.0,0.0,,,,
2021-05-08 15:00:00,2021-05-08 16:00:00,44.43,76.69,,,,,28.75,0.0,,,,
2021-05-08 16:00:00,2021-05-08 17:00:00,48.0,83.08,,,,,23.75,0.0,,,,
2021-05-08 17:00:00,2021-05-08 18:00:00,50.49,87.5,,,,,22.75,0.0,,,,
2021-05-08 18:00:00,2021-05-08 19:00:00,46.48,80.35,,,,,24.25,0.0,,,,
2021-05-08 19:00:00,2021-05-08 20:00:00,31.94,53.87,,,,,21.75,0.0,,,,
2021-05-08 20:00:00,2021-05-08 21:00:00,33.8,57.75,,,,,17.75,0.0,,,,
2021-05-08 21:00:00,2021-05-08 22:00:00,36.01,61.64,,,,,10.5,0.0,,,,
2021-05-08 22:00:00,2021-05-08 23:00:00,35.04,59.91,,,,,12.0,0.0,,,,
2021-05-08 23:00:00,2021-05-09 00:00:00,32.58,55.63,,,,,9.33,0.0,,,,
2021-05-09 00:00:00,2021-05-09 01:00:00,27.41,46.33,,,,,7.0,0.0,,,,
2021-05-09 01:00:00,2021-05-09 02:00:00,25.8,43.41,,,,,6.0,0.0,,,,
2021-05-09 02:00:00,2021-05-09 03:00:00,32.07,54.78,,,,,6.25,0.0,,,,
2021-05-09 03:00:00,2021-05-09 04:00:00,29.29,49.62,,,,,6.25,0.0,,,,
2021-05-09 04:00:00,2021-05-09 05:00:00,26.8,45.22,,,,,6.0,0.0,,,,
2021-05-09 05:00:00,2021-05-09 06:00:00,28.91,48.95,,,,,5.5,0.0,,,,
2021-05-09 06:00:00,2021-05-09 07:00:00,28.98,49.1,,,,,5.0,0.0,,,,
2021-05-09 07:00:00,2021-05-09 08:00:00,34.89,59.68,,,,,6.0,0.0,,,,
2021-05-09 08:00:00,2021-05-09 09:00:00,35.2,60.21,,,,,8.5,0.0,,,,
2021-05-09 09:00:00,2021-05-09 10:00:00,38.8,66.74,,,,,13.25,0.0,,,,
2021-05-09 10:00:00,2021-05-09 11:00:00,35.01,59.83,,,,,17.75,0.0,,,,
2021-05-09 11:00:00,2021-05-09 12:00:00,37.94,65.16,,,,,25.25,0.0,,,,
2021-05-09 12:00:00,2021-05-09 13:00:00,37.92,65.06,,,,,26.75,0.0,,,,
2021-05-09 13:00:00,2021-05-09 14:00:00,37.81,64.82,,,,,31.0,0.0,,,,
2021-05-09 14:00:00,2021-05-09 15:00:00,,,,,,,,,,,,
2021-05-09 15:00:00,2021-05-09 16:00:00,,,,,,,,,,,,
2021-05-09 16:00:00,2021-05-09 17:00:00,,,,,,,,,,,,
2021-05-09 17:00:00,2021-05-09 18:00:00,,,,,,,,,,,,
2021-05-09 18:00:00,2021-05-09 19:00:00,,,,,,,,,,,,
2021-05-09 19:00:00,2021-05-09 20:00:00,,,,,,,,,,,,
2021-05-09 20:00:00,2021-05-09 21:00:00,,,,,,,,,,,,
2021-05-09 21:00:00,2021-05-09 22:00:00,,,,,,,,,,,,
2021-05-09 22:00:00,2021-05-09 23:00:00,,,,,,,,,,,,
2021-05-09 23:00:00,2021-05-10 00:00:00,,,,,,,,,,,,
2021-05-10 00:00:00,2021-05-10 01:00:00,,,,,,,,,,,,
2021-05-10 01:00:00,2021-05-10 02:00:00,36.76,63.0,,,,,6.67,0.0,,,,
2021-05-10 02:00:00,2021-05-10 03:00:00,36.1,61.81,,,,,6.5,0.0,,,,
2021-05-10 03:00:00,2021-05-10 04:00:00,31.89,54.24,,,,,7.0,0.0,,,,
2021-05-10 04:00:00,2021-05-10 05:00:00,37.84,64.69,,,,,6.25,0.0,,,,
2021-05-10 05:00:00,2021-05-10 06:00:00,33.02,55.17,,,,,6.67,0.0,,,,
2021-05-10 06:00:00,2021-05-10 07:00:00,24.79,41.59,,,,,5.75,0.0,,,,
2021-05-10 07:00:00,2021-05-10 08:00:00,33.84,58.1,,,,,6.25,0.0,,,,
2021-05-10 08:00:00,2021-05-10 09:00:00,40.86,70.3,,,,,7.25,0.0,,,,
2021-05-10 09:00:00,2021-05-10 10:00:00,43.01,74.15,,,,,9.25,0.0,,,,
2021-05-10 10:00:00,2021-05-10 11:00:00,38.84,66.66,,,,,14.5,0.0,,,,
2021-05-10 11:00:00,2021-05-10 12:00:00,40.98,70.49,,,,,21.0,0.0,,,,
2021-05-10 12:00:00,2021-05-10 13:00:00,39.57,68.04,,,,,23.5,0.0,,,,
2021-05-10 13:00:00,2021-05-10 14:00:00,36.62,62.72,,,,,26.0,0.0,,,,
2021-05-10 14:00:00,2021-05-10 15:00:00,36.68,62.87,,,,,24.75,0.0,,,,
2021-05-10 15:00:00,2021-05-10 16:00:00,28.69,48.51,,,,,25.25,0.0,,,,
2021-05-10 16:00:00,2021-05-10 17:00:00,34.01,58.16,,,,,28.0,0.0,,,,
2021-05-10 17:00:00,2021-05-10 18:00:00,32.86,55.99,,,,,31.75,0.0,,,,
2021-05-10 18:00:00,2021-05-10 19:00:00,36.21,62.01,,,,,34.5,0.0,,,,
2021-05-10 19:00:00,2021-05-10 20:00:00,45.84,79.26,,,,,21.0,0.0,,,,
2021-05-10 20:00:00,2021-05-10 21:00:00,46.64,80.64,,,,,17.0,0.0,,,,
2021-05-10 21:00:00,2021-05-10 22:00:00,38.37,65.56,,,,,14.5,0.0,,,,
2021-05-10 22:00:00,2021-05-10 23:00:00,37.22,63.82,,,,,12.25,0.0,,,,
2021-05-10 23:00:00,2021-05-11 00:00:00,33.99,58.06,,,,,11.0,0.0,,,,
2021-05-11 00:00:00,2021-05-11 01:00:00,22.99,38.31,,,,,8.0,0.0,,,,
2021-05-11 01:00:00,2021-05-11 02:00:00,21.01,34.86,,,,,7.0,0.0,,,,
2021-05-11 02:00:00,2021-05-11 03:00:00,22.94,38.3,,,,,6.25,0.0,,,,
2021-05-11 03:00:00,2021-05-11 04:00:00,21.2,35.2,,,,,7.25,0.0,,,,
2021-05-11 04:00:00,2021-05-11 05:00:00,22.25,36.9,,,,,6.5,0.0,,,,
2021-05-11 05:00:00,2021-05-11 06:00:00,,,,,,,4.5,0.0,,,,
2021-05-11 06:00:00,2021-05-11 07:00:00,,,,,,,5.0,0.0,,,,
2021-05-11 07:00:00,2021-05-11 08:00:00,,,,,,,7.0,0.0,,,,
2021-05-11 08:00:00,2021-05-11 09:00:00,,,,,,,7.33,0.0,,,,
2021-05-11 09:00:00,2021-05-11 10:00:00,,,,,,,9.75,0.0,,,,
2021-05-11 10:00:00,2021-05-11 11:00:00,,,,,,,13.5,0.0,,,,
2021-05-11 11:00:00,2021-05-11 12:00:00,,,,,,,16.75,0.0,,,,
2021-05-11 12:00:00,2021-05-11 13:00:00,,,,,,,19.5,0.0,,,,
2021-05-11 13:00:00,2021-05-11 14:00:00,,,,,,,19.5,0.0,,,,
2021-05-11 14:00:00,2021-05-11 15:00:00,15.86,26.18,,,,,23.25,0.0,,,,
2021-05-11 15:00:00,2021-05-11 16:00:00,22.27,37.06,,,,,24.25,0.0,,,,
2021-05-11 16:00:00,2021-05-11 17:00:00,26.37,44.46,,,,,23.75,0.0,,,,
2021-05-11 17:00:00,2021-05-11 18:00:00,33.36,56.89,,,,,23.25,0.0,,,,
2021-05-11 18:00:00,2021-05-11 19:00:00,35.78,61.18,,,,,22.25,0.0,,,,
2021-05-11 19:00:00,2021-05-11 20:00:00,33.87,57.84,,,,,19.0,0.0,,,,
2021-05-11 20:00:00,2021-05-11 21:00:00,42.84,73.93,,,,,12.75,0.0,,,,
2021-05-11 21:00:00,2021-05-11 22:00:00,36.51,62.24,,,,,9.5,0.0,,,,
2021-05-11 22:00:00,2021-05-11 23:00:00,31.99,54.47,,,,,7.5,0.0,,,,
2021-05-11 23:00:00,2021-05-12 00:00:00,31.62,53.82,,,,,6.67,0.0,,,,
2021-05-12 00:00:00,2021-05-12 01:00:00,26.55,44.77,,,,,6.0,0.0,,,,
2021-05-12 01:00:00,2021-05-12 02:00:00,21.68,36.27,,,,,6.0,0.0,,,,
2021-05-12 02:00:00,2021-05-12 03:00:00,26.4,44.55,,,,,6.25,0.0,,,,
2021-05-12 03:00:00,2021-05-12 04:00:00,18.52,30.45,,,,,6.0,0.0,,,,
2021-05-12 04:00:00,2021-05-12 05:00:00,17.13,27.96,,,,,6.0,0.0,,,,
2021-05-12 05:00:00,2021-05-12 06:00:00,23.99,40.08,,,,,6.0,0.0,,,,
2021-05-12 06:00:00,2021-05-12 07:00:00,17.78,29.07,,,,,5.25,0.0,,,,
2021-05-12 07:00:00,2021-05-12 08:00:00,15.02,24.12,,,,,5.5,0.0,,,,
2021-05-12 08:00:00,2021-05-12 09:00:00,22.77,37.91,,,,,6.75,0.0,,,,
2021-05-12 09:00:00,2021-05-12 10:00:00,30.27,51.39,,,,,9.5,0.0,,,,
2021-05-12 10:00:00,2021-05-12 11:00:00,27.84,47.04,,,,,11.75,0.0,,,,
2021-05-12 11:00:00,2021-05-12 12:00:00,24.66,41.32,,,,,15.25,0.0,,,,
2021-05-12 12:00:00,2021-05-12 13:00:00,28.02,47.39,,,,,17.0,0.0,,,,
2021-05-12 13:00:00,2021-05-12 14:00:00,27.23,45.97,,,,,21.0,0.0,,,,
2021-05-12 14:00:00,2021-05-12 15:00:00,23.04,38.48,,,,,22.5,0.0,,,,
2021-05-12 15:00:00,2021-05-12 16:00:00,25.86,43.49,,,,,22.75,0.0,,,,
2021-05-12 16:00:00,2021-05-12 17:00:00,30.49,51.77,,,,,25.25,0.0,,,,
2021-05-12 17:00:00,2021-05-12 18:00:00,31.73,54.02,,,,,23.0,0.0,,,,
2021-05-12 18:00:00,2021-05-12 19:00:00,32.76,55.84,,,,,16.0,0.0,,,,
2021-05-12 19:00:00,2021-05-12 20:00:00,35.4,60.59,,,,,12.5,0.0,,,,
2021-05-12 20:00:00,2021-05-12 21:00:00,40.02,68.69,,,,,9.5,0.0,,,,
2021-05-12 21:00:00,2021-05-12 22:00:00,29.94,50.37,,,,,8.75,0.0,,,,
2021-05-12 22:00:00,2021-05-12 23:00:00,26.2,44.14,,,,,8.25,0.0,,,,
2021-05-12 23:00:00,2021-05-13 00:00:00,31.12,52.86,,,,,7.67,0.0,,,,
2021-05-13 00:00:00,2021-05-13 01:00:00,27.72,46.89,,,,,7.0,0.0,,,,
2021-05-13 01:00:00,2021-05-13 02:00:00,30.41,51.56,,,,,6.75,0.0,,,,
2021-05-13 02:00:00,2021-05-13 03:00:00,22.86,38.19,,,,,6.0,0.0,,,,
2021-05-13 03:00:00,2021-05-13 04:00:00,18.39,30.19,,,,,6.5,0.0,,,,
2021-05-13 04:00:00,2021-05-13 05:00:00,12.03,18.79,,,,,6.25,0.0,,,,
2021-05-13 05:00:00,2021-05-13 06:00:00,13.22,20.94,,,,,6.0,0.0,,,,
2021-05-13 06:00:00,2021-05-13 07:00:00,17.16,27.84,,,,,5.0,0.0,,,,
2021-05-13 07:00:00,2021-05-13 08:00:00,,,,,,,,,,,,
2021-05-13 08:00:00,2021-05-13 09:00:00,,,,,,,,,,,,
2021-05-13 09:00:00,2021-05-13 10:00:00,,,,,,,,,,,,
2021-05-13 10:00:00,2021-05-13 11:00:00,18.8,30.94,,,,,11.25,0.0,,,,
2021-05-13 11:00:00,2021-05-13 12:00:00,23.13,38.75,,,,,14.25,0.0,,,,
2021-05-13 12:00:00,2021-05-13 13:00:00,22.94,38.3,,,,,17.0,0.0,,,,
2021-05-13 13:00:00,2021-05-13 14:00:00,19.01,31.29,,,,,20.0,0.0,,,,
2021-05-13 14:00:00,2021-05-13 15:00:00,28.55,48.3,,,,,23.25,0.0,,,,
2021-05-13 15:00:00,2021-05-13 16:00:00,27.07,45.7,,,,,23.25,0.0,,,,
2021-05-13 16:00:00,2021-05-13 17:00:00,23.16,38.88,,,,,25.5,0.0,,,,
2021-05-13 17:00:00,2021-05-13 18:00:00,27.89,47.19,,,,,27.25,0.0,,,,
2021-05-13 18:00:00,2021-05-13 19:00:00,35.27,60.32,,,,,27.33,0.0,,,,
2021-05-13 19:00:00,2021-05-13 20:00:00,38.4,66.0,,,,,22.25,0.0,,,,
2021-05-13 20:00:00,2021-05-13 21:00:00,45.95,79.31,,,,,17.75,0.0,,,,
2021-05-13 21:00:00,2021-05-13 22:00:00,38.63,66.34,,,,,14.75,0.0,,,,
2021-05-13 22:00:00,2021-05-13 23:00:00,34.14,58.26,,,,,13.75,0.0,,,,
2021-05-13 23:00:00,2021-05-14 00:00:00,31.88,54.3,,,,,10.33,0.0,,,,
2021-05-14 00:00:00,2021-05-14 01:00:00,36.66,62.85,,,,,10.75,0.0,,,,
2021-05-14 01:00:00,2021-05-14 02:00:00,,,,,,,9.0,0.0,,,,
2021-05-14 02:00:00,2021-05-14 03:00:00,,,,,,,7.25,0.0,,,,
2021-05-14 03:00:00,2021-05-14 04:00:00,,,,,,,6.25,0.0,,,,
2021-05-14 04:00:00,2021-05-14 05:00:00,,,,,,,7.25,0.0,,,,
2021-05-14 05:00:00,2021-05-14 06:00:00,,,,,,,5.5,0.0,,,,
2021-05-14 06:00:00,2021-05-14 07:00:00,,,,,,,4.5,0.0,,,,
2021-05-14 07:00:00,2021-05-14 08:00:00,,,,,,,6.0,0.0,,,,
2021-05-14 08:00:00,2021-05-14 09:00:00,,,,,,,12.75,0.0,,,,
2021-05-14 09:00:00,2021-05-14 10:00:00,,,,,,,19.5,0.0,,,,
2021-05-14 10:00:00,2021-05-14 11:00:00,3.25,,,,,,28.75,0.0,,,,
2021-05-14 11:00:00,2021-05-14 12:00:00,,,,,,,25.25,0.0,,,,
2021-05-14 12:00:00,2021-05-14 13:00:00,19.34,30.37,,,,,24.5,0.0,,,,
2021-05-14 13:00:00,2021-05-14 14:00:00,22.06,36.75,,,,,21.25,0.0,,,,
2021-05-14 14:00:00,2021-05-14 15:00:00,22.77,38.08,,,,,21.0,0.0,,,,
2021-05-14 15:00:00,2021-05-14 16:00:00,24.57,41.19,,,,,22.25,0.0,,,,
2021-05-14 16:00:00,2021-05-14 17:00:00,31.88,54.44,,,,,9.5,0.0,,,,
2021-05-14 17:00:00,2021-05-14 18:00:00,37.78,65.06,,,,,19.75,0.0,,,,
2021-05-14 18:00:00,2021-05-14 19:00:00,36.78,62.88,,,,,18.0,0.0,,,,
2021-05-14 19:00:00,2021-05-14 20:00:00,32.31,54.67,,,,,17.5,0.0,,,,
2021-05-14 20:00:00,2021-05-14 21:00:00,24.27,40.25,,,,,15.0,0.0,,,,
2021-05-14 21:00:00,2021-05-14 22:00:00,26.53,44.7,,,,,14.5,0.0,,,,
2021-05-14 22:00:00,2021-05-14 23:00:00,25.44,42.97,,,,,16.0,0.0,,,,
2021-05-14 23:00:00,2021-05-15 00:00:00,19.42,32.16,,,,,17.33,0.0,,,,
2021-05-15 00:00:00,2021-05-15 01:00:00,18.13,29.71,,,,,15.5,0.0,,,,
2021-05-15 01:00:00,2021-05-15 02:00:00,18.48,30.29,,,,,13.0,0.0,,,,
2021-05-15 02:00:00,2021-05-15 03:00:00,,,,,,,,,,,,
2021-05-15 03:00:00,2021-05-15 04:00:00,,,,,,,,,,,,
2021-05-15 04:00:00,2021-05-15 05:00:00,,,,,,,,,,,,
2021-05-15 05:00:00,2021-05-15 06:00:00,,,,,,,,,,,,
2021-05-15 06:00:00,2021-05-15 07:00:00,24.9,41.82,,,,,9.0,0.0,,,,
2021-05-15 07:00:00,2021-05-15 08:00:00,24.55,41.27,,,,,9.75,0.0,,,,
2021-05-15 08:00:00,2021-05-15 09:00:00,24.47,41.04,,,,,9.0,0.0,,,,
2021-05-15 09:00:00,2021-05-15 10:00:00,25.46,43.3,,,,,11.0,0.0,,,,
2021-05-15 10:00:00,2021-05-15 11:00:00,,,,,,,,,,,,
2021-05-15 11:00:00,2021-05-15 12:00:00,,,,,,,,,,,,
2021-05-15 12:00:00,2021-05-15 13:00:00,,,,,,,,,,,,
2021-05-15 13:00:00,2021-05-15 14:00:00,,,,,,,,,,,,
2021-05-15 14:00:00,2021-05-15 15:00:00,,,,,,,,,,,,
2021-05-15 15:00:00,2021-05-15 16:00:00,,,,,,,,,,,,
2021-05-15 16:00:00,2021-05-15 17:00:00,,,,,,,,,,,,
2021-05-15 17:00:00,2021-05-15 18:00:00,,,,,,,,,,,,
2021-05-15 18:00:00,2021-05-15 19:00:00,,,,,,,,,,,,
2021-05-15 19:00:00,2021-05-15 20:00:00,,,,,,,,,,,,
2021-05-15 20:00:00,2021-05-15 21:00:00,,,,,,,,,,,,
2021-05-15 21:00:00,2021-05-15 22:00:00,,,,,,,,,,,,
2021-05-15 22:00:00,2021-05-15 23:00:00,,,,,,,,,,,,
2021-05-15 23:00:00,2021-05-16 00:00:00,,,,,,,,,,,,
2021-05-16 00:00:00,2021-05-16 01:00:00,,,,,,,,,,,,
2021-05-16 01:00:00,2021-05-16 02:00:00,,,,,,,,,,,,
2021-05-16 02:00:00,2021-05-16 03:00:00,,,,,,,,,,,,
2021-05-16 03:00:00,2021-05-16 04:00:00,,,,,,,,,,,,
2021-05-16 04:00:00,2021-05-16 05:00:00,,,,,,,,,,,,
2021-05-16 05:00:00,2021-05-16 06:00:00,,,,,,,,,,,,
2021-05-16 06:00:00,2021-05-16 07:00:00,,,,,,,,,,,,
2021-05-16 07:00:00,2021-05-16 08:00:00,,,,,,,,,,,,
2021-05-16 08:00:00,2021-05-16 09:00:00,,,,,,,,,,,,
2021-05-16 09:00:00,2021-05-16 10:00:00,,,,,,,,,,,,
2021-05-16 10:00:00,2021-05-16 11:00:00,,,,,,,,,,,,
2021-05-16 11:00:00,2021-05-16 12:00:00,,,,,,,,,,,,
2021-05-16 12:00:00,2021-05-16 13:00:00,,,,,,,,,,,,
2021-05-16 13:00:00,2021-05-16 14:00:00,,,,,,,,,,,,
2021-05-16 14:00:00,2021-05-16 15:00:00,,,,,,,,,,,,
2021-05-16 15:00:00,2021-05-16 16:00:00,,,,,,,,,,,,
2021-05-16 16:00:00,2021-05-16 17:00:00,,,,,,,,,,,,
2021-05-16 17:00:00,2021-05-16 18:00:00,14.75,23.69,,,,,13.0,0.0,,,,
2021-05-16 18:00:00,2021-05-16 19:00:00,12.45,19.99,,,,,11.25,0.0,,,,
2021-05-16 19:00:00,2021-05-16 20:00:00,15.87,25.41,,,,,8.25,0.0,,,,
2021-05-16 20:00:00,2021-05-16 21:00:00,17.5,28.63,,,,,7.75,0.0,,,,
2021-05-16 21:00:00,2021-05-16 22:00:00,14.19,22.39,,,,,7.75,0.0,,,,
2021-05-16 22:00:00,2021-05-16 23:00:00,13.04,20.59,,,,,7.0,0.0,,,,
2021-05-16 23:00:00,2021-05-17 00:00:00,14.22,23.23,,,,,8.0,0.0,,,,
2021-05-17 00:00:00,2021-05-17 01:00:00,13.09,20.65,,,,,8.0,0.0,,,,
2021-05-17 01:00:00,2021-05-17 02:00:00,11.98,18.86,,,,,7.25,0.0,,,,
2021-05-17 02:00:00,2021-05-17 03:00:00,16.0,26.13,,,,,6.75,0.0,,,,
2021-05-17 03:00:00,2021-05-17 04:00:00,14.94,24.21,,,,,6.5,0.0,,,,
2021-05-17 04:00:00,2021-05-17 05:00:00,17.5,28.39,,,,,6.25,0.0,,,,
2021-05-17 05:00:00,2021-05-17 06:00:00,13.01,20.55,,,,,5.75,0.0,,,,
2021-05-17 06:00:00,2021-05-17 07:00:00,8.49,12.22,,,,,5.0,0.0,,,,
2021-05-17 07:00:00,2021-05-17 08:00:00,,,,,,,,,,,,
2021-05-17 08:00:00,2021-05-17 09:00:00,,,,,,,,,,,,
2021-05-17 09:00:00,2021-05-17 10:00:00,,,,,,,,,,,,
2021-05-17 10:00:00,2021-05-17 11:00:00,,,,,,,,,,,,
2021-05-17 11:00:00,2021-05-17 12:00:00,,,,,,,4.0,0.0,,,,
2021-05-17 12:00:00,2021-05-17 13:00:00,7.44,10.63,,,,,8.25,0.0,,,,
2021-05-17 13:00:00,2021-05-17 14:00:00,7.0,9.79,,,,,6.25,0.0,,,,
2021-05-17 14:00:00,2021-05-17 15:00:00,10.22,17.2,,,,,7.25,0.0,,,,
2021-05-17 15:00:00,2021-05-17 16:00:00,22.02,36.66,,,,,8.0,0.0,,,,
2021-05-17 16:00:00,2021-05-17 17:00:00,23.79,39.74,,,,,7.0,0.0,,,,
2021-05-17 17:00:00,2021-05-17 18:00:00,28.07,47.48,,,,,5.5,0.0,,,,
2021-05-17 18:00:00,2021-05-17 19:00:00,26.16,43.95,,,,,5.0,0.0,,,,
2021-05-17 19:00:00,2021-05-17 20:00:00,23.72,39.69,,,,,4.0,0.0,,,,
2021-05-17 20:00:00,2021-05-17 21:00:00,25.34,42.87,,,,,4.0,0.0,,,,
2021-05-17 21:00:00,2021-05-17 22:00:00,27.71,46.83,,,,,4.0,0.0,,,,
2021-05-17 22:00:00,2021-05-17 23:00:00,27.98,46.95,,,,,4.0,0.0,,,,
2021-05-17 23:00:00,2021-05-18 00:00:00,37.77,65.15,,,,,5.0,0.0,,,,
2021-05-18 00:00:00,2021-05-18 01:00:00,29.12,49.56,,,,,4.25,0.0,,,,
2021-05-18 01:00:00,2021-05-18 02:00:00,20.17,33.76,,,,,5.75,0.0,,,,
2021-05-18 02:00:00,2021-05-18 03:00:00,15.34,24.75,,,,,6.5,0.0,,,,
2021-05-18 03:00:00,2021-05-18 04:00:00,14.8,23.91,,,,,7.0,0.0,,,,
2021-05-18 04:00:00,2021-05-18 05:00:00,13.81,21.91,,,,,7.0,0.0,,,,
2021-05-18 05:00:00,2021-05-18 06:00:00,14.27,23.04,,,,,6.75,0.0,,,,
2021-05-18 06:00:00,2021-05-18 07:00:00,9.29,13.6,,,,,6.0,0.0,,,,
2021-05-18 07:00:00,2021-05-18 08:00:00,8.64,12.53,,,,,6.0,0.0,,,,
2021-05-18 08:00:00,2021-05-18 09:00:00,12.22,19.25,,,,,6.5,0.0,,,,
2021-05-18 09:00:00,2021-05-18 10:00:00,9.26,13.75,,,,,6.75,0.0,,,,
2021-05-18 10:00:00,2021-05-18 11:00:00,10.31,15.74,,,,,6.25,0.0,,,,
2021-05-18 11:00:00,2021-05-18 12:00:00,9.02,13.3,,,,,6.75,0.0,,,,
2021-05-18 12:00:00,2021-05-18 13:00:00,7.36,10.46,,,,,7.0,0.0,,,,
2021-05-18 13:00:00,2021-05-18 14:00:00,8.43,12.29,,,,,7.5,0.0,,,,
2021-05-18 14:00:00,2021-05-18 15:00:00,8.65,12.95,,,,,7.75,0.0,,,,
2021-05-18 15:00:00,2021-05-18 16:00:00,11.4,17.57,,,,,8.0,0.0,,,,
2021-05-18 16:00:00,2021-05-18 17:00:00,12.75,20.12,,,,,8.0,0.0,,,,
2021-05-18 17:00:00,2021-05-18 18:00:00,11.23,17.7,,,,,7.0,0.0,,,,
2021-05-18 18:00:00,2021-05-18 19:00:00,9.56,14.61,,,,,6.25,0.0,,,,
2021-05-18 19:00:00,2021-05-18 20:00:00,14.5,22.86,,,,,6.0,0.0,,,,
2021-05-18 20:00:00,2021-05-18 21:00:00,15.39,25.05,,,,,5.5,0.0,,,,
2021-05-18 21:00:00,2021-05-18 22:00:00,12.25,18.79,,,,,5.0,0.0,,,,
2021-05-18 22:00:00,2021-05-18 23:00:00,16.95,27.57,,,,,5.0,0.0,,,,
2021-05-18 23:00:00,2021-05-19 00:00:00,17.69,28.8,,,,,6.67,0.0,,,,
2021-05-19 00:00:00,2021-05-19 01:00:00,24.41,40.94,,,,,6.0,0.0,,,,
2021-05-19 01:00:00,2021-05-19 02:00:00,24.22,40.59,,,,,6.0,0.0,,,,
2021-05-19 02:00:00,2021-05-19 03:00:00,26.6,45.03,,,,,6.0,0.0,,,,
2021-05-19 03:00:00,2021-05-19 04:00:00,30.18,51.48,,,,,7.0,0.0,,,,
2021-05-19 04:00:00,2021-05-19 05:00:00,22.34,37.36,,,,,7.0,0.0,,,,
2021-05-19 05:00:00,2021-05-19 06:00:00,16.82,26.94,,,,,6.5,0.0,,,,
2021-05-19 06:00:00,2021-05-19 07:00:00,20.84,34.54,,,,,6.0,0.0,,,,
2021-05-19 07:00:00,2021-05-19 08:00:00,18.82,31.02,,,,,7.25,0.0,,,,
2021-05-19 08:00:00,2021-05-19 09:00:00,21.1,35.29,,,,,7.5,0.0,,,,
2021-05-19 09:00:00,2021-05-19 10:00:00,22.29,37.11,,,,,8.0,0.0,,,,
2021-05-19 10:00:00,2021-05-19 11:00:00,21.44,35.6,,,,,8.75,0.0,,,,
2021-05-19 11:00:00,2021-05-19 12:00:00,22.88,38.27,,,,,8.5,0.0,,,,
2021-05-19 12:00:00,2021-05-19 13:00:00,21.12,34.89,,,,,9.75,0.0,,,,
2021-05-19 13:00:00,2021-05-19 14:00:00,19.89,32.81,,,,,9.25,0.0,,,,
2021-05-19 14:00:00,2021-05-19 15:00:00,20.57,34.08,,,,,9.0,0.0,,,,
2021-05-19 15:00:00,2021-05-19 16:00:00,,,,,,,,,,,,
2021-05-19 16:00:00,2021-05-19 17:00:00,,,,,,,,,,,,
2021-05-19 17:00:00,2021-05-19 18:00:00,,,,,,,,,,,,
2021-05-19 18:00:00,2021-05-19 19:00:00,,,,,,,,,,,,
2021-05-19 19:00:00,2021-05-19 20:00:00,,,,,,,,,,,,
2021-05-19 20:00:00,2021-05-19 21:00:00,,,,,,,,,,,,
2021-05-19 21:00:00,2021-05-19 22:00:00,,,,,,,,,,,,
2021-05-19 22:00:00,2021-05-19 23:00:00,,,,,,,,,,,,
2021-05-19 23:00:00,2021-05-20 00:00:00,,,,,,,,,,,,
2021-05-20 00:00:00,2021-05-20 01:00:00,79.81,139.86,,,,,6.0,0.0,,,,
2021-05-20 01:00:00,2021-05-20 02:00:00,77.65,136.44,,,,,5.0,0.0,,,,
2021-05-20 02:00:00,2021-05-20 03:00:00,70.88,124.19,,,,,4.75,0.0,,,,
2021-05-20 03:00:00,2021-05-20 04:00:00,68.34,119.55,,,,,4.0,0.0,,,,
2021-05-20 04:00:00,2021-05-20 05:00:00,67.95,118.42,,,,,4.0,0.0,,,,
2021-05-20 05:00:00,2021-05-20 06:00:00,60.57,104.73,,,,,4.0,0.0,,,,
2021-05-20 06:00:00,2021-05-20 07:00:00,54.17,93.91,,,,,4.0,0.0,,,,
2021-05-20 07:00:00,2021-05-20 08:00:00,54.02,93.12,,,,,5.5,0.0,,,,
2021-05-20 08:00:00,2021-05-20 09:00:00,62.12,108.59,,,,,8.75,0.0,,,,
2021-05-20 09:00:00,2021-05-20 10:00:00,64.12,111.92,,,,,11.0,0.0,,,,
2021-05-20 10:00:00,2021-05-20 11:00:00,63.3,110.38,,,,,13.0,0.0,,,,
2021-05-20 11:00:00,2021-05-20 12:00:00,,,,,,,,,,,,
2021-05-20 12:00:00,2021-05-20 13:00:00,,,,,,,,,,,,
2021-05-20 13:00:00,2021-05-20 14:00:00,,,,,,,,,,,,
