From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2022-12-10 01:00:00,2022-12-10 02:00:00,66.51,179.96,12.12,10.43,15.16,21.96,4.8,1.59,4.58,1.46,72.77,0.42,1.15,0.74,80.39,0.15,156.89,30.88,12.04,0.0
2022-12-10 02:00:00,2022-12-10 03:00:00,65.53,186.88,6.14,10.57,10.44,16.29,3.99,1.55,6.23,1.35,74.83,0.43,1.16,0.76,80.42,0.16,186.22,30.76,11.65,0.0
2022-12-10 03:00:00,2022-12-10 04:00:00,72.61,172.37,5.9,11.45,10.71,16.69,3.66,1.65,4.81,1.29,76.21,0.43,1.14,0.76,83.83,0.11,266.94,30.42,10.95,0.0
2022-12-10 04:00:00,2022-12-10 05:00:00,61.83,177.18,7.72,10.87,11.86,17.79,3.29,1.69,5.25,1.46,78.71,0.45,1.18,0.77,84.6,0.17,215.17,29.75,10.35,0.0
2022-12-10 05:00:00,2022-12-10 06:00:00,61.31,170.23,8.64,10.42,12.38,18.54,3.25,1.63,5.52,1.59,78.0,0.46,1.2,0.76,81.66,0.2,214.75,30.23,10.76,0.0
2022-12-10 06:00:00,2022-12-10 07:00:00,66.55,173.45,9.4,10.18,12.86,18.86,3.55,1.67,5.03,1.64,78.35,0.49,1.32,0.82,81.09,0.12,259.25,36.26,11.22,0.0
2022-12-10 07:00:00,2022-12-10 08:00:00,60.33,200.87,11.56,9.38,14.17,20.2,4.19,1.8,5.19,1.99,78.78,0.56,1.56,0.91,79.03,0.25,191.2,70.92,12.7,0.0
2022-12-10 08:00:00,2022-12-10 09:00:00,71.85,238.88,8.56,9.82,11.99,18.0,6.51,2.03,7.63,2.28,76.79,0.65,1.8,1.0,68.52,0.32,194.1,88.88,14.96,0.0
2022-12-10 09:00:00,2022-12-10 10:00:00,72.9,256.79,5.34,9.82,9.42,15.11,8.73,2.23,17.17,2.09,76.16,0.6,1.54,0.89,61.78,0.44,216.17,130.42,16.75,0.0
2022-12-10 10:00:00,2022-12-10 11:00:00,73.97,251.88,1.25,9.71,5.82,10.59,11.69,2.1,31.02,2.02,77.71,0.57,1.36,0.84,46.38,0.41,153.43,176.59,19.41,0.0
2022-12-10 11:00:00,2022-12-10 12:00:00,73.74,233.49,,3.47,1.81,3.3,12.14,2.0,44.61,2.0,75.15,0.55,1.29,0.82,39.18,0.57,84.98,204.56,21.03,0.0
2022-12-10 12:00:00,2022-12-10 13:00:00,70.81,209.12,,,0.0,,11.96,1.95,47.19,2.08,70.1,0.53,1.2,0.79,36.84,0.6,71.22,172.83,21.79,0.0
2022-12-10 13:00:00,2022-12-10 14:00:00,71.87,203.93,,,0.0,,11.2,1.89,45.87,2.08,65.91,0.52,1.26,0.81,39.95,0.88,66.53,135.63,21.63,0.0
2022-12-10 14:00:00,2022-12-10 15:00:00,67.6,198.49,0.43,10.92,6.05,10.78,10.07,1.92,44.73,2.07,60.87,0.49,1.29,0.82,42.17,0.62,64.04,86.36,21.06,0.0
2022-12-10 15:00:00,2022-12-10 16:00:00,70.49,212.59,0.42,10.03,5.57,10.02,10.3,2.03,44.46,2.12,60.31,0.47,1.24,0.81,50.14,0.33,149.55,64.19,20.23,0.0
2022-12-10 16:00:00,2022-12-10 17:00:00,80.4,203.99,0.5,9.68,5.46,9.7,7.27,2.09,25.69,2.32,63.94,0.51,1.32,0.86,59.9,0.22,218.25,41.31,18.54,0.0
2022-12-10 17:00:00,2022-12-10 18:00:00,72.88,208.09,0.98,11.05,6.55,11.39,6.51,2.25,12.16,2.75,73.2,0.63,1.85,1.09,68.84,0.18,230.64,31.33,17.0,0.0
2022-12-10 18:00:00,2022-12-10 19:00:00,80.77,232.76,1.79,11.49,7.44,12.61,6.86,2.44,9.37,3.24,80.39,0.81,2.44,1.34,73.62,0.19,263.3,31.17,16.29,0.0
2022-12-10 19:00:00,2022-12-10 20:00:00,83.9,222.68,2.48,12.63,8.59,14.48,7.88,2.5,8.07,2.96,83.3,0.71,1.98,1.16,76.86,0.18,155.49,31.08,15.38,0.0
2022-12-10 20:00:00,2022-12-10 21:00:00,71.55,211.29,2.34,12.48,8.39,14.04,8.91,2.49,6.04,2.9,86.31,0.7,1.88,1.12,76.37,0.16,239.69,31.12,15.08,0.0
2022-12-10 21:00:00,2022-12-10 22:00:00,78.08,212.59,4.1,12.22,9.67,15.5,8.41,2.51,5.62,2.84,88.85,0.71,1.9,1.14,78.65,0.14,234.02,31.18,14.8,0.0
2022-12-10 22:00:00,2022-12-10 23:00:00,69.41,217.63,4.98,11.16,9.82,15.67,8.76,2.53,6.89,2.79,90.59,0.72,1.94,1.16,78.58,0.19,150.82,31.12,14.88,0.0
2022-12-10 23:00:00,2022-12-11 00:00:00,68.14,222.48,5.34,10.54,9.79,15.33,8.88,2.41,5.09,2.64,90.45,0.67,1.79,1.09,80.72,0.23,233.12,31.25,14.62,0.0
2022-12-11 00:00:00,2022-12-11 01:00:00,71.8,222.78,5.84,9.96,9.89,15.31,5.5,2.18,5.08,2.48,89.7,0.61,1.56,0.99,82.71,0.12,153.4,31.16,14.39,0.0
2022-12-11 01:00:00,2022-12-11 02:00:00,71.71,221.16,6.69,9.55,10.36,15.77,5.1,2.12,4.86,2.4,89.39,0.59,1.52,0.98,83.59,0.24,236.68,31.2,14.12,0.0
2022-12-11 02:00:00,2022-12-11 03:00:00,77.65,216.56,4.12,9.21,8.12,12.92,4.35,2.05,4.88,2.29,89.88,0.57,1.43,0.94,85.14,0.16,264.41,30.94,13.59,0.0
2022-12-11 03:00:00,2022-12-11 04:00:00,72.27,222.38,5.84,8.96,9.37,14.16,4.1,2.0,4.82,2.21,89.89,0.56,1.41,0.94,86.6,0.2,229.78,30.71,12.86,0.0
2022-12-11 04:00:00,2022-12-11 05:00:00,62.41,220.0,9.33,8.83,12.1,17.54,3.91,1.95,5.12,2.19,91.67,0.57,1.43,0.95,87.22,0.08,199.61,30.72,12.19,0.0
2022-12-11 05:00:00,2022-12-11 06:00:00,58.06,224.59,10.78,8.26,12.96,18.67,3.83,1.94,5.27,2.44,90.57,0.59,1.54,0.98,86.44,0.19,218.22,30.8,12.14,0.0
2022-12-11 06:00:00,2022-12-11 07:00:00,71.95,216.94,10.86,7.9,12.84,18.37,4.4,2.0,5.23,2.6,90.52,0.61,1.66,1.02,85.88,0.12,169.95,45.29,12.49,0.0
2022-12-11 07:00:00,2022-12-11 08:00:00,77.92,247.55,11.02,8.56,13.3,19.17,6.91,2.05,6.35,2.95,88.42,0.65,1.81,1.08,73.33,0.31,105.47,91.44,15.39,0.0
2022-12-11 08:00:00,2022-12-11 09:00:00,82.38,270.94,5.08,9.68,9.13,14.62,29.27,2.15,17.8,2.91,83.44,0.63,1.77,1.05,55.84,0.37,140.73,141.92,19.44,0.0
2022-12-11 09:00:00,2022-12-11 10:00:00,91.3,272.02,1.62,10.1,6.58,11.71,29.4,2.36,33.9,2.5,79.7,0.53,1.35,0.88,48.98,0.64,173.01,140.97,21.12,0.0
2022-12-11 10:00:00,2022-12-11 11:00:00,71.69,231.04,,6.84,3.57,6.78,25.87,2.18,43.51,2.39,79.18,0.51,1.24,0.85,46.12,0.6,79.27,162.65,22.0,0.0
2022-12-11 11:00:00,2022-12-11 12:00:00,73.3,221.8,,1.27,0.66,1.14,18.54,1.97,53.29,2.23,73.21,0.48,1.17,0.8,36.2,0.51,82.37,306.97,24.31,0.0
2022-12-11 12:00:00,2022-12-11 13:00:00,78.55,195.49,,,0.0,,21.83,1.79,53.19,2.0,66.99,0.44,1.04,0.74,28.26,0.48,140.44,105.82,26.07,0.0
2022-12-11 13:00:00,2022-12-11 14:00:00,58.9,186.43,,,0.0,,16.59,1.56,49.12,1.61,59.95,0.38,0.86,0.63,21.08,0.83,111.48,124.39,27.13,0.0
2022-12-11 14:00:00,2022-12-11 15:00:00,62.97,159.78,0.62,9.39,5.4,9.52,10.77,1.33,33.41,1.39,61.99,0.41,1.1,0.76,16.94,0.72,54.93,106.46,27.57,0.0
2022-12-11 15:00:00,2022-12-11 16:00:00,54.22,149.53,0.75,7.9,4.72,8.28,4.59,1.12,30.7,1.09,55.92,0.36,0.99,0.68,16.85,0.36,39.54,66.71,27.09,0.0
2022-12-11 16:00:00,2022-12-11 17:00:00,45.76,131.73,1.16,7.34,4.76,8.06,5.67,1.08,25.36,0.99,54.3,0.36,0.97,0.66,28.18,0.21,232.06,47.03,23.77,0.0
2022-12-11 17:00:00,2022-12-11 18:00:00,48.42,134.83,1.49,8.03,5.39,9.16,5.18,1.12,15.26,1.12,62.85,0.43,1.17,0.79,53.09,0.21,245.16,30.86,18.54,0.0
2022-12-11 18:00:00,2022-12-11 19:00:00,47.67,132.96,2.98,7.11,6.11,9.44,5.4,1.32,6.66,1.75,75.7,0.6,1.87,1.11,69.16,0.2,230.11,30.09,15.84,0.0
2022-12-11 19:00:00,2022-12-11 20:00:00,60.46,154.16,4.84,8.04,8.07,12.31,5.78,1.44,5.29,2.18,82.57,0.74,2.39,1.32,74.69,0.16,197.06,30.02,14.32,0.0
2022-12-11 20:00:00,2022-12-11 21:00:00,57.71,156.63,10.15,11.69,14.25,20.2,7.75,1.67,4.43,2.07,87.16,0.73,2.29,1.3,74.16,0.2,286.16,30.04,13.54,0.0
2022-12-11 21:00:00,2022-12-11 22:00:00,60.52,170.19,18.33,11.64,20.78,28.87,8.36,1.68,4.92,1.89,89.99,0.7,2.06,1.21,78.2,0.12,138.49,30.11,12.65,0.0
2022-12-11 22:00:00,2022-12-11 23:00:00,57.02,183.46,23.37,10.73,24.35,33.58,8.59,1.58,5.44,1.74,91.15,0.67,1.97,1.18,79.4,0.18,38.49,30.2,12.24,0.0
2022-12-11 23:00:00,2022-12-12 00:00:00,49.39,175.64,24.08,9.15,24.09,32.81,8.82,1.48,4.89,1.53,90.53,0.61,1.75,1.08,83.0,0.14,216.33,30.2,11.66,0.0
2022-12-12 00:00:00,2022-12-12 01:00:00,51.31,175.12,24.79,7.84,23.97,32.19,5.57,1.37,5.21,1.42,90.41,0.58,1.61,1.03,84.03,0.12,258.3,30.25,11.29,0.0
2022-12-12 01:00:00,2022-12-12 02:00:00,47.08,170.34,25.52,7.67,24.47,32.5,5.54,1.35,5.08,1.27,88.24,0.53,1.44,0.95,85.91,0.2,197.12,30.16,10.7,0.0
2022-12-12 02:00:00,2022-12-12 03:00:00,43.57,178.37,14.29,7.23,15.23,21.24,4.77,1.31,4.92,1.19,87.66,0.5,1.35,0.92,86.38,0.17,148.91,30.01,10.47,0.0
2022-12-12 03:00:00,2022-12-12 04:00:00,48.92,185.47,13.97,6.81,14.76,20.51,4.57,1.25,5.0,1.1,85.9,0.47,1.24,0.86,86.81,0.16,241.85,29.76,10.07,0.0
2022-12-12 04:00:00,2022-12-12 05:00:00,41.17,193.24,14.69,6.59,15.22,20.8,4.19,1.25,4.92,1.16,84.86,0.46,1.21,0.85,88.0,0.18,200.75,29.43,9.87,0.0
2022-12-12 05:00:00,2022-12-12 06:00:00,43.82,205.77,15.05,6.4,15.41,21.14,3.64,1.26,4.81,1.16,84.86,0.46,1.2,0.84,88.78,0.2,236.53,28.86,9.62,0.0
2022-12-12 06:00:00,2022-12-12 07:00:00,51.94,225.82,16.91,6.32,16.86,22.51,3.75,1.39,5.0,1.28,85.55,0.49,1.38,0.91,89.35,0.27,159.1,35.96,9.81,0.0
2022-12-12 07:00:00,2022-12-12 08:00:00,61.43,301.72,23.01,6.87,22.05,28.82,4.8,1.64,5.26,2.33,82.72,0.62,2.03,1.16,82.54,0.24,151.42,50.05,12.68,0.0
2022-12-12 08:00:00,2022-12-12 09:00:00,67.81,350.42,15.13,7.42,16.01,22.91,8.98,2.18,9.23,2.37,78.58,0.63,2.11,1.19,65.17,0.58,121.94,72.77,17.38,0.0
2022-12-12 09:00:00,2022-12-12 10:00:00,75.37,293.79,6.94,9.19,10.37,16.69,17.8,1.83,20.42,1.79,73.08,0.47,1.39,0.88,47.3,0.61,115.13,118.45,21.15,0.0
2022-12-12 10:00:00,2022-12-12 11:00:00,55.47,205.72,0.75,6.26,3.42,6.94,18.37,1.63,32.24,1.45,66.95,0.41,1.08,0.75,33.99,0.58,101.77,278.92,24.11,0.0
2022-12-12 11:00:00,2022-12-12 12:00:00,56.01,133.52,,0.01,0.0,0.08,24.75,1.45,40.42,1.25,62.42,0.38,0.97,0.69,28.68,0.43,100.12,327.53,25.87,0.0
2022-12-12 12:00:00,2022-12-12 13:00:00,49.02,126.05,,,0.0,,15.38,1.26,41.84,1.11,55.69,0.34,0.85,0.64,25.57,0.43,83.52,96.47,27.32,0.0
2022-12-12 13:00:00,2022-12-12 14:00:00,50.58,128.4,,,0.0,,21.44,1.12,49.55,1.09,53.86,0.34,0.91,0.67,24.32,0.63,152.95,92.96,27.84,0.0
2022-12-12 14:00:00,2022-12-12 15:00:00,43.4,116.75,0.66,7.85,4.63,8.42,9.7,0.98,48.41,0.84,50.5,0.3,0.76,0.57,17.38,0.44,240.73,68.17,28.95,0.0
2022-12-12 15:00:00,2022-12-12 16:00:00,40.28,98.59,1.03,6.33,4.13,7.27,9.27,0.92,46.05,0.75,55.15,0.32,0.83,0.62,21.89,0.46,243.88,54.85,27.73,0.0
2022-12-12 16:00:00,2022-12-12 17:00:00,31.34,92.92,1.55,6.05,4.41,7.28,6.76,0.93,22.64,0.83,63.62,0.39,1.12,0.78,38.42,0.18,262.56,39.72,23.49,0.0
2022-12-12 17:00:00,2022-12-12 18:00:00,41.14,101.48,2.42,6.29,5.23,8.11,5.15,1.04,8.07,1.19,70.9,0.6,2.12,1.22,57.87,0.22,129.93,30.87,18.49,0.0
2022-12-12 18:00:00,2022-12-12 19:00:00,42.15,141.15,3.85,7.81,7.17,11.09,6.22,1.11,6.58,1.84,80.37,0.7,2.42,1.33,64.73,0.17,275.57,30.59,16.73,0.0
2022-12-12 19:00:00,2022-12-12 20:00:00,43.11,131.52,5.53,7.76,8.49,12.65,6.61,1.23,5.5,1.68,84.12,0.65,2.09,1.21,74.03,0.14,200.75,30.15,15.2,0.0
2022-12-12 20:00:00,2022-12-12 21:00:00,40.45,137.66,8.51,8.06,11.04,15.31,7.89,1.34,5.28,1.83,87.93,0.7,2.26,1.29,78.0,0.23,222.81,30.14,14.2,0.0
2022-12-12 21:00:00,2022-12-12 22:00:00,50.88,161.44,12.4,10.15,15.25,21.93,9.06,1.39,4.68,1.63,89.79,0.65,1.97,1.19,80.53,0.18,229.85,30.09,13.5,0.0
2022-12-12 22:00:00,2022-12-12 23:00:00,45.88,174.93,16.16,9.13,17.73,24.73,9.22,1.41,5.17,1.62,91.33,0.64,1.91,1.17,81.86,0.15,169.0,30.16,12.98,0.0
2022-12-12 23:00:00,2022-12-13 00:00:00,45.44,174.05,20.92,8.92,21.43,29.06,9.25,1.4,4.67,1.57,92.33,0.61,1.77,1.11,82.91,0.2,211.85,30.24,12.41,0.0
2022-12-13 00:00:00,2022-12-13 01:00:00,49.0,182.79,24.8,8.26,24.2,32.37,5.32,1.36,4.9,1.48,92.11,0.57,1.61,1.04,82.26,0.17,274.38,30.25,11.86,0.0
2022-12-13 01:00:00,2022-12-13 02:00:00,48.18,178.48,26.85,6.93,25.15,33.2,4.89,1.22,5.18,1.3,91.36,0.53,1.46,0.97,79.76,0.2,262.37,30.37,11.18,0.0
2022-12-13 02:00:00,2022-12-13 03:00:00,49.25,150.03,14.27,6.73,14.96,20.7,4.54,1.11,4.75,1.07,89.75,0.48,1.3,0.9,81.55,0.2,205.57,30.26,10.78,0.0
2022-12-13 03:00:00,2022-12-13 04:00:00,45.83,137.92,14.79,6.56,15.29,21.05,4.24,1.02,4.79,0.94,88.01,0.46,1.23,0.86,84.69,0.19,279.64,30.02,10.65,0.0
2022-12-13 04:00:00,2022-12-13 05:00:00,35.93,140.33,13.58,6.41,14.23,19.79,3.98,1.01,4.84,0.86,84.88,0.42,1.11,0.81,85.92,0.12,126.19,29.87,10.82,0.0
2022-12-13 05:00:00,2022-12-13 06:00:00,38.46,155.62,14.38,7.29,15.34,21.18,3.73,1.09,4.67,0.99,83.84,0.42,1.12,0.82,86.83,0.24,202.57,29.76,10.69,0.0
2022-12-13 06:00:00,2022-12-13 07:00:00,47.43,188.99,19.24,6.8,18.98,24.95,3.77,1.24,5.09,1.21,85.48,0.49,1.46,0.97,87.28,0.15,254.33,39.81,10.96,0.0
2022-12-13 07:00:00,2022-12-13 08:00:00,60.14,417.9,23.7,6.75,22.54,30.06,5.03,1.46,5.5,1.87,83.54,0.55,1.75,1.07,78.95,0.26,131.56,53.96,13.95,0.0
2022-12-13 08:00:00,2022-12-13 09:00:00,72.36,265.81,14.55,8.16,15.94,22.92,18.89,1.59,10.65,2.27,78.85,0.55,1.82,1.09,61.04,0.57,151.37,72.83,18.48,0.0
2022-12-13 09:00:00,2022-12-13 10:00:00,86.77,378.78,7.89,8.28,10.65,16.78,25.7,1.69,22.98,2.03,74.61,0.46,1.32,0.87,47.39,0.66,133.1,115.32,22.29,0.0
2022-12-13 10:00:00,2022-12-13 11:00:00,77.19,131.69,1.65,5.28,3.09,5.96,13.45,1.36,34.94,2.12,72.4,0.45,1.29,0.86,25.68,1.16,67.38,268.93,25.06,0.0
2022-12-13 11:00:00,2022-12-13 12:00:00,65.94,135.75,,,0.0,,16.87,1.15,38.31,1.64,60.6,0.39,1.1,0.75,23.46,0.61,51.68,324.3,26.46,0.0
2022-12-13 12:00:00,2022-12-13 13:00:00,56.44,123.64,,,0.0,,18.11,1.02,55.14,1.19,48.07,0.28,0.71,0.54,21.29,0.39,195.4,88.33,27.79,0.0
2022-12-13 13:00:00,2022-12-13 14:00:00,58.6,115.54,,,0.0,,14.17,0.9,59.24,1.0,49.37,0.28,0.71,0.54,20.46,0.58,185.97,79.0,28.17,0.0
2022-12-13 14:00:00,2022-12-13 15:00:00,50.19,81.15,0.7,7.64,4.55,8.25,14.12,0.81,54.14,0.8,47.1,0.25,0.63,0.49,18.38,0.65,243.46,67.12,28.26,0.0
2022-12-13 15:00:00,2022-12-13 16:00:00,49.73,69.5,0.95,6.92,4.38,7.78,12.5,0.76,40.73,0.72,53.53,0.3,0.81,0.6,20.92,0.53,245.84,54.16,27.43,0.0
2022-12-13 16:00:00,2022-12-13 17:00:00,50.03,70.6,1.58,5.64,4.21,7.13,7.74,0.74,23.96,0.78,62.27,0.37,1.05,0.76,37.69,0.28,237.77,40.53,22.94,0.0
2022-12-13 17:00:00,2022-12-13 18:00:00,42.08,71.53,2.04,6.0,4.78,7.76,5.8,0.79,12.4,0.95,71.93,0.47,1.44,0.96,54.2,0.21,215.79,30.73,18.79,0.0
2022-12-13 18:00:00,2022-12-13 19:00:00,44.22,138.13,3.72,7.78,7.05,10.75,6.01,0.98,5.15,1.64,81.95,0.76,2.72,1.53,63.43,0.13,272.97,30.3,16.61,0.0
2022-12-13 19:00:00,2022-12-13 20:00:00,50.83,189.71,6.52,8.96,9.91,14.8,6.48,1.05,5.1,1.83,87.4,0.74,2.47,1.43,64.27,0.23,251.19,30.28,15.3,0.0
2022-12-13 20:00:00,2022-12-13 21:00:00,45.18,127.13,10.46,10.07,13.65,18.86,7.64,1.16,5.05,1.79,90.28,0.75,2.35,1.4,69.5,0.23,245.99,30.35,14.45,0.0
2022-12-13 21:00:00,2022-12-13 22:00:00,58.86,197.44,16.23,9.73,18.1,24.99,8.08,1.18,4.89,1.58,91.3,0.7,2.21,1.34,74.32,0.23,239.92,30.36,13.72,0.0
2022-12-13 22:00:00,2022-12-13 23:00:00,49.41,189.58,21.52,8.78,21.85,29.25,8.49,1.19,4.69,1.43,91.98,0.67,2.07,1.27,75.09,0.25,255.65,30.32,13.53,0.0
2022-12-13 23:00:00,2022-12-14 00:00:00,52.73,226.2,24.58,8.16,23.98,32.35,9.04,1.19,5.3,1.38,91.3,0.64,1.98,1.24,74.58,0.23,162.38,30.44,13.46,0.0
2022-12-14 00:00:00,2022-12-14 01:00:00,52.07,198.03,22.23,7.96,21.99,30.04,6.22,1.25,5.14,1.64,91.88,0.58,1.74,1.13,78.23,0.16,237.28,30.45,12.88,0.0
2022-12-14 01:00:00,2022-12-14 02:00:00,51.7,161.53,20.24,6.93,19.85,26.99,5.97,1.34,5.14,1.81,92.14,0.57,1.65,1.1,81.1,0.24,181.04,30.39,12.52,0.0
2022-12-14 02:00:00,2022-12-14 03:00:00,48.37,207.05,11.01,6.5,12.22,17.15,5.93,1.45,5.17,1.95,90.33,0.54,1.55,1.04,78.57,0.15,84.03,30.55,12.59,0.0
2022-12-14 03:00:00,2022-12-14 04:00:00,46.55,192.79,11.17,6.68,12.45,17.41,6.01,1.46,4.82,2.06,88.94,0.51,1.4,0.97,83.56,0.23,235.58,30.54,11.78,0.0
2022-12-14 04:00:00,2022-12-14 05:00:00,49.46,217.14,13.78,6.6,14.5,19.84,5.88,1.5,5.1,2.19,88.38,0.5,1.39,0.96,85.58,0.26,238.2,30.38,11.33,0.0
2022-12-14 05:00:00,2022-12-14 06:00:00,47.44,228.05,14.83,6.23,15.15,20.71,5.51,1.55,5.26,2.54,87.96,0.5,1.39,0.95,86.31,0.21,208.46,30.33,11.02,0.0
2022-12-14 06:00:00,2022-12-14 07:00:00,57.47,199.27,17.01,6.39,16.98,22.75,5.58,1.64,4.91,2.96,87.89,0.53,1.57,1.02,85.92,0.25,219.73,37.36,11.18,0.0
2022-12-14 07:00:00,2022-12-14 08:00:00,60.63,229.0,19.1,6.25,18.59,24.98,6.73,1.79,5.31,3.28,85.94,0.58,1.8,1.1,77.65,0.34,159.41,51.37,14.2,0.0
2022-12-14 08:00:00,2022-12-14 09:00:00,70.26,268.05,11.47,7.17,12.95,18.88,10.91,1.79,10.43,3.3,80.33,0.6,1.95,1.15,51.64,0.5,111.39,68.32,19.33,0.0
2022-12-14 09:00:00,2022-12-14 10:00:00,79.57,239.22,3.85,8.96,7.0,12.2,13.47,1.39,23.42,2.23,76.15,0.49,1.49,0.95,30.44,0.98,69.75,113.49,22.4,0.0
2022-12-14 10:00:00,2022-12-14 11:00:00,68.76,158.22,3.51,5.33,7.3,37.56,33.05,1.0,23.21,1.5,61.39,0.39,1.14,0.77,27.38,0.81,56.22,262.1,23.76,0.0
2022-12-14 11:00:00,2022-12-14 12:00:00,70.35,127.43,4.74,20.89,18.38,70.09,32.63,0.74,24.37,0.9,37.91,0.25,0.71,0.47,24.95,0.69,77.47,321.03,25.51,0.0
2022-12-14 12:00:00,2022-12-14 13:00:00,75.08,143.77,4.28,17.38,16.17,66.47,16.89,0.64,44.07,0.67,30.43,0.21,0.57,0.39,24.11,0.46,227.55,84.13,26.97,0.0
2022-12-14 13:00:00,2022-12-14 14:00:00,69.89,124.03,4.0,12.86,13.58,61.74,13.35,0.49,48.98,0.41,25.36,0.16,0.41,0.26,20.01,0.43,264.04,73.45,27.99,0.0
2022-12-14 14:00:00,2022-12-14 15:00:00,56.05,82.7,4.56,14.67,14.98,63.87,15.8,0.45,36.21,0.22,14.18,0.11,0.29,0.16,20.05,0.27,337.0,67.19,28.22,0.0
2022-12-14 15:00:00,2022-12-14 16:00:00,57.62,58.4,5.01,14.9,15.46,64.49,13.82,0.48,27.69,0.24,18.46,0.14,0.44,0.25,23.53,0.39,19.62,55.57,26.82,0.0
2022-12-14 16:00:00,2022-12-14 17:00:00,53.88,105.38,5.38,13.81,15.19,63.77,7.57,0.56,21.68,0.32,27.5,0.2,0.57,0.38,35.38,0.26,196.03,42.08,23.2,0.0
2022-12-14 17:00:00,2022-12-14 18:00:00,50.42,115.51,5.83,12.69,14.96,63.18,4.46,0.66,12.35,0.53,39.22,0.27,0.82,0.55,54.85,0.21,249.65,30.58,18.68,0.0
2022-12-14 18:00:00,2022-12-14 19:00:00,52.9,108.5,6.87,12.1,15.49,63.52,3.56,0.79,8.85,1.01,52.72,0.4,1.42,0.85,65.34,0.16,231.98,30.16,16.44,0.0
2022-12-14 19:00:00,2022-12-14 20:00:00,49.55,118.09,7.77,12.51,16.42,64.92,4.09,0.9,6.01,1.07,60.95,0.41,1.29,0.83,72.56,0.2,244.83,30.15,14.81,0.0
2022-12-14 20:00:00,2022-12-14 21:00:00,47.91,116.86,9.67,13.91,18.68,67.45,5.08,1.04,4.61,1.14,69.76,0.46,1.45,0.92,77.38,0.23,238.73,30.22,13.77,0.0
2022-12-14 21:00:00,2022-12-14 22:00:00,44.32,145.07,15.03,14.35,23.21,73.66,5.64,1.08,4.89,1.1,74.22,0.48,1.51,0.96,77.46,0.22,259.44,30.28,13.32,0.0
2022-12-14 22:00:00,2022-12-14 23:00:00,48.36,154.3,16.51,14.54,24.76,75.59,6.23,1.14,5.1,0.96,77.35,0.47,1.39,0.91,78.2,0.18,253.18,30.37,12.98,0.0
2022-12-14 23:00:00,2022-12-15 00:00:00,46.29,199.4,20.18,14.74,27.54,79.35,6.67,1.16,4.91,0.99,81.41,0.5,1.48,0.96,79.52,0.17,245.59,30.34,12.53,0.0
2022-12-15 00:00:00,2022-12-15 01:00:00,58.71,188.44,21.57,14.63,28.6,80.75,5.23,1.05,5.17,0.9,82.97,0.48,1.35,0.91,80.12,0.17,177.08,30.37,12.43,0.0
2022-12-15 01:00:00,2022-12-15 02:00:00,49.8,194.13,23.57,14.75,30.27,82.66,5.49,1.1,5.04,0.85,84.0,0.47,1.3,0.89,81.63,0.17,177.26,30.55,12.14,0.0
2022-12-15 02:00:00,2022-12-15 03:00:00,49.55,196.36,14.35,13.79,22.37,72.92,4.87,1.06,5.33,0.79,83.34,0.46,1.23,0.87,78.99,0.18,162.49,31.08,12.82,0.0
2022-12-15 03:00:00,2022-12-15 04:00:00,46.99,198.7,14.98,14.32,23.16,73.78,4.95,1.05,5.08,0.73,81.47,0.43,1.14,0.82,80.43,0.24,167.97,31.01,12.87,0.0
2022-12-15 04:00:00,2022-12-15 05:00:00,57.68,246.04,16.67,14.16,24.43,75.33,4.92,1.08,5.15,0.79,83.01,0.43,1.17,0.83,83.98,0.26,238.88,30.53,11.96,0.0
2022-12-15 05:00:00,2022-12-15 06:00:00,52.54,261.45,19.0,13.9,26.15,77.15,4.7,1.17,5.1,0.8,84.05,0.44,1.19,0.85,87.61,0.24,250.66,30.43,11.19,0.0
2022-12-15 06:00:00,2022-12-15 07:00:00,60.25,266.05,24.8,14.21,30.96,83.17,4.89,1.29,5.06,1.2,84.77,0.49,1.45,0.95,88.35,0.23,235.9,37.07,11.01,0.0
2022-12-15 07:00:00,2022-12-15 08:00:00,60.12,250.87,27.79,13.97,33.24,86.19,6.62,1.53,5.48,1.8,83.29,0.55,1.79,1.08,79.98,0.25,203.73,51.27,13.57,0.0
2022-12-15 08:00:00,2022-12-15 09:00:00,71.21,249.75,16.74,13.85,24.32,75.95,19.38,1.66,10.75,1.88,77.94,0.52,1.62,0.98,53.18,0.46,138.3,69.52,18.54,0.0
2022-12-15 09:00:00,2022-12-15 10:00:00,67.22,243.0,9.71,15.41,19.49,70.53,14.68,1.37,26.45,1.38,73.85,0.43,1.23,0.82,32.16,0.42,106.74,120.9,21.55,0.0
2022-12-15 10:00:00,2022-12-15 11:00:00,58.04,187.59,4.12,9.5,11.93,58.75,17.25,1.08,32.09,1.04,67.71,0.39,1.01,0.72,27.88,0.43,146.14,254.61,23.3,0.0
2022-12-15 11:00:00,2022-12-15 12:00:00,49.49,161.13,4.0,6.0,10.0,55.0,21.46,0.91,,0.74,52.6,0.29,0.69,0.53,24.95,0.44,152.59,313.05,24.91,0.0
