From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-12-09 21:00:00,2021-12-09 22:00:00,266.0,332.0,9.53,52.12,35.45,2.3,21.58,,3.08,0.67,3.08,3.2,7.42,,,,,,,3.23,,0.0
2021-12-09 22:00:00,2021-12-09 23:00:00,251.0,341.0,5.1,44.9,28.05,2.15,21.77,,2.95,0.5,2.12,2.95,6.88,,,,,,,2.95,,0.0
2021-12-09 23:00:00,2021-12-10 00:00:00,147.0,150.0,1.25,35.58,19.93,2.08,19.33,,9.0,0.35,1.5,2.75,6.55,,,,,,,2.7,,0.0
2021-12-10 00:00:00,2021-12-10 01:00:00,132.0,140.0,0.78,29.25,16.18,2.0,5.32,,10.25,0.25,1.2,2.75,6.5,,,,,,,2.83,,0.0
2021-12-10 01:00:00,2021-12-10 02:00:00,100.0,110.0,0.55,25.33,13.95,1.98,2.9,,12.18,0.2,1.08,3.28,7.17,,,,,,,3.2,,0.0
2021-12-10 02:00:00,2021-12-10 03:00:00,96.0,112.0,0.35,20.57,11.22,1.85,3.38,,15.75,0.2,0.88,3.25,7.15,,,,,,,3.2,,0.0
2021-12-10 03:00:00,2021-12-10 04:00:00,96.0,,0.35,19.45,10.62,1.88,2.85,,15.07,0.1,0.73,3.15,7.03,,,,,,,3.1,,0.0
2021-12-10 04:00:00,2021-12-10 05:00:00,85.0,94.0,0.9,23.15,13.05,1.9,2.73,,10.35,0.1,0.62,3.1,6.9,,,,,,,2.97,,0.0
2021-12-10 05:00:00,2021-12-10 06:00:00,90.0,97.0,6.97,34.28,23.9,1.95,2.62,,4.2,0.2,0.7,3.1,6.9,,,,,,,3.02,,0.0
2021-12-10 06:00:00,2021-12-10 07:00:00,88.0,121.0,5.88,38.3,25.15,1.98,2.42,,7.65,0.2,0.8,3.1,6.93,,,,,,,2.98,,0.0
2021-12-10 07:00:00,2021-12-10 08:00:00,102.0,114.0,0.7,24.95,13.82,1.92,3.4,,15.43,0.2,0.68,3.02,6.77,,,,,,,2.95,,0.0
2021-12-10 08:00:00,2021-12-10 09:00:00,102.0,131.0,0.35,20.77,11.38,1.98,7.8,,20.02,0.2,0.7,2.88,6.57,,,,,,,2.6,,0.0
2021-12-10 09:00:00,2021-12-10 10:00:00,147.0,156.0,0.37,19.8,10.77,1.95,12.85,,28.25,0.25,0.73,2.33,5.62,,,,,,,1.98,,0.0
2021-12-10 10:00:00,2021-12-10 11:00:00,150.0,171.0,0.3,20.75,11.12,2.0,14.5,,51.35,0.3,0.65,2.0,4.88,,,,,,,1.58,,0.0
2021-12-10 11:00:00,2021-12-10 12:00:00,,,0.25,21.75,11.6,2.02,17.23,,59.8,0.3,0.68,1.77,4.6,,,,,,,1.27,,0.0
2021-12-10 12:00:00,2021-12-10 13:00:00,186.0,192.0,0.22,22.9,12.38,2.05,15.02,,34.75,0.3,0.65,1.5,4.15,,,,,,,1.07,,0.0
2021-12-10 13:00:00,2021-12-10 14:00:00,151.0,181.0,0.33,28.03,15.1,2.07,15.55,,22.1,0.25,0.97,2.75,6.48,,,,,,,2.2,,0.0
2021-12-10 14:00:00,2021-12-10 15:00:00,149.0,191.0,0.47,27.55,15.03,2.02,14.35,,23.43,0.3,1.22,3.45,8.43,,,,,,,3.03,,0.0
2021-12-10 15:00:00,2021-12-10 16:00:00,144.0,167.0,0.62,31.75,17.4,2.08,15.12,,19.77,0.27,1.42,4.0,9.98,,,,,,,3.35,,0.0
2021-12-10 16:00:00,2021-12-10 17:00:00,146.0,190.0,1.25,40.83,22.75,2.12,8.28,,6.42,0.2,1.75,5.0,12.62,,,,,,,5.33,,0.0
2021-12-10 17:00:00,2021-12-10 18:00:00,245.0,259.0,3.38,61.17,35.28,1.95,6.38,,4.85,0.23,2.12,5.62,14.48,,,,,,,5.43,,0.0
2021-12-10 18:00:00,2021-12-10 19:00:00,257.0,309.0,11.05,78.22,50.6,2.55,5.62,,4.47,0.4,2.6,4.33,10.68,,,,,,,4.58,,0.0
2021-12-10 19:00:00,2021-12-10 20:00:00,258.0,268.0,1.45,56.52,31.27,2.02,4.8,,15.45,0.45,2.48,3.17,7.38,,,,,,,3.3,,0.0
2021-12-10 20:00:00,2021-12-10 21:00:00,253.0,286.0,1.85,55.1,30.85,2.15,5.08,,9.72,0.43,2.15,2.93,6.83,,,,,,,2.88,,0.0
2021-12-10 21:00:00,2021-12-10 22:00:00,,,0.8,44.35,24.27,2.1,4.92,,14.23,0.43,1.95,2.85,6.55,,,,,,,3.0,,0.0
2021-12-10 22:00:00,2021-12-10 23:00:00,288.0,313.0,0.2,32.23,17.27,1.98,4.55,,24.83,0.38,1.47,2.7,6.22,,,,,,,2.58,,0.0
2021-12-10 23:00:00,2021-12-11 00:00:00,202.0,205.0,0.1,25.15,13.38,1.92,5.07,,29.67,0.3,1.1,2.6,5.95,,,,,,,2.52,,0.0
2021-12-11 00:00:00,2021-12-11 01:00:00,197.0,213.0,0.15,20.6,10.95,1.95,16.25,,30.23,0.3,0.82,2.38,5.58,,,,,,,1.87,,0.0
2021-12-11 01:00:00,2021-12-11 02:00:00,200.0,215.0,0.1,18.35,9.73,1.95,17.35,,34.4,0.3,0.7,2.17,5.27,,,,,,,1.65,,0.0
2021-12-11 02:00:00,2021-12-11 03:00:00,205.0,225.0,0.3,17.12,9.38,1.92,17.4,,30.55,0.3,0.7,2.02,5.05,,,,,,,1.55,,0.0
2021-12-11 03:00:00,2021-12-11 04:00:00,,,0.2,17.32,9.33,1.98,18.05,,30.0,0.3,0.8,2.0,5.0,,,,,,,1.5,,0.0
2021-12-11 04:00:00,2021-12-11 05:00:00,246.0,255.0,0.32,17.12,9.35,1.92,17.7,,31.17,0.3,0.7,2.0,4.95,,,,,,,1.58,,0.0
2021-12-11 05:00:00,2021-12-11 06:00:00,,,0.3,18.85,10.15,2.0,17.57,,29.83,0.33,0.7,2.0,4.9,,,,,,,1.4,,0.0
2021-12-11 06:00:00,2021-12-11 07:00:00,259.0,276.0,0.13,20.07,10.75,2.0,17.65,,28.8,0.35,0.72,2.0,4.9,,,,,,,1.45,,0.0
2021-12-11 07:00:00,2021-12-11 08:00:00,278.0,286.0,0.4,20.15,10.97,1.95,17.7,,33.05,0.4,0.73,2.0,4.85,,,,,,,1.32,,0.0
2021-12-11 08:00:00,2021-12-11 09:00:00,278.0,300.0,0.37,19.75,10.7,1.95,10.27,,35.0,0.38,0.77,2.33,5.45,,,,,,,2.17,,0.0
2021-12-11 09:00:00,2021-12-11 10:00:00,,,0.47,19.12,10.43,1.9,12.27,,77.47,0.35,0.75,1.95,4.9,,,,,,,1.55,,0.0
2021-12-11 10:00:00,2021-12-11 11:00:00,275.0,288.0,,19.5,10.25,1.9,9.65,,45.7,0.35,0.78,1.17,3.27,,,,,,,0.88,,0.0
2021-12-11 11:00:00,2021-12-11 12:00:00,219.0,255.0,25.87,56.23,50.93,2.6,17.1,,19.27,0.3,1.25,2.45,5.38,,,,,,,2.15,,0.0
2021-12-11 12:00:00,2021-12-11 13:00:00,213.0,299.0,0.8,20.0,11.2,,1.6,,84.72,0.27,1.03,2.75,6.3,,,,,,,2.82,,0.0
2021-12-11 13:00:00,2021-12-11 14:00:00,138.0,,0.3,19.23,10.45,0.3,4.95,,96.07,0.27,0.55,1.02,3.2,,,,,,,0.9,,0.0
2021-12-11 14:00:00,2021-12-11 15:00:00,,,,34.15,15.7,,14.9,,26.8,0.1,1.3,1.0,2.0,,,,,,,0.3,,0.0
2021-12-11 15:00:00,2021-12-11 16:00:00,,133.0,0.85,54.12,28.98,,18.48,,17.9,0.2,3.25,3.55,7.15,,,,,,,2.88,,0.0
2021-12-11 16:00:00,2021-12-11 17:00:00,239.0,268.0,2.25,61.68,34.62,,28.57,,11.75,0.2,3.38,2.23,9.38,,,,,,,3.05,,0.0
2021-12-11 17:00:00,2021-12-11 18:00:00,243.0,312.0,4.33,65.47,38.35,,24.62,,9.07,0.2,3.48,5.05,11.9,,,,,,,3.65,,0.0
2021-12-11 18:00:00,2021-12-11 19:00:00,,,3.9,81.73,46.62,,19.45,,13.35,0.38,4.2,4.42,10.53,,,,,,,3.45,,0.0
2021-12-11 19:00:00,2021-12-11 20:00:00,340.75,379.75,1.58,72.35,39.75,0.1,18.73,,16.4,0.5,3.5,3.0,7.0,,,,,,,2.2,,0.0
2021-12-11 20:00:00,2021-12-11 21:00:00,349.5,380.5,3.1,58.53,33.65,1.32,17.9,,15.22,0.5,2.5,2.55,6.03,,,,,,,1.67,,0.0
2021-12-11 21:00:00,2021-12-11 22:00:00,355.75,376.25,2.72,59.42,33.83,1.48,17.45,,13.53,0.5,2.05,2.38,5.68,,,,,,,1.65,,0.0
2021-12-11 22:00:00,2021-12-11 23:00:00,346.5,369.0,2.45,57.93,32.8,1.8,17.77,,16.53,0.45,1.9,2.32,5.5,,,,,,,1.5,,0.0
2021-12-11 23:00:00,2021-12-12 00:00:00,282.5,292.75,0.67,34.75,19.05,8.18,16.47,,26.27,0.4,1.6,2.18,5.25,,,,,,,1.32,,0.0
2021-12-12 00:00:00,2021-12-12 01:00:00,222.5,240.0,0.35,29.57,16.02,9.32,6.42,,27.9,0.35,1.23,2.53,5.82,,,,,,,2.3,,0.0
2021-12-12 01:00:00,2021-12-12 02:00:00,198.5,224.0,0.2,29.73,15.95,9.03,5.38,,28.02,0.28,1.1,3.05,6.78,,,,,,,2.85,,0.0
2021-12-12 02:00:00,2021-12-12 03:00:00,193.0,209.0,0.2,28.93,15.57,9.12,4.82,,29.52,0.2,1.0,2.35,6.9,,,,,,,2.83,,0.0
2021-12-12 03:00:00,2021-12-12 04:00:00,167.0,196.0,0.35,19.6,10.72,11.18,5.03,,32.95,0.2,0.9,3.1,6.82,,,,,,,2.9,,0.0
2021-12-12 04:00:00,2021-12-12 05:00:00,164.5,198.25,0.38,24.0,13.07,10.12,4.83,,29.8,0.2,0.88,2.33,6.83,,,,,,,2.88,,0.0
2021-12-12 05:00:00,2021-12-12 06:00:00,163.0,186.0,1.75,44.62,25.15,4.38,5.5,,17.9,0.23,0.9,2.38,6.75,,,,,,,2.73,,0.0
2021-12-12 06:00:00,2021-12-12 07:00:00,238.0,270.0,1.3,47.67,26.43,4.42,5.12,,23.02,0.3,0.93,1.5,6.75,,,,,,,2.88,,0.0
2021-12-12 07:00:00,2021-12-12 08:00:00,265.75,313.0,0.92,44.75,24.52,5.25,6.38,,29.12,0.4,1.15,2.95,6.77,,,,,,,2.95,,0.0
2021-12-12 08:00:00,2021-12-12 09:00:00,330.5,367.5,0.1,31.35,16.75,8.43,16.62,,49.38,0.4,1.07,2.58,5.97,,,,,,,1.88,,0.0
2021-12-12 09:00:00,2021-12-12 10:00:00,,,0.28,21.55,11.68,11.0,18.23,,59.92,0.4,0.92,2.1,5.02,,,,,,,1.27,,0.0
2021-12-12 10:00:00,2021-12-12 11:00:00,,,0.28,18.85,10.22,11.57,20.48,,75.1,0.35,0.88,1.88,4.58,,,,,,,1.15,,0.0
2021-12-12 11:00:00,2021-12-12 12:00:00,,201.0,0.2,20.43,10.82,,23.0,,78.12,0.3,0.82,1.8,4.57,,,,,,,1.12,,0.0
2021-12-12 12:00:00,2021-12-12 13:00:00,,163.5,0.3,21.27,11.53,0.23,22.63,,84.55,0.3,0.75,1.82,4.57,,,,,,,1.2,,0.0
2021-12-12 13:00:00,2021-12-12 14:00:00,219.0,243.0,,20.83,10.93,0.27,21.32,,100.53,0.28,0.7,1.88,4.62,,,,,,,1.22,,0.0
2021-12-12 14:00:00,2021-12-12 15:00:00,223.0,247.0,0.1,18.82,10.07,0.52,20.88,,102.88,0.3,1.0,1.98,4.88,,,,,,,1.32,,0.0
2021-12-12 15:00:00,2021-12-12 16:00:00,182.75,190.75,0.1,19.0,10.18,0.47,17.52,,96.55,0.3,0.95,2.0,4.88,,,,,,,1.28,,0.0
2021-12-12 16:00:00,2021-12-12 17:00:00,166.5,233.5,0.2,47.3,25.25,,7.48,,55.5,0.3,0.98,2.52,5.92,,,,,,,2.45,,0.0
2021-12-12 17:00:00,2021-12-12 18:00:00,116.5,321.75,4.15,81.28,46.6,,7.25,,20.0,0.47,2.65,3.15,7.08,,,,,,,2.95,,0.0
2021-12-12 18:00:00,2021-12-12 19:00:00,205.75,400.25,4.08,83.62,47.83,,7.0,,15.08,0.65,4.08,3.43,7.85,,,,,,,3.48,,0.0
2021-12-12 19:00:00,2021-12-12 20:00:00,110.5,429.0,3.6,74.25,42.42,,7.33,,15.88,0.6,2.88,0.85,7.42,,,,,,,3.33,,0.0
2021-12-12 20:00:00,2021-12-12 21:00:00,116.25,401.75,4.62,69.28,40.6,,6.77,,15.85,0.55,2.15,3.22,7.2,,,,,,,3.0,,0.0
2021-12-12 21:00:00,2021-12-12 22:00:00,114.25,286.0,4.25,69.8,40.6,,6.67,,13.6,0.5,2.1,3.17,7.1,,,,,,,3.08,,0.0
2021-12-12 22:00:00,2021-12-12 23:00:00,99.5,426.0,3.95,65.35,37.97,,6.15,,17.25,0.43,1.77,3.15,7.0,,,,,,,3.3,,0.0
2021-12-12 23:00:00,2021-12-13 00:00:00,80.25,280.5,0.47,42.05,22.77,,9.93,,25.75,0.38,1.35,1.5,6.83,,,,,,,3.12,,0.0
2021-12-13 00:00:00,2021-12-13 01:00:00,71.25,180.5,0.38,42.42,22.85,,24.68,,28.22,0.3,0.9,2.42,5.8,,,,,,,1.52,,0.0
2021-12-13 01:00:00,2021-12-13 02:00:00,63.75,279.5,0.37,31.22,16.85,,25.28,,34.58,0.3,0.8,2.12,5.25,,,,,,,1.45,,0.0
2021-12-13 02:00:00,2021-12-13 03:00:00,62.0,223.25,0.37,25.62,13.9,,24.73,,33.57,0.3,0.8,2.0,4.95,,,,,,,1.32,,0.0
2021-12-13 03:00:00,2021-12-13 04:00:00,59.0,201.5,0.2,21.75,11.65,,24.6,,39.55,0.3,0.65,1.95,4.85,,,,,,,1.3,,0.0
2021-12-13 04:00:00,2021-12-13 05:00:00,,232.5,0.3,26.55,14.25,,24.43,,34.0,0.3,0.6,1.9,4.75,,,,,,,1.27,,0.0
2021-12-13 05:00:00,2021-12-13 06:00:00,,232.5,0.3,35.08,18.9,,24.55,,29.52,0.3,0.65,1.9,4.72,,,,,,,1.25,,0.0
2021-12-13 06:00:00,2021-12-13 07:00:00,,221.5,1.6,46.77,26.2,,24.62,,21.7,0.35,0.7,1.9,4.75,,,,,,,1.3,,0.0
2021-12-13 07:00:00,2021-12-13 08:00:00,,254.0,0.68,36.15,19.75,,22.45,,36.95,0.35,0.78,1.9,4.8,,,,,,,1.3,,0.0
2021-12-13 08:00:00,2021-12-13 09:00:00,,224.0,0.4,26.55,14.4,,13.7,,45.92,0.3,0.9,2.5,5.85,,,,,,,2.3,,0.0
2021-12-13 09:00:00,2021-12-13 10:00:00,,183.75,0.17,20.15,10.82,,14.68,,54.88,0.3,0.85,2.9,6.53,,,,,,,2.62,,0.0
2021-12-13 10:00:00,2021-12-13 11:00:00,,275.0,0.43,24.53,13.42,,16.35,,25.28,0.33,0.88,2.7,6.15,,,,,,,2.3,,0.0
2021-12-13 11:00:00,2021-12-13 12:00:00,70.0,250.25,0.75,45.02,24.55,,16.32,,24.03,0.3,1.18,3.55,8.15,,,,,,,3.25,,0.0
2021-12-13 12:00:00,2021-12-13 13:00:00,69.0,222.25,0.62,61.15,33.02,0.2,16.85,,19.95,0.3,1.25,2.85,8.9,,,,,,,3.7,,0.0
2021-12-13 13:00:00,2021-12-13 14:00:00,60.5,239.25,0.6,54.42,29.4,2.48,16.8,,35.2,0.22,1.37,4.1,9.52,,,,,,,3.65,,0.0
2021-12-13 14:00:00,2021-12-13 15:00:00,42.5,192.0,0.5,46.65,25.0,4.27,15.98,,23.27,0.2,1.18,3.8,8.82,,,,,,,3.57,,0.0
2021-12-13 15:00:00,2021-12-13 16:00:00,41.0,175.0,0.6,46.77,25.0,5.2,15.33,,22.6,0.1,0.6,2.15,5.05,,,,,,,2.2,,0.0
2021-12-13 16:00:00,2021-12-13 17:00:00,,,0.35,44.95,24.2,5.1,22.53,,18.52,0.2,1.38,4.25,10.5,,,,,,,3.22,,0.0
2021-12-13 17:00:00,2021-12-13 18:00:00,88.75,419.0,1.1,55.65,30.5,3.37,21.15,,14.8,0.25,1.82,4.55,11.47,,,,,,,3.73,,0.0
2021-12-13 18:00:00,2021-12-13 19:00:00,178.25,660.5,2.85,82.2,46.05,,21.25,,18.65,0.45,2.65,3.52,8.57,,,,,,,2.92,,0.0
2021-12-13 19:00:00,2021-12-13 20:00:00,92.25,360.0,0.85,67.68,36.73,,20.75,,22.38,0.5,2.6,2.75,6.52,,,,,,,2.02,,0.0
2021-12-13 20:00:00,2021-12-13 21:00:00,95.75,372.75,0.55,54.62,29.5,2.6,21.43,,31.35,0.55,2.23,2.48,6.0,,,,,,,2.0,,0.0
2021-12-13 21:00:00,2021-12-13 22:00:00,100.75,334.75,8.75,67.8,43.22,2.15,21.53,,14.62,0.5,1.83,2.27,5.62,,,,,,,1.67,,0.0
2021-12-13 22:00:00,2021-12-13 23:00:00,135.75,329.5,4.42,66.28,38.83,0.6,21.1,,15.07,0.5,1.75,2.2,5.48,,,,,,,1.47,,0.0
2021-12-13 23:00:00,2021-12-14 00:00:00,102.75,395.0,0.55,51.05,27.6,3.3,18.9,,21.88,0.4,1.55,2.15,5.32,,,,,,,1.68,,0.0
2021-12-14 00:00:00,2021-12-14 01:00:00,87.5,332.0,0.85,53.8,29.27,2.55,8.88,,21.23,0.4,1.48,2.8,6.48,,,,,,,2.95,,0.0
2021-12-14 01:00:00,2021-12-14 02:00:00,78.25,,1.07,47.75,26.27,3.88,8.98,,26.32,0.3,1.15,3.0,6.8,,,,,,,3.02,,0.0
2021-12-14 02:00:00,2021-12-14 03:00:00,64.5,,0.4,37.1,20.05,6.38,9.28,,31.05,0.3,0.92,3.0,6.75,,,,,,,2.98,,0.0
2021-12-14 03:00:00,2021-12-14 04:00:00,55.0,,0.57,37.65,20.45,6.12,8.62,,29.12,0.25,0.88,3.0,6.7,,,,,,,2.7,,0.0
2021-12-14 04:00:00,2021-12-14 05:00:00,58.25,,0.45,32.8,17.8,7.18,9.1,,25.45,0.2,0.77,3.0,6.67,,,,,,,2.65,,0.0
2021-12-14 05:00:00,2021-12-14 06:00:00,56.5,,2.08,43.92,25.02,4.15,9.88,,17.43,0.28,0.85,3.0,6.62,,,,,,,2.8,,0.0
2021-12-14 06:00:00,2021-12-14 07:00:00,63.5,,0.88,37.08,20.43,6.08,9.35,,28.1,0.33,0.9,3.0,6.62,,,,,,,2.88,,0.0
2021-12-14 07:00:00,2021-12-14 08:00:00,70.5,,0.53,27.23,14.93,8.7,13.62,,37.15,0.3,0.88,2.95,6.55,,,,,,,2.5,,0.0
2021-12-14 08:00:00,2021-12-14 09:00:00,72.5,,0.1,25.4,13.57,9.15,20.82,,39.25,0.38,0.88,2.25,5.45,,,,,,,1.6,,0.0
2021-12-14 09:00:00,2021-12-14 10:00:00,71.5,,0.2,20.85,11.08,10.25,20.65,,54.32,0.38,0.78,1.9,4.75,,,,,,,1.4,,0.0
2021-12-14 10:00:00,2021-12-14 11:00:00,77.5,,0.1,20.25,10.72,10.57,23.38,,54.4,0.38,0.75,1.73,4.5,,,,,,,1.18,,0.0
2021-12-14 11:00:00,2021-12-14 12:00:00,80.0,,0.1,20.12,10.6,10.65,23.62,,58.2,0.38,0.8,1.7,4.45,,,,,,,1.17,,0.0
2021-12-14 12:00:00,2021-12-14 13:00:00,83.75,301.5,0.2,20.75,11.07,10.75,23.0,,66.03,0.4,0.75,1.73,4.45,,,,,,,1.2,,0.0
2021-12-14 13:00:00,2021-12-14 14:00:00,78.0,304.25,0.3,24.75,13.38,9.83,23.48,,41.9,0.4,0.93,2.35,5.7,,,,,,,1.7,,0.0
2021-12-14 14:00:00,2021-12-14 15:00:00,72.75,288.75,0.3,28.35,15.1,9.0,23.95,,36.92,0.4,1.22,3.25,7.95,,,,,,,2.62,,0.0
2021-12-14 15:00:00,2021-12-14 16:00:00,72.25,255.0,0.63,33.3,18.03,7.8,20.3,,21.4,0.35,1.5,3.93,9.78,,,,,,,3.52,,0.0
2021-12-14 16:00:00,2021-12-14 17:00:00,90.5,239.75,0.78,42.53,23.27,5.22,12.8,,14.33,0.3,1.88,3.75,12.32,,,,,,,5.2,,0.0
2021-12-14 17:00:00,2021-12-14 18:00:00,107.25,412.0,1.62,60.0,33.25,2.93,12.32,,14.35,0.32,2.2,5.3,13.15,,,,,,,5.72,,0.0
2021-12-14 18:00:00,2021-12-14 19:00:00,143.0,549.75,4.35,87.58,50.1,,11.53,,15.05,0.55,3.02,4.2,10.18,,,,,,,4.67,,0.0
2021-12-14 19:00:00,2021-12-14 20:00:00,107.0,429.25,2.8,77.3,43.43,,11.0,,15.28,0.65,2.98,3.17,7.58,,,,,,,3.18,,0.0
2021-12-14 20:00:00,2021-12-14 21:00:00,120.25,470.25,2.23,65.05,36.42,,10.18,,16.28,0.62,2.6,2.98,6.88,,,,,,,3.08,,0.0
2021-12-14 21:00:00,2021-12-14 22:00:00,112.5,436.75,3.57,66.95,38.52,0.3,11.0,,17.77,0.6,2.38,2.88,6.68,,,,,,,2.8,,0.0
2021-12-14 22:00:00,2021-12-14 23:00:00,102.5,389.5,0.5,42.93,23.02,5.2,10.78,,36.08,0.45,1.7,2.62,6.22,,,,,,,2.25,,0.0
2021-12-14 23:00:00,2021-12-15 00:00:00,71.75,289.75,0.23,33.25,17.78,7.45,12.8,,38.12,0.35,1.05,2.5,5.83,,,,,,,2.08,,0.0
2021-12-15 00:00:00,2021-12-15 01:00:00,70.25,272.75,,27.47,14.28,8.82,16.07,,46.45,0.3,0.75,2.05,5.1,,,,,,,1.35,,0.0
2021-12-15 01:00:00,2021-12-15 02:00:00,70.25,240.0,0.1,20.65,10.85,10.3,16.12,,55.75,0.3,0.62,1.9,4.83,,,,,,,1.38,,0.0
2021-12-15 02:00:00,2021-12-15 03:00:00,65.0,218.75,0.15,18.2,9.68,10.88,16.12,,56.12,0.3,0.6,1.9,4.7,,,,,,,1.3,,0.0
2021-12-15 03:00:00,2021-12-15 04:00:00,57.5,199.25,,16.85,8.85,11.2,16.43,,59.7,0.3,0.6,1.85,4.65,,,,,,,1.27,,0.0
2021-12-15 04:00:00,2021-12-15 05:00:00,62.0,219.5,0.1,17.23,9.15,11.03,16.32,,55.02,0.3,0.6,1.8,4.6,,,,,,,1.27,,0.0
2021-12-15 05:00:00,2021-12-15 06:00:00,57.75,208.0,,16.88,8.88,11.05,16.77,,50.17,0.3,0.53,1.8,4.55,,,,,,,1.3,,0.0
2021-12-15 06:00:00,2021-12-15 07:00:00,74.0,202.25,0.27,20.02,10.83,10.22,16.2,,49.97,0.3,0.6,1.8,4.55,,,,,,,1.18,,0.0
2021-12-15 07:00:00,2021-12-15 08:00:00,79.0,302.25,0.37,22.95,12.42,9.57,11.72,,48.55,0.32,0.62,1.88,4.7,,,,,,,1.48,,0.0
2021-12-15 08:00:00,2021-12-15 09:00:00,85.5,282.0,0.2,23.15,12.27,9.18,4.67,,55.02,0.38,0.9,2.73,6.22,,,,,,,2.52,,0.0
2021-12-15 09:00:00,2021-12-15 10:00:00,88.25,201.5,0.23,19.75,10.65,9.97,5.62,,52.55,0.3,0.85,2.85,6.4,,,,,,,2.48,,0.0
2021-12-15 10:00:00,2021-12-15 11:00:00,77.75,288.0,0.2,20.2,10.8,10.23,10.57,,58.88,0.38,0.73,2.23,5.25,,,,,,,1.65,,0.0
2021-12-15 11:00:00,2021-12-15 12:00:00,81.25,309.0,,23.15,12.25,9.62,8.8,,33.48,0.3,0.78,2.25,5.32,,,,,,,1.7,,0.0
2021-12-15 12:00:00,2021-12-15 13:00:00,79.75,360.25,0.13,25.38,13.53,8.93,8.12,,36.8,0.33,1.0,3.08,6.98,,,,,,,2.58,,0.0
2021-12-15 13:00:00,2021-12-15 14:00:00,69.5,262.0,0.4,27.9,14.88,8.6,7.78,,30.0,0.2,1.12,3.35,7.7,,,,,,,2.92,,0.0
2021-12-15 14:00:00,2021-12-15 15:00:00,67.75,227.75,0.33,32.0,17.3,7.67,9.23,,37.8,0.2,1.3,3.67,8.75,,,,,,,3.35,,0.0
2021-12-15 15:00:00,2021-12-15 16:00:00,66.0,179.25,0.15,35.92,19.2,6.82,14.77,,33.67,0.2,1.4,3.88,9.32,,,,,,,3.12,,0.0
2021-12-15 16:00:00,2021-12-15 17:00:00,64.0,250.75,0.6,38.78,20.88,6.33,19.07,,21.22,0.2,1.55,4.42,10.9,,,,,,,3.45,,0.0
2021-12-15 17:00:00,2021-12-15 18:00:00,80.75,338.0,0.65,49.07,26.6,3.88,18.65,,18.95,0.2,1.85,4.55,11.78,,,,,,,3.73,,0.0
2021-12-15 18:00:00,2021-12-15 19:00:00,110.25,458.75,0.55,59.38,32.02,1.2,18.05,,29.8,0.38,1.8,3.55,9.05,,,,,,,2.83,,0.0
2021-12-15 19:00:00,2021-12-15 20:00:00,97.0,388.0,6.2,84.75,50.1,,17.95,,13.28,0.5,2.08,2.65,6.53,,,,,,,2.1,,0.0
2021-12-15 20:00:00,2021-12-15 21:00:00,120.75,480.0,1.9,68.17,37.82,0.5,17.1,,18.4,0.6,2.45,2.43,6.05,,,,,,,2.05,,0.0
2021-12-15 21:00:00,2021-12-15 22:00:00,118.25,441.75,4.72,67.9,39.95,,18.32,,14.05,0.6,2.08,2.3,5.75,,,,,,,1.77,,0.0
2021-12-15 22:00:00,2021-12-15 23:00:00,109.25,427.5,0.83,50.0,26.95,3.1,18.23,,29.23,0.47,1.62,2.1,5.4,,,,,,,1.67,,0.0
2021-12-15 23:00:00,2021-12-16 00:00:00,96.75,374.0,0.1,36.38,19.1,6.6,13.67,,41.67,0.43,1.18,2.17,5.4,,,,,,,1.88,,0.0
2021-12-16 00:00:00,2021-12-16 01:00:00,89.75,312.5,0.25,25.85,13.82,8.7,12.73,,51.85,0.38,0.95,2.7,6.3,,,,,,,2.3,,0.0
2021-12-16 01:00:00,2021-12-16 02:00:00,79.25,226.0,0.33,20.0,10.9,10.0,13.68,,53.35,0.38,0.8,2.73,6.35,,,,,,,2.48,,0.0
2021-12-16 02:00:00,2021-12-16 03:00:00,71.0,264.5,0.1,15.72,8.28,10.98,13.05,,59.6,0.3,0.75,2.78,6.3,,,,,,,2.25,,0.0
2021-12-16 03:00:00,2021-12-16 04:00:00,65.75,209.0,0.23,14.65,7.93,11.2,12.35,,59.65,0.3,0.62,2.75,6.25,,,,,,,2.33,,0.0
2021-12-16 04:00:00,2021-12-16 05:00:00,61.75,139.0,0.45,15.03,8.18,11.22,12.65,,57.83,0.25,0.6,2.7,6.15,,,,,,,2.33,,0.0
2021-12-16 05:00:00,2021-12-16 06:00:00,65.0,236.25,0.1,17.5,9.32,10.78,12.2,,57.32,0.3,0.6,2.7,6.1,,,,,,,2.17,,0.0
2021-12-16 06:00:00,2021-12-16 07:00:00,66.5,254.0,0.2,19.7,10.45,10.23,13.05,,53.55,0.3,0.6,2.6,6.0,,,,,,,2.25,,0.0
2021-12-16 07:00:00,2021-12-16 08:00:00,73.0,238.5,0.25,19.22,10.43,10.22,19.32,,56.77,0.3,0.6,2.53,5.82,,,,,,,1.83,,0.0
