From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-02-21 03:00:00,2021-02-21 04:00:00,108.93,235.69,10.0,10.0,10.0,10.0,5.61,1.55,0.08,9.81,126.96,10.35,18.58,75.14,0.18,202.84,,10.43,14.46,0.0
2021-02-21 04:00:00,2021-02-21 05:00:00,119.19,268.87,10.0,10.0,10.0,10.0,4.34,1.5,0.05,9.29,124.4,10.22,17.87,83.07,0.15,193.44,,10.41,13.58,0.0
2021-02-21 05:00:00,2021-02-21 06:00:00,133.94,291.1,10.0,10.0,10.0,10.0,4.85,1.46,0.1,9.39,124.58,11.51,18.62,83.08,0.2,232.25,,10.97,13.67,0.0
2021-02-21 06:00:00,2021-02-21 07:00:00,149.78,321.16,10.0,10.0,10.0,10.0,4.76,1.46,0.46,9.49,123.46,12.63,19.44,84.16,0.2,180.66,0.91,11.88,13.63,0.0
2021-02-21 07:00:00,2021-02-21 08:00:00,168.1,356.45,10.0,10.0,10.0,10.0,4.87,1.49,0.35,10.02,123.33,12.47,19.14,83.38,0.15,208.8,46.09,11.72,14.19,0.0
2021-02-21 08:00:00,2021-02-21 09:00:00,177.17,411.27,10.0,10.0,10.0,10.0,5.63,1.57,7.9,10.37,122.99,13.46,19.13,68.91,0.64,306.33,198.91,12.51,17.5,0.0
2021-02-21 09:00:00,2021-02-21 10:00:00,153.16,309.04,10.0,10.0,10.0,10.0,6.04,1.47,21.57,10.14,123.82,12.99,18.64,62.11,0.7,303.78,348.65,12.45,20.53,0.0
2021-02-21 10:00:00,2021-02-21 11:00:00,139.18,277.56,10.0,10.0,10.0,10.0,5.97,1.41,29.8,9.62,123.5,12.09,17.93,53.55,0.27,264.24,439.81,11.78,23.64,0.0
2021-02-21 11:00:00,2021-02-21 12:00:00,132.1,272.55,10.0,10.0,10.0,10.0,5.84,1.34,45.65,9.22,122.26,11.33,17.14,46.31,0.41,214.25,501.57,11.09,25.52,0.0
2021-02-21 12:00:00,2021-02-21 13:00:00,117.04,224.27,10.0,10.0,10.0,10.0,4.83,1.24,61.89,8.46,118.87,10.0,15.67,38.12,0.57,261.02,541.69,10.06,26.64,0.0
2021-02-21 13:00:00,2021-02-21 14:00:00,105.53,181.72,10.0,10.0,10.0,10.0,5.17,1.13,66.81,7.88,117.39,9.13,14.8,30.48,0.97,297.1,523.96,9.44,27.29,0.0
2021-02-21 14:00:00,2021-02-21 15:00:00,97.11,158.19,10.0,10.0,10.0,10.0,4.59,1.0,60.85,7.2,115.62,8.3,14.01,29.58,1.39,315.73,425.08,8.94,27.28,0.0
2021-02-21 15:00:00,2021-02-21 16:00:00,91.81,179.28,10.0,10.0,10.0,10.0,4.78,0.94,59.94,6.93,114.68,7.61,13.44,31.04,1.23,307.43,140.84,8.57,27.16,0.0
2021-02-21 16:00:00,2021-02-21 17:00:00,82.17,162.16,10.0,10.0,10.0,10.0,4.12,0.88,56.35,6.39,115.2,7.14,13.0,31.07,1.35,311.59,59.86,8.26,26.59,0.0
2021-02-21 17:00:00,2021-02-21 18:00:00,72.95,147.16,10.0,10.0,10.0,10.0,4.55,0.83,48.23,6.09,115.19,6.82,12.78,33.45,1.33,303.85,20.69,8.12,25.6,0.0
2021-02-21 18:00:00,2021-02-21 19:00:00,71.45,177.55,10.0,10.0,10.0,10.0,4.29,0.84,25.47,5.79,117.24,6.95,12.93,39.85,0.58,296.26,0.31,8.21,23.81,0.0
2021-02-21 19:00:00,2021-02-21 20:00:00,74.46,220.28,10.0,10.0,10.0,10.0,4.39,0.95,3.66,5.92,119.31,7.52,13.54,48.14,0.19,191.03,,8.48,21.33,0.0
2021-02-21 20:00:00,2021-02-21 21:00:00,86.58,325.19,10.0,10.0,10.0,10.0,5.19,1.15,0.98,6.27,121.28,8.34,14.86,55.3,0.37,102.61,,9.14,19.79,0.0
2021-02-21 21:00:00,2021-02-21 22:00:00,109.72,412.02,10.0,10.0,10.0,10.0,5.72,1.44,0.6,7.69,124.72,9.65,16.99,59.45,0.19,109.06,,10.32,19.0,0.0
2021-02-21 22:00:00,2021-02-21 23:00:00,126.35,394.12,10.0,10.0,10.0,10.0,6.04,1.6,0.17,8.84,127.22,9.8,17.82,66.24,0.2,229.76,,10.66,17.79,0.0
2021-02-21 23:00:00,2021-02-22 00:00:00,130.32,342.15,10.0,10.0,10.0,10.0,5.9,1.66,0.03,9.23,128.27,10.1,18.38,69.91,0.21,197.68,,11.08,17.36,0.0
2021-02-22 00:00:00,2021-02-22 01:00:00,124.34,264.0,10.0,10.0,10.0,10.0,5.43,1.58,,8.96,129.01,9.87,18.0,71.53,0.19,189.57,,11.75,17.23,0.0
2021-02-22 01:00:00,2021-02-22 02:00:00,132.23,283.48,10.0,10.0,10.0,10.0,5.77,1.58,,8.79,128.88,9.27,17.12,82.7,0.14,192.07,,11.46,15.78,0.0
2021-02-22 02:00:00,2021-02-22 03:00:00,147.34,325.87,10.0,10.0,10.0,10.0,5.88,1.56,0.05,8.78,127.66,9.38,16.91,85.33,0.23,209.57,,11.34,15.47,0.0
2021-02-22 03:00:00,2021-02-22 04:00:00,146.95,292.27,10.0,10.0,10.0,10.0,5.77,1.46,0.14,8.71,127.25,9.77,16.96,86.78,0.17,189.36,,11.19,15.04,0.0
2021-02-22 04:00:00,2021-02-22 05:00:00,140.55,261.24,10.0,10.0,10.0,10.0,5.35,1.36,0.15,8.51,127.33,9.2,16.1,89.2,0.17,177.51,,10.48,14.63,0.0
2021-02-22 05:00:00,2021-02-22 06:00:00,140.87,286.29,10.0,10.0,10.0,10.0,5.68,1.31,0.05,8.25,125.12,8.63,15.2,90.63,0.2,182.46,,9.74,14.53,0.0
2021-02-22 06:00:00,2021-02-22 07:00:00,152.64,328.77,10.0,10.0,10.0,10.0,5.79,1.33,0.12,8.59,125.5,8.65,15.07,90.43,0.18,177.48,0.85,9.54,14.39,0.0
2021-02-22 07:00:00,2021-02-22 08:00:00,159.96,326.0,10.0,10.0,10.0,10.0,5.93,1.45,0.16,9.39,125.47,8.7,15.05,86.71,0.23,186.7,46.11,9.33,15.14,0.0
2021-02-22 08:00:00,2021-02-22 09:00:00,155.7,325.85,10.0,10.0,10.0,10.0,5.75,1.63,4.59,10.09,124.86,8.39,14.79,66.25,0.32,233.03,196.88,9.02,18.63,0.0
2021-02-22 09:00:00,2021-02-22 10:00:00,146.88,319.68,10.0,10.0,10.0,10.0,5.77,1.6,13.47,10.21,123.48,8.04,14.46,51.44,0.25,252.5,353.04,8.77,22.28,0.0
2021-02-22 10:00:00,2021-02-22 11:00:00,140.31,299.01,10.0,10.0,10.0,10.0,5.61,1.48,29.01,9.64,121.45,7.91,14.06,47.68,0.41,225.86,467.28,8.49,25.08,0.0
2021-02-22 11:00:00,2021-02-22 12:00:00,128.1,246.81,10.0,10.0,10.0,10.0,5.74,1.34,43.49,8.79,118.42,7.41,13.26,39.24,0.7,272.3,494.8,8.04,26.63,0.0
2021-02-22 12:00:00,2021-02-22 13:00:00,105.68,206.68,10.0,10.0,10.0,10.0,4.65,1.17,55.16,7.97,117.51,7.05,12.79,30.64,1.08,304.12,568.12,7.86,27.55,0.0
2021-02-22 13:00:00,2021-02-22 14:00:00,87.91,187.33,10.0,10.0,10.0,10.0,4.86,0.97,52.44,7.2,115.71,6.77,12.32,24.94,1.29,303.22,551.24,7.62,28.53,0.0
2021-02-22 14:00:00,2021-02-22 15:00:00,78.91,188.23,10.0,10.0,10.0,10.0,4.81,0.86,51.02,6.57,114.62,6.21,11.67,23.7,1.43,302.09,445.25,7.28,28.85,0.0
2021-02-22 15:00:00,2021-02-22 16:00:00,70.57,185.95,10.0,10.0,10.0,10.0,4.65,0.77,49.53,5.94,113.19,5.99,11.25,24.53,1.4,302.13,136.05,7.01,28.8,0.0
2021-02-22 16:00:00,2021-02-22 17:00:00,66.41,176.01,10.0,10.0,10.0,10.0,4.32,0.71,48.13,5.53,112.64,6.58,11.4,26.01,1.29,295.36,61.22,6.89,28.05,0.0
2021-02-22 17:00:00,2021-02-22 18:00:00,62.83,182.84,10.0,10.0,10.0,10.0,4.55,0.7,38.71,5.12,112.28,6.89,11.5,28.73,1.07,294.88,19.69,6.84,26.97,0.0
2021-02-22 18:00:00,2021-02-22 19:00:00,58.72,203.89,10.0,10.0,10.0,10.0,4.43,0.75,10.49,4.85,112.24,7.03,11.62,36.93,0.29,256.64,0.3,6.84,24.62,0.0
2021-02-22 19:00:00,2021-02-22 20:00:00,67.28,324.94,10.0,10.0,10.0,10.0,4.85,0.91,0.42,5.22,117.84,10.69,15.06,45.3,0.14,163.28,,8.49,22.02,0.0
2021-02-22 20:00:00,2021-02-22 21:00:00,105.75,477.2,10.0,10.0,10.0,10.0,5.15,1.22,0.92,6.19,122.93,15.96,20.18,51.12,0.18,185.15,,13.6,20.61,0.0
2021-02-22 21:00:00,2021-02-22 22:00:00,146.12,565.39,10.0,10.0,10.0,10.0,5.88,1.6,0.95,8.3,128.26,20.65,25.77,58.83,0.17,119.09,,17.58,19.23,0.0
2021-02-22 22:00:00,2021-02-22 23:00:00,169.83,574.09,10.0,10.0,10.0,10.0,6.27,1.94,0.63,9.73,132.15,24.39,29.61,59.88,0.2,215.99,,21.6,18.88,0.0
2021-02-22 23:00:00,2021-02-23 00:00:00,193.45,576.14,10.0,10.0,10.0,10.0,6.72,2.19,0.19,10.84,135.62,26.15,31.53,64.88,0.09,246.19,,22.67,17.97,0.0
2021-02-23 00:00:00,2021-02-23 01:00:00,224.34,567.41,10.0,10.0,10.0,10.0,5.83,2.24,0.11,12.25,137.35,28.76,33.16,71.28,0.07,195.28,,22.98,16.92,0.0
2021-02-23 01:00:00,2021-02-23 02:00:00,231.46,513.01,10.0,10.0,10.0,10.0,6.45,2.35,0.16,13.07,137.08,30.12,33.89,74.68,0.19,97.64,,24.96,16.63,0.0
2021-02-23 02:00:00,2021-02-23 03:00:00,225.85,475.93,10.0,10.0,10.0,10.0,6.69,2.38,0.01,13.7,136.58,31.12,35.26,78.67,0.13,126.75,,26.2,15.98,0.0
2021-02-23 03:00:00,2021-02-23 04:00:00,214.68,417.08,10.0,10.0,10.0,10.0,6.63,2.29,,13.98,136.39,32.98,38.12,79.95,0.2,176.46,,27.15,15.73,0.0
2021-02-23 04:00:00,2021-02-23 05:00:00,189.28,347.68,10.0,10.0,10.0,10.0,6.33,2.19,,13.97,137.4,36.01,42.0,84.49,0.07,210.52,,28.11,15.19,0.0
2021-02-23 05:00:00,2021-02-23 06:00:00,168.34,295.27,10.0,10.0,10.0,10.0,7.11,2.09,0.07,14.22,138.42,40.25,47.8,86.92,0.14,204.25,,29.72,14.76,0.0
2021-02-23 06:00:00,2021-02-23 07:00:00,187.07,396.34,10.0,10.0,10.0,10.0,7.41,2.13,0.86,14.17,137.71,42.83,51.33,89.11,0.15,171.13,1.67,30.64,14.65,0.0
2021-02-23 07:00:00,2021-02-23 08:00:00,203.58,469.32,10.0,10.0,10.0,10.0,7.66,2.26,1.2,14.9,136.5,45.25,54.23,85.91,0.11,113.2,59.7,31.45,15.74,0.0
2021-02-23 08:00:00,2021-02-23 09:00:00,218.36,577.82,10.0,10.0,10.0,10.0,6.86,2.55,1.9,16.57,136.64,49.48,59.35,63.48,0.37,60.68,223.06,33.07,20.43,0.0
2021-02-23 09:00:00,2021-02-23 10:00:00,234.06,628.7,10.0,10.0,10.0,10.0,7.79,2.74,8.16,17.94,136.76,54.99,65.5,50.5,0.64,121.94,334.58,35.28,23.52,0.0
2021-02-23 10:00:00,2021-02-23 11:00:00,249.58,672.01,10.0,10.0,10.0,10.0,7.85,2.74,19.88,18.32,136.16,56.57,65.6,30.7,0.39,181.44,459.86,34.97,27.31,0.0
2021-02-23 11:00:00,2021-02-23 12:00:00,260.44,725.14,10.0,10.0,10.0,10.0,7.06,2.13,31.65,17.74,135.96,55.13,63.01,23.37,0.71,196.98,547.36,33.52,29.41,0.0
2021-02-23 12:00:00,2021-02-23 13:00:00,16.4,52.85,10.0,10.0,10.0,10.0,5.68,1.53,,,,,,22.4,0.61,211.71,577.08,,30.62,0.0
2021-02-23 13:00:00,2021-02-23 14:00:00,39.96,131.19,10.0,10.0,10.0,10.0,4.92,0.88,,3.01,4.1,3.1,3.91,23.73,0.73,199.62,522.38,2.17,30.95,0.0
2021-02-23 14:00:00,2021-02-23 15:00:00,41.89,157.93,10.0,10.0,10.0,10.0,4.51,0.71,42.95,,,,,29.71,0.82,202.45,380.97,,30.37,0.0
2021-02-23 15:00:00,2021-02-23 16:00:00,52.88,187.47,10.0,10.0,10.0,10.0,4.98,0.52,48.79,,,,,24.75,0.69,225.54,128.28,,30.8,0.0
2021-02-23 16:00:00,2021-02-23 17:00:00,48.48,162.15,10.0,10.0,10.0,10.0,4.99,,43.76,,,,,20.33,0.82,296.34,62.53,,30.18,0.0
2021-02-23 17:00:00,2021-02-23 18:00:00,49.46,158.3,10.0,10.0,10.0,10.0,4.72,0.52,32.14,,,,,22.87,0.45,272.32,17.94,,28.87,0.0
2021-02-23 18:00:00,2021-02-23 19:00:00,52.45,195.98,10.0,10.0,10.0,10.0,4.52,0.73,2.98,,,,,32.19,0.17,170.36,0.01,,25.25,0.0
2021-02-23 19:00:00,2021-02-23 20:00:00,93.58,497.61,10.0,10.0,10.0,10.0,5.24,1.3,1.83,,,,,43.74,0.19,65.7,,,22.3,0.0
2021-02-23 20:00:00,2021-02-23 21:00:00,246.79,818.76,10.0,10.0,10.0,10.0,6.73,1.74,1.91,,,,,50.16,0.19,90.94,,,21.08,0.0
2021-02-23 21:00:00,2021-02-23 22:00:00,270.56,859.76,10.0,10.0,10.0,10.0,7.89,2.42,2.64,,,,,55.42,0.08,157.94,,,19.98,0.0
2021-02-23 22:00:00,2021-02-23 23:00:00,287.32,813.21,10.0,10.0,10.0,10.0,8.63,3.26,2.56,,,,,61.02,0.15,163.5,,,19.3,0.0
2021-02-23 23:00:00,2021-02-24 00:00:00,281.19,826.31,10.0,10.0,10.0,10.0,9.33,3.91,1.2,,,,,63.96,0.22,18.98,,,18.99,0.0
2021-02-24 00:00:00,2021-02-24 01:00:00,273.58,792.68,10.0,10.0,10.0,10.0,7.1,4.1,0.56,,,,,59.16,0.15,138.6,,,18.56,0.0
2021-02-24 01:00:00,2021-02-24 02:00:00,227.48,563.59,10.0,10.0,10.0,10.0,7.46,3.81,,,,,,59.94,0.18,159.21,,,18.13,0.0
2021-02-24 02:00:00,2021-02-24 03:00:00,106.81,291.58,10.0,10.0,10.0,10.0,7.0,3.35,,,,,,68.43,0.2,30.0,,,17.27,0.0
2021-02-24 03:00:00,2021-02-24 04:00:00,87.85,287.43,10.0,10.0,10.0,10.0,7.02,3.02,0.13,,,,,73.59,0.21,30.07,,,16.84,0.0
2021-02-24 04:00:00,2021-02-24 05:00:00,100.38,299.93,10.0,10.0,10.0,10.0,6.77,2.74,1.31,,,,,74.72,0.17,161.83,,,16.41,0.0
2021-02-24 05:00:00,2021-02-24 06:00:00,100.35,267.58,10.0,10.0,10.0,10.0,8.01,2.55,1.33,,,,,75.5,0.1,182.57,,,16.2,0.0
2021-02-24 06:00:00,2021-02-24 07:00:00,89.59,270.23,10.0,10.0,10.0,10.0,8.74,2.45,1.77,,,,,79.91,0.08,178.97,1.83,,15.82,0.0
2021-02-24 07:00:00,2021-02-24 08:00:00,114.0,333.98,10.0,10.0,10.0,10.0,8.88,2.58,1.46,,,,,77.13,0.2,90.64,66.62,,17.04,0.0
2021-02-24 08:00:00,2021-02-24 09:00:00,129.85,352.68,10.0,10.0,10.0,10.0,7.99,2.68,1.56,,,,,54.81,0.41,74.17,240.6,,21.59,0.0
2021-02-24 09:00:00,2021-02-24 10:00:00,93.95,385.91,10.0,10.0,10.0,10.0,8.91,2.58,10.81,,,,,40.96,0.47,111.43,354.16,,25.1,0.0
2021-02-24 10:00:00,2021-02-24 11:00:00,147.66,475.59,10.0,10.0,10.0,10.0,8.63,2.51,42.47,,,,,34.02,0.32,254.66,418.74,,27.87,0.0
2021-02-24 11:00:00,2021-02-24 12:00:00,181.13,535.96,10.0,10.0,10.0,10.0,8.05,2.03,42.65,15.25,0.95,90.45,112.94,28.8,0.49,206.07,524.9,49.1,30.16,0.0
2021-02-24 12:00:00,2021-02-24 13:00:00,87.23,244.55,10.0,10.0,10.0,10.0,4.78,1.11,68.83,10.88,18.68,59.09,75.48,24.1,0.5,281.04,565.3,32.87,31.27,0.0
2021-02-24 13:00:00,2021-02-24 14:00:00,37.03,217.4,10.0,10.0,10.0,10.0,4.93,0.55,63.96,7.36,75.81,34.93,45.44,21.33,0.54,270.44,557.95,20.21,32.24,0.0
2021-02-24 14:00:00,2021-02-24 15:00:00,38.97,165.25,10.0,10.0,10.0,10.0,4.62,0.32,51.87,6.31,73.48,28.71,38.2,18.42,0.83,296.48,424.05,17.64,32.48,0.0
2021-02-24 15:00:00,2021-02-24 16:00:00,24.47,109.01,10.0,10.0,10.0,10.0,,0.28,44.13,4.12,54.9,16.4,24.63,16.26,1.18,320.32,158.55,11.46,32.09,0.0
2021-02-24 16:00:00,2021-02-24 17:00:00,29.94,110.94,10.0,10.0,10.0,10.0,1.56,0.22,41.29,4.11,65.44,16.2,24.89,17.34,1.11,305.15,69.87,11.96,31.23,0.0
2021-02-24 17:00:00,2021-02-24 18:00:00,29.19,131.75,10.0,10.0,10.0,10.0,3.05,0.24,33.44,3.88,67.85,14.61,23.18,24.09,0.87,300.62,19.26,11.22,29.98,0.0
2021-02-24 18:00:00,2021-02-24 19:00:00,53.63,183.68,10.0,10.0,10.0,10.0,3.44,0.31,7.03,4.04,77.16,15.55,24.17,33.69,0.24,229.96,0.35,11.78,26.99,0.0
2021-02-24 19:00:00,2021-02-24 20:00:00,66.56,348.62,10.0,10.0,10.0,10.0,3.79,0.56,0.82,5.21,95.52,22.59,30.85,43.51,0.22,171.7,,15.4,23.92,0.0
2021-02-24 20:00:00,2021-02-24 21:00:00,101.08,520.25,10.0,10.0,10.0,10.0,2.6,1.06,0.95,6.91,111.04,29.71,37.73,49.89,0.24,52.2,,19.15,22.54,0.0
2021-02-24 21:00:00,2021-02-24 22:00:00,146.8,653.7,10.0,10.0,10.0,10.0,3.65,1.56,1.83,8.64,121.95,33.04,41.75,56.66,0.16,179.38,,21.3,21.09,0.0
2021-02-24 22:00:00,2021-02-24 23:00:00,184.33,710.32,10.0,10.0,10.0,10.0,3.76,2.18,1.78,10.66,126.55,37.29,46.41,63.02,0.14,188.64,,23.66,19.95,0.0
2021-02-24 23:00:00,2021-02-25 00:00:00,212.19,660.07,10.0,10.0,10.0,10.0,4.03,2.59,0.2,12.26,128.58,42.89,53.79,64.78,0.21,181.84,,26.65,19.57,0.0
2021-02-25 00:00:00,2021-02-25 01:00:00,195.19,626.27,10.0,10.0,10.0,10.0,4.27,2.66,,13.63,136.24,47.16,59.39,65.42,0.18,141.81,,29.19,18.81,0.0
2021-02-25 01:00:00,2021-02-25 02:00:00,188.75,514.02,10.0,10.0,10.0,10.0,4.67,2.66,,13.85,140.61,46.57,58.44,68.26,0.16,91.01,,28.75,18.54,0.0
2021-02-25 02:00:00,2021-02-25 03:00:00,171.53,465.82,10.0,10.0,10.0,10.0,5.47,2.5,0.15,14.39,141.6,48.04,60.15,75.23,0.17,99.49,,29.47,17.76,0.0
2021-02-25 03:00:00,2021-02-25 04:00:00,166.51,463.74,10.0,10.0,10.0,10.0,6.07,2.45,0.17,15.68,143.88,57.16,75.11,70.57,0.29,53.24,,35.3,18.3,0.0
2021-02-25 04:00:00,2021-02-25 05:00:00,142.16,385.19,10.0,10.0,10.0,10.0,3.9,2.36,0.03,16.2,145.15,63.41,88.02,70.89,0.35,149.1,,39.6,18.41,0.0
2021-02-25 05:00:00,2021-02-25 06:00:00,126.96,336.1,10.0,10.0,10.0,10.0,4.71,2.35,0.21,16.05,144.9,64.3,92.71,78.34,0.15,192.06,,40.88,17.39,0.0
2021-02-25 06:00:00,2021-02-25 07:00:00,112.02,327.69,10.0,10.0,10.0,10.0,4.41,2.56,0.14,15.66,142.09,56.92,81.63,79.12,0.18,205.58,1.74,36.46,17.38,0.0
2021-02-25 07:00:00,2021-02-25 08:00:00,113.71,397.55,10.0,10.0,10.0,10.0,4.63,2.73,1.04,17.22,141.04,52.75,75.06,78.64,0.14,177.79,55.3,34.23,18.17,0.0
2021-02-25 08:00:00,2021-02-25 09:00:00,153.13,561.3,10.0,10.0,10.0,10.0,3.9,3.09,1.35,19.48,140.12,51.27,71.61,58.15,0.12,181.46,205.75,33.84,23.33,0.0
2021-02-25 09:00:00,2021-02-25 10:00:00,173.59,669.38,10.0,10.0,10.0,10.0,5.17,3.36,7.15,21.65,140.79,49.98,69.57,42.83,0.35,245.5,332.0,33.42,26.37,0.0
2021-02-25 10:00:00,2021-02-25 11:00:00,172.89,580.31,10.0,10.0,10.0,10.0,4.97,2.89,19.48,21.59,140.03,47.65,65.88,33.69,0.52,270.01,455.89,31.9,28.26,0.0
2021-02-25 11:00:00,2021-02-25 12:00:00,120.35,195.34,10.0,10.0,10.0,10.0,4.17,2.21,33.33,18.45,135.98,42.14,58.18,26.44,1.08,300.38,558.25,28.29,29.67,0.0
2021-02-25 12:00:00,2021-02-25 13:00:00,70.85,163.89,10.0,10.0,7.5,10.0,2.66,1.24,41.03,11.59,98.46,27.34,38.3,25.44,1.25,312.58,589.89,18.76,30.63,0.0
2021-02-25 13:00:00,2021-02-25 14:00:00,36.19,167.15,10.0,10.0,10.0,10.0,2.66,1.19,48.05,12.06,125.39,29.5,42.77,17.77,1.44,318.96,419.43,21.27,24.06,0.0
2021-02-25 14:00:00,2021-02-25 15:00:00,23.34,124.13,10.0,10.0,10.0,10.0,2.16,0.93,46.63,9.22,115.07,23.16,34.85,23.53,1.27,295.05,432.62,17.41,32.2,0.0
2021-02-25 15:00:00,2021-02-25 16:00:00,18.73,160.22,10.0,10.0,10.0,10.0,2.17,0.7,42.52,7.62,109.3,19.99,30.72,24.53,1.13,288.28,147.9,15.46,31.82,0.0
2021-02-25 16:00:00,2021-02-25 17:00:00,48.36,153.81,10.0,10.0,10.0,10.0,1.98,0.56,38.09,6.35,101.99,17.22,27.05,26.82,1.21,300.27,69.33,13.7,30.7,0.0
2021-02-25 17:00:00,2021-02-25 18:00:00,32.19,178.31,10.0,10.0,10.0,10.0,2.6,0.4,31.02,6.14,101.91,16.3,25.91,30.37,1.01,287.15,19.9,13.16,29.29,0.0
2021-02-25 18:00:00,2021-02-25 19:00:00,39.07,184.91,10.0,10.0,10.0,10.0,2.6,0.43,7.12,5.91,106.19,16.77,25.9,39.03,0.32,252.09,0.42,13.2,27.06,0.0
2021-02-25 19:00:00,2021-02-25 20:00:00,45.98,281.34,10.0,10.0,10.0,10.0,2.64,0.52,0.34,7.35,113.75,19.06,27.36,45.41,0.14,211.94,,14.3,24.93,0.0
2021-02-25 20:00:00,2021-02-25 21:00:00,76.26,331.75,10.0,10.0,10.0,10.0,2.42,0.68,0.08,10.4,120.87,22.79,29.45,50.0,0.18,202.4,,16.23,23.59,0.0
2021-02-25 21:00:00,2021-02-25 22:00:00,93.0,366.16,10.0,10.0,10.0,10.0,2.24,1.05,1.65,10.85,122.58,24.52,30.55,49.91,0.33,288.87,0.01,16.95,23.79,0.0
2021-02-25 22:00:00,2021-02-25 23:00:00,76.12,305.53,10.0,10.0,10.0,10.0,2.38,1.11,0.23,10.27,122.57,22.84,29.65,55.52,0.26,263.51,,16.16,23.34,0.0
2021-02-25 23:00:00,2021-02-26 00:00:00,75.79,237.38,10.0,10.0,10.0,10.0,2.25,1.09,2.92,9.41,121.2,20.71,27.9,54.37,0.4,269.19,,15.09,23.44,0.0
2021-02-26 00:00:00,2021-02-26 01:00:00,75.36,186.15,10.0,10.0,10.0,10.0,2.1,0.99,0.53,8.45,120.97,18.6,25.8,59.55,0.23,239.52,,13.87,21.55,0.0
2021-02-26 01:00:00,2021-02-26 02:00:00,60.76,216.61,10.0,10.0,10.0,10.0,2.93,0.84,2.12,8.62,126.97,20.96,27.58,56.66,0.29,291.49,,14.54,21.72,0.0
2021-02-26 02:00:00,2021-02-26 03:00:00,51.7,203.72,10.0,10.0,10.0,10.0,2.95,0.78,5.6,8.45,129.25,20.03,26.55,57.86,0.65,302.19,,14.02,21.52,0.0
2021-02-26 03:00:00,2021-02-26 04:00:00,45.13,172.47,10.0,10.0,10.0,10.0,2.95,0.71,10.05,7.88,130.84,18.92,25.21,60.29,0.9,306.42,,13.36,21.44,0.0
2021-02-26 04:00:00,2021-02-26 05:00:00,48.25,162.25,10.0,10.0,10.0,10.0,2.26,0.73,6.46,7.2,130.8,17.05,23.29,65.59,0.81,317.56,,12.34,20.77,0.0
2021-02-26 05:00:00,2021-02-26 06:00:00,49.02,168.97,10.0,10.0,10.0,10.0,2.3,0.77,6.79,6.41,128.03,14.97,21.01,65.59,0.85,323.22,,11.11,20.51,0.0
2021-02-26 06:00:00,2021-02-26 07:00:00,46.43,160.81,10.0,10.0,10.0,10.0,2.33,0.76,0.82,6.07,126.48,13.49,19.65,72.88,0.27,218.13,3.15,10.45,18.82,0.0
2021-02-26 07:00:00,2021-02-26 08:00:00,42.55,193.55,10.0,10.0,10.0,10.0,2.21,0.78,3.08,6.1,125.11,12.83,18.96,69.86,0.66,278.04,86.68,10.07,19.91,0.0
2021-02-26 08:00:00,2021-02-26 09:00:00,49.81,343.6,10.0,10.0,10.0,10.0,2.33,0.73,9.32,6.46,126.58,13.09,19.45,52.38,0.55,299.64,275.27,10.25,23.51,0.0
2021-02-26 09:00:00,2021-02-26 10:00:00,49.09,229.14,10.0,10.0,10.0,10.0,3.13,0.66,20.34,6.97,128.52,13.9,20.43,36.11,0.96,308.78,427.01,10.81,26.34,0.0
2021-02-26 10:00:00,2021-02-26 11:00:00,36.29,203.13,10.0,10.0,10.0,10.0,2.99,0.6,33.7,6.49,125.64,12.89,19.61,26.61,1.56,311.7,526.9,10.47,28.67,0.0
2021-02-26 11:00:00,2021-02-26 12:00:00,27.19,161.46,10.0,10.0,10.0,10.0,3.0,0.46,39.38,5.83,118.34,11.06,17.86,26.0,0.93,290.69,575.62,9.61,30.49,0.0
2021-02-26 12:00:00,2021-02-26 13:00:00,27.22,159.79,10.0,10.0,10.0,10.0,1.9,0.47,44.94,5.11,110.63,9.85,16.35,26.05,1.18,296.44,580.4,8.9,31.41,0.0
2021-02-26 13:00:00,2021-02-26 14:00:00,30.88,192.97,10.0,10.0,10.0,10.0,2.08,0.4,38.12,4.6,101.56,8.55,14.76,25.96,1.45,293.48,554.23,8.08,32.37,0.0
2021-02-26 14:00:00,2021-02-26 15:00:00,26.11,259.32,10.0,10.0,10.0,10.0,1.8,0.34,37.22,3.91,72.94,5.92,10.98,25.77,1.88,302.53,416.7,6.0,32.14,0.0
2021-02-26 15:00:00,2021-02-26 16:00:00,30.09,223.18,10.0,10.0,10.0,10.0,1.8,0.26,34.24,3.59,76.93,5.78,10.94,27.11,1.51,297.31,171.56,6.05,32.12,0.0
2021-02-26 16:00:00,2021-02-26 17:00:00,33.33,178.48,10.0,10.0,10.0,10.0,2.15,0.19,28.63,3.94,86.33,6.55,12.09,29.1,1.11,293.16,75.38,6.68,31.52,0.0
2021-02-26 17:00:00,2021-02-26 18:00:00,28.81,162.72,10.0,10.0,10.0,10.0,2.53,0.2,14.88,4.03,88.95,7.46,12.85,32.03,0.4,234.37,21.17,6.98,30.36,0.0
