From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2023-01-07 23:00:00,2023-01-08 00:00:00,85.52,144.13,4.73,13.85,9.6,12.14,3.92,0.54,32.06,0.0,0.0,,,,70.92,1.09,70.91,2.74,899.95,0.0,20.89
2023-01-08 00:00:00,2023-01-08 01:00:00,77.5,131.78,4.73,6.98,5.95,12.35,1.38,0.33,33.05,0.0,0.0,,,,75.3,1.23,61.42,2.86,900.96,0.0,20.34
2023-01-08 01:00:00,2023-01-08 02:00:00,63.94,110.91,4.73,6.1,5.47,12.2,0.82,0.26,32.21,0.0,0.0,,,,79.92,1.28,60.86,2.9,901.54,0.0,19.73
2023-01-08 02:00:00,2023-01-08 03:00:00,43.03,78.75,4.73,5.83,5.33,12.35,0.54,0.25,33.25,0.0,0.0,,,,83.64,1.07,57.96,2.86,900.31,0.0,19.2
2023-01-08 03:00:00,2023-01-08 04:00:00,33.22,63.67,4.73,6.37,5.62,12.83,0.32,0.29,31.64,0.0,0.0,,,,85.23,1.04,55.88,2.71,897.12,0.0,18.81
2023-01-08 04:00:00,2023-01-08 05:00:00,43.75,79.86,4.73,5.4,5.1,12.12,0.18,0.27,33.38,0.0,0.0,,,,86.01,0.7,80.37,2.92,898.29,0.0,18.5
2023-01-08 05:00:00,2023-01-08 06:00:00,41.0,75.63,4.73,6.49,5.69,12.04,0.1,0.3,32.42,0.0,0.0,,,,89.56,0.7,91.26,2.65,897.56,0.0,17.74
2023-01-08 06:00:00,2023-01-08 07:00:00,71.32,122.27,4.73,9.96,7.53,11.84,0.01,0.39,31.87,0.0,0.0,,,,85.04,0.92,45.28,5.5,898.52,0.0,18.14
2023-01-08 07:00:00,2023-01-08 08:00:00,66.09,114.23,4.73,13.05,9.17,12.27,0.13,0.5,32.02,0.0,0.0,,,,83.95,1.03,59.52,61.07,897.51,0.0,18.26
2023-01-08 08:00:00,2023-01-08 09:00:00,81.65,138.17,4.73,13.05,9.17,12.26,0.2,0.55,33.41,0.0,0.0,,,,74.99,1.34,45.01,179.37,900.41,0.0,19.95
2023-01-08 09:00:00,2023-01-08 10:00:00,54.44,96.3,4.73,12.61,8.93,12.33,0.36,0.52,31.02,0.0,0.0,,,,63.32,1.47,47.9,291.09,905.94,0.0,21.79
2023-01-08 10:00:00,2023-01-08 11:00:00,45.4,82.4,4.73,9.81,7.45,12.32,0.66,0.55,33.03,0.0,0.0,,,,55.14,1.41,54.01,444.56,909.61,0.0,23.53
2023-01-08 11:00:00,2023-01-08 12:00:00,64.32,111.52,4.73,9.3,7.18,12.33,0.8,0.53,32.12,0.0,0.0,,,,50.79,1.26,37.3,531.99,909.77,0.0,24.84
2023-01-08 12:00:00,2023-01-08 13:00:00,73.68,125.91,4.73,7.03,5.97,11.4,0.73,0.52,32.52,0.0,0.0,,,,48.86,0.88,102.81,408.06,911.24,0.0,25.32
2023-01-08 13:00:00,2023-01-08 14:00:00,72.73,124.44,4.73,5.71,5.27,11.45,0.62,0.52,33.21,0.0,0.0,,,,46.26,1.05,105.35,414.8,912.63,0.0,25.98
2023-01-08 14:00:00,2023-01-08 15:00:00,72.12,123.51,4.73,5.33,5.06,11.57,0.72,0.5,30.77,0.0,0.0,,,,43.48,0.9,24.5,348.7,912.6,0.0,26.26
2023-01-08 15:00:00,2023-01-08 16:00:00,76.78,130.68,4.73,5.14,4.96,11.64,0.95,0.53,30.98,0.0,0.0,,,,41.2,0.94,124.47,246.28,911.7,0.0,26.43
2023-01-08 16:00:00,2023-01-08 17:00:00,62.93,109.38,4.73,6.88,5.89,11.49,0.95,0.56,31.43,0.0,0.0,,,,41.85,0.92,54.45,145.36,912.27,0.0,26.17
2023-01-08 17:00:00,2023-01-08 18:00:00,67.97,117.12,4.73,9.66,7.37,11.45,0.78,0.59,30.74,0.0,0.0,,,,45.07,0.81,57.04,38.74,909.23,0.0,24.71
2023-01-08 18:00:00,2023-01-08 19:00:00,67.75,116.79,4.73,19.27,12.47,9.88,0.68,0.94,30.5,0.0,0.0,,,,56.73,0.53,91.36,3.74,904.27,0.0,21.9
2023-01-08 19:00:00,2023-01-08 20:00:00,74.7,127.48,4.74,59.85,34.07,5.76,1.13,1.77,30.88,0.0,0.0,,,,71.74,0.46,52.81,2.89,898.83,0.0,19.74
2023-01-08 20:00:00,2023-01-08 21:00:00,93.34,156.16,4.74,80.87,45.25,8.25,1.2,2.03,30.77,0.0,0.0,,,,72.58,0.62,55.81,2.46,898.97,0.0,19.38
2023-01-08 21:00:00,2023-01-08 22:00:00,110.89,183.16,4.73,38.03,22.46,14.07,0.54,1.0,30.89,0.01,0.0,,,,58.64,0.9,65.16,2.44,902.67,0.0,21.06
2023-01-08 22:00:00,2023-01-08 23:00:00,99.94,166.31,4.73,21.11,13.46,12.49,0.94,0.78,30.35,0.0,0.0,,,,65.12,0.8,62.15,2.83,902.23,0.0,20.5
2023-01-08 23:00:00,2023-01-09 00:00:00,108.8,179.94,4.73,16.95,11.24,12.61,1.29,0.62,31.86,0.0,0.0,,,,71.03,0.69,66.39,2.82,900.28,0.0,19.87
2023-01-09 00:00:00,2023-01-09 01:00:00,110.56,182.65,4.73,12.52,8.89,12.95,1.75,0.63,32.42,0.0,0.0,,,,76.42,0.68,74.59,2.62,896.62,0.0,18.96
2023-01-09 01:00:00,2023-01-09 02:00:00,116.04,191.08,4.73,6.1,5.47,13.29,1.42,0.41,32.05,0.0,0.0,,,,76.56,0.84,73.19,2.69,899.51,0.0,18.57
2023-01-09 02:00:00,2023-01-09 03:00:00,112.26,185.26,4.73,5.15,4.97,12.84,1.15,0.41,31.5,0.0,0.0,,,,80.57,0.76,86.61,2.55,898.14,0.0,17.64
2023-01-09 03:00:00,2023-01-09 04:00:00,109.44,180.93,4.73,5.09,4.94,13.27,1.38,0.43,30.92,0.0,0.0,,,,77.52,0.77,68.13,2.55,895.6,0.0,17.44
2023-01-09 04:00:00,2023-01-09 05:00:00,104.13,172.76,4.73,3.44,4.06,12.79,1.12,0.44,32.36,0.0,0.0,,,,77.69,0.79,80.85,2.58,895.48,0.0,17.0
2023-01-09 05:00:00,2023-01-09 06:00:00,103.55,171.86,4.73,3.89,4.3,12.4,0.76,0.43,32.2,0.0,0.0,,,,78.94,0.64,78.65,2.54,895.78,0.0,16.29
2023-01-09 06:00:00,2023-01-09 07:00:00,110.47,182.51,4.73,9.17,7.11,11.71,0.58,0.55,31.61,0.0,0.0,,,,80.61,0.67,85.77,5.49,894.72,0.0,15.64
2023-01-09 07:00:00,2023-01-09 08:00:00,113.21,186.72,4.73,16.42,10.96,11.44,0.56,0.69,31.3,0.0,0.0,,,,79.28,0.79,71.91,66.44,895.92,0.0,16.44
2023-01-09 08:00:00,2023-01-09 09:00:00,100.42,167.04,4.73,21.2,13.5,12.36,1.68,0.77,32.52,0.0,0.0,,,,65.69,1.12,55.7,192.38,897.49,0.0,18.91
2023-01-09 09:00:00,2023-01-09 10:00:00,81.17,137.43,4.73,15.46,10.45,12.03,3.08,0.76,34.14,0.0,0.0,,,,47.54,1.42,43.3,306.99,905.74,0.0,21.62
2023-01-09 10:00:00,2023-01-09 11:00:00,51.85,92.32,4.73,13.52,9.42,11.69,4.7,0.83,31.91,0.0,0.0,,,,41.16,1.07,53.42,470.82,909.64,0.0,23.79
2023-01-09 11:00:00,2023-01-09 12:00:00,69.57,119.57,4.73,11.91,8.57,12.0,3.32,0.8,31.77,0.0,0.0,,,,29.74,1.08,61.14,570.19,912.17,0.0,25.54
2023-01-09 12:00:00,2023-01-09 13:00:00,59.82,104.58,4.73,5.7,5.26,11.4,2.28,0.77,30.43,0.0,0.0,,,,25.02,1.05,45.12,554.42,914.79,0.0,26.34
2023-01-09 13:00:00,2023-01-09 14:00:00,63.49,110.24,4.73,4.32,4.53,11.36,2.07,0.73,31.36,0.0,0.0,,,,24.96,1.02,34.46,517.65,916.58,0.0,26.9
2023-01-09 14:00:00,2023-01-09 15:00:00,56.21,99.03,4.73,3.25,3.96,11.27,1.91,0.69,31.46,0.0,0.0,,,,24.8,0.94,57.18,440.56,917.82,0.0,27.5
2023-01-09 15:00:00,2023-01-09 16:00:00,50.87,90.81,4.73,3.43,4.05,11.33,1.72,0.72,33.69,0.0,0.0,,,,24.83,1.0,56.44,296.36,916.1,0.0,27.45
2023-01-09 16:00:00,2023-01-09 17:00:00,50.17,89.74,4.73,5.57,5.19,11.34,1.73,0.78,32.79,0.0,0.0,,,,23.52,1.06,48.25,156.06,912.91,0.0,27.03
2023-01-09 17:00:00,2023-01-09 18:00:00,46.52,84.13,4.73,8.09,6.53,10.88,1.46,0.78,32.02,0.0,0.0,,,,26.95,0.94,63.27,38.03,909.48,0.0,24.89
2023-01-09 18:00:00,2023-01-09 19:00:00,52.7,93.64,4.73,22.17,14.02,9.11,1.01,1.18,33.53,0.0,0.0,,,,28.7,0.72,88.59,3.3,904.49,0.0,22.09
2023-01-09 19:00:00,2023-01-09 20:00:00,56.67,99.75,4.73,42.39,24.77,8.63,1.34,1.57,32.13,0.0,0.0,,,,37.02,0.59,95.77,2.39,900.97,0.0,20.2
2023-01-09 20:00:00,2023-01-09 21:00:00,64.88,112.37,4.74,67.15,37.95,6.96,1.56,1.85,31.91,0.0,0.0,,,,54.81,0.57,65.49,2.44,897.33,0.0,18.09
2023-01-09 21:00:00,2023-01-09 22:00:00,73.96,126.34,4.74,66.83,37.78,12.53,1.17,1.39,31.24,0.0,0.0,,,,54.7,0.59,56.35,2.19,898.77,0.0,18.35
2023-01-09 22:00:00,2023-01-09 23:00:00,76.13,129.67,4.73,20.89,13.34,13.84,0.83,0.74,32.9,0.0,0.0,,,,59.18,0.7,63.46,2.19,899.05,0.0,18.59
2023-01-09 23:00:00,2023-01-10 00:00:00,74.75,127.55,4.73,12.89,9.08,12.42,0.72,0.58,31.17,0.0,0.0,,,,62.17,0.64,73.27,2.43,898.59,0.0,18.31
2023-01-10 00:00:00,2023-01-10 01:00:00,76.45,130.17,4.73,14.47,9.92,13.15,1.13,0.24,31.13,0.0,0.0,,,,68.21,0.74,68.28,2.1,892.51,0.0,17.15
2023-01-10 01:00:00,2023-01-10 02:00:00,67.77,116.83,4.73,8.89,6.96,13.08,0.86,0.07,30.54,0.0,0.0,,,,75.01,0.7,79.39,2.33,893.99,0.0,16.63
2023-01-10 02:00:00,2023-01-10 03:00:00,69.0,118.71,4.73,6.45,5.65,13.01,0.65,0.03,31.65,0.0,0.0,,,,82.0,0.73,64.71,2.24,895.49,0.0,16.1
2023-01-10 03:00:00,2023-01-10 04:00:00,81.52,137.97,4.73,4.86,4.81,13.19,0.66,0.01,30.62,0.0,0.0,,,,85.13,0.77,73.3,2.28,894.59,0.0,15.94
2023-01-10 04:00:00,2023-01-10 05:00:00,78.06,132.65,4.73,5.26,5.03,13.21,0.74,0.03,30.85,0.0,0.0,,,,87.28,0.76,72.91,2.26,891.23,0.0,15.59
2023-01-10 05:00:00,2023-01-10 06:00:00,89.98,150.99,4.73,7.38,6.16,12.47,0.47,0.04,31.84,0.0,0.0,,,,90.38,0.72,86.98,2.4,893.59,0.0,14.94
2023-01-10 06:00:00,2023-01-10 07:00:00,88.7,149.03,4.73,10.78,7.96,12.43,0.45,0.09,31.78,0.0,0.0,,,,90.4,0.72,94.18,5.23,893.6,0.0,14.84
2023-01-10 07:00:00,2023-01-10 08:00:00,73.49,125.62,4.73,18.72,12.19,11.38,0.55,0.19,29.68,0.0,0.0,,,,86.54,0.69,79.06,66.61,895.19,0.0,15.7
2023-01-10 08:00:00,2023-01-10 09:00:00,50.38,90.07,4.73,21.63,13.74,12.47,1.32,0.26,32.01,0.0,0.0,,,,74.1,1.06,77.65,190.66,896.02,0.0,18.11
2023-01-10 09:00:00,2023-01-10 10:00:00,34.01,64.88,4.73,13.95,9.65,12.58,2.75,0.23,31.85,0.0,0.0,,,,58.95,1.41,49.55,311.69,903.41,0.0,20.14
2023-01-10 10:00:00,2023-01-10 11:00:00,25.22,51.35,4.73,14.43,9.9,12.11,3.63,0.35,31.16,0.0,0.0,,,,45.69,1.31,63.95,485.0,906.78,0.0,22.0
2023-01-10 11:00:00,2023-01-10 12:00:00,35.18,66.68,4.73,14.29,9.83,12.09,2.89,0.41,28.77,0.0,0.0,,,,40.74,1.17,53.37,579.42,909.6,0.0,23.86
2023-01-10 12:00:00,2023-01-10 13:00:00,45.09,81.91,4.73,8.35,6.67,11.67,2.44,0.32,29.89,0.0,0.0,,,,32.17,0.99,57.09,563.21,913.73,0.0,26.0
2023-01-10 13:00:00,2023-01-10 14:00:00,47.09,85.0,4.73,5.48,5.14,11.84,2.61,0.31,32.16,0.0,0.0,,,,27.7,1.28,54.41,529.82,916.63,0.0,27.23
2023-01-10 14:00:00,2023-01-10 15:00:00,46.88,84.68,4.73,3.15,3.9,11.63,2.08,0.28,30.72,0.0,0.0,,,,24.35,1.36,62.62,461.17,918.0,0.0,28.14
2023-01-10 15:00:00,2023-01-10 16:00:00,46.09,83.47,4.73,3.0,3.83,11.49,2.33,0.29,30.48,0.0,0.0,,,,23.9,1.42,53.5,311.69,917.83,0.0,28.12
2023-01-10 16:00:00,2023-01-10 17:00:00,41.87,76.97,4.73,3.72,4.21,11.78,2.86,0.3,30.64,0.0,0.0,,,,25.42,1.2,96.41,166.27,913.5,0.0,27.54
2023-01-10 17:00:00,2023-01-10 18:00:00,37.32,69.97,4.73,5.38,5.09,11.47,2.85,0.35,32.68,0.0,0.0,,,,31.54,0.98,86.41,40.26,910.04,0.0,25.3
2023-01-10 18:00:00,2023-01-10 19:00:00,42.05,77.25,4.73,16.23,10.87,10.21,2.3,0.57,30.58,0.0,0.0,,,,39.25,0.79,88.25,3.52,906.09,0.0,23.1
2023-01-10 19:00:00,2023-01-10 20:00:00,49.92,89.35,4.73,34.05,20.34,9.49,2.08,0.8,31.59,0.0,0.0,,,,47.72,0.92,103.2,2.42,904.07,0.0,21.8
2023-01-10 20:00:00,2023-01-10 21:00:00,51.74,92.15,4.73,20.33,13.04,12.62,1.83,0.42,32.02,0.0,0.0,,,,58.13,0.91,97.28,2.48,901.25,0.0,21.08
2023-01-10 21:00:00,2023-01-10 22:00:00,63.15,109.71,4.73,11.73,8.47,12.37,1.16,0.16,30.63,0.0,0.0,,,,64.36,0.85,84.7,2.52,901.94,0.0,20.39
2023-01-10 22:00:00,2023-01-10 23:00:00,63.71,110.57,4.73,11.09,8.13,12.44,0.95,0.12,32.16,0.0,0.0,,,,67.92,0.99,81.2,2.45,900.76,0.0,19.6
2023-01-10 23:00:00,2023-01-11 00:00:00,68.27,117.59,4.73,6.51,5.69,12.74,0.84,0.03,30.55,0.0,0.0,,,,70.56,1.08,71.83,2.56,899.72,0.0,18.89
2023-01-11 00:00:00,2023-01-11 01:00:00,68.28,117.61,4.73,9.05,7.04,13.33,0.75,0.39,31.09,0.0,0.0,,,,73.15,1.14,60.96,2.36,895.65,0.0,18.38
2023-01-11 01:00:00,2023-01-11 02:00:00,59.19,103.62,4.73,7.61,6.28,12.76,0.73,0.36,30.5,0.0,0.0,,,,76.96,0.85,62.54,2.44,895.61,0.0,17.59
2023-01-11 02:00:00,2023-01-11 03:00:00,58.16,102.02,4.73,8.1,6.54,12.65,0.65,0.4,30.84,0.0,0.0,,,,80.56,0.72,74.37,2.28,896.32,0.0,16.62
2023-01-11 03:00:00,2023-01-11 04:00:00,64.16,111.27,4.73,8.68,6.84,12.54,0.62,0.4,31.38,0.0,0.0,,,,84.25,0.59,98.84,2.29,894.75,0.0,15.68
2023-01-11 04:00:00,2023-01-11 05:00:00,69.42,119.35,4.73,10.03,7.56,12.92,0.46,0.51,30.83,0.0,0.0,,,,89.54,0.34,98.78,2.31,888.9,0.0,14.41
2023-01-11 05:00:00,2023-01-11 06:00:00,75.21,128.26,4.73,12.24,8.74,11.77,0.3,0.61,29.49,0.0,0.0,,,,93.87,0.36,106.76,2.53,890.1,0.0,13.54
2023-01-11 06:00:00,2023-01-11 07:00:00,95.67,159.74,4.73,24.9,15.48,10.57,0.23,0.82,32.36,0.0,0.0,,,,95.78,0.43,99.05,5.51,890.24,0.0,12.82
2023-01-11 07:00:00,2023-01-11 08:00:00,81.11,137.34,4.73,44.69,26.0,9.86,0.33,1.09,31.97,0.0,0.0,,,,96.97,0.39,196.9,73.26,891.62,0.0,13.6
2023-01-11 08:00:00,2023-01-11 09:00:00,389.08,611.14,4.74,57.91,33.04,11.39,0.67,0.96,31.11,0.0,0.0,,,,68.21,0.53,85.19,208.26,898.34,0.0,18.14
2023-01-11 09:00:00,2023-01-11 10:00:00,18.17,40.5,4.73,30.82,18.62,12.83,2.0,0.98,32.26,0.0,0.0,,,,34.03,1.05,57.76,317.33,905.53,0.0,22.5
2023-01-11 10:00:00,2023-01-11 11:00:00,10.69,32.65,4.73,18.66,12.15,11.81,1.71,0.77,31.09,0.0,0.0,,,,24.02,1.15,61.33,503.49,911.28,0.0,24.78
2023-01-11 11:00:00,2023-01-11 12:00:00,44.65,96.44,4.73,14.79,10.1,12.37,1.25,0.42,30.69,0.0,0.0,,,,23.06,1.12,63.81,600.01,913.49,0.0,26.62
2023-01-11 12:00:00,2023-01-11 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 13:00:00,2023-01-11 14:00:00,32.66,72.37,4.73,7.33,6.13,12.41,1.34,0.38,30.2,0.0,0.0,,,,16.44,1.02,66.76,549.37,915.44,0.0,28.62
2023-01-11 14:00:00,2023-01-11 15:00:00,33.84,77.73,4.73,6.56,5.72,12.29,1.65,0.36,31.64,0.0,0.0,,,,16.58,0.89,65.09,472.82,916.04,0.0,28.92
2023-01-11 15:00:00,2023-01-11 16:00:00,11.59,51.34,4.73,6.57,5.72,12.32,1.46,0.33,25.38,0.0,0.0,,,,17.88,1.08,55.9,318.34,915.97,0.0,28.84
2023-01-11 16:00:00,2023-01-11 17:00:00,13.27,60.49,4.73,7.89,6.43,12.33,1.36,0.33,31.26,0.0,0.0,,,,19.66,1.07,73.35,167.38,914.87,0.0,28.17
2023-01-11 17:00:00,2023-01-11 18:00:00,13.33,57.22,4.73,10.72,7.93,11.57,1.52,0.36,30.41,0.0,0.0,,,,23.71,0.88,88.89,38.48,910.21,0.0,25.84
2023-01-11 18:00:00,2023-01-11 19:00:00,22.42,69.24,4.73,26.02,16.07,9.58,1.81,0.75,32.59,0.0,0.0,,,,29.79,0.74,89.57,3.51,905.26,0.0,23.08
2023-01-11 19:00:00,2023-01-11 20:00:00,37.05,87.58,4.74,66.45,37.58,4.81,1.33,1.49,34.0,0.0,0.0,,,,42.24,0.54,82.37,2.61,900.43,0.0,19.88
2023-01-11 20:00:00,2023-01-11 21:00:00,50.55,123.25,4.74,80.26,44.93,11.53,1.36,1.52,33.78,0.0,0.0,,,,44.07,0.74,64.25,2.02,897.68,0.0,19.66
2023-01-11 21:00:00,2023-01-11 22:00:00,60.3,157.24,4.73,48.12,27.83,13.73,0.87,0.86,33.04,0.0,0.0,,,,42.07,0.76,63.77,2.26,900.12,0.0,19.88
2023-01-11 22:00:00,2023-01-11 23:00:00,64.39,147.72,4.73,24.61,15.32,13.07,0.54,0.37,30.09,0.0,0.0,,,,53.66,0.57,76.7,2.45,899.36,0.0,19.25
2023-01-11 23:00:00,2023-01-12 00:00:00,70.85,134.49,4.73,22.17,14.02,12.32,0.49,0.29,33.65,0.0,0.0,,,,65.67,0.21,143.75,2.69,896.2,0.0,17.24
2023-01-12 00:00:00,2023-01-12 01:00:00,78.02,129.15,4.73,32.43,19.48,9.69,0.64,0.82,33.53,0.0,0.0,,,,77.69,0.29,46.85,2.51,892.25,0.0,15.52
2023-01-12 01:00:00,2023-01-12 02:00:00,83.39,123.79,4.74,57.02,32.56,10.01,0.64,0.85,35.74,0.0,0.0,,,,84.69,0.43,94.88,2.38,886.59,0.0,14.57
2023-01-12 02:00:00,2023-01-12 03:00:00,90.64,122.53,4.73,50.61,29.15,11.15,0.4,0.7,36.15,0.0,0.0,,,,88.65,0.39,81.46,2.43,889.9,0.0,13.8
2023-01-12 03:00:00,2023-01-12 04:00:00,89.09,120.65,4.73,43.64,25.45,11.57,0.2,0.6,35.14,0.0,0.0,,,,89.17,0.46,75.5,2.27,889.92,0.0,13.61
2023-01-12 04:00:00,2023-01-12 05:00:00,94.42,123.27,4.73,42.73,24.96,12.22,0.06,0.57,34.12,0.0,0.0,,,,92.71,0.36,160.13,2.53,887.26,0.0,13.22
2023-01-12 05:00:00,2023-01-12 06:00:00,98.48,136.2,4.73,45.54,26.45,11.22,0.08,0.61,35.84,0.0,0.0,,,,95.92,0.53,84.77,2.42,887.1,0.0,12.8
2023-01-12 06:00:00,2023-01-12 07:00:00,100.98,177.33,4.73,51.1,29.41,12.16,,0.7,34.23,0.0,0.0,,,,97.35,0.35,128.72,5.72,890.14,0.0,13.15
2023-01-12 07:00:00,2023-01-12 08:00:00,107.98,428.59,4.74,53.71,30.8,11.5,0.16,0.87,33.48,0.0,0.0,,,,97.96,0.42,208.99,72.23,891.63,0.0,14.23
2023-01-12 08:00:00,2023-01-12 09:00:00,131.19,700.63,4.74,78.52,44.0,10.55,0.43,1.04,35.98,0.0,0.0,,,,72.2,0.58,50.98,198.18,896.71,0.0,19.32
2023-01-12 09:00:00,2023-01-12 10:00:00,136.48,651.51,4.73,46.05,26.72,13.02,2.24,0.91,38.4,0.0,0.0,,,,47.13,0.76,35.62,304.29,909.58,0.0,23.39
2023-01-12 10:00:00,2023-01-12 11:00:00,54.73,113.49,4.73,22.35,14.12,14.62,3.35,0.7,35.39,0.0,0.0,,,,32.25,0.98,20.65,485.63,912.29,0.0,25.57
2023-01-12 11:00:00,2023-01-12 12:00:00,42.12,86.54,4.73,13.26,9.28,13.4,2.31,0.66,36.33,0.0,0.0,,,,25.09,1.0,31.51,587.28,915.31,0.0,27.16
2023-01-12 12:00:00,2023-01-12 13:00:00,25.43,103.33,4.73,8.44,6.72,12.68,1.61,0.71,34.93,0.0,0.0,,,,18.95,1.01,39.62,571.84,917.16,0.0,28.56
2023-01-12 13:00:00,2023-01-12 14:00:00,15.87,119.06,4.73,4.83,4.8,12.3,0.68,0.73,33.66,0.0,0.0,,,,15.39,1.05,45.47,540.36,918.19,0.0,29.46
2023-01-12 14:00:00,2023-01-12 15:00:00,10.23,88.07,4.73,2.95,3.8,12.17,0.67,0.75,32.98,0.0,0.0,,,,14.36,0.83,43.8,468.18,918.41,0.0,29.89
2023-01-12 15:00:00,2023-01-12 16:00:00,18.67,104.2,4.73,2.39,3.5,11.98,0.7,0.72,31.55,0.0,0.0,,,,15.01,0.93,79.22,332.77,918.41,0.0,29.79
2023-01-12 16:00:00,2023-01-12 17:00:00,28.51,116.05,4.73,3.58,4.13,11.69,0.68,0.73,32.23,0.0,0.0,,,,15.01,0.83,70.02,165.87,916.67,0.0,29.23
2023-01-12 17:00:00,2023-01-12 18:00:00,36.09,232.26,4.73,8.46,6.73,11.36,0.58,0.85,32.3,0.0,0.0,,,,18.31,0.74,88.19,38.12,911.17,0.0,26.54
2023-01-12 18:00:00,2023-01-12 19:00:00,50.51,349.69,4.73,39.38,23.18,7.07,0.88,1.52,32.56,0.0,0.0,,,,35.75,0.54,93.88,4.01,903.19,0.0,21.61
2023-01-12 19:00:00,2023-01-12 20:00:00,72.15,449.95,4.74,84.25,47.05,6.04,1.67,2.07,33.76,0.0,0.0,,,,51.9,0.29,146.01,2.37,898.88,0.0,19.14
2023-01-12 20:00:00,2023-01-12 21:00:00,108.73,722.82,4.73,48.29,27.92,16.59,1.06,1.18,32.35,0.0,0.0,,,,43.26,0.36,143.1,1.93,898.8,0.0,20.29
2023-01-12 21:00:00,2023-01-12 22:00:00,123.02,624.27,4.73,25.68,15.89,13.12,0.65,0.86,32.24,0.0,0.0,,,,43.99,0.32,98.21,2.26,900.04,0.0,20.08
2023-01-12 22:00:00,2023-01-12 23:00:00,113.19,287.96,4.73,15.61,10.53,13.1,0.44,0.6,31.4,0.0,0.0,,,,53.18,0.57,103.0,2.34,899.62,0.0,19.41
2023-01-12 23:00:00,2023-01-13 00:00:00,101.95,215.54,4.73,16.21,10.85,12.62,0.27,0.47,31.81,0.0,0.0,,,,67.17,0.52,146.25,2.73,897.19,0.0,17.7
2023-01-13 00:00:00,2023-01-13 01:00:00,96.66,411.1,4.73,20.14,12.94,12.58,0.58,0.44,32.2,0.0,0.0,,,,78.64,0.39,176.71,2.64,892.76,0.0,15.58
2023-01-13 01:00:00,2023-01-13 02:00:00,91.57,340.11,4.73,21.42,13.62,12.84,0.58,0.34,31.49,0.0,0.0,,,,81.92,0.51,69.49,2.23,887.46,0.0,15.0
2023-01-13 02:00:00,2023-01-13 03:00:00,87.11,138.5,4.73,40.04,23.53,10.65,0.67,0.49,32.55,0.0,0.0,,,,86.0,0.26,115.25,2.42,888.88,0.0,14.69
2023-01-13 03:00:00,2023-01-13 04:00:00,90.3,105.24,4.73,36.59,21.7,11.91,0.4,0.47,31.76,0.0,0.0,,,,92.06,0.43,94.7,2.49,890.16,0.0,13.67
2023-01-13 04:00:00,2023-01-13 05:00:00,94.34,111.48,4.73,36.91,21.86,12.04,0.39,0.49,30.54,0.0,0.0,,,,94.48,0.51,95.81,2.51,888.58,0.0,13.31
2023-01-13 05:00:00,2023-01-13 06:00:00,95.66,113.72,4.74,51.43,29.59,10.51,0.54,0.59,30.95,0.0,0.0,,,,94.22,0.51,87.54,2.49,887.78,0.0,13.26
2023-01-13 06:00:00,2023-01-13 07:00:00,100.27,111.89,4.74,60.74,34.55,11.69,0.46,0.86,30.68,0.0,0.0,,,,94.57,0.49,86.53,5.41,890.49,0.0,13.23
2023-01-13 07:00:00,2023-01-13 08:00:00,120.76,144.93,4.74,63.53,36.03,9.6,0.61,1.22,30.84,0.0,0.0,,,,91.34,0.53,56.97,69.44,892.81,0.0,14.53
2023-01-13 08:00:00,2023-01-13 09:00:00,146.65,252.99,4.74,76.62,42.99,9.91,0.58,1.15,31.54,0.0,0.0,,,,64.85,0.28,204.48,193.5,902.21,0.0,20.25
2023-01-13 09:00:00,2023-01-13 10:00:00,145.29,263.08,4.73,45.78,26.58,12.97,2.54,0.98,32.29,0.0,0.0,,,,47.04,0.47,250.14,304.97,906.6,0.0,23.93
2023-01-13 10:00:00,2023-01-13 11:00:00,,,4.73,28.19,17.23,14.18,4.24,0.82,32.56,0.0,0.0,,,,34.23,0.55,195.22,389.59,913.79,0.0,25.81
2023-01-13 11:00:00,2023-01-13 12:00:00,42.46,85.93,4.73,23.25,14.6,13.11,4.2,0.82,31.37,0.0,0.0,,,,28.48,0.54,129.75,489.38,914.71,0.0,26.98
2023-01-13 12:00:00,2023-01-13 13:00:00,51.62,146.9,4.73,13.61,9.47,13.33,4.56,0.7,31.95,0.0,0.0,,,,25.3,0.76,44.09,518.85,916.11,0.0,28.02
2023-01-13 13:00:00,2023-01-13 14:00:00,54.36,124.23,4.73,8.67,6.84,13.19,3.46,0.65,31.67,0.0,0.0,,,,22.81,0.71,151.16,537.61,918.56,0.0,29.37
2023-01-13 14:00:00,2023-01-13 15:00:00,39.18,95.79,4.73,7.59,6.27,13.19,2.88,0.64,30.53,0.0,0.0,,,,21.37,0.9,63.59,464.07,917.75,0.0,29.54
2023-01-13 15:00:00,2023-01-13 16:00:00,42.38,109.61,4.73,4.8,4.78,12.8,1.71,0.67,30.08,0.0,0.0,,,,16.68,1.04,90.14,288.16,917.38,0.0,29.25
