From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-11-10 21:00:00,2021-11-10 22:00:00,390.06,576.47,65.64,61.48,144.88,31.08,7.63,3.07,5.42,0.0,,,,67.99,0.43,196.11,,744.36,,18.17,0.0
2021-11-10 22:00:00,2021-11-10 23:00:00,407.9,600.0,67.96,51.39,139.04,30.75,7.55,3.18,5.6,0.0,,,,72.39,0.47,241.82,,744.4,,16.79,0.0
2021-11-10 23:00:00,2021-11-11 00:00:00,400.8,572.15,65.79,43.84,129.35,30.1,7.56,3.15,5.24,0.0,,,,74.14,0.62,233.81,,744.31,,16.78,0.0
2021-11-11 00:00:00,2021-11-11 01:00:00,391.52,554.27,69.12,37.18,127.92,29.69,7.58,3.17,5.29,0.0,,,,81.1,0.83,219.6,,744.18,,15.77,0.0
2021-11-11 01:00:00,2021-11-11 02:00:00,417.43,536.7,55.61,35.95,108.34,29.75,7.33,3.01,5.96,0.0,,,,80.32,0.82,232.37,,743.95,,15.81,0.0
2021-11-11 02:00:00,2021-11-11 03:00:00,378.9,494.8,43.35,30.98,87.03,29.9,7.15,2.89,6.09,0.0,,,,80.45,0.79,105.52,,744.04,,15.37,0.0
2021-11-11 03:00:00,2021-11-11 04:00:00,341.0,430.8,31.98,26.86,67.85,28.15,7.04,2.74,5.24,0.0,,,,88.39,0.4,129.42,,744.06,,13.76,0.0
2021-11-11 04:00:00,2021-11-11 05:00:00,345.8,438.0,23.16,25.2,54.23,27.57,6.88,2.59,4.96,0.0,,,,88.51,0.49,193.6,,743.93,,13.87,0.0
2021-11-11 05:00:00,2021-11-11 06:00:00,340.5,423.56,18.1,21.54,44.03,27.23,6.81,2.48,5.14,0.0,,,,90.86,0.44,44.76,,744.19,,13.22,0.0
2021-11-11 06:00:00,2021-11-11 07:00:00,347.1,446.1,15.59,19.54,38.83,26.46,6.7,2.39,5.13,0.0,,,,93.05,0.27,173.62,,744.52,,12.91,0.0
2021-11-11 07:00:00,2021-11-11 08:00:00,359.8,439.1,14.91,19.36,37.75,27.08,6.77,2.38,5.12,0.0,,,,88.66,0.34,196.28,,745.01,,14.36,0.0
2021-11-11 08:00:00,2021-11-11 09:00:00,367.9,493.6,17.47,19.67,41.48,28.95,6.82,2.42,4.96,0.0,,,,77.26,0.2,149.18,,745.64,,17.85,0.0
2021-11-11 09:00:00,2021-11-11 10:00:00,371.4,481.0,14.83,25.12,42.77,30.55,6.84,2.42,5.52,0.0,,,,61.63,0.59,280.25,,745.96,,21.32,0.0
2021-11-11 10:00:00,2021-11-11 11:00:00,374.3,521.4,9.87,38.94,48.32,47.57,7.62,2.4,6.46,0.0,,,,51.57,0.45,193.39,,745.84,,24.76,0.03
2021-11-11 11:00:00,2021-11-11 12:00:00,320.39,436.56,7.31,40.3,46.02,62.2,9.47,2.3,8.11,0.0,,,,46.13,0.58,162.66,,745.29,,26.61,0.03
2021-11-11 12:00:00,2021-11-11 13:00:00,296.64,405.02,7.43,33.77,40.39,70.64,11.46,2.06,17.41,0.0,,,,45.36,0.8,130.61,,744.47,,26.88,0.02
2021-11-11 13:00:00,2021-11-11 14:00:00,280.6,407.4,7.62,29.83,37.1,71.28,12.37,1.94,15.78,0.0,,,,45.68,1.29,72.07,,743.66,,26.52,0.0
2021-11-11 14:00:00,2021-11-11 15:00:00,278.07,383.78,5.34,22.23,27.24,29.77,9.1,1.86,14.3,0.0,,,,46.53,1.05,41.05,,743.12,,26.46,0.0
2021-11-11 15:00:00,2021-11-11 16:00:00,297.8,419.1,6.26,26.16,31.96,40.6,8.29,1.87,10.38,0.0,,,,52.85,0.81,52.71,,742.85,,25.55,0.0
2021-11-11 16:00:00,2021-11-11 17:00:00,295.3,434.6,6.53,28.34,34.26,44.2,8.24,1.87,8.75,0.0,,,,63.02,0.56,51.16,,742.83,,23.23,0.0
2021-11-11 17:00:00,2021-11-11 18:00:00,346.2,483.91,6.38,28.72,34.4,46.91,8.15,1.9,7.97,0.0,,,,69.4,0.24,105.35,,742.95,,20.76,0.0
2021-11-11 18:00:00,2021-11-11 19:00:00,342.5,481.5,7.17,31.89,38.35,48.81,8.13,1.94,6.84,0.0,,,,71.4,0.23,161.01,,743.21,,19.3,0.0
2021-11-11 19:00:00,2021-11-11 20:00:00,357.2,511.8,10.45,38.75,48.97,49.3,8.22,2.13,5.84,0.0,,,,76.75,0.17,156.49,,743.67,,17.97,0.0
2021-11-11 20:00:00,2021-11-11 21:00:00,353.5,500.1,18.77,45.08,66.0,50.08,8.24,2.37,5.79,0.0,,,,77.17,0.4,230.99,,744.03,,17.75,0.0
2021-11-11 21:00:00,2021-11-11 22:00:00,357.6,528.6,34.8,45.64,88.49,50.05,8.45,2.65,5.75,0.0,,,,82.22,0.5,256.62,,744.22,,16.63,0.0
2021-11-11 22:00:00,2021-11-11 23:00:00,355.35,550.82,42.73,45.94,99.58,50.47,8.62,2.75,5.56,0.0,,,,83.34,0.49,274.11,,744.29,,16.34,0.0
2021-11-11 23:00:00,2021-11-12 00:00:00,392.3,520.8,47.7,43.01,103.78,50.7,8.67,2.75,5.68,0.0,,,,84.87,0.51,232.09,,744.23,,16.07,0.0
2021-11-12 00:00:00,2021-11-12 01:00:00,411.8,552.58,56.65,42.04,115.21,51.61,8.73,2.76,5.72,0.0,,,,88.01,0.66,234.67,,744.2,,15.32,0.0
2021-11-12 01:00:00,2021-11-12 02:00:00,404.0,540.36,63.41,41.07,123.6,51.89,8.76,2.78,5.87,0.0,,,,89.72,0.38,167.98,,744.07,,14.86,0.0
2021-11-12 02:00:00,2021-11-12 03:00:00,497.3,606.25,54.69,37.98,108.88,50.78,8.72,2.77,5.73,0.0,,,,90.8,0.58,148.37,,743.87,,14.3,0.0
2021-11-12 03:00:00,2021-11-12 04:00:00,473.02,593.55,42.88,38.48,93.14,55.15,8.62,2.72,5.92,0.0,,,,87.67,0.46,251.13,,744.08,,14.64,0.0
2021-11-12 04:00:00,2021-11-12 05:00:00,474.5,575.81,31.72,37.91,77.39,55.45,8.49,2.66,5.79,0.0,,,,86.51,0.5,232.29,,744.04,,14.71,0.0
2021-11-12 05:00:00,2021-11-12 06:00:00,446.5,546.7,24.14,39.17,68.06,55.91,8.34,2.56,5.58,0.0,,,,84.5,0.37,220.08,,744.13,,14.95,0.0
2021-11-12 06:00:00,2021-11-12 07:00:00,418.1,525.8,19.09,39.85,61.79,55.56,8.27,2.47,5.57,0.0,,,,82.0,0.52,286.75,,744.47,,15.45,0.0
2021-11-12 07:00:00,2021-11-12 08:00:00,404.5,516.2,20.87,44.34,68.22,55.21,8.36,2.45,5.53,0.0,,,,79.53,0.4,259.61,,745.15,,15.95,0.0
2021-11-12 08:00:00,2021-11-12 09:00:00,436.4,548.3,17.49,47.95,66.84,60.19,8.4,2.44,5.28,0.0,,,,72.78,0.52,254.85,,745.72,,17.66,0.0
2021-11-12 09:00:00,2021-11-12 10:00:00,417.0,536.1,12.44,49.15,60.95,67.13,8.38,2.46,5.6,0.0,,,,67.69,0.52,265.04,,746.12,,20.17,0.01
2021-11-12 10:00:00,2021-11-12 11:00:00,446.4,559.02,8.97,42.04,49.88,64.96,8.31,2.51,6.31,0.0,,,,60.8,0.93,109.44,,746.08,,22.17,0.03
2021-11-12 11:00:00,2021-11-12 12:00:00,283.74,315.61,6.61,37.79,42.83,59.62,8.49,2.61,9.48,0.0,,,,53.65,1.38,29.73,,745.62,,23.71,0.02
2021-11-12 12:00:00,2021-11-12 13:00:00,,,7.2,38.66,44.34,59.3,8.58,2.73,9.8,0.0,,,,48.11,0.84,260.34,,744.87,,26.15,0.0
2021-11-12 13:00:00,2021-11-12 14:00:00,361.26,439.78,7.17,34.99,30.8,60.43,8.67,2.09,10.25,0.0,,,,42.92,0.74,74.45,,744.15,,27.53,0.0
2021-11-12 14:00:00,2021-11-12 15:00:00,321.77,386.17,7.53,30.41,37.53,78.95,10.49,2.61,16.53,0.0,,,,38.53,0.98,142.15,,743.52,,27.36,0.0
2021-11-12 15:00:00,2021-11-12 16:00:00,171.0,230.56,9.37,31.18,40.7,83.77,11.51,2.38,9.09,0.0,,,,39.87,0.3,147.32,,743.28,,27.77,0.0
2021-11-12 16:00:00,2021-11-12 17:00:00,150.9,227.74,4.52,42.79,44.47,32.39,10.06,1.75,20.64,0.0,,,,52.51,0.16,109.06,,743.37,,24.84,0.0
2021-11-12 17:00:00,2021-11-12 18:00:00,170.94,236.44,20.56,57.8,79.83,24.86,7.51,2.13,10.47,0.0,,,,64.32,0.38,162.64,,743.53,,21.3,0.02
2021-11-12 18:00:00,2021-11-12 19:00:00,223.32,345.64,29.56,68.88,102.07,24.59,7.17,2.46,5.74,0.0,,,,70.41,0.48,237.59,,743.98,,19.6,0.01
2021-11-12 19:00:00,2021-11-12 20:00:00,235.2,354.16,38.96,70.94,116.82,27.04,7.12,2.59,5.58,0.0,,,,71.71,0.48,240.47,,744.34,,19.02,0.0
2021-11-12 20:00:00,2021-11-12 21:00:00,235.56,360.06,66.62,71.28,155.0,27.79,7.65,3.12,6.07,0.0,,,,76.62,0.45,234.53,,744.61,,18.16,0.0
2021-11-12 21:00:00,2021-11-12 22:00:00,271.2,431.38,90.86,63.5,181.24,28.59,7.92,3.48,8.02,0.0,,,,80.78,0.5,233.66,,744.84,,17.43,0.0
2021-11-12 22:00:00,2021-11-12 23:00:00,291.22,420.58,103.35,60.89,196.03,28.67,8.1,3.59,5.97,0.0,,,,80.65,0.59,226.19,,744.96,,17.2,0.0
2021-11-12 23:00:00,2021-11-13 00:00:00,261.36,371.98,108.72,52.7,196.06,28.14,8.08,3.57,5.73,0.0,,,,83.59,0.69,215.82,,744.88,,16.58,0.0
2021-11-13 00:00:00,2021-11-13 01:00:00,275.08,373.22,94.48,46.18,170.77,28.09,8.01,3.46,5.69,0.0,,,,84.75,0.61,192.06,,744.7,,16.0,0.0
2021-11-13 01:00:00,2021-11-13 02:00:00,298.86,370.54,79.18,38.81,143.16,27.42,7.72,3.39,5.62,0.0,,,,86.12,0.69,228.01,,744.45,,15.57,0.0
2021-11-13 02:00:00,2021-11-13 03:00:00,311.4,374.87,52.7,37.3,105.58,27.37,7.37,3.19,6.2,0.0,,,,84.14,0.92,186.44,,744.35,,15.77,0.0
2021-11-13 03:00:00,2021-11-13 04:00:00,294.41,354.4,37.79,32.88,81.15,26.92,7.11,3.06,5.71,0.0,,,,86.83,0.41,147.74,,744.21,,14.75,0.0
2021-11-13 04:00:00,2021-11-13 05:00:00,284.88,335.52,25.67,29.45,61.5,26.09,6.95,2.92,5.57,0.0,,,,90.47,0.34,163.05,,744.26,,14.06,0.0
2021-11-13 05:00:00,2021-11-13 06:00:00,277.5,339.59,16.08,27.83,46.9,25.61,6.81,2.77,5.95,0.0,,,,90.5,0.43,194.14,,744.59,,13.96,0.0
2021-11-13 06:00:00,2021-11-13 07:00:00,278.12,346.47,10.79,27.28,39.17,25.73,6.69,2.71,5.83,0.0,,,,86.48,0.48,146.27,,745.0,,14.39,0.0
2021-11-13 07:00:00,2021-11-13 08:00:00,305.76,366.7,8.13,25.38,33.84,25.67,6.65,2.69,5.42,0.0,,,,91.67,0.42,114.33,,745.47,,13.33,0.0
2021-11-13 08:00:00,2021-11-13 09:00:00,307.38,369.16,6.74,24.11,30.75,26.06,6.75,2.72,5.91,0.0,,,,80.3,0.67,44.79,,745.96,,17.01,0.0
2021-11-13 09:00:00,2021-11-13 10:00:00,363.74,427.55,5.11,24.9,29.26,27.64,6.77,2.78,6.72,0.0,,,,65.81,0.97,49.64,,746.26,,20.84,0.0
2021-11-13 10:00:00,2021-11-13 11:00:00,318.6,383.68,3.95,31.23,33.34,38.19,7.93,2.46,36.5,0.0,,,,48.92,1.61,34.86,,746.13,,23.81,0.0
2021-11-13 11:00:00,2021-11-13 12:00:00,242.28,296.8,5.48,31.63,35.78,73.39,9.69,2.23,26.62,0.0,,,,41.53,1.34,66.52,,745.65,,26.14,0.0
2021-11-13 12:00:00,2021-11-13 13:00:00,202.0,252.81,6.9,28.13,34.61,81.69,10.99,1.98,19.35,0.0,,,,30.14,1.6,33.64,,744.88,,27.97,0.0
2021-11-13 13:00:00,2021-11-13 14:00:00,94.8,131.44,5.41,19.06,24.46,52.8,10.38,1.47,23.36,0.0,,,,25.88,1.81,69.01,,744.03,,28.46,0.01
2021-11-13 14:00:00,2021-11-13 15:00:00,62.12,103.2,5.33,18.09,23.43,43.67,8.78,1.11,25.53,0.0,,,,24.74,2.12,30.44,,743.34,,28.22,0.02
2021-11-13 15:00:00,2021-11-13 16:00:00,70.14,115.96,4.78,16.5,21.33,46.43,8.35,0.95,22.85,0.0,,,,27.1,1.85,28.27,,743.06,,27.51,0.0
2021-11-13 16:00:00,2021-11-13 17:00:00,63.18,115.34,4.73,16.2,21.02,46.15,8.38,0.91,16.72,0.0,,,,34.1,0.95,35.49,,743.01,,25.63,0.0
2021-11-13 17:00:00,2021-11-13 18:00:00,75.16,131.78,4.99,18.22,23.07,45.51,8.34,0.95,11.05,0.0,,,,39.63,0.57,174.69,,743.1,,22.6,0.0
2021-11-13 18:00:00,2021-11-13 19:00:00,107.46,171.41,5.08,23.57,28.03,45.75,8.58,1.05,11.65,0.0,,,,40.46,0.36,202.4,,743.43,,20.28,0.02
2021-11-13 19:00:00,2021-11-13 20:00:00,101.22,191.08,5.47,32.06,36.18,45.02,8.63,1.13,7.41,0.0,,,,39.67,0.32,194.34,,743.68,,19.53,0.12
2021-11-13 20:00:00,2021-11-13 21:00:00,98.46,174.43,5.83,35.41,39.63,45.77,8.58,1.19,7.66,0.0,,,,40.21,0.39,246.41,,743.85,,19.18,0.17
2021-11-13 21:00:00,2021-11-13 22:00:00,101.21,171.52,8.12,38.56,45.6,47.16,8.33,1.26,5.0,0.0,,,,43.16,0.59,241.42,,743.94,,18.58,0.12
2021-11-13 22:00:00,2021-11-13 23:00:00,100.98,183.34,13.13,44.38,57.62,46.97,8.27,1.35,4.33,0.0,,,,46.12,0.47,234.15,,743.9,,17.47,0.01
2021-11-13 23:00:00,2021-11-14 00:00:00,93.22,159.88,15.65,45.61,62.2,46.0,8.31,1.38,4.25,0.0,,,,51.24,0.66,250.01,,743.79,,16.79,0.0
2021-11-14 00:00:00,2021-11-14 01:00:00,95.62,161.81,17.29,45.13,64.03,47.32,8.44,1.36,4.45,0.0,,,,56.81,0.53,224.89,,743.45,,15.74,0.0
2021-11-14 01:00:00,2021-11-14 02:00:00,86.2,142.75,15.3,41.5,58.08,45.13,8.22,1.31,4.29,0.0,,,,62.18,0.48,226.33,,743.25,,14.93,0.0
2021-11-14 02:00:00,2021-11-14 03:00:00,86.12,141.57,14.96,38.06,54.51,44.71,8.24,1.26,4.31,0.0,,,,74.51,0.78,93.04,,743.25,,12.95,0.0
2021-11-14 03:00:00,2021-11-14 04:00:00,88.68,137.98,13.58,32.44,47.61,45.44,8.31,1.21,4.33,0.0,,,,78.03,0.28,208.36,,743.22,,12.48,0.0
2021-11-14 04:00:00,2021-11-14 05:00:00,90.6,131.44,12.25,30.2,43.81,44.77,8.24,1.16,4.27,0.0,,,,72.62,0.67,249.64,,743.42,,13.22,0.0
2021-11-14 05:00:00,2021-11-14 06:00:00,92.28,141.46,14.48,31.35,47.85,45.69,8.33,1.15,4.3,0.0,,,,69.42,0.7,265.62,,743.71,,13.57,0.0
2021-11-14 06:00:00,2021-11-14 07:00:00,102.12,147.37,16.1,32.26,50.88,46.45,8.4,1.18,4.35,0.0,,,,74.57,0.6,224.0,,744.09,,12.96,0.0
2021-11-14 07:00:00,2021-11-14 08:00:00,121.98,190.96,30.73,33.25,71.81,46.72,8.44,1.34,4.58,0.0,,,,75.47,0.54,233.95,,744.61,,13.15,0.0
2021-11-14 08:00:00,2021-11-14 09:00:00,146.05,229.49,41.45,36.51,89.48,51.62,8.74,1.67,4.55,0.0,,,,67.92,0.43,230.29,,745.13,,16.3,0.0
2021-11-14 09:00:00,2021-11-14 10:00:00,213.53,320.03,37.55,38.85,86.17,51.97,8.88,1.85,4.58,0.0,,,,54.54,0.55,166.91,,745.47,,19.64,0.0
2021-11-14 10:00:00,2021-11-14 11:00:00,141.53,214.58,21.56,43.84,68.7,50.17,8.67,1.75,4.84,0.0,,,,47.0,1.24,31.15,,745.38,,21.52,0.0
2021-11-14 11:00:00,2021-11-14 12:00:00,126.66,181.06,8.51,42.36,49.49,49.05,8.5,1.65,6.5,0.0,,,,43.07,1.07,54.98,,744.97,,23.46,0.0
2021-11-14 12:00:00,2021-11-14 13:00:00,155.18,213.85,6.48,33.86,39.14,48.77,8.56,1.62,9.16,0.0,,,,40.27,1.12,59.95,,744.43,,25.25,0.0
2021-11-14 13:00:00,2021-11-14 14:00:00,174.6,232.48,6.17,30.0,35.23,48.8,8.49,1.62,11.28,0.0,,,,36.11,1.0,73.38,,743.62,,26.77,0.0
2021-11-14 14:00:00,2021-11-14 15:00:00,168.13,222.58,5.98,26.89,32.22,47.72,8.4,1.57,13.08,0.0,,,,31.0,1.1,84.2,,743.03,,27.21,0.0
2021-11-14 15:00:00,2021-11-14 16:00:00,122.34,170.9,5.66,25.31,30.38,47.05,8.54,1.44,14.48,0.0,,,,31.16,0.55,98.33,,742.71,,27.16,0.0
2021-11-14 16:00:00,2021-11-14 17:00:00,94.95,140.22,6.1,31.03,36.09,45.76,8.7,1.33,12.36,0.0,,,,40.08,0.36,192.25,,742.43,,25.0,0.0
2021-11-14 17:00:00,2021-11-14 18:00:00,79.26,157.13,9.33,45.98,53.9,45.95,8.54,1.5,5.28,0.0,,,,48.9,0.5,216.59,,742.38,,20.96,0.0
2021-11-14 18:00:00,2021-11-14 19:00:00,95.82,304.9,26.08,59.52,88.93,48.27,8.76,1.88,4.42,0.0,,,,57.89,0.67,227.64,,742.66,,19.0,0.03
2021-11-14 19:00:00,2021-11-14 20:00:00,177.96,322.84,48.29,67.8,126.73,50.32,9.01,2.45,4.63,0.0,,,,60.58,0.54,217.55,,742.97,,18.39,0.03
2021-11-14 20:00:00,2021-11-14 21:00:00,206.64,324.75,60.65,68.56,144.39,52.44,9.27,2.88,4.69,0.0,,,,67.86,0.47,196.28,,743.3,,17.01,0.08
2021-11-14 21:00:00,2021-11-14 22:00:00,243.2,359.3,72.77,66.65,159.23,52.69,9.31,3.14,4.79,0.0,,,,74.29,0.6,234.46,,743.71,,15.61,0.01
2021-11-14 22:00:00,2021-11-14 23:00:00,203.52,314.5,78.98,63.61,165.09,52.96,9.4,3.16,4.83,0.0,,,,71.79,0.69,230.04,,743.77,,15.91,0.0
2021-11-14 23:00:00,2021-11-15 00:00:00,202.92,308.08,77.22,61.23,160.55,52.74,9.35,3.04,4.73,0.0,,,,69.15,0.66,237.71,,743.77,,15.46,0.0
2021-11-15 00:00:00,2021-11-15 01:00:00,164.39,237.09,63.3,56.14,136.93,51.56,9.12,2.73,4.73,0.0,,,,66.98,0.63,238.11,,743.63,,15.29,0.0
2021-11-15 01:00:00,2021-11-15 02:00:00,143.42,204.35,49.59,54.09,116.28,50.63,8.92,2.42,4.77,0.0,,,,72.88,0.44,215.41,,743.35,,13.99,0.0
2021-11-15 02:00:00,2021-11-15 03:00:00,142.43,194.32,41.17,48.77,100.0,49.48,8.83,2.17,4.71,0.0,,,,75.5,0.58,167.19,,743.09,,13.41,0.0
2021-11-15 03:00:00,2021-11-15 04:00:00,131.94,191.98,36.65,46.59,91.83,48.85,8.78,1.98,4.78,0.0,,,,75.37,0.64,213.62,,742.86,,13.0,0.0
2021-11-15 04:00:00,2021-11-15 05:00:00,118.05,171.84,28.5,44.23,78.57,48.25,8.62,1.79,4.8,0.0,,,,78.02,0.83,182.52,,742.96,,12.4,0.0
2021-11-15 05:00:00,2021-11-15 06:00:00,116.44,167.52,21.67,39.95,65.39,46.73,8.56,1.64,4.77,0.0,,,,81.2,0.41,156.07,,743.3,,11.57,0.0
2021-11-15 06:00:00,2021-11-15 07:00:00,123.04,172.72,15.65,37.29,54.79,47.2,8.43,1.53,4.77,0.0,,,,78.81,0.34,136.28,,743.56,,11.99,0.0
2021-11-15 07:00:00,2021-11-15 08:00:00,131.47,181.35,12.25,35.56,48.54,47.97,8.47,1.49,4.69,0.0,,,,78.13,0.4,155.61,,744.04,,12.64,0.0
2021-11-15 08:00:00,2021-11-15 09:00:00,144.71,204.0,11.94,38.87,51.06,54.04,8.62,1.56,4.84,0.0,,,,69.2,0.43,64.43,,744.56,,15.92,0.0
2021-11-15 09:00:00,2021-11-15 10:00:00,170.46,228.64,8.72,35.59,43.72,56.82,8.71,1.63,5.61,0.0,,,,55.04,0.44,77.42,,744.77,,20.04,0.0
2021-11-15 10:00:00,2021-11-15 11:00:00,150.9,219.28,6.89,32.4,38.39,50.29,8.78,1.6,7.22,0.0,,,,42.98,0.63,251.73,,744.63,,23.55,0.0
2021-11-15 11:00:00,2021-11-15 12:00:00,120.3,176.92,6.33,28.34,33.99,48.69,8.63,1.51,9.87,0.0,,,,36.65,0.79,156.65,,744.14,,25.65,0.0
2021-11-15 12:00:00,2021-11-15 13:00:00,94.37,153.35,5.54,25.33,30.2,46.83,9.74,1.31,30.41,0.0,,,,34.05,1.07,119.79,,743.49,,26.14,0.0
2021-11-15 13:00:00,2021-11-15 14:00:00,82.92,148.97,5.43,22.13,27.25,49.83,12.64,1.05,43.97,0.0,,,,32.08,1.35,88.26,,742.78,,26.77,0.0
2021-11-15 14:00:00,2021-11-15 15:00:00,80.27,131.28,7.4,19.51,27.58,59.93,12.99,0.97,18.7,0.0,,,,28.48,1.41,99.0,,742.1,,27.13,0.0
2021-11-15 15:00:00,2021-11-15 16:00:00,53.05,92.77,7.56,15.56,24.25,63.19,14.51,0.79,25.98,0.0,,,,29.78,1.72,50.22,,741.79,,26.34,0.0
2021-11-15 16:00:00,2021-11-15 17:00:00,42.13,82.18,4.16,12.39,16.77,28.16,11.42,0.68,33.36,0.0,,,,35.59,0.88,69.08,,741.72,,24.52,0.0
2021-11-15 17:00:00,2021-11-15 18:00:00,50.52,96.4,4.11,24.84,27.86,13.88,7.83,0.75,25.95,0.0,,,,41.97,0.36,226.06,,741.89,,21.41,0.0
2021-11-15 18:00:00,2021-11-15 19:00:00,54.91,117.21,4.18,38.46,40.13,16.19,7.65,0.95,19.94,0.0,,,,47.16,0.32,215.74,,742.28,,19.72,0.01
2021-11-15 19:00:00,2021-11-15 20:00:00,93.9,176.88,5.65,46.11,48.93,19.27,7.67,1.17,14.01,0.0,,,,52.25,0.21,162.38,,742.48,,18.2,0.04
2021-11-15 20:00:00,2021-11-15 21:00:00,133.56,201.1,5.04,51.89,53.34,21.06,8.01,1.33,9.83,0.0,,,,52.91,0.29,204.03,,742.83,,17.99,0.05
2021-11-15 21:00:00,2021-11-15 22:00:00,145.2,224.56,6.73,48.85,52.86,21.43,7.26,1.41,6.68,0.0,,,,57.74,0.45,240.37,,743.09,,16.92,0.11
2021-11-15 22:00:00,2021-11-15 23:00:00,142.08,213.58,5.33,43.65,46.3,22.28,7.12,1.45,7.31,0.0,,,,59.3,0.55,265.29,,743.21,,16.8,0.06
2021-11-15 23:00:00,2021-11-16 00:00:00,143.4,209.92,8.05,48.3,54.24,23.31,7.17,1.55,5.11,0.0,,,,64.83,0.59,240.9,,743.17,,15.86,0.0
2021-11-16 00:00:00,2021-11-16 01:00:00,147.73,222.41,6.48,39.45,44.11,23.43,7.06,1.54,5.88,0.0,,,,68.25,0.57,213.5,,743.06,,14.97,0.0
2021-11-16 01:00:00,2021-11-16 02:00:00,146.1,210.52,6.77,35.16,40.71,23.62,6.95,1.54,5.28,0.0,,,,71.83,0.32,152.54,,742.9,,14.07,0.0
2021-11-16 02:00:00,2021-11-16 03:00:00,141.66,197.7,6.43,38.67,43.37,23.98,7.12,1.52,5.2,0.0,,,,69.98,0.36,249.86,,742.75,,14.34,0.0
2021-11-16 03:00:00,2021-11-16 04:00:00,138.3,194.14,6.42,33.38,38.67,24.11,7.15,1.51,4.91,0.0,,,,70.17,0.26,198.2,,742.74,,13.79,0.0
2021-11-16 04:00:00,2021-11-16 05:00:00,135.3,186.7,5.8,31.89,36.48,24.07,7.06,1.46,6.87,0.0,,,,68.08,0.46,262.69,,742.84,,13.99,0.0
2021-11-16 05:00:00,2021-11-16 06:00:00,133.72,184.22,5.63,28.42,33.13,23.73,6.97,1.45,4.75,0.0,,,,77.33,0.67,218.63,,743.2,,12.65,0.0
2021-11-16 06:00:00,2021-11-16 07:00:00,129.06,184.96,5.81,26.2,31.39,23.28,6.99,1.45,4.58,0.0,,,,80.77,0.36,179.3,,743.61,,11.69,0.0
2021-11-16 07:00:00,2021-11-16 08:00:00,129.84,186.28,12.05,27.92,41.49,23.91,7.06,1.56,4.5,0.0,,,,79.09,0.52,224.51,,744.3,,12.7,0.0
2021-11-16 08:00:00,2021-11-16 09:00:00,214.86,313.3,20.66,31.06,56.08,26.7,7.15,1.79,4.66,0.0,,,,67.53,0.59,270.26,,745.04,,15.73,0.0
2021-11-16 09:00:00,2021-11-16 10:00:00,180.3,269.15,15.22,32.01,49.48,28.21,7.15,1.87,5.0,0.0,,,,57.4,0.75,171.79,,745.52,,19.29,0.0
2021-11-16 10:00:00,2021-11-16 11:00:00,214.2,286.9,7.25,32.71,39.21,28.06,7.21,1.88,7.5,0.0,,,,48.12,0.92,110.83,,745.56,,22.43,0.01
2021-11-16 11:00:00,2021-11-16 12:00:00,188.88,250.96,4.46,27.44,30.66,27.01,7.13,1.8,11.29,0.0,,,,42.85,0.74,106.96,,745.2,,25.0,0.01
2021-11-16 12:00:00,2021-11-16 13:00:00,145.92,205.6,3.91,20.9,24.03,25.48,7.12,1.59,22.17,0.0,,,,37.28,1.3,99.36,,744.5,,26.11,0.01
2021-11-16 13:00:00,2021-11-16 14:00:00,101.09,154.53,3.7,16.4,19.73,23.98,7.24,1.35,26.78,0.0,,,,32.09,1.42,56.12,,743.86,,26.75,0.01
2021-11-16 14:00:00,2021-11-16 15:00:00,86.52,132.28,3.52,14.64,17.94,22.75,7.19,1.18,26.57,0.0,,,,30.39,1.46,74.84,,743.39,,26.55,0.0
2021-11-16 15:00:00,2021-11-16 16:00:00,82.41,126.15,3.41,13.66,16.87,21.82,7.12,1.01,28.17,0.0,,,,29.86,1.35,30.72,,743.2,,26.01,0.0
2021-11-16 16:00:00,2021-11-16 17:00:00,57.28,103.24,5.26,25.13,29.68,20.7,7.53,0.88,23.83,0.0,,,,35.66,0.28,166.01,,743.13,,24.28,0.02
2021-11-16 17:00:00,2021-11-16 18:00:00,56.64,107.2,11.45,52.36,62.5,20.05,7.51,1.1,5.95,0.0,,,,48.13,0.46,209.63,,743.28,,20.33,0.09
2021-11-16 18:00:00,2021-11-16 19:00:00,69.84,175.18,21.41,54.69,78.22,19.7,7.57,1.25,4.34,0.0,,,,53.23,0.72,260.04,,743.65,,18.81,0.02
2021-11-16 19:00:00,2021-11-16 20:00:00,77.58,222.7,41.12,61.17,111.06,20.08,7.79,1.54,4.19,0.0,,,,53.54,0.53,285.36,,744.11,,18.43,0.08
2021-11-16 20:00:00,2021-11-16 21:00:00,96.78,204.7,37.15,56.59,101.46,21.2,7.74,1.61,6.32,0.0,,,,52.9,0.31,262.54,,744.24,,17.51,0.11
2021-11-16 21:00:00,2021-11-16 22:00:00,124.79,194.89,28.4,51.22,84.69,21.93,7.62,1.6,7.37,0.0,,,,53.33,0.48,265.85,,744.33,,17.36,0.08
