From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C)
2022-12-20 01:00:00,2022-12-20 02:00:00,,,4.61,12.43,10.37,7.1,4.14,0.51,16.61,0.45,1.74,0.59,0.55,0.37,85.99,1.7,176.52,1.04,,0.88,0.0,20.19
2022-12-20 02:00:00,2022-12-20 03:00:00,,,2.61,13.9,9.52,7.8,4.44,0.48,25.16,0.45,1.78,0.59,0.53,0.36,82.85,1.33,295.85,0.93,,0.89,0.0,20.34
2022-12-20 03:00:00,2022-12-20 04:00:00,,,2.66,14.7,9.97,7.46,3.4,0.51,10.84,0.45,1.8,0.61,0.57,0.37,86.73,1.45,245.55,1.33,,0.92,0.0,19.87
2022-12-20 04:00:00,2022-12-20 05:00:00,,,4.94,11.26,9.92,7.59,3.55,0.44,26.43,0.45,1.77,0.61,0.54,0.36,82.5,2.27,317.04,0.99,,0.86,0.0,20.0
2022-12-20 05:00:00,2022-12-20 06:00:00,,,10.18,11.49,14.02,8.86,3.83,0.66,13.37,0.46,1.79,0.61,0.54,0.35,83.82,1.61,238.45,1.14,,0.92,0.0,19.78
2022-12-20 06:00:00,2022-12-20 07:00:00,,,9.31,11.92,13.0,8.98,2.74,0.71,9.3,0.44,1.76,0.6,0.55,0.38,86.59,1.79,289.89,7.89,,0.86,0.0,19.53
2022-12-20 07:00:00,2022-12-20 08:00:00,,,12.2,12.46,15.84,12.11,3.46,0.82,23.04,0.45,1.83,0.58,0.55,0.36,77.99,1.88,308.47,130.59,733.29,0.92,0.0,20.45
2022-12-20 08:00:00,2022-12-20 09:00:00,,,5.63,13.84,11.93,10.3,3.8,0.85,37.43,0.46,1.82,0.59,0.53,0.38,67.12,2.17,136.46,352.79,801.7,0.49,0.0,22.49
2022-12-20 09:00:00,2022-12-20 10:00:00,,,6.05,14.86,12.82,9.06,4.29,0.85,62.3,0.45,1.81,0.6,0.53,0.39,59.97,2.29,194.1,592.1,921.22,-0.26,0.0,24.13
2022-12-20 10:00:00,2022-12-20 11:00:00,,,2.48,8.71,6.65,6.35,4.68,0.55,77.99,0.45,1.81,0.6,0.55,0.36,57.13,2.62,27.77,769.44,1008.48,-1.06,0.0,25.43
2022-12-20 11:00:00,2022-12-20 12:00:00,,,3.29,7.43,6.63,5.07,4.33,0.5,78.72,0.45,1.85,0.6,0.55,0.38,52.49,2.56,30.6,881.27,1062.68,-1.34,0.0,26.36
2022-12-20 12:00:00,2022-12-20 13:00:00,,,1.35,4.32,3.4,3.78,4.11,0.43,71.68,0.45,1.77,0.58,0.55,0.38,49.85,2.9,60.61,915.78,1078.24,-1.98,0.0,27.07
2022-12-20 13:00:00,2022-12-20 14:00:00,,,1.32,4.29,3.36,3.59,3.67,0.4,61.23,0.45,1.79,0.62,0.54,0.38,49.96,3.02,70.53,801.91,1018.92,-2.59,0.0,26.92
2022-12-20 14:00:00,2022-12-20 15:00:00,,,1.28,4.67,3.52,3.87,3.87,0.4,74.48,0.45,1.77,0.58,0.55,0.36,50.98,2.93,65.08,722.81,979.6,-2.42,0.0,26.96
2022-12-20 15:00:00,2022-12-20 16:00:00,,,1.27,4.71,3.53,3.84,4.17,0.4,69.14,0.45,1.79,0.59,0.54,0.35,54.79,3.16,77.63,393.72,812.54,-2.71,0.0,26.37
2022-12-20 16:00:00,2022-12-20 17:00:00,,,1.15,5.81,4.03,3.99,5.15,0.43,68.81,0.45,1.81,0.58,0.54,0.36,59.73,3.3,83.24,132.06,702.36,-2.88,0.0,25.56
2022-12-20 17:00:00,2022-12-20 18:00:00,,,1.21,6.88,4.64,4.77,5.4,0.46,73.85,0.45,1.83,0.6,0.55,0.37,64.13,3.06,85.07,20.89,,-1.07,0.0,24.65
2022-12-20 18:00:00,2022-12-20 19:00:00,,,1.16,8.66,5.55,5.38,5.55,0.51,68.83,0.45,1.8,0.59,0.54,0.38,72.95,2.82,89.34,1.65,,-0.34,0.0,23.46
2022-12-20 19:00:00,2022-12-20 20:00:00,,,1.14,9.07,5.76,5.83,5.49,0.56,67.81,0.45,1.78,0.62,0.54,0.37,78.61,2.65,85.19,1.18,,-0.1,0.0,22.79
2022-12-20 20:00:00,2022-12-20 21:00:00,,,1.21,7.8,5.12,5.22,7.95,0.52,71.99,0.45,1.81,0.59,0.53,0.38,80.58,2.59,96.4,1.31,,-0.01,0.0,22.61
2022-12-20 21:00:00,2022-12-20 22:00:00,,,1.12,7.14,4.71,5.05,10.24,0.46,75.36,0.46,1.79,0.62,0.55,0.37,81.07,2.74,78.93,1.21,,-0.72,0.0,22.25
2022-12-20 22:00:00,2022-12-20 23:00:00,,,1.15,8.0,5.19,5.54,13.39,0.43,62.67,0.45,1.78,0.6,0.56,0.36,83.54,1.96,116.85,1.42,,0.33,0.0,21.7
2022-12-20 23:00:00,2022-12-21 00:00:00,,,1.23,7.85,5.18,5.67,9.32,0.41,33.47,0.45,1.8,0.6,0.55,0.38,87.39,2.46,203.89,1.33,,0.91,0.0,20.84
2022-12-21 00:00:00,2022-12-21 01:00:00,,,1.23,8.0,5.26,5.43,7.04,0.43,28.91,0.46,1.79,0.59,0.54,0.37,88.67,2.38,187.79,1.3,,0.91,0.0,20.52
2022-12-21 01:00:00,2022-12-21 02:00:00,,,1.32,8.97,5.84,5.85,6.57,0.49,23.97,0.44,1.79,0.61,0.53,0.36,89.58,2.33,190.66,1.43,,0.91,0.0,20.36
2022-12-21 02:00:00,2022-12-21 03:00:00,,,1.45,10.03,6.51,6.14,6.21,0.52,20.57,0.45,1.81,0.6,0.53,0.36,90.28,1.5,190.47,1.44,,0.91,0.0,20.24
2022-12-21 03:00:00,2022-12-21 04:00:00,,,1.47,10.49,6.77,6.31,5.82,0.54,16.08,0.45,1.82,0.61,0.56,0.37,90.49,2.1,183.79,1.55,,0.91,0.0,20.25
2022-12-21 04:00:00,2022-12-21 05:00:00,,,2.22,10.78,7.54,6.55,5.53,0.6,17.59,0.45,1.82,0.61,0.54,0.36,90.62,0.89,248.57,1.42,,0.86,0.0,20.22
2022-12-21 05:00:00,2022-12-21 06:00:00,,,3.46,11.06,8.7,7.06,6.3,0.64,32.12,0.45,1.82,0.6,0.54,0.36,88.42,3.24,313.99,1.51,,0.87,0.0,20.3
2022-12-21 06:00:00,2022-12-21 07:00:00,,,3.99,8.95,8.0,6.35,4.81,0.67,22.61,0.45,1.78,0.6,0.54,0.35,88.21,2.28,248.03,6.16,,0.52,0.0,20.14
2022-12-21 07:00:00,2022-12-21 08:00:00,,,11.1,6.06,12.09,8.4,4.74,0.87,19.44,0.46,1.82,0.59,0.55,0.37,85.25,3.05,324.17,51.63,,0.77,0.0,20.28
2022-12-21 08:00:00,2022-12-21 09:00:00,,,13.58,9.6,16.05,9.98,6.16,1.18,20.11,0.45,1.78,0.59,0.53,0.37,78.85,1.59,340.6,139.72,709.45,0.77,0.0,21.21
2022-12-21 09:00:00,2022-12-21 10:00:00,,,7.8,15.72,14.55,11.3,6.08,1.09,29.23,0.45,1.83,0.59,0.56,0.37,72.34,2.33,253.66,190.8,718.78,0.66,0.0,22.27
2022-12-21 10:00:00,2022-12-21 11:00:00,,,4.2,18.47,13.24,10.86,4.59,1.06,10.11,0.46,1.8,0.59,0.53,0.38,68.47,2.44,349.68,207.16,727.37,0.42,0.0,23.0
2022-12-21 11:00:00,2022-12-21 12:00:00,,,2.77,19.76,12.76,11.05,4.71,0.94,24.04,0.45,1.76,0.61,0.55,0.35,63.81,2.88,267.04,380.48,814.51,0.05,0.0,23.98
2022-12-21 12:00:00,2022-12-21 13:00:00,30.03,52.61,3.04,10.9,8.27,7.52,4.02,0.61,66.31,0.45,1.8,0.6,0.53,0.36,58.62,2.76,188.81,579.56,913.0,-0.18,0.0,25.06
2022-12-21 13:00:00,2022-12-21 14:00:00,21.24,37.21,3.43,8.4,7.26,5.83,2.29,0.65,61.79,0.45,1.78,0.62,0.56,0.37,56.1,2.21,102.49,589.61,915.98,-0.32,0.0,25.6
2022-12-21 14:00:00,2022-12-21 15:00:00,12.62,22.11,2.33,6.84,5.52,5.03,2.03,0.55,67.64,0.45,1.8,0.61,0.54,0.37,53.07,2.52,116.11,511.22,876.91,-0.69,0.0,25.86
2022-12-21 15:00:00,2022-12-21 16:00:00,17.21,30.16,1.42,5.29,3.98,3.96,3.29,0.43,77.23,0.45,1.81,0.59,0.53,0.36,52.69,2.34,45.49,347.69,794.69,-0.49,0.0,25.84
2022-12-21 16:00:00,2022-12-21 17:00:00,33.24,51.32,1.41,5.03,3.82,3.85,3.31,0.4,66.72,0.45,1.78,0.6,0.54,0.37,52.58,2.93,81.6,146.38,713.58,-1.34,0.0,25.27
2022-12-21 17:00:00,2022-12-21 18:00:00,6.21,9.26,1.46,7.86,5.37,4.72,3.42,0.48,59.47,0.45,1.81,0.59,0.54,0.38,58.8,2.88,75.12,37.63,,-1.14,0.0,24.22
2022-12-21 18:00:00,2022-12-21 19:00:00,1.12,1.67,1.44,10.9,6.96,5.69,3.38,0.57,54.93,0.45,1.82,0.59,0.54,0.37,62.1,2.62,46.48,1.72,,-0.26,0.0,23.28
2022-12-21 19:00:00,2022-12-21 20:00:00,0.22,0.34,1.37,10.04,6.45,5.47,3.7,0.58,48.01,0.45,1.81,0.61,0.53,0.38,73.98,2.2,51.43,1.09,,0.55,0.0,21.98
2022-12-21 20:00:00,2022-12-21 21:00:00,0.05,0.07,1.61,12.75,8.09,6.04,3.68,0.77,47.17,0.45,1.82,0.6,0.53,0.37,74.34,2.71,114.12,0.85,,0.21,0.0,21.88
2022-12-21 21:00:00,2022-12-21 22:00:00,0.48,0.72,6.03,13.46,12.06,8.34,3.89,0.79,32.56,0.46,1.78,0.58,0.57,0.38,81.32,2.09,231.22,1.22,,0.76,0.0,21.27
2022-12-21 22:00:00,2022-12-21 23:00:00,5.54,8.25,3.14,16.32,11.23,8.92,3.78,0.76,28.48,0.45,1.8,0.61,0.56,0.37,83.68,2.11,293.9,1.16,,0.88,0.0,21.02
2022-12-21 23:00:00,2022-12-22 00:00:00,1.55,2.31,2.18,12.16,8.25,7.08,3.68,0.63,13.79,0.45,1.82,0.58,0.54,0.36,87.62,1.72,173.9,1.35,,0.9,0.0,20.36
2022-12-22 00:00:00,2022-12-22 01:00:00,14.3,21.32,8.52,17.22,16.09,10.16,4.68,0.52,4.35,0.45,1.79,0.61,0.55,0.38,83.84,1.87,289.21,0.84,,0.94,0.0,20.27
2022-12-22 01:00:00,2022-12-22 02:00:00,161.44,240.6,3.84,16.53,11.92,9.48,3.91,0.45,7.46,0.45,1.82,0.6,0.55,0.38,87.22,2.46,205.72,1.37,,0.92,0.0,19.84
2022-12-22 02:00:00,2022-12-22 03:00:00,40.32,60.09,1.88,12.54,8.2,7.18,3.08,0.41,7.19,0.45,1.82,0.59,0.55,0.37,88.91,1.65,221.27,1.39,,0.9,0.0,19.64
2022-12-22 03:00:00,2022-12-22 04:00:00,16.73,24.94,1.27,9.69,6.19,5.86,2.64,0.36,7.34,0.45,1.81,0.58,0.55,0.36,89.44,2.08,196.86,1.32,,0.9,0.0,19.13
2022-12-22 04:00:00,2022-12-22 05:00:00,1.01,1.5,6.94,6.43,8.49,5.92,2.44,0.4,4.85,0.44,1.8,0.59,0.54,0.35,90.09,1.71,216.87,1.24,,0.9,0.0,18.63
2022-12-22 05:00:00,2022-12-22 06:00:00,4.88,7.27,5.11,7.8,8.14,7.16,2.16,0.42,6.94,0.45,1.75,0.62,0.53,0.35,90.43,2.48,194.54,1.22,,0.94,0.0,18.36
2022-12-22 06:00:00,2022-12-22 07:00:00,60.55,90.22,23.82,3.38,16.84,11.05,2.11,0.56,0.94,0.45,1.82,0.6,0.56,0.38,90.25,1.57,193.64,8.13,,0.89,0.0,18.1
2022-12-22 07:00:00,2022-12-22 08:00:00,67.15,100.07,15.09,6.42,15.69,12.34,2.21,0.71,5.96,0.45,1.78,0.59,0.53,0.36,83.28,2.46,185.06,141.12,722.64,1.04,0.0,19.11
2022-12-22 08:00:00,2022-12-22 09:00:00,9.83,14.64,5.73,15.21,12.75,10.27,3.14,0.8,36.34,0.45,1.8,0.6,0.54,0.37,66.16,1.97,136.69,376.98,813.53,0.75,0.0,21.74
2022-12-22 09:00:00,2022-12-22 10:00:00,6.27,9.34,4.45,18.0,13.19,9.29,3.5,0.93,68.96,0.45,1.75,0.59,0.54,0.37,56.09,2.37,198.89,596.88,921.96,-0.07,0.0,23.77
2022-12-22 10:00:00,2022-12-22 11:00:00,1.13,1.69,0.72,8.72,5.22,5.79,4.63,0.55,92.75,0.46,1.79,0.6,0.55,0.37,57.77,2.94,34.71,604.77,920.78,-1.8,0.0,24.84
2022-12-22 11:00:00,2022-12-22 12:00:00,26.95,40.17,0.51,8.19,4.77,4.73,5.95,0.42,95.93,0.45,1.77,0.61,0.56,0.38,55.44,3.24,28.85,727.18,981.65,-2.38,0.0,25.15
2022-12-22 12:00:00,2022-12-22 13:00:00,315.33,469.95,0.46,6.3,3.73,4.14,4.96,0.36,94.38,0.45,1.82,0.59,0.54,0.36,47.51,3.16,41.8,891.72,1064.53,-2.52,0.0,26.05
2022-12-22 13:00:00,2022-12-22 14:00:00,118.23,176.2,0.62,6.38,3.89,3.9,5.97,0.39,96.59,0.46,1.83,0.59,0.55,0.36,47.5,3.09,45.38,762.8,1000.18,-2.29,0.0,26.35
2022-12-22 14:00:00,2022-12-22 15:00:00,21.52,32.06,0.45,5.11,3.08,3.3,5.34,0.37,102.87,0.45,1.8,0.58,0.54,0.37,46.93,3.02,50.73,546.84,891.16,-2.23,0.0,26.11
2022-12-22 15:00:00,2022-12-22 16:00:00,49.42,73.64,0.45,5.69,3.39,3.55,6.55,0.39,108.45,0.45,1.81,0.59,0.54,0.36,47.61,3.07,56.17,436.41,834.73,-2.45,0.0,25.98
2022-12-22 16:00:00,2022-12-22 17:00:00,59.76,89.05,0.48,7.36,4.31,4.68,6.37,0.42,100.41,0.45,1.77,0.61,0.53,0.36,50.61,3.12,62.23,154.62,745.73,-2.39,0.0,25.3
2022-12-22 17:00:00,2022-12-22 18:00:00,4.79,7.13,0.51,7.98,4.66,5.0,6.07,0.46,105.63,0.45,1.84,0.6,0.53,0.36,57.45,2.99,75.32,44.22,,-1.65,0.0,24.47
2022-12-22 18:00:00,2022-12-22 19:00:00,0.48,0.72,0.52,8.96,5.19,5.41,6.85,0.51,96.17,0.45,1.81,0.59,0.55,0.37,62.76,2.95,74.82,1.79,,-1.41,0.0,23.65
2022-12-22 19:00:00,2022-12-22 20:00:00,0.06,0.09,0.54,7.07,4.2,4.45,9.43,0.55,105.44,0.45,1.77,0.62,0.53,0.37,68.5,2.99,69.99,1.29,,-1.63,0.0,23.29
2022-12-22 20:00:00,2022-12-22 21:00:00,,,0.6,8.18,4.84,4.79,14.86,0.62,104.58,0.45,1.8,0.6,0.53,0.37,73.91,2.66,46.12,1.47,,-0.55,0.0,22.87
2022-12-22 21:00:00,2022-12-22 22:00:00,,,0.74,10.69,6.29,7.11,17.22,0.63,85.77,0.45,1.77,0.59,0.54,0.36,79.22,2.59,27.19,1.39,,0.17,0.0,22.31
2022-12-22 22:00:00,2022-12-22 23:00:00,210.37,313.52,1.22,13.78,8.32,7.32,13.08,0.71,63.43,0.45,1.78,0.61,0.54,0.36,81.89,1.24,279.11,1.14,,0.91,0.0,21.91
2022-12-22 23:00:00,2022-12-23 00:00:00,600.28,894.6,2.19,15.82,10.04,8.04,14.32,0.68,61.83,0.45,1.76,0.58,0.55,0.36,81.19,2.76,253.92,1.27,,0.67,0.0,21.72
2022-12-23 00:00:00,2022-12-23 01:00:00,0.06,0.09,3.33,10.4,8.23,7.42,5.58,0.6,31.29,0.44,1.78,0.6,0.54,0.35,86.15,1.97,203.31,1.52,,0.9,0.0,20.88
2022-12-23 01:00:00,2022-12-23 02:00:00,0.17,0.25,3.27,9.13,7.52,6.69,3.96,0.56,16.38,0.45,1.86,0.6,0.55,0.38,89.11,1.87,163.85,1.38,,0.95,0.0,20.32
2022-12-23 02:00:00,2022-12-23 03:00:00,,,1.85,12.39,8.09,6.61,3.11,0.58,10.01,0.44,1.82,0.61,0.55,0.39,89.66,1.92,227.42,1.31,,0.91,0.0,19.91
2022-12-23 03:00:00,2022-12-23 04:00:00,,,2.64,16.07,10.7,8.16,3.35,0.59,24.57,0.45,1.78,0.58,0.54,0.36,85.14,2.11,302.47,0.93,,0.89,0.0,19.97
2022-12-23 04:00:00,2022-12-23 05:00:00,,,2.57,9.32,7.04,6.64,4.73,0.52,47.67,0.44,1.84,0.59,0.55,0.36,79.66,2.31,288.69,0.75,,0.91,0.0,20.03
2022-12-23 05:00:00,2022-12-23 06:00:00,19.53,29.1,2.68,9.82,7.4,5.88,3.87,0.51,26.37,0.45,1.78,0.6,0.55,0.36,85.74,1.89,191.0,1.22,,0.95,0.0,19.34
2022-12-23 06:00:00,2022-12-23 07:00:00,70.85,105.59,2.0,13.17,8.64,6.45,2.4,0.57,10.48,0.45,1.8,0.6,0.56,0.38,88.17,1.92,191.09,9.06,,0.9,0.0,18.97
2022-12-23 07:00:00,2022-12-23 08:00:00,172.61,257.23,8.68,15.35,15.22,9.34,3.97,0.95,24.4,0.46,1.81,0.64,0.55,0.39,79.39,2.0,282.34,131.58,717.14,0.91,0.0,19.89
2022-12-23 08:00:00,2022-12-23 09:00:00,,,6.77,18.0,15.08,11.11,6.86,1.03,64.81,0.45,1.8,0.61,0.54,0.35,67.26,2.23,319.22,373.22,811.57,0.64,0.0,21.89
2022-12-23 09:00:00,2022-12-23 10:00:00,,,1.93,12.85,8.4,7.67,3.53,0.87,94.51,0.45,1.78,0.61,0.54,0.38,59.01,2.37,175.39,612.28,930.45,-0.01,0.0,23.86
2022-12-23 10:00:00,2022-12-23 11:00:00,109.13,162.64,1.82,12.79,8.28,7.04,3.68,0.8,83.7,0.45,1.8,0.61,0.54,0.37,45.41,2.58,188.18,797.17,1022.23,-0.54,0.0,25.62
2022-12-23 11:00:00,2022-12-23 12:00:00,313.67,467.47,1.16,9.46,5.97,5.96,2.45,0.69,67.53,0.46,1.79,0.59,0.54,0.37,42.54,2.99,116.19,871.94,1058.24,-1.17,0.0,26.26
2022-12-23 12:00:00,2022-12-23 13:00:00,25.88,38.56,1.05,6.88,4.51,5.06,2.85,0.49,95.79,0.45,1.83,0.59,0.53,0.36,32.1,3.1,56.03,931.07,1085.0,-2.32,0.0,27.22
2022-12-23 13:00:00,2022-12-23 14:00:00,1.26,1.88,1.04,5.98,4.03,4.56,3.14,0.44,100.54,0.45,1.76,0.6,0.54,0.38,31.3,3.06,58.33,863.84,1051.43,-2.4,0.0,27.32
2022-12-23 14:00:00,2022-12-23 15:00:00,7.15,10.66,1.08,5.56,3.84,4.45,3.43,0.4,92.28,0.44,1.76,0.6,0.56,0.36,32.13,3.2,67.11,698.3,966.31,-2.82,0.0,26.97
2022-12-23 15:00:00,2022-12-23 16:00:00,39.16,58.36,1.13,5.98,4.1,4.74,3.56,0.39,90.4,0.45,1.77,0.6,0.56,0.37,35.07,3.29,68.81,486.84,859.09,-2.96,0.0,26.43
2022-12-23 16:00:00,2022-12-23 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-23 17:00:00,2022-12-23 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-23 18:00:00,2022-12-23 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-23 19:00:00,2022-12-23 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-23 20:00:00,2022-12-23 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-23 21:00:00,2022-12-23 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-23 22:00:00,2022-12-23 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-23 23:00:00,2022-12-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 00:00:00,2022-12-24 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 01:00:00,2022-12-24 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 02:00:00,2022-12-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 03:00:00,2022-12-24 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 04:00:00,2022-12-24 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 05:00:00,2022-12-24 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 06:00:00,2022-12-24 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 07:00:00,2022-12-24 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 08:00:00,2022-12-24 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 09:00:00,2022-12-24 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 10:00:00,2022-12-24 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 11:00:00,2022-12-24 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 12:00:00,2022-12-24 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 13:00:00,2022-12-24 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 14:00:00,2022-12-24 15:00:00,37.46,55.83,0.87,8.13,5.03,6.05,7.49,0.46,66.73,0.44,1.89,0.61,0.57,0.37,51.67,3.22,44.58,597.01,916.96,-3.04,0.0,26.11
2022-12-24 15:00:00,2022-12-24 16:00:00,52.84,78.75,0.91,7.59,4.78,5.59,6.4,0.45,69.81,0.45,1.86,0.59,0.54,0.35,51.88,3.15,42.95,462.93,849.12,-2.73,0.0,26.09
2022-12-24 16:00:00,2022-12-24 17:00:00,46.9,69.89,1.72,9.66,6.54,6.3,6.23,0.48,68.56,0.45,1.77,0.61,0.54,0.36,54.11,3.2,20.69,167.88,716.0,-1.75,0.0,25.62
2022-12-24 17:00:00,2022-12-24 18:00:00,44.21,65.88,0.9,11.68,6.95,7.1,7.64,0.56,66.94,0.45,1.78,0.58,0.54,0.36,61.88,2.62,44.14,26.85,,-0.25,0.0,24.61
2022-12-24 18:00:00,2022-12-24 19:00:00,46.65,69.52,1.03,13.99,8.28,6.65,7.03,0.7,47.37,0.45,1.81,0.61,0.54,0.38,70.63,2.52,46.51,1.76,,0.54,0.0,23.53
2022-12-24 19:00:00,2022-12-24 20:00:00,51.83,77.24,4.83,19.65,14.38,9.19,7.81,0.97,37.42,0.45,1.8,0.61,0.56,0.38,69.6,2.49,43.04,1.93,,0.17,0.0,23.75
2022-12-24 20:00:00,2022-12-24 21:00:00,68.18,101.61,2.0,19.39,11.95,9.21,7.64,0.82,32.82,0.45,1.81,0.61,0.57,0.36,73.03,1.88,53.07,1.91,,0.63,0.0,23.39
2022-12-24 21:00:00,2022-12-24 22:00:00,52.93,78.89,7.68,18.27,15.94,9.94,8.39,0.87,48.78,0.45,1.8,0.58,0.56,0.37,70.84,2.43,185.1,1.32,,0.49,0.0,23.36
2022-12-24 22:00:00,2022-12-24 23:00:00,55.63,82.91,1.35,12.46,7.73,7.75,8.04,0.56,53.23,0.46,1.79,0.62,0.52,0.38,76.89,2.29,53.04,1.53,,0.1,0.0,22.76
2022-12-24 23:00:00,2022-12-25 00:00:00,67.55,100.66,0.95,12.06,7.19,6.87,8.22,0.57,54.0,0.45,1.77,0.59,0.55,0.36,78.01,2.38,50.92,1.63,,0.08,0.0,22.6
2022-12-25 00:00:00,2022-12-25 01:00:00,77.24,115.12,1.24,10.57,6.63,6.74,5.99,0.51,56.88,0.46,1.79,0.61,0.53,0.38,76.7,2.42,44.14,1.96,,0.25,0.0,22.7
2022-12-25 01:00:00,2022-12-25 02:00:00,57.69,85.98,1.2,9.85,6.21,6.43,6.56,0.47,60.16,0.45,1.77,0.6,0.53,0.38,77.3,2.52,22.31,1.86,,0.56,0.0,22.71
2022-12-25 02:00:00,2022-12-25 03:00:00,63.72,94.95,1.18,9.21,5.86,6.07,6.62,0.45,55.14,0.45,1.79,0.59,0.56,0.36,84.12,2.25,50.12,1.47,,0.26,0.0,22.28
2022-12-25 03:00:00,2022-12-25 04:00:00,64.15,95.6,1.25,7.73,5.13,5.0,6.44,0.43,57.94,0.44,1.78,0.58,0.54,0.36,86.24,2.53,24.64,1.66,,0.26,0.0,22.11
2022-12-25 04:00:00,2022-12-25 05:00:00,59.63,88.87,1.22,6.3,4.34,4.46,5.99,0.41,53.06,0.45,1.83,0.6,0.54,0.37,88.86,2.3,112.55,1.98,,0.77,0.0,22.02
2022-12-25 05:00:00,2022-12-25 06:00:00,62.41,93.01,1.29,8.32,5.47,4.89,5.97,0.43,41.12,0.45,1.77,0.59,0.55,0.38,89.01,1.81,67.22,1.98,,0.9,0.0,22.14
2022-12-25 06:00:00,2022-12-25 07:00:00,22.51,33.54,1.2,8.04,5.25,4.87,5.81,0.41,47.52,0.45,1.78,0.59,0.53,0.39,89.73,2.43,48.86,3.8,,0.32,0.0,22.09
2022-12-25 07:00:00,2022-12-25 08:00:00,11.72,17.48,2.21,11.24,7.77,5.72,6.25,0.56,46.94,0.45,1.77,0.58,0.52,0.37,89.12,2.58,9.07,23.41,,0.43,0.0,22.2
2022-12-25 08:00:00,2022-12-25 09:00:00,40.82,60.84,1.83,10.24,6.94,5.92,6.26,0.57,48.3,0.44,1.78,0.62,0.54,0.37,88.6,2.58,23.86,69.37,,0.19,0.0,22.47
2022-12-25 09:00:00,2022-12-25 10:00:00,17.22,25.66,4.04,14.8,11.12,7.85,6.28,0.95,41.58,0.45,1.81,0.61,0.54,0.38,86.62,2.59,96.12,122.25,718.98,0.31,0.0,23.0
2022-12-25 10:00:00,2022-12-25 11:00:00,10.81,16.11,8.03,13.44,13.63,9.58,6.37,0.95,39.74,0.45,1.81,0.6,0.54,0.37,83.59,2.46,186.35,121.91,703.18,0.36,0.0,23.6
2022-12-25 11:00:00,2022-12-25 12:00:00,36.51,54.41,1.89,6.72,5.11,5.61,5.83,0.35,48.44,0.45,1.8,0.6,0.55,0.37,84.75,2.84,38.43,276.46,789.51,-1.27,0.0,23.88
2022-12-25 12:00:00,2022-12-25 13:00:00,18.05,26.89,1.37,4.53,3.52,3.51,4.9,0.24,39.44,0.46,1.83,0.59,0.55,0.37,87.53,2.77,46.93,140.34,,-1.0,0.0,23.56
2022-12-25 13:00:00,2022-12-25 14:00:00,10.44,15.55,1.18,4.31,3.25,3.25,4.76,0.13,35.16,0.45,1.85,0.59,0.54,0.36,89.22,3.25,77.37,86.27,,-2.06,0.0,23.16
2022-12-25 14:00:00,2022-12-25 15:00:00,,,1.05,3.1,2.5,2.78,5.54,0.03,36.73,0.45,1.76,0.58,0.55,0.37,89.71,2.99,92.08,150.51,707.37,-1.21,0.0,22.98
2022-12-25 15:00:00,2022-12-25 16:00:00,,,1.61,4.7,3.81,3.39,5.75,0.08,28.49,0.45,1.77,0.6,0.54,0.36,89.06,2.67,36.6,85.36,713.13,-0.86,0.0,23.27
2022-12-25 16:00:00,2022-12-25 17:00:00,,,1.06,3.76,2.86,3.37,5.37,0.03,32.84,0.45,1.81,0.59,0.53,0.36,89.58,2.84,58.84,31.22,,-1.31,0.0,23.04
2022-12-25 17:00:00,2022-12-25 18:00:00,,,2.17,7.58,5.8,4.56,6.13,0.2,21.23,0.45,1.79,0.62,0.54,0.36,89.63,2.78,36.91,12.46,,-0.7,0.0,23.17
