From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C)
2023-02-08 23:00:00,2023-02-09 00:00:00,82.41,134.33,2.5,10.38,7.53,6.12,4.81,0.88,40.66,0.4,1.13,1.92,,,80.66,0.31,174.51,0.55,736.64,-4.61,0.0,23.44
2023-02-09 00:00:00,2023-02-09 01:00:00,69.78,110.48,3.54,11.39,8.94,6.0,2.27,0.79,42.27,0.38,1.01,1.86,,,82.69,0.32,159.24,0.6,757.66,-1.52,0.0,23.19
2023-02-09 01:00:00,2023-02-09 02:00:00,71.34,112.96,3.45,9.45,7.82,6.0,2.59,0.73,37.44,0.34,0.84,1.75,,,87.34,0.2,68.91,0.69,753.69,-0.72,0.0,22.56
2023-02-09 02:00:00,2023-02-09 03:00:00,152.11,240.83,3.71,8.38,7.47,6.0,3.23,0.69,21.28,0.44,0.87,1.75,,,91.23,0.2,19.88,0.54,761.1,1.22,0.0,22.13
2023-02-09 03:00:00,2023-02-09 04:00:00,319.08,505.21,3.95,8.96,7.96,6.0,2.65,0.72,10.98,0.66,1.04,1.81,,,92.32,0.22,19.61,0.51,762.32,1.26,0.0,21.98
2023-02-09 04:00:00,2023-02-09 05:00:00,99.74,157.92,5.0,9.92,9.33,6.0,1.99,0.81,0.81,0.61,1.43,1.9,,,94.35,0.24,13.84,0.59,762.11,1.28,0.0,21.76
2023-02-09 05:00:00,2023-02-09 06:00:00,94.17,149.11,7.58,10.44,11.7,6.0,1.83,1.09,0.22,0.56,2.94,0.95,,,95.45,0.24,14.47,0.59,762.83,0.54,0.0,21.59
2023-02-09 06:00:00,2023-02-09 07:00:00,,,9.23,11.94,13.85,6.0,0.86,1.93,1.13,0.62,4.91,0.95,,,96.64,0.15,139.44,5.88,756.65,-1.9,0.0,21.42
2023-02-09 07:00:00,2023-02-09 08:00:00,,,8.5,11.81,13.18,6.0,1.14,2.29,2.55,0.69,6.54,1.75,,,95.78,0.26,67.02,72.61,753.11,-1.73,0.0,22.01
2023-02-09 08:00:00,2023-02-09 09:00:00,,,6.6,13.31,12.44,6.0,3.8,2.02,16.74,1.18,4.96,1.34,,,85.54,0.75,45.05,165.33,760.76,-0.73,0.0,23.65
2023-02-09 09:00:00,2023-02-09 10:00:00,,,4.12,14.41,11.01,6.0,4.07,1.31,49.2,1.03,3.73,1.07,,,75.67,0.47,95.33,271.06,764.16,0.47,0.0,25.28
2023-02-09 10:00:00,2023-02-09 11:00:00,,,3.29,9.23,7.57,6.0,4.17,0.73,83.61,0.45,1.4,0.37,,,60.98,0.57,180.0,396.16,774.61,2.51,0.0,26.69
2023-02-09 11:00:00,2023-02-09 12:00:00,31.61,50.04,3.26,8.46,7.15,6.0,5.19,0.75,88.6,0.34,0.74,0.14,,,56.44,0.5,139.17,647.73,773.23,-0.54,0.0,27.93
2023-02-09 12:00:00,2023-02-09 13:00:00,40.76,64.53,3.26,8.71,7.27,6.0,6.95,0.71,120.8,0.32,0.66,0.1,,,50.32,0.53,126.34,738.69,772.83,0.51,0.0,28.75
2023-02-09 13:00:00,2023-02-09 14:00:00,49.9,79.01,,,,,10.13,0.79,92.06,0.32,0.61,0.09,,,44.9,0.61,79.05,684.67,776.78,0.15,0.0,29.29
2023-02-09 14:00:00,2023-02-09 15:00:00,58.52,92.67,2.56,8.82,6.76,18.67,10.04,0.83,131.36,0.32,0.83,0.11,,,44.84,0.75,142.49,539.56,772.5,-0.85,0.0,29.5
2023-02-09 15:00:00,2023-02-09 16:00:00,60.52,95.82,2.42,9.31,6.91,24.12,11.22,0.8,124.93,0.34,0.78,0.12,,,41.15,0.9,174.47,332.62,771.87,-0.93,0.0,29.62
2023-02-09 16:00:00,2023-02-09 17:00:00,62.7,99.29,49.16,,31.06,53.69,11.35,0.81,118.86,0.36,0.93,0.17,,,44.91,0.98,163.57,131.58,768.71,-1.97,0.0,28.87
2023-02-09 17:00:00,2023-02-09 18:00:00,62.38,96.53,6.26,16.36,13.79,5.41,9.76,1.1,39.87,3.12,1.75,0.46,,,52.48,1.05,159.64,40.11,760.94,2.4,0.0,27.94
2023-02-09 18:00:00,2023-02-09 19:00:00,73.92,108.03,4.74,15.92,12.31,3.3,6.14,0.8,43.16,0.51,1.42,0.49,,,65.12,1.27,185.38,2.15,775.13,4.28,0.0,26.37
2023-02-09 19:00:00,2023-02-09 20:00:00,79.61,116.36,4.45,17.37,12.91,4.01,5.64,0.79,36.27,0.47,1.04,0.37,,,72.22,1.33,197.58,1.22,770.81,2.0,0.0,25.21
2023-02-09 20:00:00,2023-02-09 21:00:00,66.17,96.71,4.41,18.28,13.3,3.18,5.14,0.8,24.81,0.42,1.01,0.37,,,75.51,1.12,199.23,0.83,763.09,1.26,0.0,24.46
2023-02-09 21:00:00,2023-02-09 22:00:00,42.62,62.29,4.44,19.15,13.79,3.03,4.5,0.82,23.47,0.43,1.64,0.35,,,77.87,0.59,189.15,0.7,754.18,-0.61,0.0,23.99
2023-02-09 22:00:00,2023-02-09 23:00:00,28.76,42.03,4.53,20.85,14.78,3.31,3.93,0.81,17.53,0.39,0.95,0.47,,,78.81,0.42,195.76,0.51,745.28,-1.16,0.0,23.8
2023-02-09 23:00:00,2023-02-10 00:00:00,47.04,68.74,4.45,20.5,14.52,4.12,3.21,0.83,14.22,0.39,0.93,0.34,,,83.74,0.1,126.8,0.74,738.87,-1.92,0.0,23.1
2023-02-10 00:00:00,2023-02-10 01:00:00,54.5,79.65,5.21,21.48,15.66,5.35,0.89,0.75,8.24,0.43,1.22,0.46,,,86.9,0.13,138.66,0.59,736.07,-2.01,0.0,22.71
2023-02-10 01:00:00,2023-02-10 02:00:00,78.76,115.11,5.22,20.27,15.03,5.57,0.9,0.75,8.24,0.41,1.25,0.43,,,88.38,0.11,174.6,0.48,736.51,-1.57,0.0,22.52
2023-02-10 02:00:00,2023-02-10 03:00:00,63.94,93.45,5.21,18.95,14.31,4.65,0.97,0.73,7.44,0.39,1.08,0.33,,,91.62,0.13,19.17,0.43,739.09,-1.01,0.0,22.21
2023-02-10 03:00:00,2023-02-10 04:00:00,81.09,118.52,5.85,20.27,15.54,4.49,0.31,0.75,1.5,0.56,1.15,0.32,,,93.63,0.12,47.8,0.54,740.14,-0.97,0.0,21.98
2023-02-10 04:00:00,2023-02-10 05:00:00,69.88,102.14,6.91,19.11,15.78,4.45,0.27,0.76,0.93,0.46,1.11,0.29,,,95.19,0.48,22.19,0.65,742.3,-0.3,0.0,21.73
2023-02-10 05:00:00,2023-02-10 06:00:00,71.57,104.6,5.48,17.59,13.81,4.67,0.04,0.83,3.65,0.41,1.04,0.29,,,95.85,0.54,12.37,0.64,747.53,-0.54,0.0,21.47
2023-02-10 06:00:00,2023-02-10 07:00:00,54.63,79.85,6.23,18.61,14.96,6.81,,0.9,1.51,0.44,1.13,0.33,,,96.5,0.48,22.86,4.98,743.12,-1.31,0.0,21.41
2023-02-10 07:00:00,2023-02-10 08:00:00,69.37,101.38,10.3,21.37,19.74,9.16,0.06,1.08,2.02,0.46,1.56,0.47,,,93.52,0.55,47.66,59.07,743.92,-1.19,0.0,22.27
2023-02-10 08:00:00,2023-02-10 09:00:00,48.38,70.71,11.77,22.84,21.72,9.56,0.97,1.09,6.65,0.49,2.02,0.61,,,86.53,0.43,31.12,163.11,743.96,-1.18,0.0,23.59
2023-02-10 09:00:00,2023-02-10 10:00:00,23.92,34.96,6.01,15.29,13.02,6.97,1.29,0.75,41.21,0.42,1.41,0.46,,,75.78,0.68,186.47,272.54,749.29,-0.01,0.0,25.39
2023-02-10 10:00:00,2023-02-10 11:00:00,11.78,18.12,5.29,13.67,11.57,4.39,2.8,0.67,67.27,0.34,0.74,0.19,,,60.97,0.83,186.58,420.63,757.44,1.73,0.0,26.72
2023-02-10 11:00:00,2023-02-10 12:00:00,12.26,19.77,6.79,14.67,13.32,4.35,4.7,0.66,81.91,0.29,0.56,0.1,,,52.02,0.51,177.67,658.71,767.54,3.18,0.0,28.23
2023-02-10 12:00:00,2023-02-10 13:00:00,38.97,62.85,5.91,15.55,13.08,9.26,6.06,0.75,33.22,0.32,0.74,0.11,,,45.51,0.71,186.12,782.14,761.86,0.34,0.0,29.33
2023-02-10 13:00:00,2023-02-10 14:00:00,59.52,96.01,5.69,14.74,12.46,17.21,8.93,0.78,60.8,0.38,1.15,0.15,,,43.09,0.47,162.23,657.47,755.78,-1.12,0.0,30.01
2023-02-10 14:00:00,2023-02-10 15:00:00,59.8,96.44,5.6,14.59,12.32,16.57,15.35,0.75,138.63,0.34,0.74,0.09,,,38.48,0.63,145.37,533.52,753.58,-0.95,0.0,30.19
2023-02-10 15:00:00,2023-02-10 16:00:00,61.45,99.12,5.3,15.1,12.34,13.48,25.17,0.76,152.27,0.35,0.82,0.11,,,36.54,0.44,154.97,295.31,751.43,-1.27,0.0,30.14
2023-02-10 16:00:00,2023-02-10 17:00:00,69.33,111.82,5.2,15.96,12.71,11.34,31.9,0.76,166.35,0.35,0.85,0.14,,,36.63,0.5,186.95,142.12,747.63,-1.64,0.0,29.89
2023-02-10 17:00:00,2023-02-10 18:00:00,78.44,126.53,5.05,21.0,15.27,8.86,20.41,0.88,132.78,0.44,1.49,0.39,,,43.65,0.65,183.8,32.87,750.52,0.6,0.0,28.71
2023-02-10 18:00:00,2023-02-10 19:00:00,104.53,168.6,4.97,22.55,16.04,5.68,12.4,0.93,95.32,0.55,2.02,0.62,,,57.18,1.0,190.52,2.11,761.75,3.09,0.0,27.27
2023-02-10 19:00:00,2023-02-10 20:00:00,106.76,172.19,5.19,18.29,13.95,4.06,9.55,0.88,60.59,0.45,1.3,0.47,,,73.28,1.28,197.73,1.25,769.89,3.56,0.0,25.68
2023-02-10 20:00:00,2023-02-10 21:00:00,101.75,164.12,5.1,17.73,13.58,3.36,8.88,0.85,49.63,0.41,1.18,0.37,,,76.73,1.05,195.63,0.76,769.38,2.9,0.0,24.81
2023-02-10 21:00:00,2023-02-10 22:00:00,97.66,157.53,5.28,20.16,15.01,3.71,7.86,0.93,30.64,0.44,1.25,0.48,,,81.23,0.2,182.48,0.58,753.01,-0.4,0.0,24.16
2023-02-10 22:00:00,2023-02-10 23:00:00,97.95,157.97,5.57,20.66,15.52,5.64,6.92,0.91,26.22,0.45,1.38,0.54,,,83.67,0.09,188.87,0.49,737.38,-2.55,0.0,23.6
2023-02-10 23:00:00,2023-02-11 00:00:00,98.34,158.61,5.64,20.07,15.26,7.54,6.38,0.92,23.33,0.44,1.26,0.46,,,86.11,0.18,181.06,0.44,735.77,-2.59,0.0,23.32
2023-02-11 00:00:00,2023-02-11 01:00:00,104.87,169.14,5.14,21.9,15.83,7.99,1.28,0.88,11.28,0.41,1.31,0.48,,,89.12,0.22,74.12,0.44,735.76,-2.47,0.0,22.97
2023-02-11 01:00:00,2023-02-11 02:00:00,125.37,202.21,5.16,22.41,16.11,6.78,0.31,0.85,2.65,0.65,1.4,0.51,,,92.85,0.21,183.5,0.46,737.81,-0.73,0.0,22.45
2023-02-11 02:00:00,2023-02-11 03:00:00,129.03,208.12,5.17,20.53,15.12,4.43,0.07,0.84,3.47,0.79,1.13,0.36,,,94.25,0.54,25.05,0.55,748.87,1.4,0.0,22.22
2023-02-11 03:00:00,2023-02-11 04:00:00,115.44,186.2,13.42,22.62,22.93,5.11,0.2,0.98,0.5,0.42,1.25,0.39,,,95.04,0.3,189.4,0.52,750.09,0.97,0.0,21.99
2023-02-11 04:00:00,2023-02-11 05:00:00,11.08,17.87,12.02,22.64,21.82,4.91,0.05,0.91,0.14,0.45,1.35,0.41,,,96.02,0.32,109.22,0.58,748.11,0.91,0.0,21.71
2023-02-11 05:00:00,2023-02-11 06:00:00,22.52,36.31,7.76,23.2,18.65,5.4,,0.91,0.2,0.4,1.36,0.31,,,96.13,0.14,96.79,0.56,744.15,-0.88,0.0,21.65
2023-02-11 06:00:00,2023-02-11 07:00:00,6.67,10.74,16.42,23.64,25.92,14.14,,1.21,0.69,0.4,1.44,0.41,,,97.2,0.37,13.82,5.51,738.44,-2.23,0.0,21.65
2023-02-11 07:00:00,2023-02-11 08:00:00,28.47,45.91,14.96,22.32,24.04,17.23,,1.65,1.42,0.59,2.38,0.81,,,97.59,0.48,26.87,44.5,738.49,-2.09,0.0,21.79
2023-02-11 08:00:00,2023-02-11 09:00:00,206.65,333.3,6.68,16.87,14.41,13.41,0.13,0.91,23.02,0.43,1.88,0.51,,,89.59,0.83,39.93,193.12,746.23,-1.64,0.0,23.77
2023-02-11 09:00:00,2023-02-11 10:00:00,,,5.38,14.87,12.29,6.72,1.34,0.89,43.46,0.35,0.91,0.22,,,78.43,0.6,27.51,329.79,750.58,1.03,0.0,25.48
2023-02-11 10:00:00,2023-02-11 11:00:00,,,5.01,14.84,11.97,3.59,3.12,0.89,79.19,0.4,1.2,0.36,,,65.12,0.49,165.74,389.63,759.95,2.66,0.0,27.23
2023-02-11 11:00:00,2023-02-11 12:00:00,47.8,77.09,4.74,13.37,10.96,2.35,4.37,0.75,97.33,0.32,0.71,0.14,,,57.98,0.85,172.59,664.21,769.45,3.78,0.0,28.12
2023-02-11 12:00:00,2023-02-11 13:00:00,56.52,91.17,5.57,13.45,11.69,5.33,6.03,0.75,118.02,0.32,0.54,0.1,,,51.52,0.85,178.32,789.17,771.32,1.71,0.0,29.0
2023-02-11 13:00:00,2023-02-11 14:00:00,53.53,86.34,8.44,14.74,14.7,34.13,6.72,0.77,135.86,0.3,0.64,0.1,,,46.19,0.96,179.3,684.52,751.23,-3.88,0.0,29.74
2023-02-11 14:00:00,2023-02-11 15:00:00,62.21,100.34,5.72,14.28,12.25,18.87,7.24,0.71,150.91,0.32,0.52,0.09,,,42.27,0.81,167.86,548.58,754.81,-0.81,0.0,30.13
2023-02-11 15:00:00,2023-02-11 16:00:00,48.48,78.2,5.02,14.86,11.98,12.58,8.33,0.73,165.15,0.32,0.63,0.1,,,43.46,0.89,168.24,291.72,756.7,-0.2,0.0,29.99
2023-02-11 16:00:00,2023-02-11 17:00:00,63.41,102.27,4.83,15.71,12.29,10.95,8.67,0.75,167.38,0.32,0.62,0.11,,,44.38,0.85,184.42,138.19,755.85,-0.52,0.0,29.46
2023-02-11 17:00:00,2023-02-11 18:00:00,71.0,114.52,4.99,19.53,14.44,12.2,7.42,0.86,136.56,0.41,1.2,0.28,,,50.38,0.88,190.2,40.79,751.49,-2.07,0.0,28.47
2023-02-11 18:00:00,2023-02-11 19:00:00,85.8,138.38,6.21,24.21,17.92,20.0,4.9,0.98,77.39,0.47,1.93,0.53,,,63.37,0.94,197.26,2.41,739.05,-6.79,0.0,26.95
2023-02-11 19:00:00,2023-02-11 20:00:00,89.03,143.6,,,,,3.29,1.13,36.69,0.58,2.25,0.89,,,72.42,0.64,198.62,0.71,723.11,-10.16,0.0,25.93
2023-02-11 20:00:00,2023-02-11 21:00:00,94.99,153.2,,,,,1.9,1.1,32.95,0.5,2.13,0.83,,,76.93,0.75,190.73,0.72,716.9,-11.47,0.0,25.0
2023-02-11 21:00:00,2023-02-11 22:00:00,76.05,122.66,4.8,21.94,15.57,12.54,0.74,1.02,24.69,0.45,1.75,0.62,,,78.94,0.49,196.31,0.45,713.14,-9.07,0.0,24.62
2023-02-11 22:00:00,2023-02-11 23:00:00,85.81,138.39,4.31,20.28,14.29,7.08,2.92,0.85,22.22,0.63,1.78,0.69,,,81.7,0.5,206.14,0.51,737.04,-0.5,0.0,24.12
2023-02-11 23:00:00,2023-02-12 00:00:00,142.44,229.75,4.23,18.92,13.5,5.04,2.83,0.8,24.71,0.32,0.87,0.3,,,84.83,0.52,198.66,0.46,747.66,0.39,0.0,23.66
2023-02-12 00:00:00,2023-02-12 01:00:00,195.71,315.66,5.04,18.43,13.89,4.62,1.91,0.79,25.29,0.33,0.84,0.27,,,87.65,0.52,193.92,0.42,749.14,0.34,0.0,23.4
2023-02-12 01:00:00,2023-02-12 02:00:00,163.1,263.07,5.07,17.84,13.61,5.04,2.12,0.79,29.28,0.33,0.84,0.25,,,90.7,0.66,195.63,0.39,748.65,-1.06,0.0,23.07
2023-02-12 02:00:00,2023-02-12 03:00:00,4.61,7.43,5.32,17.82,13.8,7.13,1.59,0.82,30.95,0.32,0.79,0.22,,,92.34,0.52,191.31,0.45,737.44,-5.2,0.0,22.85
2023-02-12 03:00:00,2023-02-12 04:00:00,0.1,0.15,5.66,17.72,14.03,11.41,1.13,0.86,30.76,0.34,0.88,0.23,,,93.23,0.44,189.51,0.44,725.76,-7.72,0.0,22.63
2023-02-12 04:00:00,2023-02-12 05:00:00,,0.01,5.86,16.96,13.78,16.15,0.87,0.89,35.81,0.33,0.9,0.22,,,93.59,0.49,192.77,0.43,719.08,-9.18,0.0,22.51
2023-02-12 05:00:00,2023-02-12 06:00:00,,,5.5,18.46,14.29,13.02,1.07,0.82,27.88,0.33,0.91,0.22,,,93.14,0.42,213.65,0.47,721.49,-6.1,0.0,22.37
2023-02-12 06:00:00,2023-02-12 07:00:00,250.28,403.68,5.02,18.61,13.98,6.46,2.3,0.82,29.16,0.32,0.77,0.22,,,91.46,0.28,184.7,6.0,737.49,-0.52,0.0,22.11
2023-02-12 07:00:00,2023-02-12 08:00:00,245.99,396.76,5.22,17.73,13.68,5.18,3.95,0.88,40.27,0.36,1.15,0.45,,,82.26,0.4,191.47,80.38,744.05,-0.07,0.0,23.07
2023-02-12 08:00:00,2023-02-12 09:00:00,,,5.28,16.94,13.31,4.84,9.24,0.88,76.23,0.39,1.27,0.49,,,63.11,0.67,188.02,202.99,748.97,0.62,0.0,25.05
2023-02-12 09:00:00,2023-02-12 10:00:00,,,5.11,14.75,11.99,5.49,12.66,0.83,106.38,0.34,0.88,0.24,,,54.04,1.18,184.06,312.75,756.13,-0.49,0.0,26.12
2023-02-12 10:00:00,2023-02-12 11:00:00,,,5.37,14.53,12.09,8.55,15.91,0.88,116.4,0.32,0.94,0.18,,,50.73,0.88,180.51,331.39,743.78,-5.47,0.0,27.45
2023-02-12 11:00:00,2023-02-12 12:00:00,54.9,88.55,5.56,13.83,11.88,12.16,15.29,0.89,129.72,0.3,0.74,0.11,,,45.04,0.83,185.69,707.73,730.45,-8.85,0.0,28.7
2023-02-12 12:00:00,2023-02-12 13:00:00,67.69,109.17,,,,,15.11,0.93,153.06,0.3,0.8,0.09,,,42.44,1.05,172.16,829.27,724.49,-10.84,0.0,29.33
2023-02-12 13:00:00,2023-02-12 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 14:00:00,2023-02-12 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 15:00:00,2023-02-12 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 16:00:00,2023-02-12 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 17:00:00,2023-02-12 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 18:00:00,2023-02-12 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 19:00:00,2023-02-12 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 20:00:00,2023-02-12 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 21:00:00,2023-02-12 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 22:00:00,2023-02-12 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 23:00:00,2023-02-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 00:00:00,2023-02-13 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 01:00:00,2023-02-13 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 02:00:00,2023-02-13 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 03:00:00,2023-02-13 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 04:00:00,2023-02-13 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 05:00:00,2023-02-13 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 06:00:00,2023-02-13 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 07:00:00,2023-02-13 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 08:00:00,2023-02-13 09:00:00,,,,,,,8.35,0.91,58.33,,,,,,54.98,1.7,24.46,219.31,767.4,3.27,0.0,24.39
2023-02-13 09:00:00,2023-02-13 10:00:00,,,,,,,9.95,0.79,80.98,,,,,,41.34,2.34,18.97,266.44,783.44,3.38,0.0,26.22
2023-02-13 10:00:00,2023-02-13 11:00:00,,,5.13,13.23,11.21,4.03,9.16,0.75,99.55,0.3,1.06,0.12,,,36.36,1.77,18.88,296.44,779.27,2.67,0.0,27.75
2023-02-13 11:00:00,2023-02-13 12:00:00,75.91,122.43,3.35,13.65,9.98,4.12,6.89,0.69,78.6,0.31,0.98,0.11,,,32.16,1.68,38.77,739.04,777.02,2.14,0.0,29.11
2023-02-13 12:00:00,2023-02-13 13:00:00,82.18,132.55,3.21,13.6,9.84,3.86,7.37,0.69,144.75,0.28,0.66,0.07,,,32.02,1.55,36.29,871.89,773.8,1.9,0.0,29.84
2023-02-13 13:00:00,2023-02-13 14:00:00,78.22,124.71,3.15,13.58,9.78,4.05,7.79,0.76,112.93,0.23,0.0,0.01,,,34.07,0.83,74.79,788.72,765.76,-0.15,0.0,30.43
2023-02-13 14:00:00,2023-02-13 15:00:00,84.76,124.63,3.11,13.63,9.78,4.19,9.88,0.79,50.51,0.23,0.0,0.01,,,39.71,0.91,124.28,635.29,761.19,-0.41,0.0,30.43
2023-02-13 15:00:00,2023-02-13 16:00:00,78.1,114.85,3.08,13.5,9.68,3.95,14.63,0.78,86.37,0.32,0.93,0.08,,,41.01,0.91,97.32,377.65,759.96,-0.41,0.0,30.1
2023-02-13 16:00:00,2023-02-13 17:00:00,77.25,121.72,3.03,13.65,9.73,3.86,15.54,0.81,52.7,0.3,0.81,0.08,,,43.86,0.88,94.48,170.13,757.87,-0.57,0.0,29.32
2023-02-13 17:00:00,2023-02-13 18:00:00,55.75,111.5,3.01,14.48,10.15,3.81,13.58,0.86,135.23,0.37,0.83,0.13,,,50.33,0.66,71.72,37.72,751.24,-0.81,0.0,28.26
2023-02-13 18:00:00,2023-02-13 19:00:00,60.06,120.13,3.0,17.22,11.59,4.07,10.63,0.98,108.29,0.61,1.12,0.32,,,58.13,0.61,113.28,1.77,747.73,-0.61,0.0,26.96
2023-02-13 19:00:00,2023-02-13 20:00:00,61.97,123.94,3.04,20.15,13.19,4.33,8.59,1.13,80.99,0.41,1.18,0.45,,,63.96,0.56,161.19,0.72,747.03,-0.84,0.0,25.98
2023-02-13 20:00:00,2023-02-13 21:00:00,79.86,159.72,3.07,18.96,12.58,4.42,7.6,1.17,60.58,0.23,0.0,0.01,,,75.98,0.49,105.88,0.77,743.97,-1.03,0.0,24.62
2023-02-13 21:00:00,2023-02-13 22:00:00,100.35,200.69,3.06,17.38,11.73,4.31,6.59,1.08,65.77,0.23,0.0,0.01,,,76.86,0.23,152.65,0.42,739.78,-1.96,0.0,24.31
2023-02-13 22:00:00,2023-02-13 23:00:00,91.39,182.78,3.05,17.89,12.0,4.58,6.63,1.02,70.09,0.23,0.0,0.01,,,77.34,0.22,100.72,0.61,737.86,-1.95,0.0,24.02
2023-02-13 23:00:00,2023-02-14 00:00:00,109.46,218.92,3.15,20.39,13.41,5.27,5.74,1.22,38.73,0.23,0.0,0.01,,,85.18,0.35,20.19,0.46,737.36,-1.8,0.0,23.33
2023-02-14 00:00:00,2023-02-14 01:00:00,216.9,433.8,5.36,26.77,18.6,6.35,0.8,1.1,18.05,0.23,0.0,0.01,,,88.18,0.33,12.17,0.53,737.78,-1.9,0.0,22.9
2023-02-14 01:00:00,2023-02-14 02:00:00,156.94,313.88,5.47,26.55,18.57,6.38,0.63,1.07,13.45,0.23,0.0,0.01,,,89.96,0.46,42.66,0.45,740.32,-1.3,0.0,22.67
2023-02-14 02:00:00,2023-02-14 03:00:00,179.0,358.0,5.46,25.98,18.26,6.59,0.17,1.77,9.12,0.23,0.0,0.01,,,92.39,0.33,33.3,0.54,739.56,-1.37,0.0,22.48
2023-02-14 03:00:00,2023-02-14 04:00:00,125.34,250.68,5.37,23.5,16.87,6.65,0.05,1.85,10.69,0.23,0.0,0.01,,,93.93,0.22,104.23,0.48,738.83,-1.6,0.0,22.26
2023-02-14 04:00:00,2023-02-14 05:00:00,84.65,169.28,5.49,24.41,17.44,7.37,0.06,1.86,8.51,0.23,0.0,0.01,,,94.55,0.29,110.1,0.56,737.73,-1.43,0.0,22.06
2023-02-14 05:00:00,2023-02-14 06:00:00,102.31,204.61,7.26,25.3,19.36,9.45,0.02,2.38,1.9,0.23,0.0,0.01,,,96.39,0.59,38.8,0.65,743.17,-1.27,0.0,21.7
2023-02-14 06:00:00,2023-02-14 07:00:00,68.97,137.94,5.64,22.89,16.76,10.74,0.12,2.17,5.83,0.23,0.0,0.01,,,97.27,0.47,31.57,7.17,740.89,-1.72,0.0,21.53
2023-02-14 07:00:00,2023-02-14 08:00:00,31.35,62.7,5.87,19.73,15.27,10.58,0.08,1.87,25.09,0.23,0.0,0.01,,,96.08,0.98,22.58,77.78,746.39,-0.52,0.0,22.13
2023-02-14 08:00:00,2023-02-14 09:00:00,178.51,357.03,5.74,17.98,14.23,9.34,0.49,1.33,53.34,0.23,0.0,0.01,,,88.37,1.2,25.39,197.88,754.44,-0.02,0.0,23.69
2023-02-14 09:00:00,2023-02-14 10:00:00,73.38,146.75,5.45,15.33,12.58,7.64,1.9,1.03,87.2,0.23,0.0,0.01,,,80.35,1.14,30.69,277.32,756.96,0.16,0.0,24.89
2023-02-14 10:00:00,2023-02-14 11:00:00,,,5.31,13.75,11.63,6.87,3.15,0.8,108.89,0.23,0.0,0.01,,,62.84,0.84,10.76,268.84,757.24,0.07,0.0,26.55
2023-02-14 11:00:00,2023-02-14 12:00:00,41.09,82.18,5.31,13.73,11.62,8.45,4.41,0.77,112.69,0.23,0.0,0.01,,,50.21,1.51,27.53,716.51,763.31,0.41,0.0,27.83
2023-02-14 12:00:00,2023-02-14 13:00:00,49.53,99.04,5.65,14.08,12.08,22.31,4.21,0.73,130.55,0.23,0.0,0.01,,,31.18,1.42,20.71,887.71,756.42,-3.42,0.0,29.04
2023-02-14 13:00:00,2023-02-14 14:00:00,43.91,87.82,5.08,13.72,11.43,13.46,3.73,0.66,136.11,0.23,0.0,0.01,,,26.72,0.61,103.37,824.08,761.67,0.32,0.0,29.92
2023-02-14 14:00:00,2023-02-14 15:00:00,44.23,88.46,4.96,13.83,11.38,11.19,4.01,0.65,144.7,0.24,0.17,0.03,,,25.72,1.0,28.21,680.65,765.89,0.97,0.0,30.07
2023-02-14 15:00:00,2023-02-14 16:00:00,34.41,68.83,4.9,13.68,11.26,9.64,4.37,0.63,145.07,0.29,0.99,0.11,,,24.48,0.83,130.98,397.65,764.21,1.1,0.0,30.17
2023-02-14 16:00:00,2023-02-14 17:00:00,36.95,73.91,4.83,13.89,11.31,8.2,4.24,0.64,142.64,0.29,0.68,0.08,,,26.23,0.71,42.03,175.65,759.32,0.87,0.0,29.71
2023-02-14 17:00:00,2023-02-14 18:00:00,42.42,84.84,4.83,17.95,13.47,7.32,5.32,0.78,123.45,0.36,0.91,0.21,,,31.21,0.75,12.37,36.87,756.04,0.04,0.0,28.29
