From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-11-30 06:00:00,2020-11-30 07:00:00,72.05,169.45,8.62,184.15,59.86,8.52,2.28,1.75,9.5,20.46,45.16,21.65,31.3,69.48,0.13,96.77,,16.16,26.2,0.0
2020-11-30 07:00:00,2020-11-30 08:00:00,69.17,192.9,10.29,144.68,50.58,10.5,3.54,1.71,28.25,20.56,45.63,22.12,31.84,71.36,0.52,107.39,,16.29,26.55,0.0
2020-11-30 08:00:00,2020-11-30 09:00:00,65.28,189.97,9.71,92.32,35.41,8.94,6.5,1.7,43.25,20.5,44.74,21.8,31.0,77.82,1.33,108.31,,16.48,26.63,0.0
2020-11-30 09:00:00,2020-11-30 10:00:00,74.57,192.2,7.67,76.04,28.79,8.79,6.52,1.68,70.25,21.14,44.59,21.26,29.66,75.7,1.62,105.94,,16.5,26.93,0.0
2020-11-30 10:00:00,2020-11-30 11:00:00,78.54,179.23,7.65,62.87,25.04,9.96,6.19,1.66,109.5,21.77,45.3,20.83,29.1,72.3,1.6,105.08,,16.38,27.64,0.0
2020-11-30 11:00:00,2020-11-30 12:00:00,52.77,154.12,6.32,76.92,27.66,9.5,7.46,1.66,130.5,21.57,44.67,20.2,27.75,59.86,1.34,106.72,,16.27,29.59,0.0
2020-11-30 12:00:00,2020-11-30 13:00:00,68.07,224.16,6.8,61.89,24.03,9.87,7.99,1.75,130.25,21.44,44.02,20.09,26.68,59.31,0.16,286.27,,16.33,31.39,0.0
2020-11-30 13:00:00,2020-11-30 14:00:00,37.27,124.57,5.14,24.42,11.8,10.75,4.24,1.61,147.75,21.11,43.0,20.3,25.8,65.52,0.32,301.12,,16.51,30.38,0.0
2020-11-30 14:00:00,2020-11-30 15:00:00,43.35,159.1,6.26,24.49,13.05,9.81,3.62,1.59,162.75,20.19,40.12,20.36,24.62,64.1,0.16,342.33,,16.45,30.78,0.0
2020-11-30 15:00:00,2020-11-30 16:00:00,43.26,151.42,7.75,21.48,13.7,9.94,2.47,1.63,161.25,19.31,37.3,20.37,23.67,67.45,0.18,312.03,,16.33,30.14,0.0
2020-11-30 16:00:00,2020-11-30 17:00:00,28.39,214.31,7.42,8.17,9.42,10.41,1.74,1.63,169.5,18.43,34.89,20.08,22.5,78.41,0.43,343.69,,15.93,28.82,0.0
2020-11-30 17:00:00,2020-11-30 18:00:00,35.73,202.03,5.6,6.52,7.24,10.07,1.45,1.63,159.0,17.97,33.51,19.77,21.73,81.39,0.41,317.63,,16.04,28.13,0.0
2020-11-30 18:00:00,2020-11-30 19:00:00,32.39,139.22,8.6,11.18,11.56,9.02,2.12,1.55,160.25,17.31,31.64,19.01,20.78,75.9,0.32,347.43,,16.02,28.12,0.0
2020-11-30 19:00:00,2020-11-30 20:00:00,66.19,172.61,9.27,6.52,11.91,9.97,1.92,1.87,155.33,16.8,30.3,18.2,19.91,82.97,0.13,241.55,,16.01,27.68,0.0
2020-11-30 20:00:00,2020-11-30 21:00:00,44.68,148.39,5.96,6.4,7.53,9.69,1.78,1.58,152.0,16.63,30.17,17.59,19.37,79.65,0.03,34.77,,16.02,27.59,0.0
2020-11-30 21:00:00,2020-11-30 22:00:00,32.3,104.64,6.17,24.66,13.01,7.93,1.33,1.59,108.25,16.21,30.0,17.05,18.97,71.91,,129.9,,16.03,27.66,0.0
2020-11-30 22:00:00,2020-11-30 23:00:00,30.32,145.59,13.39,114.57,45.26,7.97,1.32,1.83,35.5,16.02,30.86,17.04,19.67,82.61,,296.52,,16.04,26.67,0.0
2020-11-30 23:00:00,2020-12-01 00:00:00,49.65,147.72,13.19,115.59,45.27,7.45,1.57,1.77,31.33,16.6,36.08,18.02,22.64,83.25,,312.0,,15.98,26.62,0.0
2020-12-01 00:00:00,2020-12-01 01:00:00,75.34,150.3,6.29,3.05,9.31,12.99,1.19,1.61,43.5,16.84,38.73,18.47,24.09,93.66,,179.08,,15.95,26.57,0.0
2020-12-01 01:00:00,2020-12-01 02:00:00,74.37,142.45,6.1,5.07,11.1,14.07,0.94,1.65,31.75,16.62,38.22,18.01,23.24,94.3,,234.43,,16.01,26.26,0.0
2020-12-01 02:00:00,2020-12-01 03:00:00,74.15,145.76,7.15,4.33,11.48,16.05,0.93,1.68,29.5,16.77,39.52,18.03,23.22,91.97,0.01,117.8,,16.04,26.45,0.0
2020-12-01 03:00:00,2020-12-01 04:00:00,65.99,151.99,7.45,16.0,23.43,14.69,1.51,1.75,16.25,16.94,41.58,18.24,23.42,94.49,,97.54,,16.05,26.54,0.0
2020-12-01 04:00:00,2020-12-01 05:00:00,58.81,112.23,6.72,23.05,29.78,15.86,2.54,1.76,12.5,19.5,42.78,18.57,23.86,85.77,0.86,102.31,,16.12,26.89,0.0
2020-12-01 05:00:00,2020-12-01 06:00:00,69.84,147.49,9.08,36.48,45.53,13.58,3.7,1.75,5.75,21.21,43.01,18.75,24.1,80.62,0.7,97.18,,16.22,26.96,0.0
2020-12-01 06:00:00,2020-12-01 07:00:00,78.69,177.85,10.58,33.96,44.53,13.05,3.45,1.7,7.0,21.51,44.01,19.1,24.56,80.09,1.22,107.93,,16.35,26.88,0.0
2020-12-01 07:00:00,2020-12-01 08:00:00,78.45,162.98,7.38,22.13,29.48,12.54,5.2,1.67,17.0,21.92,44.41,19.1,24.4,78.44,2.06,107.43,,16.39,26.92,0.0
2020-12-01 08:00:00,2020-12-01 09:00:00,73.15,213.18,11.81,22.95,34.75,12.96,6.18,1.72,16.25,21.74,44.09,18.7,23.61,80.37,2.54,105.77,,16.22,26.99,0.0
2020-12-01 09:00:00,2020-12-01 10:00:00,84.68,244.47,13.83,31.51,45.34,13.04,7.97,1.79,15.5,22.66,45.48,18.61,23.08,78.68,2.39,106.62,,15.87,27.57,0.0
2020-12-01 10:00:00,2020-12-01 11:00:00,117.04,274.62,8.84,28.99,37.83,13.84,8.08,1.95,34.5,23.88,49.98,19.14,23.82,79.32,2.28,102.32,,15.55,27.98,0.0
2020-12-01 11:00:00,2020-12-01 12:00:00,73.51,188.5,7.76,26.72,34.4,14.54,7.14,1.93,54.75,26.66,52.4,19.54,23.91,70.55,1.14,98.43,,15.27,29.41,0.0
2020-12-01 12:00:00,2020-12-01 13:00:00,44.81,159.18,7.72,25.05,32.77,13.15,6.48,1.82,69.0,29.31,52.72,19.95,23.6,56.64,0.37,121.5,,15.35,31.67,0.0
2020-12-01 13:00:00,2020-12-01 14:00:00,57.37,248.31,7.85,12.58,20.42,14.16,3.13,1.82,93.5,30.3,51.38,20.4,23.44,64.73,0.38,248.16,,15.58,31.96,0.0
2020-12-01 14:00:00,2020-12-01 15:00:00,45.49,216.1,7.57,7.67,15.12,15.53,1.81,1.82,88.5,30.7,51.07,20.93,22.92,73.16,0.42,279.92,,15.7,30.78,0.0
2020-12-01 15:00:00,2020-12-01 16:00:00,29.61,177.33,6.44,5.1,11.44,15.56,1.28,1.79,86.75,30.38,50.45,21.46,22.85,76.31,0.3,274.88,,15.71,30.4,0.0
2020-12-01 16:00:00,2020-12-01 17:00:00,76.22,249.01,6.46,6.68,12.82,15.84,0.6,1.84,114.75,29.54,47.59,21.6,22.68,78.45,0.25,295.59,,15.84,29.7,0.0
2020-12-01 17:00:00,2020-12-01 18:00:00,74.03,210.23,6.12,6.32,12.4,15.06,0.25,1.75,99.75,29.02,44.66,21.27,21.97,87.28,0.55,296.0,,15.92,28.48,0.0
2020-12-01 18:00:00,2020-12-01 19:00:00,73.07,170.7,6.66,4.36,11.01,13.11,0.85,1.67,86.25,27.1,41.43,20.38,20.99,83.9,0.22,299.95,,15.82,28.03,0.0
2020-12-01 19:00:00,2020-12-01 20:00:00,34.3,142.36,7.0,2.33,9.02,14.1,0.97,1.62,80.75,25.25,39.1,19.5,20.19,76.68,0.13,298.87,,15.89,28.2,0.0
2020-12-01 20:00:00,2020-12-01 21:00:00,33.52,88.91,6.32,0.9,6.33,13.76,1.05,1.55,76.75,23.51,37.27,18.5,19.45,71.58,0.08,238.83,,15.81,28.26,0.0
2020-12-01 21:00:00,2020-12-01 22:00:00,37.49,114.75,8.58,1.21,9.38,13.02,0.67,1.55,74.75,21.91,35.27,17.7,18.84,70.83,0.02,251.11,,15.87,28.21,0.0
2020-12-01 22:00:00,2020-12-01 23:00:00,39.05,126.95,7.63,2.29,9.55,11.88,0.35,1.56,71.75,20.59,33.26,16.98,18.27,71.74,0.08,309.44,,15.94,28.06,0.0
2020-12-01 23:00:00,2020-12-02 00:00:00,28.7,183.28,6.11,1.36,6.82,11.83,0.48,1.55,68.33,19.67,32.33,16.47,17.82,73.22,0.02,329.16,,15.99,27.83,0.0
2020-12-02 00:00:00,2020-12-02 01:00:00,41.08,168.51,7.06,7.3,8.63,12.93,3.07,2.6,113.5,18.92,31.96,16.15,17.53,80.45,,340.23,,16.04,27.05,0.0
2020-12-02 01:00:00,2020-12-02 02:00:00,69.96,134.78,6.51,15.97,10.93,12.79,2.85,2.6,86.75,18.54,32.87,16.0,17.55,85.07,,249.07,,16.1,26.48,0.0
2020-12-02 02:00:00,2020-12-02 03:00:00,72.72,164.14,5.0,34.53,14.59,13.2,3.62,2.74,63.5,18.31,34.85,16.1,17.97,88.54,,69.26,,16.07,26.46,0.0
2020-12-02 03:00:00,2020-12-02 04:00:00,97.34,173.4,7.55,30.48,16.04,12.53,0.89,2.87,44.75,18.77,36.61,16.37,18.77,95.69,,122.14,,16.07,25.98,0.0
2020-12-02 04:00:00,2020-12-02 05:00:00,111.72,169.43,6.96,46.25,19.84,13.39,0.61,2.9,43.0,21.52,36.79,16.58,19.33,94.09,0.96,103.23,,16.12,26.1,0.0
2020-12-02 05:00:00,2020-12-02 06:00:00,105.35,175.63,12.12,114.11,43.86,13.15,3.0,2.93,26.75,28.97,38.09,16.86,19.97,85.57,0.9,102.81,,16.06,26.6,0.0
2020-12-02 06:00:00,2020-12-02 07:00:00,106.67,209.69,11.73,118.75,44.8,12.57,7.79,2.93,13.75,36.64,41.85,17.63,21.24,85.77,1.76,106.83,,16.09,26.45,0.0
2020-12-02 07:00:00,2020-12-02 08:00:00,104.29,231.3,20.59,119.77,53.94,10.21,17.16,2.99,7.25,36.16,46.54,18.95,22.91,87.03,2.46,102.88,,15.9,26.1,0.0
2020-12-02 08:00:00,2020-12-02 09:00:00,137.17,301.77,17.67,118.5,50.67,14.42,26.27,3.07,13.75,34.95,50.28,19.84,23.64,85.28,2.29,105.25,,15.71,26.36,0.0
2020-12-02 09:00:00,2020-12-02 10:00:00,141.59,309.28,16.14,149.15,57.68,13.23,25.01,3.12,21.25,34.28,54.45,20.53,24.08,83.27,1.77,107.46,,15.37,27.17,0.0
2020-12-02 10:00:00,2020-12-02 11:00:00,133.07,292.09,11.92,149.13,53.45,14.09,31.22,3.17,48.5,33.61,58.12,21.21,24.87,77.35,1.5,103.97,,15.34,27.98,0.0
2020-12-02 11:00:00,2020-12-02 12:00:00,94.84,244.29,7.86,138.58,46.45,13.17,27.47,3.13,85.75,33.1,58.95,21.3,24.81,65.66,0.68,101.29,,15.25,29.51,0.0
2020-12-02 12:00:00,2020-12-02 13:00:00,64.01,218.94,6.19,81.19,28.69,12.97,16.86,2.86,143.75,32.88,57.99,21.36,24.43,57.05,0.43,96.15,,15.27,30.67,0.0
2020-12-02 13:00:00,2020-12-02 14:00:00,35.04,195.25,6.82,55.36,22.19,14.1,15.19,2.71,165.75,33.44,55.9,21.56,24.23,50.2,0.25,187.06,,15.58,31.96,0.0
2020-12-02 14:00:00,2020-12-02 15:00:00,62.31,307.73,5.49,40.75,16.83,14.92,11.32,2.94,120.0,34.26,53.33,21.87,23.94,62.33,0.19,286.42,,15.73,31.12,0.0
2020-12-02 15:00:00,2020-12-02 16:00:00,70.2,279.41,6.1,34.59,15.47,14.03,7.37,3.08,128.75,34.0,50.69,22.04,23.38,68.32,0.28,298.42,,15.78,30.41,0.0
2020-12-02 16:00:00,2020-12-02 17:00:00,54.61,181.55,8.92,16.05,13.31,14.07,5.37,2.84,157.5,31.58,47.84,22.04,22.79,76.13,0.38,294.94,,15.88,29.16,0.0
2020-12-02 17:00:00,2020-12-02 18:00:00,61.63,195.07,6.68,9.08,9.07,12.64,3.57,2.67,153.5,29.02,44.42,21.31,22.01,77.97,0.2,290.01,,15.79,28.3,0.0
2020-12-02 18:00:00,2020-12-02 19:00:00,61.85,185.12,6.69,3.92,7.07,13.66,3.47,2.6,155.75,26.52,41.36,20.23,20.96,77.73,0.27,299.36,,15.75,27.85,0.0
2020-12-02 19:00:00,2020-12-02 20:00:00,28.07,148.57,6.6,6.12,7.71,12.67,3.5,2.54,135.5,24.59,38.56,19.1,19.9,75.47,0.21,300.82,,15.74,27.7,0.0
2020-12-02 20:00:00,2020-12-02 21:00:00,30.69,150.76,5.62,3.99,6.27,12.45,3.28,2.57,162.5,22.69,36.02,18.06,19.02,79.16,0.23,297.48,,15.77,27.42,0.0
2020-12-02 21:00:00,2020-12-02 22:00:00,66.75,172.87,6.59,7.75,8.42,12.14,1.52,2.6,162.0,21.37,34.31,17.24,18.3,80.35,0.1,308.71,,15.82,27.03,0.0
2020-12-02 22:00:00,2020-12-02 23:00:00,66.34,147.17,6.29,17.16,10.96,10.89,2.36,2.38,99.75,20.62,34.52,16.9,17.94,76.63,,351.68,,15.79,26.33,0.0
2020-12-02 23:00:00,2020-12-03 00:00:00,73.73,149.81,5.51,40.5,16.78,10.01,2.2,2.77,80.67,20.36,36.08,17.94,18.8,81.96,,331.63,,15.84,25.67,0.0
2020-12-03 00:00:00,2020-12-03 01:00:00,84.75,203.87,6.64,24.89,31.42,10.87,1.32,1.87,18.5,20.15,38.91,19.5,20.9,88.0,0.04,115.62,,15.73,25.75,0.0
2020-12-03 01:00:00,2020-12-03 02:00:00,110.17,191.17,9.96,31.07,41.03,11.4,2.14,1.85,9.75,24.39,43.75,20.37,23.52,92.91,0.22,97.08,,15.67,25.93,0.0
2020-12-03 02:00:00,2020-12-03 03:00:00,100.0,174.88,17.32,44.21,61.53,10.18,3.42,1.83,5.75,35.57,48.21,20.88,25.43,83.41,0.81,106.1,,15.69,26.22,0.0
2020-12-03 03:00:00,2020-12-03 04:00:00,72.62,168.64,10.43,30.3,40.7,10.27,5.46,1.79,14.25,34.21,49.12,21.03,25.78,73.47,1.73,105.45,,15.94,26.56,0.0
2020-12-03 04:00:00,2020-12-03 05:00:00,104.58,287.26,13.63,38.05,51.68,11.31,8.58,1.84,2.5,32.41,51.45,21.29,26.04,77.89,2.16,103.19,,15.86,25.87,0.0
2020-12-03 05:00:00,2020-12-03 06:00:00,92.88,250.62,10.24,30.86,41.08,12.56,9.55,1.77,6.75,31.51,55.04,21.68,26.26,78.97,1.27,101.86,,15.71,25.66,0.0
2020-12-03 06:00:00,2020-12-03 07:00:00,88.72,258.23,8.21,18.25,26.28,11.07,6.97,1.75,13.75,33.17,56.28,21.5,25.8,80.33,1.23,109.85,,15.56,25.23,0.0
2020-12-03 07:00:00,2020-12-03 08:00:00,92.49,253.19,9.11,19.71,28.81,11.78,6.5,1.93,17.0,35.0,55.62,21.2,25.24,71.71,1.34,107.92,,15.51,25.56,0.0
2020-12-03 08:00:00,2020-12-03 09:00:00,55.11,163.92,8.81,13.29,22.09,11.74,8.97,1.7,27.25,44.83,52.42,20.48,24.53,63.8,1.16,112.91,,15.59,26.11,0.0
2020-12-03 09:00:00,2020-12-03 10:00:00,34.22,186.63,7.41,8.09,15.43,12.38,3.35,1.59,37.25,44.6,48.99,20.07,23.8,66.74,0.43,124.04,,15.69,26.58,0.0
2020-12-03 10:00:00,2020-12-03 11:00:00,26.46,174.13,6.76,9.75,16.47,12.04,1.59,1.58,50.25,41.35,46.81,19.78,23.38,60.29,0.34,124.69,,15.79,27.44,0.0
2020-12-03 11:00:00,2020-12-03 12:00:00,37.73,168.51,6.44,6.72,13.12,12.07,1.36,1.59,61.5,38.58,44.28,19.54,22.61,48.16,0.53,94.74,,15.88,29.06,0.0
2020-12-03 12:00:00,2020-12-03 13:00:00,41.74,132.14,7.31,8.67,15.84,12.17,6.56,1.63,72.75,38.66,42.48,19.35,22.02,36.67,0.33,87.97,,16.08,30.87,0.0
2020-12-03 13:00:00,2020-12-03 14:00:00,40.82,170.8,5.79,6.91,12.66,14.16,6.02,1.61,82.0,40.04,42.23,19.87,22.17,37.31,0.1,218.98,,16.5,32.47,0.0
2020-12-03 14:00:00,2020-12-03 15:00:00,41.36,154.76,6.88,7.38,14.02,14.25,4.45,1.54,79.5,40.35,44.82,20.72,22.24,45.91,0.31,276.67,,16.55,31.78,0.0
2020-12-03 15:00:00,2020-12-03 16:00:00,40.68,152.39,6.2,5.3,11.23,14.23,2.72,1.57,80.25,39.07,45.66,21.55,22.17,52.75,0.17,288.77,,16.5,30.65,0.0
2020-12-03 16:00:00,2020-12-03 17:00:00,41.82,141.37,6.59,3.42,9.73,13.43,2.05,1.6,82.0,36.34,42.19,21.61,21.65,57.57,0.19,304.2,,16.5,29.57,0.0
2020-12-03 17:00:00,2020-12-03 18:00:00,44.35,115.15,7.97,3.0,10.66,13.79,1.25,1.59,83.5,33.18,38.84,21.04,20.94,63.69,0.44,301.05,,16.47,28.41,0.0
2020-12-03 18:00:00,2020-12-03 19:00:00,41.05,131.21,7.19,1.09,7.84,12.9,1.4,1.51,82.25,30.04,35.57,19.97,20.01,66.47,0.47,297.6,,16.41,27.8,0.0
2020-12-03 19:00:00,2020-12-03 20:00:00,27.44,167.29,6.75,0.82,7.15,13.04,1.08,1.52,83.75,27.74,32.98,18.9,19.09,73.0,0.46,295.93,,16.32,27.48,0.0
2020-12-03 20:00:00,2020-12-03 21:00:00,61.01,192.48,6.5,3.96,10.23,12.51,0.55,1.57,84.75,26.29,30.85,17.91,18.27,77.54,0.04,179.48,,16.23,26.86,0.0
2020-12-03 21:00:00,2020-12-03 22:00:00,60.15,151.81,6.07,7.93,13.77,11.62,1.79,1.62,66.75,24.5,29.78,17.3,18.12,71.85,0.01,183.21,,16.2,26.26,0.0
2020-12-03 22:00:00,2020-12-03 23:00:00,62.71,134.69,8.24,17.68,25.93,11.1,2.12,1.76,42.25,23.19,30.18,17.07,18.8,71.47,,330.22,,16.04,25.67,0.0
2020-12-03 23:00:00,2020-12-04 00:00:00,78.51,163.38,6.59,116.21,38.85,10.74,3.5,1.93,25.67,22.57,32.75,17.38,20.58,60.45,,18.53,,15.84,26.29,0.0
2020-12-04 00:00:00,2020-12-04 01:00:00,78.13,197.61,6.59,143.51,46.45,8.97,7.13,3.05,32.0,22.75,38.78,18.77,24.11,71.61,0.06,129.48,,15.63,25.76,0.0
2020-12-04 01:00:00,2020-12-04 02:00:00,80.31,192.54,6.12,162.6,51.38,8.38,10.7,2.99,21.75,23.2,42.81,20.16,26.76,73.22,0.61,104.51,,15.71,26.18,0.0
2020-12-04 02:00:00,2020-12-04 03:00:00,69.84,197.41,6.5,123.47,40.8,8.22,18.1,2.85,35.75,23.46,44.51,21.05,27.99,65.15,0.44,94.63,,18.6,26.05,0.0
2020-12-04 03:00:00,2020-12-04 04:00:00,68.74,200.31,6.51,121.23,39.99,8.85,17.79,2.82,37.0,23.62,45.58,21.43,28.52,63.59,0.73,102.41,,21.46,26.11,0.0
2020-12-04 04:00:00,2020-12-04 05:00:00,71.49,201.03,6.97,110.55,37.74,9.05,21.61,2.81,39.25,23.53,46.38,21.93,29.11,64.97,0.43,105.41,,20.4,25.63,0.0
2020-12-04 05:00:00,2020-12-04 06:00:00,96.24,249.26,7.14,103.64,35.91,8.78,23.04,2.87,34.25,23.5,47.0,21.92,29.03,70.76,1.02,104.72,,19.63,25.2,0.0
2020-12-04 06:00:00,2020-12-04 07:00:00,108.63,287.98,15.67,122.31,49.72,8.99,15.73,3.01,8.0,24.12,48.24,22.06,28.76,79.97,2.53,104.35,,18.96,24.78,0.0
2020-12-04 07:00:00,2020-12-04 08:00:00,108.08,265.86,19.57,131.03,56.07,8.44,22.54,3.0,9.25,26.15,51.89,22.66,28.55,78.47,2.15,105.92,,18.29,24.44,0.0
2020-12-04 08:00:00,2020-12-04 09:00:00,107.25,258.68,19.29,121.34,53.08,9.32,29.47,2.93,19.75,27.87,54.71,22.74,28.03,73.09,2.0,106.47,,17.85,25.02,0.0
2020-12-04 09:00:00,2020-12-04 10:00:00,109.36,278.96,14.19,125.4,49.11,8.96,28.26,2.9,38.75,28.7,55.77,22.42,27.13,69.75,2.11,103.47,,17.43,25.58,0.0
2020-12-04 10:00:00,2020-12-04 11:00:00,100.29,258.0,9.26,108.94,39.61,8.23,31.05,2.84,80.5,30.82,56.45,22.15,26.78,65.0,1.74,103.24,,17.5,26.66,0.0
2020-12-04 11:00:00,2020-12-04 12:00:00,90.01,310.61,10.28,179.1,60.16,9.36,31.13,3.06,70.75,34.67,56.2,23.14,26.62,54.99,1.22,101.78,,17.16,28.47,0.0
2020-12-04 12:00:00,2020-12-04 13:00:00,57.63,218.19,6.8,120.64,40.39,8.95,20.47,2.84,118.0,34.08,55.12,24.8,26.9,50.47,0.49,90.07,,17.03,29.58,0.0
2020-12-04 13:00:00,2020-12-04 14:00:00,40.16,133.03,7.71,39.49,18.71,8.8,18.02,2.47,138.5,33.75,53.3,24.48,26.13,29.27,0.03,151.56,,17.0,32.66,0.0
2020-12-04 14:00:00,2020-12-04 15:00:00,39.38,191.14,6.6,18.34,11.66,11.35,17.24,2.46,155.25,31.88,49.73,23.98,25.36,29.08,0.39,254.37,,17.17,32.41,0.0
2020-12-04 15:00:00,2020-12-04 16:00:00,39.59,174.64,7.04,14.57,11.01,11.98,10.61,2.45,155.5,29.98,46.66,23.89,24.78,40.04,0.32,269.92,,17.12,30.8,0.0
2020-12-04 16:00:00,2020-12-04 17:00:00,37.77,159.02,4.96,10.81,7.83,10.43,8.64,2.35,142.75,28.83,43.67,23.55,24.42,44.98,0.12,296.06,,17.04,29.84,0.0
2020-12-04 17:00:00,2020-12-04 18:00:00,43.25,128.4,7.62,15.6,11.91,11.3,5.15,2.42,161.0,27.84,40.68,22.75,23.59,55.98,0.04,298.46,,17.2,28.4,0.0
2020-12-04 18:00:00,2020-12-04 19:00:00,34.74,208.42,5.84,30.29,14.21,10.89,7.27,2.49,152.25,26.61,43.49,21.84,22.75,63.23,0.1,303.14,,17.91,27.59,0.0
2020-12-04 19:00:00,2020-12-04 20:00:00,68.05,213.7,6.15,25.2,13.1,10.49,7.24,2.67,119.0,25.15,48.36,21.43,22.57,71.35,0.1,304.29,,18.02,27.3,0.0
2020-12-04 20:00:00,2020-12-04 21:00:00,69.16,146.56,5.69,27.04,13.14,8.68,5.67,2.65,171.0,23.84,44.73,20.48,21.6,80.91,,124.62,,17.52,26.19,0.0
2020-12-04 21:00:00,2020-12-04 22:00:00,71.91,133.93,7.8,53.48,22.69,8.71,3.84,2.86,126.0,22.56,41.79,19.7,21.09,76.53,,247.54,,17.15,25.79,0.0
2020-12-04 22:00:00,2020-12-04 23:00:00,86.34,183.4,7.25,96.53,34.01,8.28,4.77,3.06,67.75,21.86,41.03,19.61,22.27,80.85,0.03,261.25,,16.82,25.18,0.0
2020-12-04 23:00:00,2020-12-05 00:00:00,70.99,163.73,7.35,178.35,56.79,7.27,7.68,3.29,31.67,27.03,43.46,20.22,24.69,70.57,,210.46,,16.45,25.23,0.0
2020-12-05 00:00:00,2020-12-05 01:00:00,107.17,213.32,7.6,103.64,36.46,12.09,1.74,3.0,30.75,30.79,46.35,21.02,27.12,89.2,,175.0,,16.13,24.54,0.0
2020-12-05 01:00:00,2020-12-05 02:00:00,111.16,200.68,5.63,92.94,31.41,12.85,1.7,2.96,32.5,33.56,46.22,20.98,27.17,88.7,0.44,104.91,,16.09,24.62,0.0
2020-12-05 02:00:00,2020-12-05 03:00:00,83.67,172.44,7.27,74.95,28.1,13.08,5.24,2.91,53.25,44.48,47.74,20.82,27.19,79.44,1.28,100.84,,15.95,25.18,0.0
2020-12-05 03:00:00,2020-12-05 04:00:00,104.24,249.08,24.45,215.11,84.34,10.47,11.04,3.14,12.5,52.25,50.58,20.87,27.13,72.18,0.98,104.85,,15.85,25.26,0.0
2020-12-05 04:00:00,2020-12-05 05:00:00,109.54,399.88,37.4,220.29,98.75,9.8,18.35,3.37,5.5,50.88,52.23,21.86,28.27,75.33,1.57,104.47,,15.9,25.04,0.0
2020-12-05 05:00:00,2020-12-05 06:00:00,103.56,398.22,32.53,216.84,92.92,9.65,16.98,3.44,6.0,48.31,53.93,22.91,29.39,78.89,0.72,103.6,,15.93,24.62,0.0
2020-12-05 06:00:00,2020-12-05 07:00:00,104.76,338.89,12.45,176.21,61.52,11.32,17.75,3.27,6.0,46.12,57.5,24.47,31.41,78.97,0.44,95.12,,16.03,24.36,0.0
2020-12-05 07:00:00,2020-12-05 08:00:00,104.82,293.75,12.32,176.03,61.33,11.81,25.21,3.21,10.75,44.05,59.73,25.42,32.73,70.47,0.31,102.84,,16.04,24.35,0.0
2020-12-05 08:00:00,2020-12-05 09:00:00,85.47,202.25,12.05,117.53,44.77,12.88,29.27,2.95,35.75,41.76,60.59,26.03,33.7,66.31,1.3,107.96,,16.04,25.19,0.0
2020-12-05 09:00:00,2020-12-05 10:00:00,75.15,232.61,11.36,91.68,36.89,14.05,20.5,2.91,56.75,39.38,58.88,25.1,32.6,66.89,1.81,107.0,,15.94,25.68,0.0
2020-12-05 10:00:00,2020-12-05 11:00:00,104.89,291.29,11.16,142.63,50.88,13.01,28.13,2.96,56.25,36.85,56.06,24.11,30.82,68.17,1.62,105.8,,15.87,26.67,0.0
2020-12-05 11:00:00,2020-12-05 12:00:00,48.32,153.34,7.61,104.97,36.84,12.2,26.93,2.69,104.5,35.25,54.17,24.07,29.75,47.17,1.25,103.71,,15.86,28.51,0.0
2020-12-05 12:00:00,2020-12-05 13:00:00,54.36,185.43,7.26,125.12,42.03,13.33,25.42,2.76,123.0,33.23,51.49,23.61,28.34,43.5,0.43,99.98,,15.87,29.67,0.0
2020-12-05 13:00:00,2020-12-05 14:00:00,36.7,162.99,6.92,71.64,26.84,14.0,25.47,2.65,163.0,32.02,49.51,23.33,27.13,38.86,0.08,204.12,,16.08,32.38,0.0
2020-12-05 14:00:00,2020-12-05 15:00:00,52.73,212.48,5.98,79.02,27.91,14.64,22.63,2.7,194.75,30.91,47.42,23.52,26.26,42.2,0.3,195.61,,16.42,31.56,0.0
2020-12-05 15:00:00,2020-12-05 16:00:00,42.15,110.79,6.05,41.2,17.44,13.92,14.32,2.53,179.75,30.36,46.06,23.98,25.51,41.86,0.24,144.57,,16.43,30.9,0.0
2020-12-05 16:00:00,2020-12-05 17:00:00,40.71,131.59,7.44,50.23,21.41,14.39,13.2,2.53,162.25,28.82,43.99,24.1,25.02,48.94,0.15,183.85,,16.45,29.87,0.0
2020-12-05 17:00:00,2020-12-05 18:00:00,33.27,151.2,6.02,25.78,13.13,13.25,9.18,2.55,149.5,27.27,40.49,23.29,23.89,58.78,0.27,300.01,,16.75,28.51,0.0
2020-12-05 18:00:00,2020-12-05 19:00:00,40.42,104.23,6.71,18.66,11.89,11.54,8.25,2.47,184.5,25.82,37.66,22.18,22.78,60.64,0.31,298.99,,16.59,27.92,0.0
2020-12-05 19:00:00,2020-12-05 20:00:00,41.12,199.43,6.39,22.63,12.62,12.86,8.63,2.56,111.5,24.79,35.28,20.91,21.62,64.82,0.16,305.94,,16.41,27.62,0.0
