From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-02-23 22:00:00,2022-02-23 23:00:00,69.25,139.0,1.45,109.38,59.35,,9.15,0.9,9.15,1.18,1.65,0.95,0.28,,37.5,0.5,163.5,5.25,,0.0,24.9,0.0
2022-02-23 23:00:00,2022-02-24 00:00:00,70.25,131.5,1.0,103.22,55.72,,9.13,0.77,9.25,1.1,1.1,0.53,0.22,,39.25,0.6,170.25,5.75,,0.0,24.03,0.0
2022-02-24 00:00:00,2022-02-24 01:00:00,70.5,127.25,0.85,100.35,54.08,,8.6,0.57,9.05,1.08,0.82,0.33,0.2,,39.25,0.57,163.5,5.75,,0.0,23.4,0.0
2022-02-24 01:00:00,2022-02-24 02:00:00,70.75,120.0,1.12,101.15,54.7,,7.43,0.61,9.32,1.08,0.77,0.3,0.2,,42.5,0.3,142.75,5.5,,0.0,21.85,0.0
2022-02-24 02:00:00,2022-02-24 03:00:00,74.75,127.0,0.88,97.9,52.8,,5.68,0.59,8.93,1.15,0.95,0.33,0.2,,42.5,0.3,158.5,6.0,,0.0,21.02,0.0
2022-02-24 03:00:00,2022-02-24 04:00:00,65.75,110.0,0.8,94.28,50.83,,4.48,0.53,9.2,1.05,0.78,0.3,0.15,,43.0,0.43,164.5,6.0,,0.0,20.6,0.0
2022-02-24 04:00:00,2022-02-24 05:00:00,64.25,104.0,1.25,96.33,52.25,,4.52,0.51,9.23,1.2,0.77,0.22,0.2,,42.75,0.35,160.5,6.0,,0.0,20.57,0.0
2022-02-24 05:00:00,2022-02-24 06:00:00,70.75,118.75,1.63,99.18,54.1,,4.55,0.55,9.52,1.2,0.8,0.28,0.2,,44.0,0.35,162.0,5.25,,0.0,19.88,0.0
2022-02-24 06:00:00,2022-02-24 07:00:00,67.25,122.0,2.25,103.8,57.05,,5.03,0.56,9.38,1.33,1.0,0.4,0.2,,43.25,0.43,164.5,14.5,,0.0,20.15,0.0
2022-02-24 07:00:00,2022-02-24 08:00:00,72.5,139.25,2.68,105.47,58.3,,8.8,0.66,8.8,1.57,1.25,0.42,0.23,,39.0,0.6,168.75,51.75,,0.05,22.88,0.0
2022-02-24 08:00:00,2022-02-24 09:00:00,75.5,150.25,2.67,105.97,58.53,,12.17,0.71,9.35,1.58,1.65,0.38,0.33,,33.5,0.75,166.25,108.0,,0.05,26.83,0.0
2022-02-24 09:00:00,2022-02-24 10:00:00,69.5,148.0,,,,,,,15.43,1.52,2.03,0.97,0.25,,31.0,0.6,164.75,135.25,,0.0,30.45,0.0
2022-02-24 10:00:00,2022-02-24 11:00:00,67.75,146.75,14.7,108.7,69.8,,,5.68,20.95,1.52,2.8,1.02,1.25,,28.25,0.57,165.25,188.75,,0.38,34.1,0.0
2022-02-24 11:00:00,2022-02-24 12:00:00,65.5,147.0,3.6,83.33,47.27,,13.43,0.71,13.98,1.35,2.7,1.1,0.38,,26.25,0.6,165.25,196.0,,0.07,36.5,0.0
2022-02-24 12:00:00,2022-02-24 13:00:00,63.0,147.5,3.92,80.12,45.8,,13.72,0.67,10.62,1.43,3.03,2.37,0.03,,25.25,0.5,160.0,206.25,,0.0,38.9,0.0
2022-02-24 13:00:00,2022-02-24 14:00:00,63.25,135.0,2.57,76.85,42.97,,12.15,0.65,10.45,1.25,2.33,1.62,0.1,,27.25,0.45,141.25,83.75,,0.0,37.85,0.0
2022-02-24 14:00:00,2022-02-24 15:00:00,66.0,140.75,2.33,85.33,47.28,,10.4,0.68,9.4,1.45,3.02,2.1,0.03,,33.5,0.33,142.0,15.5,,0.03,34.65,0.0
2022-02-24 15:00:00,2022-02-24 16:00:00,74.5,166.25,2.25,93.05,51.3,,12.03,0.77,10.0,1.8,4.05,3.3,,,33.5,0.42,167.0,29.5,,0.38,34.2,0.0
2022-02-24 16:00:00,2022-02-24 17:00:00,82.0,182.0,1.8,95.5,52.25,,13.0,0.82,7.8,1.8,4.5,3.4,,,36.67,0.53,161.67,21.67,,0.2,33.43,0.0
2022-02-24 17:00:00,2022-02-24 18:00:00,,,3.12,97.6,54.45,,8.75,0.32,9.97,2.0,3.77,2.8,,,41.0,0.3,130.5,7.5,,0.08,30.88,0.0
2022-02-24 18:00:00,2022-02-24 19:00:00,104.0,195.0,4.6,112.43,63.57,,7.75,0.27,10.4,1.7,2.9,2.3,,,43.0,0.2,129.0,5.0,,0.1,32.5,0.0
2022-02-24 19:00:00,2022-02-24 20:00:00,,,2.12,100.8,55.33,,9.03,0.42,9.85,2.0,3.35,2.4,,,42.25,0.25,142.0,5.75,,0.08,28.0,0.0
2022-02-24 20:00:00,2022-02-24 21:00:00,125.0,213.75,2.08,101.92,55.9,,8.03,0.49,9.78,2.85,3.67,2.35,0.05,,44.75,0.33,184.75,5.25,,0.15,27.8,0.0
2022-02-24 21:00:00,2022-02-24 22:00:00,136.0,247.75,2.08,99.07,54.35,,5.8,0.3,9.6,2.88,3.15,1.7,0.15,,46.25,0.23,210.0,5.25,,0.15,27.48,0.0
2022-02-24 22:00:00,2022-02-24 23:00:00,121.0,200.5,2.15,99.18,54.47,,5.55,0.14,9.35,3.2,3.0,1.48,0.08,,46.5,0.22,147.5,5.0,,0.17,26.75,0.0
2022-02-24 23:00:00,2022-02-25 00:00:00,123.25,202.25,1.48,97.93,53.28,,4.4,0.6,10.03,1.73,1.68,0.7,0.1,,51.5,0.35,205.25,5.0,,0.05,25.9,0.0
2022-02-25 00:00:00,2022-02-25 01:00:00,109.25,237.25,1.23,91.38,49.6,,2.38,0.68,9.82,2.85,2.88,1.12,0.1,,53.75,0.33,169.25,5.0,,0.28,24.98,0.0
2022-02-25 01:00:00,2022-02-25 02:00:00,112.5,220.25,1.1,95.02,51.42,,1.3,0.7,9.75,1.93,1.33,0.4,0.08,,54.5,0.38,165.75,5.0,,0.05,24.3,0.0
2022-02-25 02:00:00,2022-02-25 03:00:00,106.5,180.25,1.12,98.62,53.38,,1.55,0.69,9.4,1.5,1.02,0.33,0.1,,53.75,0.3,214.75,5.0,,0.03,24.3,0.0
2022-02-25 03:00:00,2022-02-25 04:00:00,98.0,168.25,1.35,101.65,55.2,,1.23,0.66,10.15,1.25,0.88,0.3,0.1,,55.0,0.38,130.5,5.0,,0.0,22.88,0.0
2022-02-25 04:00:00,2022-02-25 05:00:00,86.5,139.25,1.38,105.97,57.5,,0.85,0.68,9.22,1.27,0.9,0.32,0.1,,55.0,0.25,142.25,5.0,,0.0,21.52,0.0
2022-02-25 05:00:00,2022-02-25 06:00:00,90.75,146.75,2.38,112.83,61.95,,0.75,0.74,9.95,1.62,1.4,0.5,0.1,,55.5,0.23,97.5,5.25,,0.03,21.35,0.0
2022-02-25 06:00:00,2022-02-25 07:00:00,92.75,149.25,3.4,116.53,64.73,,0.53,0.78,9.45,1.58,1.5,0.65,0.12,,55.0,0.3,106.25,21.25,,0.03,20.93,0.0
2022-02-25 07:00:00,2022-02-25 08:00:00,105.25,164.25,6.97,118.8,68.83,,2.55,0.9,9.4,1.83,2.05,1.17,0.17,,52.0,0.3,132.25,60.25,,0.1,22.85,0.0
2022-02-25 08:00:00,2022-02-25 09:00:00,120.0,181.0,7.73,119.3,69.77,,8.43,0.99,9.7,1.95,2.27,1.35,0.2,,47.0,0.43,148.0,123.75,,0.1,25.8,0.0
2022-02-25 09:00:00,2022-02-25 10:00:00,134.0,200.75,,,,,9.0,,14.3,2.0,2.73,1.68,0.12,,39.5,0.43,160.5,176.0,,0.1,30.45,0.0
2022-02-25 10:00:00,2022-02-25 11:00:00,126.5,194.25,2.85,109.8,60.8,,23.45,1.3,12.27,1.75,2.62,1.7,0.22,,34.75,0.43,120.75,214.75,,0.12,34.08,0.0
2022-02-25 11:00:00,2022-02-25 12:00:00,94.5,143.75,4.73,139.52,78.05,,23.72,0.84,9.15,1.35,2.18,0.9,0.45,,30.75,0.53,125.25,193.25,,0.15,36.85,0.0
2022-02-25 12:00:00,2022-02-25 13:00:00,68.0,125.75,4.1,145.8,80.88,,18.5,0.79,8.72,1.12,2.02,1.0,0.23,,30.0,0.5,138.75,198.5,,0.0,37.45,0.0
2022-02-25 13:00:00,2022-02-25 14:00:00,59.0,111.75,3.38,143.88,79.33,,21.05,0.74,7.95,1.07,1.85,1.33,0.28,,28.5,0.53,150.75,203.5,,0.0,38.23,0.0
2022-02-25 14:00:00,2022-02-25 15:00:00,52.25,101.5,2.6,139.85,76.5,0.75,15.45,0.72,8.25,1.35,1.78,1.2,0.22,,28.75,0.42,146.25,126.25,,0.03,39.6,0.0
2022-02-25 15:00:00,2022-02-25 16:00:00,50.0,107.0,3.05,139.4,76.62,0.88,12.37,0.58,8.03,1.75,1.8,0.9,0.2,,28.25,0.38,128.75,84.5,,0.0,38.27,0.0
2022-02-25 16:00:00,2022-02-25 17:00:00,,,2.9,145.03,79.55,1.43,18.55,0.59,8.28,0.87,1.67,1.27,0.23,,31.25,0.25,116.0,32.25,,0.0,36.97,0.0
2022-02-25 17:00:00,2022-02-25 18:00:00,70.25,152.5,3.48,164.4,90.28,3.77,15.78,1.05,8.43,2.85,4.85,3.4,0.1,,35.5,0.1,153.0,8.0,,0.17,34.5,0.0
2022-02-25 18:00:00,2022-02-25 19:00:00,125.25,274.0,17.23,209.78,125.62,,8.12,2.37,7.67,4.55,11.18,7.97,,,43.0,0.1,307.67,5.25,,0.35,31.1,0.0
2022-02-25 19:00:00,2022-02-25 20:00:00,229.25,477.75,27.57,211.3,134.8,,7.32,3.22,8.7,7.8,18.68,12.57,0.1,,47.25,0.1,206.0,5.25,,0.75,29.33,0.0
2022-02-25 20:00:00,2022-02-25 21:00:00,314.75,694.0,32.7,187.47,126.32,,5.42,3.05,5.88,7.15,14.42,9.82,0.33,,49.5,0.1,,5.0,,0.57,28.23,0.0
2022-02-25 21:00:00,2022-02-25 22:00:00,249.5,412.0,28.38,175.95,116.62,,5.45,2.84,9.2,5.2,13.95,9.18,0.6,,51.0,0.1,,5.25,,0.43,27.5,0.0
2022-02-25 22:00:00,2022-02-25 23:00:00,206.75,380.75,1.53,134.45,72.72,2.3,6.53,1.92,8.78,3.77,7.55,4.75,0.47,,48.5,0.15,159.0,5.25,,0.3,27.45,0.0
2022-02-25 23:00:00,2022-02-26 00:00:00,147.0,247.25,1.4,124.12,67.17,6.53,8.17,1.05,8.65,1.82,2.18,1.15,0.3,,47.75,0.3,160.5,5.25,,0.1,26.38,0.0
2022-02-26 00:00:00,2022-02-26 01:00:00,96.75,163.75,1.12,122.55,66.1,8.23,7.03,0.41,8.77,1.4,1.5,0.65,0.28,,46.5,0.28,167.25,5.25,,0.08,25.47,0.0
2022-02-26 01:00:00,2022-02-26 02:00:00,72.0,129.25,1.0,122.83,66.15,8.97,5.8,0.3,8.82,1.2,1.22,0.68,0.2,,47.0,0.3,163.5,5.25,,0.05,24.53,0.0
2022-02-26 02:00:00,2022-02-26 03:00:00,69.25,122.5,1.05,122.22,65.85,9.25,5.1,0.25,8.92,1.2,1.2,0.6,0.2,,47.75,0.3,152.25,5.25,,0.0,23.68,0.0
2022-02-26 03:00:00,2022-02-26 04:00:00,71.0,119.5,1.0,120.47,64.88,9.45,4.05,0.24,8.72,1.25,1.2,0.53,0.2,,49.25,0.4,171.75,5.25,,0.0,22.58,0.0
2022-02-26 04:00:00,2022-02-26 05:00:00,72.5,121.5,1.32,119.03,64.4,9.75,3.48,0.28,9.22,1.22,1.1,0.5,0.2,,50.75,0.33,173.75,5.0,,0.0,22.27,0.0
2022-02-26 05:00:00,2022-02-26 06:00:00,79.5,137.5,1.88,120.3,65.52,8.97,2.62,0.38,9.0,1.4,1.27,0.57,0.2,,53.0,0.15,320.75,5.75,,0.0,21.93,0.0
2022-02-26 06:00:00,2022-02-26 07:00:00,92.75,158.5,3.85,128.33,71.43,7.15,1.8,0.6,9.68,1.85,2.5,0.8,0.3,,54.25,0.17,215.75,16.0,,0.08,22.33,0.0
2022-02-26 07:00:00,2022-02-26 08:00:00,109.75,195.25,8.0,133.65,77.57,4.7,4.1,0.82,8.77,2.0,2.55,1.3,0.3,,50.0,0.33,159.75,54.0,,0.08,23.8,0.0
2022-02-26 08:00:00,2022-02-26 09:00:00,118.5,216.5,8.6,137.07,79.9,2.53,10.3,1.0,14.85,2.58,2.77,0.82,0.73,,45.0,0.42,172.0,111.5,,0.12,26.88,0.0
2022-02-26 09:00:00,2022-02-26 10:00:00,126.0,221.25,5.0,114.9,65.2,1.6,9.8,,24.3,2.0,2.65,1.27,0.73,,37.0,0.35,165.75,169.25,,0.17,32.95,0.0
2022-02-26 10:00:00,2022-02-26 11:00:00,105.5,195.25,3.4,112.8,62.77,2.85,13.75,0.88,9.0,1.6,3.0,1.45,0.75,,31.0,0.43,190.25,212.0,,0.25,36.67,0.0
2022-02-26 11:00:00,2022-02-26 12:00:00,80.0,163.0,3.02,118.6,65.55,4.4,35.55,1.14,8.62,1.35,3.0,1.42,1.05,,25.5,0.43,166.75,196.25,,0.05,38.95,0.0
2022-02-26 12:00:00,2022-02-26 13:00:00,73.5,154.0,2.17,112.78,61.78,8.7,44.08,1.01,8.3,1.03,2.05,1.22,0.47,,21.5,0.45,137.5,213.5,,0.0,40.1,0.0
2022-02-26 13:00:00,2022-02-26 14:00:00,59.5,133.5,1.85,105.9,57.8,11.88,28.23,0.94,8.28,0.9,1.77,1.15,0.2,,19.25,0.53,97.75,201.5,,0.0,41.17,0.0
2022-02-26 14:00:00,2022-02-26 15:00:00,50.0,123.25,2.2,102.75,56.45,11.62,20.83,0.96,8.55,0.8,1.57,1.2,0.18,,18.5,0.4,134.25,146.5,,0.0,41.1,0.0
2022-02-26 15:00:00,2022-02-26 16:00:00,47.0,120.0,2.1,80.65,41.75,12.45,16.4,0.96,8.2,1.1,2.8,2.3,,,20.5,0.35,133.0,91.5,,0.0,42.35,0.0
2022-02-26 16:00:00,2022-02-26 17:00:00,,,1.7,110.55,59.72,8.8,16.37,,8.5,1.07,1.53,1.13,0.17,,22.75,0.25,126.0,34.5,,0.0,37.55,0.0
2022-02-26 17:00:00,2022-02-26 18:00:00,55.0,129.0,3.1,121.9,67.3,4.25,14.6,,7.9,1.4,2.85,2.3,0.2,,25.5,0.15,134.5,11.0,,0.05,35.35,0.0
2022-02-26 18:00:00,2022-02-26 19:00:00,,,10.43,166.57,97.1,,8.67,0.0,9.8,2.87,8.57,6.37,0.17,,36.25,0.1,,5.75,,0.2,31.7,0.0
2022-02-26 19:00:00,2022-02-26 20:00:00,,,31.8,172.4,117.6,,7.05,1.81,18.57,3.55,10.0,5.65,3.4,,38.0,0.1,141.0,6.25,,0.25,28.42,0.0
2022-02-26 20:00:00,2022-02-26 21:00:00,,,3.67,136.23,75.43,,7.33,1.34,14.8,3.33,8.85,6.45,1.17,,37.25,0.1,168.0,6.0,,0.25,27.25,0.0
2022-02-26 21:00:00,2022-02-26 22:00:00,121.75,248.75,1.43,112.05,60.72,1.8,5.35,0.67,8.4,2.02,3.83,2.45,0.33,,37.75,0.1,180.0,5.75,,0.12,26.3,0.0
2022-02-26 22:00:00,2022-02-26 23:00:00,88.75,174.25,1.3,106.05,57.48,5.12,3.58,0.45,8.93,1.9,3.0,1.52,0.3,,38.75,0.1,284.25,5.75,,0.1,24.95,0.0
2022-02-26 23:00:00,2022-02-27 00:00:00,78.25,150.5,0.9,99.38,53.6,7.83,3.9,0.41,8.65,1.4,2.05,0.98,0.35,,38.25,0.17,158.5,6.0,,0.08,24.7,0.0
2022-02-27 00:00:00,2022-02-27 01:00:00,68.0,127.0,0.7,99.52,53.5,10.22,6.7,0.74,9.15,1.23,1.32,0.55,0.28,,37.0,0.3,193.5,5.75,,0.0,24.9,0.0
2022-02-27 01:00:00,2022-02-27 02:00:00,79.75,134.0,0.77,105.65,56.8,10.1,6.88,0.89,9.25,1.35,1.25,0.5,0.27,,40.75,0.23,267.0,5.25,,0.03,24.07,0.0
2022-02-27 02:00:00,2022-02-27 03:00:00,92.0,153.25,1.0,106.4,57.4,9.58,8.07,0.89,8.88,1.35,1.8,1.1,0.27,,39.5,0.33,146.0,5.75,,0.15,24.73,0.0
2022-02-27 03:00:00,2022-02-27 04:00:00,81.25,143.75,1.05,106.72,57.6,10.77,7.0,0.89,8.73,1.32,1.1,0.5,0.2,,40.75,0.38,188.5,5.25,,0.0,24.77,0.0
2022-02-27 04:00:00,2022-02-27 05:00:00,77.75,133.5,1.57,110.12,59.88,8.85,4.67,0.91,10.65,1.25,0.97,0.28,0.25,,43.75,0.3,135.25,5.5,,0.0,23.88,0.0
2022-02-27 05:00:00,2022-02-27 06:00:00,79.75,136.0,1.25,109.33,59.15,8.5,5.62,0.85,9.23,1.08,1.05,0.4,0.2,,42.0,0.4,158.25,5.5,,0.0,24.68,0.0
2022-02-27 06:00:00,2022-02-27 07:00:00,70.5,129.25,1.82,113.4,61.8,8.65,6.68,0.93,9.35,1.18,0.95,0.47,0.2,,42.5,0.35,129.0,11.25,,0.0,24.2,0.0
2022-02-27 07:00:00,2022-02-27 08:00:00,,,2.9,127.4,70.2,7.8,,0.54,8.0,,,,,,50.0,0.2,132.5,50.5,,,23.55,0.0
2022-02-27 08:00:00,2022-02-27 09:00:00,,,4.23,126.53,70.73,3.6,7.93,0.51,10.85,1.62,2.4,0.85,1.15,,53.5,0.25,225.25,60.75,,0.03,27.33,0.0
2022-02-27 09:00:00,2022-02-27 10:00:00,,,4.83,129.73,72.97,2.97,12.9,0.6,8.67,1.6,2.5,0.7,1.4,,41.0,0.43,171.67,142.67,,0.5,29.0,0.0
2022-02-27 10:00:00,2022-02-27 11:00:00,,,3.25,110.83,61.6,4.07,12.93,0.19,8.3,1.48,2.27,0.55,0.83,,36.0,0.32,214.25,69.25,,0.25,31.53,0.0
2022-02-27 11:00:00,2022-02-27 12:00:00,57.0,100.0,3.2,110.83,61.57,4.1,9.7,,7.77,1.2,2.1,1.23,0.4,,41.33,0.33,126.33,121.33,,0.07,32.5,0.0
2022-02-27 12:00:00,2022-02-27 13:00:00,,,10.25,115.43,69.72,2.55,10.2,0.28,7.73,0.8,1.75,0.85,0.2,,27.0,0.43,102.75,238.25,,0.0,36.15,0.0
2022-02-27 13:00:00,2022-02-27 14:00:00,,,4.4,109.3,61.73,2.27,9.95,0.1,8.05,0.78,1.45,0.72,0.2,,27.25,0.47,154.0,204.5,,0.0,38.88,0.0
2022-02-27 14:00:00,2022-02-27 15:00:00,28.0,56.75,2.3,103.7,57.02,4.28,8.95,0.01,7.68,0.75,1.45,0.82,0.2,,24.75,0.33,152.25,156.0,,0.0,38.62,0.0
2022-02-27 15:00:00,2022-02-27 16:00:00,28.0,60.0,2.0,107.8,58.95,5.6,9.15,,7.7,1.25,1.5,0.75,0.2,,25.0,0.4,55.5,108.0,,0.0,39.9,0.0
2022-02-27 16:00:00,2022-02-27 17:00:00,,,1.95,108.9,57.9,6.7,10.1,0.25,7.57,0.8,1.7,1.1,0.1,,29.0,0.22,137.25,35.0,,0.0,36.8,0.0
2022-02-27 17:00:00,2022-02-27 18:00:00,,,2.85,132.35,72.73,1.5,10.67,0.32,8.22,1.62,3.35,2.33,0.22,,35.75,0.15,178.75,8.25,,0.03,35.42,0.0
2022-02-27 18:00:00,2022-02-27 19:00:00,48.25,117.5,2.4,128.22,70.12,0.2,8.3,0.42,8.57,1.82,4.25,3.48,0.1,,39.5,0.15,214.75,6.0,,0.1,31.17,0.0
2022-02-27 19:00:00,2022-02-27 20:00:00,62.5,135.0,21.48,155.22,100.05,0.9,7.18,1.05,9.85,2.45,6.75,4.95,,,43.5,0.1,212.0,6.0,,0.12,29.25,0.0
2022-02-27 20:00:00,2022-02-27 21:00:00,84.0,190.5,5.38,143.62,80.72,,6.3,0.73,9.05,2.75,8.75,6.72,,,45.75,0.1,301.0,6.0,,0.15,29.08,0.0
2022-02-27 21:00:00,2022-02-27 22:00:00,85.5,185.0,8.07,131.68,76.58,,6.03,0.57,9.05,2.2,5.2,4.05,,,47.25,0.12,226.25,6.0,,0.1,27.23,0.0
2022-02-27 22:00:00,2022-02-27 23:00:00,91.0,183.25,2.12,125.57,68.53,,5.5,0.31,9.1,1.77,3.45,2.2,0.2,,47.75,0.15,312.25,6.0,,0.1,26.95,0.0
2022-02-27 23:00:00,2022-02-28 00:00:00,89.75,172.5,2.95,122.88,67.75,,5.17,0.38,9.25,1.45,2.02,0.9,0.27,,48.0,0.17,263.5,5.75,,0.08,26.35,0.0
2022-02-28 00:00:00,2022-02-28 01:00:00,82.5,150.5,2.05,117.72,64.32,0.1,4.2,0.73,9.6,1.22,1.22,0.67,0.2,,49.5,0.1,202.0,5.75,,0.0,25.35,0.0
2022-02-28 01:00:00,2022-02-28 02:00:00,72.75,127.5,1.6,113.42,61.65,1.97,2.95,0.72,9.08,1.45,1.25,0.62,0.2,,51.5,0.12,231.25,5.75,,0.0,24.2,0.0
2022-02-28 02:00:00,2022-02-28 03:00:00,69.5,120.75,1.3,112.17,60.7,4.38,2.7,0.7,9.42,1.1,0.88,0.38,0.2,,51.25,0.2,325.75,5.25,,0.0,24.2,0.0
2022-02-28 03:00:00,2022-02-28 04:00:00,70.75,128.75,1.38,111.3,60.35,5.65,2.77,0.7,9.22,1.1,0.82,0.3,0.2,,52.25,0.18,246.25,5.5,,0.0,23.77,0.0
2022-02-28 04:00:00,2022-02-28 05:00:00,70.0,121.25,1.25,111.65,60.42,5.12,2.38,0.77,9.12,1.1,0.95,0.4,0.2,,52.0,0.35,161.25,5.5,,0.0,23.15,0.0
2022-02-28 05:00:00,2022-02-28 06:00:00,72.75,126.0,1.92,116.2,63.35,6.08,2.92,0.85,9.0,1.23,0.98,0.42,0.2,,51.25,0.32,261.0,5.75,,0.0,22.62,0.0
2022-02-28 06:00:00,2022-02-28 07:00:00,81.75,140.25,3.12,120.35,66.55,3.7,2.95,0.9,9.07,1.4,1.33,0.7,0.23,,50.5,0.32,322.5,18.75,,0.0,22.65,0.0
2022-02-28 07:00:00,2022-02-28 08:00:00,81.0,141.0,3.27,119.5,66.2,2.43,5.5,0.92,8.7,1.47,1.47,0.5,0.37,,46.67,0.53,331.67,61.67,,0.07,26.83,0.0
2022-02-28 08:00:00,2022-02-28 09:00:00,,,,,,6.85,9.0,0.38,9.38,1.2,1.0,0.35,0.2,,38.0,,,144.25,,0.0,28.88,0.0
2022-02-28 09:00:00,2022-02-28 10:00:00,,,,,0.0,5.6,8.4,0.19,15.05,1.12,1.45,0.8,0.2,,30.5,0.62,334.33,201.25,,0.05,32.83,0.0
2022-02-28 10:00:00,2022-02-28 11:00:00,57.5,110.75,,0.1,0.1,,7.95,0.58,17.15,1.05,1.92,1.1,0.42,,26.0,0.6,258.5,235.75,,0.2,36.47,0.0
2022-02-28 11:00:00,2022-02-28 12:00:00,52.25,100.75,1.57,62.73,34.63,,6.47,0.53,9.85,0.9,1.4,0.75,0.17,,21.25,0.75,180.0,192.5,,0.05,38.85,0.0
2022-02-28 12:00:00,2022-02-28 13:00:00,53.0,92.0,6.6,81.5,48.7,,,7.49,18.57,0.8,1.1,0.7,0.1,,20.0,0.83,123.0,253.0,,0.0,39.87,0.0
2022-02-28 13:00:00,2022-02-28 14:00:00,,,,,,,,,,,,,,,19.0,0.7,6.0,204.0,,,41.1,0.0
2022-02-28 14:00:00,2022-02-28 15:00:00,,,1.2,95.72,51.25,10.02,4.3,0.1,9.25,0.67,1.5,0.93,0.4,,18.75,0.72,257.5,168.0,,0.1,41.05,0.0
2022-02-28 15:00:00,2022-02-28 16:00:00,,,5.25,92.8,53.6,7.0,4.6,5.79,15.05,0.62,1.23,0.38,0.53,,19.25,0.62,267.0,100.25,,0.18,40.3,0.0
2022-02-28 16:00:00,2022-02-28 17:00:00,34.25,79.5,1.3,79.1,43.1,3.5,4.0,0.33,21.23,0.73,1.55,0.65,0.67,,24.25,0.53,332.0,37.0,,0.2,37.77,0.0
2022-02-28 17:00:00,2022-02-28 18:00:00,38.0,81.0,1.0,82.45,44.7,3.05,6.05,0.51,,0.7,1.05,0.2,0.25,,28.5,0.45,322.5,11.0,,0.05,35.1,0.0
2022-02-28 18:00:00,2022-02-28 19:00:00,,,,68.3,32.7,6.3,,0.0,,,,,,,34.5,0.25,304.5,5.5,,,30.8,0.0
2022-02-28 19:00:00,2022-02-28 20:00:00,,,1.32,106.52,57.75,3.75,4.42,0.24,7.2,1.17,1.65,0.55,0.38,,35.5,0.2,331.75,5.75,,0.0,29.65,0.0
2022-02-28 20:00:00,2022-02-28 21:00:00,61.0,116.25,0.85,99.33,53.55,3.45,5.15,0.12,7.3,1.38,2.05,0.4,0.9,,37.0,0.23,242.25,6.0,,0.23,28.67,0.0
2022-02-28 21:00:00,2022-02-28 22:00:00,68.75,130.5,0.85,82.57,44.62,3.0,7.4,0.01,6.5,1.25,1.43,0.28,0.38,,32.75,0.5,173.25,5.25,,0.15,29.65,0.0
2022-02-28 22:00:00,2022-02-28 23:00:00,65.75,117.25,0.73,87.67,47.23,4.12,5.3,0.08,7.9,1.38,1.18,0.15,0.32,,40.5,0.12,167.0,5.75,,0.05,26.57,0.0
2022-02-28 23:00:00,2022-03-01 00:00:00,81.5,141.75,0.7,83.6,45.05,2.92,3.5,0.31,8.78,1.48,1.32,0.35,0.22,,44.25,0.18,257.75,5.25,,0.05,24.93,0.0
2022-03-01 00:00:00,2022-03-01 01:00:00,83.25,135.75,1.15,86.85,47.15,3.25,4.2,0.8,9.93,1.4,1.22,0.3,0.25,,46.0,0.15,244.5,6.0,,0.08,23.9,0.0
2022-03-01 01:00:00,2022-03-01 02:00:00,88.25,147.75,0.88,93.5,50.45,2.65,4.03,0.86,9.97,1.55,1.53,0.38,0.35,,47.25,0.12,331.25,5.0,,0.1,23.2,0.0
2022-03-01 02:00:00,2022-03-01 03:00:00,98.5,163.25,0.65,87.3,46.95,1.3,3.7,0.86,10.32,1.45,1.43,0.38,0.3,,49.25,0.12,329.0,5.0,,0.1,22.62,0.0
2022-03-01 03:00:00,2022-03-01 04:00:00,85.5,140.0,0.78,83.8,45.23,2.33,3.48,0.87,11.12,1.25,1.08,0.25,0.28,,50.0,0.1,285.5,5.25,,0.05,21.93,0.0
2022-03-01 04:00:00,2022-03-01 05:00:00,79.25,131.0,0.57,81.8,44.03,3.15,3.33,0.88,11.6,1.2,0.93,0.23,0.22,,50.75,0.1,,5.25,,0.05,21.25,0.0
2022-03-01 05:00:00,2022-03-01 06:00:00,76.5,127.5,1.35,84.3,45.95,4.32,3.47,0.92,11.53,1.18,0.95,0.12,0.25,,50.0,0.1,232.67,5.5,,0.08,20.45,0.0
2022-03-01 06:00:00,2022-03-01 07:00:00,86.0,145.25,1.95,98.17,53.8,2.92,4.22,1.06,11.57,1.5,1.73,0.25,0.75,,48.25,0.2,177.75,18.5,,0.23,21.4,0.0
2022-03-01 07:00:00,2022-03-01 08:00:00,91.75,162.75,1.7,92.03,50.32,2.45,11.43,1.09,11.37,1.7,2.33,0.38,1.05,,41.75,0.38,331.0,69.0,,0.3,24.95,0.0
2022-03-01 08:00:00,2022-03-01 09:00:00,96.0,160.25,2.73,95.3,52.87,3.3,16.27,1.11,14.85,1.5,1.5,0.23,0.55,,32.25,0.3,334.75,132.25,,0.17,30.3,0.0
2022-03-01 09:00:00,2022-03-01 10:00:00,84.0,159.75,1.8,75.9,41.8,0.7,13.95,0.83,14.77,1.23,1.6,0.27,0.67,,19.75,0.35,119.5,187.25,,0.25,34.6,0.0
