From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-08-30 20:00:00,2022-08-30 21:00:00,11.03,55.8,6.52,4.23,9.96,11.56,5.32,0.58,15.68,15.68,2.09,2.33,4.03,,85.57,0.24,94.9,2.05,5.06,20.57,0.0
2022-08-30 21:00:00,2022-08-30 22:00:00,5.99,61.62,6.52,4.12,10.12,11.39,5.32,0.58,15.69,15.69,2.1,2.22,3.94,,87.17,0.26,76.4,2.19,5.14,20.16,0.0
2022-08-30 22:00:00,2022-08-30 23:00:00,,57.73,6.5,4.14,10.41,11.44,5.3,0.58,15.64,15.64,2.1,2.24,3.97,,89.1,0.36,82.57,2.29,5.09,19.93,0.0
2022-08-30 23:00:00,2022-08-31 00:00:00,7.35,61.32,6.64,4.18,10.14,11.35,5.44,0.6,16.01,16.01,2.1,2.29,3.92,,91.7,0.22,124.75,2.24,5.08,19.16,0.0
2022-08-31 00:00:00,2022-08-31 01:00:00,3.05,57.52,6.57,4.28,10.47,11.54,5.37,0.59,15.79,15.79,2.11,2.38,4.02,,92.98,0.34,167.71,2.21,5.16,18.77,0.0
2022-08-31 01:00:00,2022-08-31 02:00:00,,55.21,6.5,4.25,10.38,11.57,5.3,0.58,15.62,15.62,2.1,2.35,4.04,,92.43,0.52,172.22,2.12,5.1,18.7,0.0
2022-08-31 02:00:00,2022-08-31 03:00:00,,59.76,6.62,4.24,10.13,11.62,5.42,0.59,15.95,15.95,2.1,2.34,4.05,,90.43,0.61,172.59,2.22,5.08,18.86,0.0
2022-08-31 03:00:00,2022-08-31 04:00:00,,56.99,6.53,4.17,10.35,11.35,5.33,0.58,15.72,15.72,2.1,2.27,3.93,,90.51,0.7,184.11,2.46,5.12,18.91,0.0
2022-08-31 04:00:00,2022-08-31 05:00:00,,60.49,6.37,4.18,10.41,11.72,5.17,0.57,15.29,15.29,2.1,2.28,4.11,,92.83,0.86,180.41,2.3,5.07,18.5,0.0
2022-08-31 05:00:00,2022-08-31 06:00:00,,59.0,6.64,4.21,9.99,11.65,5.44,0.6,16.0,16.0,2.1,2.31,4.08,,95.01,0.65,207.74,2.35,5.2,18.08,0.0
2022-08-31 06:00:00,2022-08-31 07:00:00,,64.87,6.46,4.26,10.23,11.43,5.27,0.58,15.53,15.53,2.1,2.36,3.96,,94.55,0.52,211.83,54.24,5.11,18.45,0.0
2022-08-31 07:00:00,2022-08-31 08:00:00,,60.73,6.51,4.33,10.17,11.54,5.31,0.58,15.67,15.67,2.1,2.43,4.02,,84.75,0.62,186.45,246.44,5.12,20.94,0.0
2022-08-31 08:00:00,2022-08-31 09:00:00,,56.95,6.52,4.19,10.54,11.55,5.32,0.58,15.7,15.7,2.11,2.29,4.03,,72.35,0.58,142.11,450.53,5.13,23.24,0.0
2022-08-31 09:00:00,2022-08-31 10:00:00,,56.06,6.64,4.23,10.29,11.66,5.44,0.6,16.01,16.01,2.1,2.33,4.08,,65.45,0.37,126.39,689.76,5.11,25.25,0.0
2022-08-31 10:00:00,2022-08-31 11:00:00,,53.21,6.49,4.16,10.4,11.35,5.29,0.58,15.6,15.6,2.1,2.26,3.92,,60.77,0.46,132.9,778.43,5.07,26.73,0.0
2022-08-31 11:00:00,2022-08-31 12:00:00,9.68,51.06,6.6,4.14,10.26,11.48,5.4,0.59,15.9,15.9,2.1,2.24,3.99,,57.02,0.41,131.67,910.97,5.11,28.03,0.0
2022-08-31 12:00:00,2022-08-31 13:00:00,9.01,49.87,6.54,4.08,10.18,11.68,5.34,0.58,15.74,15.74,2.1,2.19,4.09,,53.45,0.39,148.47,859.72,5.08,28.37,0.0
2022-08-31 13:00:00,2022-08-31 14:00:00,8.82,49.54,6.46,4.17,10.09,11.63,5.26,0.57,15.52,15.52,2.1,2.26,4.06,,56.04,0.52,105.15,386.38,5.1,27.54,0.0
2022-08-31 14:00:00,2022-08-31 15:00:00,8.86,48.71,6.73,4.18,10.16,11.43,5.53,0.61,16.23,16.23,2.1,2.28,3.96,,55.86,0.6,149.76,364.13,5.08,27.76,0.0
2022-08-31 15:00:00,2022-08-31 16:00:00,8.89,49.2,6.34,4.12,10.25,11.53,5.14,0.56,15.21,15.21,2.1,2.21,4.01,,61.51,0.42,187.12,133.62,5.1,26.11,0.0
2022-08-31 16:00:00,2022-08-31 17:00:00,10.09,51.57,6.55,4.28,10.2,11.27,5.35,0.59,15.76,15.76,2.1,2.37,3.88,,62.19,0.57,161.41,138.35,5.1,25.33,0.0
2022-08-31 17:00:00,2022-08-31 18:00:00,13.22,71.8,6.59,4.19,10.0,11.55,5.39,0.59,15.87,15.87,2.1,2.29,4.02,,59.28,0.21,105.51,109.55,5.12,26.42,0.0
2022-08-31 18:00:00,2022-08-31 19:00:00,13.91,65.64,6.5,4.16,10.09,11.36,5.3,0.58,15.64,15.64,2.1,2.26,3.93,,65.76,0.21,62.84,10.69,5.16,23.86,0.0
2022-08-31 19:00:00,2022-08-31 20:00:00,12.28,60.03,6.34,4.11,10.21,11.57,5.14,0.56,15.2,15.2,2.1,2.21,4.04,,70.75,0.35,166.28,2.38,5.12,22.14,0.0
2022-08-31 20:00:00,2022-08-31 21:00:00,14.54,55.89,6.52,4.3,10.02,11.58,5.32,0.58,15.68,15.68,2.09,2.4,4.04,,73.73,0.24,136.04,2.34,5.12,21.29,0.0
2022-08-31 21:00:00,2022-08-31 22:00:00,15.68,57.87,6.5,4.24,10.2,11.56,5.3,0.58,15.63,15.63,2.1,2.34,4.03,,78.96,0.16,179.53,2.33,5.08,20.56,0.0
2022-08-31 22:00:00,2022-08-31 23:00:00,14.05,54.8,6.47,4.33,10.49,11.46,5.28,0.58,15.56,15.56,2.1,2.43,3.98,,85.75,0.17,109.63,2.29,5.14,19.77,0.0
2022-08-31 23:00:00,2022-09-01 00:00:00,16.79,56.67,6.38,4.09,10.19,11.32,5.18,0.56,15.32,15.32,2.1,2.19,3.91,,87.17,0.32,185.24,2.38,5.07,19.61,0.0
2022-09-01 00:00:00,2022-09-01 01:00:00,14.29,54.56,6.53,4.18,10.28,11.42,5.33,0.58,15.71,15.71,2.1,2.28,3.96,,89.21,0.58,197.53,2.19,5.16,19.43,0.0
2022-09-01 01:00:00,2022-09-01 02:00:00,12.77,52.64,6.4,4.22,10.2,11.36,5.2,0.57,15.37,15.37,2.1,2.32,3.93,,88.88,1.0,173.28,2.12,5.06,19.75,0.0
2022-09-01 02:00:00,2022-09-01 03:00:00,13.5,52.73,6.52,4.29,10.34,11.66,5.32,0.58,15.68,15.68,2.1,2.38,4.08,,93.25,0.91,172.42,2.38,5.07,19.1,0.0
2022-09-01 03:00:00,2022-09-01 04:00:00,15.25,57.96,6.33,4.21,9.89,11.49,5.13,0.56,15.18,15.18,2.09,2.31,3.99,,95.27,0.69,162.93,2.52,5.04,18.7,0.0
2022-09-01 04:00:00,2022-09-01 05:00:00,14.88,64.11,6.43,4.33,10.08,11.39,5.23,0.57,15.44,15.44,2.1,2.43,3.95,,95.09,0.68,169.52,2.52,5.11,18.59,0.0
2022-09-01 05:00:00,2022-09-01 06:00:00,12.74,60.11,6.53,4.27,10.27,11.68,5.33,0.58,15.7,15.7,2.1,2.36,4.09,,93.88,0.98,175.59,2.77,5.06,18.56,0.0
2022-09-01 06:00:00,2022-09-01 07:00:00,20.54,56.82,6.47,4.11,10.13,11.38,5.27,0.58,15.55,15.55,2.1,2.21,3.94,,93.25,0.78,196.95,41.06,5.08,18.71,0.0
2022-09-01 07:00:00,2022-09-01 08:00:00,17.48,54.01,6.48,4.25,10.48,11.46,5.28,0.57,15.57,15.57,2.1,2.35,3.99,,87.41,1.09,238.46,238.18,5.05,20.45,0.0
2022-09-01 08:00:00,2022-09-01 09:00:00,14.48,54.17,6.65,4.16,10.22,11.5,5.45,0.6,16.03,16.03,2.1,2.25,4.0,,81.42,1.43,235.89,413.17,5.09,21.59,0.0
2022-09-01 09:00:00,2022-09-01 10:00:00,13.9,51.96,6.26,4.32,10.14,12.11,6.12,0.62,15.58,11.75,2.1,2.29,4.11,,74.17,0.79,235.12,555.53,5.14,23.05,0.0
2022-09-01 10:00:00,2022-09-01 11:00:00,11.94,50.68,5.53,4.58,9.48,12.41,7.5,0.67,14.59,0.66,2.1,2.29,3.9,,66.81,0.71,127.73,828.09,5.09,25.2,0.0
2022-09-01 11:00:00,2022-09-01 12:00:00,10.99,49.98,5.67,4.68,9.52,12.62,7.7,0.69,15.0,0.68,2.1,2.38,4.02,,62.59,0.51,28.56,660.03,5.07,25.72,0.0
2022-09-01 12:00:00,2022-09-01 13:00:00,12.89,49.48,5.58,4.53,9.77,12.66,7.57,0.68,14.75,0.67,2.1,2.22,4.03,,60.56,0.53,195.83,542.32,5.07,26.34,0.0
2022-09-01 13:00:00,2022-09-01 14:00:00,11.36,49.29,5.58,4.58,9.68,12.67,7.56,0.68,14.73,0.67,2.1,2.29,4.04,,60.58,0.96,39.85,427.8,5.08,26.08,0.0
2022-09-01 14:00:00,2022-09-01 15:00:00,9.97,48.82,5.63,4.49,9.2,12.6,7.64,0.69,14.89,0.62,2.09,2.19,4.0,,59.23,0.96,48.17,411.78,5.09,26.61,0.0
2022-09-01 15:00:00,2022-09-01 16:00:00,9.44,48.75,5.61,4.63,9.68,12.5,7.61,0.68,14.81,0.58,2.1,2.33,3.95,,56.17,0.54,71.95,484.25,5.1,27.45,0.0
2022-09-01 16:00:00,2022-09-01 17:00:00,9.34,50.98,5.52,4.56,9.63,12.6,7.48,0.67,14.56,0.57,2.1,2.27,4.0,,49.48,0.4,115.01,410.28,5.06,29.0,0.0
2022-09-01 17:00:00,2022-09-01 18:00:00,14.66,57.74,5.65,4.6,9.64,12.53,7.67,0.69,14.94,0.58,2.1,2.3,3.96,,53.49,0.48,133.7,131.27,5.11,26.89,0.0
2022-09-01 18:00:00,2022-09-01 19:00:00,13.95,58.47,5.56,4.66,9.73,12.65,7.54,0.68,14.7,0.58,2.1,2.35,4.03,,61.13,0.72,162.92,12.01,5.09,24.35,0.0
2022-09-01 19:00:00,2022-09-01 20:00:00,14.04,63.41,5.52,4.64,9.38,12.63,7.48,0.67,14.56,0.57,2.09,2.34,4.01,,69.61,0.59,197.07,2.38,5.08,22.45,0.0
2022-09-01 20:00:00,2022-09-01 21:00:00,12.56,59.07,5.59,4.63,9.66,12.39,7.58,0.68,14.76,0.58,2.1,2.33,3.9,,77.74,0.18,178.67,2.32,5.06,21.12,0.0
2022-09-01 21:00:00,2022-09-01 22:00:00,14.62,55.58,5.59,4.58,9.64,12.44,7.6,0.68,14.79,0.58,2.1,2.29,3.92,,81.38,0.41,151.24,2.2,5.06,20.39,0.0
2022-09-01 22:00:00,2022-09-01 23:00:00,14.56,56.33,5.73,4.54,9.57,12.39,7.79,0.7,15.18,0.59,2.1,2.24,3.89,,83.43,0.57,165.35,2.08,5.11,19.69,0.0
2022-09-01 23:00:00,2022-09-02 00:00:00,12.29,54.12,5.74,4.65,9.69,12.52,7.81,0.7,15.21,0.6,2.1,2.35,3.96,,82.33,0.71,218.28,2.29,5.19,19.22,0.0
2022-09-02 00:00:00,2022-09-02 01:00:00,18.95,54.01,5.55,4.56,9.66,12.76,7.53,0.68,14.66,0.57,2.1,2.26,4.08,,86.84,0.42,226.25,2.17,5.06,18.46,0.0
2022-09-02 01:00:00,2022-09-02 02:00:00,16.19,56.15,5.58,4.61,9.54,12.53,7.56,0.68,14.72,0.58,2.1,2.31,3.96,,88.89,0.74,206.44,2.03,5.12,18.16,0.0
2022-09-02 02:00:00,2022-09-02 03:00:00,13.79,54.11,5.68,4.54,9.51,12.49,7.71,0.69,15.03,0.59,2.1,2.23,3.94,,91.64,0.68,211.75,2.16,5.13,17.68,0.0
2022-09-02 03:00:00,2022-09-02 04:00:00,12.04,51.89,5.64,4.62,9.56,12.54,7.66,0.68,14.92,0.58,2.1,2.32,3.97,,93.45,0.57,221.64,2.02,5.08,17.37,0.0
2022-09-02 04:00:00,2022-09-02 05:00:00,12.27,53.15,5.62,4.64,9.53,12.27,7.63,0.68,14.87,0.58,2.09,2.34,3.83,,93.76,0.51,238.38,2.01,5.15,17.43,0.0
2022-09-02 05:00:00,2022-09-02 06:00:00,10.91,51.31,5.62,4.62,9.61,12.59,7.63,0.68,14.87,0.58,2.1,2.33,4.0,,94.58,0.39,218.32,2.45,5.04,17.26,0.0
2022-09-02 06:00:00,2022-09-02 07:00:00,9.93,49.89,5.53,4.54,9.58,12.77,7.5,0.67,14.6,0.57,2.1,2.24,4.08,,95.59,0.14,157.2,32.8,5.14,17.23,0.0
2022-09-02 07:00:00,2022-09-02 08:00:00,9.56,51.84,5.63,4.51,9.66,12.54,7.64,0.68,14.88,0.58,2.1,2.21,3.97,,86.93,0.37,161.97,221.86,5.11,19.96,0.0
2022-09-02 08:00:00,2022-09-02 09:00:00,10.58,51.07,5.64,4.54,9.64,12.66,7.66,0.69,14.92,0.58,2.1,2.24,4.03,,75.05,0.35,101.36,474.06,5.07,22.98,0.0
2022-09-02 09:00:00,2022-09-02 10:00:00,9.87,33.06,5.63,4.62,9.58,12.64,7.64,0.68,14.88,0.58,2.1,2.31,4.02,,64.24,0.72,156.11,687.47,5.08,24.73,0.0
2022-09-02 10:00:00,2022-09-02 11:00:00,12.19,32.19,6.32,4.56,10.92,10.44,5.92,0.75,17.1,0.77,1.82,2.26,3.99,,59.06,0.49,148.21,850.17,4.99,26.42,0.0
2022-09-02 11:00:00,2022-09-02 12:00:00,11.57,33.83,6.52,4.75,10.98,10.23,6.02,0.78,17.23,0.81,1.8,2.44,3.93,,58.93,0.89,151.02,591.59,4.98,26.16,0.0
2022-09-02 12:00:00,2022-09-02 13:00:00,11.07,35.06,5.81,4.74,9.87,9.19,5.61,0.75,17.43,0.78,1.78,2.31,4.05,,57.34,0.47,137.83,569.74,5.01,26.9,0.0
2022-09-02 13:00:00,2022-09-02 14:00:00,19.41,39.24,6.08,4.98,11.39,7.43,5.2,0.76,17.26,0.79,1.83,2.27,4.13,,56.81,0.42,106.95,526.4,4.85,27.67,0.0
2022-09-02 14:00:00,2022-09-02 15:00:00,34.85,60.32,6.18,4.99,11.14,7.26,5.3,0.77,17.46,0.81,1.79,2.28,4.04,,55.87,0.53,78.19,636.36,4.72,28.18,0.0
2022-09-02 15:00:00,2022-09-02 16:00:00,30.04,63.95,6.04,5.0,11.12,7.36,5.22,0.75,17.18,0.78,1.79,2.3,4.09,,56.09,0.53,84.1,416.79,4.9,27.79,0.0
2022-09-02 16:00:00,2022-09-02 17:00:00,48.62,66.74,6.06,5.04,11.2,7.33,5.17,0.76,17.23,0.79,1.8,2.35,4.07,,56.21,0.4,151.6,285.55,4.96,27.47,0.0
2022-09-02 17:00:00,2022-09-02 18:00:00,44.17,70.24,6.13,5.03,11.05,7.08,5.26,0.77,17.35,0.79,1.79,2.34,3.93,,59.53,0.23,106.32,117.2,4.77,26.34,0.0
2022-09-02 18:00:00,2022-09-02 19:00:00,55.89,61.98,6.0,4.99,11.25,7.34,5.19,0.75,17.1,0.77,1.81,2.28,4.08,,65.9,0.4,112.68,10.8,4.91,24.18,0.0
2022-09-02 19:00:00,2022-09-02 20:00:00,40.14,58.8,6.14,4.99,10.96,7.22,5.58,0.77,17.38,0.8,1.78,2.28,4.01,,73.48,0.87,177.65,2.3,4.84,22.58,0.0
2022-09-02 20:00:00,2022-09-02 21:00:00,28.34,54.47,6.08,5.0,11.08,7.32,5.62,0.76,17.26,0.79,1.79,2.31,4.07,,80.32,0.84,194.11,2.16,4.75,21.46,0.0
2022-09-02 21:00:00,2022-09-02 22:00:00,22.19,46.33,6.12,5.01,10.95,7.08,5.74,0.76,17.34,0.79,1.77,2.31,3.93,,83.75,0.69,204.2,2.1,4.88,20.59,0.0
2022-09-02 22:00:00,2022-09-02 23:00:00,21.76,40.86,6.17,5.02,10.93,7.31,5.7,0.77,17.45,0.81,1.77,2.33,4.06,,86.53,0.36,212.96,2.05,4.77,19.99,0.0
2022-09-02 23:00:00,2022-09-03 00:00:00,18.25,36.65,6.13,4.93,11.11,7.1,5.76,0.77,17.37,0.8,1.79,2.18,3.94,,87.4,0.33,142.25,2.17,4.86,19.86,0.0
2022-09-03 00:00:00,2022-09-03 01:00:00,17.96,37.4,6.21,5.0,11.19,7.32,5.12,0.77,17.52,0.81,1.8,2.3,4.07,,87.62,0.61,173.09,2.16,4.98,19.64,0.0
2022-09-03 01:00:00,2022-09-03 02:00:00,15.17,34.48,6.17,4.99,11.05,7.08,5.23,0.77,17.45,0.8,1.78,2.28,3.94,,87.17,0.64,171.05,2.25,4.93,19.94,0.0
2022-09-03 02:00:00,2022-09-03 03:00:00,12.93,34.82,6.07,4.98,11.09,7.14,5.1,0.76,17.25,0.79,1.79,2.27,3.96,,86.66,0.61,168.02,2.49,4.8,19.88,0.0
2022-09-03 03:00:00,2022-09-03 04:00:00,16.04,39.07,6.04,5.04,11.09,7.24,5.31,0.75,17.17,0.78,1.79,2.36,4.02,,89.29,0.74,180.37,2.05,4.97,19.05,0.0
2022-09-03 04:00:00,2022-09-03 05:00:00,13.79,36.43,6.09,5.0,11.22,7.37,5.35,0.76,17.28,0.79,1.8,2.3,4.1,,91.03,0.73,171.89,1.97,4.9,18.46,0.0
2022-09-03 05:00:00,2022-09-03 06:00:00,12.05,34.0,6.24,4.98,11.18,7.27,5.22,0.78,17.59,0.81,1.8,2.27,4.04,,92.11,0.76,190.6,2.16,4.89,18.22,0.0
2022-09-03 06:00:00,2022-09-03 07:00:00,10.29,33.68,6.1,4.98,11.11,7.24,5.28,0.76,17.29,0.79,1.79,2.27,4.02,,92.56,0.74,208.93,30.84,4.87,18.18,0.0
2022-09-03 07:00:00,2022-09-03 08:00:00,9.84,32.19,5.94,4.99,11.01,7.31,5.28,0.74,16.99,0.76,1.78,2.28,4.06,,84.17,0.95,183.27,237.34,4.81,20.96,0.0
2022-09-03 08:00:00,2022-09-03 09:00:00,9.15,30.93,6.05,5.01,11.13,7.35,5.46,0.76,17.2,0.78,1.79,2.33,4.08,,75.91,0.43,161.21,392.6,4.85,23.38,0.0
2022-09-03 09:00:00,2022-09-03 10:00:00,23.09,48.98,6.1,5.01,11.06,7.14,5.39,0.76,17.32,0.79,1.78,2.32,3.96,,65.57,0.53,174.3,704.34,4.91,26.25,0.0
2022-09-03 10:00:00,2022-09-03 11:00:00,21.34,47.07,6.08,4.98,11.15,7.32,5.13,0.75,17.25,0.79,1.8,2.26,4.07,,64.27,0.56,122.65,596.95,4.8,26.35,0.0
2022-09-03 11:00:00,2022-09-03 12:00:00,28.39,47.45,5.97,5.01,10.88,7.06,4.89,0.74,17.04,0.77,1.76,2.31,3.92,,58.35,0.44,51.34,519.29,4.86,27.4,0.0
2022-09-03 12:00:00,2022-09-03 13:00:00,27.35,48.27,6.08,4.95,11.07,7.18,4.93,0.76,17.26,0.79,1.79,2.21,3.99,,55.29,0.63,181.71,550.58,5.0,28.09,0.0
2022-09-03 13:00:00,2022-09-03 14:00:00,24.2,49.68,6.08,5.04,11.13,7.23,5.17,0.76,17.26,0.79,1.79,2.37,4.02,,52.13,0.41,121.85,528.11,4.88,28.9,0.0
2022-09-03 14:00:00,2022-09-03 15:00:00,40.47,51.23,6.1,5.01,11.12,7.19,4.94,0.76,17.31,0.79,1.79,2.32,3.99,,48.16,0.39,100.24,729.32,4.91,30.35,0.0
2022-09-03 15:00:00,2022-09-03 16:00:00,32.29,54.61,6.1,5.05,10.95,7.01,4.84,0.76,17.3,0.79,1.77,2.38,3.89,,47.5,0.6,69.23,620.72,4.88,30.33,0.0
2022-09-03 16:00:00,2022-09-03 17:00:00,26.06,50.59,6.1,4.95,11.32,7.0,4.99,0.76,17.74,0.79,1.8,2.22,3.88,,50.52,0.58,60.48,210.35,4.91,28.93,0.0
2022-09-03 17:00:00,2022-09-03 18:00:00,28.9,60.74,6.14,5.01,10.98,7.33,5.2,0.77,21.49,0.8,1.78,2.32,4.07,,56.18,0.38,99.12,61.29,4.98,27.53,0.0
2022-09-03 18:00:00,2022-09-03 19:00:00,33.27,59.46,5.97,5.09,11.29,7.14,5.01,0.74,21.07,0.77,1.81,2.46,3.97,,61.51,0.29,74.99,5.73,4.97,26.2,0.0
2022-09-03 19:00:00,2022-09-03 20:00:00,31.35,61.98,6.03,4.95,10.94,7.1,5.12,0.75,21.21,0.78,1.77,2.22,3.94,,65.84,0.08,133.38,2.47,4.84,25.21,0.0
2022-09-03 20:00:00,2022-09-03 21:00:00,30.2,52.77,6.06,5.0,11.04,7.13,5.0,0.76,21.3,0.78,1.78,2.31,3.97,,72.97,1.39,221.99,4.2,4.9,23.28,0.0
2022-09-03 21:00:00,2022-09-03 22:00:00,23.94,45.15,6.09,5.02,11.01,7.18,5.29,0.76,21.38,0.79,1.78,2.33,3.99,,81.74,1.63,266.63,3.08,4.86,19.24,0.0
2022-09-03 22:00:00,2022-09-03 23:00:00,19.12,40.12,6.13,5.04,10.93,7.08,5.14,0.76,21.47,0.8,1.77,2.36,3.93,,84.23,1.74,275.21,2.23,4.92,17.65,0.0
2022-09-03 23:00:00,2022-09-04 00:00:00,16.13,35.95,6.07,4.98,11.06,7.23,5.21,0.76,21.32,0.78,1.79,2.28,4.02,,83.03,1.51,274.35,2.09,4.95,17.89,0.0
2022-09-04 00:00:00,2022-09-04 01:00:00,13.86,36.66,6.03,4.98,11.04,7.14,5.91,0.75,21.23,0.78,1.78,2.26,3.97,,83.02,0.64,277.09,2.09,4.83,17.52,0.0
2022-09-04 01:00:00,2022-09-04 02:00:00,15.19,33.91,6.2,4.9,11.07,7.15,6.05,0.77,21.66,0.81,1.78,2.14,3.97,,85.57,0.71,202.02,1.88,4.83,17.06,0.0
2022-09-04 02:00:00,2022-09-04 03:00:00,13.25,33.38,6.14,4.98,11.06,7.41,6.05,0.77,21.51,0.79,1.79,2.26,4.12,,86.51,0.29,129.0,2.03,4.84,16.6,0.0
2022-09-04 03:00:00,2022-09-04 04:00:00,12.22,31.52,6.06,5.06,11.14,7.26,6.03,0.76,21.3,0.78,1.8,2.4,4.03,,85.62,0.59,250.44,1.66,4.96,16.63,0.0
2022-09-04 04:00:00,2022-09-04 05:00:00,12.43,30.16,6.11,4.99,11.2,7.35,5.98,0.76,21.43,0.8,1.81,2.28,4.08,,85.33,0.63,275.57,1.96,4.94,16.82,0.0
2022-09-04 05:00:00,2022-09-04 06:00:00,11.33,31.17,5.85,5.04,10.87,7.19,6.2,0.72,20.79,0.75,1.76,2.37,3.99,,88.01,0.59,243.57,2.36,4.83,16.68,0.0
2022-09-04 06:00:00,2022-09-04 07:00:00,10.76,30.65,6.09,5.02,10.9,7.19,6.16,0.76,21.38,0.79,1.76,2.33,4.0,,87.07,0.5,85.07,26.11,4.85,16.94,0.0
2022-09-04 07:00:00,2022-09-04 08:00:00,10.13,29.79,6.11,5.02,10.95,7.27,6.08,0.76,21.41,0.79,1.77,2.33,4.05,,85.54,0.56,174.72,146.81,4.77,17.97,0.0
2022-09-04 08:00:00,2022-09-04 09:00:00,9.5,28.98,6.17,4.97,11.15,7.15,6.19,0.77,21.56,0.8,1.8,2.25,3.97,,79.2,0.37,116.52,238.58,4.94,20.17,0.0
2022-09-04 09:00:00,2022-09-04 10:00:00,9.15,29.86,6.06,4.95,11.06,6.93,6.16,0.75,21.29,0.78,1.79,2.21,3.84,,79.97,0.97,38.19,241.84,4.87,20.46,0.0
2022-09-04 10:00:00,2022-09-04 11:00:00,8.69,29.33,6.09,4.97,10.95,7.29,6.12,0.76,21.38,0.79,1.77,2.24,4.05,,79.14,1.23,32.89,352.0,5.0,21.09,0.0
2022-09-04 11:00:00,2022-09-04 12:00:00,8.66,30.77,6.06,4.98,10.94,7.29,6.1,0.76,21.3,0.79,1.77,2.27,4.05,,73.97,0.91,38.19,507.0,4.89,22.51,0.0
2022-09-04 12:00:00,2022-09-04 13:00:00,8.42,30.35,6.04,4.96,11.09,7.24,6.04,0.75,21.25,0.78,1.79,2.23,4.02,,70.62,1.14,26.54,478.74,4.79,23.37,0.0
2022-09-04 13:00:00,2022-09-04 14:00:00,8.51,30.13,6.01,4.95,11.18,7.17,5.91,0.75,21.18,0.77,1.8,2.22,3.98,,69.86,1.44,85.49,513.61,4.8,24.0,0.0
2022-09-04 14:00:00,2022-09-04 15:00:00,8.36,29.89,6.18,4.98,10.96,7.21,5.9,0.77,21.61,0.8,1.77,2.27,4.0,,68.33,1.71,181.04,552.12,4.99,24.45,0.0
2022-09-04 15:00:00,2022-09-04 16:00:00,8.43,29.58,6.07,4.97,11.2,7.25,5.91,0.76,21.32,0.79,1.81,2.25,4.03,,66.45,1.61,3.56,519.42,4.88,24.91,0.0
2022-09-04 16:00:00,2022-09-04 17:00:00,8.5,29.49,6.1,4.96,11.2,7.01,5.91,0.76,21.39,0.79,1.8,2.23,3.9,,69.22,1.45,17.83,322.56,4.8,24.57,0.0
2022-09-04 17:00:00,2022-09-04 18:00:00,10.5,33.91,6.1,5.0,11.03,7.21,6.02,0.76,21.41,0.79,1.78,2.31,4.01,,70.23,0.73,45.25,111.44,4.95,23.67,0.0
2022-09-04 18:00:00,2022-09-04 19:00:00,10.54,34.3,6.0,4.91,11.08,7.25,6.06,0.74,21.14,0.77,1.79,2.14,4.02,,75.17,0.84,90.92,11.72,4.99,22.54,0.0
2022-09-04 19:00:00,2022-09-04 20:00:00,10.08,32.7,5.98,5.01,11.12,7.17,6.09,0.74,21.1,0.77,1.79,2.33,3.98,,78.71,1.19,92.73,2.34,4.83,21.62,0.0
2022-09-04 20:00:00,2022-09-04 21:00:00,9.92,37.13,6.23,5.04,11.22,7.26,6.1,0.78,21.73,0.81,1.8,2.37,4.04,,77.67,0.59,109.63,2.15,4.89,20.98,0.0
2022-09-04 21:00:00,2022-09-04 22:00:00,15.19,34.86,6.28,4.91,11.29,7.25,6.12,0.79,21.85,0.83,1.81,2.16,4.03,,84.86,0.23,122.72,2.12,4.86,19.76,0.0
2022-09-04 22:00:00,2022-09-04 23:00:00,13.68,32.31,6.05,4.96,11.05,7.21,6.14,0.75,21.29,0.78,1.78,2.24,4.0,,88.51,0.21,141.29,2.08,4.75,19.73,0.0
2022-09-04 23:00:00,2022-09-05 00:00:00,11.57,30.66,6.15,5.04,11.12,7.42,6.16,0.77,21.53,0.8,1.79,2.38,4.12,,90.92,0.41,146.23,2.03,4.91,19.48,0.0
2022-09-05 00:00:00,2022-09-05 01:00:00,10.48,32.15,6.14,4.99,11.16,7.23,6.05,0.76,21.51,0.8,1.8,2.3,4.01,,92.25,0.39,296.08,1.93,4.97,19.21,0.0
2022-09-05 01:00:00,2022-09-05 02:00:00,9.55,31.29,6.21,5.03,11.2,7.05,5.99,0.78,21.66,0.81,1.8,2.35,3.92,,88.46,1.21,328.85,2.33,4.86,19.11,0.0
2022-09-05 02:00:00,2022-09-05 03:00:00,9.25,30.23,6.01,4.94,11.2,7.13,5.73,0.75,21.16,0.77,1.8,2.2,3.96,,85.82,0.83,298.89,2.25,4.96,17.91,0.0
2022-09-05 03:00:00,2022-09-05 04:00:00,13.69,29.77,6.01,5.0,11.08,7.11,5.87,0.74,21.18,0.78,1.79,2.3,3.95,,91.19,0.27,186.23,2.0,4.91,16.98,0.0
2022-09-05 04:00:00,2022-09-05 05:00:00,12.3,32.32,6.17,4.98,11.07,7.34,5.83,0.77,21.58,0.8,1.79,2.27,4.08,,92.26,0.38,166.35,1.95,4.96,16.88,0.0
